firms,roaq,roeq,rsup,cash,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
18980.0,0.006785265,0.0131745441,0.032844515,0.093875396,3.0,-0.008482176,6.1996542783,0.1015204303,-0.025,0.0684931506849315,0.0263157894736842,0.0129870129870128,-0.0126582278481012,-0.0823529411764706,0.2380952380952381,0.1304347826086955,0.21875,0.3220338983050848,0.3928571428571428,0.4181818181818182,0.1641791044776119,0.0985915492957747,0.278688524590164,0.5,0.6956521739130435,0.9024390243902438,1.8888888888888888,1.5161290322580645,1.3636363636363638,1.2285714285714286,0.95,0.7727272727272727,1.0526315789473686,0.56,0.2580645161290322,0.0129870129870128,-0.0126582278481012,-0.037037037037037,-0.0126582278481012,-0.1235955056179775,-0.3217391304347826,-0.3953488372093023,-0.2641509433962264,-0.3275862068965517,-0.2121212121212121,-0.2777777777777778,-0.4428571428571428,-0.5185185185185186,-0.5806451612903225,-0.6454545454545455,-0.7045454545454546,-0.7442622950819673,-0.7214285714285714,-0.76,-0.7784090909090909,-0.8
17232.0,0.0083398488,0.0118694362,-0.010344517,0.2269573088,2.0,0.0018443712,0.5232067511,0.0546145467,-0.0289855072463768,0.046875,0.0151515151515151,-0.0694444444444444,0.1166666666666667,0.0151515151515151,0.8611111111111112,0.8108108108108107,0.5952380952380953,0.763157894736842,0.5227272727272727,0.3958333333333332,0.4888888888888889,0.4565217391304348,0.4565217391304348,0.3400000000000001,0.2884615384615385,0.2884615384615385,0.675,0.4565217391304348,0.3958333333333332,0.4888888888888889,0.4565217391304348,0.4565217391304348,0.1551724137931034,0.046875,0.1551724137931034,0.0806451612903225,-0.0428571428571428,0.0151515151515151,0.046875,-0.0563380281690141,-0.1728395061728395,-0.1728395061728395,-0.0694444444444444,-0.1624999999999999,-0.0694444444444444,-0.1518987341772152,-0.2717391304347826,-0.2555555555555555,-0.2717391304347826,-0.3963963963963963,-0.2872340425531915,-0.3495145631067961,-0.3431372549019608,-0.3557692307692307,-0.3738317757009346,-0.3431372549019608
39116.0,-0.005503783,-0.0081735,-0.20871087,0.0416438506,0.0,-0.03167076,0.9705400982,0.0018115938,0.0,0.0,-0.1515151515151515,-0.3333333333333333,-0.3488372093023255,-0.2222222222222222,0.1200000000000001,0.0,0.1200000000000001,0.1200000000000001,-0.0344827586206896,-0.125,-0.1764705882352941,0.1200000000000001,0.2173913043478261,0.3333333333333332,0.3999999999999999,0.2727272727272727,1.1538461538461535,1.1538461538461535,0.8666666666666667,0.8666666666666667,0.75,0.3333333333333332,0.2727272727272727,0.2727272727272727,0.0769230769230768,-0.1515151515151515,-0.2432432432432432,-0.1764705882352941,0.2727272727272727,0.0,-0.125,-0.2432432432432432,-0.2222222222222222,-0.3333333333333333,-0.2631578947368421,-0.1764705882352941,-0.3,-0.3488372093023255,-0.3488372093023255,-0.5172413793103448,-0.6,-0.641025641025641,-0.6,-0.582089552238806,-0.6363636363636364,-0.641025641025641
50032.0,0.0225641778,0.0525955992,0.306746883,0.1042587812,2.0,0.0032000516,-0.661101836,-0.006289308,0.0559006211180124,0.0897435897435896,0.0897435897435896,0.1333333333333333,-0.034090909090909,-0.0659340659340659,-0.0555555555555555,-0.1145833333333333,0.0365853658536585,0.0625,0.1184210526315789,0.1724137931034481,0.1409395973154361,0.1564625850340135,0.3076923076923077,0.5044247787610618,0.5178571428571428,0.5178571428571428,0.7,0.8681318681318682,0.7346938775510203,1.0238095238095235,1.0,0.6346153846153846,0.4782608695652173,0.4655172413793103,0.5178571428571428,0.328125,0.4049586776859504,0.4912280701754385,0.5044247787610618,0.4406779661016948,0.3934426229508196,0.3934426229508196,0.6346153846153846,0.6190476190476191,0.7894736842105263,0.4912280701754385,0.4655172413793103,0.3076923076923077,0.2318840579710144,0.328125,0.2781954887218045,0.3709677419354837,0.5044247787610618,0.5596330275229358,0.5454545454545454,0.7
53321.0,0.0285362436,0.0374220374,0.0164367065,0.0440868273,2.0,0.0020882176,-0.339882122,0.0157312932,0.0769230769230768,0.0769230769230768,0.0051282051282051,0.0,0.101123595505618,-0.0841121495327102,0.1395348837209302,0.0594594594594595,0.0710382513661203,0.1597633136094673,0.1329479768786128,-0.0439024390243902,-0.1050228310502283,-0.062200956937799,-0.0392156862745097,0.0155440414507772,0.0769230769230768,0.4626865671641791,0.6065573770491803,0.3611111111111111,0.4518518518518519,0.7818181818181817,0.3999999999999999,0.2980132450331125,0.0949720670391061,0.053763440860215,-0.0531400966183575,-0.1210762331838565,-0.1210762331838565,-0.1090909090909091,-0.1694915254237288,-0.2432432432432432,-0.3194444444444444,-0.2794117647058823,-0.2575757575757575,-0.3217993079584775,-0.2461538461538461,-0.2713754646840148,-0.3241379310344827,-0.367741935483871,-0.2949640287769784,-0.3615635179153095,-0.3378378378378378,-0.2575757575757575,-0.2659176029962546,-0.3049645390070922,-0.6403669724770642,-0.6287878787878788
49330.0,0.0023753253,0.0064976514,0.3849285557,0.1284508453,1.0,-0.02975599,0.4248569943,0.0,0.0204081632653061,-0.1071428571428571,-0.1525423728813559,-0.2063492063492064,-0.2307692307692307,-0.1525423728813559,-0.0566037735849056,-0.2063492063492064,0.0204081632653061,0.1363636363636364,0.1363636363636364,0.0,0.0416666666666667,0.1904761904761904,0.2820512820512821,0.3513513513513513,0.4285714285714286,0.8518518518518519,1.5,1.0833333333333337,1.0833333333333337,1.5,1.1739130434782608,1.0,0.6129032258064515,0.3888888888888888,-0.0196078431372549,-0.074074074074074,0.1627906976744186,0.1111111111111111,0.7857142857142858,0.6129032258064515,0.1627906976744186,0.1627906976744186,0.0869565217391303,-0.0384615384615384,0.5625,0.6129032258064515,0.25,0.2195121951219512,-0.0384615384615384,-0.1935483870967742,-0.3055555555555556,-0.375,-0.3421052631578947,-0.375,-0.4186046511627906,-0.4949494949494949
17304.0,0.0040208599,0.0102156163,0.0071451943,0.0291143642,0.0,-0.001236451,-0.138257576,-0.036049457,-0.0483460559796438,0.0053763440860215,-0.0878048780487804,-0.1707317073170732,-0.0922330097087378,-0.0157894736842105,0.0218579234972677,0.0135501355013549,0.0594900849858357,0.1687499999999999,0.2852233676975946,0.2302631578947369,0.202572347266881,0.4552529182879377,0.7476635514018692,0.6403508771929824,0.9479166666666669,1.101123595505618,1.9682539682539684,1.8549618320610688,1.6524822695035462,1.72992700729927,1.54421768707483,1.1871345029239766,0.9684210526315788,0.9081632653061223,1.0662983425414363,1.101123595505618,1.0437158469945356,1.101123595505618,1.2261904761904765,1.2000000000000002,0.8423645320197044,0.7641509433962264,0.9581151832460733,0.7,0.9684210526315788,0.8514851485148516,0.8700000000000001,0.7395348837209301,0.6051502145922747,0.3851851851851851,0.2182410423452769,0.2677966101694915,0.51417004048583,0.5780590717299579,0.4724409448818898,0.4552529182879377
42032.0,0.0115859417,0.0247460558,0.5123296223,0.1137947545,2.0,0.0124024555,8.4466019417,0.176760558,0.0606060606060605,-0.0140845070422535,-0.0277777777777777,-0.0410958904109589,-0.1025641025641025,-0.1666666666666666,-0.2391304347826086,-0.3859649122807017,-0.3333333333333333,-0.3457943925233645,-0.3636363636363636,-0.2045454545454545,-0.2708333333333333,-0.1764705882352941,-0.0277777777777777,0.1111111111111111,0.0769230769230768,0.09375,0.3461538461538462,0.2962962962962963,0.2068965517241379,0.3461538461538462,0.25,0.0606060606060605,0.0769230769230768,0.1290322580645162,-0.0277777777777777,-0.1139240506329114,-0.125,-0.0277777777777777,0.0606060606060605,0.1111111111111111,0.0,0.0144927536231884,0.0294117647058822,0.0447761194029849,0.1864406779661016,0.0606060606060605,0.0606060606060605,-0.0277777777777777,-0.125,-0.1358024691358025,-0.1358024691358025,-0.1860465116279069,-0.1025641025641025,-0.125,-0.1463414634146341,-0.2222222222222222
42235.0,0.0134047817,0.0410444634,-0.078420342,0.1216172638,2.0,0.0040227416,-0.267663043,-0.03206659,0.0854700854700853,0.0948275862068965,-0.0155038759689922,-0.099290780141844,-0.1699346405228757,-0.1962025316455696,0.0583333333333333,0.0325203252032519,-0.0863309352517985,-0.1118881118881118,-0.0797101449275362,-0.1118881118881118,-0.244047619047619,-0.1910828025477706,0.0409836065573769,0.1441441441441442,0.1651376146788989,0.5487804878048781,1.152542372881356,0.984375,1.54,1.6458333333333337,0.984375,0.984375,0.7638888888888888,0.5487804878048781,0.3655913978494622,0.2828282828282829,0.0409836065573769,0.0079365079365079,0.1869158878504673,-0.0592592592592592,-0.3097826086956522,-0.3981042654028436,-0.2865168539325843,-0.2784090909090909,-0.1533333333333333,-0.0078125,-0.1644736842105263,-0.3419689119170984,-0.4429824561403509,-0.4858299595141701,-0.5709459459459459,-0.5512367491166077,-0.549645390070922,-0.6510989010989011,-0.6264705882352941,-0.649171270718232
47730.0,0.0211579465,0.0319306931,0.1130279255,0.1323505551,2.0,0.0040504888,0.9259259259,0.013693694,0.04,0.0263157894736842,-0.037037037037037,-0.0714285714285714,-0.1702127659574468,-0.1235955056179775,-0.0126582278481012,-0.048780487804878,-0.0714285714285714,-0.025,-0.1235955056179775,-0.1333333333333333,-0.1235955056179775,-0.025,0.0540540540540539,0.2580645161290322,0.2580645161290322,0.368421052631579,0.95,0.8139534883720929,0.9024390243902438,1.0526315789473686,1.0,1.108108108108108,0.6595744680851063,0.56,0.368421052631579,0.1641791044776119,0.0833333333333332,0.0129870129870128,0.3928571428571428,0.3928571428571428,-0.0823529411764706,-0.2277227722772277,-0.2199999999999999,-0.3553719008264463,-0.0823529411764706,-0.1333333333333333,-0.3553719008264463,-0.48,-0.4868421052631578,-0.7886178861788617,-0.7925531914893618,-0.7880434782608696,-0.7868852459016393,-0.7897574123989218,-0.782122905027933,-0.7880434782608696
