firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,cash,nincr,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
30680,0.5908486874,0.0535052661,0.5427714937,0.0221859499,0.7258903657,1.8372459828,0.08874298,0.1187083863,0.2533750615,0.0105532238,0.1654934789,-0.007438167,-0.173347531,0.0627802719,0.0074381667,44,-0.008076231,0.011708537,0.0162042158,0.1064247193,0.1219901064,0.035140249,0.0136051152,0.0661356681,0.6176374289,0,3.8328846392,0.3606818741,2.7460452483,0.5196797998,7.4601195554,0.1562845967,0.0,0.0,0,0,0.0,0.5037040686,6.0,-0.233078111,-0.110687309,-0.016294588,-0.420422157,-0.424587721,-0.123174832,-217.0725173,0.0934236778,14.5331157,0.005639276,0.0040251844,0.0100265912,0.0178995744,0.0,0.5936138627,0.0357786343,3.0,15.180712226,2.4258249601,0,0.0625358671,0.0325566576,0.041450946,0.3932932059,5.1235848309,9.084347e-10,7.6064007e-09,2.0405342079,4.1637798536,0.0687499396,0.0429488432,0.188347072,-0.281949507,-0.0515759312320915,0.0330836454431959,-0.1411520498183704,-0.1316894018887722,-0.1934697855750486,-0.2337962962962962,-0.2591763652641002,-0.2160113690194219,-0.2999153976311336,-0.2122798667301285,-0.1911045943304008,-0.3189300411522633,-0.3115640599001663,-0.2237335834896809,-0.1658266129032257,-0.1504106776180698,-0.1303205465055176,-0.123875066172578,-0.1102150537634408,-0.148224395265054,-0.0856353591160221,-0.1121244635193132,-0.1348667015159435,-0.2167534311405583,-0.1899167890357317,-0.2401285583103765,-0.2480690595184007,0.0534691279439847,0.0222359481161209,0.0663659793814432,0.0006045949214028,-0.0207100591715975,-0.0361094933022714,-0.0764508928571429,-0.0247495580436062,0.1266167460857727,0.1889367816091953,0.2089116143170197,0.1189993238674782,0.151704940848991,0.2214022140221401,0.0541401273885351,0.073977936404932,0.0292288557213931,0.0298693217174861,-0.0030120481927711,0.0222359481161209,0.0996677740863787
56274,0.2538089511,0.0548255503,57.235333906,0.0236051576,0.4579428191,0.5480690921,0.115792989,0.0290403415,0.2589958698,-0.061680111,0.1020852372,-0.015630339,-0.201611888,0.065879033,0.0156303391,43,0.006140839,-0.015873016,0.0142329658,-0.019142015,0.1564718227,-0.027947994,-0.017501461,-0.078831312,0.1883368978,0,0.8299375054,-0.29072746,0.4031332934,-0.357191074,62.01796875,0.1656101301,0.0,0.0,1,0,1.0,0.6136363636,4.0,0.2161710767,0.1524583071,-0.035168649,-0.221506865,-1.779942689,-0.0031517,76.605084408,0.0416894395,16.518814861,0.0151578867,0.0105186293,0.0334989826,0.0124171675,1.0,1.1760187034,0.155856296,5.0,16.995343195,2.0338967727,0,0.0367893092,0.0165444121,0.0283601228,0.3473673486,4.6005000233,9.129347e-11,9.5007311e-09,0.7756451018,0.6016253239,0.0281893271,0.0368099044,0.2922726441,0.0343881063,0.0799445471349353,0.0941011235955056,-0.2773654916512059,-0.3435393258426966,-0.312040035325287,-0.3640816326530611,-0.3633887224189593,-0.3459277917716203,-0.3694009713977334,-0.3695710817372538,-0.3663232104121475,-0.3531691115416552,-0.385,-0.3796124236793204,-0.373961960889365,-0.3158665105386415,-0.3073503260225252,-0.2800369685767098,-0.3174649532710281,-0.346476510067114,-0.3936170212765957,-0.3973697782362042,-0.4206742687159147,-0.4329046347973793,-0.4021488871834229,-0.4091024020227559,-0.3630417007358952,-0.5149439601494397,-0.5039269794098917,-0.4986054494743617,-0.5002138579982891,-0.5111901275883706,-0.4886214442013129,-0.4755385996409336,-0.4762438368444643,-0.4443651925820256,-0.4387608069164265,-0.4456831119544591,-0.4290251649157097,-0.4236744759556102,-0.4231054060725746,-0.439299424184261,-0.4695869269178393,-0.4654620311070447,-0.3947163947163946,-0.3535269709543568,-0.3602518477963318,-0.3319039451114922
31668,0.3930740984,0.1012282144,4.855814317,0.024829562,0.6568919846,1.8009921214,0.1058319585,0.124064848,1.2913266274,1.0036674817,0.0513355491,0.0417306532,0.4089547769,0.0598304526,0.0417306532,41,0.1043037124,-0.077720207,0.0611346302,-0.074296043,0.0536003534,0.193689725,0.1231073822,0.2710028429,0.5537542229,0,1.7644533243,0.1207866016,0.3427138242,0.0853032034,37.140043764,0.1923977576,1.0,0.0,1,0,0.0,3.9345162239,5.0,3.4677530395,0.0478995662,-0.124417392,-0.091864098,-0.604470211,-0.055109645,-2798.409045,0.1203670064,10.86300325,0.0061505006,0.0077354073,0.0215550722,0.0461842751,0.0,-0.14199324,-0.064317409,1.0,9.6239958667,0.4295106492,0,0.0615384839,0.0309031734,0.0537164278,1.0037336466,3.4994620322,1.9313603e-07,3.4318951e-08,0.8676756091,0.7528609626,-1.089413893,0.0768387621,0.1605583874,-0.22142173,0.0100376411543288,-0.0562719812426727,-0.1743589743589743,-0.3428571428571427,-0.2969432314410479,-0.3291666666666666,-0.5964912280701754,-0.5706666666666667,-0.6438053097345133,-0.668724279835391,-0.679920477137177,-0.5840696076303851,-0.6298850574712643,-0.5751978891820579,-0.4229390681003583,-0.356,-0.1631320691949432,-0.2369668246445497,-0.2259615384615384,-0.2405660377358489,-0.1827411167512689,-0.0242424242424241,0.1925925925925926,-0.157068062827225,0.0805369127516779,-0.1909547738693465,-0.1104972375690607,-0.1390374331550801,-0.2926186291739894,-0.3347107438016528,-0.4019316493313521,-0.3066322136089576,-0.244131455399061,-0.4298866855524078,-0.4262295081967212,-0.2901234567901234,-0.235517568850902,-0.2728093947606143,-0.4179320318148951,-0.3347107438016528,0.0776439089692102,0.3305785123966944,0.6441993464052289,0.6418519273913934,0.6701244813278009,0.8548387096774195,0.9500968992248062,0.8677494199535967
47511,0.525430191,0.0680342205,2.4556455078,0.0410909464,0.1344037951,0.7283407043,0.1778745499,0.1021311988,0.4235958706,0.0273907536,0.0918727394,-0.040137237,-0.371237012,0.0932910412,0.0401372371,45,0.0257926079,0.1314704535,0.0826942143,-0.01747533,0.3046825008,-0.007354748,0.0741138724,0.1047863235,0.4546972803,0,5.2545615533,-0.048739839,4.1347753218,-0.106635485,4.5315800185,0.7569322408,0.0,0.0,1,0,0.0,0.5288226393,5.0,0.2347766976,0.0430439054,0.0345313323,-0.185168082,-0.106208475,-0.078477622,-1620.908165,0.0742355014,13.176404334,0.0092551277,0.0226420927,0.0285136347,0.2435848355,0.0,0.019030301,-0.024337453,5.0,12.856721797,0.9640271233,0,0.0254149251,0.0184860418,0.02455458,0.4216781545,3.7707141472,3.8288638e-09,1.850009e-08,0.8938582089,0.7989824976,0.0058152591,0.0295016248,-0.043348156,-0.207604205,0.0685483870967742,0.1012987012987012,0.0855094726062466,0.0950413223140496,0.0366748166259167,-0.0275229357798165,-0.025287356321839,0.0417690417690417,0.1616438356164382,0.1843575418994414,0.0761421319796953,0.087179487179487,0.0653266331658291,0.0216867469879518,0.0023640661938535,0.0521091811414391,0.078880407124682,0.1099476439790574,0.1012987012987012,0.1099476439790574,0.3208722741433021,0.2045454545454543,0.2470588235294117,0.2966360856269112,0.2544378698224852,0.2219020172910661,0.3126934984520124,0.447098976109215,0.2581602373887239,0.2786489746682752,0.2240184757505772,0.1053180396246089,0.1610076670317632,0.0849539406345956,0.0843989769820972,0.0739614994934143,0.0615923885828744,0.1012987012987012,0.0605302651325663,0.058412381427858,0.2211981566820275,0.2982241273729333,0.2634088200238378,0.1403980634749866,0.2604042806183115,0.378413524057217,0.5014164305949009,0.5197132616487457
60628,0.2930023909,0.0689950006,8.9368057825,0.008073562,0.4966976047,0.9876908983,0.1208193213,0.0778134783,0.3708395123,-0.004319622,0.0133932695,-0.002022165,-0.022309711,0.0705342591,0.0020221645,41,0.0002180766,0.0725,0.0850644076,-0.012316552,0.1099310933,-0.046370706,0.0928077113,0.2079885522,0.4715933499,0,1.3857899657,-0.131082915,1.3312558429,-0.129859356,20.045941807,0.2344899301,0.0,0.0,1,0,0.0,1.0816897903,6.0,1.5143394265,0.0517761598,0.0020453205,0.281833707,-0.257979893,-0.019796984,57545.603219,0.0762250898,17.45258792,0.0268461553,0.0138677776,0.0383020628,0.0527320799,0.0,2.0058111183,-0.015541775,6.0,17.962616036,2.0355026638,0,0.0342867933,0.0348666739,0.0243268389,0.7022736843,18.321082082,4.231665e-11,7.6206503e-09,1.4311374847,2.0481545001,-0.00888068,0.0252231734,0.0500695717,-0.170669335,0.0193162685523304,0.121924006694353,-0.2096069868995633,-0.1785422528819098,-0.2483076227545837,-0.2580446812871489,-0.2638386139016553,-0.2028538712234652,-0.2734425176621708,-0.267799352750809,-0.2461788347007621,-0.2654518891278763,-0.3104236775973911,-0.2746653552402562,-0.2180074648748179,-0.1984411673530844,-0.1976239028282649,-0.1557048232111204,-0.1299331827140316,-0.1671651405696407,-0.066240198101527,-0.0458618871903003,-0.0725082794008854,-0.0620789719141879,-0.0428850933319232,-0.0279269602577872,-0.0556685970678769,0.0383202708627656,0.0361805035596807,0.0974353421109162,0.1179741271139052,0.1925154829358282,0.0971691822755653,0.0962388710556598,0.1123402163225171,0.3223261250730567,0.3621312462372066,0.2148465524634839,0.1416677899374159,0.1598846523550143,0.2571190443117099,0.2017794303167119,0.0558861276397153,0.062206635106023,0.0449139822191433,0.0674057281709188,0.0939860985191902,0.0227144310091536
37875,0.4706161078,0.0699562,2.7429716234,0.0128019584,1.2352506778,1.2425642731,0.0703030782,-0.042510903,0.2278348208,0.0068268868,-0.088500482,-0.0192373,-0.47955703,0.1035041875,0.0192373005,44,-0.000923627,0.086169321,0.3169966952,0.0628645558,0.227988733,0.7499476713,0.0026053479,0.1036193966,0.2519851504,0,1.9917344627,-0.121694629,1.3406668461,-0.138216012,20.166731877,0.099794171,0.0,0.0,1,0,0.0,0.8457025355,7.0,-31.94374534,-0.002293208,-0.112009105,1.0387329079,-4.169092027,0.7874324423,-2274.500906,0.0235035458,14.679969741,0.0081782274,0.0029325043,0.0106306223,0.0272379444,0.0,1.3350711031,0.0259073243,5.0,14.733067326,1.4468832137,0,0.0461680517,0.0212179239,0.0269580758,0.6172969482,4.9236565321,1.2077839e-09,1.2495682e-08,1.5819933757,2.5027030406,0.128879493,0.0267620414,0.0160373862,-0.21233701,0.0220692447863939,0.1830325755800326,0.046434494195688,0.1354026090868194,-0.0230307722082446,-0.1142305667660994,-0.1093860268172195,-0.0596125186289121,-0.020756547041707,0.0204164139882756,0.0150814397747838,0.0017860686644175,-0.0264223722275795,-0.062929274178578,-0.10765423369277,-0.1123615262880253,-0.1305545986910093,0.0057780434349472,-0.0201863354037268,-0.0123263549207591,-0.005320197044335,-0.0444823017225062,-0.0209464701318853,0.0216555353167375,0.0224832894470325,0.0449182363899811,0.0742711215152158,0.1999049203708105,0.0862922315472347,0.0631844987363099,0.0841924398625428,0.1475335303478062,0.105562855891371,0.1288014311270124,0.1891637220259125,0.3115094829825926,0.3562600752283718,0.3841513572799562,0.2680231097714141,0.328770729139247,0.4873305833824395,0.3929359823399556,0.2601098352471291,0.24273756770064,0.1987651389218712,0.2085228632990183,0.1775134126428739,0.1293064876957492
17144,0.2448389792,0.0849606528,17.861902256,0.0454385997,0.9311544016,0.627552632,0.0905129307,0.4039591796,0.2783528786,0.0280811232,0.4402511069,-0.027080322,-0.333176912,0.1132675807,0.0270803218,44,0.0060492099,0.0526315789,0.0077209695,-0.036699987,0.1528958292,-0.065881462,0.0291207834,0.4189560757,0.1574056916,0,0.5616665986,-0.262783202,0.3379915281,-0.301045373,39.44962406,0.1389784593,0.0,0.0,1,0,0.0,1.3244298621,3.0,0.2149225232,-0.073437725,0.0333359463,-0.230476837,-1.909334631,0.0442368482,10674.681344,0.0416894395,17.321494189,0.0237538556,0.014705108,0.0671697886,0.0180645715,1.0,0.8414439518,0.0504865116,6.0,17.525287393,1.2864803423,0,0.0151375951,0.0087077062,0.0186420298,0.340670108,2.2472349989,3.489149e-11,1.7401352e-08,0.4150907455,0.172300327,-0.616115832,0.0288787413,-0.147482353,0.0343881063,0.0605310531053107,0.2103235747303544,0.1139210588513353,0.076027397260274,0.098089468779124,0.0243425342316889,0.0232305688232739,0.0648441030275646,0.1144478600141878,0.0775034293552812,0.0459387483355526,-0.0676557863501482,-0.1942212343990426,-0.2050936076910102,-0.1667256011315416,-0.0922573189522342,-0.0894513137557958,-0.1150957566654148,-0.1532518864534674,-0.14927797833935,-0.1693690518152978,-0.180490349504434,-0.201321809862735,-0.2193142289216497,-0.2456786171574903,-0.2370082564351626,-0.2266163439448637,-0.2395934172313648,-0.2622103944896681,-0.3345100254165489,-0.3444150785922937,-0.3391755468311833,-0.2492832112137623,-0.2316596022171503,-0.2560378847671665,-0.1991503823279523,-0.165988320651212,-0.1826222684703433,-0.1840373961218836,-0.1889519876097056,-0.1603420630678781,-0.1696617336152219,-0.1903453014945885,-0.1541636755204594,-0.1606411398040961,-0.1483556198048428,-0.1673144876325087,-0.1238148354712771
41452,0.3563622856,0.0622963655,123.49937326,0.0,0.2334533271,0.5592853018,0.1237280663,0.0174024869,0.3979510522,-0.061333534,0.0758608643,-0.012888985,-0.120987924,0.0698334734,0.0128889847,41,0.0310793355,0.0073875084,0.0499440509,-0.018935791,0.2296107045,-0.159276287,0.0408340118,-0.017567985,0.2712167144,0,1.9384580378,0.0370667248,0.9695190542,-0.051897807,131.76236206,0.324111199,0.0,0.0,0,0,1.0,0.6244579623,6.0,0.170153056,0.0956350543,-0.035831715,2.369985775,0.6035788161,0.0786938599,-6087.436322,0.0603214437,15.192258469,-0.010419288,0.0218585126,0.0365000803,0.0071965736,0.0,1.3957534044,0.2231034283,6.0,15.611752614,1.8409102951,0,0.0265929457,0.0127973385,0.0218933937,0.2848789289,2.4863376681,3.830061e-10,1.4053207e-08,0.6418412556,0.4119601973,0.3802160008,0.0386489621,0.4737396994,-0.033813793,-0.0338676318510858,-0.1453727050901589,-0.2161784241068307,-0.0967611988398324,-0.1435446251752961,-0.0575031525851198,-0.0213007420340461,0.1387506348400202,0.2484409799554565,0.2575434660684239,0.2886206896551724,0.2449750138811772,0.2035426731078904,0.1635703165542295,0.2540268456375838,0.2067814854682452,0.1569659442724458,0.2415282392026578,0.1127543424317618,0.1913921360255048,0.2319780219780218,0.192659574468085,0.1901273885350318,0.1474923234390992,0.2016077170418007,0.3275310834813498,0.3173913043478262,0.3755828220858896,0.3010328420564001,0.2409785255700685,0.1254894086939062,0.0901400233372229,0.0902460371486919,0.1263940520446096,0.081203587616935,0.1756501677852349,0.2544478012755957,0.189496021220159,0.0841311285175514,0.130027214998488,0.2554311310190369,0.3167723749119098,0.2771701982228298,0.1499640988819366,0.281403588981598,0.2796484419586804,0.3757516259663762,0.4631949882537196
84226,0.8974657364,0.123587935,-0.650958437,0.0113766028,0.3365045298,0.3693287007,0.0357543039,0.0186433064,0.1400322073,-0.017525844,-0.180239753,0.008948858,0.0885326965,0.1126463618,0.008948858,31,0.0,0.0365853659,0.0026853014,-0.059142033,0.0705056827,-0.049235049,0.0608035895,0.1205790446,0.4935552913,0,3.5560052493,-0.065528387,3.5560052493,-0.065528387,2.5026337213,0.4877870735,0.0,0.0,1,0,0.0,0.2012600673,4.0,1.389946832,-0.02738978,-0.186812386,-2.729991716,-0.294972624,0.068403458,-1147.655124,0.0763872936,13.88742993,0.0282279558,0.0095827258,0.0131757661,0.1183610816,0.0,0.2325930081,-0.000455573,5.0,13.904638642,1.3364748262,0,0.01071769,0.0017525342,0.0034245248,0.5741657221,5.038866212,1.954548e-10,1.326674e-08,0.7467927048,0.557699344,-0.148145993,0.0313692193,0.0468043206,-0.109644127,-0.0046029919447642,-0.01390788873689,0.0214926783183748,0.1530258597707279,-0.0125570776255706,-0.0203850509626273,-0.0011547344110853,-0.0324384787472036,0.0371702637889688,0.0523114355231142,-0.0192743764172336,-0.0388888888888888,-0.0678879310344827,0.0853199498117942,0.0484848484848485,0.1132561132561131,0.2013888888888888,0.2131837307152875,0.2081005586592179,0.1517976031957391,0.2252124645892352,0.1657681940700808,0.1705006765899863,0.1657681940700808,0.180081855388813,0.1752717391304348,0.1752717391304348,0.3145896656534954,0.2941352483542787,0.2991889456293182,0.2807225347941959,0.2929745889387143,0.3074365175332527,0.2914302776948341,0.1717691682470876,0.2539866628008118,0.2668424135910954,0.2826215895610913,0.215228996909244,0.2467569904871722,0.3634930643127365,0.3477718915550014,0.2620367668514733,0.1794382328879191,0.1616975557346227,0.1894939493949394,0.3262802821220485,0.3938124395746052
52708,1.052462038,0.1224012253,-4.583062189,0.0035481848,1.002059538,1.4848135459,0.0750678585,0.5239332721,0.2410612859,0.3511943458,0.2903941313,-0.000666988,-0.009303993,0.1235400454,0.0006669877,44,0.1369614512,0.2760399517,0.6266833197,0.0055527781,0.5056977875,-0.148187565,0.341228989,0.8522545522,0.4455908213,0,16.066230672,-0.225337663,2.0431832551,-0.528996768,12.889686938,0.1507649137,0.0,0.0,0,0,0.0,0.5201720154,7.0,0.1399826724,0.0959063985,0.1837753564,0.4238427456,-1.862134225,0.2765750038,10796.444515,0.0968530001,16.580817024,-0.001893464,0.0083983925,0.0164530003,0.0369597125,0.0,1.1999028466,0.0056923733,6.0,17.441830891,2.3864999768,0,0.020650534,0.0110355824,0.020802638,0.3538353968,3.3087321839,7.121055e-11,1.0880579e-08,0.7648227868,0.5849538952,-0.192075313,0.0331738114,0.0862691474,0.1138223558,0.0118093631379163,0.2255427841634738,0.1228644980107653,0.116333178222429,0.0276290426215464,-0.0714147474356493,-0.0820738473311651,-0.0860952380952381,-0.0726710475454195,-0.0928341841557951,-0.1859518154054971,-0.1519971721456345,-0.2342802425789978,-0.241302972802024,-0.2357438674737177,-0.1381354409915575,-0.0912878787878788,-0.0730293663060278,-0.0850495804729214,-0.1001500375093774,-0.0648996297018126,-0.0499009900990099,-0.0627075600703263,-0.0166017626562821,0.0745800671892495,0.1176333566270673,0.1278796426892336,0.1508755097145597,0.1332073689182804,0.0143763213530654,0.0252136752136751,0.0407809110629067,0.0528856703971911,0.0589273890973294,-0.0078577336641852,0.1440152598950881,0.1383155397390272,-0.0190145164588019,-0.0630736184338996,-0.0417415618134612,-0.0031165593185125,-0.0573673870333988,-0.0953996983408748,-0.0599529780564264,0.028951318893416,0.0475982532751091,-0.0739239529048447,-0.0444134634534953
20415,1.4973303194,0.0439117572,-3.825698481,0.0242490078,5.4927735288,0.7125869211,0.031015901,-0.000805888,0.0515589992,-0.136744267,0.0117472642,-0.008399791,-1.342309152,0.1028549109,0.008399791,44,0.0560730712,-0.533333333,-0.608490143,0.4159785598,0.3371965812,0.2380593217,0.5089404041,-0.004461824,0.6033009411,0,4.3818667742,0.1273665351,2.3374422278,0.0316353345,0.5470438423,0.0112667343,0.0,0.0,1,0,0.0,0.1085546871,5.0,0.1859582477,-0.110558477,-0.644475425,8.109834116,-2.367060649,-0.646454495,-623.6343053,0.0628135819,15.523898397,-0.010871225,0.0009415373,0.0042886848,0.2003660997,0.0,0.0532193953,0.0032259661,2.0,15.498518952,2.031708979,0,0.0360359997,0.0159129966,0.0269192958,0.9796201436,46.560823286,3.812009e-10,6.0496843e-09,1.5653839284,2.4504268434,0.0365498987,0.0306127763,0.200618073,-0.097416182,-0.0259490629505044,0.1676267281105992,-0.0723112128146453,-0.0558919422449929,-0.0769581056466303,-0.1270456503014642,-0.1641237113402062,-0.1086191732629726,-0.0735831809872029,-0.1568219633943427,-0.108227012758469,-0.1550646102542725,-0.2512005910602143,-0.2348055870139674,-0.2295705055112125,-0.1988142292490119,-0.1972277227722773,-0.1440033783783784,-0.2212831348444103,-0.2251529051987767,-0.1689216892168922,-0.2016541945647892,-0.2203846153846154,-0.238542449286251,-0.150104821802935,-0.1281720430107527,-0.0794732061762034,0.0856989823245848,0.0646008403361344,0.0584856396866841,0.1100766703176341,0.1696480092325447,0.1198895027624309,0.2152278177458033,0.2535559678416819,0.4027681660899653,0.2240338164251207,0.1656124209315699,0.1464932126696831,0.0129935032483756,0.0004935834155972,-0.0554520037278658,-0.1381802721088435,-0.165156507413509,-0.1770198944376776,-0.1472444257467395,-0.0906235980260206,-0.1458069953645174
64020,1.8897924228,-0.552937276,-37.68240731,0.0,1.4658358122,6.1276470651,-0.170155961,-0.116878701,0.1620881668,0.0130476583,0.0601419817,-0.114907866,-0.743490927,-0.141833428,0.1149078664,44,-0.002021358,-0.099863388,-0.028814114,-0.238560442,0.1262085373,0.0671593193,-0.172876087,-0.218143448,0.4309651231,0,0.3457197743,-0.367534352,0.2056855616,-0.317450714,98.118216013,-0.182616072,0.0,0.0,1,0,0.0,0.2364354539,3.0,-0.032055653,0.0978607097,-0.166963076,1.5865834503,-0.20048912,-0.222950762,-5529.554908,0.0762974237,10.968382447,-0.014974148,0.0317869128,0.06144905,0.0745968762,1.0,-0.444087682,0.0039698165,1.0,9.3331100908,0.3270229776,0,0.2287581861,0.0664945969,0.0745693939,1.2187188798,1.5393568149,7.0155491e-07,7.486852e-08,1.0672770687,1.1390803415,-0.145754862,0.055675012,0.4746772573,-0.108476757,0.0333333333333334,0.2916666666666667,0.0197368421052632,0.1231884057971015,-0.0882352941176469,-0.2326732673267326,-0.3673469387755103,-0.4015444015444015,-0.4237918215613382,-0.3992248062015504,-0.4424460431654675,-0.4464285714285714,-0.4934640522875817,-0.4128787878787878,-0.4444444444444444,-0.3568464730290457,-0.4150943396226415,-0.4150943396226415,-0.4599303135888501,-0.4483985765124555,-0.4172932330827068,-0.4727891156462585,-0.5016077170418006,-0.5414201183431953,-0.5776566757493188,-0.6378504672897196,-0.636150234741784,-0.630071599045346,-0.6386946386946386,-0.6555555555555556,-0.665948275862069,-0.6912350597609561,-0.6893787575150301,-0.6918489065606361,-0.6804123711340206,-0.6868686868686869,-0.6412037037037037,-0.6532438478747203,-0.6757322175732218,-0.6673819742489271,-0.6881287726358148,-0.6797520661157024,-0.6804123711340206,-0.6804123711340206,-0.7013487475915221,-0.7075471698113207,-0.7013487475915221,-0.7232142857142857
52090,0.1600252334,0.047105728,140.9057971,0.0141559425,0.3570123644,0.2729699722,0.0878356407,-0.012459319,0.24177242,0.0083969466,-0.094780483,0.0108709343,0.1202056996,0.041443351,0.0108709343,44,-0.000678222,-0.008547009,0.1189052771,0.0505791438,0.1415084763,-0.012978378,0.0186408365,0.2386811985,0.1388573086,0,0.7393215767,-0.109659304,0.3465054704,-0.180830275,55.992753623,0.1441054194,0.0,0.0,1,0,0.0,0.912691902,6.0,0.0591403264,-0.063842607,-0.077745102,-0.453043763,-0.437319715,0.0235703895,6329.3099291,0.0422921625,16.772123313,0.0282279558,0.0144300144,0.0466744457,0.0100020532,0.0,0.2886498127,0.0348581076,5.0,17.352911631,1.3388093119,0,0.01071769,0.0115180586,0.0180285299,0.3359240815,2.4620878976,6.615485e-11,1.9337323e-08,0.3657482753,0.1337718009,0.0139131217,0.0270321164,-0.106899806,0.0343881063,0.0998058880621157,-0.0234128825471933,-0.0934666666666667,-0.0556944444444444,0.0321062618595824,0.08888532991672,0.1568827633146161,0.1713325867861141,0.3463366336633662,0.2900104354425576,0.278127643575524,0.2734594493350812,0.2501608899512733,0.3343145913060543,0.3307888040712465,0.3662212398271876,0.3248246297739672,0.4294123830547671,0.4268625393494227,0.394523638601169,0.3056168987037924,0.3611611611611609,0.3939518195797027,0.3816297500508026,0.4231292517006801,0.4569806064502302,0.4910087719298244,0.4183790549702721,0.3608887109687748,0.3336602589250685,0.3298777506112469,0.27477266335427,0.4008447512104667,0.4499893367455747,0.3669079211901889,0.4580742011580525,0.5457542343980901,0.5892940626460961,0.5826350093109869,0.6191950464396283,0.6546605013385249,0.7151866801210895,0.6580904767711253,0.6798023471278565,0.7322292993630573,0.8058432934926958,0.7634548048242769,0.8039267710267974
53613,0.5296206424,0.2318135809,3.1427109674,0.0,0.1658365002,0.4984114989,0.4148129424,0.2275299977,0.6381876839,0.0440647482,-0.361817608,-0.082960667,-0.230986912,0.2853594841,0.0829606667,35,0.0119930887,0.0557184751,0.4954728865,0.3218371304,0.1968570463,-0.01057184,0.2272470002,0.7342785028,0.5844189183,0,2.7874522072,0.193567478,2.1626694473,0.2358773122,4.4679506028,1.4481642717,0.0,0.0,1,1,0.0,1.1903227539,8.0,0.3599666017,0.1325504399,0.0124992513,2.5432441318,0.539799191,0.2942198706,52091.587618,0.0603214437,17.67396607,0.0033201658,0.0363045184,0.0477990021,0.158632889,0.0,0.6442563325,0.1094294805,4.0,19.02893162,5.0420113135,0,0.0474257059,0.0313037969,0.0282633204,0.3737310602,12.392460845,1.270738e-11,4.8133001e-09,2.003760665,4.0150568026,-0.052860653,0.0505471105,0.1230029777,-0.033813793,0.0695970695970698,0.2883706271667192,0.0601659751037344,0.0837751855779429,-0.0961751050187926,-0.2216298552932216,-0.2256109111574161,-0.2204424103737604,-0.2901545407188748,-0.1109177903436275,-0.2159570387418488,-0.1624667076418766,-0.0649588289112533,-0.0058365758754862,-0.0356216088700164,-0.0774091627172195,0.0394101195016527,0.2786987801063498,0.4537695590327169,0.3690555927662426,0.3285667858303542,0.4774123599566318,0.4145328719723185,0.7440273037542662,0.695562007465782,0.864963503649635,1.0931899641577063,1.3822843822843822,1.2992125984251968,1.4790782292298368,1.975254730713246,1.97093023255814,2.2138364779874213,2.802790697674419,2.9044890162368677,2.845719661335842,2.706255666364461,1.8870056497175145,1.566227244193346,1.4685990338164254,1.7289719626168227,1.4911639244363193,1.208535926526202,1.1698513800424628,0.4636591478696743,0.4532527550657661,0.5068190195355697,0.3328985979784806
