firms,roeq,rsup,nincr,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
26649.0,0.0185615764,-0.310388322,1.0,1.0722331048,0.0506767947,-0.1428571428571429,-0.1923076923076923,-0.5196078431372548,-0.4712230215827337,-0.5325914149443561,-0.5156507413509062,-0.4399999999999999,-0.4452830188679245,-0.5180327868852459,-0.5793991416309012,-0.4833040421792618,-0.5978112175102599,-0.6181818181818182,-0.5434782608695652,-0.505050505050505,-0.5384615384615384,-0.6005434782608696,-0.5531914893617021,-0.5448916408668731,-0.4595588235294118,-0.3862212943632568,-0.2263157894736842,-0.1036585365853658,-0.1741573033707865,-0.2363636363636363,-0.2263157894736842,-0.5545454545454546,-0.4913494809688581,-0.379746835443038,-0.308235294117647,-0.2758620689655172,-0.1945205479452054,-0.16,-0.1741573033707865,-0.213903743315508,-0.2403100775193798,-0.34375,-0.3287671232876712,-0.2932692307692307,-0.213903743315508,-0.1967213114754098,-0.2075471698113207,-0.2075471698113207,0.0808823529411764,-0.0360655737704918,0.0970149253731342,-0.1945205479452054,-0.16
40096.0,0.0420168067,1.5413670623,4.0,0.8846153846,0.0033741184,0.0294117647058822,0.1290322580645162,0.25,0.1666666666666667,0.4583333333333332,1.1875,0.8421052631578947,1.3333333333333337,1.1875,0.9444444444444444,0.6666666666666667,0.6666666666666667,0.3461538461538462,0.2962962962962963,0.2962962962962963,0.2068965517241379,0.0294117647058822,-0.0789473684210526,-0.125,-0.054054054054054,0.0606060606060605,-0.2708333333333333,-0.2553191489361702,-0.0789473684210526,-0.2553191489361702,-0.0789473684210526,0.0294117647058822,-0.1463414634146341,-0.1860465116279069,-0.2708333333333333,-0.339622641509434,-0.3859649122807017,-0.4354838709677419,-0.5,-0.453125,-0.4354838709677419,-0.4615384615384615,-0.4927536231884057,-0.5,-0.5138888888888888,-0.4166666666666666,-0.396551724137931,-0.3636363636363636,-0.2045454545454545,-0.0277777777777777,0.0606060606060605,0.0294117647058822,-0.0277777777777777
10401.0,0.0251303517,0.2780206373,5.0,-0.426150918,0.000277522,-0.0561224489795918,-0.0909090909090909,-0.0609137055837563,-0.0537084398976982,-0.0632911392405063,-0.0818858560794044,-0.0463917525773195,0.0364145658263306,0.0693641618497109,0.0,0.1280487804878047,0.0882352941176469,0.0979228486646883,-0.0080428954423592,0.0054347826086955,-0.0211640211640211,-0.0726817042606516,-0.116945107398568,-0.0818858560794044,-0.0773067331670822,-0.0133333333333333,-0.0463917525773195,-0.1105769230769231,-0.0263157894736841,-0.0796019900497512,-0.0953545232273839,-0.0953545232273839,-0.106280193236715,-0.0864197530864198,-0.0703517587939698,-0.1232227488151659,-0.1232227488151659,-0.0931372549019607,-0.0439276485788113,-0.0133333333333333,0.0571428571428571,0.1077844311377245,0.1111111111111111,0.0850439882697946,0.0787172011661807,0.0693641618497109,0.0632183908045977,0.0335195530726257,0.0335195530726257,0.1077844311377245,0.0914454277286136,0.0724637681159421,0.0755813953488371
50091.0,0.0418384933,1.2667708375,3.0,-0.363636364,0.0001491364,-0.0958904109589041,-0.1428571428571429,-0.0958904109589041,0.11864406779661,0.168141592920354,0.346938775510204,0.4831460674157304,0.9130434782608696,0.8082191780821917,0.5714285714285714,0.736842105263158,0.5348837209302326,0.5903614457831325,0.4193548387096775,0.3894736842105264,0.4042553191489362,0.3333333333333332,0.32,0.3333333333333332,0.5,0.346938775510204,0.1578947368421053,0.233644859813084,0.2452830188679244,0.1092436974789916,0.2941176470588236,0.1891891891891892,0.1379310344827586,0.03125,0.0819672131147541,0.0153846153846153,-0.0149253731343284,-0.0638297872340425,-0.0149253731343284,-0.0294117647058823,0.0,0.1,0.0476190476190476,0.056,-0.0222222222222222,-0.0149253731343284,-0.0149253731343284,-0.0833333333333333,0.0393700787401574,0.1891891891891892,0.1,0.1,0.0476190476190476
52046.0,0.0031198992,-21.0657703,2.0,5.0256410256,0.1111111119,-0.0416666666666666,0.0952380952380953,0.2105263157894736,0.1499999999999999,0.0952380952380953,0.6428571428571428,0.4375,0.7692307692307692,1.0909090909090908,0.9166666666666669,0.6428571428571428,0.6428571428571428,0.5333333333333334,0.2777777777777777,0.1499999999999999,0.2105263157894736,-0.1153846153846154,-0.2333333333333332,-0.3235294117647058,-0.0416666666666666,-0.1153846153846154,-0.3428571428571428,-0.3783783783783784,-0.303030303030303,-0.5,-0.4102564102564102,-0.3947368421052631,-0.603448275862069,-0.6461538461538461,-0.6515151515151515,-0.6973684210526316,-0.7788461538461539,-0.7722772277227723,-0.7850467289719626,-0.7766990291262136,-0.8067226890756303,-0.8017241379310345,-0.8368794326241135,-0.8614457831325302,-0.8553459119496856,-0.8606060606060606,-0.863905325443787,-0.8614457831325302,-0.814516129032258,-0.780952380952381,-0.7982456140350878,-0.8067226890756303,-0.7909090909090909
27502.0,0.0180977703,-4.907598238,0.0,0.5740740741,0.0147783253,0.0099009900990099,-0.0642201834862384,0.0408163265306122,0.0303030303030302,0.0625,0.0515463917525773,0.02,0.2439024390243902,0.1590909090909091,0.0736842105263158,0.146067415730337,0.0303030303030302,0.02,0.0408163265306122,0.0,-0.0285714285714285,-0.0467289719626168,-0.0642201834862384,-0.0892857142857143,-0.0555555555555555,-0.0192307692307692,-0.1968503937007873,-0.1639344262295081,-0.0892857142857143,-0.1774193548387096,-0.1428571428571429,-0.2093023255813954,-0.2153846153846154,-0.296551724137931,-0.296551724137931,-0.3780487804878049,-0.3108108108108108,-0.3108108108108108,-0.3625,-0.3928571428571429,-0.4333333333333333,-0.4204545454545454,-0.4171428571428571,-0.3742331288343558,-0.3742331288343558,-0.3855421686746988,-0.4204545454545454,-0.3664596273291925,-0.3154362416107382,-0.2661870503597122,-0.3584905660377359,-0.3703703703703703,-0.43646408839779
18606.0,0.0197216985,0.0438820245,0.0,0.1628518811,-0.069792612,-0.0869565217391304,-0.2222222222222222,0.0,0.05,0.1666666666666667,0.3999999999999999,0.2727272727272727,1.210526315789474,0.75,0.6153846153846154,1.3333333333333337,0.3548387096774192,0.1999999999999999,0.1999999999999999,0.05,-0.1428571428571429,-0.1923076923076923,-0.2758620689655172,-0.3538461538461538,-0.16,-0.3,-0.4878048780487805,-0.5333333333333333,-0.4615384615384615,-0.5227272727272727,-0.4545454545454546,-0.4473684210526315,-0.5172413793103448,-0.5800000000000001,-0.5922330097087378,-0.6146788990825688,-0.6612903225806452,-0.671875,-0.6557377049180328,-0.6612903225806452,-0.6666666666666667,-0.65,-0.641025641025641,-0.6585365853658536,-0.6888888888888889,-0.7021276595744681,-0.7162162162162162,-0.72,-0.671875,-0.6347826086956522,-0.641025641025641,-0.7021276595744681,-0.671875
44601.0,0.0102143438,0.3035184268,1.0,0.8004501125,-0.031340696,-0.0873786407766989,-0.2263374485596707,-0.250996015936255,-0.3472222222222222,-0.1454545454545455,-0.2627450980392156,-0.168141592920354,0.0444444444444445,-0.1004784688995215,-0.265625,-0.1255813953488371,-0.2932330827067669,-0.3583617747440273,-0.4566473988439307,-0.4088050314465409,-0.4125,-0.3915857605177993,-0.3605442176870748,-0.4012738853503185,-0.3333333333333333,-0.4161490683229814,-0.4877384196185286,-0.5346534653465347,-0.4863387978142076,-0.4659090909090909,-0.4354354354354354,-0.3993610223642172,-0.381578947368421,-0.4628571428571428,-0.426829268292683,-0.4354354354354354,-0.4534883720930233,-0.4233128834355828,-0.3380281690140845,-0.3285714285714286,-0.3037037037037037,-0.3561643835616438,-0.3449477351916377,-0.3333333333333333,-0.2878787878787878,-0.168141592920354,-0.1255813953488371,-0.0829268292682926,-0.1493212669683258,-0.0873786407766989,-0.213389121338912,-0.2326530612244898,-0.3309608540925267
46156.0,0.0225373478,-26.8374021,2.0,5.1923076923,0.0411463669,-0.1075268817204301,-0.1122994652406417,-0.0978260869565217,-0.0119047619047618,0.0,0.0375,0.0641025641025641,0.2481203007518797,0.2116788321167884,-0.0059880239520958,-0.1354166666666666,-0.2095238095238095,-0.2905982905982905,-0.3565891472868217,-0.3252032520325203,-0.319672131147541,-0.3306451612903226,-0.3359999999999999,-0.3565891472868217,-0.2782608695652173,-0.3688212927756654,-0.3851851851851852,-0.3759398496240601,-0.391941391941392,-0.4071428571428571,-0.4134275618374559,-0.4092526690391459,-0.4466666666666666,-0.4679487179487179,-0.4679487179487179,-0.4796238244514106,-0.4828660436137072,-0.4828660436137072,-0.4503311258278145,-0.3897058823529411,-0.441077441077441,-0.4627831715210356,-0.5202312138728324,-0.49079754601227,-0.5088757396449703,-0.4969696969696969,-0.49079754601227,-0.4796238244514106,-0.4575163398692811,-0.3438735177865613,-0.3615384615384616,-0.3464566929133859,-0.4050179211469534
44572.0,0.0056913291,-121.7748393,0.0,-1.0,0.0,-0.1666666666666666,-0.2857142857142857,-0.0625,0.1538461538461537,0.0,0.0,-0.0625,0.0,0.0714285714285714,-0.1666666666666666,-0.1666666666666666,-0.0625,-0.0625,-0.25,-0.3181818181818182,-0.4230769230769231,-0.4444444444444444,-0.4444444444444444,-0.53125,-0.5161290322580645,-0.4444444444444444,-0.625,-0.53125,-0.4827586206896551,-0.53125,-0.4230769230769231,-0.4230769230769231,-0.625,-0.6590909090909092,-0.6938775510204082,-0.7058823529411764,-0.7058823529411764,-0.7222222222222222,-0.7058823529411764,-0.7413793103448276,-0.6739130434782609,-0.6428571428571428,-0.6590909090909092,-0.6875,-0.6875,-0.7321428571428572,-0.7321428571428572,-0.7222222222222222,-0.7222222222222222,-0.6590909090909092,-0.736842105263158,-0.765625,-0.7916666666666666
