firms,bm,ep,cashpr,dy,lev,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,secured,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
54594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031539523,0.0506094876,0.0864796316,,6.0,0.0117470538,-0.784946237,0.046450017,0.07246376811594213,0.3214285714285714,0.1384615384615384,0.2333333333333334,0.42307692307692313,0.39622641509433953,0.42307692307692313,0.34545454545454546,0.27586206896551735,0.8048780487804879,0.7619047619047619,0.574468085106383,0.4509803921568627,0.7209302325581395,0.574468085106383,0.37037037037037046,0.27586206896551735,0.04225352112676051,-0.09756097560975607,-0.038961038961038974,-0.10843373493975905,-0.07499999999999996,-0.2210526315789474,-0.06329113924050633,-0.13953488372093026,-0.07499999999999996,-0.15909090909090906,-0.3620689655172413,-0.4032258064516129,-0.27450980392156865,-0.38842975206611574,-0.35652173913043483,-0.3392857142857143,-0.4032258064516129,-0.5,-0.5487804878048781,-0.5375,-0.63,-0.5345911949685535,-0.5568862275449102,-0.5647058823529412,-0.5747126436781609,-0.6442307692307692,-0.6725663716814159,-0.7196969696969697,-0.7357142857142858,,
26649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.024194757,0.0243890157,0.0,0.0605006204,0.0,1.0,-0.006992032,-0.519324895,-0.052786486,0.012096774193548487,0.06355932203389836,0.06808510638297882,-0.10357142857142854,-0.027131782945736482,-0.1462585034013606,-0.2682215743440233,-0.31043956043956045,-0.5898692810457516,-0.5485611510791366,-0.6009538950715421,-0.586490939044481,-0.5219047619047619,-0.5264150943396226,-0.5885245901639344,-0.6409155937052933,-0.5588752196836555,-0.6566347469220246,-0.674025974025974,-0.610248447204969,-0.5774410774410774,-0.6059654631083202,-0.6589673913043479,-0.6185410334346504,-0.6114551083591331,-0.5386029411764706,-0.47599164926931103,-0.33947368421052626,-0.2347560975609756,-0.2949438202247191,-0.34805194805194806,-0.33947368421052626,-0.6196969696969696,-0.5657439446366782,-0.4704641350210971,-0.40941176470588236,-0.38177339901477836,-0.3123287671232877,-0.2828571428571428,-0.2949438202247191,-0.32887700534759357,-0.351421188630491,-0.4397321428571429,-0.4269406392694064,-0.3966346153846154,-0.32887700534759357,-0.31420765027322406,-0.32345013477088946
40096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007020828,0.0154174573,0.0191649959,-0.25140123,0.1367634125,0.0220515072,0.0,0.0023239918,1.1348314607,-0.00396136,0.11764705882352944,0.31034482758620685,0.11764705882352944,0.3571428571428572,0.31034482758620685,0.08571428571428563,0.11764705882352944,0.22580645161290325,0.3571428571428572,0.2666666666666666,0.5833333333333333,1.375,1.0,1.5333333333333332,1.375,1.1111111111111112,0.8095238095238095,0.8095238095238095,0.46153846153846145,0.40740740740740744,0.40740740740740744,0.31034482758620685,0.11764705882352944,0.0,-0.050000000000000044,0.027027027027026973,0.1515151515151516,-0.20833333333333337,-0.19148936170212771,0.0,-0.19148936170212771,0.0,0.11764705882352944,-0.07317073170731703,-0.11627906976744184,-0.20833333333333337,-0.28301886792452835,-0.33333333333333337,-0.3870967741935484,-0.4571428571428572,-0.40625,-0.3870967741935484,-0.41538461538461535,-0.4492753623188406,-0.4571428571428572,-0.4722222222222222,-0.3666666666666667,-0.3448275862068966
12320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0075000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0140442088,,,0.0839871649,0.1130999477,,0.0,0.0216752744,,0.0004610997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038763022,0.0142132885,0.0445781166,0.138303591,0.027524516,-0.008857774,1.0,0.0275950548,-0.079435783,0.0709286341,0.17796610169491522,0.3495145631067962,0.27522935779816504,0.2410714285714286,0.404040404040404,0.3113207547169812,0.25225225225225234,0.06106870229007644,0.139344262295082,0.2990654205607477,0.5977011494252873,0.5977011494252873,0.5795454545454546,1.106060606060606,1.0441176470588234,0.759493670886076,0.8783783783783783,0.9305555555555556,0.6951219512195121,0.7160493827160495,0.5795454545454546,0.3762376237623761,0.25225225225225234,0.15833333333333344,0.03731343283582089,0.139344262295082,0.3762376237623761,0.19827586206896552,0.16806722689075637,0.4631578947368422,0.287037037037037,0.4946236559139785,0.5444444444444445,0.4631578947368422,0.32380952380952377,0.33653846153846145,0.139344262295082,0.1120000000000001,0.029629629629629672,0.19827586206896552,0.32380952380952377,0.20869565217391295,0.26363636363636367,0.36274509803921573,0.4329896907216495,0.4329896907216495,0.287037037037037,0.3899999999999999
53313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0103690256,,0.0660523526,0.1009345794,0.2614983296,,1.0,0.0119072343,-0.584859585,-0.053303305,0.21621621621621623,0.21621621621621623,0.125,0.04651162790697683,0.04651162790697683,-0.09999999999999998,-0.18181818181818177,0.04651162790697683,0.0714285714285714,-0.4078947368421053,-0.3835616438356164,-0.4642857142857143,-0.2857142857142857,0.5517241379310345,0.4516129032258065,0.6071428571428572,0.8,0.6071428571428572,0.5,0.5517241379310345,0.6666666666666667,0.8,0.6071428571428572,0.6071428571428572,0.5,0.6071428571428572,0.6071428571428572,0.40625,0.32352941176470584,0.2857142857142858,0.21621621621621623,0.125,0.25,0.15384615384615374,0.25,0.15384615384615374,0.0714285714285714,0.125,0.0,-0.021739130434782594,-0.16666666666666663,-0.22413793103448276,-0.04255319148936165,0.09756097560975618,-0.0625,-0.1964285714285714,-0.13461538461538458,0.04651162790697683
10401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021914788,0.0103931797,0.0248142461,0.0302175747,,-0.006586963,1.0,0.0043590063,-0.120511732,0.0179567132,0.013636363636363669,0.0958230958230959,0.10123456790123453,0.12911392405063293,0.21525885558583102,0.2054054054054053,0.1377551020408163,0.0958230958230959,0.13197969543147203,0.14066496163682873,0.12911392405063293,0.10669975186104219,0.14948453608247414,0.24929971988795518,0.2890173410404624,0.2054054054054053,0.3597560975609757,0.31176470588235294,0.3234421364985163,0.19571045576407498,0.21195652173913038,0.17989417989418,0.1177944862155389,0.06443914081145574,0.10669975186104219,0.11221945137157108,0.18933333333333335,0.14948453608247414,0.07211538461538458,0.17368421052631589,0.1094527363184079,0.09046454767726164,0.09046454767726164,0.07729468599033806,0.10123456790123453,0.12060301507537696,0.056872037914691864,0.056872037914691864,0.09313725490196068,0.15245478036175708,0.18933333333333335,0.27428571428571424,0.33532934131736525,0.33933933933933935,0.3079178885630498,0.3002915451895043,0.2890173410404624,0.2816091954022988
50091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0054909706,0.0109778349,,0.0329349329,0.021044082,0.0,,0.9870967742,-0.006882925,0.10526315789473695,0.13076923076923075,0.006849315068493178,0.050000000000000044,0.05755395683453246,0.11363636363636354,0.006849315068493178,-0.045454545454545414,0.006849315068493178,0.2457627118644068,0.3008849557522124,0.5,0.651685393258427,1.1304347826086958,1.0136986301369864,0.75,0.9342105263157894,0.7093023255813953,0.7710843373493976,0.5806451612903225,0.5473684210526315,0.5638297872340425,0.48484848484848486,0.47,0.48484848484848486,0.6704545454545454,0.5,0.2894736842105263,0.3738317757009346,0.3867924528301887,0.23529411764705888,0.4411764705882353,0.32432432432432434,0.26724137931034475,0.1484375,0.20491803278688514,0.13076923076923075,0.09701492537313428,0.042553191489361764,0.09701492537313428,0.0808823529411764,0.11363636363636354,0.2250000000000001,0.16666666666666674,0.17599999999999993,0.0888888888888888,0.09701492537313428,0.09701492537313428
52046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0044805874,,-0.232966807,0.6123468975,0.0102502816,,0.0,0.2776596822,0.6562406911,0.0019762851,0.18518518518518512,0.7777777777777777,0.7777777777777777,0.6842105263157894,0.7777777777777777,0.3913043478260869,0.33333333333333326,0.5238095238095237,0.6842105263157894,0.6000000000000001,0.5238095238095237,1.2857142857142856,1.0,1.4615384615384617,1.9090909090909092,1.6666666666666665,1.2857142857142856,1.2857142857142856,1.1333333333333333,0.7777777777777777,0.6000000000000001,0.6842105263157894,0.23076923076923084,0.06666666666666665,-0.05882352941176472,0.33333333333333326,0.23076923076923084,-0.08571428571428574,-0.1351351351351351,-0.030303030303030276,-0.30434782608695654,-0.17948717948717952,-0.1578947368421053,-0.4482758620689655,-0.5076923076923077,-0.5151515151515151,-0.5789473684210527,-0.6923076923076923,-0.6831683168316831,-0.7009345794392523,-0.6893203883495146,-0.73109243697479,-0.7241379310344828,-0.7730496453900709,-0.8072289156626506,-0.7987421383647799,-0.806060606060606,-0.8106508875739645
