firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
60871,0.3541531365,0.0375021823,5.4613200462,0.0,0.2301644338,0.3862237042,0.1102899236,0.0554904519,0.404353991,-0.009857572,0.0852686678,24.0,0.0270908155,-0.04,-0.010392491,0.1792427374,-0.005489264,0.1773237176,0.1329700243,0.1053965381,0.0369983366,0.5263766883,0.0,2.8159690082,-0.137078428,1.9586578528,-0.197201394,4.0359028684,5.9344380091,0.3466457166,0.0,0.0,1.0,1.0,0.0,0.645136151,4.0,0.4075316941,-0.079072496,3.067202467,-0.505705593,1623.0729946,0.041769416,17.136780467,0.0084273643,0.0281614229,0.0378568952,0.011049166,0.3068774965,0.0189522988,4.0,0.0002318841,0.7626471119,-0.052110074,7.0,17.013484717,0.9063303732,0.0,0.1102362201,0.0475703359,0.0689623814,0.3814848172,2.5327173258,1.968534e-10,1.0918456e-08,1.6555511324,2.7408495519,0.1171259075,0.0681227073,0.9985351648,1.555447792
14198,0.6140250466,0.0448071276,1.0240555708,0.0078647267,0.0987993375,0.6267900147,0.1142811116,0.0397944263,0.4020075456,0.0053767692,-0.101265823,25.0,-0.008068353,0.0424242424,-0.0541861,-0.09108423,0.0296065706,0.1835973171,0.2154525445,0.0562786138,0.0642614077,0.7211872875,0.0,6.9504017573,0.0742919242,5.4351985664,0.0928889445,2.1977101818,4.8397163121,0.6858965897,0.0,0.0,1.0,0.0,0.0,0.4826690016,6.0,-1.066329268,-0.049188946,0.8462916469,-0.120750071,-475.080133,0.0506733292,13.338998595,-0.012351588,0.0124395501,0.0145356389,-0.029091452,0.3942757918,0.0732265825,0.0,-0.004671533,3.5216077987,-0.055251296,7.0,11.892210855,0.289879976,0.0,0.1022727266,0.0278340745,0.0340797143,0.739076479,0.9866914737,3.0866494e-08,8.1213988e-08,0.8788413515,0.772362121,0.1574023206,0.0544599761,0.5624117703,0.6764776362
45583,1.2747703072,0.0683658171,-17.17786504,0.0670049591,1.3323107677,3.7799946181,0.0878108689,-0.104615945,0.3863678973,-0.055240793,-0.153049105,25.0,-0.053087285,-0.085106383,-0.066243894,0.1555795565,0.1124026899,0.1369267251,0.0787528705,-0.067006593,-0.047700278,0.5100028016,0.0,3.219103689,0.2265684368,1.1371701621,0.201991804,71.501599767,8.3980151342,0.1207130155,0.0,0.0,0.0,0.0,0.0,0.7845417787,7.0,-0.827473889,-0.444632319,0.9062838329,-4.198710688,-1352.182303,0.1132579102,11.265540449,-0.000875363,0.003993795,0.0077662101,-0.053336932,0.0340127199,0.0107108929,0.0,-0.006243902,-0.333415567,0.0405479018,3.0,10.651872815,0.6321653604,0.0,0.0479452051,0.0273986961,0.0375709992,0.5782301057,1.3078143137,1.7991358e-07,5.3916903e-08,0.5806639152,0.3371705824,0.0554944696,0.0464269488,-0.02441474,-0.227921878
14702,0.2445573599,0.0226460504,4.7898464806,0.0,0.1417735853,0.3167396176,0.1710416103,-0.027821043,0.423536799,0.0016718856,-0.150110284,24.0,-0.026112804,-0.133869578,-0.007998478,0.3038366802,0.0208717639,0.225521593,0.0956227164,0.059521382,0.060652491,0.6672087398,0.0,3.146627191,0.1701407121,2.6495619345,0.2046148597,2.2917826256,5.286899978,0.2912740695,0.0,0.0,1.0,0.0,0.0,0.7131057304,6.0,-1.94467262,-0.257678523,-0.238559424,-0.449243555,11183.358545,0.0307916777,17.707634216,0.0180139673,0.0503132853,0.0794806547,0.0222687128,0.3916534634,-0.053733169,3.0,0.0003127715,1.1180890147,-0.064722394,7.0,18.080929926,1.8544616852,0.0,0.0865176618,0.0407314469,0.0579930693,0.3148488144,5.5789050866,2.902509e-11,5.3367219e-09,1.7712155084,3.1372043774,0.0459358307,0.0705803629,1.2967903336,0.7420916942
15537,1.2801473835,0.0188407793,-1.199029409,0.0282611689,0.3058967651,1.5787509437,-0.040344625,-0.024758257,0.4131826038,-0.090521616,0.1414599575,19.0,-0.002932551,-0.008219178,-0.049967999,-0.034766159,0.0608251414,0.1536652835,0.229011205,0.0115849956,-0.057551945,0.6663238013,0.0,4.5137071222,-0.209829989,3.106212977,-0.206551671,3.2336419513,5.3913607472,0.2127349748,0.0,0.0,1.0,0.0,1.0,0.4940854051,5.0,-1.905684713,-0.132028123,0.7970305998,-1.029492282,-1550.59808,0.0307916777,10.185428174,0.0006202882,0.0067067587,0.0082093848,0.0214790464,0.2668844773,0.0107777889,1.0,0.0031620858,-0.77790863,0.0548048057,4.0,8.6068053501,0.1991400769,0.0,0.1360946745,0.050865723,0.0396315276,1.1841109392,0.914452471,4.917489e-06,3.1500001446,0.3100481662,0.0961298654,0.3939765809,0.0565628288,-0.027221007,0.7420916942
68830,1.2218572874,0.124114802,-10.29258311,0.0,1.7524854834,4.6194986072,0.0816320162,0.0297547307,0.4489809235,-0.071511703,0.0214800837,15.0,0.0208164716,0.0166015625,0.0137905865,0.1860428387,-0.007372112,0.0322981869,0.0100908298,0.0550915442,0.0418596737,0.5168670802,0.0,1.9423343972,-0.028525127,0.3343971545,-0.157367421,34.979264607,176.18913197,0.0919953967,0.0,0.0,1.0,0.0,0.0,1.0425875858,3.0,-6.789084169,-0.252315665,1.1182731653,0.9206520854,-3397.066226,0.0245200929,11.969509373,0.0012338726,0.0147591642,0.0365661054,0.0537569067,0.0342014279,0.0062188342,1.0,0.000567395,1.5166455477,0.0002820902,5.0,14.269775354,5.5006713845,0.0,0.0796812773,0.0258805499,0.033175794,0.8586462468,12.026867507,8.3893482e-09,7.6118304e-09,0.4974462206,0.2474527423,1.986693314,0.0820248085,-1.933333244,0.7895530062
85631,0.220008883,0.0433280429,4.4819274356,0.0056034524,0.1116842343,0.3538210656,0.3218980644,0.2313918614,1.2588883565,0.0412845046,0.0133766499,14.0,0.000386522,0.0979757085,0.1704872873,-0.33876406,0.0161109975,1.1487634558,0.2218118127,0.0030488562,0.3823613335,0.580760521,0.0,1.945124979,0.2610485037,1.9123355455,0.2701342128,2.3728625012,8.0586954392,0.5868638865,0.0,0.0,0.0,0.0,0.0,2.1295792923,6.0,-0.021903964,-0.231221038,0.1211366502,0.2499459874,927.79813705,0.0458258411,14.789062969,-0.034995345,0.0004181469,0.0006034657,-0.014763754,0.4699840465,-0.022127233,1.0,-0.000283019,2.3513680607,0.0767729077,7.0,15.268671344,3.6809923308,0.0,0.1689497679,0.0572116977,0.0679098585,0.9507344259,20.684868625,1.1235196e-09,4.8615916e-09,1.4212245198,2.0198791358,0.0998864165,0.0677059513,1.3773134903,1.0844218123
49373,0.2260318383,0.0506119576,12.145899884,0.0202205194,0.1805273689,0.3500482146,0.2385131818,-0.342244695,0.1715143816,-0.087417392,-0.457142016,25.0,0.0,0.0359281437,0.2585582173,0.3215103993,0.1126403688,0.6450596207,-0.093580218,0.0218261668,-0.208436442,0.4411582938,0.0,1.9634616461,0.1697640894,1.9634616461,0.1697640894,6.5754774689,2.212650057,0.258416852,0.0,0.0,0.0,0.0,0.0,0.3195764561,6.0,-0.847342974,-0.323597793,-0.142454636,-2.920134041,3216.1483219,0.1132579102,15.277490147,-0.00256712,-0.019408683,-0.034910032,0.0095486584,0.2338074452,-0.074309642,0.0,-9.1533e-05,-0.661103652,0.0046892676,2.0,15.102353473,0.796039926,0.0,0.0540540554,0.0276380311,0.0328609181,0.3012318582,1.4022498116,1.0872421e-09,2.5226926e-08,0.6955469118,0.4837855065,0.4961643518,0.0388379288,-0.439779246,-0.227921878
18570,0.6371463392,0.0780324149,5.8181128462,0.0194681156,0.1631474719,1.3128344504,0.1611454021,0.0181418134,0.4374072088,-0.033330134,-0.019375076,25.0,-0.014371364,0.0376414762,0.0920855895,0.0935509198,0.0717281203,0.0692929633,0.064215613,0.0288965411,0.0282169858,0.5240217799,0.0,0.6532078616,0.0614253194,0.5130421997,0.2771432565,38.04765272,56.850375675,0.754882925,0.0,0.0,0.0,0.0,0.0,0.5516542123,8.0,-0.052107723,-0.085311905,0.1713369732,0.1561895938,-3146.195987,0.0364592817,13.19073147,0.0010062715,0.0256075007,0.0321637116,0.0040951072,0.0296366838,0.0323092369,1.0,0.0,-0.462588914,0.006621947,7.0,13.038312795,1.1040743086,0.0,0.0357142873,0.0255033555,0.0379813187,0.6826033807,4.2591882638,1.0170683e-08,2.3886752e-08,0.4966190709,0.2466305016,0.5586489532,0.0440013652,-0.279440279,-0.049479867
18973,0.3257438633,0.050034128,5.8492831209,0.0180979346,0.1144626741,0.5951689966,0.2261958438,0.126019806,0.9101544461,0.0048008535,0.1543001364,16.0,-0.002766448,0.0,0.0345204878,-0.122111722,0.0423739849,0.2261584856,0.1431317494,0.0308731849,0.1179560815,0.5246982769,0.0,2.7723135703,-0.116323449,2.2602442519,-0.08932999,6.2393925741,6.4246418338,0.6477009828,0.0,0.0,1.0,0.0,0.0,1.2292445709,6.0,-0.289389744,-0.127214519,-0.042735803,-1.194766908,497.5901873,0.1167015195,13.248677696,0.014463287,0.0294830551,0.0394027489,0.0080668403,0.2149293689,-0.007856642,0.0,0.001,-0.787827352,-0.019772515,6.0,11.800683316,0.2985417165,0.0,0.0822942629,0.0274949348,0.0297714072,0.6680655645,1.4684629421,2.0998679e-08,6.1845729e-08,0.7983067658,0.6372936923,0.0098308951,0.0486452302,-0.355190384,0.0401942378
19271,0.3747751732,0.0642783429,2.6879938937,0.0183104821,0.1839230429,0.9937785641,0.2627940435,0.1542549951,0.8214546784,0.0999255081,0.1848703581,24.0,-0.021066472,0.0,0.0544115002,-0.007044452,0.0874899754,0.1814533556,0.0366214919,0.0048276072,0.1398018204,0.6235963611,0.0,3.7991433724,0.0579086305,2.742110009,0.2279464485,6.0531609195,11.166735691,0.5068138842,0.0,0.0,0.0,0.0,0.0,1.2092543604,6.0,-0.047005698,-0.122953382,-0.091034193,-0.104961721,-3748.255049,0.0364592817,11.542878607,0.0003729523,0.0264425204,0.0382365843,0.0046961608,0.3331512292,0.0065590957,0.0,0.0003354401,-0.421382505,-0.003020696,5.0,11.182553335,0.4203752565,0.0,0.0638297871,0.0259406574,0.0278422862,1.8542221159,3.0839491035,1.8914987e-06,2.1000000915,0.1348330072,0.0181799398,0.935054978,0.0407137527,-0.046593835,-0.049479867
29938,0.1816548104,0.0400155635,19.684420322,0.0156496511,0.1620432224,0.3518200037,0.2020460358,0.1613119143,0.7362784471,-0.002620621,0.2082717873,25.0,0.0142458966,0.0,0.0641102457,0.0301479815,0.0038509194,0.158045977,-0.129197656,0.0796519411,0.1391304348,0.4843025937,1.0,1.9323017408,-0.150587727,0.916827853,-0.045699619,10.385964912,6.4817518248,0.343812709,0.0,0.0,0.0,0.0,0.0,1.3540372671,5.0,-0.057134059,-0.122953382,-0.284154555,-0.231903276,1164.1208256,0.0364592817,14.090974986,0.0004674145,0.0221325648,0.0418756816,-0.000517937,0.1034029168,-0.048946702,0.0,-4.83871e-06,0.5583941606,0.0001893896,6.0,11.51812194,0.0573570673,0.0,0.0230179019,0.0160420847,0.0182948138,0.9654949097,0.2908309781,5.7859611e-08,3.6193636e-07,0.2542045484,0.0646199524,0.7489967978,0.0263848233,-0.089708312,-0.049479867
10866,0.7441964064,0.0811072446,-4.203142845,0.0247512623,1.5011059767,5.2768437086,0.0980285386,-0.057203865,0.9182489482,0.0065931631,-0.116458719,24.0,-0.026518641,-0.043478261,-0.01874814,0.1045793759,0.0444430701,0.3278614714,0.0165843361,-0.018962917,0.0902856569,0.5130226134,0.0,2.0182394378,0.0422042597,0.5482340816,-0.037213943,33.820324168,22.707468849,0.1083935853,0.0,0.0,1.0,0.0,0.0,3.106526432,8.0,0.0275215024,-0.150308976,0.0847130801,-0.361802459,-958.195912,0.056994418,12.163733876,0.0055717961,0.0155373283,0.046991171,0.0727848531,0.0492889512,-0.00595207,2.0,-0.00200627,8.7410747839,0.0402082512,3.0,11.8700097,0.7534049001,0.0,0.1049382687,0.0374612703,0.0486502041,0.6331352067,3.1123459265,3.5811715e-08,2.5835678e-08,0.7105663991,0.5049046076,0.2817244313,0.0492503779,-0.513665361,-0.000885417
20248,0.4467083505,0.0841306605,1.1276101974,0.0213432094,0.453076425,1.4933345602,0.1281341962,0.0259309935,1.4509553639,-0.002124001,-0.06704087,17.0,0.0044319393,0.033750474,0.0622005394,0.8655370323,0.0199056297,0.2569636881,0.1529715516,0.0580081395,0.1412843318,0.6532509576,0.0,3.1772976297,0.5966925211,2.6442307692,0.642801343,5.1251315789,37.546751494,0.4125450283,0.0,0.0,0.0,0.0,0.0,3.2058829291,8.0,-0.836992249,-0.325775462,0.0782218763,-3.91500515,-1221.414928,0.1132579102,12.31317664,-0.004274576,-0.001414776,-0.002758633,-0.037449877,0.2959922221,0.0337745868,0.0,-0.008311688,0.7313829787,-0.013211235,4.0,11.472447161,1.1397123894,0.0,0.0476190485,0.0181196718,0.0206536117,0.8761593477,6.5195893313,1.668386e-08,1.7043006e-08,0.865732448,0.7494926716,-0.145647684,0.0614876852,-0.732435597,-0.227921878
25320,0.0124496715,0.0383555838,383.95938329,0.0206081797,0.280091121,0.3403263403,0.2356780276,-0.019705308,0.6236463696,-0.042410714,0.1118822292,25.0,0.0091438817,0.0103092784,-0.040621266,0.1346836116,0.0115997076,0.1141367323,-0.054530818,0.0191727321,-0.731121281,0.2992810576,0.0,0.4113159568,-0.199362065,0.2158296249,-0.309394476,1070.6666667,11.874306839,0.1834295957,0.0,0.0,0.0,0.0,1.0,3.8020594966,5.0,0.0148555272,-0.13091877,-0.717429894,-0.233338834,15672.746699,0.0331938229,16.308697911,-0.008521214,0.0138523584,0.1583166333,-0.000158932,0.0010865628,-0.017706227,0.0,0.0,0.527056004,-0.008383415,7.0,15.451223245,0.3799682211,0.0,0.0706150308,0.0330390258,0.0417094752,0.315440137,0.6627574754,9.448355e-10,4.8804117e-08,0.1713589278,0.0293638822,0.9707463769,0.0383826541,-0.461278583,-0.049479867
21726,0.6961602939,0.1244995186,-2.916819372,0.0345126415,1.2375030768,2.3765600672,0.112124276,-0.004962928,0.3625225978,-0.023016609,-0.027635488,25.0,0.0107104605,-0.063738157,0.1029159288,-0.059005351,0.046503625,0.2153384961,0.0740060586,0.0400752878,0.0808947906,0.4330958986,0.0,2.5977693283,0.1010141588,1.5497760879,0.1213418771,35.595986038,5.6379744036,0.1992271361,0.0,0.0,1.0,0.0,0.0,1.0474351204,7.0,-1.898322499,-0.187547102,0.2130435102,-0.770760374,-1405.276705,0.0307916777,11.477557321,-0.000483576,0.0140097898,0.0326073392,-0.174513668,0.0643052464,0.0837272187,2.0,-0.005818182,-0.117071403,0.0558523685,4.0,11.70433064,0.6731934732,0.0,0.0345864668,0.0244751364,0.0294433025,0.7673960672,1.0747086733,2.5345852e-07,1.0685312e-07,1.0140433839,1.0282839843,-0.055935298,0.0491998655,-0.190839808,0.7420916942
21742,0.4322069086,0.0576103111,17.515235833,0.0045229757,0.3736816936,1.4496573764,0.1282098062,0.1726885206,0.6138603341,0.0021292776,0.2049492151,16.0,0.0153504776,0.0966621648,0.0405954423,-0.071741964,0.0862182858,0.0700473022,-0.030986935,0.2081154396,0.1461571757,0.5361979142,0.0,0.8376024529,0.4350424479,0.2744365836,0.8534973945,68.71326773,176.18913197,0.3106333439,0.0,0.0,1.0,0.0,0.0,1.0876775992,6.0,0.2010321105,0.0048981658,1.2965685,37.095906146,-2767.632219,0.0545653003,12.998380538,0.0023595281,0.0260295633,0.0485344588,0.0675603821,0.0354212717,-0.005447697,1.0,0.0,5.0585437258,-0.008831348,6.0,13.313892415,2.1682909872,0.0,0.091911763,0.0486968356,0.0593872895,0.6282246639,10.77339692,8.7699136e-09,9.2830312e-09,0.5700140613,0.3249160301,0.156906738,0.0427260983,-0.413216062,-0.096384705
11267,0.7431962972,0.1032027697,-0.310470412,0.022455459,0.3722971848,2.3459309526,0.2149398737,0.0707265249,0.7151306552,-0.015623289,0.0280978539,19.0,-0.012457246,-0.014084507,0.060915449,0.1170761746,0.0331024574,0.1395323347,-0.09907302,0.0302853332,0.0934381269,0.6992545984,0.0,2.6855896383,0.0452700523,1.8550265701,0.1042359998,6.3063485251,12.207292976,0.3707990599,0.0,0.0,0.0,0.0,0.0,1.0946126108,6.0,0.0088714779,-0.120915223,0.0837129708,0.4238391182,-1018.271756,0.056994418,12.249275803,0.008220196,0.0353060501,0.0558011571,0.0499630151,0.3410465733,0.0057512341,0.0,0.0069014925,0.3566640646,0.0542235626,5.0,12.640985708,1.6709770832,0.0,0.0394736826,0.0238625996,0.0498438804,0.7346756805,6.6407743094,1.3511401e-08,9.8163373e-09,1.3807301146,1.9064156493,0.3025105162,0.0869823959,-0.679416499,-0.000885417
