firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
11157,0.6601200096,0.0466977935,-32.77203704,0.0,1.1090165594,2.2129523989,0.0816465385,0.1025330602,0.439513876,0.0048244438,0.079020064,0.0050493865,0.1824,0.038180116,0.0050493865,34.0,-0.016831288,0.0582524272,-0.048753854,-0.408882471,-0.176350817,0.1426947129,-0.150529638,0.0245855839,0.1444300518,0.3969332714,0.0,1.8702243163,0.596182376,1.1160503943,0.8595807087,182.82716049,6.3653556845,0.0788139445,0.0,0.0,1.0,0.0,1.0,1.1261658031,3.0,-10.13867932,-0.325100146,-0.007538075,0.3969479463,-1.329347057,0.0514937703,-2047.969107,0.0405557856,9.3614085638,-0.018970068,-0.013387955,-0.035880023,-0.018084685,0.0,0.0179140599,0.0,-0.046922426,0.1182108626,-0.005388358,3.0,5.9542817154,0.1969938108,0.0,0.2359999716,0.0827088712,0.0621515536,1.5972595803,2.7421953148,1.73821e-05,4.0000000496,0.0706750747,0.0001246193,-1.165550571,0.1260110817,-0.278834303,0.0644355616
47730,0.6226413465,0.0538115799,-5.608952746,0.023718547,0.6821399181,2.9452273185,0.0788544312,0.0180895676,0.2542019113,0.0183214673,-0.029322518,-0.05602538,-1.346391107,0.1262630124,0.05602538,36.0,0.0,0.0549450549,0.0039990545,-0.007841724,0.0150172422,0.6251721526,0.0672856446,0.0049416462,0.075649516,0.2535335966,0.0,1.8234362036,0.0062538891,1.8234362036,0.0062538891,88.621076915,7.7594808585,0.1218982472,0.0,0.0,0.0,0.0,0.0,0.5560599665,7.0,0.703366604,0.0435023055,-0.063441016,1.5183199778,-0.651250966,0.2053534087,-1426.932327,0.0366265566,13.961428077,0.0021539784,0.0072603113,0.0189614215,0.1583940502,0.0121492485,-0.00690552,1.0,0.0004111842,0.4830380738,-0.002573632,4.0,13.948048436,1.2731004236,0.0,0.0799797103,0.0325048145,0.0318800083,0.512833116,3.7326678472,4.3988212e-09,1.6183611e-08,0.8013457746,0.6421550504,0.1457601403,0.0360702927,-0.033769936,0.0130731134
13777,0.3654036878,0.036335108,2.1952790181,0.045966576,0.1518535148,0.4223092826,0.1239691363,0.0787959866,0.5005608438,0.026641444,0.2362321751,0.0425529808,0.5836501901,0.0151281153,0.0425529808,29.0,0.0,0.0206185567,0.1370024975,-0.529065725,-0.020668988,0.68530491,1.6696451777,0.0047954721,0.0245711123,0.5809219036,0.0,2.2489711234,0.0022202549,2.2489711234,0.0022202549,1.9204568403,4.6114762931,0.4054534677,0.0,0.0,0.0,0.0,1.0,0.6729662424,5.0,0.7112974952,0.1622532369,-0.097767514,1.2610823191,-1.401377734,0.0942185116,-2411.182577,0.0366265566,12.207351178,0.0081090816,0.0284318586,0.0380422016,0.0309914195,0.4251278236,-0.002320058,4.0,0.0038560411,0.5261729119,0.0293864924,4.0,11.810685555,0.7830961803,0.0,0.0697084591,0.0356133243,0.0399362147,0.4161513704,1.5306721275,4.4861033e-08,2.7926282e-08,1.1700362823,1.3689849019,0.0566140844,0.044836071,-0.050318709,0.0130731134
38746,1.3166444296,-0.126100734,-4.22251126,0.0,1.8528018679,1.6150266845,-0.025255046,-0.101503955,0.0645646285,0.0,-0.110835428,-0.067050348,-1.780452321,0.0984156104,0.0670503475,37.0,-0.023085601,-0.053846154,-0.196360106,0.0163755367,-7.378929828,0.1412788632,-0.29087371,-0.109702188,-0.088035857,0.5408830246,0.0,2.0660289055,-0.011773059,0.864436089,-0.050732749,3.759784128,3.3703536127,-0.030368249,0.0,0.0,1.0,0.0,0.0,0.1373618122,4.0,-2.762102838,-0.120661178,-0.189695092,13.59863,-2.927592695,1.3885669019,-415.4127186,0.0725428248,10.533028081,-0.000245852,-0.044173266,-0.103030165,-0.078969313,0.1355293622,0.0077858893,0.0,-0.03930954,0.4492753623,-0.031032764,3.0,8.962284064,0.239826551,0.0,0.0559999831,0.0426040685,0.0658825819,0.7155684299,3.0343991554,5.1418305e-07,4.5407731e-08,1.2225728135,1.4946842844,0.0332631982,0.0646793223,-0.142734184,-0.093082233
60871,0.3182010224,0.0707289183,2.2797542459,0.0248580735,0.1122865645,0.2746221237,0.5511896862,0.2715796579,0.5640914093,0.0232678458,0.2902021951,-0.072402813,-0.393616647,0.0985689979,0.0724028126,36.0,0.0062890487,0.0240963855,0.3705355282,0.0844136026,0.1553463303,0.2558069669,-0.128504235,0.0281256554,0.2651358224,0.778327931,0.0,5.4066471163,-0.16074446,4.9754237591,-0.140297207,1.0274335434,7.1325519347,0.8303677319,0.0,0.0,0.0,0.0,0.0,0.7551567741,7.0,-1.727754302,-0.069075699,-0.503100292,-0.304959897,-0.399804473,0.0583600184,7113.4951641,0.0348260869,16.156057942,0.0020493384,0.0526062644,0.0718773212,0.0101455124,0.6649418,-0.000312184,1.0,0.0017365418,0.8990673829,0.0451359134,7.0,17.241535923,2.7947885797,0.0,0.0565754175,0.0256434356,0.0271797472,0.3482362809,3.8327663686,1.710326e-10,8.7013766e-09,0.8011789472,0.6418877054,0.1165169519,0.0338542738,-0.318877412,-0.121768473
14198,0.698165728,0.0265497624,0.5914480603,0.0086092576,0.1309720004,0.723008659,0.0680395044,0.0466738775,0.3612259057,0.0059333281,0.1522486673,-0.024343871,-0.743297975,0.046284147,0.0243438714,36.0,0.0148417185,-0.034482759,0.0692870612,-0.097297395,0.1017802761,0.2234872095,0.0411488303,0.0244358067,0.0289872937,0.6432979192,0.0,5.0207081591,-0.068735745,3.7924902596,-0.069952374,2.5027296253,5.5971379871,0.4622093226,0.0,0.0,0.0,0.0,1.0,0.4217408476,6.0,-9.995561435,0.0296127825,-0.10027326,0.4349936648,-0.86584895,0.0595978013,-1475.472087,0.0405557856,13.437095675,-0.00077889,0.0086157014,0.0104762852,0.016151362,0.3035122938,0.02378042,0.0,-0.002080805,2.3867279801,0.0092732566,7.0,14.185015866,1.7702183335,0.0,0.0634137094,0.0263117988,0.0231574615,0.4185584917,1.7510244749,6.39646e-09,2.0090246e-08,0.7530953623,0.5671526248,0.3022166566,0.0358103077,-0.10273654,0.0644355616
14702,0.4594973629,0.0571842479,2.1905674883,0.0220128008,0.2077482276,0.5822082691,0.1919982658,0.1429984595,0.4198260896,-0.009634452,0.3740861054,-0.076518448,-0.836992705,0.1050470462,0.0765184485,36.0,-0.007805888,0.033758618,0.9045503567,0.4106824417,0.4296530849,0.3162136398,0.1840873477,-0.012350637,0.0622310634,0.480290711,0.0,2.3426611807,-0.201347697,1.8068424683,-0.137190225,3.6944724524,5.2125442787,0.4220856357,0.0,0.0,0.0,0.0,1.0,0.5635279638,7.0,-0.302878098,0.338299884,-0.054101003,1.2751557562,-0.867733135,0.4255181242,12392.139782,0.0478739101,16.459894143,0.0070769164,0.0433741352,0.0623804057,0.0274356043,0.2766580246,0.026038399,0.0,0.0012746973,0.2869665396,-0.016152119,6.0,17.517805322,2.7040699747,0.0,0.0517072901,0.0296871693,0.0312841265,0.2824763596,3.8213746365,1.232453e-10,8.4365629e-09,1.0455810189,1.093239667,0.133721015,0.0305926641,-0.326577181,-0.001015845
15537,0.9545612392,0.0362560606,-0.393880271,0.0357989037,0.1883134866,1.2486713877,0.0593206969,0.0049941246,0.467607768,0.0122956546,-0.013539652,0.014682861,0.4616876819,0.019517084,0.014682861,31.0,0.0364912281,-0.004705882,0.1090877856,-0.102161397,-0.0326329,0.1256577898,0.0271046747,0.064691694,0.0087329753,0.6640807551,0.0,6.6240170598,0.083635421,4.7041183527,0.0144650274,3.4423654872,6.3909287257,0.3373672741,0.0,0.0,0.0,0.0,0.0,0.5619390921,4.0,-0.476159455,-0.019674855,-0.092565503,1.7702196326,-0.259806834,0.3399881621,-3951.762268,0.0478739101,10.987020523,-0.000357854,0.0066308712,0.0079389932,0.0313968702,0.3216786417,-0.005630871,0.0,1.7609e-05,3.1276814441,0.0308103593,5.0,7.5943913103,0.052814204,0.0,0.0382165238,0.0213503227,0.0224260972,1.6294241525,0.3582210911,7.2789182e-06,2.0000003527,0.2770688023,0.0767671212,-0.749638279,0.0515374032,-0.128625424,-0.001015845
68830,1.7316593931,0.0218956655,-1.794191103,0.0,0.7477048083,2.1328230519,0.0287132564,-0.167845317,0.101956789,-0.042414356,-0.40049544,-0.060017383,-8.01549887,0.1974003475,0.0600173834,27.0,-0.002125172,-0.467741935,0.7718014378,0.9456708761,-0.247244392,0.0922201742,1.1761387195,-0.174697955,-0.006856619,0.5299186846,0.0,5.1226849025,0.420550675,4.8044124232,0.4204826685,3.3144068821,16.646838097,0.1329496362,0.0,0.0,1.0,0.0,0.0,0.1639790287,6.0,-10.41331497,0.3427321871,-0.663255344,1.6580259219,-1.457097966,0.2706403009,-3821.716626,0.028155989,11.980961113,0.0003959261,0.0110161236,0.0168985678,0.0597178752,0.256437317,0.244301263,1.0,0.006556713,0.9287788476,-0.023843853,5.0,12.645878876,1.5298806377,0.0,0.0538990013,0.0250535288,0.0277644387,0.4086101741,1.8185198858,2.803799e-08,2.1668861e-08,1.0094686468,1.019026949,0.3131841606,0.0521687222,0.0646241972,0.0370331516
49373,0.2745520667,0.079436103,0.6497240166,0.0261584855,0.7118456307,0.7148588255,0.2278640471,-0.005035422,0.3052838975,-0.055489227,-0.009305193,-0.017830973,-0.221976371,0.0970690409,0.0178309735,37.0,0.0,-0.028985507,-0.025820193,0.0237873253,0.016104217,0.396004165,0.0780737502,-0.003426999,0.0062083949,0.4306158495,0.0,1.1187786018,-0.019554866,1.1187786018,-0.019554866,2.1864424551,7.6668142761,0.1432996892,0.0,0.0,1.0,0.0,0.0,1.04885085,5.0,0.0444230936,-0.173994374,0.0056474976,-0.201993241,-0.81324868,-0.05517407,4100.552168,0.1536608989,15.38614507,-0.003147115,0.1060474045,0.5188679245,-0.055425624,0.3314592794,0.056020324,3.0,0.002313476,0.4481988232,-0.009317418,4.0,16.15380213,2.6245407989,0.0,0.036779996,0.0211019355,0.0226267918,0.4164379179,3.2238203601,4.827032e-10,1.205835e-08,0.4972145131,0.247222272,0.1204055377,0.0450767444,-0.323503428,0.0742455735
