firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
54594,1.2067658827,0.1719944734,-11.57145999,0.0365738664,2.4674481695,6.7920359992,0.1389690855,0.1361367739,0.4782308591,0.2576549664,0.139360943,0.1001027375,2.0103161398,-0.173768792,0.1001027375,5.0,0.0694803473,0.0502793296,0.2784636932,0.2616465226,0.1108622362,0.1318434751,0.2011114828,0.1476053945,0.1296008572,0.5724998131,0.0,2.0018778968,-0.079996974,0.7499200895,-0.151920295,46.719291339,7.6367205097,0.1105414654,0.0,0.0,0.0,1.0,0.0,1.2983123493,5.0,-0.015240546,0.0279804269,-0.300879232,-0.302408241,-0.48070051,-0.382671918,-1.602634517,-43.06201694,0.4418913291,10.126090958,0.0013035317,0.0160226039,0.0457654643,0.0755516489,0.0395675608,0.0515152842,1.0,0.005265721,-0.694174757,-0.0120408,4.0,7.9169897565,0.2650299024,0.0,0.0818181783,0.0336292021,0.0283376708,0.9790102737,2.307781245,4.6696575e-07,3.9171512e-08,1.3131809653,1.7244442476,0.069384015,0.0537349641,0.5840371794,0.2759007388
40096,1.3846382675,0.2143622085,-4.722801788,0.0167182294,0.4269395526,4.4049857211,0.2160994057,0.2189039045,0.6156573815,0.0,0.452043707,0.08753862,0.6841520955,0.0677058544,0.08753862,4.0,0.0535530381,0.0211791643,0.2220681687,-0.050303947,0.0202597054,0.1104944501,-0.299503589,0.1341160711,0.1665079445,0.6332700973,0.0,4.4895645916,-0.129782516,2.4256926952,-0.117832956,27.585320417,7.1041066974,0.7030863179,0.0,0.0,0.0,0.0,0.0,0.7804120094,4.0,0.0052683227,0.0895344333,-0.08185048,0.2018545793,2.7890531977,0.4220147159,0.1008905597,-395.250714,0.1283788048,9.7396000399,0.0059601736,0.0340690436,0.0542464519,0.199705725,0.0097473915,-0.021577702,1.0,0.012306046,1.125,0.0310330316,4.0,7.6238252142,0.2223113965,0.0,0.0275229365,0.0200982661,0.017773783,0.9316150547,0.649130457,1.4528674e-06,2.1000001427,1.0099334892,1.0199656527,0.3359878066,0.0445614869,-0.226847598,0.2140332603
41734,1.6244208754,0.169237748,-19.33469545,0.0679334622,2.1547323226,5.0753157887,0.0791144504,0.1455578317,0.2446471915,0.0633749527,0.1786546154,0.0909228034,1.9370299467,-0.158580838,0.0909228034,4.0,0.0556653851,0.0968396637,0.1957347276,-0.10616341,-0.129663165,0.0913454236,0.119632346,0.1060956086,0.1157144333,0.5406422567,0.0,2.7075572706,0.0996668673,0.8674800919,0.2188304101,54.979067435,6.752929041,0.1199267889,0.0,0.0,0.0,1.0,0.0,0.4911584954,3.0,-0.012561494,0.0885560704,0.0497373175,0.3898254847,-0.317343171,-0.479398693,-13.79574951,10.529248325,0.0365433081,11.701303643,0.0051044777,0.014465549,0.0329954842,0.210795471,0.0043147933,-0.004478344,1.0,0.0214360403,1.7589592538,5.36712e-05,3.0,12.376840211,1.2460137995,0.0,0.0481927693,0.0226850267,0.0374587369,0.5352610337,1.8705760567,4.7967802e-08,2.6408941e-08,1.1452804589,1.3116673294,0.1741567948,0.0514967624,0.0621628837,0.3085971887
50091,2.0739433743,0.1883644562,-21.94578208,0.0592069794,2.7063732458,6.7968305315,0.0624366477,0.0677963133,0.354519073,0.0048758865,0.0674378563,0.048004021,1.1795725784,-0.033825091,0.048004021,4.0,0.0193202066,-0.075,0.1007827747,-0.078767579,-0.011296152,0.1005544994,0.0266403432,0.0441893462,0.0682644406,0.5185896136,0.0,2.3290697126,-0.035838559,1.4162222117,-0.044415613,60.342770945,5.2222735489,0.135173817,0.0,0.0,0.0,0.0,0.0,0.7459404874,4.0,-0.017471716,-0.013625548,-0.1096885,0.6216613966,-0.811081264,-0.096810749,-0.036162734,-66.92128039,0.0650888866,10.618399283,0.001801516,0.0073033896,0.016467594,0.1875109745,0.0123344119,0.0134936595,1.0,0.0048068481,-0.032815199,0.0533780763,2.0,8.0283736479,0.0909488413,0.0,0.0285714287,0.0117277099,0.0107955056,0.9496782233,0.3042229219,8.7905598e-07,1.0500002859,0.7257114439,0.5266570998,-0.11845993,0.0362076232,-0.353348896,0.1207792329
59491,0.8526655215,0.1316537585,0.1219417063,0.0069915318,0.1093531829,0.9145245055,0.2797560903,0.1825139032,0.455337369,0.1975639464,0.2504020216,0.1480838398,1.0021364261,-0.000281269,0.1480838398,4.0,0.1220163936,0.605870021,0.4336556329,0.3516578112,-0.145793718,0.0681849175,-0.295909554,0.216890595,0.1868620487,0.7135357403,0.0,7.0642680058,-0.106594238,5.0522107244,-0.231235222,3.2281398482,3.2729364395,1.3745398179,0.0,0.0,0.0,0.0,0.0,0.5174641349,3.0,-0.028614218,-0.129585256,0.4888656184,-0.136215522,1.2788564795,0.24245457,-1.713512861,-120.670524,0.04363447,10.588980514,-0.014305859,0.0228628433,0.0256129547,0.043908431,0.1329545455,0.150422882,0.0,-0.014628699,0.1483810855,-0.062771279,4.0,10.762255098,0.9711634547,0.0,0.0597014911,0.023838449,0.0336195703,0.6660205552,4.2714339354,1.301216e-07,2.401981e-08,1.8235364462,3.3252851707,0.2268176844,0.0623817912,0.1841491485,0.3460247074
27502,1.2625999109,0.1588181323,-4.951967186,0.0570580365,0.3930727569,1.866402869,0.172647506,0.1000544795,0.5321711033,0.1061850027,0.1313476563,0.0854295631,0.850097917,0.0238071688,0.0854295631,4.0,0.040272659,0.0444444444,0.0385952767,-0.146891785,-0.010766098,0.1487480438,0.0487777285,0.0764779921,0.0906626285,0.6090936865,0.0,4.6228530289,-0.110229608,1.9619459015,-0.092766021,16.643973777,4.406247914,0.5741122566,0.0,0.0,0.0,0.0,0.0,0.6842439489,2.0,-0.009186205,-0.107756583,-0.072559958,0.2737188674,-0.805204814,0.2943923275,-1.689424424,-135.0775258,0.04363447,10.698723026,0.0005925597,0.0349782221,0.0456287008,0.0910951385,0.0271107916,0.0256440761,1.0,0.0109890142,2.6458333333,0.0305735935,2.0,7.0048819897,0.0619705751,0.0,0.0392156877,0.013472945,0.0081344384,0.931844842,0.2907005479,1.2045798e-06,3.1054193e-07,0.6391882457,0.4085616134,0.054798097,0.037009543,-0.135954828,0.3460247074
44601,1.07363276,0.1403664683,-12.90743754,0.0345108494,1.389804215,3.776501908,0.1475076529,0.1332147545,0.6171384719,-0.056295209,0.2194391245,0.096055569,1.5866933244,-0.08235207,0.096055569,4.0,0.0375648888,0.0077686664,0.1437948156,-0.089097534,0.0046546235,0.1261001965,0.0459936172,0.1016036836,0.0381884244,0.5949378271,0.0,2.1956416261,-0.110716563,1.2011476067,-0.080553842,56.297966299,4.7214463233,0.1901060768,0.0,0.0,0.0,0.0,0.0,1.223868896,5.0,-0.00398524,0.059348171,-0.010869714,-0.40227965,-0.130749267,0.6321899165,-13.67692482,-267.733041,0.0557663244,11.99657309,-0.000246878,0.0175596633,0.0407002344,0.1297076102,0.0300357695,-0.020634564,1.0,0.0036925472,3.5761631612,0.0374168158,3.0,11.035250486,0.2815447786,0.0,0.0359712243,0.0175357586,0.0211856526,0.8912760809,2.1159795117,7.306555e-08,7.2817002e-08,1.0464216346,1.0949982374,0.0419452372,0.0387284544,-0.107932163,0.2916526359
46156,1.7929728686,0.1112929386,-18.03650759,0.0505222197,0.9697796667,5.0394627955,0.0680536592,0.0763858822,0.2770241016,0.0133729569,0.0750804189,0.0782558665,1.8737056213,-0.097237266,0.0782558665,4.0,-0.011808272,0.0776385725,-0.02049959,0.0085260105,-0.01841557,0.1808736758,-0.082762365,0.0770994692,0.0770933007,0.593771894,0.0,1.611748467,-0.176401622,1.1147466793,-0.170889055,53.050259965,5.5372648336,0.3528040723,0.0,0.0,0.0,0.0,0.0,0.4104142714,3.0,-0.002028083,-0.283691819,0.0564888438,0.1656235204,0.3507430525,-0.875672061,0.0768787241,-8.047457693,0.0586785109,10.514013704,0.0039730537,0.0101277129,0.0161601765,0.2428946359,0.0279638612,-0.033252357,3.0,0.0011171625,0.4583333333,0.0150824101,3.0,6.7153833863,0.0604431411,0.0,0.084353745,0.0316726105,0.0218865555,0.8660322268,0.5991241467,1.3454497e-06,1.8571058e-07,0.7023759091,0.4933319177,0.2140172731,0.0319025985,0.2537946234,0.0539432496
55423,2.0338074624,-0.316635745,-39.97698745,0.0,3.2236652237,10.012368584,-0.048749301,0.0851842396,0.3338439282,0.0,0.2923966942,0.0585234461,0.93359375,-0.612244898,0.0585234461,4.0,0.1239031955,0.1,0.1376838752,0.1745596755,0.1823026659,0.1887804878,0.0664441592,0.1213513744,-0.134713208,0.5465312108,0.0,1.399543379,-0.230324724,0.6314212329,-0.36683005,101.61087866,6.4570592927,-0.054942678,0.0,1.0,0.0,0.0,0.0,0.6295386774,4.0,0.0078734394,0.1519417807,0.0241408407,0.6293998847,-1.497484649,-0.126134705,-0.412613426,-118.7546016,0.169327055,7.2341771797,0.0014915999,0.0016255933,0.0052148519,0.2255892256,0.0047476262,-0.092375983,1.0,-0.005291005,0.6355140187,-0.075757578,1.0,4.8451708544,0.1457431457,0.0,0.125,0.0855981887,0.0502109097,1.0483114616,1.2391960752,4.8525e-05,8.7122845e-08,1.7101680305,2.9246746925,-0.317822415,0.0879388463,-0.533333328,0.2345648475
17953,0.7528232842,0.1249839586,-5.517974956,0.0539833399,0.8577962102,3.5762099995,0.1626075734,0.4332336853,0.761842039,0.0552600343,0.5360896524,0.1127176376,1.3450250948,-0.043122602,0.1127176376,5.0,0.0621199996,0.0476190476,0.1828483785,-0.032999137,0.0325134868,0.1136894887,0.0248578538,0.3031022132,0.1622955558,0.4985526032,0.0,2.0080310386,-0.083870089,1.0338993253,-0.12163249,45.707743246,9.8328977564,0.2653387747,0.0,0.0,0.0,1.0,0.0,1.3882455747,2.0,-0.001093542,-0.29949835,0.006754532,-0.460810032,-0.005571397,0.6559815502,-0.049106693,1799.005717,0.0259980583,14.496022246,0.0014106691,0.0196203843,0.039166735,0.126625631,0.0482294166,-0.024665823,1.0,0.0041064976,-0.066236323,0.0059515596,4.0,12.938829887,0.1888771245,0.0,0.0182926822,0.0106223074,0.0184080352,0.5130067648,0.4554661613,5.5283925e-09,1.2165041e-07,0.6916432639,0.4783704045,-0.002326659,0.0189751046,0.0320113032,0.2190286469
