firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,roaq,roeq,rsup,cash,nincr,sue,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
48143,1.5537784592,0.2383171203,-2.108909011,0.0394316172,0.7862405356,3.8839976839,0.1999808576,0.0859631542,0.3820550374,-0.003376952,-0.006005628,0.4352758889,7.0,-0.069102627,-0.226519337,-0.023901755,0.2505856124,-0.076602764,0.1137272659,-0.211812731,-0.081831496,0.1393043309,0.6509614429,0.0,4.3171153371,0.3440897288,2.927883428,0.6513240482,6.4237679248,7.3761276891,0.3656774574,0.0,0.0,1.0,0.0,0.0,0.5956301457,2.0,-0.007837579,-0.2202348,-0.118309962,0.2116405708,0.0431852583,0.5084846736,-0.957682839,-66.1555396,0.0703285499,10.860680276,0.0167127925,0.0254996413,-0.301956887,0.2905300398,0.0,-0.025052448,0.0195936151,3.0,8.9080183228,0.2791936645,0.0,0.0588235296,0.0182699929,0.0181596253,1.1846179304,2.3530393142,3.0031948e-07,3.9282182e-08,0.8065077675,0.6504547791,-0.213290878,0.0380249721,0.7799946613,0.7520106091,0.0306122448979591,0.0412371134020619,0.01,-0.0560747663551401,0.01,0.0202020202020201,0.0202020202020201,-0.0288461538461538,-0.0098039215686274,0.0412371134020619,0.0978260869565217,-0.0560747663551401,-0.1061946902654867,-0.1440677966101694,-0.1061946902654867,-0.0098039215686274,0.074468085106383,0.1744186046511628,0.1744186046511628,0.2317073170731707,0.1098901098901099,0.0520833333333332,0.063157894736842,-0.0194174757281553,0.1098901098901099,0.074468085106383,0.0520833333333332,0.2168674698795181,0.3116883116883118,-0.0288461538461538,-0.0560747663551401,0.0202020202020201,0.2168674698795181,0.1744186046511628,0.1222222222222222,0.1222222222222222,0.1098901098901099,0.2317073170731707,0.2469135802469135,0.2317073170731707,0.160919540229885,-0.0648148148148147,-0.0098039215686274,0.1098901098901099,0.2023809523809523,0.2023809523809523,-0.0982142857142857,-0.0194174757281553
50729,0.975072016,0.0937065428,-7.992243071,0.0568311347,0.6833875913,6.1353774614,0.0801000707,-0.021828069,0.3951868729,0.0,-0.091858585,0.0299015753,8.0,-0.041506516,0.0,0.0454298736,0.0028645979,-0.02323967,0.206820673,0.0330712593,9.44121e-05,0.0340587583,0.5642771411,0.0,1.8019088349,0.141104595,0.8295191405,0.2414480959,94.012018641,17.400254226,0.3170239568,0.0,0.0,1.0,0.0,0.0,0.6819899957,3.0,-0.004950359,-0.030263222,-0.006740427,-35.56419019,-0.168908894,0.3536377634,-5.61085967,-182.8827356,0.0277057153,12.352128868,0.0249308281,0.042403813,-0.058979557,0.0294202548,2.0,0.0226725372,0.103667723,1.0,10.884294149,0.2777574352,0.0,0.0593607314,0.0230699881,0.0227777127,1.6378806865,2.8761075083,3.4803633e-07,3.8537366e-08,0.5569110443,0.3101499113,0.0557399486,0.0388379766,0.0134400872,0.592932769,-0.0989010989010988,-0.1229946524064171,-0.1038251366120218,-0.0888888888888889,0.0249999999999999,0.0123456790123457,-0.0465116279069767,-0.0409356725146199,0.0649350649350648,0.0314465408805031,0.0789473684210526,0.0249999999999999,-0.0409356725146199,-0.0060606060606061,-0.0120481927710843,-0.0238095238095238,0.0123456790123457,-0.0888888888888889,-0.188118811881188,-0.2077294685990338,-0.1632653061224489,-0.5773195876288659,-0.5729166666666667,-0.5060240963855422,-0.4587458745874587,-0.4142857142857142,-0.2838427947598253,-0.3109243697478991,-0.2545454545454545,-0.4421768707482993,-0.4533333333333333,-0.4459459459459459,-0.4440677966101695,-0.4383561643835616,-0.4777070063694267,-0.503030303030303,-0.4875,-0.4953846153846154,-0.5176470588235293,-0.5327635327635327,-0.5,-0.4760383386581469,-0.4622950819672131,-0.503030303030303,-0.4587458745874587,-0.3492063492063492,-0.4459459459459459,-0.4605263157894737
55730,0.8974674207,0.137823043,-5.229941292,0.0312140075,0.4040479857,2.4756383213,0.162656657,0.2431029368,1.2058983487,0.0495840266,0.3369016014,0.0924773207,8.0,0.0551257467,0.1428571429,0.062636093,0.1110333842,0.0631658918,0.1602641717,-0.390217339,0.1819934737,0.2050390964,0.4538002227,0.0,2.7793468667,-0.14549878,1.3447484554,-0.20122525,62.393998695,9.0758136446,0.4969950161,0.0,0.0,0.0,0.0,1.0,1.6844483058,2.0,0.0083310052,-0.111327684,0.0937095557,-0.279520324,1.3078492025,-0.437032885,3.4498584577,-81.6887444,0.0433784616,11.154085679,0.0257526946,0.0373467916,0.0929225599,0.0326401212,0.0,-0.003283249,-0.056058341,6.0,11.134705806,1.4864322669,0.0,0.082840234,0.0298511381,0.0304601858,0.6268549031,3.5028640071,8.88731e-08,1.6013768e-08,1.3202020633,1.7429334879,-0.104903675,0.0595785353,0.5799491539,0.8481966405,0.1734693877551021,0.1386138613861385,0.1734693877551021,0.0360360360360361,-0.23841059602649,-0.2013888888888888,-0.28125,-0.1843971631205674,-0.2767295597484277,-0.2944785276073619,-0.0254237288135593,-0.0573770491803278,-0.0725806451612903,-0.0573770491803278,-0.1085271317829457,-0.0254237288135593,-0.0573770491803278,0.0550458715596329,0.1499999999999999,0.6428571428571428,0.4743589743589744,0.5753424657534247,0.619718309859155,0.4935064935064934,0.6428571428571428,1.0175438596491229,0.796875,0.796875,0.7164179104477613,0.619718309859155,0.4024390243902438,0.2921348314606742,0.4375,0.3529411764705883,0.3529411764705883,0.1979166666666667,0.1616161616161615,0.1057692307692308,0.0454545454545454,-0.0725806451612903,-0.1843971631205674,-0.1015625,-0.1153846153846154,-0.0254237288135593,0.0267857142857141,0.1057692307692308,-0.1287878787878787,-0.1353383458646616
57330,1.549246866,0.2045601296,-2.743626479,0.0406559256,1.3302810934,5.6878813718,0.1309396951,0.0343638001,0.3242041513,0.0394736842,-0.0283699,0.077363638,8.0,-0.005520646,0.0,0.0384072158,0.2285711503,0.0451182774,0.1130346805,0.0301153152,0.0087011518,0.0950746719,0.5300584399,0.0,1.4665339897,0.1729965644,1.2646904787,0.2549578726,13.347439589,143.86774629,0.3105506582,0.0,0.0,0.0,0.0,0.0,0.5837984613,6.0,0.0108181405,-0.007910878,-0.071669174,0.3470985898,-0.845271237,0.8946679101,0.1995225462,-68.3724579,0.111773039,10.461509213,0.0204558088,0.0380204567,0.0258290672,0.1682078538,2.0,-0.010095885,-0.06806578,4.0,9.2602727407,0.2844423618,0.0,0.0380952358,0.023267745,0.0187882639,0.822769023,0.9281337857,9.3875299e-07,9.4181882e-08,1.0756946664,1.1571190152,0.0643683895,0.0555405976,0.5291259275,0.9161394743,0.0270270270270269,-0.1058823529411764,0.0410958904109588,-0.0617283950617284,0.1176470588235294,0.1515151515151516,0.1692307692307693,0.0270270270270269,0.2063492063492062,0.1515151515151516,0.4901960784313726,0.3818181818181818,0.1875,0.2258064516129032,0.1343283582089551,0.1875,0.3818181818181818,0.6888888888888889,0.6521739130434783,0.7674418604651163,0.6170212765957446,0.4615384615384614,0.52,0.5833333333333333,0.6170212765957446,0.6170212765957446,0.5510204081632653,0.7674418604651163,1.1111111111111112,0.7674418604651163,0.5833333333333333,0.7272727272727273,0.6888888888888889,0.5833333333333333,0.4074074074074074,0.3571428571428572,0.3818181818181818,0.5833333333333333,0.52,0.52,0.52,0.4339622641509433,0.3818181818181818,0.52,0.52,0.4339622641509433,0.1875,0.1176470588235294
51051,1.0877711315,0.1004851508,-6.764709172,0.0,0.9655873877,5.2369812478,0.1059504076,0.0478858386,1.4031242791,-0.066845947,0.0630643441,-0.103197475,8.0,0.0001609295,-0.1,0.1991364396,0.0353846178,-0.099177777,0.2247191011,0.3369003032,0.0153577431,0.0347708564,0.4762970499,0.0,2.0551718904,-0.008024676,1.6307201943,0.0104833464,36.283668904,7.2541372216,0.1610090637,0.0,0.0,1.0,0.0,0.0,2.5908588279,3.0,0.0003830785,0.2533368236,-0.170189581,0.5769454723,-0.878086661,-0.46580551,0.0430006818,-135.0065481,0.0429809093,10.030626683,0.0177474199,0.0353871774,0.4095237322,0.031164013,1.0,0.0020131994,-0.020814059,1.0,9.6293138301,0.7573971336,0.0,0.068965517,0.0326889138,0.0411992737,0.8216654772,3.4804803599,3.6300023e-07,2.044292e-08,0.2318731831,0.053765173,0.7368836309,0.072412129,0.3163752078,1.1420017625,0.0681818181818181,-0.0961538461538461,-0.1454545454545455,-0.1896551724137931,-0.2033898305084746,-0.1454545454545455,-0.1454545454545455,0.0,0.146341463414634,0.0217391304347827,0.119047619047619,0.0217391304347827,-0.0408163265306122,-0.0208333333333333,0.0,0.0681818181818181,0.119047619047619,0.2702702702702702,0.119047619047619,0.5161290322580645,0.5161290322580645,0.6206896551724137,1.238095238095238,1.238095238095238,1.238095238095238,1.6111111111111112,2.357142857142857,2.357142857142857,1.9375,1.35,0.9583333333333331,0.5161290322580645,0.46875,0.46875,0.2368421052631579,0.146341463414634,0.2368421052631579,0.205128205128205,0.0444444444444445,-0.1132075471698113,-0.1454545454545455,0.0681818181818181,-0.1132075471698113,0.0217391304347827,-0.06,0.2368421052631579,-0.3380281690140845,-0.3285714285714286
23253,0.4539429874,0.0801497427,2.7603080945,0.010924452,0.2335336431,0.8520369282,0.1965070557,0.1964924024,0.4572132898,1.9346666667,0.1762128957,0.0037293236,8.0,0.0548259258,0.0113636364,0.1599674696,-0.044973779,0.1741962733,0.2102783539,0.2868492669,0.1446500537,0.2428303312,0.6213086848,0.0,2.6081555802,-0.058695873,1.7324856207,-0.092906107,6.7629509239,5.5685700654,0.5694493952,0.0,0.0,1.0,1.0,0.0,0.7088990177,4.0,0.0397899719,-0.001739246,-0.108133964,-55.05175988,3.0512679623,0.4262280138,3.7972044904,925.5324538,0.0459337256,14.348714533,0.0335051254,0.0498714576,0.014246175,0.174923697,0.0,0.0034356197,-0.058913963,5.0,14.842131198,1.3652576168,0.0,0.0488322712,0.0280272738,0.0313647862,0.6410547392,5.7003365543,2.4673537e-09,1.3749571e-08,1.9464398902,3.788628246,-0.02777615,0.0461473261,0.4391256282,0.7322573698,0.0380622837370241,0.075268817204301,0.0791366906474819,-0.0259740259740259,0.0791366906474819,0.0309278350515462,-0.0797546012269938,-0.1525423728813559,-0.1620111731843575,-0.180327868852459,0.0909090909090908,0.0948905109489051,-0.6728462377317339,-0.6753246753246753,-0.6993987975951903,-0.6674057649667406,-0.6207332490518331,-0.5230524642289348,-0.5192307692307692,-0.5967741935483871,-0.6134020618556701,-0.5440729483282675,-0.5238095238095238,-0.4318181818181817,-0.4360902255639097,-0.2924528301886793,-0.2042440318302387,-0.1354466858789625,-0.1202346041055718,-0.216710182767624,-0.2574257425742574,-0.2647058823529411,-0.15014164305949,-0.0415335463258785,-0.1124260355029586,-0.1071428571428571,-0.1404011461318052,-0.093655589123867,0.0135135135135135,-0.0291262135922329,0.0273972602739727,0.3333333333333332,0.1450381679389312,0.3824884792626728,0.3452914798206279,0.6483516483516483,0.0344827586206897,-0.0291262135922329
17144,0.6145285353,0.1124624125,-10.91876123,0.0410450401,0.7328758989,2.6492763038,0.1776411948,0.1739885395,0.9665406655,-0.001271128,0.271303746,0.0028926031,8.0,0.0196681912,0.0655387855,0.0947374886,0.0507926751,0.0664760242,0.1015083958,-0.060817797,0.1011167162,0.0757813864,0.4629826543,0.0,1.2009920824,-0.175524907,0.5708289612,-0.092326651,159.04497006,13.000739109,0.253294736,0.0,0.0,0.0,0.0,0.0,1.8695660904,3.0,4.2769309e-06,-0.153896034,0.0587983588,-35.92473367,-0.112680408,0.3482668645,-5.637868642,1634.8167644,0.0277057153,14.791630301,0.0223932996,0.0490991722,0.0164510172,0.0204831506,1.0,-0.003352789,-0.010631247,6.0,13.951636332,0.4870602974,0.0,0.0353535339,0.0159383086,0.0169868452,0.5530430482,0.7877741391,2.9046974e-09,4.9733348e-08,0.6031091994,0.3637407064,0.3520614564,0.0345563351,0.0290340593,0.592932769,0.0319767441860465,0.0597014925373133,0.1128526645768024,0.0823170731707316,0.1525974025974026,0.1754966887417217,0.290909090909091,0.2369337979094077,0.2074829931972788,0.1716171617161717,0.2369337979094077,0.2815884476534296,0.2412587412587412,0.1716171617161717,0.2815884476534296,0.3197026022304832,0.3295880149812733,0.5236051502145922,0.5434782608695652,0.6435185185185186,0.8112244897959184,0.7574257425742574,0.6063348416289593,0.5848214285714286,0.6136363636363635,0.6136363636363635,0.5919282511210762,0.8783068783068784,0.9613259668508288,0.9832402234636872,0.792929292929293,0.7749999999999999,0.7839195979899498,0.792929292929293,0.6511627906976745,0.5990990990990992,0.8205128205128205,0.7749999999999999,0.6985645933014355,0.7574257425742574,0.7749999999999999,0.6985645933014355,0.5638766519823788,0.4978902953586497,0.5301724137931034,0.5434782608695652,0.4791666666666667,0.4609053497942386
32205,1.3587368844,0.1715583075,-3.346507287,0.0603405628,2.6542072308,17.227251137,0.0633486561,0.1552208563,1.180310536,0.0063433599,0.188830031,0.0500280353,8.0,0.0381749906,0.0212765957,0.1350915013,0.6693782862,-0.055313511,0.0953390477,-0.0607876,0.1869164934,0.0947623522,0.5984426967,0.0,1.3184971241,-0.040643814,0.5047520304,-0.112675674,31.973435868,181.27272727,0.1617245595,0.0,0.0,0.0,0.0,0.0,3.2228844156,1.0,-0.000644555,-0.034503737,-0.002350456,0.0071175429,0.2425076692,-0.209591295,-0.722116203,-49.59533606,0.0638720064,12.646956778,0.0223098159,0.0640353575,0.2822345011,0.1706707593,1.0,0.0698716504,0.1064394545,2.0,10.616400595,0.1539228646,0.0,0.0714285746,0.0176157265,0.017222504,0.6257766895,1.2114782345,2.576844e-08,5.1160078e-08,0.6467208582,0.4182478684,0.0034521182,0.0353314743,-0.055602243,1.1020844942,0.0637450199203186,0.1710526315789473,0.390625,0.4202127659574468,0.5433526011560694,0.679245283018868,0.7450980392156863,0.7115384615384615,0.7450980392156863,0.963235294117647,0.992537313432836,0.7115384615384615,0.7225806451612904,0.804054054054054,0.7115384615384615,0.638036809815951,0.7006369426751593,0.8413793103448275,0.8936170212765957,0.963235294117647,0.963235294117647,0.963235294117647,0.920863309352518,1.225,1.136,1.0538461538461537,1.153225806451613,1.4953271028037385,1.3839285714285716,1.007518796992481,0.8936170212765957,0.880281690140845,0.963235294117647,1.022727272727273,0.8163265306122449,0.7682119205298013,0.9071428571428573,0.963235294117647,1.0538461538461537,0.3024390243902439,0.3349999999999999,0.5170454545454546,0.5523255813953489,0.7682119205298013,0.7115384615384615,0.5798816568047338,0.3553299492385786,0.4916201117318435
52935,0.7280366388,-0.021067304,-1.272467903,0.0461569096,0.5791716448,2.3545599363,-0.057995829,-0.084228441,0.3420193622,0.5040431267,-0.087011112,-0.093548387,8.0,0.0190193251,-0.514018692,-0.069090394,0.2771137947,-0.083942631,0.053388727,0.1856339878,0.0136428312,-0.082002611,0.4210522179,0.0,1.5734346605,-0.273831958,0.8640343631,-0.471863519,84.340941512,19.727394061,0.0217904962,0.0,0.0,1.0,0.0,0.0,0.5954604801,1.0,-0.036696927,-0.340812711,-0.560050025,-0.275341225,1.7200880629,1.8143866096,-10.66685838,-106.4654551,0.1950765279,10.765258739,-0.015293688,-0.027460205,-0.324174099,0.0190696242,0.0,-0.02499686,0.0162365343,2.0,10.21193686,0.7009745426,0.0,0.1111111119,0.0328134415,0.0367767443,0.9032601558,6.5389321829,2.2972403e-07,2.1389087e-08,1.8070444236,3.2654095487,0.0187581868,0.0573892492,0.3831357045,1.079339825,0.0704225352112675,0.1515151515151516,0.2666666666666666,0.1515151515151516,0.3818181818181818,0.3818181818181818,0.1176470588235294,0.0704225352112675,-0.0843373493975904,-0.1162790697674418,0.1692307692307693,0.1176470588235294,-0.40625,-0.4685314685314685,-0.4242424242424242,-0.3613445378151261,-0.4108527131782945,-0.3770491803278688,-0.371900826446281,-0.3613445378151261,-0.3821138211382113,-0.4328358208955224,-0.3770491803278688,-0.4198473282442748,-0.4108527131782945,-0.3770491803278688,-0.2761904761904762,-0.05,0.0,-0.05,-0.24,-0.1648351648351648,-0.1162790697674418,0.0555555555555555,-0.0256410256410256,-0.073170731707317,0.0410958904109588,0.1343283582089551,0.3103448275862068,0.1875,0.1692307692307693,0.2258064516129032,0.0704225352112675,0.2881355932203389,0.2459016393442623,0.2063492063492062,-0.1162790697674418,-0.1999999999999999
32328,1.7378068472,0.1753767064,-34.01418783,0.0379509251,1.4411986917,3.9541618624,0.1344022715,0.0209221835,0.5946826024,0.501788269,-0.048415554,0.1066032686,8.0,0.0203540731,-0.036476256,0.0171742805,0.0645035384,-0.033719683,0.1088861076,0.0282952475,0.0332162348,0.0865832113,0.5650959813,0.0,3.2793590804,-0.057398798,0.7405515531,-0.106986405,86.324286218,7.1109756098,0.1481343905,0.0,0.0,1.0,1.0,0.0,1.0991923679,2.0,0.0054914451,-0.003210393,-0.106665837,1.226981188,-0.668503643,0.9205323884,0.2528014254,-26.62092488,0.0429809093,12.086206034,0.0059821957,0.0111992076,0.0558325033,0.0144088779,1.0,0.0154031834,0.0853104768,2.0,11.001720603,0.4029927761,0.0,0.1041666642,0.0316915997,0.0254007638,1.5493950337,4.5202522583,2.3187045e-07,2.8751722e-08,0.7253651822,0.5261546476,0.1145257392,0.0455766702,0.140392655,0.8481966405,-0.0327868852459016,-0.078125,-0.0992366412213741,-0.056,0.0350877192982457,0.0535714285714286,0.1456310679611649,-0.1323529411764705,-0.024793388429752,-0.1194029850746268,-0.4326923076923077,-0.4778761061946902,-0.5123966942148761,-0.5241935483870968,-0.4215686274509803,-0.4511627906976744,-0.3789473684210526,-0.3444444444444444,-0.2934131736526946,-0.2287581699346405,-0.2716049382716049,-0.3655913978494624,-0.4537037037037037,-0.41,-0.4129353233830846,-0.3723404255319149,-0.3179190751445087,-0.144927536231884,-0.1805555555555555,-0.3917525773195877,-0.4824561403508771,-0.3689839572192513,-0.3917525773195877,-0.3516483516483516,-0.4271844660194175,-0.3655913978494624,-0.3444444444444444,-0.3480662983425414,-0.2133333333333333,-0.3257142857142857,-0.2337662337662337,-0.1323529411764705,-0.2236842105263158,-0.2287581699346405,-0.1127819548872181,-0.1805555555555555,-0.2716049382716049,-0.2624999999999999
44089,0.3943372625,0.0455741352,6.3354203152,0.0,0.1603413019,0.5169815958,0.1223759791,0.8385762627,0.8652713373,1.8222222222,-0.076509872,-0.128706601,7.0,0.1216830765,0.1216545012,0.1508936337,-1.563984737,0.0475094213,0.1975336323,-0.131165563,0.2494464636,2.1565512317,0.6150818223,0.0,3.3371954023,0.4603182188,1.8780689655,1.1354368145,7.1837127846,2.8491352365,0.3394218432,0.0,0.0,1.0,0.0,0.0,5.1376644962,4.0,-1.127918506,-0.299561847,-0.005560644,-0.275231763,1.3270268324,-0.738776655,-0.395179197,-140.1403324,0.0419981991,12.129848783,0.0334762618,0.043292357,0.0314204422,0.1297432402,3.0,0.0075116661,0.118259903,4.0,12.126115872,1.0048753047,0.0,0.0505836569,0.0252343599,0.0269806836,0.8517525016,5.0408096048,2.0997773e-08,1.3845085e-08,1.4184625011,2.0120358672,-0.011994943,0.0687193459,1.0131729975,0.7322573698,0.0127659574468084,-0.0629921259842519,-0.0629921259842519,-0.0629921259842519,0.3076923076923077,0.0530973451327434,0.0347826086956521,-0.1086142322097378,0.0818181818181817,0.1121495327102803,0.5063291139240507,0.2395833333333332,0.1226415094339623,0.0438596491228069,-0.048,0.072072072072072,0.2795698924731182,0.4512195121951219,0.3222222222222222,0.1173708920187792,0.4691358024691359,0.8307692307692307,0.6643356643356644,1.0695652173913044,0.9833333333333334,1.3333333333333337,1.3564356435643563,1.975,1.938271604938272,1.38,1.5319148936170213,2.131578947368421,1.7674418604651163,2.966666666666667,1.8674698795180724,1.5869565217391304,2.305555555555556,2.216216216216216,2.0126582278481013,1.6741573033707864,1.6444444444444444,1.5869565217391304,1.6153846153846154,1.3564356435643563,1.0517241379310347,1.8333333333333333,0.8888888888888888,0.7122302158273381
26657,1.7011514961,-1.30411687,-12.25190068,0.0,4.7266150293,33.049741824,-0.001747632,-0.127812202,1.0111109159,0.0,-0.068941654,-1.411651773,8.0,-0.089272205,-0.25,-0.109131991,-0.19095318,0.0050244404,0.1721086508,0.3063320842,-0.248118578,-0.2581434,0.4920732763,0.0,1.4065130156,-0.06702892,0.3007273947,-0.198173116,111.91534563,126.90551502,-0.188629096,0.0,0.0,1.0,0.0,0.0,3.1621731775,3.0,-0.029302427,-0.473772496,-0.273627052,0.3495321547,-0.212025838,0.0687095034,-2.183796011,30.276220205,0.0638720064,12.938754492,0.0053050824,0.0185434094,-2.067975044,0.0780468775,0.0,0.0534810828,0.0328972712,1.0,12.087531901,0.5901528316,0.0,0.0574712642,0.0297647214,0.0394190833,0.8825458666,3.3114422893,2.1567644e-08,2.1513263e-08,0.5387468872,0.2902482085,-2.105154876,0.0567271107,-0.216135075,1.1020844942,0.1147540983606556,0.2830188679245282,0.4468085106382979,0.4166666666666667,0.6585365853658536,0.7894736842105263,1.0606060606060606,1.193548387096774,0.8378378378378379,1.125,1.125,1.125,1.0,0.7,0.5111111111111111,0.4166666666666667,0.4468085106382979,0.4166666666666667,0.6585365853658536,0.6190476190476191,0.5813953488372092,0.5111111111111111,0.4166666666666667,0.2592592592592593,0.7894736842105263,0.7435897435897436,0.6585365853658536,0.5454545454545454,0.7,0.1929824561403508,0.1147540983606556,-0.0144927536231883,0.0793650793650793,0.0793650793650793,-0.0285714285714285,-0.1168831168831169,-0.1168831168831169,0.096774193548387,0.1525423728813559,0.1333333333333333,0.1147540983606556,0.2142857142857142,0.2142857142857142,0.4782608695652173,0.5813953488372092,0.6190476190476191,0.1525423728813559,0.1929824561403508
32504,1.4336263492,0.0733652313,-9.438500507,0.0782982827,1.8462223211,5.7766774229,0.0490100967,0.079603731,0.5410688644,0.013209568,0.1781022934,0.0479952524,8.0,0.0037599438,-0.089295775,-0.004741608,-0.051688581,-0.134490151,0.1898931132,0.0904222441,-0.006636661,-0.023446185,0.5474616967,0.0,2.0369517847,-0.218282056,1.1490961544,-0.167892202,31.559270517,5.4818556193,0.10399122,0.0,0.0,1.0,0.0,1.0,1.0777665488,2.0,-0.000707787,0.0328553005,-0.208793375,-54.07207652,2.7799113569,1.1774989333,3.8414704193,-170.7665462,0.0459337256,10.724500104,0.018314934,0.0401068845,0.1331274103,0.0566351895,2.0,0.0256500574,0.0383915901,2.0,10.18532445,0.5596620908,0.0,0.0472440943,0.0175327072,0.0277452077,0.6557604879,1.4975401872,1.2414327e-07,3.6837601e-08,0.9620732389,0.9255849169,-0.213958248,0.0404625794,0.2886295009,0.7322573698,0.1641791044776119,0.1304347826086955,0.1641791044776119,0.1142857142857143,0.0263157894736842,0.0263157894736842,-0.025,0.0263157894736842,0.0129870129870128,-0.0126582278481012,-0.048780487804878,-0.0823529411764706,-0.1612903225806451,-0.25,-0.3217391304347826,-0.3275862068965517,-0.3333333333333333,-0.3275862068965517,-0.4045801526717557,-0.4468085106382978,-0.4765100671140939,-0.4545454545454546,-0.3445378151260504,-0.4045801526717557,-0.3389830508474576,-0.2277227722772277,-0.2710280373831776,-0.2571428571428571,-0.25,-0.3709677419354839,-0.4045801526717557,-0.3658536585365853,-0.2277227722772277,-0.0930232558139535,-0.2199999999999999,-0.3035714285714286,-0.25,-0.2909090909090909,-0.1521739130434782,-0.1789473684210526,-0.0930232558139535,0.04,-0.037037037037037,0.0833333333333332,0.1470588235294117,0.3448275862068966,0.0129870129870128,-0.1612903225806451
22250,1.3463664587,0.150371017,-27.00312901,0.0516176906,1.2036758292,4.4741549311,0.0709180411,0.1557273733,0.8008527353,0.0199762188,0.250742491,-0.038434854,7.0,0.0435746832,0.0,0.2084375482,-0.001716683,-0.023592251,0.1358338195,-0.108914417,0.1288923142,0.0824284391,0.5912733364,0.0,2.3277616233,-0.132751537,1.0236824189,-0.11451409,99.946078431,5.4079717785,0.1989960287,0.0,0.0,0.0,0.0,0.0,1.3796498037,3.0,-0.001567395,0.0359989478,0.000193392,-0.207937686,0.2420098542,0.3086283313,-0.077444311,122.63172522,0.072066437,12.722237988,0.0126971768,0.022513512,0.0422324139,0.0057223548,0.0,0.0026223087,0.0399999991,6.0,10.557182243,0.2942306889,0.0,0.0402476788,0.0141719324,0.0159825318,1.2448007752,1.6980340867,6.7997507e-08,4.2112779e-08,0.7984490826,0.6375209374,-0.135204691,0.0414968491,0.4622108574,0.6030084786,0.0919540229885058,0.1309523809523809,0.0614525139664805,-0.0052356020942407,0.0270270270270269,0.0919540229885058,0.1585365853658535,0.0326086956521738,0.1176470588235294,0.1585365853658535,0.2337662337662338,0.1728395061728396,0.0795454545454545,0.0497237569060773,0.1585365853658535,0.25,0.2582781456953642,0.3103448275862068,0.4074074074074074,0.6666666666666667,0.6964285714285714,0.6101694915254237,0.6379310344827587,0.7117117117117118,0.7757009345794392,0.9791666666666669,1.021276595744681,1.1111111111111112,1.375,1.087912087912088,0.8811881188118811,1.0,1.021276595744681,1.289156626506024,0.8627450980392157,0.7592592592592593,0.9791666666666669,1.0,1.021276595744681,1.0,0.8269230769230769,1.0652173913043477,0.7757009345794392,1.1111111111111112,1.2352941176470589,1.3170731707317072,0.7431192660550459,0.6964285714285714
27879,1.6323559481,0.1947818264,-36.55161692,0.0,2.821167137,7.9573876416,0.1162040748,0.2962054847,1.0687488098,0.0042712226,0.4243006091,-0.215474584,8.0,0.0665049399,0.0,0.1974940151,0.046653764,0.0187547828,0.0886884498,-0.341044394,0.2433822129,0.1218346871,0.5985516795,0.0,1.9347622336,0.0172535959,1.2214631018,-0.0309448,121.00870647,4.2791608023,0.1241685899,0.0,0.0,1.0,0.0,0.0,2.4533318344,3.0,-0.038418381,-0.094592497,-0.043185937,0.9067901876,0.5434755055,1.1991766499,-0.646288477,-538.896325,0.0326707807,10.834617635,0.0190121138,0.0585875949,0.5765809625,0.0392934591,1.0,0.0515239109,0.2537288927,2.0,9.733010571,0.7672758921,0.0,0.0595744699,0.022919823,0.0179574405,1.0630911762,2.8265891555,2.2373588e-07,3.2207454e-08,1.373891065,1.8875766584,0.3498115134,0.0591348766,1.0072319813,0.5959419296,0.2352941176470588,0.0294117647058822,-0.0789473684210526,-0.0277777777777777,0.0714285714285714,0.0096153846153845,-0.0277777777777777,0.09375,-0.0094339622641509,0.0294117647058822,-0.1984732824427481,-0.2657342657342657,-0.2953020134228188,-0.139344262295082,-0.2105263157894736,-0.2045454545454545,-0.25,-0.2045454545454545,-0.0789473684210526,0.2352941176470588,0.3461538461538462,0.4189189189189188,0.640625,0.6935483870967742,0.721311475409836,0.9444444444444444,0.9090909090909092,0.9090909090909092,1.2340425531914891,0.8103448275862069,0.721311475409836,0.875,0.8103448275862069,0.981132075471698,0.4383561643835616,0.5909090909090908,0.875,0.8421052631578947,0.875,0.8103448275862069,0.8421052631578947,0.9090909090909092,0.6935483870967742,0.6666666666666667,0.6666666666666667,0.75,0.381578947368421,0.2962962962962963
