firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
47730,0.8228442379,0.0606858729,-14.28392278,0.0302945565,0.9858411241,4.16093203,0.0578537971,-0.005504901,0.2528827973,0.0198938743,-0.059848927,-0.046891192,-1.401415861,0.1457320177,0.0468911925,38.0,0.0,-0.010416667,0.0125794649,-0.004118658,-0.04611274,0.8495718506,-0.041332133,0.0052415463,0.0684922212,0.2551032312,0.0,1.6193517757,-0.021896582,1.6193517757,-0.021896582,98.949929819,7.6610275477,0.1080727587,0.0,0.0,0.0,0.0,0.0,0.5846553401,5.0,26.515100421,-0.147312935,-4.331878454,0.613803536,-0.710033304,0.1853681182,-1863.060781,0.0339339807,14.242917514,0.0035075674,0.0092301887,0.0224256309,0.0943241919,0.0182557227,-0.006865664,1.0,0.0017738359,0.9892325557,0.0569215263,4.0,14.201294688,0.7630771632,0.0,0.0212454181,0.0080710314,0.0126841319,0.3862541571,1.2823180488,1.3298188e-09,3.4772698e-08,1.0527400252,1.1082615607,0.1709989946,0.0231146596,-0.122225025,0.4266062324
13777,0.3665725663,0.0458457905,1.9077296456,0.0574096217,0.1313415185,0.4424156218,0.2259305118,-0.029883401,0.501780306,0.0107260421,-0.110282493,-0.07592445,-0.837287484,0.0842318972,0.0759244501,31.0,0.0,0.1355421687,-0.021132936,0.1248392023,-0.011885698,0.92659527,0.0579813961,0.0038265853,0.0025773817,0.6567760679,0.0,2.7763560501,0.0878374401,2.7763560501,0.0878374401,1.6810059231,5.9377659574,0.459802049,0.0,0.0,0.0,0.0,0.0,0.7043719138,5.0,26.509801282,-0.016104865,-4.185919619,0.1575318645,0.000517006,0.1238679977,-2669.459411,0.0339339807,12.390383849,-0.003878064,0.0289079229,0.0387559809,-0.011968962,0.5285752189,-0.002037409,1.0,0.0012033694,0.3076959474,0.0002099993,6.0,11.756665446,0.4005323489,0.0,0.0399542712,0.0163893574,0.0237466879,0.5846354134,1.1722608113,3.734287e-08,6.4000512e-08,1.2415827499,1.5415277248,0.0543726794,0.0365790044,0.0530552429,0.4266062324
38746,1.3442480172,-0.052590616,-8.827329736,0.0,2.2851345341,1.5380809429,-0.00766435,-0.03537744,0.0649136373,0.0,-0.039557923,0.0440015543,3.0923185342,-0.215217552,0.0440015543,39.0,-0.008343048,0.0909090909,-0.027635895,-0.197245984,-0.11148886,0.0809934351,-0.336805492,-0.004373544,-0.028186751,0.5197573472,0.0,1.7386096669,-0.060182343,0.7856601836,-0.104398355,6.0522823392,1.7479414552,-0.00627709,0.0,0.0,1.0,0.0,0.0,0.1563266126,1.0,1.3439941939,0.6858041346,0.0701446589,43.38477802,-5.901983284,0.0105030527,-621.576974,0.0722334466,10.827051768,-0.002910771,-0.012525085,-0.033761236,0.0230524053,0.0700208316,-0.023802568,0.0,-0.016270106,-0.47188196,-0.023391407,2.0,10.495266239,0.4132962706,0.0,0.0461538769,0.030644973,0.0506496103,1.1400373061,3.2274755773,7.5473546e-07,5.6050792e-08,0.3493036607,0.1220130474,0.9188452218,0.0823304091,-0.11573742,0.3121355555
60871,0.3532740705,0.0552328845,1.7889241724,0.0292349172,0.1234010162,0.2290903208,0.4751934483,0.064936662,0.350693824,0.0115048614,-0.018373766,-0.029969952,-0.250763164,0.0690832574,0.0299699522,38.0,0.0034211838,0.0,-0.097610012,-0.073113433,-0.023033672,0.2192857585,-0.11179613,0.0208222054,0.0974718693,0.815423539,0.0,8.9437684615,0.0704857802,8.3462907486,0.0710238111,0.6925333904,7.947316855,0.5182257993,0.0,0.0,0.0,0.0,0.0,0.4806886629,5.0,0.2672447006,-0.073766929,-0.008236262,-0.181639703,4.24233208,0.1219939071,7973.408256,0.042081662,16.523466773,-0.004686568,0.028769901,0.0380387886,-0.001168766,0.714280994,-0.007649047,1.0,-0.000227324,0.0135479918,-0.031496636,6.0,16.838125074,1.2877397161,0.0,0.0140586514,0.0110331826,0.0167735539,0.563852223,6.1186473228,8.964168e-11,1.472264e-08,1.1880651921,1.4114989007,0.0417917855,0.0206452276,-0.098842579,0.5270590593
14198,0.5731773217,0.0553131738,1.1800335809,0.0067268093,0.143419222,0.6633972164,0.1117592355,0.0698760622,0.404483158,-0.029676905,0.1386317292,-0.056762645,-0.711360312,0.0946607704,0.0567626451,38.0,0.0064119428,0.0666666667,0.0907442013,0.0100839604,0.0144417523,0.1836848578,-0.147523065,0.0453991165,0.053951619,0.6591378397,0.0,4.0904451716,-0.051864413,3.0003402075,-0.04040536,2.7622492795,5.3203732504,0.5801570389,0.0,0.0,0.0,0.0,0.0,0.4981651679,6.0,5.859555453,0.0185894544,-0.001595044,0.3279653587,-0.424624357,0.1675142643,-1422.182754,0.0386686809,13.998734419,-0.002372698,0.0093171081,0.0112119606,0.0046129778,0.1612169944,-0.012151923,0.0,-0.003145445,1.6079932273,-0.041881538,7.0,14.317009069,1.0807658274,0.0,0.0252369177,0.0106324607,0.0194581304,0.4320006796,1.0534478676,2.6079614e-09,4.3934276e-08,0.9407631674,0.8850353372,0.0197968287,0.0306551246,0.136820196,0.323336869
14702,0.5702148453,0.008590659,1.3072792979,0.0345202629,0.383584748,0.6871739096,0.1151008362,-0.126902821,0.2730683212,-0.083460949,-0.038332345,-0.134190964,-15.98165138,0.1458835769,0.1341909641,38.0,-0.033047028,0.1197101673,-0.170961301,-0.02409446,-0.004419963,0.4637362637,0.6325024569,-0.018036217,-0.177840909,0.3349974384,0.0,2.2525386313,-0.392217003,1.6909492274,-0.45406608,4.5012906557,6.6710022953,0.1069701853,0.0,0.0,0.0,0.0,0.0,0.4193181818,3.0,-6.921853283,-0.093477332,0.075187331,-0.095251455,-0.989495695,0.098442473,9242.4595986,0.0420731411,16.852018344,-0.004251639,-0.011012464,-0.018064697,-0.032577717,0.1513467294,-0.000429232,0.0,0.0020675396,0.5320203897,0.0116805251,4.0,17.67117759,2.1776733944,0.0,0.0258466713,0.0141388153,0.0200496009,0.3484405564,2.480233454,4.840181e-11,1.3074165e-08,1.4741402821,2.1730895713,-0.01319743,0.0266331567,-0.282909273,0.4330333022
15537,0.86629122,0.0276563984,-0.150648785,0.0352150902,0.2181571448,0.8308318632,0.0768553296,0.1916286422,0.373669142,-0.006069598,0.410299149,-0.024834155,-0.89548577,0.0524223097,0.0248341555,33.0,-0.040142881,-0.080645161,-0.226901368,-0.068087808,-0.020417889,0.1709039548,0.2642365398,-0.103471415,0.146847996,0.7343809268,0.0,5.1846210721,-0.182758765,4.358077634,-0.059948938,1.4821342113,6.1680435221,0.2452411283,0.0,0.0,0.0,0.0,0.0,0.45019133,3.0,-6.757483995,-0.283347276,-0.125167998,0.2008249193,-1.029550377,0.0049812058,-3372.050401,0.0420731411,11.551876458,-0.002654934,-0.005493474,-0.00687689,0.015662828,0.4558778299,0.0534293663,0.0,-0.013604441,-0.541585972,-0.001830302,5.0,9.4589214502,0.1356759395,0.0,0.0361635238,0.0168676711,0.0183128697,1.1074293949,0.8647184685,6.402047e-07,1.4050895e-07,0.2176398311,0.0473670961,0.4644263468,0.0256775317,0.207846196,0.4330333022
68830,1.3836915456,-0.016423305,-1.968704414,0.0,0.7360550187,3.6943281408,0.0015827403,-0.074692557,0.0676111577,-0.021368547,-0.161062955,-0.047361862,-6.830369357,0.0957539353,0.0473618622,29.0,-0.012876773,-0.028571429,0.6044244204,0.7199038725,-0.952297417,0.0720539475,0.493868733,-0.017984289,-0.024391017,0.5213986209,0.0,3.6532311898,0.0709308381,2.8611208239,0.1019857338,9.5223459239,50.932089206,0.0916056577,0.0,0.0,1.0,0.0,0.0,0.0980036513,5.0,26.273602139,0.3946973058,-0.128924771,1.1149177993,99.727145287,0.267443941,-4352.584713,0.0277760102,12.496576983,0.0035625756,0.0079219401,0.013034195,0.1796832667,0.1814472293,0.0040279176,1.0,0.015925533,1.1198148478,0.2119900882,4.0,12.407700633,1.0465874391,0.0,0.0660474747,0.0250511766,0.0390243937,0.4726711828,2.0484590327,3.2245042e-08,3.2616831e-08,1.3655840557,1.8648198133,-0.026254757,0.0633658103,-0.309317125,0.3682025143
85914,0.5565082434,-0.080540069,-4.629343189,0.0403609376,2.3765683624,8.1967246496,0.0789586919,0.0488597313,0.7276476101,-0.009150557,0.123120543,-0.115698951,-4.282167043,0.2643459608,0.115698951,28.0,0.0512320078,-0.011976048,-0.110837196,-0.292655377,-0.028536142,0.304587156,0.1247042748,0.0601686973,-0.182643525,0.5638974802,0.0,1.1144310823,-0.041634725,0.5065679926,-0.017595363,20.596162631,16.673446746,0.0447573955,0.0,0.0,1.0,0.0,0.0,3.0798397864,4.0,-0.034365904,-0.200714403,-0.185212913,-0.234495364,-2.201742315,0.1359105751,3752.0829578,0.3276432422,16.443668002,-0.001186684,0.0066718294,0.0365893499,-0.163651021,0.0833856674,-0.046222591,1.0,0.0042323971,0.5944485395,-0.046596141,2.0,17.819592862,3.5695956934,0.0,0.0452723876,0.0326882367,0.0272295103,0.5267385148,19.189277874,6.607173e-11,5.2115962e-09,1.0599619439,1.1235193224,0.2763291602,0.0533810946,-0.660217825,0.6686992396
49373,0.1670718709,0.0615052842,2.1073387187,0.0287192937,0.4329336905,0.3842368615,0.2826301716,-0.024042669,0.3110186389,-0.066698845,-0.014876003,-0.006955219,-0.068686339,0.065729857,0.0069552186,39.0,0.0,-0.132258065,0.0042062762,-0.843202652,0.0277676737,0.344956697,-0.021177586,-0.040240306,-0.047021175,0.4990995209,0.0,1.2237038473,0.2361483728,1.2237038473,0.2361483728,1.5577947284,8.1140994318,0.1690126884,0.0,0.0,1.0,0.0,0.0,1.0346280089,7.0,0.0413958231,0.0376678638,-0.119338949,-0.227553585,-0.295743559,-0.048958615,5680.9830657,0.1572292726,15.84646182,0.0109668277,0.0827079935,0.8567826525,0.0263838124,0.4110867894,-0.093133795,3.0,-0.004325883,0.3965252383,-0.026398051,2.0,16.630978686,1.8123745649,0.0,0.0248175301,0.0175625136,0.0215880522,0.4229051266,2.942916309,2.796378e-10,1.9007924e-08,0.8664922715,0.7508088566,-0.04014284,0.0345531573,-0.685124661,0.4074955824
