firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,secured,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,chmom,turn,IPO,indmom,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol
11157,0.7388602012,0.0307629526,-38.30828025,0.0,1.0688556496,2.3234661686,0.063729347,-0.02715601,0.3748205085,0.0056014937,-0.082395742,-0.048466166,-2.887755102,0.119598826,0.0484661657,35,-0.024404341,-0.087155963,-0.000371396,-0.115780809,-0.059380697,0.1286257727,-0.098594685,0.0209899485,0.0656479909,0.4269082266,0,1.8859997851,0.0084350677,1.1561190502,0.0359021923,188.57961783,5.7046242775,0.0655587956,0.0,0.0,1,1.0,0,0.0,0.9625353707,6.0,-1.170398652,-0.093625869,-0.14851296,-2.145290637,-0.784377045,-1.295611023,0.1619984538,-1863.261821,0.0381692448,9.5033125029,0.0202369408,0.0179292381,0.043866171,0.050062386,0.0,-0.020425687,0.0,0.0560514445,-0.710144928,0.0142110465,5.0,6.8812470075,-0.492477678,0.1572751666,0,0.106555512,0.2037735581,0.0705000683,0.0580254986,1.5951505882,1.3649654718,1.88232e-05,2.0000000967,0.5559116717,0.3090377868,-0.132780203,0.0752033929
47730,0.7380294643,0.0637040332,-18.9369683,0.0275817748,1.0049320968,3.9381199397,0.0648810041,0.2136852912,0.3175692691,0.013261138,0.3385026771,-0.05325838,-1.328888759,0.1483596068,0.05325838,37,0.0,0.0,0.2148596566,-0.010627732,0.0570188993,0.8862004033,0.4175301948,0.0005527323,0.0769405636,0.2411802338,0,1.6556038412,-0.092041807,1.6556038412,-0.092041807,160.45800431,7.6921887056,0.1287427569,0.0,0.0,0,0.0,0,0.0,0.6440986435,5.0,-1.241298726,0.2153892732,-0.176977414,1.2004834321,-0.823849695,-0.676853734,0.140628827,-1471.479075,0.0362121738,13.849611762,-0.001539392,0.0062258851,0.0145896649,-0.00225583,0.0135457135,-0.003362804,1.0,0.0,3.6699490349,-0.004095761,4.0,14.073171471,-0.098387442,1.2319298697,0,0.1319515518,0.0297805499,0.0124968177,0.0194141117,0.5847292538,2.6556811623,2.7628996e-09,2.2793262e-08,0.9911776697,0.9824331729,-0.001576812,0.0266747442
13777,0.370890919,0.0506686221,1.8077787137,0.0427755202,0.1497455893,0.458469955,0.2634155724,0.1118074634,0.576932616,0.0378886756,0.0892578633,-0.044610068,-0.435334568,0.0727264248,0.0446100684,30,0.0,0.1178451178,0.1991727909,0.1317158943,0.0442176947,0.8758143322,0.2779922038,0.0035485348,0.1211785676,0.6533980249,0,2.5521791655,0.1348207805,2.5521791655,0.1348207805,1.7289848725,5.1804966687,0.4866327626,0.0,0.0,0,,0,0.0,0.816692773,7.0,-1.214726524,0.0951672422,-0.059132296,0.8333448868,-0.51612811,0.4338050852,0.064995645,-2326.005975,0.0362121738,12.198085899,0.0014499389,0.0316020735,0.0435991533,0.0123198501,0.5093133596,0.0027670761,1.0,0.0012077295,1.8770753457,0.0132725602,6.0,11.312353813,0.0722009476,0.474013207,0,0.1319515518,0.0358056538,0.0230935599,0.0320253989,0.3982457938,0.7556457988,4.4667161e-08,4.9304847e-08,1.1408109374,1.3014495948,0.0296282538,0.0396040343
38746,1.6022049878,-0.02453373,-5.461955686,0.0,2.7558913149,1.8321952945,-0.004046988,0.0684013892,0.080561987,0.0,0.1557239815,-0.035387289,-6.084864392,0.1247506918,0.0353872886,38,0.0007835575,-0.105691057,-0.118518748,-0.531542554,0.2396376701,0.1221262151,-0.135566267,0.0035624079,-0.054480278,0.5528920207,0,1.8499436071,-0.104589678,0.8772428996,0.0148152197,3.0653212195,2.1025148403,0.0168943747,0.0,0.0,0,0.0,0,0.0,0.1761583867,5.0,-0.29673966,1.0733402657,-0.164940447,5.5635215838,-2.04445093,-0.174393425,0.507458196,-420.5577085,0.0745043526,10.775786273,0.010503052,-0.008986028,-0.020532769,-0.064307136,0.1371509907,0.0138569192,0.0,0.15978048,-0.27804878,-0.005466654,2.0,9.3728843012,0.092258093,0.624638648,0,0.1952061294,0.2168707997,0.0615146422,0.0494276612,1.3122684996,2.6827208087,9.6848743e-07,4.7085061e-08,0.3735943835,0.1395727634,0.5670922952,0.0724048979
60871,0.3483169889,0.0790069502,1.8067483442,0.0258457038,0.136028175,0.2747063914,0.632622882,0.2191824998,0.4862190277,-0.00231707,0.3127301583,-0.008251734,-0.04603935,0.0826443788,0.0082517338,37,0.0036648233,0.0823529412,0.0839459526,0.1840391936,0.0120931198,0.2468867406,-0.034870928,0.0122340188,0.1861714645,0.8070220112,0,8.3548690012,0.5452957853,7.7928153065,0.5662616259,0.833222453,8.5912242836,0.749894307,0.0,0.0,0,0.0,0,0.0,0.6518120196,5.0,0.074132622,-0.073743363,-1.7171663,-315.252004,-1.688903711,-0.433692783,12.000209526,7922.7331857,0.0355617731,16.319925097,-0.00123537,0.0308647449,0.0423947315,-0.009947877,0.6933269161,0.0042578173,1.0,0.0005130836,0.2305520782,0.0169251116,6.0,16.544566216,0.0649984699,1.4547987263,0,-0.046500512,0.0308962669,0.0137967053,0.0221770682,0.4109564539,2.9189558383,1.415624e-10,1.3416758e-08,1.0755277163,1.1567598685,0.0552342829,0.0253790668
14198,0.6280566487,0.024649331,0.9000898878,0.0076439622,0.1454636814,0.7023947003,0.0754882124,0.0736471131,0.3929403676,-0.027163368,0.2781817708,-0.02960704,-0.89723225,0.0467655057,0.0296070396,37,0.0385634074,0.0714285714,0.1180319974,-0.069135191,0.0205364488,0.2154719386,-0.035864562,-0.17219665,0.035277551,0.6443922869,0,4.3141985455,-0.140719116,3.1266746223,-0.175561595,2.7915016268,5.271186252,0.3951399773,0.0,0.0,0,,0,1.0,0.4666537911,6.0,-1.164164679,-0.000959625,0.0100715749,-2.256094189,0.4314599755,-0.363171621,0.0891651335,-1201.746771,0.0381692448,13.711406383,0.003443929,0.014190356,0.0169849707,0.0049016173,0.3491715822,-0.025475905,0.0,0.0,1.0158929262,-0.04295125,7.0,14.311084172,-0.06062626,1.8786243732,0,0.106555512,0.0237993915,0.0092021119,0.0169027505,0.4597077296,2.3830973985,1.4896344e-09,1.7449326e-08,1.0293103556,1.0594798082,0.0312579508,0.0315592081
14702,0.5469262743,0.1197022732,0.6688963639,0.0253574909,0.3145447585,0.6536390485,0.3036229982,0.2666145498,0.4194329979,-0.016564784,0.4853699425,-0.040315517,-0.2596054,0.1507776297,0.0403155173,37,0.0123867008,-0.005519356,0.1014102806,0.2651031987,0.040517966,0.2840646651,-0.101668526,0.0020865649,0.1677107283,0.6299788616,0,3.7061560487,0.582028199,3.0973514674,0.7142343739,1.6846067596,6.8648825065,0.5129760262,0.0,0.0,0,0.0,0,0.0,0.6012383307,6.0,0.1927406226,-0.117590386,-0.640227573,-0.137063611,-0.615816803,-0.156898095,0.1028232249,12680.210272,0.0450626644,16.368923725,-0.008279669,0.0212546885,0.0334104046,-0.020952985,0.156373856,-0.01696666,1.0,0.0025020851,0.3330858622,-0.042212048,6.0,17.131832962,0.0825813315,2.2317830371,0,-0.018435636,0.0333633795,0.0215485691,0.0261478708,0.3545773968,4.0292867851,1.098482e-10,9.0014536e-09,1.3276467329,1.7626458474,-0.007065598,0.025584143
15537,0.9326488245,0.0524775186,-0.32029602,0.0344320884,0.1909933699,1.3269004251,0.1040592418,0.0317389498,0.5122078801,0.023326432,0.0643323996,-0.035438169,-0.747126437,0.0916848601,0.0354381687,32,-0.004179887,-0.120567376,0.1151430664,0.0532280196,-0.014293283,0.1351835273,0.0758069794,-0.008461669,0.0253089945,0.6737125794,0,6.3440522244,-0.042265114,4.6360009671,-0.014480372,3.4373453709,6.7112711864,0.4199194898,0.0,0.0,0,,0,0.0,0.6132549872,5.0,0.1183413639,0.0692393515,-0.755275593,0.2486589396,-1.299279168,0.2229783514,0.0437304553,-3350.027028,0.0450626644,11.097909896,-0.006407029,0.0083355701,0.0100425777,-0.071999859,0.3511795494,0.0155290055,0.0,0.0020371313,5.0331808806,-0.01059367,6.0,8.5967426689,0.0717775103,0.0880014538,0,-0.018435636,0.0466666929,0.0226853902,0.0302968731,1.4717862947,0.4037690136,1.9012129e-06,2.0000002491,0.2624851224,0.0688984395,0.2796976024,0.027665446
68830,1.1795114933,0.1237615669,-1.538946583,0.0,0.7296584003,1.9149387381,0.0060952221,0.1658859476,0.1208766056,-0.113074957,0.4770135593,-0.020647086,-0.317078694,0.1630037229,0.0206470862,28,0.0553718429,0.8103448276,0.3589238715,0.553273281,-0.372348731,0.0482331184,-0.476978667,0.3008554197,0.0309432822,0.5261919169,0,3.4112671518,-0.334086086,2.5963319997,-0.459594271,5.4650793862,28.07890411,0.2906887969,0.0,0.0,1,1.0,0,0.0,0.1711985367,5.0,0.8873375227,0.2645508682,0.7502519708,-41.7765897,-2.34599937,-0.477630441,-7.622595166,-3913.01966,0.028180379,11.952616534,-0.005782013,0.0017829056,0.0030929346,0.3000605672,0.1686816364,-0.13974967,0.0,0.0007209805,0.7563887519,-0.057830661,5.0,10.851565898,0.0206249896,0.4402353807,0,0.1996991503,0.0566461161,0.0321259934,0.0329451979,0.4896781416,0.9221457861,7.5704007e-08,5.0071713e-08,1.2094712824,1.4628207829,0.0418111328,0.039639477
85631,0.2315306675,0.0350818946,3.4752355984,0.0,0.1653755349,0.2724410998,0.1910266997,0.1579136174,0.7540536662,-0.004845815,0.1413901383,-0.095820727,-1.010164739,0.0705203876,0.0958207268,27,,0.1029411765,0.1351572907,-0.105734669,-0.005414197,1.1052631579,-0.113901927,,0.1700118064,,0,1.9871082696,0.0082172157,,,1.5699000921,5.6076942546,0.3176918199,0.0,0.0,0,,0,0.0,1.3061579569,5.0,-1.219053163,0.0062772036,-0.074036237,0.6939846352,0.4782322205,0.1935935147,0.0627896078,5582.5276648,0.0362121738,15.822960707,0.001171525,0.0244438937,0.0419034468,0.006667928,0.4558335846,-0.003611223,1.0,0.0,3.1403559799,-0.176391681,7.0,16.801385472,0.0948360804,2.7229665924,0,0.1319515518,0.0369673669,0.0169232965,0.0232985596,0.4508647285,6.4681735429,1.65451e-10,7.566176e-09,1.7698741606,3.1324545444,-0.008458375,0.0373598437
