firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
21020.0,0.0070109979,0.0120476505,-0.101735715,0.4544374643,0.1539032079,0.0510519933,3.0,0.0479559748,-0.1185031185031184,-0.1029619181946402,0.0564784053156146,-0.020785219399538,-0.0722100656455142,0.003154574132492,-0.2881925013989928,-0.3223228556206712,-0.3030136986301369,-0.2626086956521739,-0.227686703096539,-0.2917594654788419,-0.2809496890898812,-0.3374999999999999,-0.3801169590643274,-0.362086258776329,-0.3758586849852796,-0.4002828854314002,-0.4752475247524752,-0.4143646408839778,-0.4677824267782426,-0.3925501432664756,-0.2591729761211415,-0.1934051997463537,-0.0997876857749469,0.1276595744680853,0.0349877949552484,-0.025287356321839,0.1438848920863311,-0.0267788829380259,0.2114285714285715,0.0591174021648626,0.0434782608695654,-0.3322834645669291,-0.526080476900149,-0.5564853556485355,-0.55741127348643,-0.5768463073852295,-0.5283648498331479,-0.5165336374002281,-0.5830875122910522,-0.609935602575897,-0.5328681601175174,-0.6278525453481568,-0.5994962216624685,-0.6429974740387314,-0.6443947441990495,-0.6038617253192151
11499.0,0.0006271069,0.0170598627,0.0413635253,0.056807859,0.0922985174,-0.018346731,1.0,0.0059931507,-0.0363036303630363,-0.0118443316412859,0.3197740112994349,0.1726907630522087,0.5070967741935484,0.9531772575250834,0.865814696485623,1.4589473684210523,1.1275045537340618,1.1710037174721188,0.8510301109350238,0.8747993579454252,0.96964586846543,0.6976744186046511,0.659090909090909,0.5470198675496689,0.659090909090909,0.6312849162011172,0.5307994757536041,0.6000000000000001,0.4728877679697352,0.4243902439024392,0.6854256854256855,0.6781609195402298,0.5783783783783782,0.6497175141242937,0.6021947873799725,0.3781710914454277,0.7432835820895523,0.7723823975720789,1.1996233521657254,1.1549815498154985,1.501070663811563,0.7303703703703703,0.536842105263158,0.5248041775456918,0.4841168996188054,0.7026239067055393,0.6721546170365067,0.6805755395683453,0.265438786565547,0.2179353493222107,0.3197740112994349,0.5051546391752577,0.6222222222222222,0.5328083989501311,0.6976744186046511,0.7303703703703703
27991.0,-0.000216468,-0.001050226,-0.003842062,0.0244556066,0.0002126442,0.0392657234,0.0,-0.00013151,-0.029111338100102,0.1313792590388336,0.1787319795380562,0.0091572660915728,0.0349802640533551,0.0399343544857768,-0.0207340631036703,0.0679775280898877,-0.0263764404609473,0.0735564026542425,0.0923717856629795,0.077206403173254,0.1689469638739433,0.1790975345014733,0.0508568269762299,-0.0111833550065019,-0.0898862956313584,-0.072343540319629,-0.1009694963348308,-0.1017129356172474,-0.0652735095267361,0.0873730873730873,0.010498338870432,-0.0489055659787366,-0.0709835064141721,-0.0677945323035428,0.0199865861837693,0.0366734832992503,-0.0847376023110254,0.0375221721926593,-0.0238767650834402,-0.0123392648395893,0.0032985882042486,-0.1502961224717844,-0.2216194083324801,-0.1544534638051817,-0.1298775603615973,-0.1920951976200594,-0.2166477799526114,-0.2021823523239952,-0.1664108748081559,-0.1918376022956743,-0.1902885741667552,-0.2018473811273222,-0.2044360744925716,-0.1888201408150202,-0.1370857921016794,-0.1075117370892018
10517.0,0.0016081284,0.0241939107,0.0637021947,-0.0424572,0.0883968124,0.207987734,1.0,0.0153937241,-0.1422041645505333,0.0223970944309928,0.1275033377837116,-0.0889967637540452,-0.0830618892508143,0.0236363636363636,-0.421377183967112,-0.3619191537589723,-0.4129301355578727,-0.4487597911227153,-0.5757347400150716,-0.6255819108845045,-0.6256648936170213,-0.5824474660074166,-0.5979528683646751,-0.643068469991547,-0.6141192597669637,-0.6490754207355081,-0.679628224582701,-0.6684334511189635,-0.6098406098406098,-0.6622,-0.642009325985587,-0.6864674215704474,-0.7316065469569363,-0.6768082663605051,-0.7018534863195057,-0.6977992485238862,-0.6763127635109237,-0.6279735682819383,-0.5424004334868598,-0.4706988404888749,-0.2585601404741001,-0.570556826849733,-0.7154649595687331,-0.7042549465942918,-0.7107876712328767,-0.7745896169758442,-0.7371615312791784,-0.7365465605989705,-0.7321173671689135,-0.7249633610161211,-0.682876455125798,-0.6967139522355899,-0.6788973384030419,-0.6888929821329894,-0.6626048741510188,-0.5983353151010702
20482.0,-0.000678228,0.0141893655,0.0289558514,-0.007217264,0.1366237674,0.1980023684,0.0,0.0011840787,0.0205428518311954,0.1096624216696988,0.1346630839189748,0.0695567462250366,0.0087284086732819,0.0104924068108605,-0.0652988251319597,-0.0326872246696035,-0.0724062183169989,-0.0897861051235284,-0.1386317276008158,-0.2199091075807085,-0.1270573268665022,-0.1481883776863991,-0.0706001862355031,-0.131202025797262,-0.0924946272111092,-0.0529629949107219,-0.0588084012001715,-0.0856928714190539,-0.083861815754339,-0.0834029053264318,-0.1116595193785904,0.0027399762535391,0.0145074847532804,0.0445247835600799,0.0088210971239548,0.0029231752991687,0.0909181240063594,0.2008093623537132,0.1566582385166457,0.1922032794005863,0.3913318970979598,0.4252888485005843,0.2599265549690155,0.2639880267096477,0.2848449385605618,0.3131204401387395,0.3121787976574639,0.2868026254102205,0.2605051664753159,0.3054696789536268,0.442138447392618,0.3799648064353946,0.3734050537903428,0.4144550373615048,0.504384762948753,0.5179040508779207
10779.0,-5.9542e-05,-0.019597047,-0.045777164,0.1330273993,0.0392775229,0.0295435747,2.0,-0.165662651,0.2028985507246377,0.2623574144486691,0.3775933609958504,0.3891794635758818,0.2072727272727272,0.2528301886792452,0.2818532818532819,0.4372294372294372,0.3019607843137255,0.4248927038626608,0.4188034188034188,0.377536201817352,0.482142857142857,0.1254237288135591,0.1752212389380529,0.0246913580246912,0.0278637770897831,0.053968253968254,-0.1508951406649616,-0.2798264642082431,-0.2057416267942583,-0.2114014251781473,-0.0235294117647059,0.0957095709570956,0.0885245901639344,0.1178451178451176,0.1369863013698629,0.0885245901639344,0.060702875399361,-0.0206489675516224,0.1814946619217081,0.177304964539007,1.0,0.4529540481400436,0.1649122807017542,0.0709677419354837,0.0867430441898526,-0.070548712206047,-0.0119047619047618,-0.1487179487179487,-0.1487179487179487,-0.227906976744186,-0.159493670886076,-0.1802469135802469,-0.2224824355971896,-0.1443298969072165,-0.1802469135802469,-0.1146666666666667
61487.0,-0.006501149,-0.015729578,-0.042948048,1.0600131404,0.0808701605,-0.010501022,0.0,-0.08299075,0.0082901554404144,0.2105754276827371,0.3060402684563759,0.302979578172079,0.1447058823529412,0.2090711401056231,0.0607795039520306,0.0012863390789812,0.0111717329176408,0.2196803509871514,0.2977659219739914,0.3994965839626034,0.4282568807339451,0.3260647359454856,0.2815278235100429,0.2883151274412445,0.4565868263473054,0.4055615745756591,0.4351032448377581,0.4686792452830188,0.3895037486611923,0.3374570446735394,0.607600165220983,0.6149377593360996,0.4686792452830188,1.0398322851153043,0.955778894472362,0.8298072402444758,0.8384506376948511,0.4538662682106837,0.4835143891747666,0.3932342938965456,0.6561702127659574,0.2825836216839679,0.1006787330316743,0.0223272918308379,0.2109520846297448,0.2973333333333334,0.255483870967742,0.2681613940651872,0.1927673919705792,0.1353558926487748,0.1430249632892806,0.0766251728907332,-0.003584229390681,-0.0206341217916457,-0.0179157204138279,0.0054249547920435
61241.0,-0.030839842,0.0003096843,0.0003850244,0.0074035593,0.0866380586,-0.05148668,0.0,0.0003087849,-0.1656576065953884,0.0784215784215782,0.0222537878787878,-0.2368328031106399,-0.3143855192124484,-0.1530011769321303,-0.364127233457687,-0.2426333021515435,-0.4076275836839217,-0.4748662234473813,-0.4330853391684902,-0.5498957296661383,-0.5910210267096041,-0.4612825417948931,-0.3705539358600583,-0.415010838150289,-0.3900555607872681,-0.3104439476205686,-0.1911838161838162,-0.2064444988973292,-0.1749044585987261,-0.2335818246361378,-0.2436945352638954,-0.2937520444880601,-0.300992877185409,-0.1397263912870237,-0.2100256128796195,-0.2868310944725831,-0.1635025184037196,0.2311347652537538,0.2039033457249071,0.2363046382897498,0.4241424802110818,0.4241424802110818,0.3780851063829786,0.4123419101613605,0.6544061302681992,0.9089301503094604,1.2342186961021042,1.0594594594594593,1.127093596059113,1.1326967402041488,1.363006202116016,1.3441910966340935,1.5380094043887147,1.75265618359541,1.65342072920934,2.5086673889490787
78223.0,-0.001373349,0.0088085915,0.012712397,0.0182536247,0.0284539886,-2.238535413,1.0,0.0,0.0321620011911853,0.182666060054595,0.2311153208619465,0.2615869934481922,0.209351011863224,0.136145104895105,-0.0177593047421121,-0.1071612570839772,-0.1510450685826256,0.029708853238265,0.0881121808287985,-0.021640948438088,0.043975903614458,-0.0199811498586238,0.0027000964320154,-0.0961404728789986,-0.1961966604823748,-0.1399503722084367,-0.2754006968641115,-0.1673606662395899,-0.1006746237675142,-0.0694469303740825,-0.2556907659269863,-0.2626577790384342,-0.2107180810687718,-0.3443057132046916,-0.3469413390277602,-0.3698181818181818,-0.3459554660963643,-0.1884171089603497,-0.1876562499999999,-0.1140081799591001,0.306609700929882,0.0938354723332632,-0.1590100291167906,-0.1561434832007791,-0.1276845637583892,-0.1542215714982918,-0.030218242865137,-0.1693561271768653,-0.0045950603101664,0.0146370023419204,0.1927047487955953,0.2554938420671337,0.1951724137931034,0.2244465379180404,0.192978430472694,0.286881188118812
28222.0,0.0008516035,0.0210424895,0.043533171,0.0026366028,0.1114140525,0.1710921586,1.0,-0.000194641,-0.0061258382770182,0.2310703766401909,0.3245392085249001,0.2210735195088138,0.2418322120613947,0.281853002328676,0.2522749837504063,0.3169564524733435,0.2334840942739386,0.3045281845112146,0.0926556429887992,0.0131466504585995,0.0724325424436405,0.0281845502151363,0.2036235290938868,0.1437794462624968,0.0592035528983267,0.0715378918081861,0.0286992257892277,0.0685662760480354,0.0956849719200969,0.2059307174712463,0.1555705444755382,0.1282483346753531,0.1003783786543022,0.1159137748303569,0.034915800541053,0.0547457724373581,0.0754631755224506,0.276650365416617,0.2756466904881727,0.3665218991045305,0.5443114573418166,0.403670188060653,0.2913577021759581,0.3118004888803571,0.3043625862141921,0.4454657434805282,0.3894348237627332,0.3644653417138812,0.3504184080255839,0.3617529266245527,0.5141215678569675,0.4979349092732841,0.6142647353233801,0.7014020698422603,0.8751749498144659,0.92602318025617
11368.0,0.0007692496,-0.002611405,-0.02582622,0.2288135982,0.040628929,-0.085535185,2.0,0.0096187147,0.0577663671373553,0.1381215469613259,0.4439252336448596,0.3973996608253249,0.5645569620253164,0.5018226002430133,0.5449999999999999,0.4372093023255814,0.0865934065934066,-0.0847834135505369,0.088986784140969,-0.0170974155069582,-0.0539609644087256,-0.0888315517876888,-0.1380723084808525,-0.2795103468376567,-0.1929480901077375,0.0004046944556859,0.0636833046471601,0.0967169476486247,0.0399663441312578,0.006514657980456,0.211764705882353,-0.0072289156626506,1.247272727272727,1.563331501394693,1.5392912172573188,1.1837455830388692,1.0064935064935066,1.1038297872340426,1.1421143847487003,1.0582847626977516,0.976019184652278,0.3362162162162161,0.1632941176470588,0.2267990074441688,0.1200724966017217,0.3212185996793157,0.3162939297124598,0.392676056338028,0.4069436539556061,0.4133790737564322,-0.0914169778588021,-0.0844444444444444,-0.1811858231202385,-0.2356215213358071,-0.1873767258382643,0.0089795918367345
28804.0,0.0001433589,0.0015140045,0.0057501307,0.1059107326,0.1703792471,0.0923197066,0.0,-0.002095948,-0.0948566610455312,-0.0341880341880342,0.0968071519795656,-0.0142332415059688,-0.0313557410331604,0.0721598002496879,-0.1102362204724409,-0.2105166390880677,-0.2597827960696431,-0.2351264695404347,-0.215564486664231,-0.1758157389635317,-0.1159151739757051,-0.1867424242424242,-0.2672354948805461,-0.2511335891175446,-0.260037911425125,-0.2880119383186869,-0.3794797687861272,-0.3789412785652299,-0.3795694263834706,-0.3395878191325746,-0.1206225680933852,-0.1742307692307693,-0.1575436531292917,0.1332805489575084,0.1722631722631722,0.1024390243902437,0.2468060394889664,0.1842250413678985,0.2559227844398948,0.3204182041820416,0.5082543027748507,-0.1490289338089576,-0.335191206069051,-0.36619926199262,-0.3777713374873207,-0.3815353593547459,-0.3384686488984748,-0.2809778968519759,-0.3222853535353536,-0.328117665467063,-0.2621993127147767,-0.3063004846526655,-0.2348538845331432,-0.3040518638573745,-0.3285379202501955,-0.2943303204601479
11587.0,-0.000123473,0.0306007634,0.0337914932,0.0026005098,0.0977779625,0.0795934425,0.0,0.0001979311,-0.0749834337794879,-0.068064816511469,-0.0098229911504424,-0.0736815949386274,-0.1722888098153925,-0.1103742981009174,-0.1102752464344295,-0.107194136797421,-0.2153576297335203,-0.2180555246119832,-0.0759154329751127,-0.206341333342564,-0.2120311301853706,-0.2315247115384615,-0.1979211326164874,-0.1939457539693974,-0.1104874709829236,-0.0990127405506697,-0.0991143156199677,-0.1239429572171297,-0.127644961095258,-0.1047367705317084,-0.1412497340437656,-0.1289081671790634,-0.0675833166666666,-0.0693670608211907,-0.1063098881789137,-0.1144018923447994,-0.0978067601292294,-0.121756328444509,-0.1285689516747761,-0.1145561428056235,-0.1393076769230768,-0.0922587496552058,-0.2221109720657962,-0.2555555422488356,-0.2061160748387104,-0.3366965644652971,-0.2819923452389682,-0.28012610744062,-0.2729694476933073,-0.3439383439728211,-0.3665719394804873,-0.3642613522727272,-0.3633063044943131,-0.2885664381906736,-0.2499061628537153,-0.2450882564611578
11691.0,-0.015704963,0.0174927114,0.0339336988,-0.20510217,0.058591224,0.0334014403,0.0,-0.021116621,-0.0196047678795483,-0.1504484914378907,0.0160923276983093,-0.1513711648112951,-0.31809752372641,-0.1422886937431393,-0.3045171339563862,-0.2733085328993258,-0.4817609020063008,-0.4356775300171527,-0.3599221789883268,-0.3056758858158391,-0.2332883601128419,-0.2493996157540826,-0.2254986990459669,-0.2104332449160035,-0.0686829558998809,-0.02328125,-0.0331013147718485,-0.0431654676258992,-0.0628185907046477,-0.0975891439295509,0.0453177257525083,0.0972441635948744,0.0753483571305693,0.2032723772858515,0.5592417061611372,0.560019965061143,0.7163646348160351,1.1481099656357387,1.1879593979698986,1.0671296296296298,1.041476159372959,0.8822643781993373,0.735906692585393,0.532107843137255,0.6563328033916267,0.6372446306966999,0.6664889362836577,0.7593582887700534,0.5279882669274016,0.609009009009009,0.8267095265926359,0.5781368341327948,0.732058742033804,0.7310994184436443,0.8654133094598628,0.9522173641474077
