firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,secured,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,chmom,turn,IPO,indmom,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol
54594,0.8076296817,-0.052083561,-7.012880804,0.0113723739,0.6401977562,1.5236114088,-0.006231596,-0.311207093,0.114389634,-0.104575329,-0.441191191,-0.00619195,-0.211009174,-0.041093452,0.0061919505,41,-0.035644097,-0.163793103,-0.216560197,0.0076761244,-0.228766082,0.3128813559,0.1403339013,-0.095612639,-0.154477239,0.4539580198,0,2.315776699,-0.166287214,0.9402912621,-0.218820007,29.146252285,6.898745132,0.0404559319,0.0,0.0,1,0.4235294118,1,0.0,0.2252126063,3.0,-0.214931777,-0.038694444,-0.333570046,0.224030672,0.5241355504,-0.055480323,-0.300369876,-1164.287092,0.0457306398,13.883477261,0.0018745899,0.0064511925,0.0114782609,0.0432558155,0.0331143233,0.1003462122,3.0,-0.000469704,0.8584748737,0.0189648913,1.0,13.596232214,0.1192074284,1.5352217085,0,0.3045074734,0.1075925902,0.0318616369,0.031436735,0.6514174324,6.7557946122,2.5735058e-09,1.1042296e-08,1.2881654739,1.6593702881,0.0547730617,0.0371472081
14526,0.3546463947,0.0570497045,5.6078474896,0.0115108706,0.219360488,0.8566701741,0.1709059857,0.0741483228,0.4466414076,-0.012598967,0.0943632095,-0.092334208,-0.896957546,0.1082208675,0.092334208,42,0.0031161948,-0.039150354,0.050595544,0.0726960544,0.1075359908,0.1471881143,0.0358831871,0.0514069768,0.0620143486,0.5433304819,0,1.8986982822,-0.053569002,1.5413544855,-0.033093922,10.824763082,5.6771257637,0.3957439905,0.0,0.0,0,0.0,0,1.0,0.7131872327,6.0,0.0665042603,0.0331019223,-0.025293088,12.349306712,0.2910212007,0.009613053,6.5077037072,-782.0300873,0.0502102314,14.071208188,0.0048002065,0.0311243224,0.049090148,0.0134901745,0.1378726576,0.0309302655,3.0,0.0012521913,1.1914595144,0.025886734,7.0,14.396306431,0.0355146648,2.1252840549,0,0.1919716049,0.037112046,0.0242799039,0.031354208,0.6595051144,17.491020406,1.0112378e-09,6.9435001e-09,1.3036761932,1.6995716168,-0.02319103,0.0394408309
11581,0.5301822791,0.0156549281,1.2838245502,0.0018103374,0.7593616974,0.9841476207,0.0956445567,-0.118457907,0.2642859335,-0.106796409,0.1271656563,-0.062451271,-5.489935588,0.1015994748,0.0624512708,29,-0.011373303,-0.034482759,-0.107587748,0.0418651348,-0.049698103,0.3737171658,0.042235449,-0.019453072,-0.328148538,0.2817487319,0,2.3840659247,0.3133283918,1.7767553264,0.3972311959,7.3987775843,6.4701032209,0.0803822143,0.0,0.0,1,0.5070091339,0,1.0,0.460002935,5.0,-5.652113134,0.0052856661,-0.036883632,0.0587323552,-0.490640204,2.0410994541,0.0902310751,-2770.990254,0.0400118084,14.129946561,-0.01344437,-0.098051474,-0.239580888,-0.027279608,0.1096176907,-0.08936333,0.0,0.0004271679,0.3903901397,0.0225231424,3.0,14.629794643,-0.401536312,1.8319001826,0,0.1904228206,0.0407523438,0.023600009,0.0292762531,0.579315177,7.0376533127,1.2779185e-09,8.8004722e-09,1.3682727603,1.8721703466,-0.001784718,0.0312103247
15203,1.5011366328,-0.045228631,-32.14246532,0.0163730885,1.0384752991,2.2643495126,0.0044358103,-0.046093893,0.2345186629,0.0029636947,-0.057525379,-0.026270685,-1.510752688,0.0231006447,0.0262706847,42,0.0248994983,-0.357843137,-0.227647221,-0.012754994,0.027460325,0.095822589,0.2403056168,-0.072702917,-0.038022024,0.5123601111,0,2.7203597711,-0.118248781,0.552739166,-0.275052322,62.496644295,11.62063228,0.0280996743,1.0,0.0,1,1.0,0,0.0,0.3830251402,4.0,-5.612796789,-0.237652715,-0.360244011,1.0296867089,-0.567271536,-0.343702449,0.011732245,-4028.029576,0.0400118084,9.426191794,-0.000468165,0.0042767777,0.0072354212,-0.123996853,0.0209680645,0.0777926894,2.0,-0.002675059,0.8617491166,0.0300279567,3.0,8.9143841383,0.232844071,0.2548065223,0,0.1904228206,0.0379309952,0.0257012754,0.0262420786,2.1067427092,0.3727890202,3.59296e-05,4.3069112e-07,0.3146466759,0.0990025306,0.885716954,0.0410792177
16126,0.3682859126,0.0587691914,15.601900923,0.0118487384,0.3843110213,0.6912340612,0.1335407875,0.0495851273,0.2967486877,0.0055184206,-0.028454404,-0.069571965,-0.869891913,0.1098920358,0.0695719646,41,-0.00723955,0.0906288533,0.1059218526,0.0599325818,-0.000165739,0.2095010449,-0.106417065,0.0533944418,0.1456105435,0.3343300026,0,2.0843906876,0.0409738876,1.1786125804,0.1177637016,22.472493842,6.8727704389,0.2437780724,0.0,0.0,0,0.0,0,0.0,0.6258106139,7.0,0.0594995279,0.1502718892,0.1044861195,12.36294623,0.103556635,-0.385646539,6.5093748755,-620.7452073,0.0502102314,14.341726904,0.0019169315,0.0162227837,0.0343086412,0.0270159195,0.0408706378,-0.04045876,0.0,0.000990099,-0.220282205,-0.006460547,6.0,14.297913242,-0.009946215,1.0743944637,0,0.1919716049,0.0187174175,0.0116394799,0.0168234382,0.3372709333,1.7756688338,1.2698795e-09,2.0301697e-08,1.3720488821,1.882518135,0.0129999761,0.0285565129
17137,0.5181205177,0.0596887596,1.149676898,0.0171415671,0.3072424348,1.258821422,0.1202016581,0.1736145149,1.0477224959,0.0403125893,0.2533903759,-0.045729989,-0.585572358,0.0946408474,0.0457299886,41,0.0100288751,0.4266581633,0.2646872377,-0.127288071,0.1139248314,0.1076150931,0.125462953,0.1216136509,0.1309299123,0.5676898985,0,1.8445084534,-0.090118623,1.0944020038,-0.064201498,7.2555183271,20.329622116,0.3290584956,0.0,0.0,1,0.5982352941,0,0.0,1.6044429708,6.0,2.21886e-05,0.2224883179,0.3904816766,-0.016643865,-0.595729764,-0.064851757,0.0205202154,-1428.397037,0.1761608433,12.433699133,-0.00618628,0.0114460454,0.0182334833,0.0416813423,0.1762736887,0.019902706,0.0,0.0029051001,0.951289845,-0.050163941,4.0,12.172773749,-0.424711961,0.913588248,0,0.1456028255,0.0281287655,0.0219791328,0.0273045659,0.4808281103,1.8703286006,1.876734e-08,2.7215313e-08,0.865325726,0.7487886121,-0.007331914,0.0560629141
20670,0.2826416517,0.0252732932,1.8662804135,0.0,0.2908010166,0.4188130814,0.2044260417,0.8969928486,0.5258245853,0.0122015183,2.8045752655,-0.103785478,-1.79811098,0.0707174793,0.1037854782,33,-0.00659307,0.012195122,0.1201607304,0.088543559,0.0610033494,0.9093986637,0.0197550538,0.0021715848,0.2514251742,0.7248541405,0,6.0277817008,1.2236199594,5.6902249571,1.4593722046,1.2306515392,5.6788922156,0.2205827388,0.0,0.0,0,0.0,1,0.0,0.6536050467,5.0,45.085256159,-0.33450624,-0.107763809,8.5763312964,-1.430323769,-1.003236049,0.3466449151,-4538.777856,0.0587429544,13.135933669,-0.023492599,0.0148655727,0.0302815313,0.0024124507,0.5934650318,-0.004634671,2.0,0.0010940919,4.0173745936,-0.104175705,4.0,14.163528354,-0.336331134,2.8703438658,0,0.186461231,0.0350764804,0.0356642412,0.0223253665,0.7300607161,38.713197211,2.0636777e-09,5.4504424e-09,1.3217669784,1.7470679453,0.3053312264,0.051850071
64899,0.232534038,0.0373955968,177.47197468,0.0085752155,0.3641790168,0.2321370044,0.104521275,0.1202086566,0.2100894714,0.0252697375,0.1090335953,-0.022348526,-0.340127026,0.0501148499,0.0223485261,41,0.0015197994,0.25,0.0863304579,-0.154619441,0.0434944773,0.066298674,-0.119868692,0.0531744198,0.1367078517,0.2058384439,1,1.3103903534,-0.490978984,0.4955331602,-0.482927885,78.801444043,7.6410735123,0.1306177187,1.0,0.0,1,0.3989466272,0,0.0,0.4946193703,6.0,-7.871621868,0.0490008763,0.0582244679,0.0599865974,-0.388406591,-0.394417999,0.0114217539,16747.690378,0.0443391772,15.174856446,0.0028129024,0.0150650508,0.0374899883,0.0066290422,0.0048983201,0.1950301985,0.0,0.0003535318,-0.486184211,0.0681529753,6.0,9.3199882024,-0.108869552,0.0025121683,0,0.2108983362,0.0660179257,0.0353915519,0.0368808062,1.0418682056,0.0261732517,6.2992022e-07,2.0000002971,0.6631888062,0.4398193927,0.0214183625,0.0271449105
23660,0.2009517741,0.0424350358,15.523465719,0.0209942041,0.235012983,0.4655415955,0.18647245,-0.06050306,0.4653089826,-0.045583486,-0.004224985,-0.039792201,-0.421976735,0.0603416336,0.0397922012,32,0.0005638417,-0.03030303,-0.016460697,0.0058846934,0.0027668238,0.1779644971,-0.202122077,0.0118892035,-0.118750507,0.3984783581,0,2.7949193151,-0.024653135,1.5708532858,-0.055407359,10.335552713,9.006622863,0.2486573315,0.0,0.0,0,0.0,0,0.0,0.9169120846,6.0,0.0473913485,0.0340980712,-0.016653997,-0.025958636,0.537331038,,-0.030695331,6595.2005511,0.1781425674,16.284947622,0.0006368447,0.0263501417,0.0609390978,0.0119253068,0.0914204211,0.0218680214,4.0,0.0011906179,1.1169436992,-0.046587705,6.0,16.724468019,0.194404115,1.5217021168,0,0.1671827743,0.0241558477,0.0142808015,0.0148061088,0.4677061124,3.6815392365,1.034327e-10,1.3243772e-08,0.7450676932,0.5551258674,-0.035661944,0.0196547755
23975,0.4276563515,0.0519183766,11.557743403,0.0157916597,0.2728778904,0.5708254067,0.1184897009,-0.037226892,0.2892254161,-0.021771174,-0.094732118,-0.010272374,-0.141354377,0.0592572664,0.0102723735,41,5.77251e-05,0.012967581,-0.021038382,0.1213760433,0.0060401308,0.1880379644,0.0752548289,-0.030950847,0.004989765,0.3301026008,0,3.2635984291,0.0046360037,1.9144329897,-0.05422528,14.587221385,5.6514551955,0.2567758562,0.0,0.0,0,,0,0.0,0.4896934949,6.0,-5.571259104,-0.113277165,0.0105667076,-0.043793572,-0.10241779,0.3118718421,0.0478888666,-1445.832764,0.0400118084,14.966074674,-0.001110886,0.011637895,0.0190731717,-0.014926824,0.0587081437,-0.012495104,0.0,0.0008309098,0.7379481322,0.1046723286,6.0,14.869916773,-0.090140184,0.8310260893,0,0.1904228206,0.019821303,0.0149393858,0.0175329674,0.3261607016,1.7770488325,1.1549716e-09,2.5769682e-08,1.1102612383,1.2326800173,0.1059248837,0.0255162969
