firms,bm,ep,cashpr,dy,lev,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,secured,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
47730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000270502,0.0105911972,0.0290424329,0.1080730433,0.0149931196,0.0055774436,0.0,0.0,2.3343098743,-0.030912782,0.16426889877059914,-0.0407327586206897,-0.007359500446030398,0.025103638876093903,-0.07942088934850056,-0.07789517298529114,-0.0332319721980886,-0.007138077180459557,0.067642120412569,0.08959608323133406,-0.010888888888888948,0.011361054305839557,-0.01110864252388355,-0.10117124394184174,-0.04258980425898051,0.00360766629086795,-0.10783724193225097,-0.13421513324255985,-0.12742599490296025,0.030801296896711294,0.21148611867174738,0.1762684989429173,0.15610389610389608,0.2819700460829493,0.2141298417894164,0.16701625589931823,0.23983286908077983,0.22617079889807168,0.44842173771558724,0.2905189910118873,0.827175697865353,0.35206561360874833,0.16701625589931823,0.18032352161230425,0.17162411160831792,0.22078990674711996,0.22549559471365632,0.1945786366076221,0.0574958422428129,0.1127499999999999,0.22786206896551708,0.17224124308664734,0.22448418156808803,0.24817722938867082,0.30184264404796735,0.3861725319215197,0.4049873737373737,0.447479674796748
13777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001325108,0.0110928097,0.015625352,0.0003928031,0.5833879746,0.0127974181,0.0,0.0017513135,1.0672973781,-0.118061608,0.11814621409921666,0.011813349084465408,-0.04194630872483218,0.06002475247524752,0.0017543859649120641,0.0017543859649120641,-0.17802303262955854,-0.22030040964952213,-0.2548934319269247,-0.3454337027130303,-0.24868421052631584,-0.40788109229173874,-0.27873684210526317,-0.3247930626724478,-0.22136363636363643,-0.2199453551912569,-0.14860834990059646,-0.17206379893668444,-0.172463768115942,-0.151980198019802,-0.10827693909422187,-0.002329644729178959,0.04323995127892788,0.1668937329700273,0.2200854700854702,0.2097457627118644,0.04007285974499086,0.08692893401015223,-0.119280205655527,0.03944174757281549,0.20548909218859945,0.04133738601823711,0.14735432016075012,0.15120967741935476,0.08349146110056926,0.05675508945095609,0.14047936085219703,0.08692893401015223,0.2860360360360359,0.30266159695817474,0.3520126282557221,0.32277992277992285,0.43347280334728033,0.47799827437446063,0.5488245931283904,0.6392344497607656,0.6471153846153845,0.4882710686359686
38746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002039863,0.0374066384,0.0424417174,0.0019186764,0.1339931797,0.0002136952,1.0,0.0046394225,0.1601862585,-0.002249787,0.07269503546099298,-0.13137114142139272,-0.14184397163120566,0.07843137254901955,-0.050235478806907374,-0.059097978227060644,-0.1050295857988166,0.01340033500837512,0.008333333333333304,-0.20394736842105265,-0.03200000000000003,-0.13694721825962908,-0.2292993630573248,-0.1960132890365449,-0.09836065573770492,0.037735849056603765,-0.14908579465541494,0.13084112149532712,0.09009009009009006,0.4975247524752475,0.5125,0.4168618266978923,1.0386844588219435,0.8586789554531491,1.1607142857142856,1.6651982378854626,1.7130044843049328,1.6829268292682928,1.874109263657957,1.5,1.5208333333333335,1.0648464163822524,0.984484935955259,1.023411371237458,1.018348623853211,1.061328790459966,1.1172353455818023,1.2574626865671639,0.9836065573770492,0.7638483965014575,1.3449612403100772,1.1684587813620069,1.1043478260869564,1.023411371237458,0.9453376205787782,1.0336134453781511,0.7638483965014575,0.8168168168168166
60871.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0065677828,0.018595774,0.0255530023,0.0125027611,0.029234658,0.161002785,1.0,0.0011218623,0.3298974483,0.0461571608,0.02353954356250898,-0.058800237576717485,-0.1706211228994462,-0.02375248134711483,-0.15308783569405193,-0.07617567042362994,-0.13657822597034908,-0.11023763866976333,-0.13020674513630537,-0.18859873698583374,-0.20876560332871008,-0.17793537506857027,-0.14843563410556482,-0.12476219699294255,-0.14813045036435302,-0.17158457249070624,-0.1335358971120354,-0.06881692347871504,-0.08034562806293533,-0.0847131892752413,-0.031969049073508504,-0.034590130643741834,0.02545297670405522,0.20323968615540378,0.22168922391639545,0.22022587268993843,0.24179364388332614,0.1629158512720157,0.2626826029216467,0.30127737226277373,0.5908533184606803,0.30784044016506207,0.29949886104783596,0.20010097610232247,0.2626826029216467,0.3375222732814407,0.27647006175601896,0.29855230811253763,0.21420057892048372,0.2635775671126075,0.4760919064375906,0.22694425326909862,0.35480193787403835,0.3333956619296934,0.4426461662957719,0.6616567633694512,0.5515665796344649,0.703739099271294
14702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024782188,0.0608157181,0.1318144159,0.0084007947,0.0965726259,-0.00431736,0.0,0.0039642089,0.1192992682,-0.051890698,0.07762724276821675,-0.061443605825448944,-0.16691828646914508,-0.029566937788524927,-0.24725040497911155,-0.19990937924784768,-0.3301213960546282,-0.342101341281669,-0.36105075705968714,-0.4389298423995933,-0.40016305455533663,-0.35389676940334935,-0.3141458867396876,-0.3466291719085325,-0.369041618597986,-0.3799859115158646,-0.3608195178455078,-0.3347148417817164,-0.3391467560518895,-0.25298248582790417,-0.08678113363673978,0.02305909617612989,0.07044131910766249,0.49062974843829155,0.48511354079058044,0.4332792207792209,0.37245453132286666,0.4605459057071961,0.571555713777145,0.7771739130434785,0.9268878219118291,0.519098417068135,0.5225038799793069,0.4464285714285716,0.5248704663212436,0.6271654994471068,0.7693386773547095,0.8386089129529364,0.7883329957464049,0.9659318637274552,1.2819850090462657,1.003403675970048,1.226172465960666,1.3028169014084505,1.2592118730808601,1.6967012828344532,1.368293991416309,1.6852189781021898
15537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023957378,0.0024849954,0.0035636776,0.1214692388,0.032153559,0.0997579874,0.0,0.0082223205,4.4451778511,0.0219632133,0.012820512820512775,-0.08494208494208488,-0.024691358024691468,-0.0108514190317196,-0.052000000000000046,-0.12026726057906467,-0.21885299934080427,-0.21000000000000008,-0.13755458515283847,-0.12222222222222223,-0.2831215970961888,-0.28181818181818186,-0.21262458471760803,-0.24329501915708818,-0.26168224299065423,-0.1487068965517242,-0.27076923076923076,-0.19167803547066853,-0.11567164179104483,0.06182795698924726,0.10232558139534875,0.11267605633802802,0.181455633100698,0.4999999999999998,0.47755610972568574,0.7299270072992701,0.7223837209302326,0.4886934673366834,0.8429237947122863,0.685633001422475,0.527061855670103,0.09116022099447507,-0.047427652733119,-0.1362973760932945,-0.23300970873786409,-0.25283732660781844,-0.267161410018553,-0.2787583688374924,-0.5099255583126551,-0.5414086687306502,-0.5372901210464662,-0.5263788968824941,-0.4188327611574302,-0.3891752577319587,-0.4069069069069069,-0.368,-0.3960244648318043,-0.3866459627329193
68830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005991587,0.0056870345,0.0071908651,0.0330012247,0.5062491414,0.0198117622,0.0,0.0020006669,0.8244497854,0.1387024168,0.07414040114613174,-0.010231023102310277,-0.6858369997904882,-0.6463443396226416,-0.6548509609851536,-0.6456339359565166,-0.6988955823293173,-0.6825111158162185,-0.6889972000414809,-0.6876041666666667,-0.6704395604395604,-0.6590108015918136,-0.6245148366094905,-0.6461774421897122,-0.6342682926829268,-0.6674428919937903,-0.6877017598667083,-0.628514802427846,-0.6436972793156707,-0.6811948548952907,-0.6079738562091503,-0.5918061793929494,-0.6179617834394905,-0.5874260558536251,-0.5429050449626582,-0.514567821301392,-0.5599413059427734,-0.5676805535534093,-0.48866155157715263,-0.4957969065232011,-0.3551924317351107,-0.57163262391087,-0.6019907100199071,-0.6340897999023913,-0.6734893848666303,-0.629387048937222,-0.6071007467575004,-0.5633372160745487,-0.5979892761394101,-0.5886145404663924,-0.5555061508818735,-0.645130753756952,-0.6279617913410247,-0.6237611341111529,-0.5887837652543535,-0.5596828659521362,-0.5690472769076017,-0.5956586220844007
85631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000785371,0.0240670961,0.2675675676,0.0033312594,0.2097278518,0.0096976721,3.0,0.0,1.5037237925,-0.063403795,0.14721627408993565,0.06225829967987018,-0.009338063547611686,0.246219978703188,0.03152827918170886,0.1321851225697379,-0.0002333099961132623,-0.026926395132361503,-0.14207931230550908,-0.23788185924108252,-0.15692985561981188,-0.3252731124735717,-0.2485184539566414,-0.3089103163597664,-0.3326690125494348,-0.2658444421323892,-0.2503323042864445,-0.26586961734781267,-0.2267724779640078,-0.2235507246376811,-0.22755286838311883,-0.2981594288334315,-0.2352710546597061,-0.09017572769702498,-0.07233449081574339,-0.12779812779812771,-0.09360060455951458,-0.10405953426146575,0.018632949900180718,0.14519318121092306,0.3728378364613816,0.1226948868398996,0.08864612198902111,0.1681019749208561,0.18463245907310455,0.45426167209554835,0.45091401489505767,0.5004900223715152,0.37222257795991576,0.31553108137084607,0.3318003853085576,0.20251382063218548,0.3753047506542966,0.31464335406682764,0.4558423913043481,0.666277894409455,0.483044982698962,0.6580270793036751
85914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004079196,0.0179648486,0.0957814661,-0.085876012,0.0759649844,-0.000561441,0.0,0.0052623885,2.643127094,0.1422601063,0.08004420587306593,-0.0322535012024332,-0.11144304455124043,0.04939407884644886,-0.16634170119424818,-0.2392972311798066,-0.24741474147414755,-0.2921150662251656,-0.31093875906527,-0.32667322834645673,-0.3598165824443197,-0.4403632198952879,-0.3528521426544319,-0.4128400995622694,-0.391099243435692,-0.4050269612106454,-0.4114762560220234,-0.4116281069923454,-0.4041459803153036,-0.31828599900348775,-0.3713471788274214,-0.3144603667702175,-0.3712316176470588,-0.3867324069923801,-0.38529966753526823,-0.3831935803804887,-0.31308364293603785,-0.21611092013292077,-0.12395953387117442,-0.10843216473348116,0.20017543859649112,-0.09570389953734315,-0.1922304876608809,-0.22084282460136673,-0.1516617063492064,-0.04761241820966178,-0.008407015509494076,0.07478397486252941,-0.10610218215079059,-0.018930159185429618,0.09159087282591338,-0.08063432334363663,-0.037292428933295874,-0.006246368390470769,0.15479405806887225,0.29172960725075514,0.05914228208701022,-0.02494298745724055
18973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008819705,0.0288452256,0.0432800248,0.000480993,0.0847538443,-0.02825109,0.0,0.0,-0.269152361,-0.006269771,0.09633357296908707,-0.016974645466265592,-0.043887147335423204,-0.031541066892464054,-0.05689548546691403,0.022346368715083775,-0.0112383834017723,-0.007161458333333259,-0.11883667180277357,-0.15120593692022266,-0.08955223880597019,-0.12171242081013633,-0.09763313609467461,-0.1421338833677105,-0.16331382589612287,-0.18361884368308345,-0.20059409400663986,-0.16162726772952174,-0.1440598690364827,-0.12707498568975384,-0.003485079503376065,-0.13385081408557364,0.03553644182888194,0.21288441145281012,0.14317841079460258,-0.024312220089571346,-0.004785729823798102,-0.02285348141819732,-0.1052219831801291,0.05075792374827737,0.013738089962330946,-0.033586818757921466,-0.1737402925772078,-0.201012923506811,-0.19736842105263153,-0.18796592119275835,-0.13760603204524025,-0.030925651345053984,-0.11560023197370961,-0.07238442822384428,-0.011879049676025821,-0.06230784996925598,-0.014221073044602406,-0.03297400126823091,0.023261015432789023,0.05269213069489176,0.05027548209366395,0.1355174981384959
