firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,secured,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,chmom,turn,IPO,indmom,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol
54594,0.8076296817,-0.052083561,-7.012880804,0.0113723739,0.6401977562,1.5236114088,-0.006231596,-0.311207093,0.114389634,-0.104575329,-0.441191191,-0.00619195,-0.211009174,-0.041093452,0.0061919505,41,-0.035644097,-0.163793103,-0.216560197,0.0076761244,-0.228766082,0.3128813559,0.1403339013,-0.095612639,-0.154477239,0.4539580198,0,2.315776699,-0.166287214,0.9402912621,-0.218820007,29.146252285,6.898745132,0.0404559319,0.0,0.0,1,0.4235294118,1,0.0,0.2252126063,3.0,-0.214931777,-0.038694444,-0.333570046,0.224030672,0.5241355504,-0.055480323,-0.300369876,-1164.287092,0.0457306398,13.733548367,-0.022823369,-0.038475958,-0.087256882,-0.004587176,0.0361056106,-0.104237891,0.0,0.0457007448,-0.0471874,0.0570615334,1.0,13.520813839,-0.323139479,1.3778107522,0,-0.038836302,0.0686061606,0.0273117526,0.0317154489,0.5002456365,5.489312044,3.3029154e-09,1.2905107e-08,1.6025297036,2.5681014508,-0.138354447,0.0355565382
14526,0.2871565402,0.0379265621,14.101015006,0.0090627035,0.1723655488,0.701183422,0.109458578,0.0826026741,0.4175131819,0.003177015,0.0792283067,-0.030655318,-0.357253148,0.0514759458,0.0306553175,41,0.0228059119,0.125644632,0.2106319958,0.0768748512,0.0313649314,0.1420894905,0.1111971102,0.0643398773,0.0846382894,0.516314242,0,2.0061666264,0.1306460022,1.5941098317,0.1196982943,17.785191956,5.2842965293,0.3527677546,0.0,0.0,0,0.0,0,0.0,0.6667611945,8.0,0.0048290935,0.2325182965,-0.252114265,-1.690453424,-0.479617591,-3.062291036,0.1872840942,-655.5359535,0.0506976226,14.051759088,0.0056622018,0.0198118803,0.0317039501,0.0185166974,0.1044329254,0.0002137626,0.0,0.0011166946,2.6247977097,-0.016615537,7.0,14.396458114,-0.417873963,2.3107487421,0,-0.059224426,0.0667318404,0.0338349107,0.0456527005,0.6856227265,17.900314836,1.3792629e-09,5.1617399e-09,1.4275129992,2.0377933628,-0.093936654,0.0390491071
11581,0.4480338643,0.0632674835,7.0122009504,0.0011879454,0.3824897837,0.6261142998,0.1105061197,-0.123837605,0.2747757312,-0.09221014,-0.176983153,0.0081580178,0.1146599931,0.0560132343,0.0081580178,28,0.0100955407,-0.134328358,0.0938626692,0.057651326,-0.011269387,0.3585726873,0.3404133837,-0.001437245,-0.072719059,0.2427432778,0,1.815285453,-0.255978935,1.2716258638,-0.363204695,12.841356915,6.1665756273,0.2133718502,0.0,0.0,1,0.2217898833,0,0.0,0.5149615789,5.0,7.1200008185,0.0968009986,-0.272534055,0.0824204578,0.1972768316,-0.273718941,0.0483221914,-2215.217969,0.0410566741,14.164690865,-0.002391533,0.0231901023,0.0569320184,-0.041546134,0.0650956221,0.0036500833,1.0,0.0042553191,1.1949737672,-0.032885476,4.0,15.050350141,0.1922851244,3.0802195626,0,-0.160162199,0.0509174615,0.0228341724,0.0343282312,0.4556117451,8.6656787412,1.1570971e-09,6.7185651e-09,1.4121270498,1.9941028047,-0.029457515,0.0292782783
15203,0.8988023403,0.0436515784,-10.6999709,,0.634651933,1.6886391361,0.0518030556,0.0023803711,0.2939147949,0.0004941932,-0.060798673,-0.030694669,-1.077005348,0.0906645619,0.0306946688,41,0.0043588259,-0.019230769,0.0567680486,0.0718854497,0.0049671515,0.0772572402,0.3194088054,0.016784668,0.0523668963,0.5250489862,0,3.0851783518,0.1354443542,0.7624538745,0.1577767316,70.64453125,11.812540823,0.1312526721,0.0,1.0,1,1.0,0,0.0,0.5072154805,7.0,7.1148058258,0.0458099385,-0.157436466,0.5331889337,-1.424870787,0.0156509223,0.082973519,-4429.591404,0.0410566741,9.4405866084,0.0018567185,0.0083684457,0.0148718215,-0.131346959,0.0178169764,-0.004164249,1.0,0.0016252155,-0.48199293,-0.070126851,4.0,6.8574026299,-0.246055991,0.2656160223,0,-0.160162199,0.0763888136,0.0366929893,0.0433293364,1.3124408237,1.6676589635,3.2851325e-06,5.8524061e-08,0.5709531941,0.3259875499,3.7368042021,0.0440137998
16126,0.359403568,0.0555663249,24.318171084,0.0127461242,0.442235835,0.6987711562,0.1080625599,-0.017140256,0.2637673314,0.0060601321,-0.104752832,-0.056306136,-0.81939547,0.1010971198,0.0563061359,40,0.0069517667,0.1083020157,0.0864201308,0.0045277362,-0.076669479,0.2344505883,0.0700300162,0.0275425307,0.117418126,0.3147152311,0,2.0023467568,-0.026372487,1.0544380523,-0.059004632,36.253695565,6.500318375,0.2029460739,0.0,0.0,0,0.0,0,0.0,0.6248147843,6.0,-0.012743362,0.0190226555,-0.269456882,-1.618206396,-0.454236359,-3.279054048,0.2369052682,-818.7310135,0.0506976226,14.175540668,0.0004666821,0.0212655591,0.0474322227,0.0103318963,0.0461721619,-0.00190173,1.0,0.0012518256,1.4094023521,-0.002682932,6.0,14.29064784,-0.032708232,1.1649056263,0,-0.059224426,0.020904664,0.0165176725,0.023449167,0.4713239204,2.2145497256,2.6937455e-09,2.2075543e-08,1.4226465468,2.0239231972,-0.014718935,0.0313168905
17137,0.7625686318,0.0452147885,-0.666315916,0.0247249381,0.4080173955,1.656779933,0.08114251,0.0659599998,0.810112066,-0.033704761,0.2260958504,-0.08856503,-2.22195935,0.1456802105,0.0885650296,40,0.0180156238,0.0446369087,0.060544188,0.2341929834,0.0010216772,0.0956185122,0.123509999,0.0757452989,-0.00366561,0.5624591644,0,2.0271966214,-0.174822183,1.1694846719,-0.179326635,6.8424033094,22.375755188,0.2238864749,0.0,0.0,1,1.0,0,0.0,1.1611470755,6.0,0.0041303024,0.0116525957,-0.016264775,0.2214031904,-0.120441557,0.2949224413,0.1081098326,-1566.619343,0.1748673505,12.520055595,0.0069867494,0.0173914713,0.0273307143,0.08555026,0.1676281238,-0.055369273,0.0,0.0035260931,2.5686300558,0.2029691334,4.0,12.714142495,-0.569679053,1.4700299091,0,0.1921549027,0.0504269935,0.0340986917,0.0457164312,0.4981063651,3.4306118259,1.5445478e-08,1.299301e-08,1.15917878,1.343695444,-0.152075812,0.0504600267
20670,0.2182255882,0.0237967303,11.070348955,0.0,0.0738523191,0.3612553539,0.1566070165,0.1302652498,0.5031657044,0.0102066427,0.1108894575,-0.063564138,-0.735219288,0.0412925453,0.0635641376,32,0.0193672391,-0.023809524,0.0623264647,-0.23609647,0.0409969607,0.8917814727,-0.475053744,0.0658968566,0.1369764246,0.466213753,0,2.7107967238,0.2377721015,2.313690033,0.2610872725,5.6492414508,5.2300018782,0.5319774011,0.0,0.0,0,,0,0.0,0.675223625,7.0,3.1180512503,-0.136319786,-0.191050054,1.0333800465,1.7526037037,-2.057177511,0.1329413521,-4425.463457,0.0446872923,13.499783737,0.002920255,0.0200328699,0.0268124319,0.0090034841,0.5109040582,-0.017980987,0.0,0.0,1.7399186865,0.089380376,6.0,13.807913186,0.0936424896,2.5259490039,0,-0.03746338,0.1093750373,0.0355243165,0.0350341432,0.5230719498,7.7616363767,2.217628e-09,7.6645701e-09,1.6519139434,2.7288196763,0.0270218637,0.0593155871
64899,0.2585700474,0.0376068485,129.97950518,0.0,0.4150598824,0.2700989907,0.1028625417,0.0589004412,0.1969011544,0.0160390662,-0.006179727,-0.016416157,-0.287978077,0.0484367964,0.0164161567,40,0.005664491,0.1428571429,0.238367196,0.309766954,0.0629729149,0.0753281623,-0.022965117,0.0612637305,0.1584726879,0.200601763,1,2.5743344831,0.898234334,0.9583443884,0.9347401113,54.750227066,8.7286417608,0.1120641412,0.0,0.0,1,0.3716847636,0,0.0,0.4956135948,6.0,24.137063697,-0.035541334,0.0563099499,0.0641738644,1.921121178,-0.11784174,0.0517727761,11360.238705,0.0457936334,15.019287447,0.00074112,0.0157548945,0.0413468037,0.0045741608,0.0085720095,-0.082877898,1.0,0.0001696497,-0.742290509,0.0102419443,4.0,9.7884862197,0.0375770853,0.0030545683,0,0.0920527619,0.029305378,0.0145853011,0.0051170338,1.0868191418,0.0217016157,3.1698523e-07,3.818184092,0.8238782298,0.6787753376,0.050150936,0.0399514381
23660,0.2009517741,0.0424350358,15.523465719,0.0209942041,0.235012983,0.4655415955,0.18647245,-0.06050306,0.4653089826,-0.045583486,-0.004224985,-0.039792201,-0.421976735,0.0603416336,0.0397922012,32,0.0005638417,-0.03030303,-0.016460697,0.0058846934,0.0027668238,0.1779644971,-0.202122077,0.0118892035,-0.118750507,0.3984783581,0,2.7949193151,-0.024653135,1.5708532858,-0.055407359,10.335552713,9.006622863,0.2486573315,0.0,0.0,0,0.0,0,0.0,0.9169120846,6.0,0.0473913485,0.0340980712,-0.016653997,-0.025958636,0.537331038,2.0827414328,-0.030695331,6595.2005511,0.1781425674,16.102498326,-0.005616643,0.0235761469,0.0491212922,0.0008493725,0.1033173841,0.0165323275,1.0,0.0001161575,0.5494844238,-0.008359788,6.0,16.294893794,0.0103042908,1.2029100774,0,0.1044650935,0.0278393347,0.0133781527,0.0189323764,0.3991970542,2.0713788635,2.262758e-10,1.8185092e-08,0.7813876986,0.6105667356,0.0120692804,0.0164701697
23975,0.3337604308,0.0435569968,19.460182004,0.0108239518,0.2364246725,0.4573400021,0.1247453371,0.3036395248,0.3827868168,-0.0033154,0.8884684667,-0.007347768,-0.085103134,0.0472638338,0.0073477684,40,0.0335161786,0.1420163281,0.3378971851,-0.015250551,0.0252136485,0.1748775819,0.1336579085,0.1105102485,0.0699831758,0.3267180402,0,3.2485381941,-0.243466364,2.0241955611,-0.375423981,16.083241197,4.9507624845,0.3252113127,0.0,0.0,0,,0,0.0,0.5338945271,5.0,7.1250897525,0.0674796323,0.0038106315,-0.031852976,-0.010659416,0.4006056371,0.0395727909,-1143.069459,0.0410566741,14.723298562,0.0012160489,0.0202681501,0.0348869981,0.0042609189,0.0430048366,-0.004536653,1.0,-0.000162311,-0.025131979,0.0342722267,6.0,14.880074612,-0.132460088,1.4764571538,0,-0.160162199,0.0258294735,0.0146400756,0.0201719433,0.4927699157,4.037483793,8.354137e-10,1.4194958e-08,1.2026254038,1.4463078619,0.0270035264,0.0231882071
