firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25
66800.0,0.0003027927,0.0103380709,0.0451057906,0.0479227471,0.0831270566,0.0033159256,8.0,-0.000695591,0.7416305816,0.0899642799,0.1009708737864076,0.069811320754717,-0.0224137931034482,-0.0581395348837209,0.0422794117647058,0.1595092024539877,0.1812499999999999,-0.4202453987730061,-0.4249492900608519,-0.4991166077738516,-0.474025974025974,-0.4500484966052376,-0.4473684210526315,-0.4081419624217118,-0.475,-0.4196519959058342,-0.392933618843683,-0.3313679245283019,-0.2921348314606742,-0.2135922330097087,-0.1686217008797653,-0.1649484536082474,-0.1818181818181817,-0.1661764705882352,-0.1460843373493976
13291.0,0.0074579699,-0.011886606,-0.012424399,-0.015687675,0.6469632705,0.0212353057,2.0,-0.008356405,0.4210294412,0.0015384592,-0.0185185185185184,0.1777777777777778,0.2045454545454545,0.2619047619047618,0.1521739130434782,0.2619047619047618,0.2045454545454545,0.2325581395348837,0.2045454545454545,0.1777777777777778,0.5588235294117647,0.4324324324324324,0.5588235294117647,0.2619047619047618,0.2325581395348837,0.1521739130434782,0.1521739130434782,0.1521739130434782,0.2926829268292683,0.1777777777777778,0.1521739130434782,-0.1166666666666667,0.06,-0.1451612903225806,-0.2205882352941176
50120.0,0.0032805189,0.0096919547,0.0292871933,-0.06495654,0.0210054491,0.0036239511,1.0,0.0071910112,-0.868766404,0.0065040137,0.1985294117647058,0.2255639097744362,0.1164383561643835,0.0584415584415585,0.1642857142857143,0.1013513513513513,-0.0180722891566265,0.01875,0.0939597315436242,-0.0060975609756097,-0.0180722891566265,0.0382165605095541,0.147887323943662,0.304,0.314516129032258,0.4553571428571428,0.3931623931623931,0.5233644859813085,0.4553571428571428,0.4818181818181819,0.6464646464646464,0.4298245614035088,0.4954128440366971,0.4424778761061947,0.5092592592592593
13304.0,0.0007018609,0.0201145904,0.0475862569,0.04778015,0.0321421591,0.0084221751,1.0,-0.000247887,0.289887473,0.0327191958,-0.5034965034965035,-0.4928571428571429,-0.4132231404958677,-0.4033613445378151,-0.3238095238095237,-0.0779220779220779,-0.1125,-0.0273972602739726,0.2033898305084744,0.0289855072463767,0.0289855072463767,0.0597014925373133,-0.5202702702702703,-0.5234899328859061,-0.4365079365079365,-0.3660714285714286,-0.2446808510638297,-0.29,-0.2680412371134021,-0.1012658227848101,0.0215827338129497,0.0923076923076922,-0.2111111111111111,0.0597014925373133,0.0597014925373133
60409.0,0.0182336182,0.0316178944,0.1288259479,0.1041943779,0.167358503,0.0176213458,1.0,0.0032810145,-0.161350148,0.0010080636,-0.0967741935483871,-0.1515151515151515,-0.0666666666666666,-0.1764705882352941,-0.1764705882352941,0.0370370370370369,0.2173913043478261,0.3999999999999999,0.3333333333333332,0.1666666666666667,0.0370370370370369,-0.2222222222222222,-0.2631578947368421,-0.1515151515151515,-0.3,-0.3636363636363636,-0.4042553191489362,-0.4909090909090909,-0.3170731707317072,-0.2222222222222222,-0.1764705882352941,-0.1999999999999999,0.1200000000000001,0.2444444444444444,0.8064516129032258
10321.0,0.0088792942,0.0051640216,0.0306985221,0.627922758,0.0709097772,-0.052903267,1.0,0.1069357128,2.4202314081,0.0285714287,0.0,0.0,-0.0285714285714285,0.096774193548387,0.3600000000000001,0.4782608695652173,0.3600000000000001,0.3600000000000001,0.4166666666666667,0.6190476190476191,0.3600000000000001,0.0,0.0,0.2142857142857142,-0.1052631578947368,0.3600000000000001,0.4782608695652173,0.5454545454545454,0.6190476190476191,0.4782608695652173,0.3600000000000001,0.4166666666666667,0.3600000000000001,0.3600000000000001,0.4166666666666667
64143.0,0.0,-0.018638333,-0.047514565,-0.043355968,0.0871363888,0.094156624,2.0,-0.133333333,-0.327991002,-0.025974026,0.125,0.1428571428571428,0.1999999999999999,0.3584905660377357,0.411764705882353,0.8,0.7560975609756098,0.6744186046511629,1.057142857142857,1.4827586206896552,1.4,1.4,1.4,2.0,2.272727272727273,1.6666666666666663,1.6666666666666663,1.4827586206896552,1.25,1.1818181818181817,1.057142857142857,1.1818181818181817,1.3225806451612905,1.25,1.4
29049.0,0.0055235106,0.0165555364,0.0425555908,0.1830493095,0.0041964117,-0.033054216,2.0,0.0315670492,0.6,-0.006044347,-0.0489795918367347,0.0286975717439292,0.1365853658536584,0.2944444444444445,0.3665689149560116,0.3507246376811594,0.3126760563380282,0.2802197802197801,0.1201923076923077,0.2732240437158471,0.3546511627906976,0.2135416666666667,0.170854271356784,0.2459893048128343,0.3238636363636364,0.1827411167512691,0.4793650793650794,0.2872928176795579,0.0837209302325581,0.1827411167512691,0.1365853658536584,0.0401785714285714,-0.0127118644067796,-0.014799154334038,-0.0085106382978723
13603.0,-0.006047874,0.0123111033,0.0173305955,-0.179596596,0.1263649635,0.1542526494,2.0,0.0047102717,-0.169105586,-0.033060109,0.0344827586206897,0.0714285714285714,0.0526315789473683,0.0714285714285714,0.1111111111111111,0.3333333333333332,0.1538461538461537,0.1538461538461537,0.4285714285714286,0.25,0.1320754716981131,0.1999999999999999,0.0526315789473683,-0.032258064516129,-0.25,-0.0909090909090909,-0.032258064516129,0.25,-0.032258064516129,0.0344827586206897,0.25,-0.032258064516129,0.0,-0.2105263157894736,-0.1891891891891891
46527.0,-0.000339141,0.0119707288,0.0150268146,-0.000185318,0.1792501284,0.0149820262,0.0,0.0005844641,-0.375780275,-0.008403362,-0.0081967213114754,-0.0162601626016259,-0.0162601626016259,-0.032,0.1634615384615385,0.4756097560975609,0.2872340425531914,0.2736842105263157,0.2346938775510203,0.2099999999999999,0.1203703703703704,0.1,-0.1824324324324324,-0.1933333333333333,0.0168067226890755,0.0083333333333333,-0.032,0.1747572815533979,0.0803571428571428,0.0521739130434781,0.0521739130434781,0.0341880341880342,0.0083333333333333,0.0707964601769912,0.0431034482758621
65111.0,0.0118337127,0.0145160342,0.031236664,0.1088433418,0.170379931,0.0312209866,2.0,0.0003468208,0.270079514,-0.038677652,0.0421686746987952,0.1197411003236246,0.2720588235294117,0.2269503546099291,0.4297520661157024,0.6555023923444976,0.6398104265402844,0.5656108597285068,0.6714975845410629,0.8020833333333333,0.8404255319148937,0.8020833333333333,0.7474747474747474,0.7743589743589743,1.0116279069767442,1.4027777777777777,1.3698630136986305,1.2913907284768211,1.4027777777777777,1.6412213740458017,1.4714285714285715,1.1226993865030677,1.047337278106509,1.1226993865030677,1.5255474452554745
58560.0,-0.002311471,-0.014231864,-0.018155054,-0.017387269,0.1458526056,-0.015715538,0.0,-0.013612808,0.0874200426,0.0008912664,-0.0277777777777777,-0.0789473684210526,-0.2222222222222222,-0.125,-0.2045454545454545,0.0,-0.1666666666666666,-0.054054054054054,-0.2045454545454545,-0.3518518518518518,-0.3636363636363636,-0.5,-0.5138888888888888,-0.5569620253164558,-0.4262295081967213,-0.3137254901960784,-0.3137254901960784,-0.0789473684210526,-0.0277777777777777,-0.0277777777777777,0.1290322580645162,-0.1025641025641025,-0.125,-0.1666666666666666,0.2068965517241379
15974.0,-0.019772237,-0.023302129,-0.052818159,-0.270934987,0.031548134,0.0637582203,0.0,0.0241509434,-0.612903226,-0.018181818,-0.1311475409836066,-0.171875,-0.2837837837837837,-0.1587301587301587,-0.1311475409836066,-0.273972602739726,-0.3614457831325302,-0.3764705882352941,-0.3977272727272727,-0.2933333333333333,-0.3764705882352941,-0.4175824175824175,-0.4044943820224719,-0.4175824175824175,-0.4361702127659574,-0.369047619047619,-0.4044943820224719,-0.4591836734693877,-0.4421052631578948,-0.4479166666666666,-0.4854368932038835,-0.5431034482758621,-0.5137614678899083,-0.5,-0.4421052631578948
10372.0,0.0022596461,0.0171523584,0.0507903602,0.0710294549,0.033269214,-0.006704292,1.0,0.0015834592,1.2606497282,0.0381264812,0.0,0.036697247706422,-0.1007957559681698,-0.1307692307692307,-0.0145348837209302,-0.0116618075801748,-0.0202312138728323,0.0560747663551401,0.0970873786407766,0.0970873786407766,0.1569965870307166,0.0059347181008901,0.0210843373493976,-0.0029411764705882,-0.0583333333333333,-0.0145348837209302,0.0560747663551401,0.0935483870967741,0.2238267148014441,0.4125000000000001,0.4184100418410041,0.4364406779661016,0.3346456692913386,0.4184100418410041,0.32421875
10401.0,0.0026927217,0.0154388098,0.0410581314,-0.022702791,0.0618187432,0.0041663818,2.0,0.0182190045,0.7159601405,0.0219343547,0.0728155339805824,0.1391752577319587,0.1693121693121693,0.2277777777777778,0.1161616161616161,0.1049999999999999,0.0184331797235022,0.1105527638190955,0.2142857142857142,0.1218274111675126,0.1693121693121693,0.0886699507389161,0.1049999999999999,0.1105527638190955,0.2485875706214688,0.2209944751381216,0.2923976608187135,0.1049999999999999,0.1755319148936169,0.3313253012048192,0.3313253012048192,0.3,0.2848837209302326,0.1450777202072539,0.1881720430107527
23544.0,0.0003564274,0.0096703244,0.0354363754,0.0078666131,0.0185072576,0.017677514,1.0,-0.002797203,0.9595630036,-0.013111399,-0.0833333333333333,-0.5613496932515337,-0.6103542234332425,-0.6333333333333333,-0.6071428571428572,-0.5572755417956656,-0.5416666666666667,-0.5474683544303798,-0.5264900662251656,-0.5718562874251497,-0.5233333333333333,-0.4874551971326165,-0.5168918918918919,-0.5201342281879195,-0.4781021897810219,-0.4210526315789473,-0.44140625,-0.4435797665369649,-0.3755458515283842,-0.3440366972477064,-0.3254716981132075,-0.3222748815165877,-0.2099447513812155,-0.2393617021276596,-0.2990196078431373
13961.0,-0.00733967,0.0012131761,0.002085884,-0.061736131,0.0079746447,-0.011610722,0.0,-0.021147183,-0.59295231,-0.041241497,-0.1551724137931034,-0.1694915254237288,-0.1833333333333333,-0.234375,-0.1090909090909091,-0.0576923076923077,-0.1403508771929824,-0.2096774193548387,-0.1967213114754098,-0.3717948717948718,-0.3874999999999999,-0.4787234042553191,-0.5,-0.5625,-0.5,-0.4615384615384615,-0.51,-0.4024390243902439,-0.3378378378378378,-0.3378378378378378,-0.2575757575757575,-0.3,-0.2794117647058823,-0.0925925925925925,-0.1551724137931034
64696.0,0.0,0.0026438958,0.0033668119,0.0111828135,0.0394524101,0.0,2.0,0.0015686275,-0.080091533,0.0001030713,0.0515463917525773,0.0736842105263158,0.0736842105263158,0.0408163265306122,0.146067415730337,0.2142857142857142,0.2592592592592593,0.1590909090909091,0.2911392405063291,0.2749999999999999,0.3076923076923077,0.1724137931034481,0.2142857142857142,0.2289156626506023,0.146067415730337,0.2142857142857142,0.186046511627907,0.2142857142857142,0.2289156626506023,-0.2153846153846154,-0.2867132867132866,-0.296551724137931,-0.3818181818181818,-0.4269662921348315,-0.3703703703703703
13980.0,-0.00425365,-0.006126038,-0.075883208,0.0039128464,0.1725191252,-0.056070401,0.0,-0.082813921,-0.077158266,0.0051251282,-0.5113350125944585,-0.5076142131979695,-0.515,-0.3821656050955414,-0.3801916932907349,-0.3554817275747508,-0.4012345679012346,-0.4277286135693215,-0.4260355029585798,-0.4826666666666667,-0.4138972809667673,-0.4921465968586387,-0.4840425531914893,-0.4425287356321838,-0.4894736842105263,-0.4294117647058824,-0.3741935483870967,-0.3169014084507042,-0.3660130718954248,-0.3511705685618729,-0.2651515151515151,-0.302158273381295,-0.3533333333333334,-0.3489932885906041,-0.2392156862745098
10460.0,0.002000256,0.0186926046,0.0414219435,-0.052729411,0.3137656657,0.0655906533,1.0,-0.000107848,-0.524912406,-0.01113875,0.0196850393700787,0.01171875,0.0077821011673151,0.0077821011673151,0.1511111111111112,0.2392344497607654,0.2392344497607654,0.2451923076923077,0.2274881516587676,0.2572815533980583,0.2634146341463415,0.0836820083682008,0.0746887966804978,0.1409691629955947,0.0882352941176469,0.0614754098360654,0.1614349775784753,0.1460176991150441,0.3214285714285714,0.3350515463917525,0.5235294117647058,0.3560209424083769,0.3214285714285714,0.3350515463917525,0.2451923076923077
14008.0,0.0009935685,0.0051028313,0.0058838242,0.0064796155,0.6693275488,0.0836010702,2.0,1.04575e-05,-0.684878643,0.0911623854,-0.0584615384615384,-0.0377358490566037,-0.0064935064935064,0.0166112956810631,0.4641148325358852,0.728813559322034,0.6020942408376964,0.6906077348066297,1.1702127659574466,0.7586206896551724,0.7094972067039107,0.5376884422110553,0.4854368932038835,0.8545454545454545,1.0675675675675675,1.5499999999999998,1.6842105263157894,1.8333333333333333,2.4,2.642857142857143,3.78125,4.016393442622951,4.275862068965517,3.78125,3.935483870967742
27051.0,0.0072094082,0.0331471205,0.0529130984,0.0147535452,0.1256509053,-0.013336238,3.0,0.0,-0.314283517,-0.03187291,0.046875,0.1061320754716981,0.1580246913580247,0.2118863049095607,0.2342105263157894,0.6228373702422145,0.4888888888888889,0.5080385852090032,0.5529801324503312,0.4794952681388011,0.724264705882353,0.5844594594594594,0.3916913946587537,0.3554913294797688,0.4702194357366771,0.4748427672955975,0.6116838487972509,0.6284722222222223,0.7434944237918215,0.93801652892562,0.8611111111111112,0.8537549407114624,0.6810035842293907,0.817829457364341,0.8611111111111112
19553.0,-0.000451486,0.0130190869,0.0274057103,0.0313986467,0.0450208508,0.0188134479,3.0,0.0002857143,0.7786217741,-0.043469867,0.0494752623688155,0.0852713178294573,0.0971786833855798,0.2173913043478261,0.2152777777777776,0.3409961685823754,0.289134438305709,0.338432122370937,0.348747591522158,0.2704174228675136,0.5184381778741864,0.4522821576763485,0.36986301369863,0.4799154334038056,0.4925373134328359,0.5086206896551724,0.5384615384615385,0.4141414141414141,0.3035381750465549,0.2962962962962963,0.3333333333333332,0.3461538461538462,0.36986301369863,0.364522417153996,0.3972055888223553
64864.0,-0.000167564,0.0012692301,0.0153892275,0.1094510256,0.3201777341,-0.004559513,1.0,0.0038512456,0.2097476066,-0.05882353,0.0,0.0,-0.0666666666666666,-0.0666666666666666,0.0,0.0,-0.0666666666666666,0.0,-0.0666666666666666,-0.125,-0.3,-0.2631578947368421,-0.3,-0.3333333333333333,-0.2631578947368421,-0.2631578947368421,-0.2222222222222222,-0.2222222222222222,-0.4166666666666666,-0.0666666666666666,-0.125,-0.1764705882352941,-0.2222222222222222,-0.1764705882352941,-0.2631578947368421
18075.0,0.0019388279,0.0043254648,0.0101888952,-0.213014428,0.0072825448,-0.006384258,0.0,-0.269918699,1.6558579425,-0.014545647,0.0249999999999999,0.0982142857142858,0.1081081081081081,0.1388888888888888,0.1181818181818181,0.1826923076923077,0.0884955752212388,0.0512820512820513,0.0249999999999999,0.1603773584905661,0.1826923076923077,0.0081967213114753,-0.0390625,-0.0390625,0.0336134453781513,-0.016,0.0165289256198346,0.0884955752212388,0.0884955752212388,0.2178217821782178,0.28125,0.2058823529411764,0.0512820512820513,0.28125,0.2178217821782178
62770.0,0.0003589808,0.0029483245,0.0422803874,0.0261174291,0.0643338159,0.0264098196,2.0,0.0,-0.25698324,-0.018882758,0.0237154150197629,-0.0335820895522388,-0.0407407407407407,0.0077821011673151,-0.0114503816793892,0.0277777777777776,0.0318725099601593,-0.0038461538461538,0.0237154150197629,-0.0477941176470588,-0.0189393939393939,-0.1099656357388316,-0.0912280701754385,-0.0114503816793892,0.0401606425702811,0.0401606425702811,0.126086956521739,-0.1777777777777778,-0.1480263157894736,-0.1308724832214765,-0.0299625468164793,0.0,-0.0335820895522388,-0.0581818181818182,0.0614754098360654
64151.0,0.0445274536,0.0212736018,0.140098032,0.2651120036,0.0563998811,-0.164535015,3.0,0.0155477205,0.9637263133,-0.059684362,0.09375,0.0144927536231884,0.1666666666666667,0.3999999999999999,0.75,1.3333333333333337,1.121212121212121,1.3333333333333337,1.3333333333333337,1.1875,0.7948717948717949,0.4893617021276595,0.5217391304347827,0.4893617021276595,0.8918918918918919,0.8918918918918919,1.6923076923076923,1.5925925925925926,1.7999999999999998,2.1818181818181817,1.9166666666666663,1.6923076923076923,1.7999999999999998,2.0434782608695654,1.4137931034482758
14219.0,0.0121180964,0.0555003108,0.1016389711,0.1315759895,0.3302597549,0.0091055665,3.0,0.0483499777,0.8493626883,-0.057983194,-0.0270270270270269,-0.0769230769230768,-0.0526315789473684,-0.1219512195121951,-0.0526315789473684,0.0,-0.0270270270270269,0.1428571428571428,1.1818181818181817,1.1176470588235294,0.8,0.7142857142857142,0.1999999999999999,0.3333333333333332,0.3846153846153846,0.6744186046511629,0.5,0.1612903225806452,0.0434782608695651,0.2203389830508475,0.1428571428571428,-0.0270270270270269,-0.1219512195121951,-0.0769230769230768,-0.0999999999999999
14227.0,-0.007096021,0.0153027279,0.019138394,-0.036145861,0.0733947621,0.0632916338,3.0,0.0,-0.589204587,-0.017230576,0.1599999999999999,0.1372549019607842,0.0175438596491228,0.0,-0.0169491525423728,0.0740740740740741,0.0175438596491228,-0.0169491525423728,-0.1212121212121212,-0.3095238095238095,-0.4020618556701031,-0.4257425742574258,-0.3409090909090909,-0.3409090909090909,-0.3095238095238095,-0.3409090909090909,-0.4579439252336449,-0.4821428571428571,-0.4867256637168141,-0.4141414141414141,-0.42,-0.4727272727272728,-0.4727272727272728,-0.4727272727272728,-0.3958333333333333
54375.0,-0.005764021,-0.019536268,-0.038116036,0.0473416335,0.0867849166,0.0843897037,0.0,-0.044745765,0.4673913043,-0.051734392,0.0727272727272727,0.0,-0.0166666666666667,-0.144927536231884,-0.1571428571428571,-0.1571428571428571,-0.3586956521739131,-0.4433962264150943,-0.4433962264150943,-0.4433962264150943,-0.3979591836734694,-0.3295454545454546,-0.078125,-0.1194029850746268,-0.1690140845070422,-0.2027027027027027,-0.0923076923076923,-0.0483870967741935,0.1799999999999999,0.2291666666666667,0.2826086956521738,0.4047619047619046,0.3111111111111111,0.3409090909090908,0.3111111111111111
61276.0,-0.003940534,-0.030684658,-0.708189158,0.0372728382,0.0016706693,0.0153651996,1.0,0.100500061,1.9982363316,0.2005952448,-0.1176470588235294,-0.0625,-0.2105263157894736,-0.25,0.0714285714285714,0.0,0.3636363636363635,-0.0625,0.0,-0.1176470588235294,-0.1176470588235294,-0.1176470588235294,-0.1176470588235294,-0.1666666666666666,-0.2105263157894736,-0.1666666666666666,-0.1176470588235294,-0.25,-0.2857142857142857,-0.25,-0.25,-0.2857142857142857,-0.375,-0.5,-0.5454545454545454
14315.0,-0.008437314,0.0305540011,0.0375955381,-0.029404847,0.3643844819,-0.0171505,0.0,-0.002891566,1.5256011499,-0.023255814,0.1527777777777776,0.0779220779220779,-0.1354166666666666,-0.17,-0.0348837209302325,0.0121951219512195,0.0375,0.0375,0.0641025641025641,0.0121951219512195,0.0121951219512195,-0.1075268817204301,-0.0568181818181817,0.0641025641025641,0.0121951219512195,0.1527777777777776,0.296875,0.4310344827586208,0.3833333333333333,0.3387096774193547,0.7291666666666667,0.4310344827586208,0.537037037037037,0.4821428571428572,0.4821428571428572
29073.0,0.0017811705,0.0161579892,0.0179640719,0.0053083289,0.491374804,0.0221495156,0.0,0.0035388859,0.3953488372,-0.010989011,-0.043010752688172,-0.063157894736842,-0.0729166666666666,-0.1099999999999999,-0.1523809523809524,0.0348837209302326,-0.063157894736842,-0.1359223300970874,-0.1442307692307692,-0.2457627118644068,-0.1442307692307692,-0.0531914893617021,0.0,0.0113636363636364,0.0113636363636364,0.0853658536585366,0.2191780821917808,0.1410256410256409,0.2191780821917808,0.1410256410256409,0.0229885057471264,-0.021978021978022,-0.021978021978022,-0.0918367346938775,-0.1523809523809524
14323.0,0.0031341004,0.0117762083,0.0172614167,0.0822243129,0.0424973341,-0.005931142,1.0,0.0002426232,4.2841123823,0.1423076931,-0.046875,-0.0317460317460317,-0.1285714285714285,-0.1756756756756756,-0.1029411764705882,-0.0615384615384615,-0.0757575757575758,-0.0615384615384615,0.1090909090909091,-0.0895522388059701,-0.1408450704225352,-0.1408450704225352,-0.2738095238095238,-0.3068181818181817,-0.2988505747126436,-0.2278481012658227,-0.1527777777777778,-0.1973684210526315,-0.1973684210526315,-0.0895522388059701,0.0892857142857141,-0.1159420289855072,-0.1285714285714285,-0.2560975609756097,-0.3578947368421052
65867.0,0.0135166902,0.017868961,0.0539853373,0.1007421845,0.0268078484,0.0253303413,1.0,0.0675784276,1.2826086957,0.0003773691,0.0675675675675675,0.0972222222222223,0.0128205128205127,0.0259740259740259,0.161764705882353,0.2153846153846152,0.0675675675675675,-0.0124999999999999,0.2741935483870967,0.196969696969697,0.0,-0.0705882352941176,-0.0246913580246913,-0.2946428571428571,-0.3361344537815126,-0.1684210526315789,-0.1123595505617978,0.2153846153846152,0.2153846153846152,0.5490196078431373,0.3859649122807018,0.1126760563380282,0.2153846153846152,0.234375,0.1285714285714285
29102.0,-0.039346319,-0.566141881,-1.424458412,-0.313248204,0.2295105439,-13.40847914,0.0,-2.171920724,-0.558454425,-0.043290045,0.0909090909090908,1.1818181818181817,1.6666666666666663,1.4,1.4,1.4,0.8461538461538463,1.0,0.7142857142857142,7.0,5.0,7.0,3.8,3.8,3.8,2.0,1.0,1.1818181818181817,1.4,2.0,2.4285714285714284,2.0,1.4,1.1818181818181817,0.5
59184.0,0.000409569,0.0291168979,0.0678484792,0.0219047882,0.0184957856,-0.021164644,2.0,0.0002941176,0.2049846512,-0.021089782,0.0149253731343284,-0.0215827338129496,0.0264150943396226,0.0225563909774435,0.0342205323193915,0.3014354066985645,0.2890995260663507,0.2830188679245282,0.3948717948717948,-0.3703703703703703,-0.3955555555555555,-0.3982300884955752,-0.3349633251833741,-0.2608695652173913,-0.2879581151832461,-0.2294617563739377,-0.1707317073170732,-0.1952662721893491,-0.0588235294117647,-0.081081081081081,0.0381679389312976,0.0708661417322835,0.0793650793650793,0.0708661417322835,-0.6216968011126565
64397.0,0.0020475698,0.0159274891,0.0257223948,0.1632221405,0.0,-0.003325107,2.0,0.0012403101,-0.855210819,0.0285222125,-0.0227272727272727,-0.0300751879699248,-0.0514705882352941,0.048780487804878,0.1025641025641026,0.3723404255319149,0.3870967741935485,0.5,0.3723404255319149,0.1517857142857142,0.1517857142857142,0.032,-0.0915492957746478,-0.1513157894736841,-0.0076923076923076,-0.1164383561643835,-0.0444444444444444,0.0157480314960629,0.1120689655172413,0.3723404255319149,0.3163265306122449,0.1025641025641026,0.1517857142857142,0.1834862385321101,0.303030303030303
29145.0,-0.003740281,0.0107720445,0.0329102228,0.114583742,0.0062523757,0.0133363004,1.0,-0.006232588,1.5178147268,0.0173125938,0.0454545454545454,0.0,0.0176991150442478,0.0952380952380953,0.1979166666666667,0.3218390804597701,0.2637362637362637,0.3529411764705883,0.4024390243902438,0.2777777777777777,0.369047619047619,-0.1085271317829457,-0.0725806451612903,-0.1015625,-0.1287878787878787,-0.1153846153846154,0.0087719298245614,-0.0170940170940171,0.0360360360360361,0.0454545454545454,-0.0254237288135593,-0.065040650406504,-0.0336134453781512,0.0849056603773585,0.1386138613861385
39490.0,-0.00321052,0.0007646924,0.0026280507,-0.06858316,0.0425430323,-0.892854465,2.0,-9.3023e-05,-0.680206319,-0.03435518,0.0,0.036144578313253,-0.0947368421052631,0.0886075949367088,0.036144578313253,0.1944444444444444,0.2463768115942028,0.1944444444444444,0.2285714285714286,0.1944444444444444,0.3870967741935485,0.2647058823529411,0.162162162162162,0.2112676056338027,0.2285714285714286,0.162162162162162,0.0238095238095237,-0.0114942528735632,-0.1224489795918367,-0.1134020618556701,-0.0227272727272727,-0.0114942528735632,0.0117647058823529,0.048780487804878,-0.0652173913043477
66448.0,0.0,-0.007891762,-0.017174548,0.0055483677,0.0049666666,1.9523008137,0.0,0.0037425848,-0.256638608,0.000256015,-0.0483870967741935,0.0172413793103447,-0.1805555555555555,0.0,-0.0634920634920634,0.1568627450980393,0.0172413793103447,-0.1323529411764705,-0.3586956521739131,-0.3655913978494624,-0.3295454545454546,-0.4433962264150943,-0.4587155963302752,-0.4433962264150943,-0.4158415841584159,-0.41,-0.5661764705882353,-0.5597014925373134,-0.6066666666666667,-0.611842105263158,-0.5986394557823129,-0.609271523178808,-0.6066666666666667,-0.611842105263158,-0.609271523178808
14593.0,0.0135283908,0.0388806694,0.0640514625,0.0370882142,0.4493464146,0.0063587305,1.0,8.88889e-05,1.0759944838,0.1507736854,-0.4873417721518988,-0.4889589905362775,-0.3720930232558139,-0.4214285714285714,-0.2702702702702703,0.0,0.0124999999999999,0.1696750902527075,0.2089552238805969,0.0945945945945945,0.296,0.1289198606271777,0.0945945945945945,0.3388429752066115,0.4336283185840708,0.6200000000000001,0.7513513513513514,0.8409090909090908,1.012422360248447,1.174496644295302,1.5714285714285716,1.7000000000000002,1.5511811023622046,1.25,1.330935251798561
14614.0,0.0117626935,0.020240297,0.0380433152,0.0614051401,0.1167374879,-0.032711032,5.0,0.0,-0.394926259,-0.019354839,-0.15625,-0.0414201183431952,0.0253164556962024,0.0124999999999999,0.0062111801242235,0.2558139534883721,0.3846153846153846,0.5428571428571429,0.588235294117647,0.588235294117647,0.8620689655172413,0.6701030927835052,0.3278688524590163,0.2857142857142858,0.3278688524590163,0.3064516129032257,0.5576923076923077,0.4464285714285714,0.4464285714285714,0.5728155339805825,0.6875,0.1739130434782609,0.0519480519480519,0.0384615384615385,0.1408450704225352
14622.0,-0.007077868,0.0191074796,0.0216740339,0.0236931474,0.2087979567,-0.047546675,0.0,-0.00240752,-0.305971548,9.90098e-05,-0.0476190476190476,-0.0291262135922329,-0.1150442477876105,-0.3902439024390244,-0.3055555555555556,-0.2248062015503875,-0.295774647887324,-0.3006993006993007,-0.2805755395683453,-0.4350282485875706,-0.3939393939393939,-0.504950495049505,-0.3150684931506849,-0.3127147766323024,-0.2831541218637993,-0.21875,-0.1999999999999999,-0.1666666666666666,-0.1228070175438597,0.0362694300518133,0.1834319526627219,0.0309278350515462,-0.0521327014218009,0.0416666666666667,-0.0338164251207729
14665.0,0.0131350908,-0.050292239,-0.061096433,-0.014345638,0.0822174226,-0.074447583,2.0,-0.016862416,-0.728706625,0.0178571492,0.0666666666666666,-0.0588235294117647,-0.0588235294117647,-0.1999999999999999,-0.0588235294117647,-0.1111111111111111,-0.1111111111111111,0.1428571428571428,0.6000000000000001,0.0,0.0,-0.2380952380952381,-0.2380952380952381,0.0,-0.0857142857142857,0.0,0.0,-0.0588235294117647,0.2307692307692308,0.2307692307692308,0.2307692307692308,-0.0303030303030302,0.0,0.0,-0.1111111111111111
52804.0,0.0112568056,0.0286539648,0.0414861321,0.1113339482,0.19019415,-0.034900396,2.0,0.0152274933,0.1388168137,0.020095882,-0.1631944444444444,-0.1912751677852349,0.0387931034482758,0.1421800947867297,0.4695121951219512,1.0252100840336134,0.928,0.928,1.190909090909091,1.042372881355932,1.0598290598290596,0.928,0.6066666666666667,0.5649350649350648,0.9126984126984128,0.6971830985915493,0.7720588235294117,1.0252100840336134,1.0598290598290596,1.3398058252427183,1.4845360824742269,1.1517857142857144,1.2110091743119265,1.2735849056603774,1.1711711711711712
10516.0,0.0035871613,0.0184222432,0.0341868041,0.028871225,0.1204166344,0.0154845608,2.0,0.0001265309,-0.659217234,-0.030075626,0.1666666666666667,0.2484076433121018,0.2484076433121018,0.2894736842105263,0.3424657534246575,0.3333333333333332,0.1529411764705881,0.2327044025157232,0.380281690140845,0.1736526946107783,0.3333333333333332,0.3424657534246575,-0.1365638766519823,-0.0754716981132075,-0.1764705882352941,-0.125,-0.1131221719457014,-0.0576923076923077,0.0,0.0888888888888888,0.1878787878787879,0.1666666666666667,0.1136363636363635,0.0103092783505154,0.0888888888888888
