firms,roeq,rsup,nincr,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
18980.0,0.0168284385,2.7801403702,6.0,0.7021276596,0.051149426,-0.1791044776119402,-0.2253521126760563,-0.0983606557377049,0.0576923076923077,0.1956521739130434,0.3414634146341464,1.0370370370370372,0.7741935483870968,0.6666666666666667,0.5714285714285714,0.375,0.25,0.4473684210526316,0.1,-0.1129032258064516,-0.2857142857142857,-0.3037974683544303,-0.3209876543209876,-0.3037974683544303,-0.3820224719101124,-0.5217391304347826,-0.5736434108527132,-0.4811320754716981,-0.5258620689655172,-0.4444444444444444,-0.4907407407407407,-0.6071428571428572,-0.6604938271604939,-0.7043010752688172,-0.75,-0.7916666666666666,-0.819672131147541,-0.8035714285714286,-0.8307692307692307,-0.84375,-0.858974358974359,-0.835820895522388,-0.8401162790697674,-0.8208469055374593,-0.819078947368421,-0.8302469135802469,-0.8148148148148149,-0.8,-0.7916666666666666,-0.78,-0.8116438356164384,-0.8049645390070922,-0.8035714285714286
17232.0,0.0165663892,0.3650793651,1.0,-0.649122807,0.0380952386,0.0666666666666666,0.0434782608695651,0.0434782608695651,-0.04,-0.0769230769230768,-0.0769230769230768,0.1999999999999999,0.0434782608695651,0.0,0.0666666666666666,0.0434782608695651,0.0434782608695651,-0.1724137931034483,-0.25,-0.1724137931034483,-0.2258064516129032,-0.3142857142857143,-0.2727272727272727,-0.25,-0.323943661971831,-0.4074074074074074,-0.4074074074074074,-0.3333333333333333,-0.4,-0.3333333333333333,-0.3924050632911392,-0.4782608695652174,-0.4666666666666667,-0.4782608695652174,-0.5675675675675675,-0.4893617021276596,-0.5339805825242718,-0.5294117647058824,-0.5384615384615384,-0.5514018691588785,-0.5294117647058824,-0.5714285714285714,-0.5966386554621849,-0.5514018691588785,-0.4838709677419355,-0.4947368421052631,-0.4216867469879518,-0.2727272727272727,-0.1999999999999999,-0.323943661971831,-0.4,-0.4,-0.4838709677419355
39116.0,0.002604521,0.4572218929,0.0,0.0810810811,-0.205418061,-0.0588235294117647,0.28,0.3913043478260869,0.5238095238095237,0.6000000000000001,0.4545454545454546,1.4615384615384617,1.4615384615384617,1.1333333333333333,1.1333333333333333,1.0,0.5238095238095237,0.4545454545454546,0.4545454545454546,0.2307692307692308,-0.0303030303030302,-0.1351351351351351,-0.0588235294117647,0.4545454545454546,0.1428571428571428,0.0,-0.1351351351351351,-0.1111111111111111,-0.2380952380952381,-0.1578947368421053,-0.0588235294117647,-0.1999999999999999,-0.2558139534883721,-0.2558139534883721,-0.4482758620689655,-0.5428571428571429,-0.5897435897435898,-0.5428571428571429,-0.5223880597014925,-0.5844155844155844,-0.5897435897435898,-0.6144578313253012,-0.7241379310344828,-0.75,-0.7538461538461538,-0.7557251908396947,-0.7557251908396947,-0.8128654970760234,-0.7894736842105263,-0.8375634517766497,-0.8483412322274881,-0.8446601941747574,-0.827027027027027
50032.0,0.069911742,-0.722063603,2.0,-0.603993344,0.014025975,-0.0268456375838925,-0.0136054421768707,0.1153846153846154,0.2831858407079646,0.2946428571428572,0.2946428571428572,0.4499999999999999,0.5934065934065933,0.4795918367346938,0.7261904761904763,0.7058823529411764,0.3942307692307691,0.2608695652173913,0.25,0.2946428571428572,0.1328125,0.1983471074380165,0.2719298245614034,0.2831858407079646,0.2288135593220339,0.1885245901639345,0.1885245901639345,0.3942307692307691,0.3809523809523809,0.5263157894736843,0.2719298245614034,0.25,0.1153846153846154,0.0507246376811594,0.1328125,0.0902255639097744,0.1693548387096775,0.2831858407079646,0.3302752293577982,0.3181818181818181,0.4499999999999999,0.4077669902912622,0.4356435643564356,0.3809523809523809,0.3425925925925925,0.3063063063063063,0.3063063063063063,0.5263157894736843,0.6477272727272727,0.5263157894736843,0.5591397849462365,0.5425531914893618,0.576086956521739
49330.0,0.0219720003,2.7373400747,1.0,1.7609427609,0.0681818202,0.0416666666666667,0.1904761904761904,0.2820512820512821,0.3513513513513513,0.4285714285714286,0.8518518518518519,1.5,1.0833333333333337,1.0833333333333337,1.5,1.1739130434782608,1.0,0.6129032258064515,0.3888888888888888,-0.0196078431372549,-0.074074074074074,0.1627906976744186,0.1111111111111111,0.7857142857142858,0.6129032258064515,0.1627906976744186,0.1627906976744186,0.0869565217391303,-0.0384615384615384,0.5625,0.6129032258064515,0.25,0.2195121951219512,-0.0384615384615384,-0.1935483870967742,-0.3055555555555556,-0.375,-0.3421052631578947,-0.375,-0.4186046511627906,-0.4949494949494949,-0.5098039215686274,-0.5283018867924528,-0.5934959349593496,-0.6376811594202898,-0.6575342465753424,-0.6527777777777778,-0.7222222222222222,-0.7282608695652174,-0.7311827956989247,-0.736842105263158,-0.7354497354497355,-0.7549019607843137
17304.0,0.0134698291,-27.82673605,1.0,-0.238163972,0.0252695866,-0.022508038585209,0.1828793774319066,0.4205607476635513,0.3333333333333332,0.5833333333333333,0.7078651685393258,1.4126984126984126,1.3206106870229006,1.1560283687943262,1.218978102189781,1.0680272108843538,0.7777777777777777,0.6000000000000001,0.5510204081632653,0.6795580110497237,0.7078651685393258,0.6612021857923498,0.7078651685393258,0.8095238095238095,0.7882352941176471,0.4975369458128078,0.4339622641509433,0.5916230366492146,0.3818181818181818,0.6000000000000001,0.504950495049505,0.52,0.413953488372093,0.3047210300429184,0.125925925925926,-0.009771986970684,0.0305084745762711,0.2307692307692308,0.2827004219409283,0.1968503937007875,0.1828793774319066,0.1428571428571428,0.1014492753623188,0.0592334494773518,0.1054545454545454,0.0857142857142856,0.2159999999999999,0.1343283582089551,0.4476190476190476,0.1782945736434109,0.1176470588235294,0.1054545454545454,0.1301115241635688
42032.0,0.0194744082,4.4089915911,0.0,2.8609865471,0.0568181835,-0.0833333333333333,0.0352941176470589,0.2222222222222223,0.3968253968253967,0.3538461538461539,0.375,0.6923076923076923,0.6296296296296295,0.5172413793103448,0.6923076923076923,0.5714285714285714,0.3333333333333332,0.3538461538461539,0.4193548387096775,0.2222222222222223,0.1139240506329113,0.1,0.2222222222222223,0.3333333333333332,0.3968253968253967,0.2571428571428571,0.2753623188405796,0.2941176470588236,0.3134328358208955,0.4915254237288136,0.3333333333333332,0.3333333333333332,0.2222222222222223,0.1,0.0864197530864196,0.0864197530864196,0.0232558139534884,0.1282051282051282,0.1,0.0731707317073171,-0.0222222222222222,-0.0434782608695651,-0.1775700934579439,-0.2478632478632478,-0.323076923076923,-0.3931034482758621,-0.3714285714285714,-0.3669064748201439,-0.1926605504587155,-0.2413793103448276,-0.2666666666666667,-0.2786885245901639,-0.2903225806451612
42235.0,0.0400512539,0.6817865276,3.0,-0.284671533,0.0082724709,-0.1488095238095238,-0.0891719745222929,0.1721311475409837,0.2882882882882882,0.311926605504587,0.7439024390243902,1.4237288135593222,1.234375,1.86,1.9791666666666663,1.234375,1.234375,0.9861111111111112,0.7439024390243902,0.5376344086021505,0.4444444444444444,0.1721311475409837,0.1349206349206348,0.3364485981308411,0.0592592592592593,-0.2228260869565217,-0.3222748815165877,-0.1966292134831461,-0.1875,-0.0466666666666666,0.1171875,-0.0592105263157894,-0.2590673575129534,-0.3728070175438597,-0.4210526315789473,-0.5168918918918919,-0.4946996466431095,-0.4929078014184397,-0.6071428571428572,-0.5794117647058823,-0.6049723756906078,-0.5666666666666667,-0.5718562874251497,-0.5867052023121387,-0.7576271186440677,-0.7704654895666132,-0.7722929936305732,-0.7765625,-0.7616666666666667,-0.7495621716287215,-0.7632450331125828,-0.7521663778162911,-0.7418772563176895
47730.0,0.0307929466,-33.94462692,2.0,-0.044619423,-0.096839946,0.0112359550561798,0.125,0.2162162162162162,0.4516129032258065,0.4516129032258065,0.5789473684210527,1.25,1.0930232558139537,1.1951219512195124,1.3684210526315788,1.3076923076923077,1.4324324324324325,0.9148936170212768,0.8,0.5789473684210527,0.3432835820895523,0.25,0.1688311688311687,0.6071428571428572,0.6071428571428572,0.0588235294117647,-0.1089108910891089,-0.0999999999999999,-0.256198347107438,0.0588235294117647,0.0,-0.256198347107438,-0.4,-0.4078947368421053,-0.7560975609756098,-0.7606382978723404,-0.7554347826086957,-0.7540983606557377,-0.7574123989218329,-0.7486033519553073,-0.7554347826086957,-0.766839378238342,-0.7587131367292226,-0.7755610972568578,-0.7727272727272727,-0.7612732095490716,-0.7406340057636888,-0.745042492917847,-0.7178683385579938,-0.7077922077922079,-0.7049180327868853,-0.6928327645051194,-0.6616541353383458
48581.0,0.0072425536,1.8566901264,2.0,0.0067114094,-0.034391537,-0.1428571428571429,-0.125,-0.16,-0.125,-0.0454545454545454,0.9090909090909092,2.0,1.3333333333333337,0.826086956521739,0.826086956521739,0.6799999999999999,0.3548387096774192,0.2352941176470588,-0.125,-0.2758620689655172,-0.4324324324324324,-0.4399999999999999,-0.4399999999999999,-0.3636363636363636,-0.3636363636363636,-0.3636363636363636,-0.475,-0.475,-0.4324324324324324,-0.0232558139534884,-0.2758620689655172,-0.5172413793103448,-0.6037735849056604,-0.6793893129770993,-0.75,-0.7613636363636364,-0.7454545454545455,-0.7290322580645161,-0.7558139534883721,-0.76,-0.7741935483870968,-0.7878787878787878,-0.8073394495412844,-0.8165938864628821,-0.8108108108108107,-0.8212765957446808,-0.8099547511312217,-0.8,-0.8018867924528301,-0.7941176470588236,-0.8116591928251121,-0.8189655172413793,-0.7980769230769231
