firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34
53401.0,-0.002460688,0.0412460037,0.0517928777,0.0140588368,0.128108505,-0.122157296,1.0,0.0021329828,-0.108828989,0.0126458164,0.0606060606060605,-0.1463414634146341,-0.0056818181818182,-0.3518518518518518,-0.5084269662921348,-0.5394736842105263,-0.5098039215686274,-0.4680851063829787,-0.4147157190635451,-0.4243421052631578,-0.4883040935672514,-0.3986254295532646,-0.3217054263565891,-0.2768595041322313,-0.31640625,-0.3542435424354243,-0.3055555555555556,-0.3470149253731343,-0.3137254901960784,-0.2738589211618257,-0.2647058823529411,-0.3055555555555556,-0.2521367521367521,-0.1071428571428571,-0.1071428571428571,-0.2256637168141593,-0.1898148148148147,-0.1586538461538461,-0.2521367521367521,-0.21875,-0.279835390946502,-0.3566176470588235,-0.3613138686131386,-0.344569288389513
25495.0,-0.013309271,0.0014749263,0.0132827324,0.0473604827,0.1101703357,-0.009204784,1.0,-0.025037707,-1.0,0.0769230798,-0.2452830188679244,0.0,-0.3548387096774194,-0.4736842105263158,-0.6296296296296297,-0.6,-0.6,-0.6551724137931034,-0.6,-0.6,-0.6363636363636364,-0.6428571428571428,-0.5833333333333333,-0.5652173913043479,-0.6,-0.6,-0.6,-0.6551724137931034,-0.6153846153846154,-0.6551724137931034,-0.6153846153846154,-0.5652173913043479,-0.4871794871794872,-0.5121951219512195,-0.4736842105263158,-0.5833333333333333,-0.6153846153846154,-0.6428571428571428,-0.6666666666666667,-0.6875,-0.6875,-0.6774193548387097,-0.6875,-0.6551724137931034
25583.0,-0.001990818,0.0091037595,0.0221538812,0.0728291446,0.0458430388,-0.026016019,0.0,0.0235294159,0.1183679364,0.0006152866,-0.0144927536231883,0.0625,0.2142857142857142,0.0149253731343284,-0.3199999999999999,-0.3982300884955752,-0.3928571428571429,-0.4188034188034187,-0.3267326732673267,-0.3333333333333333,-0.3982300884955752,-0.3199999999999999,-0.3398058252427184,-0.276595744680851,-0.2842105263157894,-0.3928571428571429,-0.4285714285714286,-0.4471544715447154,-0.3131313131313131,-0.3523809523809523,-0.3761467889908256,-0.4603174603174603,-0.4848484848484848,-0.5177304964539007,-0.575,-0.5976331360946745,-0.5277777777777778,-0.5244755244755245,-0.46875,-0.5436241610738255,-0.5878787878787879,-0.7443609022556391,-0.7056277056277056,-0.6837209302325582
56274.0,-0.003385663,0.0104284267,0.0391305128,0.0922930401,0.0047721863,-0.012578122,0.0,-0.000596154,0.1470710519,0.0592937935,-0.0188679245283018,0.0246305418719212,0.1555555555555554,-0.0414746543778802,-0.2949152542372881,-0.2650176678445229,-0.1333333333333333,-0.1778656126482213,-0.02803738317757,-0.037037037037037,-0.1811023622047244,-0.1260504201680672,-0.1333333333333333,-0.0917030567685589,-0.5666666666666667,-0.5574468085106383,-0.514018691588785,-0.5789473684210527,-0.5478260869565217,-0.5574468085106383,-0.5272727272727273,-0.5174013921113689,-0.5035799522673031,-0.4773869346733668,-0.4468085106382978,-0.388235294117647,-0.3772455089820359,-0.3066666666666666,-0.2802768166089965,-0.3180327868852459,-0.2827586206896552,-0.3224755700325733,-0.2650176678445229,-0.1746031746031746
26316.0,0.0035072057,0.029063985,0.0365252413,0.0128466399,0.1535119887,-0.001795143,1.0,0.0041596643,-0.178019324,0.019114824,-0.1666666666666666,-0.099099099099099,0.1363636363636364,0.0416666666666667,-0.3464052287581699,-0.3670886075949366,-0.2907801418439716,-0.2753623188405797,-0.3055555555555556,-0.2424242424242424,-0.3055555555555556,-0.1452991452991453,-0.253731343283582,-0.0384615384615384,-0.1596638655462184,-0.1735537190082644,0.0204081632653061,0.0869565217391303,0.2658227848101266,0.1627906976744186,0.098901098901099,0.1111111111111111,0.0638297872340425,0.1764705882352941,0.5151515151515151,0.5873015873015872,0.6666666666666667,0.8867924528301887,0.8518518518518519,0.7543859649122806,1.0833333333333337,0.7857142857142858,0.6129032258064515,0.6949152542372881
48637.0,-0.008701277,0.0027970566,0.0089140667,0.015418345,0.0135169965,-0.032554253,1.0,-0.051149748,0.3023255814,0.0002729977,0.0784313725490195,-0.0983606557377049,-0.0178571428571429,-0.1791044776119402,-0.3452380952380952,-0.4021739130434782,-0.4711538461538461,-0.4554455445544554,-0.3956043956043956,-0.4086021505376344,-0.3888888888888888,-0.3452380952380952,-0.3292682926829268,-0.3037974683544303,-0.3820224719101124,-0.3529411764705882,-0.3125,-0.3452380952380952,-0.3292682926829268,-0.4270833333333333,-0.4021739130434782,-0.3373493975903614,-0.3604651162790697,-0.3209876543209876,-0.2465753424657534,-0.1269841269841269,-0.0833333333333333,-0.0833333333333333,-0.0833333333333333,-0.0517241379310344,-0.1538461538461538,-0.2253521126760563,-0.0833333333333333,-0.0517241379310344
26535.0,0.0,0.0497046433,0.1448559671,-0.159459167,0.1622861911,0.0,2.0,0.1016314733,-0.151888152,0.1000000015,-0.1999999999999999,-0.04,0.0,0.0909090909090908,-0.1999999999999999,-0.1428571428571429,-0.25,-0.25,-0.25,-0.1999999999999999,-0.2258064516129032,-0.2941176470588235,-0.2941176470588235,-0.1428571428571429,-0.2941176470588235,-0.5384615384615384,-0.4545454545454546,-0.5714285714285714,-0.6571428571428571,-0.6,-0.6470588235294117,-0.6756756756756757,-0.6923076923076923,-0.6923076923076923,-0.7419354838709677,-0.7551020408163265,-0.7692307692307692,-0.8,-0.8095238095238095,-0.8181818181818181,-0.8285714285714285,-0.8208955223880597,-0.8064516129032258,-0.8095238095238095
30816.0,0.0014005749,0.0574267332,-0.21821397,-0.187876174,0.0211378353,-1.516607011,1.0,0.4833030206,-0.923001164,-0.041666668,0.2727272727272727,0.0769230769230768,0.2727272727272727,-0.1764705882352941,-0.2631578947368421,-0.3636363636363636,-0.4615384615384615,-0.3913043478260869,-0.2631578947368421,0.0,0.0,0.5555555555555556,0.3999999999999999,1.3333333333333337,0.75,0.3999999999999999,0.2727272727272727,0.1666666666666667,0.0,-0.1764705882352941,-0.3333333333333333,-0.2631578947368421,-0.4814814814814815,-0.4814814814814815,-0.6,-0.631578947368421,-0.641025641025641,-0.641025641025641,-0.631578947368421,-0.6818181818181819,-0.72,-0.75,-0.78125,-0.8082191780821918
26658.0,0.0,-0.018962103,-0.049528803,0.0068483441,0.0244438186,-0.016896877,0.0,0.0213440058,-0.306291705,0.055555556,0.0555555555555555,0.1176470588235294,-0.05,-0.05,-0.2083333333333333,-0.05,-0.1363636363636363,0.0555555555555555,-0.05,-0.1363636363636363,-0.2692307692307693,-0.3214285714285714,-0.2083333333333333,-0.3214285714285714,-0.40625,-0.5,-0.5476190476190477,-0.5869565217391304,-0.5869565217391304,-0.6724137931034483,-0.7205882352941176,-0.5681818181818181,-0.4411764705882353,-0.5,-0.5,-0.525,-0.5,-0.40625,-0.5681818181818181,-0.6041666666666667,-0.6481481481481481,-0.6935483870967742,-0.75,-0.7564102564102564
67192.0,-0.001333691,0.0025310411,0.0741490651,1.2046731125,0.0106874423,-1.085941962,0.0,0.009196123,1.1161100377,0.0632575192,0.346938775510204,0.346938775510204,0.4347826086956521,0.1999999999999999,-0.1645569620253164,-0.2666666666666667,-0.25,-0.3052631578947368,-0.3195876288659793,-0.3888888888888888,-0.3592233009708737,-0.3465346534653465,-0.1645569620253164,-0.0294117647058823,-0.0294117647058823,-0.0958904109589041,-0.0704225352112676,-0.1538461538461538,-0.1645569620253164,-0.2978723404255319,-0.5769230769230769,-0.6,-0.5540540540540541,-0.5540540540540541,-0.4761904761904761,-0.4406779661016949,-0.4358974358974359,-0.3125,-0.2048192771084337,-0.2584269662921348,-0.2413793103448276,-0.2413793103448276,-0.1951219512195121,0.0476190476190476
36150.0,-0.000965581,0.0153986928,0.0242966752,0.0582024218,0.0025719289,-0.011280114,0.0,0.0031624168,4.0896954526,0.0252112718,0.1521739130434782,0.127659574468085,0.1777777777777778,0.1777777777777778,-0.2262773722627736,-0.237410071942446,-0.171875,-0.1166666666666667,-0.1382113821138211,-0.0619469026548672,-0.1166666666666667,-0.0701754385964912,-0.045045045045045,0.06,0.0707070707070707,0.0392156862745098,0.0192307692307691,0.127659574468085,0.092783505154639,-0.0363636363636363,-0.0701754385964912,-0.0619469026548672,-0.1166666666666667,-0.1166666666666667,0.0,-0.0093457943925233,0.0707070707070707,0.127659574468085,0.1521739130434782,0.0392156862745098,0.0291262135922329,0.1648351648351649,0.1041666666666667,0.06
27370.0,-0.000578213,0.001310616,0.0107353731,-0.012266348,0.1604534845,0.0845870253,0.0,0.091533185,1.8482325139,0.088827841,-0.125,0.2727272727272727,0.5555555555555556,0.0,-0.3333333333333333,-0.3,-0.3,-0.4166666666666666,-0.3913043478260869,-0.4615384615384615,-0.5625,-0.5,-0.3,-0.5333333333333333,-0.5,-0.5882352941176471,-0.75,-0.8,-0.8157894736842105,-0.8679245283018868,-0.8653846153846154,-0.875,-0.8,-0.8292682926829268,-0.8055555555555556,-0.75,-0.75,-0.7307692307692308,-0.7083333333333333,-0.75,-0.7941176470588236,-0.78125,-0.825,-0.825
64565.0,-0.004886338,0.0036614953,0.0294887723,-0.031067873,0.0109927758,0.0934286488,1.0,-0.001950686,1.6067302863,-0.090773157,0.3518518518518518,0.5208333333333333,0.5869565217391304,0.3773584905660376,0.0138888888888888,-0.2150537634408602,-0.1204819277108434,-0.2980769230769231,-0.2474226804123711,-0.3113207547169812,-0.4427480916030534,-0.3706896551724138,-0.3813559322033898,-0.2626262626262626,-0.27,-0.324074074074074,-0.4511278195488721,-0.5034013605442177,-0.4710144927536231,-0.5133333333333333,-0.4296875,-0.4016393442622951,-0.284313725490196,-0.2065217391304348,0.0895522388059701,0.0579710144927536,0.0,0.028169014084507,0.1060606060606059,0.0428571428571429,-0.0875,-0.0519480519480519,0.0,0.3518518518518518
28434.0,0.0,-0.062617764,-0.081881733,0.0094162792,0.4911231185,0.2587913904,0.0,0.0108183898,-0.14579552,0.0009469688,-0.04,0.1428571428571428,0.1428571428571428,-0.1111111111111111,-0.4545454545454546,-0.5,-0.4893617021276596,-0.52,-0.4893617021276596,-0.5471698113207547,-0.6470588235294117,-0.5714285714285714,-0.4146341463414634,-0.368421052631579,-0.4146341463414634,-0.4545454545454546,-0.25,-0.4,-0.5384615384615384,-0.6129032258064516,-0.6363636363636364,-0.6619718309859155,-0.6307692307692307,-0.5384615384615384,-0.6129032258064516,-0.6307692307692307,-0.5636363636363637,-0.5384615384615384,-0.4666666666666667,-0.5,-0.5384615384615384,-0.5294117647058824,-0.5294117647058824,-0.368421052631579
47829.0,-0.001887354,0.0179332783,0.0378716337,0.0504499274,0.152289378,0.007069836,2.0,0.0109853249,1.6135084428,0.0145986276,0.0743801652892561,0.2149532710280373,0.3829787234042554,0.3541666666666667,-0.1275167785234899,-0.3333333333333333,-0.3467336683417085,-0.2024539877300614,-0.0579710144927536,0.0,-0.0972222222222222,-0.0298507462686566,0.1304347826086955,0.2264150943396226,0.1711711711711712,0.1304347826086955,0.3,0.368421052631579,0.2621359223300972,-0.0845070422535211,-0.1156462585034013,-0.1275167785234899,-0.2441860465116279,0.0236220472440944,-0.0441176470588234,-0.0510948905109489,0.1206896551724137,0.1403508771929824,0.3829787234042554,0.3,0.4285714285714286,0.5476190476190477,0.4942528735632183,0.5294117647058822
63554.0,-0.002134066,0.0237681797,0.0471565561,0.0368976895,0.0581674895,0.0017958879,0.0,-0.001754387,8.268925936,-0.047634405,0.1231527093596058,0.1573604060913704,0.1632653061224489,0.1752577319587629,-0.1586715867158671,-0.2271186440677965,-0.188612099644128,-0.2027972027972028,-0.0539419087136929,-0.0806451612903226,-0.0843373493975904,-0.0379746835443037,-0.0539419087136929,0.0270270270270269,-0.0379746835443037,-0.042016806722689,0.0224215246636771,-0.0617283950617284,-0.073170731707317,-0.1196911196911196,-0.4153846153846153,-0.4198473282442748,-0.4242424242424242,-0.3936170212765957,-0.3069908814589666,-0.3254437869822485,-0.2830188679245283,-0.2549019607843137,-0.24,-0.2668810289389067,-0.257328990228013,-0.25,-0.2621359223300971,-0.1460674157303371
65218.0,0.0073615411,0.0200976576,0.0289677683,0.0853041436,0.0305898976,0.0088187695,0.0,0.0408264967,1.8597560976,0.1524621248,0.04,0.368421052631579,0.368421052631579,0.1818181818181818,-0.1034482758620689,-0.1333333333333333,-0.1034482758620689,0.1818181818181818,0.1818181818181818,0.0833333333333332,0.0833333333333332,0.04,0.0,0.1818181818181818,0.0833333333333332,0.0,0.0,-0.1333333333333333,-0.1333333333333333,-0.2121212121212121,-0.2121212121212121,-0.2121212121212121,-0.2972972972972972,-0.2777777777777778,-0.2352941176470588,-0.2352941176470588,-0.1612903225806451,-0.2121212121212121,-0.2352941176470588,-0.2121212121212121,-0.2972972972972972,-0.3157894736842105,-0.3157894736842105,-0.3953488372093023
55589.0,-0.012686615,-0.039548759,-0.072266905,-0.226407053,0.0124565144,-0.008158251,1.0,-0.049984965,0.0306748466,0.0891774911,0.2647058823529411,0.4333333333333333,0.131578947368421,0.1944444444444444,-0.3484848484848485,-0.4415584415584416,-0.4342105263157895,-0.3943661971830986,-0.3768115942028985,-0.3943661971830986,-0.410958904109589,-0.410958904109589,-0.328125,-0.328125,-0.3943661971830986,-0.328125,-0.328125,-0.4266666666666666,-0.5425531914893618,-0.5825242718446602,-0.6160714285714286,-0.6126126126126126,-0.6228070175438596,-0.6228070175438596,-0.5784313725490196,-0.4756097560975609,-0.4027777777777778,-0.4027777777777778,-0.3384615384615385,-0.3582089552238806,-0.2456140350877192,-0.3174603174603174,-0.3484848484848485,-0.328125
31318.0,-0.000936608,0.0246717617,0.0281460285,0.0289394254,0.4309561663,0.0005142046,0.0,0.002007781,2.3856563206,0.0013722144,0.0576923076923077,0.4864864864864864,0.4102564102564103,0.3414634146341464,-0.140625,-0.0833333333333333,-0.0983606557377049,-0.0517241379310344,-0.0677966101694915,-0.1269841269841269,-0.0677966101694915,0.0185185185185186,0.0,0.3095238095238095,0.264367816091954,0.1702127659574468,0.1578947368421053,0.1458333333333332,0.0784313725490195,-0.0983606557377049,-0.0833333333333333,-0.4907407407407407,-0.4634146341463414,-0.4711538461538461,-0.3209876543209876,-0.2948717948717948,-0.1538461538461538,0.0185185185185186,0.0,-0.0833333333333333,0.0185185185185186,0.25,0.3414634146341464,0.4102564102564103
21872.0,0.004189125,0.0208799703,0.050295486,0.0608905637,0.0869106379,0.018498515,0.0,0.0023628692,1.2392782603,0.0396250002,0.2030456852791877,0.2216494845360825,0.3859649122807018,0.161764705882353,-0.2946428571428571,-0.315028901734104,-0.3379888268156424,-0.2988165680473372,-0.3434903047091413,-0.3860103626943005,-0.4104477611940298,-0.3923076923076923,-0.3416666666666667,-0.1770833333333333,-0.1827586206896552,-0.1090225563909774,-0.1189591078066915,-0.1770833333333333,-0.2203947368421053,-0.2428115015974441,-0.25,-0.2178217821782178,-0.259375,-0.2403846153846154,-0.0705882352941176,-0.0083682008368201,0.0723981900452488,0.2091836734693877,0.234375,0.2606382978723405,0.3465909090909091,0.2950819672131148,0.196969696969697,0.3314606741573034
31536.0,-0.000267311,0.0136018381,0.0203370191,0.0423691264,0.0149953631,0.0141958618,2.0,0.0,1.2492268827,0.0629355172,-0.015625,0.125,0.2989690721649485,0.2233009708737863,-0.136986301369863,-0.16,-0.1310344827586207,-0.0999999999999999,-0.093525179856115,-0.1486486486486486,-0.3114754098360656,-0.3152173913043478,-0.3189189189189189,-0.1923076923076923,-0.2075471698113207,-0.2025316455696202,-0.093525179856115,-0.1710526315789473,-0.093525179856115,-0.1818181818181817,-0.0454545454545454,-0.0307692307692307,-0.0802919708029197,-0.0869565217391304,-0.0666666666666666,0.0956521739130433,0.1775700934579438,0.3125,0.3695652173913044,0.2727272727272727,-0.4112149532710281,-0.4,-0.3571428571428571,-0.3731343283582089
54391.0,-0.011605416,0.0065899259,0.0205894182,-0.122711517,0.0491666092,0.0499469524,0.0,-0.000607093,-0.5121875,0.0290384009,0.0522388059701492,0.1370967741935485,0.175,-0.0408163265306122,-0.3648648648648649,-0.410041841004184,-0.3974358974358974,-0.3532110091743119,-0.4244897959183673,-0.4382470119521913,-0.506993006993007,-0.4872727272727273,-0.4872727272727273,-0.3155339805825242,-0.3472222222222222,-0.3619909502262444,-0.265625,-0.3349056603773584,-0.2694300518134714,-0.3188405797101449,-0.3677130044843049,-0.5674846625766872,-0.6050420168067228,-0.5740181268882175,-0.5104166666666667,-0.4909747292418772,-0.4221311475409836,-0.3648648648648649,-0.3088235294117647,-0.4050632911392405,-0.426829268292683,-0.4638783269961977,-0.4125,-0.3619909502262444
31748.0,0.0742110739,-0.016456239,-0.02335595,-0.184774194,0.0320677346,-0.050969729,0.0,-0.058666667,3.3389417851,-0.083780333,0.2765957446808511,0.25,0.0714285714285714,-0.032258064516129,-0.2682926829268293,-0.25,-0.2857142857142857,-0.3617021276595744,-0.3333333333333333,-0.2682926829268293,-0.2307692307692307,-0.0909090909090909,-0.0625,0.0344827586206897,-0.3181818181818182,-0.3023255813953488,-0.3023255813953488,-0.4339622641509434,-0.4545454545454546,-0.5,-0.5081967213114754,-0.5081967213114754,-0.5081967213114754,-0.4827586206896551,-0.5161290322580645,-0.5238095238095238,-0.6052631578947368,-0.6153846153846154,-0.6052631578947368,-0.6875,-0.6907216494845361,-0.6739130434782609,-0.6296296296296297,-0.6341463414634146
31983.0,0.0,-0.02283737,-0.034573075,0.0094007051,0.0629826669,0.003807862,2.0,-0.004838598,-0.403157757,-0.103164978,0.5454545454545454,1.0,0.4166666666666667,0.3600000000000001,-0.0555555555555555,-0.2608695652173913,-0.2444444444444444,-0.2608695652173913,-0.3703703703703703,-0.2608695652173913,-0.0555555555555555,-0.1052631578947368,-0.2272727272727273,-0.0555555555555555,-0.1052631578947368,-0.3199999999999999,-0.4035087719298246,-0.4516129032258065,-0.3461538461538461,-0.6091954022988506,-0.6222222222222222,-0.6964285714285714,-0.7976190476190477,-0.8023255813953488,-0.7848101265822784,-0.7655172413793103,-0.6382978723404256,-0.6599999999999999,-0.6730769230769231,-0.7462686567164178,-0.7384615384615385,-0.7671232876712328,-0.8152173913043479,-0.8274111675126904
32046.0,1.80599e-05,0.0118794855,0.034126424,0.0266152455,0.0003220248,0.0910184349,0.0,-3.0769e-05,0.037933933,0.0168067235,0.1063829787234043,0.1304347826086955,0.2682926829268293,0.1818181818181818,-0.1475409836065574,-0.063063063063063,-0.037037037037037,0.0,-0.0188679245283018,-0.0545454545454545,-0.0956521739130434,-0.1333333333333333,-0.0714285714285714,-0.0714285714285714,-0.1475409836065574,0.1428571428571428,0.1818181818181818,0.0505050505050506,0.1685393258426966,-0.1034482758620689,-0.1746031746031746,-0.2517985611510791,-0.2925170068027211,-0.3375796178343949,-0.2408759124087591,-0.2727272727272727,-0.2571428571428571,-0.1746031746031746,-0.1186440677966101,-0.02803738317757,-0.0545454545454545,-0.037037037037037,-0.0714285714285714,0.0297029702970297
32054.0,0.0078564376,0.0020923589,0.0035789667,0.0766749792,0.1277741603,-0.086305683,1.0,-0.002,-0.736954761,0.0291752936,0.1111111111111111,0.1111111111111111,0.0169491525423728,-0.0909090909090909,-0.4117647058823529,-0.3333333333333333,-0.1176470588235294,-0.3181818181818182,-0.4,-0.4117647058823529,-0.4827586206896551,-0.4642857142857143,-0.3333333333333333,-0.2682926829268293,-0.2771084337349397,-0.2682926829268293,-0.25,-0.3023255813953488,-0.2592592592592593,-0.4545454545454546,-0.5238095238095238,-0.5522388059701493,-0.5454545454545454,-0.5833333333333333,-0.4915254237288136,-0.52,-0.4545454545454546,-0.4174757281553398,-0.4230769230769231,-0.5041322314049587,-0.5454545454545454,-0.5714285714285714,-0.6511627906976745,-0.6470588235294117
62172.0,-0.007853542,-0.021177711,-0.038123167,0.0855496454,0.0334856967,0.0147580016,0.0,-0.03785461,5.34375,-0.127272725,-0.0208333333333333,-0.175438596491228,-0.1607142857142857,-0.06,-0.4404761904761904,-0.426829268292683,-0.5104166666666667,-0.5392156862745099,-0.5052631578947369,-0.5052631578947369,-0.5566037735849056,-0.4835164835164834,-0.5648148148148149,-0.3561643835616438,-0.2295081967213115,-0.3088235294117647,-0.3974358974358974,-0.3896103896103896,-0.1607142857142857,-0.265625,-0.2769230769230769,-0.265625,-0.1132075471698113,-0.2419354838709677,-0.265625,-0.1296296296296296,-0.0784313725490196,-0.0784313725490196,-0.0784313725490196,0.0681818181818181,0.2368421052631579,0.3055555555555556,0.2702702702702702,0.2368421052631579
47511.0,-0.005908736,0.056617175,0.0846073769,0.0073956674,0.2632507644,0.0112528226,1.0,0.0003791471,0.8255168936,0.0111421477,0.1223404255319149,0.0445544554455445,0.1988636363636364,0.1593406593406594,-0.128099173553719,-0.0452488687782804,-0.0826086956521738,0.0549999999999999,0.3701298701298701,0.3187500000000001,0.3024691358024691,-0.156,-0.1097046413502109,-0.0047169811320755,0.0497512437810945,0.0989583333333332,0.1467391304347827,0.0445544554455445,0.1467391304347827,0.0047619047619047,0.0394088669950738,0.1344086021505377,0.0144230769230768,0.0047619047619047,0.1787709497206704,0.1467391304347827,0.2411764705882353,0.3612903225806452,0.6106870229007633,0.4452054794520548,0.4161073825503356,-0.334384858044164,-0.2966666666666666,-0.2214022140221402
33102.0,0.0588255073,0.0144131416,0.0619028212,0.3707213365,0.0404712106,-0.004986837,2.0,0.0932260476,1.161937495,-0.024358975,0.0571428571428571,0.15625,0.4230769230769231,0.0571428571428571,-0.3392857142857143,-0.3148148148148147,-0.2448979591836735,-0.2448979591836735,-0.119047619047619,-0.2884615384615384,-0.0749999999999999,-0.159090909090909,0.6818181818181819,0.8048780487804879,0.8500000000000001,0.3214285714285714,0.9473684210526316,0.4230769230769231,0.3214285714285714,-0.26,-0.421875,-0.4714285714285714,-0.513157894736842,-0.3148148148148147,-0.3392857142857143,-0.3272727272727272,-0.3392857142857143,-0.421875,-0.3833333333333333,-0.513157894736842,-0.5487804878048781,-0.5256410256410257,-0.6063829787234043,-0.6967213114754098
33188.0,-0.001164919,-0.021595234,-0.059023066,0.0807354117,0.0379505349,-0.015439251,0.0,-0.001758593,2.1414857143,-0.021834552,0.3333333333333332,0.5652173913043479,0.3846153846153846,0.2857142857142858,-0.28,-0.25,-0.1818181818181817,-0.0999999999999999,-0.0526315789473684,-0.25,-0.3333333333333333,-0.25,-0.217391304347826,-0.0769230769230768,0.125,0.0285714285714284,0.0,-0.217391304347826,-0.1428571428571429,-0.3333333333333333,-0.28,-0.28,-0.2421052631578947,0.0909090909090908,-0.0999999999999999,-0.0526315789473684,-0.55,-0.4705882352941176,-0.5609756097560976,-0.625,-0.5862068965517242,-0.5135135135135135,-0.5263157894736843,-0.6538461538461539
33241.0,0.0112642732,0.007898516,0.0122722202,0.0535513623,0.1775533624,-0.005421202,0.0,0.0080874801,-0.473816532,-0.011467474,-0.0116279069767442,-0.0116279069767442,0.0625,0.0625,-0.2796610169491526,-0.0555555555555555,0.1184210526315789,0.0625,0.1805555555555555,0.2142857142857142,0.1184210526315789,0.328125,0.3492063492063493,0.1971830985915492,0.3709677419354837,0.5740740740740742,0.4655172413793103,0.328125,1.125,0.5178571428571428,0.328125,0.3709677419354837,-0.0555555555555555,-0.0957446808510638,-0.1666666666666666,-0.034090909090909,0.1805555555555555,0.328125,0.25,0.0625,-0.0116279069767442,-0.034090909090909,0.0119047619047618,-0.1747572815533981
65576.0,-9.0481e-05,-0.030927835,-0.158345221,0.3685133045,0.0248000646,-0.023453996,0.0,0.0811662215,5.3247863248,0.0333333313,0.5,0.8,0.125,0.125,-0.3571428571428571,-0.25,-0.3571428571428571,-0.3571428571428571,-0.4375,-0.4375,-0.55,-0.6538461538461539,-0.625,-0.5909090909090908,-0.5909090909090908,-0.55,-0.55,-0.7,-0.625,-0.7352941176470589,-0.7352941176470589,-0.625,-0.5909090909090908,-0.5909090909090908,-0.55,-0.5,-0.5909090909090908,-0.55,-0.5909090909090908,-0.6538461538461539,-0.6785714285714286,-0.71875,-0.6785714285714286,-0.6785714285714286
48143.0,-0.003148773,0.0153136233,0.0206585042,0.0492352928,0.2591675962,-0.060983999,0.0,-0.007052706,-0.401486989,-0.020973686,0.0676328502415459,-0.0307017543859648,0.099502487562189,0.0375586854460094,-0.2558922558922558,-0.2870967741935484,-0.2916666666666666,-0.2107142857142857,-0.2050359712230215,-0.1992753623188405,-0.2326388888888888,-0.1722846441947565,-0.13671875,-0.0474137931034482,-0.0474137931034482,-0.0829875518672199,0.0045454545454546,-0.0675105485232067,-0.1088709677419355,-0.1784386617100372,-0.0714285714285714,0.0045454545454546,0.1510416666666667,0.1218274111675126,0.1275510204081633,0.1693121693121693,0.2346368715083799,0.3313253012048192,0.4166666666666667,0.4444444444444444,0.4635761589403973,0.4832214765100671,0.4258064516129032,0.4733333333333334
34041.0,0.0071517116,0.0029971012,0.0034885051,0.0176991172,0.6695978089,0.0650002908,1.0,0.0166286061,-0.18300003,0.0478750654,0.0,0.0689655172413792,0.0689655172413792,-0.0606060606060605,-0.1621621621621621,-0.2051282051282051,-0.0606060606060605,-0.088235294117647,-0.03125,-0.03125,-0.088235294117647,-0.2249999999999999,-0.088235294117647,0.0333333333333334,0.0,-0.088235294117647,-0.0606060606060605,-0.1388888888888888,-0.2954545454545454,-0.3404255319148936,-0.4655172413793104,-0.5,-0.4038461538461538,-0.5,-0.515625,-0.4833333333333333,-0.4833333333333333,-0.515625,-0.5,-0.5373134328358209,-0.5441176470588236,-0.5694444444444444,-0.5441176470588236,-0.4464285714285714
53866.0,-0.005640676,0.0335453204,0.0600077655,0.1031301085,0.0149190999,-0.000939919,2.0,0.0004444446,-0.374002405,-0.009866017,0.25,0.139240506329114,0.3846153846153846,0.2857142857142858,-0.0909090909090909,-0.296875,-0.4078947368421053,-0.3571428571428571,-0.3233082706766917,-0.3023255813953488,-0.3525179856115108,-0.4117647058823529,-0.28,-0.3283582089552238,-0.4039735099337748,-0.4193548387096774,-0.3430656934306569,-0.4642857142857143,-0.5054945054945055,-0.5544554455445545,-0.5945945945945945,-0.5673076923076923,-0.5431472081218274,-0.4943820224719101,-0.4797687861271676,-0.4478527607361963,-0.4478527607361963,-0.4409937888198758,-0.4797687861271676,-0.4642857142857143,-0.5212765957446808,-0.5652173913043479,-0.5054945054945055,-0.4578313253012048
50729.0,-0.02093914,0.0016028444,0.0031087425,0.0355176553,0.1003374781,0.0279418537,0.0,-0.031086326,0.2692028378,0.0463710539,0.045045045045045,0.0740740740740741,0.0943396226415094,-0.1007751937984495,-0.2081911262798634,-0.3446327683615819,-0.2990936555891238,-0.3519553072625698,-0.3255813953488372,-0.3910761154855643,-0.3780160857908847,-0.3695652173913043,-0.3661202185792349,-0.2795031055900621,-0.2839506172839506,-0.2317880794701986,-0.1501831501831502,-0.2418300653594771,-0.1802120141342755,-0.1743772241992882,-0.1470588235294118,-0.0333333333333333,-0.0491803278688525,-0.0292887029288703,-0.5010752688172043,-0.4912280701754385,-0.3894736842105263,-0.3371428571428572,-0.3176470588235294,-0.3115727002967359,-0.2681388012618296,-0.2611464968152867,-0.2564102564102564,-0.2027491408934707
