firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17
31595.0,-0.014317319,0.0045388848,0.0096678369,0.2965589155,0.0360427067,-0.191433635,1.0,-0.021411192,-0.177935943,0.0,0.0526315789473683,0.0526315789473683,-0.1044776119402984,-0.2207792207792207,-0.2682926829268293,-0.3181818181818182,-0.2857142857142857,-0.2857142857142857,-0.3103448275862068,-0.4230769230769231,-0.4642857142857143,-0.4736842105263158,-0.4957983193277311,-0.5081967213114754,-0.3258426966292135,-0.2857142857142857,-0.2857142857142857
42729.0,-0.017396735,-0.001779831,-0.00530888,0.0573628326,0.0230756073,-0.00033333,0.0,-0.049184258,-0.218324982,0.0018115938,-0.1538461538461538,-0.12,-0.2666666666666667,-0.2142857142857143,-0.5416666666666667,-0.6271186440677966,-0.6857142857142857,-0.7380952380952381,1.75,1.0,1.2000000000000002,1.4444444444444446,1.2000000000000002,1.2000000000000002,1.2000000000000002,0.8333333333333333,0.8333333333333333
40141.0,0.0010151639,0.0166034444,0.0291342338,0.0981520246,0.0196942175,-0.000396786,0.0,0.0042257031,0.1486372954,0.0151668843,-0.1075268817204301,-0.0514285714285713,-0.0978260869565217,-0.1530612244897958,-0.1741293532338308,-0.1941747572815534,-0.2522522522522522,-0.2654867256637168,-0.2132701421800947,-0.2095238095238095,-0.1530612244897958,-0.1902439024390243,-0.2844827586206896,-0.2687224669603524,-0.3140495867768594,-0.319672131147541,-0.2314814814814815
31579.0,-0.009044489,-0.014495259,-0.077696889,0.0342316096,0.178770527,0.0383403974,0.0,-0.090313183,-0.447368421,-0.055555556,-0.1999999999999999,-0.2380952380952381,-0.4285714285714286,-0.36,-0.4285714285714286,-0.5,-0.4666666666666667,-0.4482758620689655,-0.3846153846153846,-0.5555555555555556,-0.5789473684210527,-0.6190476190476191,-0.6862745098039216,-0.5555555555555556,-0.4666666666666667,-0.36,-0.4838709677419355
50788.0,0.0169252302,0.026660661,0.0500457981,0.0813009297,0.1130569323,0.0084623755,2.0,0.0130389638,1.3962546816,0.0209882436,-0.1160714285714286,-0.1538461538461538,-0.1277533039647577,-0.146551724137931,-0.131578947368421,-0.175,-0.1502145922746781,-0.1610169491525424,0.0259067357512954,-0.217391304347826,-0.1784232365145228,-0.2413793103448276,-0.2584269662921348,-0.1238938053097344,-0.0833333333333333,-0.1081081081081081,-0.0999999999999999
53196.0,-0.004714481,-0.010936192,-0.017671327,0.0478590515,0.0276355871,0.0248694235,0.0,-0.006940179,0.0237659963,-0.024390243,0.0113636363636364,0.1125,-0.0729166666666666,-0.101010101010101,0.0595238095238095,0.0,-0.063157894736842,-0.101010101010101,-0.0918367346938775,-0.1359223300970874,-0.0918367346938775,-0.2327586206896551,-0.2053571428571429,-0.2704918032786885,-0.3257575757575758,-0.463855421686747,-0.4066666666666666
44708.0,-0.009299738,0.0306295199,0.0526907249,0.0101125935,0.0284354018,0.0173682874,0.0,-0.006557935,0.7846045198,-0.03900178,-0.2484076433121018,-0.2624999999999999,-0.3295454545454546,-0.301775147928994,-0.3948717948717949,-0.3407821229050279,-0.41,-0.4801762114537444,-0.4511627906976744,-0.4755555555555555,-0.3948717948717949,-0.41,-0.3295454545454546,-0.2578616352201258,-0.1510791366906474,-0.1805555555555555,-0.0327868852459016
58405.0,0.003801077,0.0191738759,0.0416463712,0.094590709,0.0794149569,-0.003990019,1.0,0.003778309,-0.294000399,0.0239399215,-0.0133333333333333,-0.0263157894736841,-0.0512820512820513,-0.108433734939759,-0.2127659574468084,-0.1395348837209302,-0.3018867924528302,-0.3392857142857143,-0.2745098039215686,-0.2043010752688172,-0.5487804878048781,-0.5771428571428572,-0.509933774834437,-0.5432098765432098,-0.5286624203821656,-0.5432098765432098,-0.5066666666666666
18550.0,-0.001220524,0.0070460579,0.0149434475,0.0839719486,0.0117059459,0.00371334,0.0,-0.002337619,1.8859270384,-0.066211987,0.0208333333333332,0.0858725761772853,0.0208333333333332,0.0234986945169712,-0.0754716981132075,-0.0599520383693045,-0.0862470862470862,-0.125,-0.081967213114754,-0.1515151515151515,-0.1210762331838565,-0.1764705882352941,-0.2547528517110266,-0.1729957805907173,-0.2064777327935222,-0.1459694989106753,0.0077120822622107
18569.0,-0.003595684,0.0113369776,0.0231259968,0.1139544866,0.062723278,-0.030487375,1.0,0.0025323219,-0.123364486,-0.026797745,0.0437956204379561,0.0751879699248121,0.0070422535211267,0.0214285714285713,0.0751879699248121,-0.0529801324503311,-0.1966292134831461,-0.2185792349726776,-0.1637426900584795,-0.1333333333333333,-0.0774193548387096,-0.0592105263157894,-0.1062499999999999,-0.1538461538461538,-0.1875,-0.0592105263157894,-0.0272108843537415
46295.0,-0.010118888,0.0419921928,0.0708849043,-0.033232547,0.316127554,0.0332935693,0.0,-0.009456694,-0.570069459,-0.023529079,-0.0583941605839416,-0.1041666666666666,-0.1677419354838709,-0.3101604278074866,-0.3174603174603174,-0.3484848484848485,-0.3943661971830986,-0.4880952380952381,-0.4777327935222671,-0.545774647887324,-0.5186567164179104,-0.5326086956521738,-0.5714285714285714,-0.5132075471698113,-0.4292035398230088,-0.670076726342711,-0.6335227272727273
63589.0,-0.003240716,0.0302457915,0.0436742519,0.0340411583,0.2368766662,-0.000259859,2.0,0.000393371,-0.580238702,-0.004655956,0.0303030303030302,0.096774193548387,-0.0489510489510489,0.0542635658914729,0.0074074074074073,-0.4426229508196722,-0.5277777777777778,-0.5142857142857142,-0.4666666666666667,-0.5160142348754448,-0.5342465753424658,-0.5342465753424658,-0.5802469135802469,-0.5228070175438597,-0.4848484848484848,-0.5466666666666666,-0.5107913669064748
26382.0,-0.003661713,0.0004891483,0.0011089156,-0.155367233,0.0257000463,0.0267804804,0.0,-0.013310088,0.3885532361,0.0534369154,-0.0802919708029197,-0.1188811188811188,-0.2631578947368421,-0.284090909090909,-0.2025316455696202,-0.1428571428571429,-0.0869565217391304,-0.1126760563380281,-0.0802919708029197,-0.2075471698113207,-0.2716763005780347,-0.2363636363636363,-0.2631578947368421,-0.2960893854748603,-0.284090909090909,-0.2125,-0.2125
47036.0,-0.002088908,0.0070417721,0.0201358682,0.3075775827,0.1792976542,-0.013086197,1.0,0.0037859232,0.3333333333,0.1235747263,-0.0714285714285714,-0.087719298245614,-0.1333333333333333,-0.1612903225806451,-0.1475409836065574,-0.2876712328767123,-0.3246753246753247,-0.3417721518987342,-0.2121212121212121,-0.3333333333333333,-0.3333333333333333,-0.2352941176470588,-0.2238805970149253,-0.1875,-0.1475409836065574,-0.037037037037037,-0.2676056338028169
60070.0,-0.000435453,0.0214209968,-0.3304253,-1.540003971,0.0252788735,0.0626248111,2.0,0.2776123354,3.4608879493,0.0909090936,-0.1428571428571429,-0.1428571428571429,-0.1999999999999999,-0.3333333333333333,-0.2941176470588235,-0.1428571428571429,0.0,-0.368421052631579,-0.4,-0.4285714285714286,-0.52,-0.6470588235294117,-0.7073170731707317,-0.7209302325581395,-0.7073170731707317,-0.6666666666666667,-0.6571428571428571
54500.0,-0.007274995,0.021065857,0.0420770856,-0.024789014,0.1703248464,0.1084079017,1.0,-0.074097597,-0.341935484,0.0549847791,0.064516129032258,-0.0294117647058823,-0.0833333333333333,-0.0958904109589041,-0.1951219512195121,-0.2666666666666667,-0.25,-0.3195876288659793,-0.2235294117647058,-0.2978723404255319,-0.4054054054054054,-0.415929203539823,-0.4499999999999999,-0.326530612244898,-0.3714285714285714,-0.2978723404255319,-0.2978723404255319
62228.0,0.0039558222,0.0227177218,0.0283589459,0.0398947466,0.3755229367,-0.028060342,2.0,0.003768422,-0.504974455,0.0441450835,-0.074074074074074,0.0080645161290322,-0.2424242424242424,-0.3093922651933701,-0.4186046511627906,-0.4212962962962963,-0.3872549019607842,-0.3556701030927834,-0.4469026548672566,-0.5335820895522387,-0.3990384615384615,-0.5,-0.5551601423487544,-0.5833333333333333,-0.5598591549295775,-0.576271186440678,-0.6153846153846154
59010.0,-0.007881897,0.0003965228,0.0006510688,0.0844760022,0.0315991454,0.0189429299,0.0,-0.009264391,2.9454034524,-0.04938578,-0.0635838150289017,0.0124999999999999,-0.0240963855421686,-0.0635838150289017,0.0451612903225806,0.0728476821192052,-0.0357142857142857,-0.1606217616580311,-0.0999999999999999,-0.2135922330097087,-0.4172661870503596,-0.5060975609756098,-0.5,-0.4022140221402214,-0.4044117647058823,-0.2636363636363636,-0.15625
44628.0,0.0060148404,-0.007281553,-0.024916276,0.3080453798,0.019028991,0.004905341,1.0,0.0273664155,-0.371492705,-0.039999999,0.1999999999999999,0.263157894736842,0.0909090909090908,0.0,0.125,0.1076923076923077,0.0746268656716417,-0.0270270270270269,0.125,0.1076923076923077,-0.0769230769230768,-0.0769230769230768,-0.1111111111111111,-0.04,0.263157894736842,0.4693877551020409,0.945945945945946
41304.0,0.0053736875,0.0011068472,0.0024513636,0.0922628185,0.0573695013,1.1443334684,0.0,0.0061214308,0.0104481716,0.0242392272,-0.2049689440993789,-0.3298429319371727,-0.4710743801652892,-0.3469387755102041,-0.2380952380952381,-0.3155080213903743,-0.2335329341317364,-0.1794871794871795,-0.2808988764044944,-0.3263157894736842,-0.2727272727272727,-0.2727272727272727,-0.2967032967032966,-0.2808988764044944,-0.2768361581920904,-0.1466666666666666,-0.0985915492957746
59870.0,0.0006216613,0.0018709508,0.023114704,0.08743131,0.0243950099,-0.259474256,1.0,0.1120891411,-0.783967391,-0.039001938,0.0165289256198346,0.1081081081081081,-0.0238095238095238,-0.0080645161290322,-0.1575342465753424,-0.21656050955414,-0.2678571428571429,-0.272189349112426,-0.2115384615384615,-0.2064516129032257,-0.1151079136690647,-0.1151079136690647,-0.18,-0.1689189189189189,-0.1398601398601399,-0.2115384615384615,-0.2545454545454545
60935.0,0.0016975753,0.0250929083,0.0476607164,0.0307689324,0.041151504,-0.038664326,2.0,0.0039008478,-0.477178423,-0.02010101,-0.0352941176470588,-0.108695652173913,-0.188118811881188,-0.0989010989010988,-0.2336448598130841,-0.3166666666666666,-0.2807017543859649,-0.3166666666666666,-0.3492063492063492,-0.3050847457627118,-0.3166666666666666,-0.3387096774193548,-0.3925925925925926,-0.3278688524590164,-0.2038834951456311,-0.196078431372549,-0.0989010989010988
40838.0,-0.002668033,0.0297712065,0.1045399118,-0.008913712,0.0601123719,0.0320914742,2.0,0.0143420164,-0.780065005,-0.040738357,-0.078125,0.1132075471698113,0.120253164556962,0.2508833922261484,0.1839464882943144,0.0504451038575668,-0.0166666666666667,0.0056818181818181,-0.0166666666666667,0.0892307692307692,0.1382636655948552,0.1799999999999999,0.0350877192982457,0.120253164556962,0.195945945945946,0.3511450381679388,0.3828125
63183.0,-0.00245876,0.0239834314,0.1079907457,0.0942002045,0.4152177111,0.0175801359,1.0,0.0016730179,-0.221365639,-0.007808501,-0.094017094017094,-0.0701754385964912,-0.1239669421487603,-0.171875,-0.2205882352941176,-0.2587412587412587,-0.369047619047619,-0.3575757575757575,-0.2205882352941176,-0.2789115646258503,-0.3375,-0.3727810650887574,-0.4391534391534392,-0.2837837837837837,-0.2933333333333333,-0.2885906040268456,-0.4619289340101523
62244.0,-0.021723638,0.0140589423,0.0229816445,-0.005150351,0.0244911541,-0.000260841,0.0,-0.013174613,-0.158576052,-0.04731096,0.3061224489795917,0.1034482758620689,0.0,-0.0857142857142857,-0.1232876712328767,-0.2470588235294117,-0.3904761904761904,-0.4529914529914529,-0.4920634920634921,-0.5675675675675675,-0.5223880597014925,-0.6024844720496895,-0.6666666666666667,-0.6862745098039216,-0.6666666666666667,-0.6213017751479291,-0.7714285714285715
21055.0,0.0008065367,0.0149183778,0.0459547807,-0.128580924,0.0970981059,0.019411902,1.0,0.0473690041,-0.306415355,-0.049736036,-0.1999999999999999,-0.0943396226415094,0.0212765957446807,-0.0769230769230768,0.0,-0.1724137931034483,-0.2380952380952381,-0.2835820895522388,-0.2727272727272727,-0.36,-0.323943661971831,-0.2835820895522388,-0.3513513513513513,-0.2615384615384615,-0.2258064516129032,0.1162790697674418,0.0909090909090908
59547.0,-0.001578394,0.0140932239,0.0389426366,0.1168070245,0.0136807358,0.0065957706,0.0,0.0008552279,3.3377659574,-0.149242427,0.0086956521739129,0.1262135922330096,0.0943396226415094,0.0841121495327101,0.0175438596491228,0.0841121495327101,-0.1654676258992805,-0.2368421052631578,-0.0333333333333333,-0.4170854271356784,-0.3216374269005848,-0.3796791443850267,-0.3894736842105263,-0.3446327683615819,-0.2317880794701986,-0.2883435582822086,-0.1343283582089552
47888.0,0.0225948779,0.0311141173,0.0583597644,0.0842956464,0.2780850055,0.0260971081,7.0,0.0150101088,1.0786889271,0.1265801219,-0.0751445086705202,-0.0419161676646706,-0.0532544378698225,-0.0476190476190476,-0.024390243902439,-0.1794871794871795,-0.2523364485981308,-0.2195121951219512,-0.064327485380117,-0.2156862745098039,-0.1709844559585492,-0.375,-0.3495934959349593,-0.2888888888888888,0.1510791366906474,0.2121212121212121,0.1940298507462685
62367.0,0.0240212267,0.0030056001,0.0066725419,-0.125667161,0.0402440686,-0.016871047,1.0,0.0117001177,-0.683234421,-0.028696479,0.0993377483443709,0.1527777777777776,0.0375,-0.0978260869565217,-0.0514285714285713,0.1527777777777776,0.7291666666666667,0.8863636363636365,0.7659574468085106,0.5961538461538463,0.5229357798165137,0.6274509803921569,0.5961538461538463,0.5961538461538463,0.8241758241758241,0.8863636363636365,1.0750000000000002
55474.0,0.0006391698,0.0115523841,0.0227125685,0.2206124853,0.0961713617,0.017338287,1.0,0.0010306243,-0.641463415,-0.017621487,-0.0476190476190476,0.3333333333333332,0.25,0.1538461538461537,0.0526315789473683,0.0,-0.0551181102362204,-0.1549295774647887,-0.0909090909090909,-0.1240875912408758,-0.1608391608391608,-0.375,-0.4059405940594059,-0.4258373205741627,-0.2207792207792207,-0.3023255813953488,0.0084033613445377
53794.0,-0.00264952,0.0195441951,0.0541710586,0.0714341221,0.0301260726,-0.036455633,1.0,-0.001049073,2.4756944444,-0.163499204,-0.0416666666666666,-0.0142857142857142,-0.0675675675675675,-0.1210191082802547,-0.1374999999999999,-0.2159090909090909,-0.2290502793296089,-0.2580645161290322,-0.1096774193548386,-0.1976744186046511,-0.086092715231788,-0.0416666666666666,-0.0738255033557047,-0.6698564593301435,-0.56875,-0.5646687697160884,-0.5337837837837838
49189.0,0.01507217,0.0123364291,0.0312293238,0.4636157919,0.0529926355,0.0020318324,1.0,0.0225200225,0.1527446301,-0.046242108,-0.1463414634146341,0.1413043478260869,0.2209302325581394,0.1538461538461537,0.2209302325581394,0.0396039603960396,-0.054054054054054,-0.1923076923076923,-0.0625,-0.1176470588235294,-0.0454545454545454,-0.1176470588235294,-0.1666666666666666,-0.0789473684210526,-0.25,0.09375,0.3999999999999999
32475.0,0.0034403337,0.0171387325,0.0412818516,0.1019610175,0.0178377727,0.0602694983,2.0,0.0045060085,-0.783982998,6.09644e-05,-0.0683760683760683,-0.1314741035856573,-0.2043795620437956,-0.1417322834645669,-0.080168776371308,-0.1314741035856573,-0.0954356846473029,-0.0521739130434782,0.0430622009569376,-0.018018018018018,-0.0045662100456621,0.013953488372093,-0.0480349344978165,0.0234741784037557,0.013953488372093,0.1237113402061855,0.1237113402061855
32571.0,-0.000130345,-0.043376621,-0.170966529,-0.088639208,0.0430258688,0.0140398648,0.0,-0.18922602,0.0954616588,-0.022727273,0.1081081081081081,-0.0465116279069767,0.0249999999999999,-0.2407407407407407,1.9285714285714284,1.1578947368421053,1.4117647058823528,0.7826086956521738,0.7826086956521738,0.3225806451612902,0.4642857142857142,-0.0888888888888889,-0.2264150943396226,-0.18,0.0249999999999999,-0.0681818181818182,0.0249999999999999
39765.0,0.0125476024,0.0268398666,0.0516888305,0.1070067879,0.1059322034,0.0450651693,0.0,0.0073843866,-0.355576151,-0.017806485,0.0544747081712062,0.1338912133891212,0.2098214285714286,0.2904761904761905,0.4728260869565217,0.4041450777202073,-0.1451104100946372,-0.0844594594594594,0.0544747081712062,0.0343511450381679,0.0753968253968253,0.084,0.0423076923076923,0.2904761904761905,0.173160173160173,0.1991150442477876,0.3969072164948453
32600.0,0.0006863418,-0.010782416,-0.016585158,0.0738925911,0.0784987824,-0.019893949,0.0,-0.025088201,-0.672688629,0.0091159269,-0.1111111111111111,-0.1111111111111111,0.1428571428571428,0.0666666666666666,-0.1578947368421053,-0.2380952380952381,-0.2727272727272727,-0.3043478260869565,-0.2727272727272727,-0.4482758620689655,-0.3846153846153846,-0.4285714285714286,-0.4666666666666667,-0.4838709677419355,-0.3846153846153846,-0.36,-0.4074074074074074
21653.0,0.0119159337,0.0092835039,0.0211011557,0.646080048,0.0538835443,0.019229828,0.0,0.0716234448,-0.182926829,0.0133287767,-0.125,-0.1666666666666666,-0.1358024691358025,-0.1025641025641025,-0.1025641025641025,-0.1860465116279069,-0.1666666666666666,-0.2222222222222222,-0.0277777777777777,0.0,-0.1025641025641025,-0.1954022988505747,-0.2783505154639175,-0.1358024691358025,-0.0666666666666666,-0.0909090909090909,-0.054054054054054
32678.0,0.0143225914,0.030479972,0.0391617485,0.1391546309,0.1332851289,-0.021131336,2.0,0.027611136,5.5819838057,0.2246246282,0.0416666666666667,0.0714285714285714,0.0273972602739727,0.0273972602739727,0.0,-0.21875,0.0714285714285714,-0.0259740259740259,0.0135135135135135,-0.0506329113924051,-0.1176470588235294,-0.1477272727272727,-0.1573033707865169,-0.1847826086956522,-0.0259740259740259,-0.0853658536585365,-0.1379310344827586
23077.0,0.0028693884,0.0307426045,0.0642737889,0.0340597948,0.1394139516,-0.017686566,2.0,0.0044365295,-0.238696538,-0.027445027,-0.0666666666666666,0.0769230769230768,-0.0140845070422535,0.0144927536231884,-0.0378006872852233,-0.0759075907590759,-0.0789473684210526,0.018181818181818,0.018181818181818,-0.2513368983957219,-0.2090395480225988,-0.1666666666666666,-0.1954022988505747,-0.2178770949720671,-0.2746113989637305,-0.2178770949720671,-0.0967741935483871
63212.0,0.0117634105,0.0379335311,0.2809378614,0.2640011664,0.0057530273,0.0024953879,2.0,-0.058126914,0.9265419265,-0.071428575,-0.0555555555555555,-0.0555555555555555,-0.0555555555555555,-0.0555555555555555,-0.1052631578947368,-0.1282051282051282,-0.081081081081081,-0.15,-0.1904761904761904,-0.1707317073170732,-0.2916666666666666,-0.3584905660377359,-0.1707317073170732,-0.1707317073170732,-0.1052631578947368,-0.276595744680851,-0.15
27828.0,0.0046379799,0.0285470814,0.0423246999,0.043399653,0.1719262295,-0.009724829,0.0,0.004596515,1.0970967008,-0.032695852,0.0,0.0428571428571429,-0.0135135135135134,-0.0101694915254236,0.0318021201413427,-0.0931677018633539,-0.1386430678466076,-0.0817610062893081,0.0318021201413427,-0.1178247734138973,-0.160919540229885,-0.5718475073313782,-0.5989010989010989,-0.5595776772247361,-0.5149501661129567,-0.542319749216301,-0.5667655786350148
32782.0,-0.00794621,0.0048778891,0.0112665406,0.0944939696,0.0310124291,-0.010130182,0.0,-0.022653382,1.0340314136,-0.216772998,-0.1111111111111111,-0.024390243902439,-0.0476190476190476,-0.0909090909090909,-0.1489361702127659,-0.2857142857142857,-0.2452830188679244,-0.0476190476190476,0.2121212121212121,0.1428571428571428,0.3793103448275863,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.6000000000000001,0.8181818181818181,0.7391304347826086
32803.0,-0.001389759,0.0130107309,0.0308878121,0.1699241172,0.1692881624,-0.010481585,2.0,0.0074743444,-0.731057667,0.0371913584,-0.1630434782608695,-0.1894736842105263,-0.1979166666666666,-0.1444444444444445,-0.2450980392156863,-0.1808510638297872,-0.1149425287356321,-0.1894736842105263,0.0694444444444444,-0.0128205128205127,-0.2376237623762376,-0.1894736842105263,-0.2596153846153846,-0.2596153846153846,-0.1046511627906976,-0.0253164556962025,0.0694444444444444
66181.0,0.0088452317,0.0318184477,0.055099767,0.0917540593,0.4268830499,0.019075153,3.0,0.0007941348,6.5612338858,0.1313842572,0.011049723756906,0.150943396226415,0.1730769230769231,0.326086956521739,0.4076923076923078,0.2039473684210526,-0.1285714285714285,-0.0757575757575758,0.0639534883720929,-0.2112068965517241,-0.1681818181818182,-0.1643835616438356,-0.1116504854368931,-0.4801136363636363,-0.4,-0.2766798418972331,-0.28515625
32870.0,0.0001074787,0.0100332773,0.0188957233,-0.001189609,0.0846248171,0.003889915,0.0,-0.002100403,0.3275862069,0.0084212376,0.0467289719626167,0.0566037735849056,0.0467289719626167,0.0,-0.1039999999999999,-0.0781893004115226,-0.0967741935483871,-0.1317829457364341,-0.0088495575221239,0.1200000000000001,0.1200000000000001,-0.0548523206751054,-0.026086956521739,0.0516431924882629,0.0370370370370369,-0.026086956521739,0.1546391752577318
42366.0,0.0027512295,0.0074815422,0.0123968627,0.0928004503,0.0039747786,-0.012988446,0.0,0.00294962,0.1328915242,0.0746158212,-0.0517241379310344,-0.0265486725663717,-0.1129032258064516,-0.1666666666666666,-0.12,-0.0909090909090909,-0.140625,-0.1269841269841269,-0.0434782608695651,-0.0677966101694915,-0.0434782608695651,-0.1666666666666666,-0.2465753424657534,-0.3167701863354037,-0.2857142857142857,-0.3251533742331288,-0.3125
46391.0,-0.003250278,0.0039784393,0.0093927084,-0.08166121,0.0246512383,0.3620415095,0.0,-0.006437701,-0.526934378,0.0079570808,-0.0753246753246753,-0.1099999999999999,-0.094147582697201,-0.0729166666666666,-0.0964467005076141,-0.1682242990654205,0.0409356725146199,-0.0246575342465753,-0.0656167979002624,-0.0455764075067024,0.0113636363636364,0.0056497175141243,-0.043010752688172,0.0987654320987654,0.1633986928104576,0.2669039145907472,0.2579505300353357
32926.0,0.0363253488,0.0324141268,0.0517545796,0.0787933273,0.3383950696,0.0284643772,0.0,0.0331635201,0.4918414918,0.0239463234,0.0923076923076922,0.1639344262295081,0.3148148148148149,0.2241379310344826,0.0923076923076922,0.0289855072463767,0.290909090909091,0.1451612903225807,0.5777777777777777,0.0923076923076922,0.1639344262295081,-0.1341463414634146,0.0142857142857142,0.0597014925373133,0.6904761904761905,0.6904761904761905,0.6904761904761905
50585.0,0.0,0.0197081029,0.0223749561,0.0144492813,0.2781500749,0.0,0.0,0.0054945715,1.9299578059,0.0223470666,-0.0114942528735632,-0.0337078651685393,-0.0057803468208093,0.0058479532163742,-0.0851063829787234,-0.0444444444444444,-0.0652173913043477,-0.0497237569060773,-0.0114942528735632,-0.0444444444444444,-0.0282485875706214,0.036144578313253,0.0058479532163742,-0.0702702702702702,-0.1041666666666666,-0.0057803468208093,0.1780821917808219
62623.0,-0.048587097,-0.034732034,-0.067033267,0.2888844088,0.211902936,-0.147783308,0.0,-0.11281054,-0.007551241,0.0192307699,-0.1454545454545455,-0.0961538461538461,-0.1607142857142857,-0.1296296296296296,-0.2033898305084746,-0.2419354838709677,-0.2419354838709677,-0.3188405797101449,-0.3472222222222222,-0.3974358974358974,-0.3472222222222222,-0.3974358974358974,-0.3380281690140845,-0.1896551724137931,-0.2166666666666666,-0.1454545454545455,-0.0208333333333333
12503.0,0.0079129569,0.0054109489,0.0650567056,-0.061410751,0.0865512363,0.0480446301,0.0,0.4468423928,-0.040101329,0.0396078434,-0.1132075471698113,-0.0961538461538461,-0.1896551724137931,-0.3561643835616438,-0.4597701149425287,-0.5204081632653061,-0.4891304347826086,-0.5877192982456141,-0.5688073394495412,-0.4719101123595506,-0.3561643835616438,-0.419753086419753,-0.2985074626865671,-0.4050632911392405,-0.3974358974358974,-0.06,-0.1132075471698113
61583.0,0.0017738589,0.0153349481,0.039222179,0.1503211237,0.0006409839,0.0217604076,0.0,0.0055436969,-0.012191648,0.10431315,0.036697247706422,0.107843137254902,-0.0131004366812227,-0.0923694779116466,-0.0044052863436123,-0.1031746031746031,-0.2014134275618374,-0.2125435540069686,-0.0661157024793388,-0.1985815602836879,-0.2152777777777778,-0.226027397260274,-0.4840182648401826,-0.446078431372549,-0.3791208791208791,-0.3687150837988827,-0.3233532934131736
48100.0,0.0030793165,0.0188711852,0.0511851007,0.1547101449,0.0162313306,0.002578861,1.0,0.0051207729,1.1477272727,0.0885414686,-0.0769230769230768,0.0810810810810811,0.0344827586206897,0.0526315789473683,0.1111111111111111,-0.024390243902439,-0.0909090909090909,-0.2307692307692307,-0.1366906474820144,-0.368421052631579,-0.3442622950819672,-0.2982456140350877,-0.6296296296296297,-0.5774647887323944,-0.53125,-0.4713656387665198,-0.3478260869565217
33267.0,0.0076980274,0.0112132067,0.033256351,0.1895538124,0.048768593,0.000381603,1.0,0.0157200861,0.1560798548,0.0614814796,-0.1111111111111111,-0.0697674418604651,-0.1489361702127659,0.0,0.0526315789473683,-0.0697674418604651,0.0,-0.1999999999999999,0.0810810810810811,0.0256410256410255,-0.0697674418604651,-0.1489361702127659,-0.2156862745098039,-0.2727272727272727,-0.0909090909090909,-0.2307692307692307,-0.1111111111111111
53567.0,-0.001012528,-0.001878713,-0.005234527,0.2889603785,0.025780528,0.0468130784,1.0,-0.007994951,0.0900763359,0.0,0.0,-0.02,-0.1090909090909091,-0.1403508771929824,-0.1090909090909091,-0.1403508771929824,-0.1403508771929824,-0.1967213114754098,-0.0925925925925925,-0.3,-0.2794117647058823,-0.2794117647058823,-0.3717948717948718,-0.2794117647058823,-0.1833333333333333,-0.125,-0.0925925925925925
12749.0,0.0023214736,0.016232841,0.0485084655,0.0980713333,0.0705488565,0.0123429862,1.0,0.0069336442,0.8954932011,0.002170247,-0.0080645161290322,0.0512820512820513,0.0603448275862068,0.0165289256198346,0.074235807860262,-0.0428015564202334,-0.075187969924812,-0.196078431372549,-0.1689189189189189,-0.1398601398601399,-0.1054545454545454,-0.0538461538461538,-0.1182795698924731,-0.0120481927710843,-0.0955882352941176,-0.0199203187250995,0.1081081081081081
47133.0,0.0017057126,0.022394483,0.0577629472,0.0601972552,0.2030964947,0.0609037278,0.0,0.0050448623,2.0157761897,-0.069565214,0.0510204081632652,0.0957446808510638,0.0729166666666667,0.2560975609756097,0.0098039215686274,-0.0803571428571429,-0.0964912280701754,-0.2746478873239436,-0.2589928057553957,-0.2847222222222222,-0.1953125,-0.2284644194756554,-0.1825396825396825,-0.1120689655172413,0.0510204081632652,0.0729166666666667,0.1704545454545454
57437.0,0.0014710712,0.0154037338,0.0474025657,0.070224608,0.0084482338,-0.019714555,0.0,0.0129929104,0.821192053,0.0357357366,-0.0849056603773584,-0.03,-0.0152284263959391,-0.03,-0.0934579439252336,-0.1377777777777777,-0.1339285714285714,-0.1141552511415525,0.0264550264550265,-0.3169014084507042,-0.2814814814814814,-0.4121212121212121,-0.3554817275747508,-0.2595419847328244,-0.2332015810276679,-0.1779661016949152,-0.0251256281407035
60513.0,0.0109392321,-0.05486351,-0.252962532,0.1715139868,0.0932018714,0.4821059315,0.0,-0.509189266,0.6569579288,0.0138888881,-0.3478260869565217,-0.375,-0.5,-0.53125,-0.53125,-0.5833333333333333,-0.53125,-0.5454545454545454,-0.5454545454545454,-0.6590909090909092,-0.6875,-0.6739130434782609,-0.6808510638297872,-0.7169811320754718,-0.6511627906976745,-0.5945945945945945,-0.5833333333333333
40459.0,-0.002945672,0.0018293447,0.0100302281,0.7107445952,0.0223310795,-0.004912139,1.0,-0.011679669,-0.173965937,0.1029623225,-0.0408163265306122,-0.1531531531531531,-0.2295081967213115,-0.265625,-0.2166666666666666,-0.3237410071942446,-0.248,-0.2985074626865671,-0.1607142857142857,-0.2231404958677686,-0.2100840336134454,-0.1376146788990825,-0.0309278350515463,-0.2100840336134454,-0.2539682539682539,-0.175438596491228,-0.0408163265306122
