firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
14198,0.6140250466,0.0448071276,1.0240555708,0.0078647267,0.0987993375,0.6267900147,0.1142811116,0.0397944263,0.4020075456,0.0053767692,-0.101265823,25.0,-0.008068353,0.0424242424,-0.0541861,-0.09108423,0.0296065706,0.1835973171,0.2154525445,0.0562786138,0.0642614077,0.7211872875,0.0,6.9504017573,0.0742919242,5.4351985664,0.0928889445,2.1977101818,4.8397163121,0.6858965897,0.0,0.0,1.0,0.0,0.0,0.4826690016,6.0,-1.066329268,-0.049188946,0.8462916469,-0.120750071,-475.080133,0.0506733292,13.049250871,-0.003385632,0.0079933209,0.0094165691,-0.003970238,0.3823588413,-0.041069306,0.0,-0.004952381,1.4987657867,0.0443268018,7.0,11.909224947,0.3852312476,0.0,0.0658914745,0.0353343647,0.0459546661,1.012111231,0.8541304934,1.0839681e-07,9.6942509e-08,0.9122164311,0.8321388172,0.2357071013,0.0572715516,0.2934998954,0.6561780526
45583,1.2747703072,0.0683658171,-17.17786504,0.0670049591,1.3323107677,3.7799946181,0.0878108689,-0.104615945,0.3863678973,-0.055240793,-0.153049105,25.0,-0.053087285,-0.085106383,-0.066243894,0.1555795565,0.1124026899,0.1369267251,0.0787528705,-0.067006593,-0.047700278,0.5100028016,0.0,3.219103689,0.2265684368,1.1371701621,0.201991804,71.501599767,8.3980151342,0.1207130155,0.0,0.0,0.0,0.0,0.0,0.7845417787,7.0,-0.827473889,-0.444632319,0.9062838329,-4.198710688,-1352.182303,0.1132579102,10.977858377,-0.003912229,0.0020208031,0.0039298652,-0.036359331,0.0442058143,0.017316911,0.0,-0.021857923,1.7145862553,0.0192287411,2.0,10.925526975,0.803391261,0.0,0.0733944923,0.0281740348,0.0446854843,0.8873511475,3.2560425933,2.2626212e-07,2.7552554e-08,0.5260324829,0.2767101731,0.1534108475,0.0502803213,0.0973837674,-0.288912046
14702,0.1261806916,0.0211140883,10.232401562,0.0,0.0689562642,0.1413846927,0.2130541582,0.3604306314,0.5268497505,0.0402376965,0.3100104971,25.0,0.0132063778,0.057628524,0.2022544052,-0.364930528,0.0070672925,0.2242858202,-0.005479621,0.0482078799,0.3896599427,0.6888843769,0.0,3.0313179701,-0.036645339,2.652307755,0.00103633,1.7602688836,4.0558064686,0.4790732077,0.0,0.0,1.0,0.0,0.0,0.815258886,6.0,-2.167059834,-0.029287424,-0.177581305,-0.693967297,31928.864677,0.0320529325,17.824496034,0.0399572631,0.046945562,0.0738106968,0.0273617842,0.411608045,0.0390948738,4.0,0.0003340292,0.6364770979,0.0177565997,7.0,18.233981487,3.8903992091,0.0,0.1429772973,0.0561769962,0.078867177,0.3347081024,9.3245178599,3.303015e-11,4.0979149e-09,1.9280158776,3.7172452242,0.0848599061,0.0723119771,-0.05767169,0.5378500505
15537,1.2801473835,0.0188407793,-1.199029409,0.0282611689,0.3058967651,1.5787509437,-0.040344625,-0.024758257,0.4131826038,-0.090521616,0.1414599575,19.0,-0.002932551,-0.008219178,-0.049967999,-0.034766159,0.0608251414,0.1536652835,0.229011205,0.0115849956,-0.057551945,0.6663238013,0.0,4.5137071222,-0.209829989,3.106212977,-0.206551671,3.2336419513,5.3913607472,0.2127349748,0.0,0.0,1.0,0.0,1.0,0.4940854051,5.0,-1.905684713,-0.132028123,0.7970305998,-1.029492282,-1550.59808,0.0307916777,10.164374765,0.0013561292,0.010250399,0.0125434902,0.0195533953,0.2975571354,-0.002158468,2.0,0.0067272551,2.2961036861,-0.03833333,4.0,8.3118281615,0.1990353455,0.0,0.0909090936,0.0424127953,0.0613655764,1.0068358787,0.8725177639,1.9413732e-06,5.727272864,0.3106038548,0.0964747546,0.5519257948,0.0568067029,0.1072815628,0.5378500505
68830,1.2218572874,0.124114802,-10.29258311,0.0,1.7524854834,4.6194986072,0.0816320162,0.0297547307,0.4489809235,-0.071511703,0.0214800837,15.0,0.0208164716,0.0166015625,0.0137905865,0.1860428387,-0.007372112,0.0322981869,0.0100908298,0.0550915442,0.0418596737,0.5168670802,0.0,1.9423343972,-0.028525127,0.3343971545,-0.157367421,34.979264607,179.42265193,0.0919953967,0.0,0.0,1.0,0.0,0.0,1.0425875858,3.0,-6.789084169,-0.252315665,1.1182731653,0.9206520854,-3397.066226,0.0245200929,11.864341731,0.0024566742,0.0111767765,0.0273007372,0.0372741163,0.015779099,0.068207219,0.0,0.0004541485,0.5608042299,0.0378424469,5.0,12.48289866,1.9972820513,0.0,0.078549847,0.0375663431,0.0428871333,0.652423094,5.5815530693,3.2018575e-08,1.4990539e-08,0.4967125065,0.2467233142,4.0714493313,0.0849110546,-1.238946516,0.8078432766
85631,0.220008883,0.0433280429,4.4819274356,0.0056034524,0.1116842343,0.3538210656,0.3218980644,0.2313918614,1.2588883565,0.0412845046,0.0133766499,14.0,0.000386522,0.0979757085,0.1704872873,-0.33876406,0.0161109975,1.1487634558,0.2218118127,0.0030488562,0.3823613335,0.580760521,0.0,1.945124979,0.2610485037,1.9123355455,0.2701342128,2.3728625012,8.0586954392,0.5868638865,0.0,0.0,0.0,0.0,0.0,2.1295792923,6.0,-0.021903964,-0.231221038,0.1211366502,0.2499459874,927.79813705,0.0458258411,14.589330056,-0.016303798,0.0015005553,0.0021619994,-0.002196537,0.4166092529,-0.019201172,2.0,0.0009333333,2.8930448959,0.1275507193,7.0,15.54593415,3.3521326472,0.0,0.0744680837,0.0456501831,0.0658452442,0.3640302819,2.5840839122,2.5629849e-09,1.2202238e-08,1.4278352365,2.0387134627,0.0909905636,0.0704773979,0.2062432179,0.6061383492
49373,0.2260318383,0.0506119576,12.145899884,0.0202205194,0.1805273689,0.3500482146,0.2385131818,-0.342244695,0.1715143816,-0.087417392,-0.457142016,25.0,0.0,0.0359281437,0.2585582173,0.3215103993,0.1126403688,0.6450596207,-0.093580218,0.0218261668,-0.208436442,0.4411582938,0.0,1.9634616461,0.1697640894,1.9634616461,0.1697640894,6.5754774689,2.212650057,0.258416852,0.0,0.0,0.0,0.0,0.0,0.3195764561,6.0,-0.847342974,-0.323597793,-0.142454636,-2.920134041,3216.1483219,0.1132579102,14.926559934,-0.003240811,-0.019262283,-0.044448794,0.0298195881,0.0932533984,0.0992692735,0.0,-0.000117474,0.160840785,-0.053872468,2.0,15.008333047,1.4535585778,0.0,0.0602409653,0.0476852463,0.0520487385,0.6210978466,9.6939960992,1.1644863e-09,8.2728064e-09,0.5991013905,0.3589224761,0.5116976443,0.0391414585,-0.175510282,-0.288912046
18570,0.6371463392,0.0780324149,5.8181128462,0.0194681156,0.1631474719,1.3128344504,0.1611454021,0.0181418134,0.4374072088,-0.033330134,-0.019375076,25.0,-0.014371364,0.0376414762,0.0920855895,0.0935509198,0.0717281203,0.0692929633,0.064215613,0.0288965411,0.0282169858,0.5240217799,0.0,0.6532078616,0.0614253194,0.5130421997,0.2771432565,38.04765272,56.850375675,0.754882925,0.0,0.0,0.0,0.0,0.0,0.5516542123,8.0,-0.052107723,-0.085311905,0.1713369732,0.1561895938,-3146.195987,0.0364592817,13.088010517,-0.001033748,0.024323698,0.0310272211,0.0118528179,0.016169748,0.0326332936,0.0,0.0,-0.323917481,0.0105995596,7.0,12.429594625,0.8268655875,0.0,0.0761904791,0.0315184447,0.0408251206,0.5300601268,1.376229623,2.8805816e-08,4.4693698e-08,0.3744485007,0.1402116797,0.6367139887,0.0444981792,0.1401542357,-0.067457728
18973,0.3257438633,0.050034128,5.8492831209,0.0180979346,0.1144626741,0.5951689966,0.2261958438,0.126019806,0.9101544461,0.0048008535,0.1543001364,16.0,-0.002766448,0.0,0.0345204878,-0.122111722,0.0423739849,0.2261584856,0.1431317494,0.0308731849,0.1179560815,0.5246982769,0.0,2.7723135703,-0.116323449,2.2602442519,-0.08932999,6.2393925741,6.4246418338,0.6477009828,0.0,0.0,1.0,0.0,0.0,1.2292445709,6.0,-0.289389744,-0.127214519,-0.042735803,-1.194766908,497.5901873,0.1167015195,13.353577276,0.0067977411,0.0352215767,0.0474624277,0.013334248,0.1843838114,-0.01125715,1.0,0.0017241379,-0.335697853,0.0442918567,6.0,11.651180838,0.2530713705,0.0,0.0572687238,0.0268288979,0.0279924709,0.4189697129,0.5407051403,3.4442799e-08,7.6653759e-08,0.6617248364,0.4378797591,-0.04965679,0.0501759253,-0.243993286,-0.148831251
19271,0.5177738441,0.0892867083,1.0714899484,0.024332298,0.2434476693,1.2360842991,0.2675026469,0.1276635045,0.7684350798,0.1000386997,0.0955071941,25.0,0.0258337364,0.046875,0.0294475433,-0.104404855,0.0503077403,0.1853081903,0.0212442183,0.0829891943,0.1434443964,0.6218273292,0.0,4.2470134303,0.1178871166,3.0486755213,0.1117991296,5.5467807042,10.138505369,0.5094004016,0.0,0.0,0.0,0.0,0.0,1.1455489556,5.0,0.0126031737,-0.094353049,-0.212105721,0.751800321,-3090.974551,0.0331938229,11.642189013,0.0005145594,0.033461634,0.0480195285,0.0135021097,0.2927494179,-0.000283577,1.0,0.0005789163,2.6385253506,0.0959067652,5.0,9.4834567212,0.1466629708,0.0,0.094339624,0.0273812662,0.0168819856,1.382349602,0.7386344358,7.993874e-07,4.7727273996,0.1385632358,0.0191997703,1.020461095,0.0404629353,0.2556284588,-0.067457728
29938,0.1816548104,0.0400155635,19.684420322,0.0156496511,0.1620432224,0.3518200037,0.2020460358,0.1613119143,0.7362784471,-0.002620621,0.2082717873,25.0,0.0142458966,0.0,0.0641102457,0.0301479815,0.0038509194,0.158045977,-0.129197656,0.0796519411,0.1391304348,0.4843025937,1.0,1.9323017408,-0.150587727,0.916827853,-0.045699619,10.385964912,6.4817518248,0.343812709,0.0,0.0,0.0,0.0,0.0,1.3540372671,5.0,-0.057134059,-0.122953382,-0.284154555,-0.231903276,1164.1208256,0.0364592817,14.304443271,0.0019749835,0.0416928796,0.0796286182,0.0143801662,0.0971912154,-0.042767163,1.0,4.59259e-05,-0.507878788,-0.063493598,6.0,10.967887897,0.0452831057,0.0,0.0275229365,0.0146880608,0.0150262663,0.8720022348,0.1078124427,8.7783491e-08,5.9003675e-07,0.1360758972,0.0185166498,0.8478216556,0.0306421649,0.0146149623,-0.067457728
10866,0.7441964064,0.0811072446,-4.203142845,0.0247512623,1.5011059767,5.2768437086,0.0980285386,-0.057203865,0.9182489482,0.0065931631,-0.116458719,24.0,-0.026518641,-0.043478261,-0.01874814,0.1045793759,0.0444430701,0.3278614714,0.0165843361,-0.018962917,0.0902856569,0.5130226134,0.0,2.0182394378,0.0422042597,0.5482340816,-0.037213943,33.820324168,22.707468849,0.1083935853,0.0,0.0,1.0,0.0,0.0,3.106526432,8.0,0.0275215024,-0.150308976,0.0847130801,-0.361802459,-958.195912,0.056994418,12.292700355,-0.002204023,0.02100493,0.0636736912,0.0527518819,0.0699461885,-0.00803591,3.0,0.0005614035,1.409855169,-0.000811358,3.0,12.080755991,0.8810020495,0.0,0.0939597338,0.0343766308,0.046391964,0.5435172801,2.783137445,2.6720166e-08,1.6993633e-08,0.4910483493,0.2411284814,-0.599765631,0.0535714218,-0.067642811,-0.080410197
20248,0.4467083505,0.0841306605,1.1276101974,0.0213432094,0.453076425,1.4933345602,0.1281341962,0.0259309935,1.4509553639,-0.002124001,-0.06704087,17.0,0.0044319393,0.033750474,0.0622005394,0.8655370323,0.0199056297,0.2569636881,0.1529715516,0.0580081395,0.1412843318,0.6532509576,0.0,3.1772976297,0.5966925211,2.6442307692,0.642801343,5.1251315789,37.546751494,0.4125450283,0.0,0.0,0.0,0.0,0.0,3.2058829291,8.0,-0.836992249,-0.325775462,0.0782218763,-3.91500515,-1221.414928,0.1132579102,12.103654671,-0.020502313,-0.011506968,-0.023397208,-0.111471182,0.2101316013,0.0568318798,0.0,-0.012518337,0.483305427,0.0372090228,4.0,11.252140078,0.463080038,0.0,0.0470588244,0.0220313272,0.0157690807,0.5891102153,1.0677485847,3.6544509e-08,3.9650214e-08,0.6429794716,0.4134226009,-0.271016422,0.0619536631,0.1187667357,-0.288912046
25320,0.0124496715,0.0383555838,375.17128398,0.0206081797,0.280091121,0.3403263403,0.2356780276,-0.019705308,0.6236463696,-0.042410714,0.1118822292,25.0,0.0091438817,0.0103092784,-0.040621266,0.1346836116,0.0115997076,0.1141367323,-0.054530818,0.0191727321,-0.731121281,0.2992810576,0.0,0.4113159568,-0.199362065,0.2158296249,-0.309394476,1070.6666667,11.874306839,0.1834295957,0.0,0.0,0.0,0.0,1.0,3.8020594966,5.0,0.0148555272,-0.13091877,-0.717429894,-0.233338834,15672.746699,0.0331938229,16.387936664,-0.001501251,0.0425570445,0.6242072839,0.0007806401,0.0059212818,-0.010319692,1.0,0.0017777778,0.6106880778,0.0377270051,6.0,15.362352382,0.4743696907,0.0,0.1155660376,0.0395107576,0.0424793233,0.5507425139,1.29681803,9.175923e-10,4.3317695e-08,0.0523906421,0.0027447794,0.5137935053,0.0428291869,-0.312995315,-0.067457728
21726,0.6961602939,0.1244995186,-2.916819372,0.0345126415,1.2375030768,2.3765600672,0.112124276,-0.004962928,0.3625225978,-0.023016609,-0.027635488,25.0,0.0107104605,-0.063738157,0.1029159288,-0.059005351,0.046503625,0.2153384961,0.0740060586,0.0400752878,0.0808947906,0.4330958986,0.0,2.5977693283,0.1010141588,1.5497760879,0.1213418771,35.595986038,5.6379744036,0.1992271361,0.0,0.0,1.0,0.0,0.0,1.0474351204,7.0,-1.898322499,-0.187547102,0.2130435102,-0.770760374,-1405.276705,0.0307916777,11.765239394,-0.0063032,0.0042607313,0.0097558845,-0.222157295,0.056901088,0.0308075667,0.0,-0.00109589,-0.08282355,-0.025332639,4.0,10.545382556,0.468997669,0.0,0.0650887564,0.0245851963,0.0253846392,1.5560420187,6.3430368839,2.5645722e-07,2.6935828e-08,0.5709609869,0.3259964486,-0.209159176,0.0569303532,0.5118049582,0.5378500505
21742,0.4322069086,0.0576103111,17.515235833,0.0045229757,0.3736816936,1.4496573764,0.1282098062,0.1726885206,0.6138603341,0.0021292776,0.2049492151,16.0,0.0153504776,0.0966621648,0.0405954423,-0.071741964,0.0862182858,0.0700473022,-0.030986935,0.2081154396,0.1461571757,0.5361979142,0.0,0.8376024529,0.4350424479,0.2744365836,0.8534973945,68.71326773,179.42265193,0.3106333439,0.0,0.0,1.0,0.0,0.0,1.0876775992,6.0,0.2010321105,0.0048981658,1.2965685,34.644598619,-2767.632219,0.0545653003,13.277895852,-0.000141835,0.0214636362,0.0400809089,0.1331606075,0.0379632696,-0.003779146,0.0,-0.003106796,6.312181248,-0.214097487,6.0,12.852640568,1.065310442,0.0,0.0378378369,0.016361912,0.0420923588,0.5044578437,1.3147017922,1.0657749e-08,3.8871416e-08,0.5054337496,0.2554632752,0.2551881981,0.0459123097,-0.021860482,-0.098589218
11267,0.7431962972,0.1032027697,-0.310470412,0.022455459,0.3722971848,2.3459309526,0.2149398737,0.0707265249,0.7151306552,-0.015623289,0.0280978539,19.0,-0.012457246,-0.014084507,0.060915449,0.1170761746,0.0331024574,0.1395323347,-0.09907302,0.0302853332,0.0934381269,0.6992545984,0.0,2.6855896383,0.0452700523,1.8550265701,0.1042359998,6.3063485251,12.207292976,0.3707990599,0.0,0.0,0.0,0.0,0.0,1.0946126108,6.0,0.0088714779,-0.120915223,0.0837129708,0.4238391182,-1018.271756,0.056994418,12.39138348,0.0014164044,0.0126216654,0.0187713856,0.0450670912,0.274661213,0.0332420549,0.0,0.0017391304,-0.438173325,-0.00362448,5.0,12.023047842,1.0199293989,0.0,0.0819672123,0.033856017,0.0393273772,0.6933489029,1.217033908,6.4449075e-08,4.0185385e-08,1.0060506682,1.0121379471,-0.014436122,0.0894455252,-0.055277192,-0.080410197
86474,1.1886446886,0.1509157509,-0.46963434,0.0,0.0818681319,1.1245421245,0.2842827004,0.1081469649,0.5357827476,0.0133160117,-0.324773414,13.0,-0.008032129,0.1470588235,-0.057993249,0.064013592,0.0715925242,0.4074074074,0.3281481481,-0.004153355,0.1593426224,0.7334130027,0.0,14.874720358,0.6433686377,9.4765100671,0.7791972956,1.9523052464,7.974025974,1.5836453913,0.0,0.0,0.0,0.0,0.0,0.5989639157,5.0,0.0427799914,-0.093683979,17369.074079,-1.293318859,-3803.365883,0.0398631017,9.6499894919,0.0038338658,0.0356661172,0.038147139,0.0186813187,0.4533660084,0.000639028,0.0,0.0278388278,8.7346109712,0.4141006116,5.0,11.354673156,8.7734463394,0.0,0.25,0.0852260951,0.1249359199,0.8403107511,4.2722560992,4.9285438e-07,1.058704e-08,2.2362070235,5.0006218519,-0.089407334,0.1725971278,1.3807017928,1.4284448519
22825,0.6165013179,0.0580261467,0.2262406367,0.0,0.444796482,2.1236128588,0.1576004897,0.113933624,0.734985319,0.0169452714,0.1342412451,20.0,-0.009933287,-0.01754386,0.2522682396,0.0081789956,-0.056047836,0.538547486,0.3642121559,-0.036480114,0.0997278089,0.5564791725,0.0,2.441023319,-0.211447875,1.4255150555,-0.114112546,93.823970037,4.4701998572,0.1874810088,0.0,0.0,1.0,0.0,0.0,1.2286405565,5.0,-1.070084566,-0.109157048,0.8487679183,-0.567755485,-886.9760705,0.0506733292,10.222849962,0.000578369,0.0153760134,0.0264695772,-0.11215032,0.0245579965,0.0018100556,1.0,-0.001137513,0.720324404,-0.021385781,5.0,8.6633504013,0.2339539812,0.0,0.1202346012,0.0442176698,0.0521223723,1.6824735386,1.346405271,6.4335353e-06,11.454545592,0.3327090245,0.110695295,0.4798404404,0.0527912029,0.4476389775,0.6561780526
