firms,roeq,rsup,nincr,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
26649.0,0.0023900648,-0.390187943,0.0,-0.202323531,-0.02098863,-0.1607142857142857,-0.0891472868217054,-0.2006802721088435,-0.314868804664723,-0.3543956043956043,-0.6160130718954249,-0.5773381294964028,-0.6263910969793323,-0.6128500823723229,-0.5523809523809524,-0.5566037735849056,-0.6147540983606558,-0.6638054363376251,-0.5869947275922671,-0.6785225718194254,-0.6948051948051948,-0.6350931677018634,-0.6043771043771045,-0.631083202511774,-0.6807065217391304,-0.6428571428571428,-0.6362229102167183,-0.5680147058823529,-0.5093945720250521,-0.381578947368421,-0.2835365853658537,-0.3398876404494382,-0.3896103896103896,-0.381578947368421,-0.6439393939393939,-0.5934256055363322,-0.5042194092827004,-0.4470588235294117,-0.4211822660098522,-0.3561643835616438,-0.3285714285714286,-0.3398876404494382,-0.3716577540106952,-0.3927648578811369,-0.4754464285714286,-0.4634703196347032,-0.4350961538461538,-0.3716577540106952,-0.3579234972677595,-0.366576819407008,-0.366576819407008,-0.1360294117647058,-0.2295081967213115
40096.0,0.0235584744,1.4256139349,0.0,-0.818417639,-0.087394958,0.2142857142857142,0.1724137931034481,-0.0285714285714285,0.0,0.096774193548387,0.2142857142857142,0.1333333333333333,0.4166666666666667,1.125,0.7894736842105263,1.2666666666666666,1.125,0.8888888888888888,0.6190476190476191,0.6190476190476191,0.3076923076923077,0.2592592592592593,0.2592592592592593,0.1724137931034481,0.0,-0.1052631578947368,-0.15,-0.081081081081081,0.0303030303030302,-0.2916666666666666,-0.276595744680851,-0.1052631578947368,-0.276595744680851,-0.1052631578947368,0.0,-0.1707317073170732,-0.2093023255813954,-0.2916666666666666,-0.3584905660377359,-0.4035087719298246,-0.4516129032258065,-0.5142857142857142,-0.46875,-0.4516129032258065,-0.4769230769230769,-0.5072463768115942,-0.5142857142857142,-0.5277777777777778,-0.4333333333333333,-0.4137931034482759,-0.3818181818181818,-0.2272727272727273,-0.0555555555555555
41734.0,0.0332671657,-0.604686497,0.0,2.8818565401,0.0733363889,-0.0267857142857143,0.101010101010101,0.0283018867924529,-0.018018018018018,-0.1679389312977098,-0.1065573770491803,0.0186915887850467,0.2528735632183907,0.2528735632183907,0.2386363636363635,0.6515151515151516,0.6029411764705883,0.379746835443038,0.472972972972973,0.5138888888888888,0.3292682926829269,0.345679012345679,0.2386363636363635,0.0792079207920792,-0.018018018018018,-0.0916666666666666,-0.1865671641791044,-0.1065573770491803,0.0792079207920792,-0.0603448275862068,-0.0840336134453781,0.1473684210526316,0.0092592592592593,0.1720430107526882,0.211111111111111,0.1473684210526316,0.0380952380952381,0.0480769230769231,-0.1065573770491803,-0.128,-0.1925925925925925,-0.0603448275862068,0.0380952380952381,-0.0521739130434782,-0.009090909090909,0.0686274509803921,0.1237113402061855,0.1237113402061855,0.0092592592592593,0.09,0.0686274509803921,0.2247191011235956,0.2976190476190476
53313.0,0.0603119584,-1263.677673,0.0,1.8235294118,-0.021428574,-0.0697674418604651,-0.0697674418604651,-0.1999999999999999,-0.2727272727272727,-0.0697674418604651,-0.0476190476190476,-0.4736842105263158,-0.452054794520548,-0.5238095238095238,-0.3650793650793651,0.3793103448275863,0.2903225806451612,0.4285714285714286,0.6000000000000001,0.4285714285714286,0.3333333333333332,0.3793103448275863,0.4814814814814814,0.6000000000000001,0.4285714285714286,0.4285714285714286,0.3333333333333332,0.4285714285714286,0.4285714285714286,0.25,0.1764705882352941,0.1428571428571428,0.0810810810810811,0.0,0.1111111111111111,0.0256410256410255,0.1111111111111111,0.0256410256410255,-0.0476190476190476,0.0,-0.1111111111111111,-0.1304347826086956,-0.2592592592592593,-0.3103448275862068,-0.1489361702127659,-0.024390243902439,-0.1666666666666666,-0.2857142857142857,-0.2307692307692307,-0.0697674418604651,-0.0909090909090909,-0.2592592592592593,0.1111111111111111
10401.0,0.0247241869,0.2536878714,0.0,0.4506834727,0.0099557252,0.0253164556962024,0.103542234332425,0.0945945945945945,0.0331632653061224,-0.0049140049140049,0.0279187817258883,0.0358056265984654,0.0253164556962024,0.0049627791563275,0.0438144329896907,0.134453781512605,0.1705202312138729,0.0945945945945945,0.2347560975609757,0.1911764705882352,0.2017804154302671,0.0857908847184987,0.1005434782608696,0.0714285714285714,0.0150375939849625,-0.0334128878281623,0.0049627791563275,0.0099750623441396,0.08,0.0438144329896907,-0.0264423076923077,0.0657894736842106,0.007462686567164,-0.0097799511002445,-0.0097799511002445,-0.0217391304347825,0.0,0.0175879396984923,-0.0402843601895734,-0.0402843601895734,-0.0073529411764705,0.0465116279069768,0.08,0.1571428571428572,0.2125748502994011,0.2162162162162162,0.187683284457478,0.1807580174927114,0.1705202312138729,0.1637931034482758,0.1312849162011173,0.1312849162011173,0.2125748502994011
50091.0,0.0251716588,1.0713065318,0.0,1.8894009217,-0.022002713,0.0428571428571429,0.0503597122302157,0.1060606060606059,0.0,-0.0519480519480519,0.0,0.2372881355932203,0.2920353982300885,0.489795918367347,0.6404494382022472,1.115942028985507,1.0,0.7380952380952381,0.9210526315789472,0.6976744186046511,0.7590361445783131,0.5698924731182795,0.5368421052631578,0.553191489361702,0.4747474747474747,0.4599999999999999,0.4747474747474747,0.6590909090909092,0.489795918367347,0.2807017543859649,0.3644859813084111,0.3773584905660376,0.2268907563025211,0.4313725490196078,0.3153153153153154,0.2586206896551724,0.140625,0.1967213114754098,0.123076923076923,0.0895522388059701,0.0354609929078013,0.0895522388059701,0.0735294117647058,0.1060606060606059,0.2166666666666665,0.1587301587301588,0.1679999999999999,0.0814814814814814,0.0895522388059701,0.0895522388059701,0.0138888888888888,0.1496062992125983,0.3153153153153154
52046.0,-0.000380557,-38.60637868,0.0,-0.034733022,0.0974025987,-0.0526315789473684,0.0,-0.217391304347826,-0.25,-0.1428571428571429,-0.0526315789473684,-0.0999999999999999,-0.1428571428571429,0.2857142857142858,0.125,0.3846153846153846,0.6363636363636365,0.5,0.2857142857142858,0.2857142857142858,0.1999999999999999,0.0,-0.0999999999999999,-0.0526315789473684,-0.3076923076923077,-0.4,-0.4705882352941176,-0.25,-0.3076923076923077,-0.4857142857142857,-0.5135135135135135,-0.4545454545454546,-0.6086956521739131,-0.5384615384615384,-0.5263157894736843,-0.6896551724137931,-0.7230769230769231,-0.7272727272727273,-0.7631578947368421,-0.8269230769230769,-0.8217821782178218,-0.8317757009345794,-0.8252427184466019,-0.8487394957983193,-0.8448275862068966,-0.8723404255319149,-0.891566265060241,-0.8867924528301887,-0.8909090909090909,-0.893491124260355,-0.891566265060241,-0.8548387096774194,-0.8285714285714285
27502.0,0.0418218964,-4.719031206,1.0,0.2138888889,-0.039186485,-0.0099009900990099,0.0416666666666667,-0.0196078431372549,-0.0099009900990099,-0.0825688073394494,0.0204081632653061,0.0101010101010101,0.0416666666666667,0.0309278350515462,0.0,0.2195121951219512,0.1363636363636364,0.0526315789473683,0.1235955056179776,0.0101010101010101,0.0,0.0204081632653061,-0.0196078431372549,-0.0476190476190476,-0.0654205607476635,-0.0825688073394494,-0.1071428571428571,-0.074074074074074,-0.0384615384615384,-0.2125984251968503,-0.180327868852459,-0.1071428571428571,-0.1935483870967742,-0.1596638655462184,-0.2248062015503875,-0.2307692307692307,-0.3103448275862068,-0.3103448275862068,-0.3902439024390244,-0.3243243243243243,-0.3243243243243243,-0.375,-0.4047619047619047,-0.4444444444444444,-0.4318181818181817,-0.4285714285714286,-0.3865030674846625,-0.3865030674846625,-0.3975903614457831,-0.4318181818181817,-0.3788819875776398,-0.3288590604026845,-0.2805755395683453
18606.0,0.0198756216,-0.584975883,1.0,1.9402460457,0.2361355573,-0.1777777777777778,-0.159090909090909,-0.119047619047619,-0.1956521739130434,-0.3148148148148147,-0.119047619047619,-0.0749999999999999,0.0277777777777776,0.2333333333333334,0.1212121212121211,0.9473684210526316,0.5416666666666667,0.4230769230769231,1.0555555555555554,0.1935483870967742,0.0571428571428571,0.0571428571428571,-0.0749999999999999,-0.2448979591836735,-0.2884615384615384,-0.3620689655172413,-0.4307692307692308,-0.26,-0.3833333333333333,-0.5487804878048781,-0.5888888888888889,-0.5256410256410257,-0.5795454545454546,-0.5194805194805194,-0.513157894736842,-0.5747126436781609,-0.63,-0.6407766990291262,-0.6605504587155964,-0.7016129032258065,-0.7109375,-0.6967213114754098,-0.7016129032258065,-0.7063492063492063,-0.6916666666666667,-0.6837606837606838,-0.6991869918699187,-0.7259259259259259,-0.7375886524822695,-0.75,-0.7533333333333333,-0.7109375,-0.6782608695652175
46156.0,0.0111272181,-26.2989567,0.0,0.7272727273,-0.037638485,0.1045751633986928,0.1342281879194631,0.0180722891566265,-0.0913978494623656,-0.0962566844919786,-0.0815217391304348,0.0059523809523809,0.0180722891566265,0.0562499999999999,0.0833333333333332,0.2706766917293233,0.2335766423357663,0.0119760479041917,-0.1197916666666666,-0.1952380952380952,-0.2777777777777778,-0.3449612403100774,-0.3130081300813008,-0.3073770491803278,-0.3185483870967742,-0.3239999999999999,-0.3449612403100774,-0.2652173913043478,-0.3574144486692014,-0.3740740740740741,-0.3646616541353383,-0.3809523809523809,-0.3964285714285714,-0.4028268551236749,-0.398576512455516,-0.4366666666666666,-0.4583333333333333,-0.4583333333333333,-0.4702194357366771,-0.4735202492211838,-0.4735202492211838,-0.4403973509933775,-0.3786764705882353,-0.430976430976431,-0.4530744336569579,-0.5115606936416185,-0.4815950920245399,-0.5,-0.4878787878787879,-0.4815950920245399,-0.4702194357366771,-0.4477124183006535,-0.3320158102766798
