firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
47511,0.9479157011,0.1930834128,-1.007627748,0.03925092,0.551816478,2.6257728631,0.2427507219,0.1786696762,0.6289294867,-0.027748691,0.2521213767,0.0580826885,0.4169507282,0.1125771432,0.0580826885,8.0,0.0115474687,-0.016129032,0.0452423485,-0.074228829,0.0470885891,0.1074609601,-0.238827576,0.1301873927,0.1397482014,0.6310075803,0.0,3.1874735057,0.0387289946,2.1743323442,0.0837853232,9.840677206,7.6214831539,0.5010851218,0.0,0.0,0.0,0.0,0.0,0.9401079137,3.0,0.0052721076,-0.153175348,-0.035116746,-0.176960946,0.053791945,0.6402830086,-0.195263457,-99.6594552,0.0452468438,10.875815932,0.006258725,0.0317152473,0.0510060547,0.0029714811,0.1988565469,-0.039560365,0.0,0.0081064089,0.0532102385,5.0,10.060491301,0.4708229426,0.0,0.0202020202,0.0222322868,0.0194215215,0.9819881796,2.6765699814,2.2693153e-07,4.0852622e-08,0.9298658675,0.8646505316,0.0952697784,0.0353901172,0.3486740746,0.4149148829,-0.0192307692307692,0.06993006993007,0.0625,-0.0192307692307692,-0.0670731707317072,-0.0892857142857143,-0.0437499999999999,0.0132450331125828,0.0408163265306122,-0.0064935064935064,-0.0670731707317072,0.047945205479452,-0.0192307692307692,0.0774647887323942,0.2749999999999999,0.2239999999999999,0.2338709677419355,0.1333333333333333,0.150375939849624,0.0408163265306122,0.108695652173913,0.1167883211678832,0.1953125,0.1590909090909091,0.2540983606557376,0.4433962264150943,0.2239999999999999,0.1007194244604317,0.108695652173913,0.2047244094488189,0.2439024390243902,0.0268456375838925,0.0337837837837837,0.1769230769230769,0.2966101694915255,-0.1593406593406593,0.0337837837837837,0.047945205479452,0.2749999999999999,0.4036697247706422,0.53,0.6451612903225807,0.8214285714285714,0.4166666666666667,0.4299065420560748,0.3660714285714286,0.2857142857142858,0.2749999999999999
20909,1.0704036177,0.1473051532,-5.941127016,0.0572236829,0.7995420861,2.9157500609,0.079276326,0.0223373641,0.3540409124,0.4755121951,-0.038677013,0.0320347237,0.4022179194,0.088056381,0.0320347237,7.0,-0.035667195,-0.031548928,0.1017138625,0.0596880849,-0.020949974,0.1552211221,-0.029809344,-0.01309593,0.0732170201,0.5376978675,0.0,2.1550706045,0.0575847403,1.1502693066,0.1650269405,24.241053721,6.5085807225,0.2740529508,0.0,0.0,0.0,0.0,1.0,0.6306496018,5.0,-0.001075782,0.0169542724,-0.010269571,-0.276369536,-0.073691782,0.7529762129,-0.296593335,-23.54963921,0.0978663225,12.827020032,-0.00390712,0.0184072781,0.0315534793,-0.07053604,0.116124183,-0.01715487,1.0,-0.005133422,-0.005153278,5.0,11.750386037,0.3416707422,0.0,0.0285714287,0.0186796794,0.026518955,0.7989173949,1.5965581726,6.4051445e-08,7.5801204e-08,0.9318487228,0.8683420422,0.0562157342,0.0480863064,0.0588441867,0.3283098427,0.0454545454545454,0.0,0.2185430463576159,0.0823529411764705,0.0279329608938547,-0.0980392156862745,-0.010752688172043,-0.016042780748663,-0.0707070707070707,-0.1858407079646017,-0.2236286919831224,-0.3210332103321033,-0.524547803617571,-0.532994923857868,-0.4523809523809523,-0.388704318936877,-0.390728476821192,-0.4619883040935673,-0.4064516129032258,-0.4303405572755417,-0.4025974025974026,-0.3986928104575163,-0.2895752895752895,-0.1999999999999999,-0.1481481481481481,-0.2895752895752895,-0.4390243902439024,-0.4682080924855492,-0.4102564102564102,-0.3698630136986301,-0.2923076923076922,-0.3783783783783784,-0.3185185185185185,-0.2669322709163346,-0.2698412698412699,-0.2136752136752137,-0.2301255230125523,-0.2268907563025209,-0.1024390243902438,-0.2170212765957446,-0.1636363636363637,-0.152073732718894,-0.1111111111111111,-0.3235294117647058,-0.3235294117647058,-0.1999999999999999,-0.1320754716981131,-0.1894273127753304
48143,1.5537784592,0.2383171203,-2.108909011,0.0394316172,0.7862405356,3.8839976839,0.1999808576,0.0859631542,0.3820550374,-0.003376952,-0.006005628,-0.08763839,-0.826456649,0.4352758889,0.08763839,7.0,-0.069102627,-0.226519337,-0.023901755,0.2505856124,-0.076602764,0.1137272659,-0.211812731,-0.081831496,0.1393043309,0.6509614429,0.0,4.3171153371,0.3440897288,2.927883428,0.6513240482,6.4237679248,7.3761276891,0.3656774574,0.0,0.0,1.0,0.0,0.0,0.5956301457,2.0,-0.007837579,-0.2202348,-0.118309962,0.2116405708,0.0431852583,0.5084846736,-0.957682839,-66.1555396,0.0703285499,10.527535829,-0.009040739,0.0226545115,0.0331067472,-0.157051047,0.162627294,-0.009739873,1.0,-0.013099017,0.0050251256,2.0,9.0489384654,0.184737221,0.0,0.0409836061,0.0148118612,0.0120195798,0.9048850315,0.7165837972,5.7129837e-07,1.909091048,0.9770521025,0.954630811,-0.052541088,0.0399969066,0.4496905575,0.3459920537,-0.0654205607476635,0.0,0.0101010101010101,0.0101010101010101,-0.0384615384615384,-0.0196078431372549,0.0309278350515462,0.0869565217391303,-0.0654205607476635,-0.1150442477876105,-0.1525423728813559,-0.1150442477876105,-0.0196078431372549,0.0638297872340425,0.1627906976744186,0.1627906976744186,0.2195121951219512,0.098901098901099,0.0416666666666667,0.0526315789473683,-0.0291262135922329,0.098901098901099,0.0638297872340425,0.0416666666666667,0.2048192771084338,0.2987012987012987,-0.0384615384615384,-0.0654205607476635,0.0101010101010101,0.2048192771084338,0.1627906976744186,0.1111111111111111,0.1111111111111111,0.098901098901099,0.2195121951219512,0.2345679012345678,0.2195121951219512,0.1494252873563217,-0.074074074074074,-0.0196078431372549,0.098901098901099,0.1904761904761904,0.1904761904761904,-0.1071428571428571,-0.0291262135922329,0.2195121951219512,0.36986301369863,0.3333333333333332
50729,0.975072016,0.0937065428,-7.992243071,0.0568311347,0.6833875913,6.1353774614,0.0801000707,-0.021828069,0.3951868729,0.0,-0.091858585,0.0380479051,0.6809019474,0.0299015753,0.0380479051,8.0,-0.041506516,0.0,0.0454298736,0.0028645979,-0.02323967,0.206820673,0.0330712593,9.44121e-05,0.0340587583,0.5642771411,0.0,1.8019088349,0.141104595,0.8295191405,0.2414480959,94.012018641,17.400254226,0.3170239568,0.0,0.0,1.0,0.0,0.0,0.6819899957,3.0,-0.004950359,-0.030263222,-0.006740427,-35.56419019,-0.168908894,0.3536377634,-5.61085967,-182.8827356,0.0277057153,12.352128868,0.0147628998,0.0188741508,0.0324883612,0.0445055388,0.0393507496,-0.001243153,1.0,0.0181789199,0.0055516595,2.0,10.654278446,0.2963912283,0.0,0.095693782,0.027117896,0.0196999312,0.8990340402,0.8702240113,1.1942188e-07,8.7361382e-08,0.6878963188,0.4732013454,-0.077053456,0.0396979932,0.116661487,0.3983474257,0.0166666666666666,0.14375,0.1296296296296295,0.0639534883720929,0.0701754385964912,0.1883116883116882,0.150943396226415,0.2039473684210526,0.14375,0.0701754385964912,0.1090909090909091,0.1024096385542168,0.0892857142857141,0.1296296296296295,0.0166666666666666,-0.094059405940594,-0.1159420289855072,-0.0663265306122449,-0.5283505154639175,-0.5234375,-0.4487951807228916,-0.396039603960396,-0.3464285714285714,-0.2008733624454148,-0.2310924369747898,-0.1681818181818182,-0.3775510204081632,-0.39,-0.3817567567567568,-0.3796610169491525,-0.3732876712328767,-0.4171974522292994,-0.4454545454545454,-0.428125,-0.4369230769230769,-0.4617647058823529,-0.4786324786324786,-0.4420731707317072,-0.4153354632587859,-0.4,-0.4454545454545454,-0.396039603960396,-0.2738095238095238,-0.3817567567567568,-0.3980263157894737,-0.3920265780730897,-0.39,-0.3464285714285714
55730,0.8974674207,0.137823043,-5.229941292,0.0312140075,0.4040479857,2.4756383213,0.162656657,0.2431029368,1.2058983487,0.0495840266,0.3369016014,0.0386166766,0.3290140845,0.0924773207,0.0386166766,8.0,0.0551257467,0.1428571429,0.062636093,0.1110333842,0.0631658918,0.1602641717,-0.390217339,0.1819934737,0.2050390964,0.4538002227,0.0,2.7793468667,-0.14549878,1.3447484554,-0.20122525,62.393998695,9.0758136446,0.4969950161,0.0,0.0,0.0,0.0,1.0,1.6844483058,2.0,0.0083310052,-0.111327684,0.0937095557,-0.279520324,1.3078492025,-0.437032885,3.4498584577,-81.6887444,0.0433784616,10.837748351,-0.002944612,0.0398758651,0.0526264465,0.0676562318,0.0304856222,0.0844012933,1.0,-0.005254099,-0.019898989,6.0,10.964744055,1.2290148876,0.0,0.0560000017,0.0204659121,0.030228243,0.5622448398,2.1972137377,1.0070405e-07,2.3417102e-08,1.2991499946,1.6877907085,0.1267029133,0.0589656191,0.6017869455,0.5994744502,-0.1171171171171171,-0.3509933774834437,-0.3194444444444444,-0.3874999999999999,-0.3049645390070922,-0.3836477987421384,-0.3987730061349693,-0.1694915254237288,-0.1967213114754098,-0.2096774193548387,-0.1967213114754098,-0.2403100775193798,-0.1694915254237288,-0.1967213114754098,-0.1009174311926605,-0.02,0.3999999999999999,0.2564102564102564,0.3424657534246575,0.380281690140845,0.2727272727272727,0.3999999999999999,0.7192982456140351,0.53125,0.53125,0.4626865671641791,0.380281690140845,0.1951219512195121,0.101123595505618,0.2250000000000001,0.1529411764705881,0.1529411764705881,0.0208333333333332,-0.01010101010101,-0.0576923076923077,-0.1090909090909091,-0.2096774193548387,-0.3049645390070922,-0.234375,-0.2461538461538461,-0.1694915254237288,-0.125,-0.0576923076923077,-0.2575757575757575,-0.2631578947368421,-0.2159999999999999,-0.0754716981132075,0.0425531914893617
57330,1.549246866,0.2045601296,-2.743626479,0.0406559256,1.3302810934,5.6878813718,0.1309396951,0.0343638001,0.3242041513,0.0394736842,-0.0283699,0.044918839,0.6218049035,0.077363638,0.044918839,8.0,-0.005520646,0.0,0.0384072158,0.2285711503,0.0451182774,0.1130346805,0.0301153152,0.0087011518,0.0950746719,0.5300584399,0.0,1.4665339897,0.1729965644,1.2646904787,0.2549578726,13.347439589,143.86774629,0.3105506582,0.0,0.0,0.0,0.0,0.0,0.5837984613,6.0,0.0108181405,-0.007910878,-0.071669174,0.3470985898,-0.845271237,0.8946679101,0.1995225462,-68.3724579,0.111773039,10.29677886,-0.006610189,0.0183147492,0.0353621338,0.0304652671,0.1479896239,0.0040534452,1.0,-0.000266771,-0.123291343,4.0,9.0714805226,0.3774968789,0.0,0.0480769239,0.0228965278,0.0202603934,0.7590766509,0.8786817194,1.023081e-06,2.8636364627,1.2222986027,1.4940138741,-0.17021901,0.0534027597,0.214621443,0.5082105227,-0.0987654320987654,0.0735294117647058,0.1060606060606059,0.123076923076923,-0.0135135135135134,0.1587301587301588,0.1060606060606059,0.4313725490196078,0.3272727272727274,0.140625,0.1774193548387097,0.0895522388059701,0.140625,0.3272727272727274,0.6222222222222222,0.5869565217391304,0.6976744186046511,0.553191489361702,0.4038461538461537,0.4599999999999999,0.5208333333333333,0.553191489361702,0.553191489361702,0.489795918367347,0.6976744186046511,1.0277777777777777,0.6976744186046511,0.5208333333333333,0.6590909090909092,0.6222222222222222,0.5208333333333333,0.3518518518518518,0.3035714285714286,0.3272727272727274,0.5208333333333333,0.4599999999999999,0.4599999999999999,0.4599999999999999,0.3773584905660376,0.3272727272727274,0.4599999999999999,0.4599999999999999,0.3773584905660376,0.140625,0.0735294117647058,0.1967213114754098,0.1967213114754098,0.0895522388059701
51051,1.2202055789,0.1930230597,-4.52555922,0.0,1.0543181882,5.0693477507,0.1805927912,0.1557476956,1.4742896321,0.0077429346,0.1120335231,-0.117532731,-1.291650485,0.4423413885,0.1175327314,7.0,0.0748096189,0.0,-0.218591484,-0.133448627,0.078438202,0.1680896478,0.0603757527,0.1146872857,0.1963839483,0.5080943216,0.0,2.0717973937,-0.156132007,1.6138021474,-0.217826113,19.394034987,7.0400791172,0.2399580728,0.0,0.0,1.0,0.0,0.0,2.7977362928,4.0,0.0531515294,-0.212159716,-0.049147587,0.0432178347,-0.163443151,-1.729002516,3.7997225255,-106.9848694,0.0433784616,9.7047774339,-0.010282399,0.0062580777,0.0111084279,0.2208218988,0.0254429398,-0.007384704,0.0,-0.015006774,-0.090991952,3.0,8.8885325848,0.5323178263,0.0,0.0784313753,0.0273405232,0.0389464929,0.7769717149,2.2419359075,6.2637348e-07,3.3267202e-08,0.4619241246,0.2133738969,0.3677285791,0.083308372,-0.06792144,0.5994744502,-0.0517241379310344,-0.0677966101694915,0.0,0.0,0.1702127659574468,0.3414634146341464,0.1956521739130434,0.3095238095238095,0.1956521739130434,0.1224489795918366,0.1458333333333332,0.1702127659574468,0.25,0.3095238095238095,0.4864864864864864,0.3095238095238095,0.7741935483870968,0.7741935483870968,0.896551724137931,1.619047619047619,1.619047619047619,1.619047619047619,2.055555555555556,2.9285714285714284,2.9285714285714284,2.4375,1.75,1.2916666666666663,0.7741935483870968,0.71875,0.71875,0.4473684210526316,0.3414634146341464,0.4473684210526316,0.4102564102564103,0.2222222222222223,0.0377358490566037,0.0,0.25,0.0377358490566037,0.1956521739130434,0.1,0.4473684210526316,-0.2253521126760563,-0.2142857142857143,-0.0350877192982456,0.1702127659574468,0.25
23253,0.4539429874,0.0801497427,2.7603080945,0.010924452,0.2335336431,0.8520369282,0.1965070557,0.1964924024,0.4572132898,2.017176372,0.1762128957,0.1211048988,0.9534705484,0.0037293236,0.1211048988,8.0,0.0548259258,0.0113636364,0.1599674696,-0.044973779,0.1741962733,0.2102783539,0.2868492669,0.1446500537,0.2428303312,0.6213086848,0.0,2.6081555802,-0.058695873,1.7324856207,-0.092906107,6.7629509239,5.5685700654,0.5694493952,0.0,0.0,1.0,1.0,0.0,0.7088990177,4.0,0.0397899719,-0.001739246,-0.108133964,-55.05175988,3.0512679623,0.4262280138,3.7972044904,925.5324538,0.0459337256,14.249752447,0.01021935,0.035494001,0.0537540989,0.0419480266,0.1963046838,-0.008389197,4.0,0.0080009911,-0.003404225,5.0,14.650436125,1.996594803,0.0,0.0568181835,0.0388777566,0.0414014925,0.8689335309,8.4966869705,2.6673625e-09,9.1512131e-09,1.8019049974,3.2468616198,0.0360206426,0.0433091886,0.6417849544,0.346246916,-0.0974025974025973,0.0,-0.0446735395189002,-0.147239263803681,-0.2146892655367231,-0.2234636871508379,-0.2404371584699454,0.0109090909090909,0.0145985401459853,-0.6968375136314068,-0.699134199134199,-0.7214428857715431,-0.6917960088691796,-0.6485461441213654,-0.5580286168521462,-0.5544871794871795,-0.6263440860215054,-0.6417525773195876,-0.5775075987841946,-0.5587301587301587,-0.4734848484848485,-0.4774436090225563,-0.3443396226415094,-0.2625994694960212,-0.1988472622478386,-0.1847507331378298,-0.2741514360313316,-0.3118811881188119,-0.3186274509803921,-0.2124645892351274,-0.1118210862619808,-0.1775147928994083,-0.1726190476190476,-0.2034383954154728,-0.1601208459214501,-0.0608108108108108,-0.1003236245954692,-0.047945205479452,0.2355555555555555,0.0610687022900764,0.2811059907834101,0.2466367713004484,0.5274725274725274,-0.0413793103448275,-0.1003236245954692,0.0220588235294116,0.1031746031746032,0.1680672268907563
17144,0.6145285353,0.1124624125,-10.91876123,0.0410450401,0.7328758989,2.6492763038,0.1776411948,0.1739885395,0.9665406655,-0.001271128,0.271303746,0.0878272685,0.9742793792,0.0028926031,0.0878272685,8.0,0.0196681912,0.0655387855,0.0947374886,0.0507926751,0.0664760242,0.1015083958,-0.060817797,0.1011167162,0.0757813864,0.4629826543,0.0,1.2009920824,-0.175524907,0.5708289612,-0.092326651,159.04497006,13.000739109,0.253294736,0.0,0.0,0.0,0.0,0.0,1.8695660904,3.0,4.2769309e-06,-0.153896034,0.0587983588,-35.92473367,-0.112680408,0.3482668645,-5.637868642,1634.8167644,0.0277057153,14.712167298,-0.002346499,0.0133282069,0.0286067601,-0.012468117,0.0123625819,-0.001039604,0.0,-0.001147067,0.0504674311,6.0,13.874880275,0.4523588171,0.0,0.0393700786,0.0164163621,0.018677462,0.7331502577,1.2504148168,4.2403792e-09,4.0814081e-08,0.6042119597,0.3650720923,0.4012609387,0.0372059629,-0.005735278,0.3983474257,-0.0274390243902439,0.0357142857142858,0.0562913907284767,0.1599999999999999,0.1114982578397212,0.0850340136054421,0.0528052805280527,0.1114982578397212,0.151624548736462,0.1153846153846154,0.0528052805280527,0.151624548736462,0.1858736059479553,0.1947565543071161,0.3690987124463518,0.3869565217391304,0.4768518518518518,0.6275510204081634,0.5792079207920793,0.4434389140271493,0.4241071428571428,0.4499999999999999,0.4499999999999999,0.4304932735426008,0.6878306878306879,0.7624309392265194,0.782122905027933,0.6111111111111112,0.595,0.6030150753768844,0.6111111111111112,0.4837209302325582,0.4369369369369369,0.6358974358974359,0.595,0.5263157894736843,0.5792079207920793,0.595,0.5263157894736843,0.4052863436123348,0.3459915611814346,0.375,0.3869565217391304,0.3291666666666666,0.3127572016460904,0.24609375,0.3291666666666666,0.3403361344537814
32205,1.3587368844,0.1715583075,-3.346507287,0.0603405628,2.6542072308,17.227251137,0.0633486561,0.1552208563,1.180310536,0.0063433599,0.188830031,0.0324656868,0.7083904824,0.0500280353,0.0324656868,8.0,0.0381749906,0.0212765957,0.1350915013,0.6693782862,-0.055313511,0.0953390477,-0.0607876,0.1869164934,0.0947623522,0.5984426967,0.0,1.3184971241,-0.040643814,0.5047520304,-0.112675674,31.973435868,187.94845361,0.1617245595,0.0,0.0,0.0,0.0,0.0,3.2228844156,1.0,-0.000644555,-0.034503737,-0.002350456,0.0071175429,0.2425076692,-0.209591295,-0.722116203,-49.59533606,0.0638720064,12.372931519,0.0169527512,0.0192226307,0.0567728334,0.4138045889,0.15203265,-0.047246328,0.0,0.0618117404,0.110812407,2.0,10.959277149,0.2859183091,0.0,0.0247524753,0.0126295475,0.0131654433,0.6730803569,1.017357728,4.3860206e-08,6.0357312e-08,0.6528993997,0.4262776261,0.1200965011,0.0347003914,0.300844722,0.9166122055,0.0212765957446807,0.1098265895953756,0.2075471698113207,0.2549019607843137,0.2307692307692308,0.2549019607843137,0.411764705882353,0.4328358208955223,0.2307692307692308,0.2387096774193549,0.2972972972972973,0.2307692307692308,0.1779141104294479,0.2229299363057324,0.3241379310344827,0.3617021276595744,0.411764705882353,0.411764705882353,0.411764705882353,0.381294964028777,0.6000000000000001,0.536,0.476923076923077,0.5483870967741935,0.794392523364486,0.7142857142857142,0.4436090225563909,0.3617021276595744,0.352112676056338,0.411764705882353,0.4545454545454546,0.3061224489795917,0.2715231788079471,0.3714285714285714,0.411764705882353,0.476923076923077,-0.0634146341463414,-0.04,0.0909090909090908,0.1162790697674418,0.2715231788079471,0.2307692307692308,0.136094674556213,-0.0253807106598984,0.0726256983240223,0.1228070175438595,0.1707317073170731,0.0909090909090908
52935,0.7280366388,-0.021067304,-1.272467903,0.0461569096,0.5791716448,2.3545599363,-0.057995829,-0.084228441,0.3420193622,0.5040431267,-0.087011112,0.0530094514,3.4404536862,-0.093548387,0.0530094514,8.0,0.0190193251,-0.514018692,-0.069090394,0.2771137947,-0.083942631,0.053388727,0.1856339878,0.0136428312,-0.082002611,0.4210522179,0.0,1.5734346605,-0.273831958,0.8640343631,-0.471863519,84.340941512,19.727394061,0.0217904962,0.0,0.0,1.0,0.0,0.0,0.5954604801,1.0,-0.036696927,-0.340812711,-0.560050025,-0.275341225,1.7200880629,1.8143866096,-10.66685838,-106.4654551,0.1950765279,10.672599908,-0.020422398,-0.013679517,-0.024082875,-0.212943051,0.0213563246,0.0768505503,1.0,-0.035563521,-0.042202249,3.0,10.135789042,0.7212609387,0.0,0.1122448966,0.037594236,0.0379564361,0.8211743054,3.0884229553,2.7397307e-07,2.6254073e-08,1.6926924456,2.8652077155,0.0454442967,0.0575461438,0.6179051786,0.6387607019,-0.0909090909090909,0.0909090909090908,0.0909090909090908,-0.1176470588235294,-0.1549295774647887,-0.2771084337349397,-0.3023255813953488,-0.0769230769230768,-0.1176470588235294,-0.53125,-0.5804195804195804,-0.5454545454545454,-0.4957983193277311,-0.5348837209302326,-0.5081967213114754,-0.5041322314049587,-0.4957983193277311,-0.5121951219512195,-0.5522388059701493,-0.5081967213114754,-0.5419847328244275,-0.5348837209302326,-0.5081967213114754,-0.4285714285714286,-0.25,-0.2105263157894736,-0.25,-0.4,-0.3406593406593406,-0.3023255813953488,-0.1666666666666666,-0.2307692307692307,-0.2682926829268293,-0.1780821917808219,-0.1044776119402984,0.0344827586206897,-0.0625,-0.0769230769230768,-0.032258064516129,-0.1549295774647887,0.0169491525423728,-0.0163934426229508,-0.0476190476190476,-0.3023255813953488,-0.368421052631579,-0.240506329113924,-0.3181818181818182,-0.3814432989690721
32328,1.2540674908,0.1772000973,-22.98992241,0.0263524454,1.1875691868,3.0481860335,0.1712424151,0.0739782707,0.6494211268,0.0113944655,0.0166474289,0.0329162085,0.4379309113,0.0995986972,0.0329162085,7.0,0.0520634051,0.0020689655,0.0612904292,0.0255341905,0.0574810361,0.105889926,-0.524623085,0.0747940949,0.1345661549,0.5684003604,0.0,3.4790525144,0.0034852201,0.8292724286,-0.052238778,82.313504274,6.6600370667,0.1769666092,0.0,0.0,1.0,1.0,0.0,1.2543796854,5.0,0.0140516398,-0.047748529,-0.047078622,0.0770797465,-0.090953132,-0.359173205,3.4569798342,37.648709518,0.0433784616,11.946739906,-0.007772581,0.0025969617,0.0047865435,-0.026149448,0.0167636247,-0.009575709,0.0,-0.025087763,-0.013857948,3.0,9.6509473733,0.1738112249,0.0,0.0437956192,0.0313045938,0.0218306636,1.2669688694,3.7752702908,4.6493966e-07,7.1309002e-08,0.9198705371,0.846161805,0.1194246865,0.0462907882,0.2078755973,0.5994744502,0.048,0.1491228070175438,0.1696428571428572,0.2718446601941748,-0.0367647058823529,0.0826446280991735,-0.0223880597014924,-0.3701923076923077,-0.4203539823008849,-0.4586776859504132,-0.4717741935483871,-0.3578431372549019,-0.3906976744186047,-0.3105263157894736,-0.2722222222222222,-0.2155688622754491,-0.1437908496732026,-0.191358024691358,-0.2956989247311827,-0.3935185185185185,-0.345,-0.3482587064676616,-0.3031914893617021,-0.2427745664739884,-0.0507246376811594,-0.0902777777777777,-0.324742268041237,-0.425438596491228,-0.2994652406417112,-0.324742268041237,-0.2802197802197802,-0.3640776699029125,-0.2956989247311827,-0.2722222222222222,-0.2762430939226519,-0.1266666666666667,-0.2514285714285714,-0.1493506493506493,-0.0367647058823529,-0.1381578947368421,-0.1437908496732026,-0.0150375939849624,-0.0902777777777777,-0.191358024691358,-0.18125,-0.1548387096774193,-0.1602564102564102,-0.1493506493506493
44089,0.1537918871,0.1024691358,2.9662745098,0.0,0.6074074074,1.5714726631,0.3053974608,0.2033480796,0.8688417454,0.0606060606,-0.011551984,0.0558990623,0.5271084337,0.0484567901,0.0558990623,6.0,0.0651623354,0.0759162304,0.7268763021,0.7227104245,1.0472810012,0.2273547456,-0.046625767,0.1162779007,-0.947016196,0.5417399006,0.0,2.2852521864,0.2026024292,0.8794776566,0.2525276163,27.95372549,6.7209126909,0.2131851478,0.0,0.0,1.0,0.0,0.0,-0.450052576,6.0,0.3043090004,0.66522856,-0.04358137,-55.35191098,3.9866905194,-1.115111081,3.841931957,-175.0475462,0.0459337256,11.891299399,0.0045636052,0.0263165641,0.0317403962,0.0061668961,0.2144185566,0.0384245208,2.0,0.0033315415,-0.082445798,3.0,12.12422315,1.0353147072,0.0,0.0816326514,0.0373029506,0.0336702282,0.7025831415,2.9720496608,7.5632583e-08,2.0049162e-08,1.4952118684,2.2356585313,-0.119325957,0.0709262671,0.773098577,0.346246916,0.0,0.3956043956043955,0.1238938053097344,0.1043478260869565,-0.048689138576779,0.1545454545454545,0.1869158878504673,0.6075949367088607,0.3229166666666667,0.1981132075471698,0.1140350877192981,0.016,0.1441441441441442,0.3655913978494622,0.5487804878048781,0.4111111111111112,0.192488262910798,0.5679012345679013,0.9538461538461538,0.7762237762237763,1.2086956521739132,1.1166666666666667,1.4901960784313726,1.5148514851485149,2.175,2.135802469135802,1.54,1.702127659574468,2.3421052631578947,1.9534883720930232,3.2333333333333334,2.060240963855421,1.7608695652173911,2.5277777777777777,2.4324324324324325,2.2151898734177213,1.8539325842696628,1.8222222222222224,1.7608695652173911,1.791208791208791,1.5148514851485149,1.1896551724137931,2.023809523809524,1.0158730158730158,0.8273381294964028,1.54,1.702127659574468,1.1166666666666667
26657,1.7011514961,-1.276313624,-12.25190068,0.0,4.7266150293,33.049741824,-0.001747632,-0.127812202,1.0111109159,0.0,-0.068941654,0.0155876249,0.0824580263,-1.411651773,0.0155876249,8.0,-0.089272205,-0.25,-0.109131991,-0.19095318,0.0050244404,0.1721086508,0.3063320842,-0.248118578,-0.2581434,0.4920732763,0.0,1.4065130156,-0.06702892,0.3007273947,-0.198173116,111.91534563,126.90551502,-0.188629096,0.0,0.0,1.0,0.0,0.0,3.1621731775,3.0,-0.029302427,-0.473772496,-0.273627052,0.3495321547,-0.212025838,0.0687095034,-2.183796011,30.276220205,0.0638720064,12.639719394,0.0035897071,0.0052168779,0.0197118678,-1.557118618,0.0759566863,0.0150621688,1.0,0.0743457535,0.0966131929,1.0,11.16187219,0.3062766801,0.0,0.078125,0.0281179566,0.0339655831,0.60841976,1.0017098701,4.3164514e-08,5.9825437e-08,0.6118586607,0.3743710207,-0.492852053,0.0567707733,-0.464394403,0.9166122055,-0.0208333333333333,0.146341463414634,0.2368421052631579,0.4242424242424243,0.5161290322580645,0.2702702702702702,0.46875,0.46875,0.46875,0.3823529411764705,0.175,0.0444444444444445,-0.0208333333333333,0.0,-0.0208333333333333,0.146341463414634,0.119047619047619,0.0930232558139534,0.0444444444444445,-0.0208333333333333,-0.1296296296296296,0.2368421052631579,0.205128205128205,0.146341463414634,0.0681818181818181,0.175,-0.175438596491228,-0.2295081967213115,-0.3188405797101449,-0.2539682539682539,-0.2539682539682539,-0.3285714285714286,-0.3896103896103896,-0.3896103896103896,-0.2419354838709677,-0.2033898305084746,-0.2166666666666666,-0.2295081967213115,-0.1607142857142857,-0.1607142857142857,0.0217391304347827,0.0930232558139534,0.119047619047619,-0.2033898305084746,-0.175438596491228,-0.2166666666666666,-0.1132075471698113,-0.265625
