firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,egr,tang,sin,currat,pchcurrat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chempia,bm_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
31500,0.5748207026,0.0988741035,-3.147428361,0.0191528226,0.9954226559,0.7566926845,0.122700589,0.0704011543,0.1314026418,-0.004806642,0.0319459387,-0.010121979,-0.156533034,0.1143511669,0.010121979,16.0,0.0,0.1649484536,0.1525866399,-0.056176766,0.5517241379,0.1397660014,0.1293711499,0.0,0.5670848735,0.1790268923,0.5670848735,6.407229978,7.3163741316,0.1140373868,0.0,0.0,1.0,0.0,0.0,0.3481142464,7.0,0.0734438139,-0.230320187,-0.702630838,-0.054364871,-256.7010512,0.1139302252,12.618890655,-0.000747274,0.0172917991,0.0469940755,-0.033303975,0.07469715,-0.014065843,1.0,0.0001770751,0.5548893621,0.0441945801,5.0,11.429168786,0.4851131979,0.0,0.064000003,0.018243211,0.0257030832,1.0180500828,2.5218597705,2.8803703e-08,3.6923288e-08,1.9045491281,3.6273073813,0.0074509556,0.041081169,0.2935881614,0.0447433141,0.0284552845528456,-0.0343511450381679,0.1499999999999999,0.1933962264150943,0.1396396396396395,0.0284552845528456,0.0284552845528456,-0.0488721804511278,-0.1394557823129252,-0.0698529411764705,-0.1215277777777777,-0.0964285714285714,-0.173202614379085,-0.2191358024691357,-0.1028368794326241,-0.0488721804511278,-0.0193798449612403,-0.0732600732600732,-0.0269230769230769,-0.0416666666666666,-0.0559701492537313,0.0368852459016393,-0.3271276595744681,-0.2558823529411764,-0.28125,-0.2191358024691357,-0.0416666666666666,-0.01171875,-0.062962962962963,-0.0833333333333333,-0.173202614379085,-0.1452702702702702,-0.1091549295774647,-0.0416666666666666,0.1294642857142858,0.1096491228070175,0.2163461538461537,0.3177083333333332,0.375,0.5059523809523809,0.6217948717948718,0.4709302325581395,0.375,0.331578947368421,0.7569444444444444,0.7569444444444444,1.1083333333333334,0.946153846153846
32839,0.5229699778,0.1066895023,1.6180010466,0.0,0.2438041507,1.0334475116,0.0643859649,0.1524833434,0.7265293761,0.0074600355,-0.036240542,-0.079493493,-0.533522191,0.1636107193,0.0794934928,14.0,-0.033626451,0.1184210526,0.1886442642,0.0303598008,0.2444556452,0.2682628879,0.6494381816,0.0,3.25,0.0442297916,2.4226485149,5.367870225,5.9192152337,0.6262421416,0.0,0.0,1.0,1.0,1.0,1.1470803811,8.0,-0.061534396,0.0617064843,-0.563061205,0.1552991902,-414.5774664,0.0626025367,8.6959145252,0.0072524407,0.008487935,0.0119945168,0.0122117374,0.2268028397,-0.011660749,0.0,-0.019478226,-0.699087973,0.0192307699,4.0,5.9823607329,0.1620929382,0.0,0.0833333358,0.0525840391,0.0365726919,1.4534803224,2.3072667304,3.13129e-05,4.2000000747,0.5053858246,0.2554148317,0.8357293304,0.064528451,0.1703252084,0.4512392288,0.0,-0.0344827586206896,-0.0666666666666666,0.0,-0.0344827586206896,0.0,-0.1111111111111111,0.1666666666666667,0.1428571428571428,0.2173913043478261,0.2727272727272727,0.3999999999999999,0.6000000000000001,0.5555555555555556,0.5135135135135136,0.696969696969697,0.8666666666666667,0.9310344827586208,0.7230769230769232,0.6470588235294117,0.8064516129032258,0.75,0.6470588235294117,1.2400000000000002,1.3333333333333337,1.1538461538461535,1.5454545454545454,1.5454545454545454,0.8064516129032258,0.8666666666666667,0.3999999999999999,0.4736842105263157,0.1666666666666667,1.074074074074074,1.1538461538461535,1.0,1.3333333333333337,1.7999999999999998,2.027027027027027,1.2400000000000002,0.8983050847457628,0.8666666666666667,2.393939393939394,1.7999999999999998,1.731707317073171,2.5,3.3076923076923075,3.3076923076923075
33209,0.2721325984,0.0270884649,30.750165208,0.0,0.073273209,0.1210723214,-0.056362084,0.3673400744,-0.057306229,0.0839394105,-0.090621499,0.1482612865,1.6365418545,-0.017242942,0.1482612865,15.0,0.0079387632,-0.021097046,0.1385268414,0.5066149811,0.0467903117,0.5818310903,0.4491234107,0.0,2.9951145749,2.9102357559,2.7506106781,5.4924114671,1.4455363936,0.4284284284,0.0,0.0,1.0,1.0,0.0,-0.087665144,4.0,-0.344861654,-0.078113858,-1.498985335,-0.08291657,-133.7397553,0.0857289759,12.159970459,0.049944429,0.091843184,0.3082498682,0.0109567761,0.183380752,0.0001790816,3.0,0.0699420985,0.4468566579,-0.100024424,3.0,11.583011073,0.6800895928,0.0,0.0595238097,0.0256772949,0.0305014649,0.9337656526,11.697574094,3.3395839e-08,1.8538246e-08,2.5123626842,6.3119662569,-0.225424265,0.0745627925,-0.314195743,0.1011560158,0.09375,0.2650602409638554,0.381578947368421,0.6153846153846154,0.2209302325581394,0.1797752808988764,0.0396039603960396,-0.139344262295082,-0.3137254901960784,-0.1732283464566929,-0.2045454545454545,-0.2164179104477611,-0.0948275862068965,0.1052631578947369,0.3461538461538462,0.5441176470588236,0.4383561643835616,0.8421052631578947,0.75,0.5909090909090908,0.6935483870967742,0.7796610169491525,1.0588235294117645,1.3333333333333337,1.6923076923076923,1.3333333333333337,1.8378378378378375,2.3870967741935485,1.6923076923076923,2.28125,1.9166666666666663,1.441860465116279,1.3863636363636362,2.5,7.75,5.5625,6.0,13.0,18.09090909090909,22.33333333333333,9.5,9.5,7.076923076923077,4.25,4.833333333333333,5.176470588235294,4.833333333333333,5.176470588235294
50788,0.8125598066,0.0938356387,-10.31981324,0.0,1.8670847892,3.6482621393,0.0715421534,0.0500943249,0.6420951807,0.0,0.0008979109,-0.076504754,-2.132619331,0.2939513359,0.076504754,20.0,-0.032050507,0.0,0.0311833689,0.0394975778,0.318082282,0.183793359,0.4609029332,0.0,1.0969201066,-0.005425681,0.8057276823,32.397972675,4.6171625972,0.1594040547,0.0,0.0,0.0,1.0,1.0,2.2789075068,6.0,-0.127994277,0.2672425647,-0.277851958,0.3008797399,-393.2055039,0.0647790231,11.651641208,0.049944429,0.0263270356,0.0902493868,0.2049669116,0.0420233823,-0.039891966,4.0,0.0064646465,3.7850627138,0.167197044,3.0,11.710720439,1.4974797617,0.0,0.095588237,0.0285232459,0.029683616,0.708628157,4.0297299536,3.5054109e-08,1.4934822e-08,0.1423318827,0.0202583648,8.9651102199,0.0543300192,-0.060142154,0.2303635686,0.1785714285714286,0.2531645569620253,0.2692307692307691,0.4347826086956521,0.6779661016949152,0.6499999999999999,0.5,0.5,0.6229508196721312,0.6229508196721312,0.596774193548387,0.6499999999999999,0.5714285714285714,0.523076923076923,0.546875,0.4776119402985075,0.4558823529411764,0.2531645569620253,0.3561643835616439,0.2692307692307691,0.1511627906976744,0.064516129032258,0.064516129032258,0.2692307692307691,0.3026315789473683,0.4776119402985075,0.4558823529411764,0.4776119402985075,0.2375,0.2222222222222223,0.1379310344827586,-0.2142857142857143,-0.1885245901639344,-0.2079999999999999,0.1785714285714286,0.076086956521739,0.3026315789473683,0.3378378378378379,0.4776119402985075,0.4776119402985075,0.2073170731707316,0.375,0.3943661971830985,0.375,0.3561643835616439,0.98,0.6499999999999999,1.106382978723404
33690,0.1280687807,-0.063229854,25.537463557,0.0001332959,0.0353519725,0.101552421,-0.554172128,-0.165821452,-0.286144867,0.0329111061,0.1614013137,-0.060879545,-0.175726547,-0.05211869,0.0608795451,10.0,0.0,0.1862745098,0.3428175752,-0.522603642,0.3533950617,-0.228417369,0.425142808,0.0,1.8903851333,-0.287903703,1.8903851333,3.1096209913,3.3903369358,-1.590738061,0.0,0.0,0.0,0.0,0.0,-0.343084954,3.0,0.010469405,-0.224287071,-1.407054072,-0.094801981,-370.458003,0.1088391198,11.745619267,0.0,-0.053551637,-0.074123143,0.0008789361,0.2629189553,-0.125624683,2.0,0.0046367064,0.5683259489,-0.031067189,5.0,11.765332629,0.9790530073,0.0,0.0625,0.0292065851,0.0536235744,1.284430004,11.335830966,1.6502352e-07,1.6571733e-08,1.7928096984,3.2141666148,-0.407758345,0.0802211204,1.0845864536,0.1873885272,0.0,0.0,0.2307692307692308,0.1428571428571428,-0.1578947368421053,-0.2727272727272727,-0.2888888888888888,-0.3043478260869565,-0.3043478260869565,-0.3191489361702128,-0.3043478260869565,-0.36,-0.3725490196078431,-0.36,-0.3846153846153846,-0.4482758620689655,-0.4482758620689655,-0.4285714285714286,-0.5,-0.3333333333333333,-0.36,-0.3725490196078431,-0.3962264150943396,-0.4074074074074074,-0.2098765432098766,-0.2888888888888888,-0.2380952380952381,-0.3725490196078431,-0.4234234234234234,-0.4838709677419355,-0.4920634920634921,-0.536231884057971,-0.5294117647058824,-0.5223880597014925,-0.4838709677419355,-0.4920634920634921,-0.5949367088607596,-0.6097560975609756,-0.5949367088607596,-0.5,-0.5151515151515151,-0.5151515151515151,-0.5076923076923077,-0.536231884057971,-0.4181818181818182,-0.1111111111111111,-0.1794871794871795,0.0491803278688525
34121,0.5127929984,0.0626435944,4.7596402662,0.0038949385,0.1352071103,0.7894756357,0.1664192032,0.2287959106,0.5194055282,0.0109669811,0.6130203291,0.0039583776,0.0377266839,0.0602802593,0.0039583776,20.0,0.048961563,0.0,0.2363041441,0.0505761036,0.0803996443,0.1346619984,0.5407370773,0.0,3.3757407407,-0.229793983,2.1368518519,10.644693654,5.4357147846,0.7143651014,1.0,0.0,1.0,0.0,0.0,0.6136098393,5.0,-0.129400374,0.0789887485,0.0111185219,0.1267240201,-159.7311949,0.0700566297,11.590233668,0.006209769,0.0371237286,0.0446399007,0.0627450251,0.1126569602,0.0018620397,3.0,0.0006347827,0.4388206722,0.0232558139,5.0,10.216782546,0.3066065024,0.0,0.0425531901,0.0208933455,0.0247821846,1.1165616858,1.3082987809,2.2960245e-07,7.2440991e-08,0.5059386515,0.2559739191,0.4536701334,0.048095718,0.0416472384,-0.076869987,-0.0515463917525773,0.0,0.0952380952380953,0.1358024691358024,0.069767441860465,0.1499999999999999,0.069767441860465,0.069767441860465,0.069767441860465,0.1219512195121952,0.0952380952380953,0.0952380952380953,0.0952380952380953,0.069767441860465,-0.0799999999999999,-0.2580645161290322,-0.2580645161290322,-0.2396694214876032,-0.2203389830508474,-0.0515463917525773,-0.1636363636363637,-0.28125,-0.2396694214876032,-0.2923076923076922,-0.1858407079646017,-0.0799999999999999,-0.0416666666666666,0.069767441860465,0.0952380952380953,-0.1153846153846154,-0.1481481481481481,-0.0980392156862745,0.295774647887324,0.6140350877192982,0.7037037037037037,0.6428571428571428,0.6428571428571428,0.7358490566037736,0.7358490566037736,0.7358490566037736,0.9166666666666669,1.0909090909090908,0.8775510204081634,1.5555555555555554,1.4210526315789471,1.4210526315789471,1.4210526315789471,1.2439024390243905
34287,0.3671141916,0.0487816256,2.7580806851,0.0,0.1462521359,0.8809905932,0.1651527663,0.2350513164,0.7250111557,0.0,0.4990494297,-0.02785126,-0.265209125,0.0617189578,0.0278512603,14.0,0.0,0.4042553191,0.6188650307,0.3571155105,0.1838103757,0.1540816327,0.6625435823,0.0,2.5890736342,-0.282502469,2.5890736342,4.9931668857,5.8207720588,0.5564853556,0.0,0.0,0.0,0.0,0.0,0.9470845481,6.0,0.0999553645,0.0679987095,0.6246571746,0.0192623909,-3341.5289,0.0517389473,10.262472327,0.0040657919,0.0247212797,0.0365591398,0.1500853566,0.2266846744,0.0650527748,2.0,0.000995827,0.249447287,-0.029885508,4.0,8.1012988878,0.168045977,0.0,0.0821917802,0.0276034575,0.0257345222,1.3372267712,1.4864446822,1.6259141e-06,4.7727273698,-0.101915087,0.010386685,0.3288974778,0.0707072416,0.3269713072,0.133834728,-0.0153846153846153,-0.0588235294117647,-0.044776119402985,-0.1466666666666666,-0.1111111111111111,-0.0229007633587786,-0.2098765432098766,-0.0857142857142857,-0.0303030303030302,0.0158730158730158,0.0158730158730158,0.2549019607843137,0.0847457627118644,0.6842105263157894,0.8823529411764706,1.206896551724138,1.4615384615384617,2.2,2.3684210526315788,2.2,2.764705882352941,3.413793103448276,2.657142857142857,2.657142857142857,2.555555555555556,2.555555555555556,2.3684210526315788,2.1219512195121952,2.555555555555556,2.764705882352941,2.2,2.3684210526315788,3.2666666666666666,2.555555555555556,2.2,2.282051282051282,2.555555555555556,2.2,2.2,2.2,2.0476190476190474,1.976744186046512,2.3684210526315788,2.45945945945946,2.2,2.555555555555556,2.657142857142857,2.657142857142857
44708,1.0336820587,0.1299302549,-29.39333895,0.0,0.8668831169,2.9193722944,0.0692322022,0.3293773288,0.617128294,0.2644254892,-0.044735378,0.1558810148,1.9976862564,-0.12962963,0.1558810148,20.0,0.1518729553,0.1320754717,0.3478963323,-0.031163265,0.1266176985,0.9795279217,0.5197669044,0.0,2.1918988237,0.4286618562,0.8617139825,102.35033727,6.5737456337,0.1857057659,0.0,0.0,1.0,1.0,0.0,1.6325158319,4.0,-0.159405763,0.4506945275,-0.555687749,-0.053258899,-408.676454,0.0687928111,11.221549913,-0.002691541,0.0104561959,0.0184376166,0.0587902838,0.0150078139,0.0563465041,0.0,-0.006060606,0.0281069879,-0.032786883,4.0,10.353575423,0.5937623371,0.0,0.1636363566,0.0439775407,0.0380954104,1.2063905921,5.7749118309,1.0322789e-07,2.6603949e-08,2.1373622039,4.5683171907,-0.482018825,0.0649419342,0.3102700293,-0.037456982,-0.2747252747252747,-0.4761904761904761,-0.4590163934426229,-0.4054054054054054,-0.5319148936170213,-0.6047904191616766,-0.5540540540540541,-0.5147058823529411,-0.4260869565217391,-0.2666666666666667,-0.0833333333333333,-0.0149253731343284,-0.0704225352112676,-0.12,0.2452830188679244,0.2222222222222223,0.11864406779661,0.2222222222222223,-0.0958904109589041,-0.1851851851851852,-0.0434782608695651,0.1578947368421053,0.4347826086956521,0.4666666666666665,0.6097560975609757,0.5,0.4347826086956521,0.7837837837837838,0.5,0.1999999999999999,0.064516129032258,0.1379310344827586,0.1,0.32,0.1,0.0,0.11864406779661,0.1,0.346938775510204,0.5714285714285714,1.0625,1.129032258064516,1.0,1.0,1.4444444444444446,2.0,2.142857142857143,1.869565217391304
58405,0.670512987,0.0694414873,-67.47241551,0.0276824276,1.2662460295,6.3681977514,0.10270247,0.0910261061,1.0442434384,0.0134493275,0.126423613,0.0145423072,0.3886728487,0.0424514666,0.0145423072,20.0,0.0586877974,0.2,0.0189177781,-0.006016261,0.1971803757,0.0299066216,0.5146047892,0.0,1.8683478494,-0.114914029,0.3947358324,914.23359841,28.682061997,0.134914129,0.0,0.0,1.0,1.0,0.0,2.7633526897,4.0,-0.004494237,0.16575651,2.0213351476,0.0298975776,-349.8297132,0.0468705139,11.928030625,0.0023320624,0.0101609651,0.0307011812,-0.165132613,0.0042020405,0.0022566616,1.0,-0.004528302,0.9017763845,0.021616647,3.0,12.219813432,0.7833001344,0.0,0.1090909094,0.0513863631,0.0511893315,0.6605551864,2.9667381178,6.2712753e-08,2.5176471e-08,0.6353863965,0.4037158728,0.5914410731,0.0324922549,0.2209121619,-0.094641221,-0.0185185185185184,-0.1587301587301587,-0.086206896551724,-0.0185185185185184,0.0192307692307691,0.0192307692307691,0.0392156862745098,-0.0701754385964912,-0.0701754385964912,-0.0363636363636363,-0.0185185185185184,0.0392156862745098,0.06,-0.0185185185185184,0.0192307692307691,0.0192307692307691,-0.0185185185185184,-0.0535714285714286,-0.0701754385964912,-0.0185185185185184,-0.1016949152542372,-0.1311475409836066,-0.1451612903225806,-0.1451612903225806,-0.1016949152542372,-0.1451612903225806,-0.1846153846153846,-0.171875,-0.3205128205128205,-0.3291139240506329,-0.3205128205128205,-0.345679012345679,-0.345679012345679,-0.2933333333333333,-0.2837837837837837,-0.3908045977011494,-0.4591836734693877,-0.5092592592592593,-0.5431034482758621,-0.5267857142857143,-0.5655737704918034,-0.5267857142857143,-0.4646464646464646,-0.4175824175824175,-0.3116883116883117,-0.171875,-0.1311475409836066,-0.1016949152542372
46295,0.569136707,0.0702253203,-2.252837631,0.0238271175,0.7060317143,2.4676709716,0.0924693393,0.1527558833,0.4559058677,0.007204327,0.2137360572,-0.010418047,-0.176603192,0.082627336,0.0104180473,20.0,0.0252962228,0.1428571429,0.2201191501,-0.06186391,0.0925216745,0.0873019505,0.5268430035,0.0,9.4973438586,-0.218794277,7.217853242,63.57836692,4.3533800879,0.1420904243,0.0,0.0,0.0,0.0,0.0,0.9271193759,5.0,0.0675302889,2.6578302438,0.4231629192,-0.058483563,-1317.091442,0.0819316729,13.769768668,0.0025135814,0.0176291536,0.0372403282,0.1350264526,0.0185672116,-0.005663393,0.0,-0.000869565,-0.258662018,0.0198527575,6.0,13.270847174,1.2672719637,0.0,0.0666666701,0.0390159863,0.0378514322,0.8619261082,9.7046515152,3.6549907e-09,8.3090113e-09,1.7909857476,3.2076299482,0.0110239337,0.0460002107,0.1246086655,-0.007615759,-0.0845771144278606,-0.1279620853080568,-0.016042780748663,0.2026143790849672,0.0952380952380953,0.1017964071856287,0.1288343558282207,0.0279329608938547,-0.0845771144278606,-0.031578947368421,-0.0466321243523316,0.0165745856353591,-0.0054054054054053,0.0222222222222221,0.1645569620253164,0.1572327044025157,0.3333333333333332,0.1870967741935483,0.0454545454545454,-0.4697406340057637,-0.543424317617866,-0.5257731958762887,-0.4917127071823204,-0.388704318936877,-0.3056603773584906,-0.2610441767068273,-0.2170212765957446,-0.1929824561403509,-0.2669322709163346,-0.3846153846153846,-0.4816901408450704,-0.4338461538461539,-0.419558359621451,-0.3381294964028777,-0.264,-0.3159851301115242,-0.3210332103321033,-0.3082706766917293,-0.2923076923076922,-0.2550607287449392,-0.2784313725490196,-0.1965065502183406,-0.1481481481481481,-0.0753768844221105,-0.016042780748663,0.0514285714285713,0.2105263157894736,0.4045801526717556
37058,0.4798002307,0.0322665276,8.4546632124,0.0006321812,0.5092851611,1.1206296525,0.0463597695,0.1292222415,0.562777874,0.0555598189,0.1491826196,0.0397006183,1.1473354232,-0.004754002,0.0397006183,12.0,0.0309550927,0.0222222222,0.1208032474,-0.085429459,0.1951572641,0.1087801315,0.5458119216,0.0,1.8551192759,-0.125832975,1.1095185223,65.604737232,3.4238034535,0.1715362865,0.0,0.0,1.0,0.0,0.0,1.0869247626,2.0,-0.066093674,0.1317908806,0.3852589816,-0.060723866,-481.4340437,0.0330202494,11.753139483,0.001162553,0.0270964669,0.0544269063,0.0244745578,0.0023256386,-0.036409817,3.0,0.0,-0.696165788,-0.07446233,5.0,11.520908515,0.8598217817,0.0,0.0434782617,0.0206703224,0.0409457503,0.7514859966,3.1652977507,4.5611645e-08,2.1603009e-08,1.0929742972,1.1945928143,-0.416485223,0.0552850083,0.259001646,0.3056552178,-0.0283018867924528,-0.0803571428571429,0.03,0.0198019801980198,0.0957446808510638,0.1195652173913044,0.0729166666666667,0.0098039215686274,-0.2426470588235294,-0.2015503875968992,-0.2015503875968992,-0.1271186440677966,-0.0803571428571429,-0.1271186440677966,-0.1557377049180327,-0.1487603305785123,0.03,0.0098039215686274,0.0729166666666667,-0.0283018867924528,0.1704545454545454,-0.0283018867924528,0.1195652173913044,0.2875000000000001,0.4714285714285715,0.2261904761904762,0.2875000000000001,0.2875000000000001,0.1704545454545454,0.2875000000000001,0.10752688172043,0.2560975609756097,0.4305555555555556,1.0196078431372548,0.7166666666666666,0.9074074074074074,0.8392857142857142,1.1914893617021276,1.4523809523809526,1.5121951219512195,1.1458333333333337,1.2888888888888888,1.4523809523809526,1.3409090909090908,1.641025641025641,2.433333333333333,3.4782608695652177,2.3225806451612905
46164,0.7104314189,0.0396112025,-1.339052914,0.0184687232,0.3950902365,1.6110236176,0.075844271,0.3970057905,1.177354584,0.2470792548,0.8940270165,0.0085095679,0.20375,0.03154042,0.0085095679,19.0,0.0525523958,0.2138157895,0.3166997156,0.2069590795,0.5235417081,0.2192840147,0.4841978689,0.0,2.7358219797,-0.181536462,1.7726378825,54.893251534,5.0759324918,0.6018267904,0.0,0.0,1.0,0.0,1.0,1.5872269089,3.0,0.0338603413,0.2491679253,-0.125487471,0.0232288909,-202.3440914,0.0626025367,12.694257644,0.0034145631,0.0127742608,0.0201502667,0.008769582,0.0390843214,-0.000584619,1.0,0.0006751055,-0.447224394,-0.029537682,5.0,12.620298433,0.5987321169,0.0,0.0182926822,0.0078509456,0.0077101979,0.8706980808,1.1340606701,3.6059565e-08,8.679511e-08,1.0639895501,1.1320737627,-0.04821177,0.0363927228,0.4692973111,0.2303635686,-0.0443548387096773,0.0533333333333332,0.0171673819742488,0.0042372881355932,0.0085106382978723,0.0533333333333332,0.1126760563380282,0.1560975609756096,0.1232227488151658,0.2091836734693877,0.1339712918660287,0.196969696969697,0.2030456852791877,0.161764705882353,0.1504854368932038,0.4023668639053255,0.2810810810810811,0.1179245283018868,0.0972222222222223,0.1394230769230768,0.0394736842105263,0.0171673819742488,-0.0443548387096773,-0.0365853658536585,0.0304347826086957,0.0921658986175115,0.1339712918660287,0.0486725663716813,-0.0124999999999999,-0.0557768924302788,0.0171673819742488,0.0972222222222223,0.1791044776119403,0.2606382978723405,0.3389830508474576,0.2741935483870967,0.377906976744186,0.4539877300613497,0.6458333333333333,0.6232876712328768,0.5592105263157894,0.5906040268456376,0.7555555555555555,0.7299270072992701,0.9112903225806452,1.3465346534653464,1.323529411764706,1.7241379310344829
26382,0.2988277109,0.0471087468,2.6209727568,0.0104864028,0.3928145566,2.0776110844,0.1187740121,0.0911141635,0.1779623962,0.0050552422,0.0385496277,-0.098631017,-1.387621557,0.1124778595,0.0986310165,20.0,0.0083104714,0.0330893803,0.0809024621,0.1026109021,0.0896537059,0.1688825635,0.5662569581,0.0,1.2321926526,-0.123763299,0.8781606157,17.243463541,26.626961264,0.1947601104,0.0,0.0,0.0,0.0,0.0,0.4251064531,6.0,-0.124840325,-0.383412918,0.2565801678,0.0733429679,3635.415773,0.2463363085,15.225394851,0.0012746805,0.0198328861,0.0448931992,0.0469848531,0.1742040408,0.0276300075,3.0,0.0009850284,0.4025615511,0.002941126,6.0,14.593722201,0.6787126759,0.0,0.0341463424,0.0134789069,0.017613041,0.5135301373,2.4401691987,5.501298e-10,2.0477393e-08,0.6580529796,0.433033724,0.4083894039,0.0294571053,0.3170941773,-0.050276385,-0.0050251256281407,-0.0660377358490565,-0.091743119266055,-0.0246305418719211,-0.0294117647058823,-0.0317848410757946,-0.01,0.1154929577464789,0.1030640668523676,0.2222222222222223,0.168141592920354,0.2147239263803682,0.2073170731707316,0.0939226519337017,0.1314285714285714,0.1785714285714286,0.2452830188679244,0.2375,0.18562874251497,0.1030640668523676,0.1715976331360946,0.1820895522388059,0.064516129032258,0.1092436974789916,0.1346704871060171,0.2298136645962734,0.2452830188679244,0.2375,0.1346704871060171,0.1578947368421053,0.2733118971061092,0.1478260869565217,0.0819672131147541,0.1314285714285714,0.3378378378378379,0.084931506849315,0.1578947368421053,0.0939226519337017,0.064516129032258,0.053191489361702,-0.0124688279301745,0.0673854447439352,0.0232558139534884,-0.0660377358490565,0.1963746223564955,0.346938775510204,0.2692307692307691,0.528957528957529
37103,0.5593294829,0.0565454665,-0.540415517,0.0143128549,0.6534150486,1.9738589685,0.0747283736,0.0057108748,0.5304168652,0.0073572346,-0.046200319,-0.072416033,-1.54871481,0.1441182679,0.0724160331,16.0,-0.00646725,-0.147866498,-0.049692276,-0.026887991,0.2466808449,0.0739963055,0.4907944859,0.0,1.9848051447,-0.011760459,1.4516868521,15.430070876,7.4883549954,0.2080448418,0.0,0.0,0.0,0.0,0.0,1.1837947028,5.0,-0.366075175,0.0308011939,0.3056694903,0.0533578397,-286.2380519,0.1272530347,12.178989177,0.0021025752,0.0190875286,0.0388550661,0.0596312555,0.0698498703,0.0070948354,2.0,0.0011764706,0.2533740016,0.057133574,5.0,10.524363055,0.387175722,0.0,0.036144577,0.01084464,0.0111535156,1.2760989401,2.137471254,8.8398128e-08,6.1244186e-08,0.3887854171,0.1511541005,1.1018521949,0.0490139946,-0.115860544,0.0885110988,0.2318840579710144,0.1971830985915492,0.1971830985915492,0.4285714285714286,0.3709677419354837,0.3934426229508196,0.2878787878787878,0.2318840579710144,0.2686567164179105,0.4166666666666667,0.4655172413793103,0.5178571428571428,0.6037735849056605,0.7708333333333333,0.4782608695652173,0.3934426229508196,0.2408759124087591,0.2878787878787878,0.3076923076923077,0.1643835616438356,0.3821138211382113,0.4166666666666667,0.6346153846153846,0.8279569892473118,0.7,0.5887850467289719,0.5740740740740742,0.6346153846153846,0.6037735849056605,0.7346938775510203,0.6037735849056605,0.7,0.5454545454545454,0.5178571428571428,0.6666666666666667,0.6666666666666667,0.5596330275229358,1.0,0.8478260869565217,0.8888888888888888,0.6666666666666667,0.7171717171717171,0.6346153846153846,0.6190476190476191,0.7708333333333333,0.9767441860465116,1.2972972972972974,1.1794871794871793
47036,2.160405486,-0.038237925,-14.42908697,0.0101371497,7.4639982111,12.001821951,0.0232401945,-0.003663311,1.21623433,0.0,0.0072118286,-0.074529896,-19.04093567,0.6898479428,0.0745298963,20.0,-0.031916314,-0.027027027,-0.095007311,0.0249205474,0.1662237419,-0.039692532,0.4590435404,0.0,0.8393971375,0.3669706065,0.2876372456,109.43846987,65.667821568,0.0932766077,0.0,0.0,0.0,0.0,0.0,5.118183023,5.0,-0.043783458,1.4406849145,-0.417823497,0.5361911617,-1274.360672,0.0597681503,9.3526534054,-0.009481958,0.0030632253,0.0117400419,-1.0509839,0.0423632291,-0.007789438,0.0,-0.069394753,-0.314225053,0.0366250575,3.0,6.1066052059,0.0357781753,0.0,0.0384615399,0.0134566636,0.0248319053,0.8295114079,0.4182961597,4.4433474e-06,12.409091268,0.1557167595,0.0242477092,0.9948442644,0.0214588995,0.0561261109,0.0773566756,0.0212765957446807,0.032258064516129,0.0666666666666666,-0.1111111111111111,-0.102803738317757,-0.0857142857142857,-0.0303030303030302,-0.0943396226415094,-0.1428571428571429,-0.1652173913043478,-0.1864406779661016,-0.2195121951219512,-0.1504424778761062,-0.1724137931034483,-0.1864406779661016,-0.1999999999999999,-0.1864406779661016,-0.1999999999999999,-0.2131147540983606,-0.1999999999999999,-0.2258064516129032,-0.2258064516129032,-0.2258064516129032,-0.2380952380952381,-0.2380952380952381,-0.323943661971831,-0.2941176470588235,-0.2941176470588235,-0.2941176470588235,-0.3333333333333333,-0.3333333333333333,-0.2131147540983606,-0.2195121951219512,-0.25,-0.2941176470588235,-0.2992700729927007,-0.323943661971831,-0.3642384105960264,-0.323943661971831,-0.3286713286713286,-0.3846153846153846,-0.3846153846153846,-0.4074074074074074,-0.3924050632911392,-0.4482758620689655,-0.4545454545454546,-0.4482758620689655,-0.4782608695652174
