firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
54594.0,0.0002615063,0.0140721746,0.02170767,0.022253739,0.0310887121,0.0111266995,1.0,0.0,0.0505415162454874,0.2998324958123954,0.085820895522388,0.0455872445542331,0.1128107074569788,-0.0344255495644959,-0.0089399744572157,-0.0386124303117901,0.0360480640854474,0.156195679165632,0.1929285165257495,0.4255970606246175,0.3163698049194234,0.4357076780758557,0.3754800590841949,0.302013422818792,0.2015483870967742,0.1152095808383233,0.1570576540755466,0.1178871548619449,0.1704374057315234,0.3877794336810731,0.2854776366648262,0.6411702502643637,1.392600205549846,1.4765957446808513,1.307234886025768,1.7038327526132409,1.2525399129172712,1.3083787803668816,1.377936670071502,1.6216216216216215,0.3476121562952246,0.0934711131986849,0.0323725055432373,0.0418438129335423,0.1152095808383233,0.1298228585294831,0.0837988826815643,0.1122790253225036,0.265561293829845,0.5473579262213362,0.3787385253183297,0.4321747154721624,0.2745688475225842,0.2356687898089173,0.2469201928227102,0.0656900892652783
26649.0,0.0,0.0255742423,0.0256276249,0.0004326087,0.0002390702,0.0,2.0,-0.036146453,0.1707717569786535,0.1380686352753393,0.0192994996426019,-0.0575016523463318,-0.0279481935923653,-0.2203389830508474,-0.306420233463035,-0.3636769299419902,-0.3515234197362437,-0.2954545454545454,-0.3238501659554291,-0.3111111111111111,-0.3101112723754233,-0.2451032292218105,-0.320952380952381,-0.3550429669832654,-0.3388966156699119,-0.4134101192924722,-0.3455713630105552,-0.2852166154555616,-0.2418926103136629,-0.3225653206650831,-0.3479652491998172,-0.2837769964841788,-0.2776089159067881,-0.3298872180451128,-0.3874570446735396,-0.3947368421052631,-0.1860730593607306,-0.0679738562091504,0.0340826686004351,0.3831231813773035,0.1565287915652879,0.0207587687902648,0.0462215700660306,0.1688524590163935,0.1201885310290651,0.1863560732113145,0.0721804511278194,0.2054099746407438,0.2465034965034964,0.4404040404040403,0.4916317991631798,0.3912195121951218,0.4021632251720748,0.3777777777777777,0.5073995771670188,0.6466512702078522
14526.0,0.0048732755,0.0250428357,0.0666171441,0.0313763761,0.0295978207,0.0290539765,0.0,0.0020725389,0.0516564952048821,0.262428048142334,0.1814397649363368,0.1595770247536649,0.2302396736359,0.1598557692307691,0.0965909090909091,0.0166455962916138,0.0705569114710449,0.0806270996640536,0.0020768431983384,0.1682808716707022,0.1507274028142142,0.2778072033898306,0.1226151698464403,0.2162843458532894,0.1846304934937392,0.2694027887398054,0.3734699686877312,0.1802837573385518,0.2901069518716577,0.3746438746438745,0.5230429292929293,0.8387957317073171,1.019673503557974,1.2578380907814697,1.3053033922599142,1.2348309402501156,1.0941840277777777,1.3365617433414043,1.3605675146771037,1.317483189241114,0.5982113282543888,0.5163419233186675,0.4846153846153846,0.2617677824267781,0.28529568460309,0.2374967940497563,0.3065258597346332,0.1895956607495068,0.1107274401473297,0.3310344827586207,0.1972704714640198,0.2870098692984795,0.3519193051274867,0.416201937188142,0.6164154103852595,0.3237311385459533
11581.0,0.0007409523,0.0084628264,0.0201154386,0.0059437987,0.1668941543,-0.388244199,0.0,0.0022600315,-0.0145611963793782,0.4043746494671902,0.2907216494845361,0.2334975369458127,0.3165089379600421,0.2827868852459017,0.247011952191235,0.1439013248058473,0.4515942028985507,0.4028011204481792,0.234714003944773,0.1861676930364755,0.1986596457635232,0.2079112397491558,-0.0047694753577106,-0.0245422672380211,-0.0593538692712246,-0.0861313868613138,-0.0586466165413535,-0.0413476263399694,0.0137651821862347,0.2353231376418352,0.1074745687748783,0.1183564091112103,0.4043746494671902,0.3312068048910155,0.2038461538461538,0.3248677248677249,0.4227272727272726,0.3988826815642459,0.4677608440797187,0.5129909365558911,0.1717360786148805,0.083513630463003,-0.038033038801383,0.019543973941368,0.0109002825999191,0.1412944393801274,0.1274200810445744,0.0934497816593886,0.0092704554615075,0.130984643179765,-0.0211102423768568,0.0274928190398029,0.0241308793456032,0.09392747924858,0.1929490233444497,-0.021875
15203.0,-0.004267766,0.0037215323,0.0084543282,0.0112487579,0.0002087857,-0.046484089,0.0,-0.032913033,-0.0628019323671497,0.0601092896174861,-0.217741935483871,-0.1100917431192661,-0.3472848395128187,-0.2509652509652509,-0.3120567375886525,-0.6485507246376812,-0.5221674876847291,-0.4226190476190475,-0.4519774011299435,-0.4519774011299435,-0.477088948787062,-0.4626038781163435,-0.4243323442136498,-0.4742547425474255,-0.4294117647058824,-0.4094368340943684,-0.3792,-0.3741935483870968,-0.3841269841269841,-0.4105493437044238,-0.3263888888888888,-0.2208835341365462,-0.1709401709401709,-0.1565584105038912,-0.1762208067940552,-0.1100917431192661,-0.174468085106383,0.0,-0.0051282051282051,-0.0805687203791468,-0.0628019323671497,0.0960451977401128,0.0960451977401128,0.0542905276887124,0.0659340659340659,-0.0934579439252337,-0.0419753086419752,-0.0892018779342722,-0.0396039603960396,-0.0316945345645121,-0.0976744186046512,-0.0582524271844661,-0.0976744186046512,0.0210526315789474,-0.03,-0.1882845188284519
16126.0,-0.00404886,0.0071337736,0.0214501507,0.2302972105,0.0014958122,-0.50671675,0.0,-0.002882537,0.0355721393034826,0.1402355519035882,-0.0229992959399201,-0.0213916314057357,0.01984321411073,-0.0699285075960678,-0.0878615249780893,-0.1370232172470978,-0.1543774121470646,-0.1250525430853298,-0.2470609513474406,-0.197725958758913,-0.2164502164502164,-0.2174812030075188,-0.222595704948646,-0.2143800717116436,-0.1960216299729624,-0.2217236866704056,-0.2091565349544072,-0.1731876861966236,-0.185163437071834,-0.1252363942004623,-0.1224704890387857,-0.0663825969948419,0.2393569514736528,0.2201055099648301,0.1986754966887418,0.3182393920202662,0.2129953379953379,0.3149084017687935,0.3262185409366041,0.4804409672830725,0.1284901057197072,0.0089675230247214,-0.0940152339499456,0.0935119516679801,0.0732147460685743,-0.0443067033976124,0.0087230433729101,-0.1062687848862171,-0.095393307257714,-0.0106939163498097,-0.1233943988208043,0.0171023698998289,-0.095393307257714,-0.0697206703910614,0.0314667988107038,-0.1279849183074989
17137.0,0.0022292843,0.0137898666,0.028485834,0.0391474088,0.1952874053,0.2469246291,0.0,0.00895208,0.0445544554455445,0.2110969387755101,-0.0036726128016789,-0.1725490196078432,0.0480132450331123,0.1664619164619163,0.1467391304347827,0.1467391304347827,0.0820512820512819,0.0231681034482758,0.1323792486583184,0.246062992125984,0.1243339253996447,0.0485919381557149,-0.116333178222429,-0.1663740122914838,-0.220123203285421,-0.3730604159788709,-0.4463556851311954,-0.2175525339925834,-0.1012778040700426,-0.0201238390092879,-0.0542828685258963,0.2095541401273886,0.2865853658536583,0.388157894736842,0.5071428571428571,1.1653363740022806,1.583673469387755,1.9671875,1.776315789473684,2.4844036697247702,0.9240121580547112,0.5527391659852818,0.1384892086330935,0.2477003942181339,0.2452459016393442,0.2411764705882351,0.5591133004926108,0.4859154929577465,0.2452459016393442,0.2927161334240979,0.0692567567567565,0.1572212065813527,-0.0384810126582279,-0.0041950707918196,-0.0523952095808383,-0.0970042796005707
20670.0,0.0001566031,-0.012756106,-0.216911091,0.0757711543,0.1154674909,0.0619151304,2.0,-0.002770083,-0.0499999999999999,-0.0598958333333333,-0.4158576051779935,-0.2335456475583864,-0.1342925659472422,-0.5027548209366391,-0.340036563071298,-0.506155950752394,-0.4886685552407932,-0.3922558922558923,-0.4886685552407932,-0.6067538126361656,-0.6247401247401247,-0.6371859296482412,-0.681657848324515,-0.7023907666941468,-0.7161949685534592,-0.7397260273972603,-0.7374545454545455,-0.6672811059907834,-0.6768128916741272,-0.6393606393606394,-0.6360887096774194,-0.6041666666666666,-0.4901129943502825,-0.497913769123783,-0.5581395348837209,-0.5418781725888324,-0.5493133583021224,-0.5311688311688312,-0.462797619047619,-0.1977777777777778,-0.6247401247401247,-0.6247401247401247,-0.6231732776617954,-0.655862726406101,-0.67825311942959,-0.6866319444444444,-0.6239583333333334,-0.6765232974910395,-0.6909246575342466,-0.6446850393700787,-0.7529089664613279,-0.7130365659777425,-0.7402877697841727,-0.7494795281054822,-0.722521137586472,-0.796045197740113
69796.0,0.0012457252,0.0192620537,0.0498136117,0.0024410916,0.0075624412,0.001402281,1.0,-0.000194288,0.0415655253359235,0.1204720533120886,0.0459256655151392,0.0448216069181113,0.104222131639921,0.04839699352263,0.0457556584989231,0.1173584527023943,0.1935349689268157,0.0824395793901155,0.0254214049487986,0.1421027382061863,0.1869840413265071,0.2214628601262518,0.218859571848063,0.1471427743603459,0.1003036042584122,0.0735441765392959,0.0708638452536682,0.1287281140350877,0.2017839264032876,0.2200731152549715,0.174845971239443,0.2502429556937426,0.5575259335471767,0.3579759568347822,0.3950022224631397,0.4441639169472504,0.4709917690768792,0.4901563983786914,0.5626328860282956,0.7951312081473212,0.4929226708434853,0.3667021242697821,0.3562582872200264,0.383156024938192,0.3521253086744076,0.2415573620223852,0.2593589302980705,0.3075398685326762,0.3067432212856706,0.458486880136016,0.215807672320121,0.4678036274453885,0.521340801607945,0.4819187492802026,0.6002362516952959,0.3146200610247274
23660.0,0.0034115756,0.0392557777,0.1004119362,0.0053834502,0.0106560965,-0.001976423,0.0,0.0002165533,0.0800608368626087,0.1895721167469537,0.135040802280995,0.0852899265620796,0.2362594704575269,0.1592900650036417,0.1624124965409932,0.0855450037484424,0.2303633904304753,0.1794243097591499,0.0419928911705915,0.0937729458300764,0.0662202478360598,0.2131035569799819,0.1667888209512802,0.1714952856942333,0.208848167539267,0.3061605106590339,0.3379497786999541,0.3529635814948286,0.4237528519454894,0.4515905947441216,0.3064562130497428,0.2996904390568657,0.4680655370550162,0.3874350685766026,0.3857280454245602,0.52973134130586,0.7336687841143108,0.8623164275562014,1.081684172564576,1.665858445906939,0.7311989851990321,0.6553034376456248,0.716143961503789,0.7963899478720919,0.7187627305332664,0.7224169443335715,0.7504928639307378,0.7730763323606205,0.9460576487023324,1.081684172564576,1.1266464032421477,1.2847954084409476,1.235140259673753,1.4626954542528643,1.748853934826243,1.4644038851531644
