firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
59264,0.9550662162,0.0561803657,-29.78138263,0.0376028309,3.8835911389,8.1961469663,0.0815175856,-0.050819202,0.4871114617,-0.03659221,-0.056805522,-0.086588742,-7.657286923,0.4863695449,0.0865887416,18.0,-0.01550898,-0.010142295,-0.038745708,0.069092804,-0.014817449,0.1314074182,0.0025866705,-0.025673534,0.4904592321,0.0,1.6288774678,0.014352462,0.5635618507,-0.004474349,146.41380999,13.551877314,0.0760726555,0.0,0.0,1.0,0.0,0.0,2.3148410553,6.0,0.0372987276,-0.198943766,0.3309692586,-0.75303488,0.7236272337,0.4272993681,-2040.844488,0.0372537692,11.328467628,-0.000679333,0.0036862651,0.020605237,-0.01744946,0.0132156032,-0.01770351,1.0,-0.002367259,-0.069887279,-0.023747033,3.0,9.2107277969,0.1668199939,0.0,0.0495049506,0.0213168296,0.0145403478,1.1727889113,1.1676495617,3.4018211e-07,9.1931664e-08,0.7282261103,0.5303132677,0.2454164388,0.041252387,-0.374229686,0.1468438312,0.0078740157480314,0.0940170940170941,0.1531531531531531,0.0578512396694215,0.2307692307692308,0.2549019607843137,0.2673267326732673,0.2075471698113207,0.0847457627118644,0.1034482758620689,0.1962616822429905,0.2075471698113207,0.5238095238095237,0.2549019607843137,0.3913043478260869,0.2307692307692308,0.2075471698113207,0.2427184466019416,0.1743119266055046,0.1428571428571428,0.032258064516129,-0.0588235294117647,-0.0921985815602837,0.032258064516129,0.1034482758620689,0.1327433628318584,0.1228070175438595,0.024,-0.1172413793103448,-0.1048951048951049,-0.1232876712328767,-0.152317880794702,-0.2098765432098766,-0.350253807106599,-0.3567839195979899,-0.3725490196078431,-0.5675675675675675,-0.5508771929824561,-0.5884244372990354,-0.5294117647058824,-0.5133079847908746,-0.4838709677419355,-0.5151515151515151,-0.5076923076923077,-0.4732510288065843,-0.4553191489361702,-0.4553191489361702,-0.3904761904761904
18091,0.9932523617,0.1387893609,-0.983211,0.0323758647,0.5356128911,1.1502551463,0.0588070552,0.0243197585,0.2936507937,0.0,-0.101214575,-0.046411536,-0.505187439,0.2089040027,0.046411536,18.0,-0.022506799,-0.08577633,-0.060198693,0.1037808709,-0.006214426,0.1495397521,-0.034550179,0.1077533599,0.5968833519,0.0,3.2864784704,0.2414677743,2.659737302,0.3461166065,2.6624942599,6.5772679035,0.380005995,0.0,0.0,0.0,0.0,0.0,0.4797975833,5.0,-0.088878471,-0.234234286,0.44771149,-0.511771878,0.0853049833,0.2452385171,-1484.178156,0.0874790363,11.994660017,-0.00367026,0.0184305326,0.0292762408,-0.00224628,0.2825766645,-0.000577936,0.0,0.0012927307,-0.483606557,-0.025438954,5.0,10.001861217,0.0798576794,0.0,0.01953125,0.006828214,0.0035008665,1.2228818451,0.2243032267,3.5921638e-07,1.0000003919,0.9786961953,0.9578462428,0.0812245678,0.0336460146,-0.485473327,0.6425271538,0.0040650406504065,0.1382488479262673,0.0466101694915255,0.0555555555555555,0.0881057268722467,0.0040650406504065,0.0122950819672131,-0.0643939393939394,0.0040650406504065,-0.0679245283018867,0.0248962655601658,0.0122950819672131,-0.03515625,-0.05,-0.0714285714285714,-0.0643939393939394,-0.0463320463320463,0.0692640692640693,-0.1018181818181818,-0.0749063670411984,-0.0426356589147286,0.0881057268722467,0.2167487684729063,0.320855614973262,0.1542056074766356,0.1126126126126125,0.0833333333333332,-0.0919117647058823,-0.5484460694698354,-0.517578125,-0.5321969696969697,-0.5118577075098814,-0.5259117082533589,-0.4033816425120773,-0.4411764705882353,-0.4766949152542372,-0.4606986899563319,-0.4778012684989429,-0.4938524590163934,-0.4766949152542372,-0.48,-0.48,-0.4810924369747898,-0.4571428571428572,-0.4255813953488372,-0.4255813953488372,-0.4399092970521542,-0.4255813953488372
62527,1.205316092,0.0936781609,-8.201342282,0.0,1.9728448276,5.2968390805,0.0405146199,-0.137554585,0.4778930131,-0.768534276,-0.163712772,-0.055769553,-2.042944785,0.2850574713,0.0557695528,18.0,-0.005736058,-0.337962963,-0.142272167,-0.068508148,0.0524904944,0.3722109533,-0.130458515,-0.091017445,0.4314200723,0.0,2.6552018799,-0.140787707,1.4746848964,-0.168106617,49.484563758,6.286834925,0.1162852405,0.0,0.0,1.0,1.0,1.0,1.2105320186,4.0,-0.486197959,-0.453232287,0.688335785,4.0315074327,-0.841766265,0.270682192,-383.364776,0.0705656844,9.2637270986,0.0029435023,0.0085376432,0.0220207254,0.1704735303,0.0127314296,0.0040168607,1.0,0.0007415923,2.2151714077,-0.139400056,4.0,7.9779680931,0.2387571545,0.0,0.0681818202,0.0294467134,0.0185099541,1.3725573689,1.5252419178,4.7127683e-06,2.0000000846,0.4749360531,0.2255642546,-2.264107286,0.1361976444,-1.092982434,0.090343385,-0.06,0.6785714285714286,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.6785714285714286,0.3823529411764705,0.6785714285714286,0.9583333333333331,0.9583333333333331,0.3823529411764705,8.4,8.4,6.833333333333333,8.4,8.4,5.714285714285714,5.714285714285714,5.714285714285714,6.833333333333333,8.4,10.75,5.714285714285714,10.75,10.75,8.4,8.4,8.4,6.833333333333333,5.714285714285714,4.875,3.2727272727272725,3.2727272727272725,3.2727272727272725,2.9166666666666665,4.875,5.714285714285714,5.714285714285714,5.714285714285714,6.833333333333333,4.875,4.222222222222222,3.7,3.7,3.2727272727272725,3.7
28071,0.7352501418,0.095966453,-1.058505008,0.0,0.7120147112,0.9823843814,0.0630008382,0.1379692441,0.3640171887,0.0113146552,0.1079317538,0.0036912031,0.0522922636,0.0909481499,0.0036912031,8.0,0.0,-0.023622047,-0.005912838,-0.488377768,-0.14735302,0.5819397993,-0.003243156,0.1686516608,0.5230480217,0.0,2.7900045851,0.0777422775,2.7900045851,0.0777422775,2.327253481,2.4147516053,0.2123211205,0.0,0.0,1.0,0.0,0.0,0.7339925699,4.0,7.8407439559,-0.105462355,0.4098237212,-0.596417297,-0.226510763,0.0301135888,-408.5626894,0.1442634949,10.895558073,0.0056554488,0.0167222428,0.0301344254,0.0260283688,0.3336047171,0.0112420865,2.0,0.0103546099,5.504063202,0.1251082309,3.0,11.295701856,0.8929106121,0.0,0.0545454547,0.0271275675,0.0244060916,1.3785892944,4.2953987562,5.3882553e-07,2.2247724e-08,0.597305366,0.3567737002,0.778512357,0.0764784988,0.3687782821,0.2320333672,-0.032258064516129,0.0909090909090908,-0.032258064516129,0.1538461538461537,0.1538461538461537,-0.0163934426229508,0.0,-0.032258064516129,-0.032258064516129,-0.032258064516129,-0.032258064516129,-0.0909090909090909,-0.1428571428571429,-0.25,0.0,-0.240506329113924,-0.4827586206896551,-0.375,-0.3181818181818182,-0.3617021276595744,-0.4117647058823529,-0.4642857142857143,-0.375,-0.3333333333333333,-0.1780821917808219,0.0,-0.0625,-0.032258064516129,-0.032258064516129,0.0169491525423728,-0.032258064516129,0.1764705882352941,0.25,0.2244897959183673,0.3636363636363635,0.7142857142857142,0.6216216216216217,0.5384615384615385,0.5789473684210527,0.875,0.5384615384615385,0.5384615384615385,1.0,1.5,1.727272727272727,1.727272727272727,1.8571428571428568,2.0
28143,0.9996093,0.0397057168,-17.63623751,0.0,0.6120083967,1.9804914874,0.0282940176,-0.057545153,0.5639115214,-0.012186507,-0.161160325,-0.07770273,-3.250166778,0.1687559184,0.0777027296,12.0,-0.001658679,-0.054818744,0.0040150396,0.066342641,-0.028009678,0.3629370032,0.0006195979,0.0195601664,0.3195308581,0.0,1.7531486146,0.1285961415,1.6334630944,0.1287191983,82.984461709,4.6797896977,0.2268554167,0.0,0.0,1.0,0.0,0.0,0.9582860539,7.0,-8.321585883,-0.127975451,0.8759997272,-0.644129175,-0.327596868,0.0911754717,-400.6375058,0.1271810515,10.575181244,0.0053130518,0.0046790346,0.0075227663,-0.00227798,0.0148086058,0.0095783425,0.0,-0.008888889,-0.053321418,-0.053382294,3.0,10.986814869,1.0492282019,0.0,0.0784313753,0.0373857747,0.0386828294,0.5070125472,1.5404987416,2.776631e-07,3.1255588e-08,0.4491308229,0.2017184961,0.1859158202,0.0666696316,-0.492628179,0.2320333672,-0.1428571428571429,-0.15625,-0.0999999999999999,0.0384615384615385,0.125,0.0188679245283018,0.0588235294117647,0.08,-0.0689655172413793,-0.1147540983606557,0.0588235294117647,0.148936170212766,0.2857142857142858,0.3170731707317074,-0.0526315789473684,-0.0526315789473684,-0.0526315789473684,-0.0999999999999999,-0.0847457627118644,0.2857142857142858,0.3170731707317074,0.3170731707317074,0.3500000000000001,0.1739130434782609,0.2558139534883721,0.2558139534883721,0.1999999999999999,0.2272727272727273,0.0188679245283018,-0.1147540983606557,-0.1147540983606557,-0.0999999999999999,-0.0357142857142857,0.0188679245283018,-0.2058823529411765,-0.3076923076923077,-0.0689655172413793,-0.0847457627118644,0.0384615384615385,0.125,0.1739130434782609,0.0384615384615385,-0.0526315789473684,-0.0689655172413793,-0.0526315789473684,0.08,0.0188679245283018,-0.0181818181818181
28151,0.5220520258,0.0757526247,1.1189304952,0.0,0.1080685112,0.708725333,0.3227397515,0.0825597339,0.5039223179,0.0245298446,-0.246212813,-0.015930751,-0.12746114,0.0854081406,0.0159307509,9.0,0.0230758438,-0.003273322,0.1637949555,0.22176597,-0.050415933,0.4746121298,0.0383915125,0.1900032805,0.7772565508,0.0,6.3509913259,0.4013202926,5.3294609665,0.3895172858,2.0310449552,7.936996337,0.8126756166,0.0,0.0,0.0,0.0,0.0,0.6589424711,7.0,-0.066130205,-0.019873897,-0.02701718,6.6144150777,-0.164663466,-0.010677752,-370.8006197,0.0349184496,11.161437048,-0.009170806,0.0278290501,0.0355081653,-0.006397761,0.5537768365,-0.0297617,0.0,-0.000655738,-0.107993592,-0.070557676,6.0,11.435331424,1.1287306009,0.0,0.0566037744,0.0292939897,0.0431063809,0.9392953334,3.8918742458,1.495155e-07,2.1797343e-08,1.1914729005,1.4196076726,-0.884414733,0.0598553991,-0.127661436,0.2263124813,0.1090909090909091,0.196078431372549,0.326086956521739,0.150943396226415,0.2079207920792078,0.2978723404255319,0.0517241379310344,0.0990990990990992,-0.046875,0.0608695652173914,0.2199999999999999,0.4523809523809523,0.5641025641025641,0.3863636363636364,0.5844155844155845,0.5443037974683544,0.5249999999999999,0.6712328767123288,0.5844155844155845,0.6944444444444444,0.2842105263157894,0.6266666666666667,0.5844155844155845,0.8208955223880596,1.0333333333333332,1.3461538461538465,1.103448275862069,0.967741935483871,0.2079207920792078,0.0796460176991149,0.0701754385964912,0.0427350427350428,0.0701754385964912,0.2577319587628865,0.3118279569892472,0.0427350427350428,0.1192660550458715,0.2842105263157894,0.3555555555555556,0.2978723404255319,0.2708333333333332,0.5061728395061729,0.5061728395061729,0.5844155844155845,0.90625,1.103448275862069,1.392156862745098,1.7111111111111112
28178,1.2320261438,0.1508714597,-3.00714772,0.0,1.1836290072,3.0010893246,0.1215312367,0.0293766578,0.1491710875,0.0306748466,-0.083448816,-0.066235336,-1.045384219,0.3085901027,0.0662353364,12.0,0.0408129922,-0.054054054,0.1507593162,0.3442667518,0.0910292568,0.1019830028,0.0332559682,0.1674408317,0.575509953,0.0,2.9292670425,0.39656638,1.3828805741,0.3376538324,13.127978216,8.6732628738,0.203401553,0.0,0.0,1.0,1.0,1.0,0.2571702426,7.0,-0.40556475,-0.169323379,0.7150458368,4.9120734421,-0.920933389,0.2942148235,-377.472776,0.0705656844,9.6225079681,0.000394244,0.0195556432,0.0293464858,-0.123550714,0.1032157013,-0.002163657,2.0,-0.002352941,1.2912036125,-0.027777778,3.0,8.3431522555,0.3148575828,0.0,0.0322580636,0.010700972,0.0120937264,1.8836311461,2.6397435308,3.5258907e-06,3.0000000686,0.8809057474,0.7759949358,8.2354381449,0.0905811818,-0.086257316,0.090343385,-0.081081081081081,0.0625,-0.0285714285714285,-0.081081081081081,-0.1052631578947368,-0.0555555555555555,-0.1707317073170732,-0.276595744680851,-0.2444444444444444,-0.1282051282051282,-0.1707317073170732,0.1333333333333333,0.0303030303030302,0.0625,0.096774193548387,0.4166666666666667,0.7,0.5454545454545454,0.6190476190476191,0.4166666666666667,0.5454545454545454,0.4166666666666667,0.3600000000000001,1.2666666666666666,0.8888888888888888,0.4782608695652173,0.7,1.125,0.3076923076923077,0.3600000000000001,0.1333333333333333,-0.081081081081081,0.0,-0.1282051282051282,0.0303030303030302,-0.3928571428571429,-0.4137931034482759,-0.5526315789473684,-0.7068965517241379,-0.6851851851851851,-0.6304347826086957,-0.575,-0.6136363636363636,-0.6136363636363636,-0.7536231884057971,-0.7384615384615385,-0.75,-0.75
28231,0.2534337212,-0.150673055,3.0829739804,0.025760687,0.0465351669,0.0992512393,-0.150818926,-0.264134437,0.1557788945,0.0539604675,0.9646234676,-0.355472733,-0.835031111,-0.024856367,0.355472733,9.0,0.0,-0.006944444,0.3113011071,0.5996002627,0.3827254416,0.3786579959,-0.003763758,-0.340009507,0.829903373,0.0,5.2886432519,-0.645619816,5.2886432519,-0.645619816,0.4371802368,10.138135593,-3.988657845,0.0,0.0,0.0,0.0,1.0,0.1654351396,3.0,0.0941193746,-0.234528929,-0.228052955,1.5489913424,-0.662609524,0.0126841111,-263.8053787,0.3266087739,11.556805977,0.0,-0.137913854,-0.152129706,0.0082633315,0.7565385679,0.0172359811,0.0,-0.003636364,-0.335924409,0.0006410256,3.0,11.114201956,0.5679410829,0.0,0.055555556,0.0299414728,0.05800649,0.5219797257,1.6515997942,1.2420306e-07,4.1202439e-08,2.3008182705,5.2937647136,-0.182864946,0.0798109636,-0.18490205,-0.058149064,0.0232558139534884,0.0476190476190476,-0.0222222222222222,0.0,-0.0329670329670329,-0.1287128712871287,-0.1851851851851852,0.0,-0.2142857142857143,-0.3125,-0.2786885245901639,0.1578947368421053,0.3333333333333332,0.1282051282051282,0.0476190476190476,0.0232558139534884,0.1282051282051282,0.1,-0.0329670329670329,0.0731707317073171,0.1,0.4666666666666665,0.4193548387096775,0.76,0.5714285714285714,0.7959183673469388,0.8723404255319149,0.2571428571428571,-0.12,-0.1999999999999999,-0.1999999999999999,-0.1851851851851852,-0.1698113207547169,-0.2786885245901639,-0.0434782608695651,0.1,0.1891891891891892,0.1282051282051282,0.1,0.2941176470588236,0.1891891891891892,0.1891891891891892,0.1282051282051282,0.1578947368421053,0.5714285714285714,0.5714285714285714,0.1891891891891892,0.2571428571428571
30067,0.2087797389,0.0119460501,7.8964189063,0.0,0.3555191493,0.5526042472,0.0879162045,-0.087087483,0.3948532623,0.0585482903,-0.188571778,-0.361652273,-17.89830947,0.2257601517,0.3616522726,11.0,-0.067261366,0.0119558553,0.1622346708,0.3909533259,0.3329807006,0.2730857935,-0.053746037,0.1599498529,0.4864601703,0.0,1.4035322478,0.3807037802,0.8905238105,0.6018560777,7.6793625338,5.9127831983,0.1318680463,0.0,0.0,1.0,1.0,1.0,1.2274538314,7.0,0.193499192,-0.092802173,-0.422233817,58.387236206,-0.476465191,0.1636538499,333.9084066,0.0688191184,14.81631338,0.007167694,0.0224933361,0.073725071,0.0510556088,0.1275204549,0.0379069578,3.0,0.0009090909,1.4779251662,0.0098038912,3.0,16.116349903,4.7827736557,0.0,0.0458937213,0.0229885159,0.0332551215,0.4640902045,14.096577168,2.64955e-10,3.8006393e-09,1.9574746068,3.8317068363,-0.13442188,0.0878451957,-1.933333283,0.500402375,0.1891891891891892,0.2753623188405796,0.8144329896907216,2.2,2.6666666666666665,3.631578947368421,3.292682926829269,3.5128205128205128,3.0930232558139537,2.8260869565217392,2.591836734693877,4.67741935483871,4.101449275362318,3.756756756756757,2.8260869565217392,3.1904761904761907,3.292682926829269,1.933333333333333,1.5142857142857142,1.75,1.7936507936507935,2.259259259259259,2.3846153846153846,2.2,3.5128205128205128,3.1904761904761907,1.7936507936507935,1.0952380952380951,0.7254901960784315,0.7254901960784315,0.8333333333333333,1.0,0.6296296296296295,0.7959183673469388,0.5438596491228069,0.5172413793103448,0.5042735042735043,0.5575221238938053,0.4545454545454546,0.5855855855855856,0.4915254237288136,0.7777777777777777,0.6761904761904762,0.9775280898876404,1.1728395061728394,1.626865671641791,1.933333333333333,1.838709677419355
28282,0.3465838066,0.0484711189,4.5462785825,0.0072961789,0.1529442378,0.9083691765,0.1615273206,0.1697572166,1.000071688,0.2651484343,-0.0061667,-0.017973568,-0.171789474,0.0567979469,0.0179735683,12.0,-0.02722467,-0.197115385,-0.030685469,-0.295235733,-0.124027626,0.13304899,-0.024015485,0.2688758546,0.5688258907,0.0,2.5735456554,0.1694774571,2.1749815906,0.3048137948,8.1094105858,11.639252092,0.4653297416,0.0,0.0,1.0,0.0,0.0,1.5570665372,6.0,-0.472255612,-0.312384709,-0.1703965,4.2487527809,0.7781448442,0.0424226676,-292.328276,0.0705656844,11.765079124,0.0024851845,0.0348125732,0.0524162703,-0.038572806,0.2242400719,0.0645478176,1.0,0.003047619,-0.899435198,2.93772e-05,7.0,12.530351198,1.0181653043,0.0,0.0113636367,0.004391237,0.0044194361,1.6173829763,2.2108247512,1.824366e-07,5.1252922e-08,1.1801814967,1.3928283652,0.2962066037,0.0686586872,0.4811137722,0.0905356793,-0.015625,0.0,-0.0999999999999999,-0.0999999999999999,-0.0999999999999999,-0.1710526315789473,0.0677966101694915,0.0161290322580645,-0.136986301369863,-0.16,-0.015625,0.2115384615384614,0.2233009708737863,0.1886792452830188,0.0161290322580645,0.0677966101694915,0.1150442477876105,0.05,0.0677966101694915,0.3695652173913044,0.2857142857142858,-0.0454545454545454,0.0862068965517242,0.2115384615384614,0.2352941176470588,0.2857142857142858,0.1666666666666667,0.0677966101694915,-0.0454545454545454,0.0161290322580645,0.0,0.1454545454545455,0.1454545454545455,0.3999999999999999,0.5,0.4318181818181819,0.5365853658536586,0.575,0.7027027027027026,0.575,0.8529411764705883,0.96875,0.9384615384615383,0.8,0.826086956521739,0.7746478873239437,0.75,0.826086956521739
11607,0.3275981342,0.0199819942,-27.4062485,0.0322871958,1.6249649591,2.3334961238,0.0510651832,0.0391362616,0.2156867108,0.1169788373,0.1422461189,-0.047923043,-4.735188406,0.1146005014,0.0479230434,18.0,0.0084895869,0.0,0.096943843,0.0913684423,-0.093143221,0.1323381019,0.0164378376,-0.284824858,0.4931026049,0.0,2.9753020618,-0.082217938,2.1553434822,-0.096542014,120.84597111,3.1080576518,0.0578981105,0.0,0.0,1.0,1.0,1.0,0.7417663618,4.0,-0.092787598,-0.148457956,-0.217942738,-0.632689451,2.1753366156,0.1509350158,517.75646861,0.0874790363,14.746502594,0.0018878669,0.005171377,0.0178586261,0.0551572542,0.0095959297,0.0015056011,1.0,0.0091303234,-0.345398038,-0.007469636,3.0,14.194784828,0.5406186256,0.0,0.0186046511,0.0105093624,0.0141070387,0.7302324832,3.0787992725,2.0695836e-09,3.2625531e-08,1.2319706131,1.5177515916,-0.127333941,0.0392166254,0.0361927366,0.4545365685,0.096209912536443,0.1091445427728614,0.2168284789644012,0.2745762711864405,0.13595166163142,0.0773638968481376,0.13595166163142,0.1058823529411765,0.1823899371069182,0.323943661971831,0.49800796812749,0.6936936936936937,0.8799999999999999,0.6860986547085202,0.5666666666666667,0.5666666666666667,0.4135338345864661,0.4351145038167938,0.3055555555555556,0.49800796812749,0.5601659751037344,0.6206896551724137,0.5161290322580645,0.5732217573221758,0.724770642201835,1.2650602409638556,1.0,0.6068376068376069,0.3476702508960574,0.2702702702702702,0.2832764505119454,0.46875,0.3672727272727272,0.4920634920634921,0.504,0.3574007220216606,0.3772893772893773,0.3722627737226278,0.2533333333333334,0.146341463414634,0.1393939393939394,0.1604938271604938,0.1223880597014925,0.175,0.224755700325733,0.2168284789644012,0.1898734177215189,0.2090032154340835
49285,0.8298206794,0.0576954383,-0.506406202,0.0148424668,0.3903692787,1.4495315648,0.1039572482,-0.07815046,0.4451067463,0.0058828473,-0.280591253,-0.03922854,-0.864803535,0.1075906573,0.0392285397,17.0,-0.047024406,-0.055555556,0.0427175034,0.1180506409,-0.028675258,0.102366331,-0.009911969,0.0625005514,0.6237642465,0.0,3.281826988,0.3205418835,2.0057533684,0.3352476684,7.1921091319,6.0752613643,0.2160118168,0.0,0.0,0.0,0.0,1.0,0.7330757082,7.0,-0.434707604,-0.17082488,0.3128403724,4.1971578683,-1.324446154,0.0932153781,-245.200651,0.0705656844,11.993767026,-0.007751219,-0.001908753,-0.00280668,-0.142828983,0.1722814577,-0.035859339,0.0,-0.01106383,-0.155147414,-0.009469697,6.0,10.456682773,0.2242717636,0.0,0.0188679248,0.009781989,0.0115380955,0.8152916845,0.472996927,1.1759653e-07,1.4117883e-07,0.6228453004,0.3879362682,0.6603312423,0.046136216,0.0802157285,0.090343385,0.0681818181818181,0.0444444444444445,-0.0309278350515463,-0.0961538461538461,-0.0408163265306122,-0.0873786407766989,-0.2166666666666666,-0.0961538461538461,-0.0208333333333333,-0.0505050505050505,-0.1607142857142857,-0.1214953271028037,0.2207792207792207,-0.175438596491228,-0.3188405797101449,-0.3774834437086093,-0.3648648648648649,-0.3138686131386861,-0.3691275167785235,-0.419753086419753,-0.4502923976608187,-0.4863387978142076,-0.3517241379310345,-0.2713178294573644,-0.1896551724137931,-0.1607142857142857,-0.2985074626865671,-0.2166666666666666,-0.2769230769230769,-0.2824427480916031,-0.2539682539682539,-0.1896551724137931,-0.2824427480916031,-0.2357723577235772,-0.1214953271028037,-0.248,-0.1965811965811965,-0.0693069306930692,-0.1607142857142857,-0.1296296296296296,-0.1047619047619047,-0.1214953271028037,-0.1132075471698113,-0.1607142857142857,-0.1607142857142857,0.0,0.0804597701149425,0.3623188405797102
66472,-0.610325902,-1.920521173,-0.564271907,0.0,5.2762154549,5.6842003011,-0.246878408,-0.351440029,0.1942452843,0.0343632253,-0.097140957,-0.12605042,-0.344989913,-0.767741103,0.1260504202,18.0,-0.000524186,-0.277777778,-0.246655938,-0.202339563,1.4171447734,0.705447734,-0.320627591,-1.451981872,0.5841468365,0.0,1.4263735065,0.2082431244,0.9918162475,0.0655071434,18.851804124,4.0560060997,-0.152818058,0.0,0.0,1.0,1.0,0.0,0.9032443709,4.0,-0.281268637,-0.382535806,-1.241339458,59.434366895,-1.023908595,-1.481310731,-626.3270934,0.0688191184,10.226684562,0.0,-0.031377803,0.1512233802,-0.056214544,0.0570063778,-0.160885543,1.0,0.4519587499,-0.290246769,0.0138888881,2.0,9.7474914209,0.7813592344,0.0,0.1764705926,0.0650590955,0.0815654958,1.0122360473,4.7473178792,6.1282111e-07,1.0000000224,1.589238262,2.5256782535,-3.199275336,0.1297714876,0.9909091243,0.500402375,-0.1111111111111111,-0.1111111111111111,-0.1111111111111111,-0.1999999999999999,-0.2727272727272727,-0.3333333333333333,-0.3333333333333333,-0.3846153846153846,-0.3846153846153846,-0.1111111111111111,0.4545454545454546,0.7777777777777777,0.6000000000000001,0.6000000000000001,1.0,0.0,0.0,0.0,-0.3846153846153846,-0.5,-0.4285714285714286,-0.4285714285714286,-0.2727272727272727,-0.3846153846153846,-0.4666666666666667,-0.4285714285714286,-0.5,-0.5294117647058824,-0.5555555555555556,-0.7241379310344828,-0.7241379310344828,-0.7714285714285715,-0.7647058823529411,-0.7714285714285715,-0.813953488372093,-0.813953488372093,-0.8297872340425532,-0.7777777777777778,-0.7837837837837838,-0.8431372549019608,-0.864406779661017,-0.8333333333333334,-0.8709677419354839,-0.8571428571428572,-0.8518518518518519,-0.8297872340425532,-0.8571428571428572,-0.873015873015873
57592,1.2193354882,-0.169371117,-1.891213602,0.0,1.3287471924,3.0235665148,0.0400673359,-0.003804899,0.5773786447,0.051719274,0.090775236,-0.154708411,-2.331936268,0.2255915336,0.1547084107,18.0,-0.015534094,-0.164705882,-0.091879914,-0.169908365,-0.082265932,0.4287992175,-0.011430587,-0.089808491,0.6394647447,0.0,2.0853394686,-0.140258039,1.7142369576,-0.119263233,5.1587071185,3.7384532922,0.0460839788,0.0,0.0,0.0,1.0,1.0,1.0731351162,3.0,-0.199081331,-0.181306457,0.6702662821,7.2218281028,-0.275605253,0.1295056409,-78.1506149,0.0349184496,12.560072515,0.0013068032,0.000807057,0.0016865317,-0.03836036,0.2219797966,0.0053167562,3.0,0.0060215054,0.4429658507,0.0787051534,5.0,12.075187748,0.6749059487,0.0,0.0270270277,0.0132576838,0.0286959588,0.5747673418,1.2857126381,2.0332802e-08,4.5540208e-08,1.7509478537,3.0658183863,0.2181039733,0.0959935542,-0.571236555,0.2263124813,0.0219780219780219,0.0813953488372092,0.0568181818181818,0.5,0.2916666666666667,0.4307692307692308,0.3676470588235294,0.273972602739726,0.273972602739726,-0.03125,0.0,-0.2954545454545454,-0.1842105263157895,-0.3404255319148936,-0.4038461538461538,-0.4,-0.3211678832116789,-0.2184873949579832,-0.3007518796992481,-0.2954545454545454,-0.1142857142857143,0.3676470588235294,0.2916666666666667,1.5833333333333337,1.657142857142857,1.7352941176470589,1.2142857142857144,0.8979591836734695,0.55,0.0108695652173913,-0.0412371134020618,0.2236842105263157,0.2567567567567568,0.3285714285714285,0.2077922077922078,-0.0699999999999999,-0.1769911504424779,-0.1913043478260869,-0.2377049180327869,-0.25,-0.3161764705882353,-0.3211678832116789,-0.38,-0.3309352517985612,-0.2249999999999999,-0.3673469387755101,-0.3586206896551724,-0.3716216216216216
