firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,ear,ms,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
31595,1.2681975943,0.1839014881,-5.510080645,0.053344744,1.0327580469,2.9676223078,0.0727896002,0.0134439,0.4028981865,0.0045132173,-0.088306892,0.0279979199,0.347983454,0.1199068131,0.0279979199,8.0,0.0103172127,-0.125736739,-0.023039599,0.1031168347,0.0326953508,0.184220754,0.0298172803,0.0399547682,0.1147609495,0.487849533,0.0,2.3896215105,0.0502116391,1.2620311697,-0.017566728,17.977534562,6.0075072185,0.2530956354,0.0,0.0,1.0,1.0,0.0,0.7663824808,5.0,0.0121567489,0.0443018746,-0.144724453,0.1433209468,-0.44069899,-0.107263305,-0.187933787,-122.5689233,0.0452468438,9.5621761259,-0.001899455,0.0093809406,0.0170203194,-0.01852551,0.0654704375,-0.021920943,0.0,-0.008255934,0.0,2.0,0.7203679932,0.0,0.1052631587,0.0420502398,0.0651123807,0.7203222379,4.585704991,4.3592046e-07,1.5281701e-08,1.3060742578,1.7058299669,0.0933495417,0.0496129115,0.2714862756,0.2759126301,0.0,0.0625,-0.0555555555555555,0.2142857142857142,0.2142857142857142,0.2439024390243902,0.3076923076923077,0.2439024390243902,0.0625,-0.0892857142857143,-0.0727272727272727,-0.0555555555555555,-0.203125,0.02,-0.0192307692307692,0.0408163265306122,-0.0727272727272727,0.02,0.1590909090909091,0.108695652173913,0.2439024390243902,0.4166666666666667,0.4571428571428571,0.4571428571428571,0.5454545454545454,0.4166666666666667,0.1333333333333333,0.3783783783783783,0.4571428571428571,0.4166666666666667,0.186046511627907,0.3076923076923077,0.2439024390243902,0.5,0.59375,0.5,0.59375,0.6451612903225807,0.59375,0.7,0.59375,0.6451612903225807,0.2749999999999999,0.02,0.108695652173913,0.2142857142857142,0.108695652173913,0.186046511627907
40141,0.4872376762,0.082077127,3.6918641682,0.0285121575,0.1859547167,1.8321766249,0.2246537735,0.1718732939,0.9456043036,0.006842083,0.2546766548,0.0667171096,0.5070819004,0.0404573015,0.0667171096,7.0,0.0775933509,0.1115537849,0.1323182704,-0.06375177,0.0066352817,0.1040238485,-0.016402415,0.1506009187,0.1430820849,0.5877702579,0.0,2.8897802241,-0.071119781,0.8095340334,-0.070038283,20.060540503,52.254062435,0.6034645117,0.0,0.0,0.0,0.0,0.0,1.2712006161,3.0,0.0064270862,-0.006084128,0.0624061977,-0.689750068,-0.358358223,-0.37294449,3.3978384385,836.21408492,0.0433784616,13.746294447,-0.005639786,0.0190766421,0.0287260371,0.105420698,0.0146708867,-0.020894699,0.0,-0.004582293,0.0001956178,6.0,0.5546327305,0.0,0.0392156877,0.0244318744,0.0346115932,0.5809280733,1.8120279611,1.1849345e-08,4.3190634e-08,0.8552836654,0.7315101482,0.2648537463,0.0427417456,0.6718761461,0.3859277517,0.0931677018633541,0.1069182389937106,-0.0167597765363128,-0.0974358974358974,-0.1111111111111111,-0.1287128712871287,-0.1155778894472361,-0.0382513661202186,-0.4517133956386293,-0.5056179775280899,-0.5268817204301075,-0.5138121546961326,-0.4482758620689655,-0.3529411764705882,-0.3307984790874525,-0.3333333333333333,-0.3714285714285714,-0.3481481481481481,-0.3125,-0.2413793103448276,-0.2816326530612245,-0.1813953488372093,-0.1999999999999999,-0.1111111111111111,-0.0056497175141242,-0.0638297872340425,-0.1698113207547169,-0.2036199095022625,-0.2177777777777777,-0.1737089201877933,-0.2036199095022625,-0.2605042016806722,-0.1963470319634703,-0.224669603524229,-0.1497584541062802,-0.1578947368421053,-0.1698113207547169,-0.0880829015544041,-0.12,-0.1737089201877933,-0.1963470319634703,-0.2142857142857143,-0.2931726907630522,-0.298804780876494,-0.2727272727272727,-0.1775700934579439,-0.224669603524229,-0.2142857142857143
31579,1.9372331758,-0.414665146,-7.335886983,0.0019553528,5.2282222584,7.2456248982,0.0747116376,-0.184346394,0.194797946,0.0367604825,-0.178000492,-0.140842473,-2.88054071,0.779794688,0.1408424725,7.0,-0.163852533,-0.355,-0.291042206,-0.054873124,-0.092731079,0.0947286013,-0.123893037,-0.174048337,-0.134629942,0.4884261886,0.0,2.0507029419,-0.008936465,0.9088778964,0.2239855061,15.626370537,5.5224043716,-0.038898075,0.0,0.0,1.0,1.0,0.0,0.5512723461,0.0,-0.055157249,-0.212061061,-0.340850337,0.5503859078,-1.765520996,0.0947159875,-3.641161347,-134.8335312,0.0829181681,7.8606671943,0.0018939977,-0.00325563,-0.015464798,-1.74121001,0.0254653399,0.0433336278,1.0,-0.008235667,-0.083333336,1.0,0.192117356,0.0,0.2727272809,0.0869180572,0.06814048,0.8433669532,1.0143625429,2.68328e-05,8.2200139e-08,2.1176777187,4.4845589203,0.0158106459,0.1019866566,0.4399038324,0.1177662899,-0.1764705882352941,-0.1764705882352941,-0.3333333333333333,-0.3333333333333333,-0.5625,-0.4615384615384615,-0.3333333333333333,-0.5,-0.5882352941176471,-0.5483870967741935,-0.631578947368421,-0.6744186046511628,-0.65,-0.6111111111111112,-0.7142857142857143,-0.7454545454545455,-0.78125,-0.7021276595744681,-0.6216216216216216,-0.641025641025641,-0.5625,-0.5172413793103448,-0.2222222222222222,-0.125,-0.1764705882352941,-0.3636363636363636,-0.4615384615384615,-0.2631578947368421,-0.3,-0.3636363636363636,-0.5172413793103448,-0.5172413793103448,-0.4615384615384615,-0.4615384615384615,-0.4615384615384615,-0.5172413793103448,-0.5625,-0.5333333333333333,-0.5625,-0.5625,-0.5625,-0.5483870967741935,-0.7083333333333333,-0.7021276595744681,-0.6744186046511628,-0.6888888888888889,-0.6666666666666667,-0.6744186046511628
19713,0.9469024224,0.1545904519,-8.510237237,0.0373577678,1.7022090715,4.7758942898,0.0457723667,-0.059646884,0.3933256162,0.2167013786,-0.114858248,-0.026746847,-0.483162092,0.229282698,0.0267468473,7.0,0.0071916867,-0.016393443,0.0516676547,0.21627162,-0.00334785,0.1258597518,0.0668940749,0.0293630596,0.0524253181,0.4968041673,0.0,2.0179304716,0.0262380897,1.1257045936,-0.068281871,35.969129306,7.2610550219,0.1275566972,0.0,0.0,1.0,0.0,1.0,1.1726273575,3.0,0.0101103338,0.3040794518,-0.023133869,-35.59235979,-0.323782678,0.2333769977,-5.411478547,273.77192138,0.0277057153,13.613372036,-0.00125303,0.0163269657,0.0433545307,0.1389122055,0.0489997473,0.0218193291,2.0,-0.007444259,0.0224808399,1.0,0.2894694845,0.0,0.0441176482,0.0183937884,0.0188057386,0.7905525101,0.8635057345,1.5631838e-08,7.0100785e-08,1.0481577389,1.0986346457,0.094883654,0.0456184284,0.7162986653,0.3029511415,-0.0027322404371584,-0.0875,-0.0519480519480519,-0.1140776699029125,-0.1550925925925925,-0.1309523809523809,-0.0135135135135134,-0.1267942583732058,-0.1391509433962264,-0.3327239488117002,-0.3607705779334501,-0.2940038684719536,-0.284313725490196,-0.2266949152542372,-0.1183574879227052,-0.1471962616822429,-0.2395833333333333,-0.1288782816229117,-0.2116630669546436,-0.2082429501084598,-0.0829145728643215,-0.0494791666666666,0.5938864628820961,0.7632850241545894,0.6820276497695852,0.3931297709923664,0.6079295154185023,0.5938864628820961,0.6441441441441442,0.6515837104072397,0.6079295154185023,0.6294642857142858,0.8527918781725887,0.6976744186046511,0.7892156862745099,0.7632850241545894,0.705607476635514,0.8527918781725887,0.7632850241545894,0.9010416666666669,0.9312169312169312,0.8434343434343434,0.7216981132075471,0.5665236051502145,0.5732758620689655,0.489795918367347,0.5466101694915255,0.6367713004484306
50788,0.5126127483,0.111340903,1.9136644833,0.0297866895,0.4356572014,1.3220007028,0.2371523422,-0.002196246,0.6071874963,0.4954970863,-0.138305252,0.0267652588,0.2282056493,0.08593228,0.0267652588,7.0,0.0055234628,-0.064102564,-0.039892699,0.0358731929,0.0268036687,0.138906884,0.0340512187,0.0303248539,0.1525206023,0.5947515882,0.0,3.0558928303,0.2444334469,1.7648136069,0.2123393705,10.005865228,5.1407047334,0.2855494525,0.0,0.0,1.0,1.0,0.0,1.2328822871,4.0,0.0105123572,-0.165910008,-0.125149095,-0.150177868,-1.002288399,0.6617932351,-11.51034094,-0.246136016,0.0851159683,12.17125602,-0.010795794,0.0187610557,0.0346034593,-0.027508912,0.1313392715,-0.048536758,0.0,-0.011980099,-0.177224744,3.0,0.512434865,0.0,0.0718232021,0.0421853735,0.0455464372,0.8362164757,3.7624259985,8.743812e-08,2.5992415e-08,1.6973860952,2.8811195562,-0.044962431,0.0566708279,1.1275188501,0.1726123852,0.0136986301369863,-0.0067114093959731,-0.1494252873563218,-0.2127659574468084,-0.103030303030303,-0.1137724550898203,-0.0067114093959731,-0.0632911392405063,-0.1868131868131868,-0.233160621761658,-0.2169312169312169,-0.3148148148148147,-0.3702127659574468,-0.2127659574468084,-0.159090909090909,-0.308411214953271,-0.6703786191536749,-0.6318407960199005,-0.6290726817042607,-0.63,-0.5722543352601156,-0.4285714285714286,-0.3983739837398373,-0.5316455696202531,-0.5225806451612903,-0.5854341736694677,-0.5083056478405316,-0.443609022556391,-0.3392857142857143,-0.2210526315789474,-0.3593073593073593,-0.3116279069767441,-0.2291666666666666,-0.097560975609756,0.0277777777777776,0.0136986301369863,0.0136986301369863,0.2032520325203253,0.3214285714285714,0.3831775700934579,0.5416666666666667,0.7411764705882353,0.0882352941176469,0.0647482014388489,0.3333333333333332,0.494949494949495,0.4230769230769231,0.8048780487804879
31747,0.8692707157,0.1526755475,-0.140992167,0.0346805148,0.1868141793,1.0883269361,0.1557826862,0.1555412817,0.4098522654,0.103965702,0.152367688,0.0467611058,0.3016858917,0.1066154888,0.0467611058,8.0,0.0634025581,0.0408163265,0.0193714842,0.2463148307,-0.003823002,0.0996863799,-0.01593544,0.1114679579,0.1562255991,0.7182572369,0.0,5.6842895764,0.0156892033,3.530189246,-0.019935981,2.7359518674,10.268853856,0.9902937751,0.0,0.0,0.0,0.0,0.0,0.4979878671,2.0,-0.056560784,-0.125139014,-0.025804268,-0.485037157,-0.612371805,0.1418061996,5.0474127976,-27.89719121,0.0966186901,10.517354755,-0.002124611,0.0387065381,0.0469672571,-0.042899074,0.3766622483,0.0385052339,1.0,-0.000270942,3.43998e-05,4.0,2.6302588997,0.0,0.0069930069,0.0040456026,0.0023205759,1.9671738661,3.3827888221,3.0892966e-07,3.0000000462,0.6898788603,0.4759328419,0.0885804579,0.0534968029,0.8026414778,0.1325185513,-0.0337078651685393,-0.0444444444444444,-0.1886792452830188,-0.1962616822429906,-0.2181818181818181,-0.14,-0.0652173913043477,-0.14,-0.1650485436893204,-0.2456140350877192,-0.1886792452830188,-0.1809523809523809,-0.0947368421052631,-0.0652173913043477,-0.0851063829787234,0.048780487804878,-0.0227272727272727,-0.1650485436893204,-0.1650485436893204,-0.1886792452830188,-0.2586206896551724,-0.0114942528735632,-0.0549450549450549,0.0238095238095237,0.1025641025641026,-0.14,-0.328125,-0.2649572649572649,-0.1650485436893204,-0.1730769230769231,-0.3064516129032257,-0.2321428571428571,-0.2037037037037037,-0.2649572649572649,-0.2521739130434782,-0.4880952380952381,-0.3333333333333333,-0.3943661971830986,-0.4027777777777778,-0.410958904109589,-0.2456140350877192,-0.1730769230769231,-0.3435114503816794,-0.2833333333333333,-0.3174603174603174,-0.3228346456692913,-0.328125,-0.3629629629629629
53196,1.110351462,0.1433910678,-28.00126125,0.0219080672,1.1269341025,4.5550325263,0.1484627735,0.1544258682,1.1986233353,0.0081328363,0.1821022649,0.0172755629,0.2515168229,0.107325802,0.0172755629,8.0,0.0720699105,0.1020408163,0.1543621471,0.0446768431,0.0260676263,0.1267671275,0.0124606653,0.1315857491,0.1276305221,0.5256396309,0.0,1.873712037,-0.473516473,0.210910511,-0.394073147,123.32476802,47.571035242,0.1999062187,0.0,0.0,1.0,0.0,0.0,2.3108165997,4.0,0.0110825311,0.1043856713,0.0528932292,-0.066636282,-0.301674051,-0.233138375,3.464706939,-82.39401142,0.0433784616,11.284478815,0.0072399183,0.0227778891,0.0458959565,0.2049088386,0.0308235495,-0.007127421,1.0,0.0113408139,-0.014981484,4.0,0.3613135999,0.0,0.046052631,0.0393168248,0.038988415,0.8950741586,1.2599893422,3.5720327e-07,5.9439179e-08,1.2714072448,1.616476382,0.0073100896,0.0478948825,0.0869308549,0.3859277517,0.0578512396694215,0.2190476190476191,0.2549019607843137,0.3473684210526315,0.4222222222222223,0.7066666666666668,0.6842105263157894,0.5802469135802468,0.2549019607843137,0.2427184466019416,0.2427184466019416,0.4545454545454546,0.5802469135802468,1.0317460317460316,1.0,0.9104477611940298,1.0,1.1694915254237288,1.56,1.6666666666666663,1.8444444444444448,2.2,2.1219512195121952,2.45945945945946,2.657142857142857,2.3684210526315788,2.1219512195121952,2.1219512195121952,2.3684210526315788,2.3684210526315788,1.976744186046512,1.7826086956521738,1.976744186046512,2.0476190476190474,1.6666666666666663,1.1333333333333333,1.064516129032258,1.3703703703703702,1.206896551724138,1.3272727272727272,1.2857142857142856,1.8444444444444448,1.2857142857142856,1.1333333333333333,1.1333333333333333,1.064516129032258,1.064516129032258,1.2857142857142856
58405,1.2113546125,0.1777896203,-3.567928197,0.0472986388,2.3700844237,13.792039926,0.116138128,-0.070162781,0.8982278938,0.113092649,-0.144609277,-0.024923283,-0.521002931,0.2704185335,0.024923283,8.0,-0.100534293,-0.142857143,-0.020089093,0.0641168408,0.0701312633,0.1424940267,0.0890154351,-0.106161038,0.1206684163,0.5752896562,0.0,1.781995857,0.0781642367,0.562190399,0.8110997046,32.873326894,56.74916627,0.1322987871,0.0,0.0,1.0,0.0,0.0,3.0850516844,6.0,0.0153163709,-0.015787993,-0.19200473,0.0343668683,-0.283206686,-0.664283324,3.6277996706,-103.05202,0.0433784616,11.174949598,0.0062084323,0.0102322875,0.0302523418,0.0595313856,0.0660652005,0.0073398521,0.0,0.0243217399,0.0416615242,2.0,0.7980116959,0.0,0.1428571492,0.045944762,0.0519516305,0.6607299109,2.271421001,1.2097361e-07,2.7078151e-08,0.9273058889,0.8598962116,-0.177356354,0.0468720945,1.600174452,0.3859277517,0.0,0.0754716981132075,0.0555555555555555,0.0363636363636363,-0.05,0.0363636363636363,0.0363636363636363,-0.0338983050847457,-0.0806451612903226,-0.1617647058823529,-0.109375,-0.1617647058823529,-0.109375,-0.1971830985915492,-0.2191780821917808,-0.1971830985915492,-0.2083333333333333,-0.2297297297297297,-0.2784810126582279,-0.3214285714285714,-0.3522727272727273,-0.3132530120481928,-0.3132530120481928,-0.2083333333333333,-0.1857142857142857,-0.3132530120481928,-0.4123711340206185,-0.3736263736263736,-0.3448275862068966,-0.2875,-0.4123711340206185,-0.3666666666666667,-0.3522727272727273,-0.25,-0.2784810126582279,-0.2597402597402597,-0.2875,-0.1739130434782608,-0.1971830985915492,-0.1857142857142857,-0.2083333333333333,-0.2083333333333333,-0.40625,-0.4466019417475728,-0.3372093023255814,-0.3595505617977528,-0.3448275862068966,-0.1617647058823529
18550,1.0724094775,0.1395863631,-32.92050342,0.0497486366,1.1397843976,3.8163400988,0.13083898,0.1458115649,0.5835024466,4.13095e-05,0.2072848068,0.077128399,1.144568619,-0.020179808,0.077128399,8.0,0.0268998843,0.0360205832,0.1217309105,-0.025634075,0.015806595,0.0839957342,-0.063511058,0.111097096,0.0869934536,0.5731718398,0.0,1.5353315376,-0.132901313,0.9274581895,-0.131286033,137.53277939,5.9842833302,0.2153180816,0.0,0.0,1.0,1.0,0.0,1.0991285111,3.0,0.003503214,0.042947601,0.0154175818,-0.37215553,0.092439403,0.2425765207,-0.317083151,1511.8606862,0.1009787408,14.697126146,-0.002727646,0.0071110297,0.0146688002,0.0504585913,0.0083869248,-0.002355762,0.0,-0.005512223,-0.046810395,4.0,0.4335873763,0.0,0.055555556,0.0235409101,0.0265135335,0.6002213369,0.9891413816,5.8843908e-09,5.7354154e-08,0.6730938993,0.4530553973,0.3969529004,0.0396597096,0.061347991,0.4169777461,0.0236686390532543,0.0516717325227964,0.130718954248366,0.2013888888888888,0.1533333333333333,0.1728813559322033,0.1456953642384106,0.2140350877192982,0.0880503144654087,0.08125,0.0646153846153845,0.1808873720136519,0.130718954248366,0.3007518796992481,0.3675889328063242,0.5175438596491229,0.5585585585585586,0.4238683127572016,0.3256704980842912,0.4122448979591837,0.3622047244094488,0.4913793103448276,0.5446428571428572,0.8115183246073299,0.9222222222222224,0.8804347826086956,0.6018518518518519,0.5656108597285068,0.6714975845410629,0.6714975845410629,0.4786324786324787,0.373015873015873,0.4978354978354977,0.4599156118143459,0.4416666666666666,0.3784860557768925,0.3895582329317268,0.4065040650406504,0.3256704980842912,0.3515625,0.373015873015873,0.3106060606060605,0.2446043165467626,0.108974358974359,0.164983164983165,0.1689189189189188,0.1270358306188925,0.1233766233766233
18569,2.531513994,0.1385929352,-5.375622685,0.0614019333,2.6367744512,7.6506808926,0.0588006231,-0.032258065,0.3357275701,0.0003292666,-0.116038346,0.0294299775,1.1430379747,-0.019824053,0.0294299775,7.0,-0.03096177,-0.120481928,-0.10091669,-0.073138912,0.1742168366,0.134502924,-0.05948115,-0.100397614,0.0744601638,0.6021845593,0.0,1.7129436326,0.1083112308,1.124217119,0.251904762,11.537037037,6.3571428571,0.1498454719,0.0,0.0,0.0,1.0,1.0,0.69545793,5.0,0.0364141963,-0.123816564,-0.091120642,1.3896208803,-0.137686484,-2.005998073,-0.01490869,494.0250731,0.1143814836,13.652906919,-0.007905136,0.0041237099,0.0087591241,-0.158870697,0.0701132896,-0.020392655,1.0,-0.042841536,-0.097523952,2.0,0.8632411118,0.0,0.0416666679,0.0179347931,0.0332100881,0.7201011777,3.6488856717,3.9271878e-09,1.8602944e-08,0.7382679072,0.5450395028,-0.300316921,0.0463882933,0.7547114788,0.131927889,0.0117647058823529,0.0617283950617284,-0.1730769230769231,-0.1485148514851485,-0.0652173913043477,0.0886075949367088,0.036144578313253,0.0117647058823529,-0.0851063829787234,-0.1650485436893204,-0.1730769230769231,-0.0947368421052631,-0.14,-0.0444444444444444,0.036144578313253,0.0238095238095237,0.0238095238095237,0.1466666666666667,0.2647058823529411,0.34375,0.34375,0.5636363636363637,0.4827586206896552,0.6226415094339623,0.6226415094339623,0.303030303030303,0.2463768115942028,0.2112676056338027,0.2647058823529411,0.2463768115942028,0.0617283950617284,-0.0227272727272727,-0.1313131313131312,-0.1650485436893204,-0.1134020618556701,-0.1809523809523809,-0.1886792452830188,-0.1730769230769231,-0.1650485436893204,-0.1134020618556701,-0.1886792452830188,-0.1224489795918367,-0.1650485436893204,-0.1568627450980392,-0.1962616822429906,-0.2321428571428571,-0.2110091743119265,-0.2586206896551724
51107,0.3692796993,0.0614695146,16.632309942,0.0,0.8827207344,1.5407857169,0.1222532588,-0.045117756,0.2478609862,0.0,-0.06698857,0.0698477157,1.4562558796,-0.028045827,0.0698477157,8.0,0.0013536379,0.0181050091,0.0781774774,0.06926028,0.0553441038,0.1067385445,0.0919364791,0.0421187263,0.0115634405,0.3255543393,0.0,0.9314977974,-0.120103435,0.8442731278,-0.137747675,155.81871345,11.214225589,0.1298298868,0.0,0.0,0.0,0.0,0.0,0.756058926,4.0,0.0049210802,0.0459482913,-0.341708,-0.224161939,-1.448863494,-0.716575867,-0.224807704,-150.1960696,0.1301309144,9.9618920647,0.007232954,0.0116315909,0.0361005759,0.0320936788,0.0078980186,0.0123361788,0.0,-0.002833496,-0.062694155,1.0,0.5522305348,0.0,0.0814814791,0.0293359204,0.0244173537,1.1664481747,2.4966007976,4.2985708e-07,3.7350969e-08,0.7563693326,0.5720945672,-0.237624171,0.0592432488,0.1474732403,0.3052608522,-0.0254237288135593,-0.0416666666666666,-0.049586776859504,-0.0416666666666666,-0.049586776859504,0.0087719298245614,0.1616161616161615,0.0,0.0648148148148148,0.1386138613861385,0.3529411764705883,0.2921348314606742,0.3529411764705883,0.4375,0.4375,0.4743589743589744,0.2777777777777777,0.3529411764705883,0.369047619047619,0.369047619047619,0.8253968253968254,0.9827586206896552,0.6911764705882353,1.0535714285714284,1.0175438596491229,0.796875,0.796875,0.5972222222222223,0.5972222222222223,1.0535714285714284,1.4468085106382975,1.3958333333333337,1.3469387755102042,1.5555555555555554,1.6136363636363638,2.59375,2.7096774193548385,2.833333333333333,2.833333333333333,3.6,2.3823529411764706,3.1071428571428568,1.6136363636363638,2.484848484848485,2.9655172413793105,2.833333333333333,3.423076923076924,4.0
46295,0.6715640394,0.0563608374,-0.926655432,0.035862069,0.4909544335,3.5802463054,0.0598149846,0.1140530493,0.61156581,0.0,0.2768604968,-0.008251037,-0.161477111,0.0654618227,0.008251037,8.0,-0.019388262,0.0317460317,0.3596900059,0.1418075487,0.0620088062,0.1227059612,0.0812116139,-0.015318797,0.0190615014,0.5713666185,0.0,1.6102645144,-0.08808341,1.0591112616,0.0523364549,20.41401587,11.749661514,0.1931858146,0.0,0.0,0.0,0.0,1.0,0.9654276691,4.0,0.0078228066,0.6769063546,0.053025388,-0.675209114,0.2685594025,1.212617315,-0.319187893,-246.8116392,0.0978663225,12.870048449,0.0232673413,0.0309732841,0.0465719697,0.2492241379,0.1508636443,-0.078991845,1.0,0.0168780788,0.0005274015,2.0,1.5014114114,0.0,0.0727969334,0.0318470005,0.0350749954,0.69723958,4.952459338,1.1641848e-08,1.4518458e-08,1.2298894702,1.5126281088,0.0983699023,0.0549444077,1.4166323906,0.1919100887,0.2340425531914893,0.1153846153846154,0.1153846153846154,0.1262135922330096,0.0086956521739129,0.0357142857142858,0.3809523809523809,0.4499999999999999,0.1262135922330096,0.183673469387755,0.288888888888889,0.3975903614457832,0.303370786516854,0.4871794871794872,0.4871794871794872,0.6571428571428573,0.7058823529411764,0.7575757575757576,0.6338028169014085,0.681159420289855,0.6571428571428573,1.0350877192982455,1.0,1.5217391304347827,1.4680851063829787,0.9661016949152544,0.7058823529411764,0.5675675675675675,0.6338028169014085,0.8709677419354838,0.5466666666666666,0.5675675675675675,0.5890410958904109,0.8125,0.7058823529411764,0.4146341463414633,0.3488372093023255,0.3809523809523809,0.2340425531914893,0.303370786516854,0.3809523809523809,0.3181818181818181,-0.0491803278688525,-0.0866141732283464,0.1047619047619048,0.0740740740740741,0.0175438596491228,-0.0252100840336134
26382,0.7430191093,0.0709245777,-5.772754435,0.0197370025,1.2288362983,2.7050855196,0.0604444971,1.5965548589,0.2781602454,0.6365522444,1.3930967604,0.0805559279,1.5510807722,-0.039085171,0.0805559279,7.0,0.0673250315,0.6177116906,0.2583968759,-0.797163735,0.2317076556,0.037472126,-0.563904596,1.2719843728,2.0213861515,0.5080487862,0.0,1.1313529775,-0.082800429,0.595875919,-0.058593457,32.549370277,12.219750349,0.129388547,0.0,0.0,0.0,0.0,0.0,0.6313062251,2.0,-0.015486538,-0.838462456,0.5458104739,1.2098509346,0.7496411832,-4.094015436,-6.583257326,1995.8781531,0.3109798578,14.35970287,0.0029322711,0.0094140175,0.0248913492,0.3521573243,0.0170644662,-0.284483506,1.0,0.0030250467,-0.014870094,4.0,0.4349700405,0.0,0.0797545984,0.0379646635,0.0410545523,0.4300327465,0.7807884653,1.2474219e-08,5.8947128e-08,1.4560176933,2.1199875231,0.0908872269,0.0510991099,0.7011244077,-0.135012452,-0.0445859872611464,-0.1477272727272727,-0.3023255813953488,-0.375,-0.3827160493827161,-0.3478260869565217,-0.364406779661017,-0.4863013698630136,-0.4845360824742268,-0.4755244755244755,-0.4983277591973244,-0.5548961424332344,-0.6287128712871287,-0.6368038740920097,-0.6368038740920097,-0.6875,-0.732620320855615,-0.7035573122529644,-0.6268656716417911,-0.5989304812834224,-0.5810055865921788,-0.7316636851520573,-0.6590909090909092,-0.6710526315789473,-0.6629213483146068,-0.6774193548387097,-0.7023809523809523,-0.6437054631828978,-0.6359223300970873,-0.5810055865921788,-0.5588235294117647,-0.5253164556962026,-0.6590909090909092,-0.6376811594202898,-0.5535714285714286,-0.537037037037037,-0.5481927710843373,-0.4318181818181817,-0.469964664310954,-0.4360902255639097,-0.4047619047619047,-0.4402985074626866,-0.5192307692307692,-0.512987012987013,-0.4773519163763066,-0.4827586206896551,-0.5016611295681064,-0.4880546075085324
47036,3.9594936709,0.1594440308,-5.279039269,0.0,6.3316952097,33.049741824,-0.016372169,0.0939748573,1.5655369701,0.0,0.1329898739,0.038983737,2.4582814446,-0.232514272,0.038983737,7.0,0.0235403316,0.03125,0.0208723873,0.0452461179,0.0530832637,0.1642296618,-0.12190193,0.0688321892,0.039665661,0.5230353815,0.0,1.471546458,0.2224089678,0.5444218197,0.5178833886,63.175659472,146.25537821,0.1236653174,0.0,0.0,1.0,0.0,0.0,4.2481824027,4.0,0.0067409293,0.1418554475,0.0076229484,2.7437961136,0.3673284893,-1.342790849,-1.004658509,-142.3042798,0.0638720064,9.1821723521,0.0024774235,0.0021393586,0.0053117137,0.5569620253,0.1299539171,0.0025226749,0.0,-0.004281459,-0.164086688,1.0,0.4362416107,0.0,0.0444444455,0.0214272939,0.0354727718,0.8277070851,2.3503428485,1.0355791e-06,3.685686e-08,0.7005813737,0.4908142611,0.427878907,0.0564018797,0.2917054979,0.6950173826,0.0,0.0,0.0666666666666666,0.2307692307692308,0.1034482758620689,0.0666666666666666,0.2307692307692308,0.2307692307692308,0.032258064516129,-0.1578947368421053,-0.1794871794871795,-0.1794871794871795,-0.1578947368421053,0.1034482758620689,0.1034482758620689,0.28,0.2307692307692308,0.1851851851851851,0.0666666666666666,0.032258064516129,0.0666666666666666,0.2307692307692308,0.1428571428571428,0.1034482758620689,0.2307692307692308,-0.1578947368421053,-0.2195121951219512,-0.1578947368421053,-0.2727272727272727,-0.2380952380952381,-0.3333333333333333,-0.4074074074074074,-0.36,-0.3846153846153846,-0.4285714285714286,-0.4666666666666667,-0.4482758620689655,-0.3846153846153846,-0.4576271186440678,-0.3333333333333333,-0.3725490196078431,-0.36,-0.4666666666666667,-0.5,-0.4754098360655737,-0.4838709677419355,-0.6,-0.5555555555555556
