firms,roaq,nincr,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30
60038.0,0.0294239849,1.0,0.0099009900990099,-0.0555555555555555,-0.0892857142857143,-0.1282051282051282,-0.1570247933884297,-0.2093023255813954,-0.184,-0.0285714285714285,-0.203125,-0.2272727272727273,-0.3199999999999999,-0.4603174603174603,-0.4631578947368421,-0.3584905660377359,-0.3928571428571429,-0.3376623376623376,-0.3780487804878049,-0.3376623376623376,-0.2213740458015267,-0.2554744525547445,-0.1052631578947368,-0.081081081081081,-0.0192307692307692,-0.0727272727272727,-0.0727272727272727,-0.203125,-0.135593220338983,-0.15,-0.2661870503597122,-0.3199999999999999
51510.0,0.0149368479,0.0,0.1454545454545455,0.1886792452830188,0.1351351351351351,0.3695652173913044,0.2233009708737863,0.3125,0.2727272727272727,0.4157303370786516,0.2475247524752475,0.3263157894736841,0.3846153846153846,-0.6012658227848101,-0.5153846153846153,-0.4814814814814815,-0.3762376237623762,-0.2025316455696202,-0.28,0.125,0.1351351351351351,0.5949367088607596,1.7391304347826089,2.6,3.064516129032258,4.25,3.5,3.2,4.727272727272728,5.0,5.3,4.727272727272728
43967.0,-0.026585553,0.0,0.0833333333333332,-0.1875,-0.2463768115942028,-0.1612903225806451,-0.1333333333333333,-0.0188679245283018,-0.1186440677966101,-0.037037037037037,-0.1612903225806451,-0.1746031746031746,-0.2463768115942028,-0.4222222222222223,-0.2972972972972972,-0.1475409836065574,-0.1333333333333333,-0.1612903225806451,-0.2463768115942028,0.0196078431372548,-0.1034482758620689,-0.0545454545454545,0.0612244897959184,0.2093023255813952,-0.0188679245283018,0.04,-0.1034482758620689,-0.087719298245614,-0.037037037037037,-0.2121212121212121,-0.2972972972972972,-0.4583333333333333
57306.0,0.0124442631,1.0,0.0612244897959184,-0.087719298245614,-0.087719298245614,-0.1111111111111111,-0.02803738317757,-0.2180451127819549,-0.3772455089820359,-0.3734939759036144,-0.3988439306358381,-0.3112582781456954,-0.3580246913580247,-0.2925170068027211,-0.2676056338028169,-0.2727272727272727,-0.1937984496124031,0.3,0.4444444444444444,0.3866666666666667,0.3333333333333332,0.7627118644067796,1.1666666666666663,1.1666666666666663,1.2127659574468086,1.4761904761904765,1.6,1.6,1.6666666666666663,1.736842105263158,2.0588235294117645,1.8888888888888888
17224.0,0.0149092035,2.0,-0.1851851851851852,-0.1911764705882352,-0.2517006802721088,-0.2361111111111111,-0.1851851851851852,-0.140625,-0.1269841269841269,-0.0350877192982456,-0.2361111111111111,-0.1666666666666666,-0.2361111111111111,-0.0598290598290598,0.1827956989247312,0.1956521739130434,0.4473684210526316,0.6666666666666667,0.5277777777777777,0.6176470588235294,0.4666666666666665,0.71875,1.0370370370370372,0.8644067796610169,0.8032786885245902,1.0370370370370372,1.3404255319148937,0.8333333333333333,0.8032786885245902,0.8644067796610169,1.2916666666666663,1.3404255319148937
61487.0,0.0675249042,1.0,0.0,-0.1153846153846154,-0.0416666666666666,-0.0416666666666666,-0.1153846153846154,0.1499999999999999,-0.1153846153846154,-0.28125,-0.303030303030303,-0.425,-0.3783783783783784,-0.5106382978723405,-0.4523809523809523,0.0952380952380953,0.0454545454545454,0.2777777777777777,0.1499999999999999,0.2777777777777777,0.2777777777777777,-0.1785714285714286,0.2105263157894736,0.0,0.0,-0.28125,-0.2580645161290322,-0.1153846153846154,-0.3947368421052631,-0.676056338028169,-0.7012987012987013,-0.7722772277227723
47650.0,0.0180700862,1.0,0.0714285714285714,0.056338028169014,0.1278195488721805,0.0067114093959732,-0.0853658536585365,-0.2647058823529411,-0.21875,-0.1758241758241758,-0.25,-0.25,-0.2990654205607477,-0.3362831858407079,-0.3506493506493506,-0.2346938775510204,-0.25,-0.2788461538461538,-0.1758241758241758,-0.074074074074074,0.0067114093959732,-0.3150684931506849,-0.1758241758241758,-0.0445859872611464,-0.0625,-0.1329479768786127,-0.1017964071856287,-0.1935483870967742,-0.1620111731843575,-0.1071428571428571,-0.1176470588235294,-0.0625
57461.0,0.0150744836,1.0,-0.1213872832369942,-0.1914893617021277,-0.1508379888268156,-0.1508379888268156,-0.1314285714285714,-0.0379746835443037,-0.0065359477124182,-0.0379746835443037,-0.1555555555555555,-0.2475247524752475,-0.2164948453608247,-0.2549019607843137,-0.0559006211180124,0.0201342281879195,0.1515151515151516,0.2063492063492062,0.1014492753623188,0.256198347107438,0.1875,0.1014492753623188,0.1603053435114503,0.1014492753623188,0.4205607476635513,0.1515151515151516,0.0133333333333334,0.0410958904109588,0.2063492063492062,-0.0787878787878787,-0.24,-0.3586497890295358
28740.0,0.0221956032,1.0,-0.0238095238095238,0.0,0.0,-0.0465116279069767,-0.0681818181818182,-0.0681818181818182,-0.0681818181818182,0.1081081081081081,0.0789473684210526,0.1081081081081081,0.0,-0.1458333333333333,-0.1632653061224489,-0.1458333333333333,-0.0888888888888889,-0.1458333333333333,-0.0238095238095238,0.0,-0.1458333333333333,0.1388888888888888,0.1081081081081081,0.5769230769230769,0.7826086956521738,0.9523809523809524,0.7826086956521738,0.7083333333333333,0.9523809523809524,0.7826086956521738,0.7083333333333333,0.5185185185185186
61241.0,0.0745730817,8.0,-0.0276679841897232,-0.1054545454545454,0.0789473684210526,0.0884955752212388,0.0695652173913043,-0.0855018587360595,-0.0955882352941176,0.0249999999999999,0.0603448275862068,-0.031496062992126,-0.4831932773109243,-0.5232558139534884,-0.365979381443299,-0.1907894736842105,-0.0820895522388059,-0.1575342465753424,-0.1458333333333333,0.2238805970149253,0.2299999999999999,0.2947368421052632,0.1549295774647887,0.0165289256198346,0.2178217821782178,0.268041237113402,0.3085106382978724,0.2299999999999999,0.3666666666666667,0.6399999999999999,0.5668789808917198,0.7446808510638299
46850.0,0.0010104361,1.0,-0.0408163265306122,-0.181184668989547,-0.2166666666666666,-0.1454545454545455,-0.1840277777777778,-0.1840277777777778,-0.2140468227424748,-0.1924398625429553,-0.197952218430034,-0.1783216783216783,-0.1783216783216783,-0.2443729903536977,-0.3026706231454006,-0.3088235294117647,-0.2443729903536977,-0.2345276872964169,-0.1454545454545455,-0.1924398625429553,-0.2610062893081761,-0.2320261437908496,-0.2006802721088435,-0.197952218430034,-0.1391941391941391,-0.1607142857142857,-0.1868512110726643,-0.3128654970760234,-0.3543956043956043,-0.3596730245231607,-0.3682795698924731,-0.3323863636363636
50569.0,0.0229737551,0.0,-0.0248447204968944,-0.1079545454545454,-0.1277777777777777,-0.1420765027322404,-0.1648936170212765,-0.207070707070707,-0.1822916666666666,-0.160427807486631,-0.1822916666666666,-0.2697674418604651,-0.3375527426160337,-0.3347457627118644,-0.3643724696356275,-0.190721649484536,-0.0248447204968944,0.0,-0.0125786163522012,0.0753424657534247,0.0397350993377483,0.3305084745762712,0.7840909090909092,0.891566265060241,0.7444444444444445,0.8470588235294119,0.9382716049382716,0.5096153846153846,0.5242718446601942,0.4811320754716981,0.4537037037037037,0.6185567010309279
57349.0,0.0383485176,1.0,0.0602409638554217,0.0352941176470589,0.1069182389937106,0.1354838709677419,0.0232558139534884,0.1428571428571428,0.0864197530864196,0.0057142857142857,0.0764525993883791,0.1069182389937106,-0.0112359550561798,0.0352941176470589,-0.0112359550561798,0.2222222222222223,0.4545454545454546,0.5506607929515419,0.1034482758620689,0.1972789115646258,0.1210191082802547,0.4605809128630704,0.6372093023255814,0.7512437810945274,0.76,0.7777777777777777,0.7688442211055277,0.7959183673469388,0.7254901960784315,0.8144329896907216,0.5575221238938053,0.4079999999999999
56266.0,0.0007320304,1.0,0.0797101449275361,-0.1767955801104972,-0.2116402116402116,-0.1130952380952381,-0.4224806201550387,-0.3943089430894309,-0.3918367346938776,-0.3464912280701754,-0.3868312757201646,-0.3069767441860465,-0.3659574468085106,-0.4087301587301587,-0.4334600760456274,-0.5209003215434084,-0.4202334630350194,-0.4716312056737588,-0.2801932367149758,-0.3288288288288288,-0.3791666666666666,-0.0628930817610062,0.2956521739130435,0.3796296296296295,1.041095890410959,1.0694444444444446,0.9866666666666666,0.7951807228915662,0.7325581395348837,0.5851063829787233,0.49,0.2314049586776858
61081.0,0.0077125706,1.0,0.1764705882352941,0.1764705882352941,0.1320754716981131,0.1538461538461537,0.0526315789473683,0.0909090909090908,0.1538461538461537,0.1764705882352941,0.0,0.1111111111111111,-0.4495412844036697,-0.4690265486725663,-0.4871794871794872,-0.4392523364485982,-0.3939393939393939,-0.4545454545454546,-0.5081967213114754,-0.4545454545454546,-0.3406593406593406,-0.2207792207792207,0.1764705882352941,0.0909090909090908,0.1764705882352941,0.0344827586206897,0.0169491525423728,0.0526315789473683,-0.0163934426229508,-0.2307692307692307,-0.2105263157894736,-0.240506329113924
28222.0,0.0167941869,4.0,0.0122699386503066,-0.1105121293800539,-0.1032608695652174,0.0543130990415334,-0.0833333333333333,-0.0756302521008402,-0.0909090909090909,-0.0207715133531157,-0.1338582677165354,-0.1516709511568124,-0.1129032258064516,-0.1361256544502618,-0.0934065934065934,-0.0379008746355684,0.0091743119266054,-0.0704225352112676,-0.0149253731343284,0.134020618556701,0.1301369863013699,0.274131274131274,0.5348837209302326,0.4798206278026906,0.5277777777777777,0.3580246913580247,0.3095238095238095,0.1702127659574468,0.1785714285714286,0.3095238095238095,0.1743772241992882,0.0963455149501661
51721.0,0.0168808062,0.0,-0.0828025477707006,-0.04,-0.0526315789473684,-0.2258064516129032,-0.3333333333333333,-0.3949579831932773,-0.3656387665198237,-0.3043478260869565,-0.25,-0.1272727272727273,-0.1676300578034681,-0.28,-0.3076923076923077,-0.2421052631578947,-0.1165644171779141,-0.1428571428571429,-0.0649350649350649,0.263157894736842,0.125,0.1707317073170731,0.4257425742574257,0.4693877551020409,0.6179775280898876,1.057142857142857,0.8461538461538463,0.6363636363636365,1.0,1.028169014084507,1.0869565217391304,0.8461538461538463
28804.0,0.0298673647,1.0,-0.0319148936170212,-0.0808080808080807,-0.1875,-0.1495327102803738,-0.2540983606557376,-0.1946902654867256,-0.2288135593220338,-0.2155172413793104,-0.2834645669291339,-0.2288135593220338,-0.3,-0.3,-0.3106060606060605,-0.1415094339622641,-0.1495327102803738,-0.208695652173913,-0.0808080808080807,-0.1415094339622641,-0.0714285714285714,0.1518987341772151,0.75,0.7169811320754718,1.022222222222222,1.0681818181818183,1.0681818181818183,0.9782608695652172,1.275,1.116279069767442,0.9782608695652172,0.8571428571428572
49584.0,0.0061582324,0.0,-0.0129870129870129,-0.05,-0.2083333333333333,-0.2621359223300971,-0.2897196261682243,-0.2962962962962963,-0.3153153153153153,-0.2164948453608247,-0.371900826446281,-0.4492753623188406,-0.4722222222222222,-0.5476190476190477,-0.5449101796407185,-0.4532374100719424,-0.3214285714285714,-0.3153153153153153,0.0555555555555555,0.3571428571428572,0.52,1.1714285714285713,1.2352941176470589,1.4516129032258065,1.375,1.2352941176470589,1.1111111111111112,1.1714285714285713,1.4516129032258065,1.4516129032258065,1.1714285714285713,1.1111111111111112
42083.0,0.0081776371,2.0,0.09375,0.0769230769230768,0.0447761194029849,0.0606060606060605,-0.0209790209790209,0.0370370370370369,0.0144927536231884,0.0852713178294573,0.25,0.1290322580645162,0.1111111111111111,0.0447761194029849,-0.0277777777777777,0.1666666666666667,0.09375,-0.0604026845637584,-0.0849673202614379,-0.0410958904109589,-0.1616766467065868,0.1111111111111111,0.3592233009708738,0.3084112149532709,0.386138613861386,0.3725490196078431,0.4736842105263157,0.2962962962962963,0.3592233009708738,0.320754716981132,0.25,0.386138613861386
24264.0,0.012717439,6.0,-0.0603448275862068,-0.0840336134453781,-0.2101449275362319,-0.1865671641791044,-0.2296819787985865,-0.3144654088050315,-0.3057324840764331,-0.2377622377622378,-0.2482758620689655,-0.3123028391167192,-0.2559726962457338,-0.1742424242424242,-0.1925925925925925,-0.1028806584362139,-0.0916666666666666,-0.0762711864406779,-0.0562770562770562,-0.022421524663677,0.1473684210526316,0.1473684210526316,0.3132530120481926,0.2674418604651163,0.4533333333333333,0.5571428571428572,0.5244755244755244,0.4155844155844155,0.472972972972973,0.379746835443038,0.3540372670807452,0.1847826086956521
48514.0,0.0162929697,1.0,0.0888888888888888,-0.0120967741935483,-0.054054054054054,-0.04296875,-0.125,-0.118705035971223,-0.160958904109589,-0.1373239436619718,-0.2071197411003236,-0.1833333333333333,-0.1058394160583942,-0.0992647058823529,0.0294117647058822,0.0381355932203388,0.0425531914893617,0.0165975103734439,0.0986547085201794,0.0208333333333332,0.0294117647058822,0.1722488038277512,0.2827225130890052,0.4759036144578312,0.5806451612903225,0.4939024390243902,0.4244186046511629,0.5123456790123457,0.5506329113924051,0.6225165562913908,0.7253521126760563,0.5806451612903225
17400.0,0.005037688,2.0,-0.0151006711409396,0.0262237762237762,0.0931098696461825,0.1600790513833991,0.1532416502946954,0.1487279843444227,0.1442495126705654,0.1353965183752417,0.0951492537313432,0.2203742203742202,-0.0345394736842105,0.2872807017543859,0.334090909090909,0.2929515418502202,0.2705627705627706,0.322072072072072,0.4110576923076923,0.4785894206549119,0.3714953271028036,0.5128865979381443,0.7787878787878788,0.6581920903954803,0.8814102564102564,0.887459807073955,0.6305555555555555,0.4144578313253011,0.6038251366120218,0.5951086956521738,0.5286458333333333,0.5128865979381443
18817.0,0.0096019493,1.0,-0.1075268817204301,-0.1263157894736841,-0.1216931216931217,-0.0928961748633879,-0.305439330543933,-0.3639846743295019,-0.2966101694915254,-0.2813852813852814,-0.319672131147541,-0.3712121212121212,-0.3735849056603774,-0.3985507246376811,-0.4007220216606498,-0.3712121212121212,-0.3140495867768594,-0.2556053811659192,-0.2966101694915254,-0.2556053811659192,-0.2454545454545454,-0.1782178217821782,0.177304964539007,-0.0459770114942529,0.0375,-0.1170212765957446,-0.2350230414746543,-0.3279352226720647,-0.2966101694915254,-0.2420091324200913,-0.2454545454545454,-0.3782771535580524
10137.0,0.0131022127,0.0,-0.0480769230769231,-0.0341463414634146,-0.0246305418719211,-0.0833333333333333,-0.0660377358490565,-0.0747663551401869,-0.12,-0.0790697674418604,-0.0341463414634146,0.0102040816326529,0.0366492146596859,0.1,-0.0050251256281407,0.0259067357512954,0.076086956521739,0.0102040816326529,0.0476190476190476,0.0421052631578946,0.076086956521739,0.125,0.1511627906976744,0.1379310344827586,0.3288590604026846,0.32,0.32,0.2857142857142858,0.3655172413793104,0.375,0.4347826086956521,0.5348837209302326
44740.0,0.023860544,6.0,-0.0188679245283018,-0.0602409638554216,-0.0982658959537572,-0.1428571428571429,-0.1789473684210526,-0.1832460732984293,-0.1521739130434782,-0.0769230769230768,-0.0602409638554216,0.0,0.0263157894736842,0.0612244897959184,0.0469798657718121,0.0612244897959184,0.0540540540540539,0.1641791044776119,0.2682926829268293,0.4181818181818182,0.4054054054054055,0.3220338983050848,0.4444444444444444,0.3333333333333332,0.5294117647058822,0.5145631067961165,0.5,0.4311926605504588,0.56,0.3928571428571428,0.2682926829268293,0.2892561983471073
26331.0,0.0187055046,2.0,0.1834862385321101,0.3298969072164948,0.162162162162162,0.4659090909090908,0.34375,0.8428571428571427,1.15,1.2241379310344829,1.1147540983606556,1.2241379310344829,1.0476190476190474,0.9253731343283582,0.9253731343283582,1.3454545454545452,1.3454545454545452,1.3454545454545452,1.4807692307692308,1.3035714285714284,1.0476190476190474,1.6326530612244898,1.6875,1.6875,1.4807692307692308,1.1147540983606556,1.015625,1.015625,1.015625,0.8169014084507042,0.7916666666666667,0.7916666666666667
10145.0,0.0166219154,0.0,-0.0524344569288389,-0.4074941451990632,-0.3859223300970874,-0.3479381443298969,-0.3990498812351544,-0.4327354260089686,-0.4197247706422018,-0.4288939051918735,-0.4415011037527594,-0.4129930394431554,-0.3947368421052631,-0.3690773067331671,-0.3529411764705882,-0.3049450549450549,-0.2893258426966292,-0.1566666666666666,-0.0866425992779783,-0.0231660231660231,-0.0964285714285714,-0.0766423357664233,0.0160642570281124,-0.093189964157706,-0.0833333333333333,0.0454545454545454,-0.0799999999999999,-0.0698529411764705,-0.0269230769230769,-0.173202614379085,-0.2771428571428571,-0.2792022792022792
10153.0,-0.014631556,2.0,-0.0752688172043011,-0.0652173913043477,-0.14,-0.2110091743119265,-0.3384615384615385,-0.3533834586466166,-0.3812949640287769,-0.3333333333333333,-0.3676470588235294,-0.3384615384615385,-0.3064516129032257,-0.3900709219858156,-0.3484848484848485,-0.2521739130434782,-0.2181818181818181,-0.1041666666666666,-0.1224489795918367,0.1025641025641026,0.1466666666666667,0.1944444444444444,0.2647058823529411,0.2285714285714286,0.2463768115942028,-0.14,-0.1809523809523809,-0.2586206896551724,-0.1568627450980392,-0.2110091743119265,-0.2649572649572649,-0.3228346456692913
41443.0,0.0111851735,2.0,0.0118343195266272,-0.0806451612903226,-0.0058139534883721,-0.0172413793103448,-0.0756756756756756,-0.131979695431472,-0.1778846153846154,-0.1407035175879397,-0.123076923076923,-0.0855614973262032,-0.145,-0.0806451612903226,-0.2046511627906977,-0.0904255319148936,-0.0706521739130434,-0.0806451612903226,-0.0446927374301675,-0.0552486187845303,-0.0058139534883721,0.0426829268292683,0.1103896103896104,0.1958041958041958,0.2214285714285715,0.2214285714285715,0.1875,0.1958041958041958,0.2481751824817517,0.2857142857142858,0.2666666666666666,0.204225352112676
61268.0,0.0089113846,1.0,-0.0153846153846153,-0.0985915492957746,0.0666666666666666,-0.0985915492957746,-0.0588235294117647,0.2307692307692308,0.0847457627118644,0.3913043478260869,0.3913043478260869,0.0666666666666666,-0.072463768115942,-0.1578947368421053,-0.1111111111111111,-0.072463768115942,-0.1578947368421053,-0.1688311688311687,-0.0857142857142857,-0.072463768115942,0.1636363636363635,0.2075471698113207,0.4222222222222223,0.3617021276595744,0.1851851851851851,0.0,0.4222222222222223,0.3333333333333332,0.3617021276595744,0.3617021276595744,0.28,0.4222222222222223
45911.0,0.0304312351,4.0,0.0270270270270269,0.0088495575221239,0.0178571428571427,0.0363636363636363,-0.1363636363636363,-0.3410404624277456,-0.2297297297297297,-0.2645161290322581,-0.3485714285714285,-0.2244897959183673,-0.2348993288590604,-0.4123711340206185,-0.3666666666666667,-0.3372093023255814,-0.3559322033898305,-0.3333333333333333,-0.2830188679245283,-0.1914893617021277,-0.583941605839416,-0.5546875,-0.5086206896551724,-0.4722222222222222,-0.40625,-0.4411764705882353,-0.4356435643564357,-0.4466019417475728,-0.3870967741935484,-0.3968253968253968,-0.495575221238938,-0.4910714285714286
24643.0,0.0179540989,6.0,0.0036900369003689,-0.0320284697508896,-0.1604938271604938,-0.0933333333333333,-0.18562874251497,-0.2423398328690807,-0.2465373961218836,-0.1757575757575757,-0.2402234636871508,-0.2804232804232804,-0.1282051282051282,-0.081081081081081,-0.1023102310231023,0.0625,0.0583657587548638,0.0225563909774435,0.0342205323193915,0.096774193548387,0.2890995260663507,0.2252252252252251,0.3076923076923077,0.1774891774891775,0.4468085106382979,0.4945054945054945,0.431578947368421,0.3600000000000001,0.3807106598984771,0.4468085106382979,0.4782608695652173,0.326829268292683
10161.0,0.0009515179,2.0,-0.1005586592178771,-0.1949999999999999,-0.240566037735849,-0.2333333333333332,-0.2029702970297029,-0.1526315789473684,-0.2184466019417476,-0.1436170212765957,-0.2184466019417476,-0.2511627906976744,-0.2648401826484018,-0.2648401826484018,-0.3060344827586206,-0.2681818181818182,-0.1202185792349727,-0.0903954802259887,-0.2029702970297029,-0.0747126436781608,-0.0799999999999999,-0.1390374331550802,-0.0416666666666666,-0.0852272727272727,0.0592105263157893,-0.0473372781065088,-0.1104972375690608,-0.2614678899082568,-0.2029702970297029,-0.303030303030303,-0.4370629370629371,-0.5740740740740741
63087.0,0.0070938063,0.0,-0.059322033898305,-0.0901639344262295,-0.1526717557251908,-0.0263157894736841,-0.0512820512820513,-0.0749999999999999,-0.0347826086956521,-0.0431034482758621,-0.1328125,-0.30625,-0.6686567164179105,-0.7153846153846154,-0.6819484240687679,-0.625,-0.5413223140495868,-0.4764150943396226,-0.4336734693877551,-0.3728813559322034,-0.513157894736842,-0.418848167539267,-0.2237762237762237,0.0471698113207548,0.2065217391304348,0.4230769230769231,0.4050632911392404,0.15625,0.15625,0.0990099009900991,-0.0176991150442478,-0.2071428571428571
26227.0,0.0213843613,0.0,-0.016574585635359,-0.0582010582010582,0.2275862068965517,0.435483870967742,0.435483870967742,0.6481481481481481,0.6713615023474178,0.7198067632850242,0.6036036036036037,0.7450980392156863,0.6481481481481481,0.5892857142857142,0.7450980392156863,0.7623762376237624,1.0459770114942528,1.225,1.1975308641975309,1.4383561643835616,1.7384615384615385,1.7596899224806202,1.6370370370370368,1.5985401459854014,2.0689655172413794,1.9915966386554624,1.8031496062992125,1.7384615384615385,1.656716417910448,1.6176470588235294,1.4551724137931037,1.6176470588235294
28484.0,0.0075685719,0.0,-0.0999999999999999,-0.1071428571428571,-0.1035856573705179,-0.150943396226415,-0.12109375,-0.0301724137931034,0.0817307692307691,0.0044642857142858,-0.0999999999999999,-0.1666666666666666,-0.0625,-0.0425531914893616,0.056338028169014,0.0368663594470046,0.171875,0.2931034482758621,0.16580310880829,0.125,0.0044642857142858,-0.0217391304347825,0.1538461538461537,0.2430939226519337,0.6791044776119404,0.5306122448979591,0.3636363636363635,0.4331210191082801,0.6791044776119404,0.6304347826086956,0.300578034682081,0.16580310880829
