firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
31421,0.4159267894,0.0448608431,5.3300067744,0.0227360772,0.0802463613,0.6946964885,0.2172588232,0.0027790314,0.9743236503,0.0203743189,-0.022902949,0.0344685513,9.0,0.0007827417,0.0,-0.027067521,-0.008278057,0.1150711424,-0.17981207,0.0375525522,0.0078910634,0.6626747833,0.0,7.3008547009,-0.004276063,4.2438034188,7.0323693919,5.3652623933,0.6731827396,0.0,0.0,0.0,1.0,1.0,1.1621798707,2.0,0.0104383371,-0.154807131,-0.030962013,1.1190425187,0.6270139897,-1.548095339,-199.9528099,0.0426556075,11.052751367,0.0029928919,0.0168293059,0.0213205336,0.0145144334,0.1460663855,-0.023968332,0.0,0.0017369554,0.2049718574,0.056693397,4.0,9.3997513229,0.2027551843,0.0,0.0545454547,0.0142843762,0.0141420063,1.2371518837,0.8839839523,6.3936427e-07,0.9130435819,0.6518992347,0.4249726123,0.3731938594,0.0481435871,-0.170480472,-0.222354355,0.0723684210526316,0.0584415584415585,0.1164383561643835,0.1560283687943262,0.0794701986754966,0.0316455696202531,0.0723684210526316,0.2255639097744362,0.3931623931623931,0.4051724137931034,0.7526881720430108,0.613861386138614,0.6804123711340206,0.6979166666666667,0.7717391304347827,0.9176470588235296,1.2638888888888888,1.3285714285714287,1.1447368421052633,0.8522727272727273,1.0123456790123455,1.0632911392405062,1.0375,0.7717391304347827,0.8522727272727273,0.4954128440366971,0.6979166666666667,0.9176470588235296,0.963855421686747,0.6979166666666667,0.5825242718446602,0.613861386138614,0.5092592592592593,0.3471074380165289,0.4051724137931034,0.3931623931623931,0.2834645669291338,0.1985294117647058,0.2442748091603053,0.4051724137931034,0.4424778761061947,0.4684684684684685,0.7340425531914894,0.6804123711340206,0.7717391304347827,0.9404761904761904,0.5673076923076923,0.4051724137931034
28644,0.9156514597,0.0557306695,-2.898277694,0.0391662761,0.972964605,2.6673661668,0.0614588092,0.0603482409,0.4015586824,0.0378411911,0.1127176158,-0.027796531,9.0,0.016545815,0.0,-0.015278325,-0.000905279,0.1165499045,-0.042722493,0.0364078842,0.0098455818,0.548199694,0.0,2.0206116598,-0.080452765,1.1067856005,13.731692199,7.1225427154,0.1318994413,0.0,0.0,1.0,0.0,0.0,0.7435406154,2.0,0.0320833065,-0.170918136,0.1246665626,-0.517907218,0.4309800025,0.092044658,-783.2071928,0.0942521606,11.107371603,0.00995552,0.016097089,0.0328595163,0.193391084,0.022458249,0.0057992978,5.0,0.0216565014,3.7028423773,0.0140885971,2.0,8.1767781923,0.0434307295,0.0,0.0519480519,0.0151713449,0.0088455461,0.9164126539,0.2405308227,1.498317e-06,1.8260873578,0.584524791,0.3416692313,-0.635606943,0.052080799,-0.086712062,-0.095946606,0.0062111801242235,-0.0357142857142857,0.1095890410958904,0.1328671328671329,0.1824817518248176,0.1654676258992806,0.148936170212766,0.1911764705882352,0.3278688524590163,0.4336283185840708,0.3613445378151261,0.3728813559322033,0.4086956521739131,0.5576923076923077,0.5,0.603960396039604,0.6363636363636365,0.7052631578947368,0.3064516129032257,0.7608695652173914,0.8409090909090908,0.8620689655172413,0.5428571428571429,0.4594594594594594,0.5,0.3500000000000001,0.4464285714285714,0.5728155339805825,0.4086956521739131,0.265625,0.2461538461538461,0.2272727272727273,0.1824817518248176,0.0945945945945945,0.1999999999999999,0.1654676258992806,-0.0581395348837209,0.0588235294117647,0.1654676258992806,0.2272727272727273,0.4210526315789473,0.514018691588785,0.603960396039604,0.6363636363636365,0.7234042553191489,0.8837209302325582,0.4086956521739131,0.3170731707317074
31595,0.8815011121,0.0950735886,-14.7740113,0.0343571057,0.8901613743,1.8382944489,0.0560634253,0.5602650663,0.4561557056,0.1880024737,1.0814429567,-0.133216601,10.0,0.0977682278,0.3824884793,0.2093711083,-0.096056084,0.0972190649,-0.493869977,0.4415687255,0.2453700608,0.4801462457,0.0,2.8434810328,0.038579425,1.336467963,109.73163842,5.1539073902,0.2364348045,0.0,0.0,1.0,0.0,0.0,0.6828909541,2.0,-0.012722274,0.3315092291,0.211339444,3.7492095871,-0.985995378,-0.138368297,-245.8382341,0.0387715754,9.6227314402,-0.031632908,0.0127868669,0.0263188139,0.1526666982,0.0094558859,-0.151633487,0.0,-0.010553216,2.1352282515,-0.144228581,2.0,8.0503844531,0.2488703511,0.0,0.1525423676,0.0388801771,0.0381256236,0.9349674708,1.0426292137,1.4774929e-06,0.9130435365,1.3811000561,1.9074373649,0.1021931131,0.0555042045,0.0426422224,-0.029191263,0.0476190476190476,0.0476190476190476,0.0114942528735633,-0.1538461538461538,-0.2142857142857143,-0.2280701754385965,-0.2605042016806722,-0.2786885245901639,-0.0112359550561798,0.0476190476190476,0.0476190476190476,0.1139240506329113,0.3134328358208955,0.2054794520547944,0.6296296296296295,0.8333333333333333,0.7254901960784315,1.0,0.7959183673469388,0.76,0.7254901960784315,0.7254901960784315,0.8333333333333333,0.6296296296296295,1.0952380952380951,1.0952380952380951,1.1463414634146345,1.2564102564102564,1.1463414634146345,0.8333333333333333,0.5714285714285714,0.6000000000000001,0.6296296296296295,0.375,0.76,0.6923076923076923,0.7959183673469388,0.6000000000000001,0.76,1.0,0.9130434782608696,1.1463414634146345,1.4444444444444446,1.5142857142857142,1.5142857142857142,1.6666666666666663,1.4444444444444446,0.9555555555555556
42729,0.0652296296,0.0380592593,114.68992248,0.0007407407,0.5841333333,1.4305037037,0.1513517235,0.7169991958,0.5413778578,0.7711654269,0.2202209637,-0.560755556,5.0,0.2788861777,-0.619047619,1.3096923887,-0.56352144,0.2822757112,0.2176167572,0.7363382223,-1.598071176,0.548150281,0.0,1.9379467334,1.9376082728,0.4354199863,374.25968992,11.465091427,0.0752139611,0.0,0.0,1.0,0.0,0.0,-1.178272981,4.0,0.1983386485,-0.859256675,-0.878355485,0.1297918383,-0.752007253,-1.086035355,-118.5086784,0.067330667,9.8584248079,-0.002329336,0.0134449449,0.0482731745,0.0552160061,0.0190651222,0.0017318501,1.0,-0.002304065,12.494381028,-0.170954622,3.0,8.6806292003,0.5091729323,0.0,0.0909090936,0.0504717411,0.0568091045,1.1559736526,7.4997252844,2.2654284e-06,2.6518777e-08,1.2316260871,1.5169028184,-1.066978562,0.0762544489,-0.415748586,-0.200600576,-0.1571428571428571,-0.2976190476190476,6.375,4.363636363636363,4.9,5.555555555555555,4.9,4.9,4.9,3.916666666666667,3.916666666666667,3.916666666666667,4.9,6.866666666666666,5.555555555555555,5.555555555555555,5.555555555555555,4.363636363636363,4.9,3.916666666666667,3.916666666666667,2.933333333333333,2.933333333333333,2.6875,5.555555555555555,4.9,4.363636363636363,4.363636363636363,3.916666666666667,2.4705882352941178,2.6875,4.9,4.9,4.9,6.375,5.555555555555555,9.727272727272728,8.076923076923077,7.428571428571429,6.375,5.555555555555555,5.555555555555555,4.9,4.9,3.916666666666667,3.5384615384615383,4.9,3.5384615384615383
40141,0.5920089902,0.0747246079,48.398871923,0.0369805085,0.3089709558,2.4220769438,0.1576416121,0.1464877641,0.8800334581,0.0036436705,0.3203329846,0.0010375669,9.0,0.0427108416,0.045751634,0.1177118156,-0.016089941,0.1067443595,-0.021055896,0.1286306449,0.0727732986,0.5088630082,0.0,1.9519228288,-0.14259114,0.319455349,756.375,30.583026413,0.3834176215,0.0,0.0,1.0,0.0,0.0,1.2353602987,2.0,-0.010670655,-0.067959832,-0.095847033,-0.112390407,1.0477845715,-0.002023385,761.75339117,0.0452182777,13.752757109,0.008255059,0.0382250494,0.0674918217,0.0936425514,0.0125667764,-0.006272593,1.0,0.0072593533,0.7269372694,0.0362716676,6.0,12.23727088,0.479773915,0.0,0.0919540226,0.0293534406,0.0327741468,0.5719442124,2.2009553212,8.1420123e-09,2.3745254e-08,0.7826974772,0.6126153408,0.3828525559,0.0411811096,-0.018235945,-0.151110654,-0.0720720720720721,-0.0884955752212389,-0.023696682464455,-0.019047619047619,0.0510204081632652,0.0048780487804878,-0.1120689655172413,-0.092511013215859,-0.1487603305785123,-0.1557377049180327,-0.0462962962962962,0.0351758793969849,0.0456852791878172,0.03,-0.0096153846153845,0.1381215469613259,0.177142857142857,0.3825503355704698,0.3121019108280254,0.4305555555555556,0.1704545454545454,0.2795031055900621,0.2955974842767295,0.1508379888268156,0.0564102564102564,0.0404040404040404,0.0198019801980198,0.0351758793969849,0.1256830601092895,-0.3582554517133957,-0.4213483146067416,-0.446236559139785,-0.430939226519337,-0.35423197492163,-0.2426470588235294,-0.2167300380228136,-0.2196969696969697,-0.2642857142857142,-0.237037037037037,-0.1953125,-0.1120689655172413,-0.1591836734693877,-0.041860465116279,-0.0636363636363636,0.0404040404040404,0.1638418079096044,0.0957446808510638,-0.0283018867924528
31579,0.4287912088,0.0249084249,-1.586322428,0.0075457875,1.9707692308,2.8721611722,0.1386921965,-0.012631071,0.3347904208,0.3785790032,-0.080936112,0.0723809524,9.0,-0.025071856,-0.047277937,0.1317187229,0.0403777938,0.0908445706,-0.394857941,0.0176995897,0.1633870006,0.517026889,0.0,2.1018528551,-0.108603038,1.2487810164,7.7266456445,6.4018615284,0.0440084741,0.0,0.0,1.0,1.0,1.0,2.0475054661,4.0,0.0009587892,-0.037769016,-0.514793906,0.2761268627,2.8733124406,-0.452898847,-172.3586784,0.067330667,8.8341913182,-0.007197302,0.0004692755,0.0021652833,-0.104391515,0.1370766442,0.0106528918,0.0,-0.009211016,-0.365638767,-0.06666667,2.0,7.2019163175,0.2507890265,0.0,0.2352941185,0.0675907317,0.0505399626,1.3051920542,1.2582005427,9.8057094e-06,0.9130435527,2.2056952414,4.8650914979,-0.4244698,0.1095010618,-0.022556386,-0.200600576,0.0666666666666666,0.1034482758620689,0.2307692307692308,-0.1111111111111111,-0.1578947368421053,-0.2380952380952381,-0.3725490196078431,-0.1111111111111111,0.0666666666666666,0.28,0.032258064516129,0.3333333333333332,0.28,1.9090909090909087,1.9090909090909087,2.2,1.6666666666666663,1.0,1.9090909090909087,1.4615384615384617,1.2857142857142856,0.8823529411764706,0.8823529411764706,0.5238095238095237,0.5238095238095237,0.0,0.2307692307692308,0.5238095238095237,0.1428571428571428,-0.0588235294117647,0.032258064516129,-0.1578947368421053,-0.2558139534883721,-0.1999999999999999,-0.1111111111111111,-0.3469387755102041,-0.4181818181818182,-0.5,-0.3191489361702128,-0.1351351351351351,-0.1794871794871795,0.0,0.1034482758620689,0.7777777777777777,1.0,0.8823529411764706,0.4545454545454546,0.2307692307692308
19713,0.6143130634,0.0699207948,-8.533326168,0.0186069348,1.5201671454,2.4056410687,0.0267918358,1.0825780326,0.6761113386,0.6709638863,1.3692688154,-0.211793012,9.0,0.1602442992,1.027027027,0.2222577431,0.1876594005,0.0906272345,-0.407013813,0.5163896851,0.6035302516,0.471097861,0.0,1.4576792301,-0.280991126,0.7910601928,27.121663017,4.8837542655,0.1087741513,0.0,0.0,1.0,0.0,0.0,1.7248665152,3.0,-0.007584167,0.9671906628,-0.277811581,-0.242715014,0.074322298,-0.560422001,1092.9352009,0.0289982195,14.738896857,0.002740844,0.0071494642,0.0235766559,0.3045737574,0.0397679561,-0.224157475,0.0,0.0063255228,0.4842686161,-0.037235615,1.0,14.351458312,1.8541560284,0.0,0.0063424949,0.0031450177,0.0032111923,0.7516467386,0.1489381761,4.6752935e-09,4.7255637e-07,0.7799353315,0.6082991212,0.0271764283,0.0438683678,0.2225244969,0.0160717266,0.0147058823529411,-0.4788519637462235,-0.4970845481049563,-0.4462279293739968,-0.3587360594795539,-0.4211409395973154,-0.3947368421052631,-0.3539325842696629,-0.3195266272189349,-0.3313953488372093,-0.226457399103139,-0.2400881057268722,-0.2532467532467533,-0.3817204301075269,-0.3416030534351145,-0.2194570135746606,-0.0824468085106383,0.0391566265060241,-0.0363128491620111,-0.0469613259668508,-0.0547945205479452,-0.0573770491803278,-0.1374999999999999,-0.1038961038961039,-0.162621359223301,-0.2013888888888888,-0.1785714285714286,-0.0675675675675675,-0.1746411483253588,-0.1863207547169811,-0.3692870201096891,-0.3957968476357267,-0.3326885880077369,-0.3235294117647058,-0.2690677966101694,-0.1666666666666666,-0.1939252336448598,-0.28125,-0.1766109785202864,-0.2548596112311014,-0.2516268980477223,-0.1331658291457286,-0.1015625,0.5065502183406114,0.6666666666666667,0.5898617511520738,0.3167938931297709,0.5198237885462555
50788,0.4661543408,0.0377249198,2.9159472043,0.026527712,0.3782358875,0.9903613689,0.0911808071,0.0450557729,0.4790335124,0.0,0.0857146883,-0.002984613,9.0,0.0111643217,0.0835913313,-0.027533018,-0.040557469,0.1345078722,0.0720241875,0.0230746798,0.014237194,0.5874029777,0.0,2.8744726238,-0.131420334,1.7133443944,9.1193780229,4.1912082433,0.1639789486,0.0,0.0,1.0,1.0,1.0,0.7945700004,2.0,0.1766077386,-0.015549639,0.0347651822,-1.114332367,0.1704488265,-0.206423027,-25.53939988,0.0719069607,12.442408791,0.0062266804,0.012923517,0.0234096103,0.0330609506,0.1511381016,0.0024764356,0.0,0.0040462656,-0.760161236,0.0090852138,2.0,10.362659291,0.3213721775,0.0,0.0878048763,0.026967136,0.0235902881,1.1083403041,2.7255963835,4.6233951e-08,3.1037597e-08,1.6918797015,2.8624569243,-0.049827731,0.0492590511,0.1078462337,-0.281325478,0.0300429184549355,0.0169491525423728,0.2435233160621761,-0.0513833992094862,-0.0041493775933609,-0.0804597701149425,-0.101123595505618,0.0619469026548673,0.1111111111111111,0.0810810810810811,0.0909090909090908,0.1707317073170731,0.4545454545454546,0.3114754098360655,0.4201183431952662,0.83206106870229,0.8045112781954886,0.889763779527559,1.1052631578947367,1.2857142857142856,0.6216216216216217,0.6438356164383561,0.6107382550335569,0.3793103448275863,0.2765957446808511,0.4545454545454546,0.437125748502994,0.6107382550335569,0.518987341772152,0.3186813186813186,0.2435233160621761,0.2698412698412697,0.1111111111111111,0.0212765957446807,0.2765957446808511,0.3636363636363635,0.1214953271028036,-0.465478841870824,-0.4029850746268657,-0.3984962406015038,-0.4,-0.3063583815028902,-0.0733590733590733,-0.024390243902439,-0.240506329113924,-0.2258064516129032,-0.3277310924369747,-0.2026578073089701
53196,1.0352528974,0.0801264113,-3.960832309,0.0246488785,0.5919944326,3.6762468027,0.1089366795,0.063447991,1.2375915005,0.1294948158,-0.125473313,0.0108848324,10.0,0.0721394971,0.1228070175,-0.004232271,0.0069932893,0.1526694135,0.1076708418,0.1164207531,0.2133333333,0.5684989211,0.0,2.7122779313,-0.070007339,0.4045795499,28.088397049,141.48581081,0.2226680318,0.0,0.0,1.0,0.0,0.0,2.2094650206,3.0,-0.019905881,0.0090955512,0.3473968742,-0.478235265,1.5817526251,0.00782388,-141.2247387,0.0452182777,10.864861587,-0.001778379,0.0224470062,0.0357044103,0.0481741614,0.0804311238,-0.013216086,2.0,-0.001070927,-0.00192997,-0.019324123,2.0,8.1712462108,0.1407015481,0.0,0.0119047621,0.0084300258,0.0106539974,1.1552140345,2.2343940901,5.3150855e-07,0.9130435627,1.1263246375,1.268607189,-0.106780092,0.0536983432,0.1172814,-0.151110654,-0.063157894736842,-0.101010101010101,-0.0918367346938775,-0.1359223300970874,-0.0918367346938775,-0.2327586206896551,-0.2053571428571429,-0.2704918032786885,-0.3257575757575758,-0.463855421686747,-0.4066666666666666,-0.3862068965517241,-0.3819444444444444,-0.3687943262411347,-0.6079295154185023,-0.5412371134020619,-0.440251572327044,-0.3407407407407408,-0.3308270676691729,-0.335820895522388,-0.3046875,-0.2644628099173554,-0.1523809523809524,-0.1274509803921568,-0.063157894736842,-0.011111111111111,0.1866666666666667,0.1710526315789473,0.0987654320987654,-0.1274509803921568,-0.1359223300970874,-0.1359223300970874,0.0113636363636364,0.0987654320987654,0.4126984126984128,0.390625,0.3283582089552239,0.390625,0.5084745762711864,0.78,0.8541666666666667,0.977777777777778,1.225,1.170731707317073,1.4054054054054053,1.5428571428571427,1.3421052631578947,1.170731707317073
44708,0.3703500096,0.0850729202,11.227538782,0.012212639,0.2236540522,1.1914537499,0.235522161,0.0352878454,0.6899236503,0.0361620058,-0.292232105,0.1159854412,9.0,0.0280334108,0.0,0.0625752787,0.1110989345,0.1601451562,-0.00587958,0.0321694782,0.4368114644,0.618707537,0.0,2.8529535388,-0.189451143,1.595460571,29.651680552,5.1503168505,0.3587089046,1.0,0.0,1.0,1.0,0.0,1.4978056426,5.0,0.0007018086,0.0160986246,-0.487724916,-0.59398576,0.2253104718,0.257923753,52.461376614,0.0709140328,11.76016633,0.0121165344,0.0264576997,0.0424354819,0.0395873743,0.0511671239,-0.005783114,0.0,0.0100789302,0.2487654321,0.0547125824,4.0,10.414805555,0.6124529395,0.0,0.1447368413,0.0536922909,0.0489288111,0.6018001259,2.5612347126,9.3247879e-08,1.8367468e-08,1.5694897587,2.4632981026,-0.134207801,0.0573742529,-0.077418972,-0.0690858,-0.1049999999999999,-0.211453744493392,-0.1674418604651163,-0.2044444444444444,-0.082051282051282,-0.1049999999999999,0.0170454545454545,0.1257861635220125,0.2877697841726618,0.2430555555555555,0.4672131147540983,0.8080808080808082,0.8265306122448979,1.1058823529411763,1.130952380952381,2.1403508771929824,1.9833333333333332,2.8085106382978724,3.0681818181818183,2.8085106382978724,1.8412698412698412,1.7538461538461538,2.1403508771929824,1.6323529411764706,1.2658227848101269,1.0340909090909092,1.0813953488372094,1.2948717948717947,1.2098765432098766,0.9888888888888888,0.8645833333333333,0.6574074074074074,0.7211538461538463,0.7722772277227723,1.8870967741935485,2.2545454545454544,2.086206896551724,1.9833333333333332,2.653061224489796,2.4423076923076925,3.162790697674419,5.392857142857143,6.16,5.62962962962963,6.16,5.62962962962963,4.59375,4.424242424242424
58405,0.354861332,0.0549073187,4.3402703877,0.011648239,0.4109409284,2.1166591791,0.1346180926,0.4586780593,1.03003472,1.3750865052,0.1739483923,0.0103201094,10.0,0.1310193132,0.1419354839,0.1557413745,0.0360034436,0.1132527045,-0.170584066,0.3053422306,1.028391045,0.5029212221,0.0,1.7423199597,-0.120512354,0.5285658329,22.981753973,81.218928757,0.2075081921,0.0,0.0,0.0,1.0,0.0,2.9881478039,4.0,-0.001875226,0.0282240175,-0.332994691,0.2477642328,0.9513112988,0.007259157,-50.60877872,0.0452182777,11.878568079,0.0141590407,0.031981405,0.0779473184,0.0895132272,0.1202682853,-0.0069896,3.0,0.008605738,-0.503072402,-0.021617031,5.0,10.214522926,0.2993395493,0.0,0.0769230798,0.0289771956,0.0446311016,0.7755798372,1.3803308634,9.745399e-08,5.0275401e-08,1.2023981977,1.4457614259,0.0226616682,0.0666801887,-0.251416336,-0.151110654,-0.1886792452830188,-0.2321428571428571,-0.1568627450980392,-0.0752688172043011,-0.4756097560975609,-0.5085714285714286,-0.4304635761589404,-0.4691358024691358,-0.4522292993630573,-0.4691358024691358,-0.4266666666666666,-0.2110091743119265,-0.5742574257425743,-0.5274725274725275,-0.3629629629629629,-0.2181818181818181,-0.0549450549450549,0.036144578313253,0.1025641025641026,0.1944444444444444,0.5087719298245614,0.5087719298245614,0.6226415094339623,0.5925925925925926,0.5636363636363637,0.4333333333333333,0.5636363636363637,0.5636363636363637,0.4576271186440677,0.3870967741935485,0.2647058823529411,0.34375,0.2647058823529411,0.34375,0.2112676056338027,0.1780821917808219,0.2112676056338027,0.1944444444444444,0.162162162162162,0.0886075949367088,0.0238095238095237,-0.0227272727272727,0.036144578313253,0.036144578313253,0.1944444444444444,0.2285714285714286,0.036144578313253,-0.1134020618556701
18550,0.9206376261,0.1334932054,-26.9025812,0.0422090758,1.0131937885,3.4284824855,0.1413579648,0.0715048679,0.5680065987,0.0033635294,0.0400240407,-0.016345068,10.0,0.0389515985,-0.007223114,0.1286752242,0.0359237524,0.0955652537,0.1101911104,0.07239288,0.108418763,0.5815338603,0.0,1.5839966792,0.0600739703,0.9109735813,134.71169677,6.0884642872,0.2157647237,0.0,0.0,1.0,1.0,0.0,1.1844368767,6.0,0.0072102865,-0.079904455,-0.202498532,-1.228092763,0.3420911644,0.1459824606,1720.4427578,0.1114313131,14.715720687,0.0095593165,0.0351130271,0.0787551575,0.1097175567,0.0131606759,0.0097167546,2.0,0.011958449,0.938672849,0.0028756671,5.0,13.235029343,0.4251152722,0.0,0.0275689214,0.0161213765,0.0189877709,0.7377651515,1.8160177726,2.3756428e-09,3.4365217e-08,0.7195269083,0.5177189717,0.5183946027,0.0343512514,0.0325398069,-0.013789306,-0.027972027972028,-0.0691964285714286,-0.0234192037470726,-0.0974025974025973,-0.0650224215246636,-0.1239495798319327,-0.2072243346007605,-0.120253164556962,-0.1558704453441295,-0.0915032679738562,0.0719794344473008,0.0887728459530026,0.1031746031746032,0.0451127819548873,0.0775193798449611,0.2598187311178248,0.287037037037037,0.295031055900621,0.2192982456140351,0.2373887240356083,0.2052023121387283,0.2337278106508875,0.2674772036474164,0.3627450980392157,0.4479166666666667,0.3899999999999999,0.4135593220338982,0.380794701986755,0.4631578947368422,0.3113207547169812,0.3031250000000001,0.283076923076923,0.4232081911262799,0.3627450980392157,0.5676691729323309,0.6482213438735178,0.8289473684210527,0.8783783783783783,0.7160493827160495,0.5977011494252873,0.7020408163265306,0.6417322834645669,0.7974137931034482,0.8616071428571428,1.1832460732984291,1.3166666666666669,1.266304347826087,0.9305555555555556
18569,1.2471125505,0.0966005074,-3.586909153,0.0280141471,1.3369510223,3.7345756159,0.0554352534,0.0213323353,0.4101796407,-0.066931258,0.0540746382,-0.097566512,9.0,-0.012960563,-0.073846154,-0.000775394,0.1225768271,0.1215574549,-0.049885481,-0.035553892,-0.009209517,0.6046683767,0.0,1.7480403135,0.0124170718,1.2385218365,10.56284153,5.8575757576,0.1690767519,0.0,0.0,0.0,1.0,0.0,0.7889485802,4.0,0.0231886811,-0.15771502,0.355605888,-0.720933251,0.7735017581,-0.096873906,904.7319886,0.1213834904,13.612074041,-0.00116189,0.004030779,0.0085205267,0.1267911816,0.0589375498,0.008806519,0.0,-0.005465137,0.6997058824,-0.164724695,4.0,12.546473761,0.3800546201,0.0,0.0275862068,0.0136248157,0.0234132441,0.8032004672,2.3337117518,7.0432869e-09,3.4898467e-08,0.6905770648,0.4768966825,-0.751724235,0.0455797109,0.2357957973,-0.118248412,-0.151685393258427,-0.174863387978142,-0.1169590643274853,-0.0848484848484848,-0.0258064516129031,-0.006578947368421,-0.05625,-0.1065088757396449,-0.1420454545454545,-0.006578947368421,0.0272108843537415,-0.006578947368421,0.0202702702702701,0.1526717557251908,0.3482142857142858,0.5894736842105264,0.5729166666666667,0.8414634146341464,0.5729166666666667,0.8641975308641976,0.7558139534883721,0.776470588235294,0.8641975308641976,0.4519230769230768,0.495049504950495,0.6413043478260869,0.9113924050632912,0.8192771084337349,0.776470588235294,0.6063829787234043,0.4660194174757281,0.4519230769230768,0.5894736842105264,0.51,0.6777777777777778,0.8192771084337349,0.7976190476190477,0.7976190476190477,1.0133333333333332,1.2205882352941178,1.359375,1.359375,1.7454545454545456,1.603448275862069,1.849056603773585,1.849056603773585,1.287878787878788,1.1884057971014492
46295,0.2425891742,0.0448510294,4.5396556456,0.0091572109,0.1836313348,1.2939914098,0.2244392916,0.4969834687,0.9412213377,1.0957142857,0.5271726179,0.0424802891,9.0,0.0184509125,0.3538461538,0.4757099712,0.2388569389,0.1183156234,-0.035779336,0.0493397531,0.474913352,0.6458782499,0.0,1.9044479905,0.1826926405,1.4833407452,10.237862282,12.121222823,0.3428290669,0.0,0.0,0.0,0.0,0.0,1.6262217821,4.0,0.0453069893,0.3977912242,-0.855579481,18.139774748,0.3525450504,-0.182107448,72.064146673,0.0858898163,13.082547647,0.0290295727,0.0387081453,0.0660231457,0.2194980078,0.2079685098,0.0111298574,0.0,0.0121613043,-0.32031852,0.0827599308,2.0,13.3508926,1.8116783988,0.0,0.1527777761,0.0450266741,0.047291668,0.9203152027,12.997002952,6.4686072e-09,6.3043112e-09,1.6531892034,2.7330345423,0.0693693669,0.0555862237,0.1613940307,-0.095946606,-0.0704225352112676,-0.2142857142857143,-0.1983805668016194,-0.3028169014084507,-0.2611940298507462,-0.2826086956521739,-0.3421926910299003,-0.2528301886792453,-0.1238938053097344,-0.4936061381074168,-0.4375,-0.3377926421404682,-0.3944954128440366,-0.2928571428571428,-0.12,0.0588235294117647,0.1123595505617978,0.375,0.5348837209302326,0.7068965517241379,0.7068965517241379,1.106382978723404,0.9038461538461536,0.9038461538461536,0.9223300970873788,0.7217391304347827,0.7678571428571428,1.3571428571428572,1.475,0.9223300970873788,1.020408163265306,1.2000000000000002,1.3855421686746987,1.2247191011235956,1.5384615384615383,1.5384615384615383,1.8285714285714287,1.9117647058823528,2.0,1.788732394366197,1.869565217391304,1.8285714285714287,2.473684210526316,2.413793103448276,3.304347826086956,3.212765957446808,2.3559322033898304,1.9117647058823528
26382,1.2956567271,0.0598423909,-13.83795972,0.0466192247,1.7334798248,3.93048828,0.0382196311,-0.131049271,0.1082421112,0.0053493004,-0.200679006,0.0087538962,9.0,-0.055440194,-0.155492368,-0.277448756,0.0669662112,0.0954558977,0.1180105253,-0.05163668,-0.016419577,0.4743845867,0.0,1.0512294123,0.0151081495,0.6866133715,36.375820963,12.570925098,0.1170105822,0.0,0.0,0.0,0.0,0.0,0.2134910967,4.0,-0.031944269,-0.197315418,0.3444588985,7.5724674834,0.3598812193,0.0276315414,1151.7397252,0.4749645587,14.082195092,-0.003454141,0.0040257826,0.0094119384,-0.178441995,0.0497261861,0.0238259592,1.0,-0.015482061,0.652688172,0.0117303063,2.0,12.859752383,0.3494041375,0.0,0.0819672123,0.0222999433,0.0281443073,0.6423493775,1.0100841551,7.1955473e-09,5.3946855e-08,1.4018356997,1.965143329,-0.064631225,0.043935329,-0.085219847,-0.280821362,0.0652173913043479,0.0352112676056337,0.0729927007299269,-0.0754716981132075,-0.1502890173410405,-0.1090909090909091,-0.1403508771929824,-0.1787709497206704,-0.1647727272727273,-0.08125,-0.08125,-0.2054054054054054,-0.0576923076923077,-0.1647727272727273,-0.1301775147928994,0.0808823529411764,0.1052631578947369,0.3611111111111111,0.0888888888888888,0.05,-0.02,-0.0636942675159235,-0.1647727272727273,-0.3162790697674419,-0.3874999999999999,-0.3950617283950617,-0.3608695652173913,-0.3771186440677966,-0.4965753424657534,-0.4948453608247423,-0.486013986013986,-0.5083612040133779,-0.5637982195845697,-0.6361386138613861,-0.6440677966101696,-0.6440677966101696,-0.69375,-0.7379679144385027,-0.7094861660079052,-0.6343283582089552,-0.606951871657754,-0.5893854748603352,-0.737030411449016,-0.6659090909090909,-0.6776315789473684,-0.6696629213483146,-0.6838709677419355,-0.7083333333333333
