firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
45583,1.2286409667,0.1492515899,-4.93180083,0.0435948715,0.8964915982,3.5405568474,0.1515380844,0.0724383903,0.5613303827,0.0,0.0446550738,6.0,0.011476557,-0.035714286,0.1446862554,0.0460358005,-0.0245765,0.1487122814,0.2633051359,0.0395763058,0.0940648645,0.5831405804,0.0,5.8336331639,0.9845752861,2.5252248729,1.2282832853,28.972921034,6.508418037,0.2454343039,0.0,0.0,0.0,0.0,0.0,0.9504201361,4.0,0.0053935638,0.0576022997,-0.053131468,-0.261122137,-0.55722475,-0.189457091,0.1551552614,11.559532295,0.0046833389,0.0239810482,0.0404414173,0.0507290118,0.0496773169,0.0021679672,3.0,0.0050647882,-0.577559986,-0.018092193,2.0,11.400194801,0.8757393239,0.0,0.073170729,0.0392516847,0.0416933644,0.9813290547,6.1989493559,8.0314258e-08,1.8100916e-08,1.2364617406,1.5288376359,-0.091966469,0.0487238952,-0.411922088,0.7203874244
29161,0.0464745555,-0.133905579,5.2242090784,0.0,2.0264868179,2.996873084,0.0352749146,-0.178431706,0.2976939713,0.0012892136,-0.128605326,6.0,-0.040873498,-0.142726441,-0.203120415,0.2776126984,0.1626285601,0.189996919,0.3045457743,0.0430588292,-0.75593444,0.5646576457,0.0,1.1117917305,-0.139997134,0.7676535647,-0.206677817,67.233837689,6.0961586431,0.0427150545,0.0,0.0,0.0,0.0,1.0,2.8011169718,2.0,0.0786543876,-0.251427153,-0.156898295,-0.722284818,-1.062780308,-193.1536091,0.0436923598,10.128529301,-0.018273273,-0.011563258,-0.175261873,-0.172409565,0.021502514,0.1476542096,0.0,0.2635729451,-0.076716294,-0.033333335,2.0,9.5615076767,1.0418454936,0.0,0.1282051355,0.0463741366,0.0602499229,0.7194673527,2.9410639814,5.8018231e-07,3.640625e-08,2.2408262503,5.0213022841,0.1582134098,0.1023181519,-0.521428548,0.7069620546
52951,0.6815016137,-0.1644301,-12.9612069,0.0,0.829284865,2.6087990488,-0.042022628,-0.102884809,1.0629412951,0.072655218,0.008677686,6.0,0.0006380264,0.0,-0.025260218,0.0353808443,0.0051746688,0.2648648649,0.1297297297,0.0056485778,-0.209302326,0.6725997302,0.0,1.7386317083,-0.559018776,1.4014748054,-0.570233446,66.198275862,2.3605902244,-0.178975519,0.0,0.0,0.0,0.0,0.0,1.9578242018,3.0,-0.054990135,0.224743923,0.050930752,-0.782982775,-1.134640957,-62.18829545,0.209693897,7.4834904488,0.0,-0.040463987,-0.106157113,-0.327038565,0.0196137598,-0.035117946,1.0,0.0069459518,6.6123276561,0.1864558998,0.0,6.2728770065,0.2628126281,0.0,0.1176470593,0.0467260348,0.0362306462,1.1917153801,1.376584528,3.05567e-05,7.3500001098,2.3458752414,5.5031306483,0.1431321647,0.1532841668,0.6666667225,0.3408212109
10559,1.8030629901,0.153763886,-24.73235363,0.0709849126,1.6231449253,6.2425939232,0.0985246837,0.0828935168,0.5377434481,0.0004439183,0.1240475457,6.0,0.0208468571,-0.040307102,0.110614864,-0.086676629,-0.010349082,0.0874953198,0.0428367815,0.0623665337,0.0483412342,0.5516849395,0.0,1.8796831744,-0.083788879,0.961577207,-0.055112307,83.522763466,8.2225260411,0.1872162275,0.0,0.0,0.0,0.0,0.0,0.9304028708,4.0,0.0057383775,0.1437123927,-0.090219731,0.1203491671,-0.840560839,25.900696742,0.1020217692,12.863381486,0.0010767152,0.0111498535,0.0210638407,0.1094978105,0.0053496059,0.0039891116,2.0,0.0028832781,1.6257898432,-0.032472963,3.0,12.528779139,0.9205376265,0.0,0.0467289723,0.0185040481,0.0199192023,0.9969900493,6.1781574526,1.5512148e-08,1.7248552e-08,0.5262553177,0.2769446595,-0.398022935,0.0387902596,0.208072086,0.3549208337
54893,1.2430024613,0.2183088356,-13.40955108,0.0446295986,22.946525604,5.0754600961,0.0571571948,0.1060905704,0.0603433262,0.116738964,0.1027075209,6.0,-0.016137266,0.1056338028,0.4454334392,0.268630267,0.0833453064,0.1260958946,-0.179719058,-0.012518493,0.1810773299,0.6579012944,0.0,1.0545751707,-0.577957288,0.6476257489,-0.646680936,3.0154028896,0.3975230429,0.011534299,0.0,0.0,1.0,0.0,0.0,0.4010560841,4.0,0.0041217547,0.0223984962,-0.224213255,0.3051391498,-2.182352936,-140.638938,0.5550434984,12.754182493,0.0028945205,0.0041109889,0.0791552789,0.2582986403,0.0684459311,-0.003246511,2.0,0.0479150981,0.709692379,0.0992567013,1.0,12.115066938,0.8251092498,0.0,0.0080000004,0.0034750025,0.0017908564,0.8750109297,0.1191611912,9.7743648e-08,1.0500009206,2.0585541278,4.2376450971,0.0277914647,0.056858847,-1.328961248,0.8086454146
49541,2.4408663437,-0.181248219,-3.708157296,0.0,3.299800513,16.708178968,0.0655651257,-0.066370041,0.7276603634,0.0039339103,-0.064701131,6.0,-0.170696914,-0.272727273,-0.131383617,-0.915835914,0.1482229953,0.2029190207,0.1450955607,-0.248563218,-0.06861679,0.5686973789,0.0,2.4892980799,-0.082987563,0.8210576015,0.7153288348,19.053948651,29.024257426,-0.017112567,0.0,0.0,0.0,0.0,0.0,1.6081992171,2.0,-0.00513651,-0.570000179,-0.221796521,0.9763819554,-1.306525904,-61.62279545,0.209693897,8.2075381382,0.0028797696,0.003577722,0.0081597857,-0.932601881,0.0318833291,0.0054478777,2.0,0.0151515152,3.4444444444,-0.138199832,2.0,4.8402423082,0.0420585162,0.0,0.0434782617,0.0300557222,0.0472787542,1.3164151374,0.6798929594,3.05567e-05,10.500000349,0.6461095656,0.4174575707,0.5253132653,0.0471990637,-0.241666673,0.3408212109
49373,0.4814605418,0.1165461629,0.9110650977,0.0629808825,0.1955893812,0.7770879768,0.34432297,0.0923959442,0.2818716596,0.0066696309,-0.014966781,6.0,0.0,0.0279465371,0.134198722,-0.049377437,-0.13923505,0.2426599091,0.0131078084,0.0213432818,0.1430058679,0.5969369697,0.0,2.1160406975,0.1172201586,2.1160406975,0.1172201586,2.1657290036,23.994852283,0.6424473133,0.0,0.0,0.0,0.0,0.0,0.414743689,5.0,-0.004114696,0.0216138438,0.0105293546,-1.008302562,0.0534459717,228.89517086,0.1551552614,12.909860203,-0.008244514,-0.016529511,-0.021856152,0.0025423295,0.2688032864,-0.212178067,0.0,-0.002988955,0.8046584459,-0.078104449,3.0,11.455084465,0.3676598858,0.0,0.0265151523,0.0148010392,0.0181589845,1.0150101058,4.7103673348,3.4114492e-08,4.1504344e-08,0.7523026172,0.5659592278,0.1336267239,0.0353048257,-0.191456293,0.7203874244
27836,2.3361775611,-0.38611854,-35.10213788,0.0,3.7586773394,15.085088495,0.015725831,-0.057403482,0.6063503518,0.0,0.0039922881,6.0,-0.058217488,0.0,0.1372265582,0.2392898994,-0.15065578,0.168740667,0.1082636897,-0.034051957,-0.141835614,0.5744240702,0.0,2.4530528476,-0.099018662,1.3027559921,-0.066401322,157.7035061,7.0645656924,-0.050222054,0.0,0.0,0.0,1.0,0.0,1.3203888695,1.0,-0.05001547,0.0283513264,-0.075388053,1.4750041233,-0.85450767,-165.2320337,0.0444637983,9.7494618649,8.4084e-05,0.0083403882,0.0241357409,0.3384734368,0.0029129632,-0.010108525,3.0,0.0885280281,0.2636165577,0.0010752715,2.0,8.5978972188,0.29797317,0.0,0.0666666701,0.026203237,0.0272979069,0.717566422,0.4905630249,1.1167397e-06,1.575e-07,1.4685346293,2.1565939575,0.01918713,0.0514586903,-0.323924715,0.5638651946
27289,2.4802498762,0.0355768865,-12.66367129,0.0555365101,8.3734430351,30.981447598,0.0283691616,0.1618430173,1.5405628983,0.0048225973,0.2232510517,6.0,0.0233349428,0.0761589404,0.1549061853,-0.141578286,-0.029382759,0.1131968336,-0.084182376,0.1600733945,-0.006530164,0.5569129577,0.0,1.1356927426,-0.037603287,0.3710022875,0.1403796044,124.21127727,57.226218317,0.0725341396,1.0,0.0,0.0,0.0,0.0,5.0358606557,1.0,-0.003946952,-0.15677082,-0.036410669,1.1653132636,0.4072187801,-114.4584569,0.0639776414,9.364605331,0.0067655223,-0.000437769,-0.001830348,0.7553993829,0.0256509859,-0.007065864,0.0,0.1360130271,0.6417910448,-0.035714287,1.0,7.7749082863,0.1471831791,0.0,0.0322580636,0.0215576058,0.022331034,0.9007427365,0.4955937,3.9076458e-06,2.0451723e-07,1.1098829707,1.2318402087,0.093093812,0.0562236534,0.1485054936,0.4106883059
47642,0.4776304925,0.1265551018,1.9205233957,0.0137746429,0.1793898486,0.9516370398,0.4284324201,0.3599365151,1.0048936251,1.0934537246,0.5353125,6.0,0.0330659237,0.0,0.3209538653,-0.074728749,0.122682301,0.234023799,0.1313620094,0.0484072101,0.3039924239,0.6407053462,0.0,2.9188663518,0.0174355146,2.4524034454,0.0675746518,5.328716009,4.3579550205,0.9853321829,0.0,0.0,0.0,0.0,0.0,1.325449833,4.0,0.0256854779,0.0172373546,-0.076720296,-0.596667548,-1.088828952,-20.04316437,0.0466251269,12.102174255,0.0436098761,0.0630152188,0.0954139863,0.0829764769,0.2718128265,0.006129362,3.0,0.0258331606,0.116359447,0.18445866,3.0,10.474113929,0.1014664654,0.0,0.0202702694,0.0081722284,0.0112533058,0.9290212273,1.0123146957,7.3657801e-08,1.3990948e-07,1.4323187942,2.0515371283,0.0537347991,0.0459368888,-0.974016954,0.4748984529
45946,0.7345868946,-0.041253561,0.142746114,0.0,0.2026210826,2.8054700855,-0.311182401,-0.179569034,0.2276536313,0.0,-0.447139303,6.0,-0.033757124,-0.425974026,-0.337584759,0.1572978414,-0.161097139,0.3114035088,0.1695736434,-0.040901836,-0.053172738,0.767292072,0.0,4.3689538808,0.4982465004,3.3340832396,0.483044495,6.3777202073,14.671036949,-0.088105727,0.0,0.0,0.0,0.0,0.0,0.3351938895,1.0,-0.034416936,-0.886435704,-0.616941504,-0.493543109,-2.696174365,-158.9264042,0.2089473037,8.5246652063,-0.023543496,-0.026966848,-0.03270327,-0.668945869,0.4114499067,-0.015615999,1.0,-0.082507123,0.3384813385,0.0384615399,0.0,7.5017724936,0.4807692308,0.0,0.115384616,0.044199821,0.031462118,1.1507008559,0.9889690564,1.47476e-05,2.1000001065,1.558164588,2.4278768832,-0.034722234,0.0632657761,0.291666665,0.4657801924
44011,0.5394746775,0.1200622053,-8.921438547,0.0197687937,0.7794783011,2.6669350821,0.2060430234,0.2581710643,0.4667972501,0.5180572852,0.2727631319,6.0,0.1466766447,0.0388888889,0.1693912859,0.0615103752,0.2785477181,0.1331243469,-0.013924932,0.2215308983,0.2376685757,0.5911797979,0.0,1.994154548,-0.049841926,0.7347447961,-0.140113848,185.02513966,6.9806091264,0.2093662318,0.0,0.0,1.0,0.0,0.0,0.9989839276,4.0,-0.096105922,-0.135628883,0.0612615838,-0.522230118,49.57650331,-74.85982272,0.0390633926,10.196828583,-0.00576021,0.0186818889,0.0456750504,0.0482978246,0.0155147256,-0.021408642,1.0,-0.006171787,3.9507735584,0.1864558998,2.0,8.7129655459,0.2964178288,0.0,0.0404624268,0.0122549651,0.0053368227,1.1332802917,1.2221119635,5.0237366e-07,3.1500001149,1.1953970919,1.4289742073,-0.006464496,0.0578842949,0.0590991889,0.4005771502
29946,0.6050267348,0.1135743716,2.9358047469,0.0351037402,0.4082776414,0.9543217978,0.2476835344,0.0081466751,0.49418719,0.0,-0.146479378,6.0,-0.041943614,-0.077386469,0.2562338294,0.2746740219,-0.014940638,0.1189514092,0.2344245544,-0.019381132,0.1490261547,0.4921350702,1.0,4.0319458989,0.1815464348,1.6084104013,0.3844692653,15.411728305,4.8265087435,0.2921170644,0.0,0.0,0.0,0.0,0.0,0.90784213,5.0,-0.006761018,0.0521778697,-0.11982155,-0.429072867,-0.294667136,144.74691853,0.0265237938,13.18776832,0.0096027474,0.0398737055,0.066858056,0.0355277277,0.028901054,0.0081038502,2.0,0.0081700612,-0.497574498,0.0488723498,5.0,10.470763214,0.0906842858,0.0,0.046052631,0.0173652589,0.0146579976,0.7355660337,0.4231922442,8.4095283e-08,2.391833e-07,0.9053185767,0.8196017253,0.0233304687,0.0347568363,-0.380630071,0.3581516382
10866,1.2142764987,0.1804221087,-5.743133453,0.0593864366,0.9465280031,4.8982536296,0.1621469375,0.0686156239,0.9264180668,-0.000273748,0.0227907259,6.0,-0.027884831,-0.038461538,0.0663468778,-0.017164204,0.0004466709,0.1505017009,0.1293562093,0.0090655481,0.1072871087,0.5914277152,0.0,3.0677777695,-3.5737e-05,1.4866200784,0.1587133343,35.472252891,8.3163085977,0.2680497659,0.0,0.0,0.0,0.0,0.0,1.6747435353,4.0,0.0199817651,-0.077004133,0.0130253891,0.341160375,-0.20519539,180.36087724,0.2102189031,12.580008386,-0.007519901,0.0307290694,0.054831507,-0.020509625,0.063905321,-0.002570946,1.0,0.0045777546,-0.24497992,0.0,6.0,10.29017326,0.165386374,0.0,0.0576271191,0.0206038898,0.0167694854,1.3831416938,1.409624205,1.5657085e-07,1.0157245e-07,0.6668584572,0.444700202,-0.127418336,0.0294035353,-0.184814355,0.3408212109
29970,1.7940233803,0.0274190859,-1.791143216,0.0522444745,0.9486262667,3.640735869,0.0181156702,-0.028098739,0.2356880252,-0.014064698,-0.042844325,6.0,-0.068557731,-0.131291028,-0.169935966,-0.140065647,0.0025735016,0.1510630882,0.0494428153,-0.104227941,-0.020116571,0.6898009187,0.0,3.0446538304,-0.168293455,2.3590058719,-0.050575849,4.7476807112,7.3789426254,0.1938490926,0.0,0.0,0.0,0.0,0.0,0.3443293127,3.0,-0.13771361,-0.20025651,-0.108918334,0.7323185844,49.57650331,-86.20269772,0.0390633926,9.5229223526,-0.02605042,-0.023408445,-0.033914422,-0.046834763,0.2796001081,-0.062528204,0.0,-0.087074124,-0.607843137,-0.070053196,1.0,6.5385015528,0.0546837851,0.0,0.0416666679,0.0197785351,0.0163630814,1.0203311227,0.3558629715,6.6993509e-06,7.350000432,0.783541096,0.6139366491,0.1565018756,0.0413773308,-0.190088457,0.4005771502
44257,1.7646814519,0.0063405045,-4.254185434,0.1021679541,1.42982529,4.2517650968,-0.016948335,0.0062006715,0.2735708368,-0.024075875,0.1091041859,6.0,-0.024743415,-0.23048433,-0.087190675,0.0351029252,-0.077104935,0.1274888824,0.2603086931,-0.005372171,-0.064151885,0.5293501075,0.0,3.5108510916,0.3254320571,2.0554974506,0.495548976,13.050140223,8.3253456221,0.1208529358,0.0,0.0,0.0,0.0,0.0,0.4068777164,2.0,-0.049274784,-0.136672051,-0.190430182,0.3675422462,-0.684298757,-263.3334327,0.0628336518,10.732093954,0.0049261926,0.0111635002,0.0202086766,0.0158108629,0.0837466632,0.0223711702,1.0,0.0191628845,0.8888888889,0.0302380975,2.0,10.44961999,0.3986463621,0.0,0.0843373463,0.0406802102,0.0351509842,1.329416655,0.9466009421,1.983634e-06,1.3038956e-07,0.9702160384,0.9413191612,-0.014218614,0.0405014804,0.3119222852,0.4549982658
30074,1.3713991999,0.2186738776,-11.17175991,0.0,2.2665206606,5.7596039958,0.1590869857,0.117598193,0.432536713,0.009321341,0.0769769887,6.0,0.0806891387,-0.010778443,0.1050629872,-0.014429647,0.1445799833,0.1129518072,0.0554714013,0.1129022292,0.1918968263,0.5402788815,0.0,2.5780676892,0.0314258637,0.9070106702,-0.040482705,40.389437392,7.7251064085,0.1299650802,0.0,0.0,0.0,0.0,1.0,1.093734219,4.0,-0.000770386,-0.014093111,-0.013147768,0.0909938255,-0.792778672,-386.8172078,0.1169844851,11.385021068,-0.000583918,0.0113062743,0.0302396857,0.0574982585,0.0913388739,0.003977381,0.0,-0.012439049,-0.234899578,-0.138199832,2.0,11.903331079,1.6260911736,0.0,0.0961538479,0.0290745197,0.0347292063,0.4988625277,3.5727804765,3.4517531e-08,1.7001652e-08,1.8996350847,3.608613455,0.0250087893,0.0550953799,-0.30076628,0.5467738254
45655,1.5294785761,0.4151373416,-30.47827816,0.0,2.2727226605,16.773292255,0.2586443904,0.2360119201,0.9711503879,0.0095739588,0.1548871577,6.0,-0.09972541,0.0,0.3443521111,-0.11497519,0.0622188072,0.1419423693,-0.017061204,-0.08947747,0.3800627496,0.5530200154,0.0,1.9668626095,0.0794556458,1.9204126325,0.2887548325,256.33937198,6.6466977735,0.223178845,0.0,0.0,0.0,1.0,0.0,2.5601112379,6.0,0.0062606943,0.2923864837,-0.82754507,0.6309267004,-0.317250064,-307.427535,0.2195831866,9.6553786952,-0.005681085,0.0225576079,0.0542631886,0.1275003167,0.0187672017,0.0055792192,0.0,-0.011772529,0.3196480938,0.0383533044,2.0,7.5283317667,0.1469754253,0.0,0.0172413792,0.0124252698,0.0276890732,0.8648331617,0.5391841972,1.052752e-06,1.4286265e-07,2.1047918909,4.430148904,-0.074915969,0.0874360642,-0.649812344,0.6932422507
