firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
54594,0.8654233536,0.080342316,-7.998274453,0.010030848,0.583986418,1.9601232331,0.0748594269,-0.004919,0.2441791828,0.0020739717,0.0389191027,0.0109799796,0.1985731272,0.064388491,0.0109799796,45,0.0270225846,0.13,0.1735972087,-0.06258557,0.122706422,-0.040769057,0.0594871122,-0.032468226,0.484070986,0,2.6643356643,-0.058000343,1.0167832168,-0.141606266,49.922141119,0.2115528882,0.0,0.0,1,0,0.0,0.3874826445,5.0,1.2931578074,0.2355206159,0.0539562588,10.956323984,-9.591088669,0.3020592639,-1462.695024,0.0494050763,13.4055234,0.0005172971,0.0014815659,0.0028208745,0.0275409506,0.0354858111,0.0,0.0002894356,3.3849261061,0.220544762,3.0,13.992963363,2.0864848021,0,0.0964665934,0.0380057689,0.0546841052,0.416428961,5.1026864029,4.2347508e-09,9.2908896e-09,2.3495259501,5.5202721901,0.0284854535,0.0459042092,0.6242340749,0.1594336265,-0.1885861906998591,-0.2339246119733925,-0.2268963974043411,-0.1724550898203594,-0.1616112594030576,-0.1957635009310987,-0.174629718107979,-0.060886110356075,0.1482220006646726,0.0230974237488894,0.0627499231005843,-0.0542020257322749,-0.083067940552017,-0.0747188002142476,-0.2092011902037079,-0.2738545607398066,-0.2785550219252454,-0.2596957360188558,-0.2712507909723687,-0.2568294256829426,-0.2268963974043411,-0.2020785219399538,-0.2167309000226707,-0.1885861906998591,-0.1462811959476155,-0.120641384576228,-0.1690716690716691,-0.1115968115196709,-0.0854949708840657,-0.0418746533555187,-0.0762032085561498,-0.0060414269275028,-0.0111619919862622,-0.0400111141983885,0.0273565269104965,0.003776873910517,0.080025007814942,0.0453857791225416,-0.0634318243426403,0.0739819707802298,0.1031289910600254,0.4039008533116619,0.4300496688741719,0.4802913453299056,0.4154035231462514,0.4371880199667219,0.484744305973356,0.6228276186002817
14526,0.6473366244,0.0775559326,-4.759458791,0.0234418988,0.7668822915,1.7379611338,0.0779075303,0.0569414175,0.3323999596,-0.021173422,0.0705813228,-0.04127876,-0.732435313,0.1343606365,0.0412787604,46,0.0147253795,0.0285714286,-0.010835305,0.0846078545,0.0956854097,-0.185454093,0.0980145445,0.0412256683,0.3819186947,0,1.3794485962,-0.156109716,0.7220261724,-0.202818466,88.029883891,0.1655552403,0.0,0.0,0,0,0.0,0.6968167522,6.0,0.0193469764,-0.019152298,-0.013776065,-0.045688493,-0.179906326,0.067289505,-1761.163184,0.0529773358,13.245642062,0.0067601726,0.010400151,0.0232203643,-0.011469169,0.013960253,0.0,0.0052997681,0.8034225827,-0.165203042,7.0,13.417857164,1.8798100003,0,0.1336227953,0.0462940889,0.0489233949,0.6567303422,10.039342506,4.6084762e-09,7.4180112e-09,1.9133548381,3.6609267365,0.0421893287,0.0429049155,0.5050981934,0.1645372511,-0.0512256442489,-0.071076923076923,-0.2105125523012552,-0.1957911561001597,-0.2256988971531162,-0.182507446520444,-0.2556706114398422,-0.3050184162062614,-0.1671724137931034,-0.2508684863523572,-0.1947185916244331,-0.1541047912580554,-0.1138831816847666,0.011390284757119,-0.1717421124828532,-0.1637119113573407,-0.2693610842207163,-0.3866314506298252,-0.4052403467297084,-0.3732613659954328,-0.3083619702176402,-0.2656288007783993,-0.3035755478662053,-0.3001854427445526,-0.3366293122390683,-0.3398206866389678,-0.3965620627623426,-0.3674837628326,-0.3744301699129714,-0.3091533180778032,-0.4204261854482626,-0.4688599577762139,-0.4333708708708709,-0.4460550458715596,-0.4935413521221271,-0.4720181881776845,-0.471093202522775,-0.4363330843913368,-0.3670859538784067,-0.2591411042944784,-0.324457373014097,-0.3762396694214875,-0.3542245989304813,-0.3486515641855447,-0.332375055285272,-0.2714768339768338,-0.3121439963545226,-0.2439268720260455
11581,0.2242704587,0.006007025,3.1806557866,0.0018012884,0.612910904,0.4875601452,0.0834991562,-0.241041545,0.2064106909,-0.008510429,-0.107877948,-0.035138002,-5.674724185,0.0400952352,0.0351380021,33,-0.060768065,-0.113207547,-0.446345417,0.1472338943,0.3563785718,-0.210148752,-0.125790333,-0.46094052,0.3348007283,0,2.4311670068,0.2174632527,2.1742204587,0.4262030214,3.1008993564,0.0324038034,0.0,0.0,1,0,0.0,0.4961214364,4.0,0.2594111547,-0.240214505,-0.154388227,0.3799697757,-0.591712015,0.0115432067,-5612.599898,0.0394668682,13.932631026,-0.002277883,0.0043125462,0.0110912009,-0.020508209,0.1858628383,0.0,-0.001403837,1.6638376243,-0.178449694,1.0,13.85583063,1.0911817168,0,0.0259241927,0.0288367133,0.0367216579,0.5535010573,4.939006392,3.6219224e-09,1.6899262e-08,1.1484440097,1.3189236435,-0.009657594,0.0379372726,0.3822259692,0.0182405237,-0.0752920813500648,-0.1790242028428735,-0.1298859934853419,-0.1372628179249091,-0.0259799453053782,-0.0378208014407924,-0.0668122270742357,-0.1386537686416766,-0.0347786811201444,-0.1645817044566065,-0.1231021748050882,-0.1259713701431492,-0.0664045434687636,0.0181038589804669,-0.165234375,-0.1039832285115304,-0.2340501792114694,-0.2743633276740237,-0.2514886164623467,-0.2718909710391822,-0.0847965738758029,-0.0925690021231422,-0.0808602150537634,-0.0585903083700439,-0.1365656565656565,-0.1553359683794466,-0.1905303030303029,-0.1619607843137254,-0.165234375,-0.1114345114345114,-0.1169421487603304,-0.1313008130081301,-0.1764932562620423,-0.2172161172161172,-0.1889943074003794,-0.1951035781544255,-0.1827915869980878,-0.1764932562620423,-0.1764932562620423,-0.0417040358744394,-0.0804647160068845,-0.103231221149811,-0.1002105263157894,-0.0548429898275099,-0.2169292781238548,-0.1999251216772744,-0.1351679481991097,-0.0871422469030328
15203,1.489873145,-0.17938103,-163.5712874,0.0,0.9541302242,2.8914453465,-0.08183416,-0.092754982,0.2312778429,0.020398482,-0.088682432,-0.109559402,-1.569014085,0.1020703325,0.109559402,46,-0.041846971,-0.053030303,0.1602879302,-0.057425676,0.1652130986,0.2923068282,-0.090082063,-0.095344021,0.5044942368,0,2.1923890063,0.0406852714,0.3655583317,0.1780009963,607.6,-0.052521937,0.0,0.0,1,0,1.0,0.3508475876,5.0,0.3358551086,0.3083757957,-0.094210983,1.645572462,-0.72244381,0.0735183039,-6947.611437,0.0394668682,9.229558867,0.0032531216,-0.022587481,-0.037052739,0.1002643332,0.0001428571,0.0,0.0187856678,11.326490767,-0.006502206,3.0,9.3640875499,4.0600932611,0,0.199152559,0.0757176988,0.1048487401,1.3430555211,53.192097216,4.3621939e-07,3.5818546e-09,0.4412780868,0.1947263499,-0.440034576,0.0714720319,0.1041136584,0.0182405237,0.1694915254237288,0.1694915254237288,0.1249388620183684,0.1373626373626373,-0.0327102803738319,0.0222222222222221,-0.0281690140845071,0.0247524752475247,0.033191914150237,-0.0372093023255813,0.0048543689320388,-0.0372093023255813,0.0894736842105263,0.0349999999999999,-0.1338912133891214,-0.0304449648711943,-0.172,-0.2472727272727273,-0.2472727272727273,-0.2038461538461539,-0.2473000981782481,-0.2038461538461539,-0.1375,-0.2038461538461539,-0.2983050847457628,-0.3062305191540704,-0.2334468967560362,-0.2333333333333334,-0.1003911342894394,-0.0142857142857144,-0.2607142857142857,-0.2983050847457628,-0.3187203791469195,-0.382089552238806,-0.40431654676259,-0.4825,-0.3428571428571428,-0.3911764705882353,-0.3630769230769231,-0.31,-0.3145695364238411,-0.3279220779220779,-0.2685512367491166,-0.3006756756756757,-0.3217117766563996,-0.3428571428571428,-0.2983050847457628,-0.332258064516129
16126,0.6576468838,0.0500041613,0.1842810805,0.0184760576,0.4555931242,1.1007851008,0.1042497474,-0.013539782,0.2542987589,0.0012636416,-0.093591314,-0.089275763,-2.001181739,0.1500715758,0.0892757634,45,-0.023127995,0.118177137,0.1453261668,-0.038777341,0.1958316427,-0.001852996,-0.007427175,0.050748019,0.3520865499,0,1.2635266363,-0.450019027,0.9077305756,-0.410449926,28.94259547,0.2129768573,0.0,0.0,0,0,0.0,0.4362212785,5.0,-0.002509949,0.1659626545,0.0758296433,-0.035378234,0.3411333469,0.0830004443,-1594.877634,0.0529773358,13.703207523,-0.00143491,-0.009076659,-0.016292559,0.0443883604,0.0341645939,0.0,-0.001355381,0.6579160654,0.0952386959,5.0,13.587369024,1.2887329345,0,0.0287684426,0.0171979072,0.0275886476,0.3648493602,2.3540249023,2.8569419e-09,1.8501627e-08,1.2892829137,1.6622504316,0.0475809662,0.0381141073,0.5754063161,0.1645372511,-0.1059137178865728,-0.1971708378672471,-0.0309955345416338,-0.0489816963134828,-0.1531221303948576,-0.1061303610370729,-0.2080291970802918,-0.1983920034767492,-0.1233365019011406,-0.2232048852389977,-0.0987051062790129,-0.1983920034767492,-0.1756424581005586,-0.0859762140733398,-0.2272727272727273,-0.1682074408117249,-0.2695049504950495,-0.3136744186046512,-0.3193726937269373,-0.1509781357882623,-0.1470520231213873,-0.1719416386083052,-0.1558352402745996,-0.0969400244798042,-0.1892307692307692,-0.2780821917808219,-0.233056133056133,-0.2282426778242677,-0.2425051334702259,-0.24560327198364,-0.2723865877712031,-0.3388888888888888,-0.3199999999999999,-0.3752751905165113,-0.38,-0.3710144927536232,-0.3805205709487824,-0.4226917057902973,-0.4333333333333332,-0.3072300469483567,-0.4348092538685459,-0.4446786090621707,-0.4057667525773195,-0.3849616538846282,-0.3749576414774652,-0.3282957028404952,-0.3482332155477031,-0.2695049504950495
17137,1.1604546265,-0.012522284,-3.280997764,0.0333386332,0.6306347031,2.9362872934,0.018630339,-0.054433362,0.9403513223,-0.039133739,-0.041803182,-0.041370656,-6.087655602,0.0637090694,0.0413706563,45,0.0074373422,-0.007381507,-0.010436572,-0.004976047,0.1447347725,0.084624912,0.02884711,-0.061158432,0.5200536651,0,1.8926817119,0.042480326,0.9752736229,-0.05404644,12.178083668,0.1289636543,0.0,0.0,0,0,0.0,1.441019605,4.0,-0.000514556,0.1847909369,-0.021785346,0.0146262908,0.0537284857,-0.113660285,-1519.046808,0.1630645481,11.823972657,0.0014891769,0.004387778,0.0067722617,-0.088050486,0.0719257094,1.0,0.009118541,0.5341891838,-0.161505245,5.0,12.414478559,1.9153720223,0,0.0564516746,0.0322645925,0.0697661501,0.3544385018,2.9996867949,2.5945952e-08,1.2056296e-08,1.310676042,1.7178716871,0.0641676631,0.0588639286,2.1872477364,-0.155525094,-0.1929681112019624,-0.408273381294964,-0.3515111695137977,-0.3527868852459017,-0.3549019607843138,-0.1896551724137931,-0.227699530516432,-0.3527868852459017,-0.3281143635125936,-0.4442567567567568,-0.3985374771480805,-0.5002531645569621,-0.4824331410592554,-0.5074850299401198,-0.5306704707560628,-0.5002531645569621,-0.5355294117647059,-0.577301927194861,-0.6052,-0.6417422867513611,-0.6430379746835443,-0.6602409638554217,-0.6747940691927512,-0.6934782608695653,-0.709278350515464,-0.7375,-0.74296875,-0.7456185567010309,-0.7381962864721485,-0.7246861924686192,-0.7346774193548388,-0.7399209486166008,-0.6676767676767676,-0.6715474209650583,-0.633085501858736,-0.6391224862888483,-0.65,-0.6753289473684211,-0.6602409638554217,-0.5699346405228758,-0.5754838709677419,-0.6013731825525042,-0.6178861788617886,-0.5877192982456141,-0.6463633106413472,-0.6655371060657405,-0.6902071563088512,-0.6814073595868302
20670,0.4177115083,-0.240185859,0.3327589289,0.0,1.0839195531,1.1088182713,-0.030296009,-0.178622193,0.2699834003,0.0228579943,-0.100727939,-0.165263668,-1.145566428,0.0349629975,0.1652636682,37,0.0086317377,0.2244897959,0.0063413964,0.0360331111,0.4181088571,-0.435523799,0.127005795,-0.329360622,0.4439777755,0,1.958147767,-0.594332825,1.6553858819,-0.627482026,3.4086905516,-0.1252006,0.0,0.0,0,1,0.0,0.694728499,5.0,-1.655539787,0.0240752649,0.2115843214,0.1745119811,-1.495075407,0.0873400567,-9673.487032,0.0623260356,12.436365786,0.021283527,-0.099263706,-0.29281994,0.0085529717,0.2166254878,0.0,-0.01039501,-0.281387401,0.0124423392,3.0,12.94722014,1.5404340377,0,0.0550898239,0.0319937114,0.0511897528,0.3981670888,4.053199882,1.1338217e-08,1.3024594e-08,1.6407220197,2.6919687458,0.0193780014,0.0560853011,1.2071528148,0.3669187176,0.0,0.0041753653444676,-0.0829361296472832,-0.1426024955436721,-0.1649305555555555,0.0020833333333332,-0.1379928315412187,-0.1763698630136987,-0.0531496062992127,-0.3415468856947297,-0.2352941176470588,-0.3079136690647482,-0.3324080499653019,-0.2605687932359724,-0.456497175141243,-0.5175526579739218,-0.5984974958263773,-0.5906382978723405,-0.577328646748682,-0.5894152795561247,-0.5466540999057493,-0.5129113924050633,-0.5795454545454546,-0.5888888888888889,-0.6070261437908497,-0.5510965935604293,-0.5789934354485777,-0.5767707875054994,-0.586236559139785,-0.4811218985976268,-0.4963350785340314,-0.5268076733890802,-0.491005291005291,-0.463768115942029,-0.4270399047051817,-0.4065391733497842,-0.3595206391478029,-0.3365517241379311,-0.3383768913342503,-0.2554179566563468,-0.310394265232975,-0.3401920438957476,-0.3225352112676056,-0.3504388926401081,-0.3599467731204259,-0.3573814295257181,-0.4634690462911321,-0.4737417943107221
64899,0.368225661,-0.000358155,212.74993415,0.0172733827,0.450695364,0.2532427836,0.1981761607,-0.065282315,0.1573644869,0.0052543273,-0.09426447,-0.090634377,-33.52868579,0.0774312537,0.090634377,45,-0.02676347,-0.081632653,0.0280310498,0.0125281377,0.0558269125,-0.109457613,-0.015623557,-0.033399729,0.1761261931,1,1.5070940393,0.2942845064,0.9129249935,0.8591092266,102.5,0.0200235571,0.0,0.0,1,0,0.0,0.3293841128,5.0,-0.29043247,0.0118964998,-0.734450302,0.3221597815,-0.24930213,0.1419997548,16578.430562,0.0419666983,15.307419138,-0.006872723,0.0147045254,0.0340239466,0.0032082174,0.0029791532,2.0,0.0024364775,-0.047720466,0.0460671894,4.0,9.9089702186,0.0029073931,0,0.0665932745,0.0253725506,0.0154937743,0.5476415108,0.0100523935,2.7676259e-07,4.02955e-07,1.1630395696,1.3526610404,0.0766411162,0.031187719,0.5729870804,0.0881740873,-0.1184438494251063,-0.1105567238992948,-0.1020826804791887,-0.1277855242733117,-0.1907171775592827,-0.1782812958794166,-0.1581348708949611,-0.1609911607013475,-0.0534234265722438,-0.1948306893080794,-0.022847991612473,-0.019653005857385,-0.0152581904936728,0.0196138583685849,-0.1640837280342352,-0.1562311557788944,-0.239193475305845,-0.1965259833476887,-0.2022519954389965,-0.2418386237413645,-0.2469144279776649,-0.2778064516129033,-0.2688317624603308,-0.2334276494442864,-0.2327789931954885,-0.261934065934066,-0.2299119074441343,-0.2318495814081156,-0.1525688906833551,-0.1467120642341701,-0.1505109784478397,-0.1371531789746568,-0.0753345448537915,-0.0220369309048211,0.0331651489047502,0.0628829695649972,0.1099286092014806,0.096018276762402,0.080780123583934,-0.011596421003061,0.0070773106219637,0.0081657160012007,0.0122981779115101,0.0115060240963855,0.0853910795087267,0.0694904458598726,0.1076865836072149,0.1756755933569813
23660,0.1310574317,0.0385236844,186.3762711,0.0096355149,0.1935247797,0.3008229969,0.1561326084,0.0687601732,0.4786600412,-0.028610124,0.1248838061,-0.02573513,-0.209856849,0.0466081435,0.0257351296,36,0.0189114515,0.0975609756,0.0641801171,-0.010986323,0.1563104387,-0.218815029,0.0405331023,-0.004576456,0.2864299647,0,1.9829871078,-0.2221601,0.9909774743,-0.227531125,71.315670754,0.2641630855,0.0,0.0,0,0,0.0,1.0701658133,4.0,0.022604633,0.0635566931,0.1374185014,-0.236611129,0.0195907632,-0.026051259,17900.386053,0.2641826599,17.365769617,0.0005251778,0.0297337365,0.0755305204,0.0046243784,0.02966864,0.0,0.000487366,2.2538919146,-0.163928339,5.0,17.062525309,0.9475874154,0,0.026988985,0.0202276319,0.0303813394,0.3314868453,1.9479531896,1.051806e-10,2.0355073e-08,1.1174678708,1.2487344423,0.0293031208,0.0283208599,1.2689178601,-0.17461939,-0.043839875255404,-0.0086962988217742,0.0376565393293393,-0.007183607876443,-0.0050728084642742,0.0111448070941928,0.02418979419444,0.1241097443680621,0.2024522832799891,0.2284240121580547,0.3197763099302357,0.2910937903633208,0.4225374872026819,0.5878324550370582,0.4235243355747677,0.4666519491944794,0.3484656488549618,0.2501288372311008,0.3044796068075117,0.4412923520131651,0.4635939094650205,0.5662947152084554,0.5637237073513892,0.5629906832298135,0.5834965271593944,0.7117370852852465,0.6942326600609754,0.7897209332877706,0.8487662184640974,0.975705575565186,0.9780494639933656,1.1163122024754042,1.1190021448999046,1.1780026945374376,1.1079499762920817,1.260316837556139,1.2973041942985095,1.308238058151609,1.3275740837696333,1.5006092622105558,1.3689164298401422,1.269934388562675,1.4866224480283394,1.718230816264139,1.8137129746835443,1.971040209400757,1.9700477675091856,2.1758541493034884
82542,0.2878753435,0.0347188531,13.27584141,0.0079837123,0.0389962209,0.2986207707,0.190055996,-0.026862031,0.3741124723,0.0004256678,-0.472967739,-0.05388534,-0.514322399,0.0525755369,0.0538853399,44,0.0085036601,-0.055916775,-0.009982828,-0.063217115,0.58674896,0.0934957779,-0.001093314,0.0991708408,0.372927749,0,5.9885026738,0.3726893725,4.1010695187,0.3713201498,5.8895773586,0.9378323032,0.0,0.0,0,0,0.0,0.4777026698,6.0,24.646649629,-0.087544984,-0.203318611,0.4143280835,-2.316480866,0.3498845438,-4452.535133,0.0234037525,13.7111076,0.0042216025,0.0241656724,0.0288108881,-0.001250333,0.207387156,1.0,0.0031061649,-0.119183369,0.1723069921,5.0,12.684366779,0.4253238731,0,0.0460013673,0.0259297566,0.0271215687,0.4114426931,1.31265129,1.1364369e-08,5.1029429e-08,1.0614152209,1.1266022712,0.1289287306,0.0355661231,0.4019368072,0.3736629492,-0.0345764923344568,-0.25059081701553,-0.2453038674033149,-0.2420827998292787,-0.1883170308072035,-0.1140490919976051,-0.1427881830469202,-0.1751207729468599,-0.1268561313796833,-0.0520977901142307,-0.0405230170736978,-0.0803728638011391,-0.1193215631819082,-0.1125437281359319,-0.2119463921185763,-0.17665059347181,-0.2610070744902205,-0.2836627672448567,-0.2810526315789473,-0.2427292110874199,-0.253551912568306,-0.2072321428571427,-0.2375268355517389,-0.14625,-0.2097018246550955,-0.2631535269709543,-0.2969912905779889,-0.2522947368421052,-0.2029622980251346,-0.050374331550802,-0.1782508098102729,-0.1678537956888471,-0.1583886255924169,-0.1337560975609755,-0.0692872117400419,-0.0290869327501366,0.0089772727272727,0.0627169359664872,0.1016129032258066,0.2990490124359914,0.2845775462962963,0.3793692713997203,0.4654233371843539,0.5031318774335536,0.5115764385427308,0.5773672055427252,0.6883437915953603,0.8883453849425775
