firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
10123,-0.329429911,0.0855607289,70.238636364,0.0,2.555431013,1.7828936023,0.1696608208,0.0641282066,0.2420011091,0.0021385523,0.0129033238,-0.016518049,-0.306348673,0.1117721446,0.0165180485,6.0,0.0,0.0956989247,0.0907588341,-0.052002398,0.0711114543,0.1099257238,-0.109143312,0.0461147354,-0.067028351,0.3935696761,0.0,1.4234495635,0.2215795476,1.4234495635,0.2215795476,81.338286713,4.3734166804,0.0604432505,0.0,0.0,1.0,0.0,0.0,-0.125714619,8.0,0.2421712806,-0.26939948,-1.0107319,0.0003743009,-0.68011709,0.0696295767,-3302.322139,0.0597197003,12.563899613,0.0057477663,0.0213313442,-0.038467956,0.0327131628,0.0334215555,0.0564795972,1.0,0.0073650747,0.0974212034,0.009708738,2.0,9.7901928667,0.1412603585,0.0,0.0697674453,0.0209821199,0.0175015307,0.7651856668,0.6885432073,5.0934102e-08,8.7697174e-08,2.1124753923,4.4625522831,-0.152961375,0.0569235756,-0.472225474,0.3050602813
10057,0.3410657596,0.0386281179,-0.420817882,0.0346938776,0.8125736961,1.2229931973,0.0439640438,-0.147244711,0.3238140594,0.0014306152,0.2133714827,-0.039880454,-1.343410625,0.090521542,0.0398804545,20.0,-0.014420396,-0.432460195,-0.383357724,-0.039054823,0.087819768,0.3801762953,1.0870878734,-0.422099533,-0.508399791,0.6442100202,0.0,2.6174868734,0.2980268467,1.9938362195,0.3280168782,2.7971890154,7.2765785213,0.1438329445,0.0,0.0,0.0,0.0,1.0,0.6515884429,5.0,0.0255247348,-0.595501392,-0.28803068,-1.229279553,-0.39958971,0.1744952874,-720.9519818,0.0639047177,11.689338979,0.0034626356,0.0153785318,0.0323330735,0.0192900012,0.2511012946,0.1689921584,2.0,0.0046560847,0.0217239538,0.0014976542,3.0,12.607153155,1.9674048659,0.0,0.0422535203,0.0174926701,0.027795417,1.090736494,11.725431587,2.669619e-08,1.2314802e-08,1.9250233765,3.7057150001,0.258848378,0.0662377228,-0.994743689,0.4309111737
63837,0.1055748363,0.0066080029,306.6373057,0.0,0.2686432944,0.6070236676,0.0623028391,0.1813517265,0.5332043572,0.0188366798,0.2225354674,0.0307908842,1.6098790323,-0.004030082,0.0307908842,21.0,0.0889407319,0.2002923977,0.1953747065,-0.134076209,-0.113403296,0.1510675636,-0.157996057,0.1515750515,0.0880818344,0.5297887785,0.0,2.7297708867,-0.099581435,1.5286910777,-0.134866834,236.08031088,5.1841506428,0.0834185796,0.0,0.0,1.0,0.0,0.0,1.6126596183,3.0,0.0186407394,-0.105604339,0.7926087215,-0.812888277,-0.779773041,0.0233561161,-784.8877403,0.0483580267,10.597434413,-0.013227068,-0.007743225,-0.026775248,0.0337527728,0.0068710171,-0.024342868,0.0,-0.006621325,-0.807824229,0.0579028279,3.0,11.12752398,1.196842526,0.0,0.0483870953,0.0271037877,0.0289165571,0.9316542554,3.1546689737,2.3954006e-07,2.1751118e-08,1.118913817,1.2519681298,-6.977267582,0.0924742162,0.0555189402,0.4309111737
60038,1.6668663871,0.011337973,-39.22777778,0.0,2.28649122,4.8628842697,0.032989302,0.0220432286,0.3876271954,0.0,0.0350943081,-0.01388316,-4.788617886,0.0656311933,0.0138831599,20.0,0.0248435493,-0.017513135,0.007948184,0.0387646358,0.0844628301,0.1529012635,-0.028479707,0.0663918214,0.0046669259,0.5165510866,0.0,3.2343318462,-0.094228947,1.003717867,-0.129203222,117.23333333,6.6829237395,0.0586438106,0.0,1.0,1.0,0.0,0.0,0.8116006445,6.0,-0.025315365,-0.145349536,1.1468698826,-0.389682249,0.3919815348,-0.004499706,-403.4899253,0.0480605867,9.467672767,0.0005815774,0.0052863821,0.013310599,0.0182819757,0.0074507155,-0.020409052,1.0,0.0031688758,7.463356974,-0.026239512,3.0,8.3457225499,0.3434192131,0.0,0.0645161271,0.0234329861,0.025659632,1.277193363,0.9921994582,3.541044e-06,4.7727274019,0.0472657134,0.0022340477,0.5357668819,0.0539622796,0.1232072015,0.1695484736
85084,2.0642378169,-0.231064242,-6.254355473,0.0,1.2320230352,4.4132311525,0.0526816884,0.0396129422,0.5273661929,0.071942446,0.4246119734,0.0263899185,0.3692946058,-0.316395021,0.0263899185,10.0,0.0311341735,0.1666666667,0.1292934249,0.0976907161,-0.011344707,0.1086294416,-0.012806127,0.0486846084,-0.097274633,0.5610695172,0.0,3.3593519882,-0.070470566,1.2371134021,-0.026029504,16.038327526,10.072210066,-0.122542295,0.0,0.0,0.0,0.0,0.0,0.706918239,1.0,1.8374883167,0.0058384654,1.510184402,-1.705259905,-1.335331645,-0.262149587,-231.1358915,0.0769775017,8.3692730613,0.0,0.0277929155,0.0454545455,0.0786949576,0.0353562005,0.0118905607,3.0,0.0064412243,-0.575422575,-0.039999999,1.0,7.9557757815,2.0533333333,0.0,0.400000006,0.0939778454,0.0639404844,2.0087805653,25.596133744,7.1312544e-06,4.6201872e-09,0.7226006028,0.5221516312,0.9387201588,0.105213179,-1.799057412,0.1983745435
79678,0.7367926302,-0.0178605,0.4342390577,0.0,0.0726052829,0.4778741305,-0.144284446,0.0029995486,0.2917279439,0.0241894722,0.3169224211,-0.004361733,-0.197368421,-0.014335401,0.0043617331,11.0,-0.00801105,0.5189873418,0.5286798978,-1.362748674,0.1873800594,1.1819841753,-0.258154076,0.0104838592,-0.020020317,0.6284914856,0.0,8.1702240254,-0.249201251,7.8223672605,-0.238858446,1.08871637,7.3066834351,0.0776377518,0.0,1.0,0.0,0.0,0.0,0.3131202626,4.0,0.1988746071,0.0021704528,0.5768013844,8.7925347604,0.1370972801,-0.037267246,-426.9637116,0.0991112115,12.129882507,0.0004231205,-0.080252022,-0.088160245,0.000692651,0.5165724642,0.0897187349,0.0,-0.036166276,9.3441101233,-0.030007711,2.0,13.607442794,3.3282828283,0.0,0.162499994,0.0830342822,0.1010736444,1.0664509876,13.424566322,4.3252817e-08,6.3712358e-09,0.9720494455,0.9448801244,0.8605283345,0.1065125388,-0.269841257,0.4879813152
10752,0.5555769479,0.1303707672,1.7757358045,0.0571083636,0.3492501969,1.3116693593,0.177465035,0.2789411134,0.8149682902,0.0543363995,0.1635061104,0.0517527829,0.3200159808,0.0886500383,0.0517527829,15.0,0.0101991841,-0.067503925,0.1231888675,-0.018639149,-0.054005436,1.0471441523,0.2734302598,-0.003817797,0.3640116916,0.4507653594,0.0,2.1143303182,0.1933380346,1.5954818862,0.303726371,24.473136193,3.9023310385,0.5338344142,0.0,0.0,0.0,0.0,0.0,1.4155644867,3.0,-0.565740821,-0.195498202,0.0102597061,-0.631619189,-0.970813009,0.0955784423,-339.4102539,0.0647790231,12.397816341,0.0151417714,0.0229789924,0.0391117258,0.0278735134,0.04007451,0.0236374796,2.0,0.0,-0.418712866,0.0001119813,6.0,11.959554109,0.9966184701,0.0,0.1894736886,0.0487308775,0.0454174884,1.661127024,8.7088804815,3.9413549e-07,1.1195701e-08,0.7097203695,0.5037030028,-1.149267947,0.0593645184,-0.813840064,0.4968279774
61487,0.3205095989,0.0730731852,-4.360157699,0.0030033394,1.1884504646,13.508062278,0.0706975808,0.2387116016,0.1677900388,0.0033597312,0.2267306683,-0.057408789,-1.071262844,0.1513537734,0.0574087889,21.0,0.0053643113,0.1708074534,-0.086937141,-0.203562914,0.4836600804,0.1122241432,-0.30147854,0.2355900189,0.2852564103,0.6442149564,0.0,1.0768850754,-0.001692992,1.0192147686,-0.004989711,235.61595547,17.662021584,0.1173049502,1.0,0.0,1.0,0.0,0.0,0.8093434343,5.0,-0.599261971,0.0701506999,-0.415946025,1.8674739874,-0.780427693,0.1767140733,-322.1290378,0.0653847929,10.270255144,-0.006708981,0.0064499594,0.0325946179,0.612382821,0.0293180191,-0.016736322,0.0,-0.019677092,-0.253224711,-0.106074199,4.0,8.1290275804,0.1496744481,0.0,0.0701754391,0.0288071503,0.0202834531,1.0417995492,0.5707213991,2.9907124e-06,1.9090910805,0.6071934072,0.3686838338,0.4427934048,0.0635303343,-0.050297554,0.0903006352
10875,0.4789008121,0.1210266821,0.8528694881,0.0003335267,0.4435759861,0.9643706497,0.2769645532,0.255752923,0.4744325415,1.0634350688,0.0692463647,-0.066868668,-0.461418644,0.1768706497,0.0668686676,20.0,0.0035769788,0.2976190476,0.3224427299,-0.145343511,0.1514560289,0.996993988,-0.53633171,0.0368970447,0.5047614708,0.4995044292,0.0,1.9064972002,0.2561928245,1.8568571683,0.2612947501,4.9119580471,2.8285908724,0.3492068855,0.0,0.0,1.0,0.0,0.0,1.0354946006,8.0,0.0142793983,0.2868263651,-0.481498417,1.0428120183,0.810918108,0.0828585866,-575.3360031,0.020750409,12.200981583,0.0001110494,0.0279674549,0.0528250941,0.0258917161,0.2517064226,0.016064056,1.0,0.000733945,5.0986606499,0.0376569033,4.0,12.826215572,1.3960895171,0.0,0.0816326514,0.0377518924,0.036382399,0.957555601,2.5674879685,7.0245324e-08,3.4637208e-08,0.5936182143,0.3523825844,0.786663737,0.0797676845,0.7017201743,0.4120809069
61241,0.7310859716,0.1286143979,0.0093895393,0.0043606527,0.2993206809,0.899372619,0.2414003387,0.2677082216,0.7092655053,0.0321600104,0.2313453272,-0.122473647,-0.877618208,0.2414887353,0.122473647,21.0,0.0112641725,-0.022139303,0.2950827529,0.0163071049,0.0285383552,0.1708448985,-0.117483685,0.25461233,0.2832308857,0.5583803014,0.0,1.6661161463,-0.214417077,1.4487956945,-0.234248945,5.649428086,6.3322891545,0.8097735197,0.0,0.0,1.0,0.0,0.0,1.0044097332,7.0,0.0280425837,-0.1851805,0.1019895319,-0.083565745,0.0964744025,0.3254624807,1564.3458932,0.0639047177,14.765113234,-0.003838302,0.0298488792,0.0437751063,0.027864439,0.1892235375,-0.136179885,0.0,-0.00109589,1.5296928684,0.0085936119,7.0,15.453105514,2.4113980795,0.0,0.0857142881,0.0391123866,0.0499394565,0.5099006457,7.1680450123,1.0877493e-09,6.5530562e-09,0.9418759982,0.887130396,-9.015592482,0.0674527726,-0.505582815,0.4309111737
11042,0.588801974,-0.039367957,22.745121964,0.0089481712,0.5166071905,0.7156877245,0.0503609592,0.3641489122,0.307465931,1.677316026,0.7953708516,-0.129037847,-3.13976162,0.0842380435,0.1290378472,15.0,0.0,0.712719799,0.9400173318,0.2464863734,-0.35207623,0.2614275205,0.1262177601,0.1664240102,0.1267347749,0.2016508026,0.0,0.8294123027,-0.204087831,0.8294123027,-0.204087831,109.61868799,4.7232732493,0.0333909481,0.0,0.0,0.0,1.0,0.0,0.4476181842,3.0,0.0655117171,0.3476213945,0.4973665046,2.8653251422,0.2981288271,0.0420954755,-303.7237133,0.0597197003,15.772434811,0.0052530276,0.0096995136,0.0326610212,0.0761773621,0.0053909713,-0.351786908,3.0,0.0094274258,1.1834169259,-0.06633832,2.0,16.052313877,1.2604027054,0.0,0.0353356898,0.0197056706,0.0279323035,0.5428158486,3.027315218,3.785955e-10,1.4305784e-08,2.2553903253,5.0867855194,0.1435593991,0.0445360298,-0.147621794,0.3050602813
61081,0.2848990866,0.0648629335,1.1722959314,0.0076737791,0.8074788567,2.8601144048,0.1084135572,0.2859920734,0.4925764133,0.5103950104,0.2910834071,-0.009274136,-0.138821345,0.0738672931,0.0092741364,18.0,0.0,0.1198782487,0.374332214,0.0097341839,-0.113792439,0.1928836587,-0.164262574,0.0514384676,0.2717776725,0.5582385531,0.0,1.3037172098,-0.176595591,1.3037172098,-0.176595591,22.581484333,4.8413636099,0.1211047804,0.0,0.0,1.0,1.0,0.0,1.8268154994,6.0,6.4617431259,0.0587033799,-0.081188559,0.0078143429,0.8421777056,0.0928708668,158.85916084,0.1660769724,12.896439715,0.0033713669,0.0194321303,0.0719125288,0.1413558216,0.1226747842,0.0082901491,1.0,-0.001276596,0.4403321623,0.059249029,4.0,12.476336396,0.8292998437,0.0,0.024390243,0.0204486831,0.0336895091,1.0225226049,4.3109686858,8.0484274e-09,1.8056588e-08,1.1785064562,1.3888774674,-0.210695019,0.0440264501,-0.370360864,0.2190691331
28222,0.4161549959,0.0440410585,11.893601101,0.0203324459,0.5337361346,0.65737174,0.0859753256,0.0576919038,0.3626168224,-0.006508865,0.0639945857,-0.105637037,-2.21627409,0.1416481154,0.1056370373,20.0,0.0081243557,-0.055062167,0.0473600385,-0.038742974,0.0032027848,0.1202967319,-0.078757889,0.1273758269,0.0497169228,0.4600445177,0.0,1.0941099963,-0.200658583,0.7265886288,-0.244451563,34.887887888,6.237115247,0.2162349255,0.0,0.0,1.0,0.0,0.0,0.7788667396,6.0,15.067097166,-0.285267121,-0.032366359,-1.94392698,0.0307022072,0.217299558,3932.2033296,0.0297952462,15.687116793,0.0060167019,0.018492518,0.0438804138,0.0182973894,0.0213454112,0.0535962421,5.0,0.0002690583,-0.377989009,0.0090232757,6.0,14.941969666,0.5765918095,0.0,0.0267639905,0.0142515862,0.0186867841,0.7343352703,3.3257585773,5.248507e-10,2.4869648e-08,1.2312538322,1.5159859992,0.0327306316,0.025529573,-0.30407977,0.5682103285
11368,0.6420097697,0.1438894266,0.2823868678,0.015757603,0.2729216847,2.9670215879,0.3609144543,0.1884210526,0.7122807018,-0.40774413,0.5885744235,-0.154882155,-0.906758448,0.2743623798,0.1548821549,13.0,0.0180642403,0.0818181818,0.0742322488,-0.039599651,-0.00129356,0.2242899119,-0.064894023,0.1350877193,0.0734718458,0.691649444,0.0,2.481959616,-0.122131997,2.3925852367,-0.137466415,9.7459331559,9.7893642305,0.8325571978,0.0,0.0,1.0,0.0,0.0,0.9167419452,4.0,0.0116277903,0.0378322158,0.7366780721,-0.201947516,-0.470892569,0.110476083,-928.0321148,0.0826796671,9.2693283611,0.0082032585,0.0511760653,0.0729312763,-0.011823468,0.3629491801,-0.043415272,1.0,0.007680939,-0.961951507,-0.044776119,4.0,7.6127692696,0.1391982183,0.0,0.0500000007,0.0297869207,0.0779220779,1.1588838839,0.1405534735,4.20875e-05,17.181818789,0.7815958255,0.6108920345,1.0110363622,0.1061310477,-0.124896807,0.7092683692
51721,0.901123619,0.0903338059,-24.28750727,0.0164478007,1.595950738,4.584167916,0.0816515988,0.0711057305,0.4228872718,0.0824300609,0.0586697733,-0.13361657,-3.587562766,0.4144120045,0.1336165703,20.0,0.0008123083,0.1012658228,0.1458027734,-0.016687333,-0.068732404,0.1796838504,0.0838905425,0.1413315404,0.2150841844,0.5509903209,0.0,1.2952818316,-0.007410068,1.1713289029,0.0029587689,191.00203528,8.8857783108,0.2646318786,0.0,0.0,1.0,1.0,0.0,1.2515337616,5.0,0.0137968778,0.0572798568,0.9957919214,-0.344086272,0.3264356861,0.2505257077,-509.2323648,0.0826796671,13.236506463,-0.006540883,0.0020526614,0.0057564869,0.1440380048,0.0128513078,0.0102820037,1.0,-0.004938272,1.5627976773,0.0567823853,6.0,13.240820186,0.9475851148,0.0,0.0230414756,0.0131669087,0.024173973,0.5846155725,1.7751502496,5.1522129e-09,2.5886337e-08,1.4808176087,2.1928207902,0.265599549,0.0481279519,0.2750172036,0.7092683692
28804,0.9516318408,0.1120945274,-5.001496064,0.0,5.5944925373,6.5453731343,0.051266529,0.159316589,0.1344045662,0.0043471743,0.1615211322,-0.099237573,-5.397097333,0.717079602,0.0992375726,20.0,-0.000831591,0.1281346616,0.1659897069,0.2353230757,1.041387366,0.090238172,-0.120768874,0.1613853954,0.1465237693,0.4839697561,0.0,0.6495412713,-0.205202074,0.553650175,-0.202504243,12.536639286,18.779815859,0.0956468799,0.0,1.0,0.0,1.0,0.0,0.6328663993,7.0,0.0591357072,0.0841486957,1.0463001431,4.6271730105,0.0610522014,0.5531933052,-738.1378648,0.0826796671,12.498106796,-0.001600733,0.0054517938,0.0400483706,0.1292997402,0.1584654875,-0.140453792,1.0,0.0,0.1224102504,0.0587536078,5.0,13.163363756,2.653814965,0.0,0.0774647892,0.0263787139,0.0312561191,0.7588695926,12.084428207,7.9703875e-09,6.5095823e-09,1.6468144726,2.711997907,-0.069709058,0.0435223017,-0.268143632,0.7092683692
