firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18
17304.0,-0.025239481,-0.032453687,-0.064704138,0.0267807248,0.0116286999,0.1063861089,0.0,-0.031186361,-0.667480844,0.0249968497,0.0372549019607844,0.3094059405940594,0.3529411764705883,0.2388758782201405,0.4694444444444445,0.6635220125786163,-0.1198003327787021,-0.1153846153846154,-0.0686619718309858,-0.0093632958801498,0.0076190476190476,0.1255319148936169,0.2273781902552203,0.1755555555555554,0.170353982300885,0.106694560669456,0.1279317697228144,0.1808035714285714
66229.0,-0.006874568,-0.005944632,-0.01835246,0.3909237699,0.187244898,-0.141896795,0.0,-0.004820878,0.3596491228,0.0,-0.0465116279069767,-0.1458333333333333,0.0249999999999999,0.0512820512820513,0.0249999999999999,0.3225806451612902,0.3225806451612902,0.7826086956521738,0.5185185185185186,0.7083333333333333,0.8636363636363635,0.7826086956521738,0.7826086956521738,0.8636363636363635,0.7083333333333333,0.5769230769230769,0.5185185185185186,0.6399999999999999
47730.0,0.001834876,0.0052708366,0.0108859413,0.1138883519,0.0157122212,-0.007735819,0.0,-0.0008,0.1842980705,0.0001306161,-0.0358974358974358,-0.0784313725490196,-0.1047619047619047,-0.0829268292682926,-0.0829268292682926,-0.1255813953488371,-0.0408163265306122,0.0742857142857142,0.0621468926553672,-0.06,0.0,0.0217391304347827,-0.06,-0.1454545454545455,-0.1790393013100436,-0.1214953271028037,-0.1090047393364929,-0.0873786407766989
13777.0,0.0109569763,0.0387678085,0.0501658956,0.0063747065,0.5399529151,-0.024064029,1.0,0.0009043482,1.0981396635,0.0522121228,0.1499999999999999,0.1057692307692308,0.2777777777777777,0.0952380952380953,0.1855670103092783,0.3372093023255813,0.369047619047619,0.554054054054054,0.0267857142857141,0.1499999999999999,0.2777777777777777,0.554054054054054,0.4024390243902438,0.1057692307692308,0.0267857142857141,0.1499999999999999,0.1734693877551021,0.1979166666666667
44652.0,0.0017333242,0.0068240711,0.0220808823,0.0236679286,0.000807416,0.0041600336,0.0,-0.000385439,1.0756949872,0.0546818115,0.0662100456621004,-0.0584677419354838,-0.0622489959839357,-0.1660714285714285,-0.1001926782273603,0.0152173913043478,-0.0230125523012552,-0.0914396887159533,-0.0949612403100774,-0.0984555984555984,-0.0949612403100774,-0.0527383367139959,0.0263736263736262,0.0043010752688172,-0.0311203319502074,-0.1254681647940074,-0.0390946502057613,0.133495145631068
44548.0,0.0049773512,0.0136916195,0.0290692015,0.02864082,0.0044468107,-0.011971535,2.0,0.0004389483,-0.59574893,0.021641016,0.0971428571428572,-0.0541871921182266,-0.0303030303030302,-0.2808988764044944,-0.2350597609561753,-0.1999999999999999,-0.2066115702479338,-0.1504424778761062,-0.0541871921182266,-0.0541871921182266,-0.044776119402985,-0.4710743801652892,-0.426865671641791,-0.4591549295774648,-0.4545454545454546,-0.5025906735751295,-0.4651810584958217,-0.4285714285714286
38746.0,-0.005342141,0.0074265703,0.0206621726,-0.009270461,0.0163062451,0.0062977656,0.0,-0.019764708,1.8902522154,-0.036207204,0.0559006211180124,-0.154228855721393,-0.1904761904761904,-0.3227091633466136,-0.375,-0.276595744680851,-0.2887029288702929,-0.15,-0.0860215053763441,-0.0860215053763441,0.1333333333333333,-0.0607734806629833,-0.0058479532163743,0.0303030303030302,-0.034090909090909,0.1038961038961039,0.1184210526315789,0.2592592592592593
60871.0,-0.004054905,0.013785767,0.0191285946,0.008611743,0.0170988345,0.0008116211,0.0,-9.927e-05,-0.411202532,-0.045740531,-0.0143884892086331,-0.0551724137931034,-0.0680272108843537,-0.0616438356164383,-0.2303370786516854,-0.2789473684210526,-0.3657407407407407,-0.4194915254237288,-0.3349514563106796,-0.3507109004739336,-0.2901554404145078,-0.154320987654321,-0.154320987654321,-0.2303370786516854,-0.2751322751322751,-0.1595092024539877,-0.221590909090909,-0.0743243243243243
14198.0,0.01845685,0.0461073015,0.0585057362,0.0124486938,0.4129545861,-0.008694474,2.0,0.0387287027,-0.037081422,-0.031914894,-0.1616161616161616,-0.1530612244897958,-0.0459770114942529,-0.1616161616161616,-0.1616161616161616,-0.17,-0.2314814814814815,-0.2169811320754716,-0.2719298245614034,-0.3083333333333333,-0.1941747572815534,-0.1616161616161616,-0.1354166666666666,-0.2782608695652173,-0.2966101694915254,-0.1443298969072165,-0.2522522522522522,-0.2314814814814815
14331.0,0.0081210029,0.022695169,0.026247005,0.0114131613,0.1121001146,0.0554276371,0.0,0.0008186656,0.6932752782,-0.026276277,-0.0555555555555555,-0.0422535211267606,-0.1168831168831169,-0.1999999999999999,-0.2608695652173913,0.0,0.0,0.0461538461538462,0.0625,0.2363636363636363,0.2830188679245282,0.3076923076923077,0.4782608695652173,0.2592592592592593,0.2363636363636363,0.3600000000000001,0.7894736842105263,0.8888888888888888
45583.0,1.13956e-05,0.0248441127,0.037408423,0.0187112432,0.0566452237,-0.029632967,2.0,-0.00195122,1.1435570799,0.0004081633,0.0677083333333332,0.0249999999999999,-0.0330188679245283,-0.1313559322033898,-0.0552995391705068,-0.0509259259259259,-0.0509259259259259,-0.0765765765765765,-0.108695652173913,-0.0509259259259259,-0.042056074766355,0.0,0.0846560846560846,-0.0048543689320388,-0.0375586854460093,0.056701030927835,0.1141304347826086,0.2202380952380953
21398.0,-0.00242544,-0.694623355,-0.883264095,-0.000947438,0.1146561443,-0.039355465,0.0,-0.615463833,-0.426130366,0.1387163587,-0.1794871794871795,-0.2195121951219512,-0.2195121951219512,-0.4285714285714286,-0.4838709677419355,-0.5,-0.4482758620689655,-0.4576271186440678,-0.4754098360655737,-0.4838709677419355,-0.5076923076923077,-0.4920634920634921,-0.728813559322034,-0.7192982456140351,-0.7142857142857143,-0.6701030927835052,-0.6595744680851063,-0.6701030927835052
14702.0,0.0041178948,0.0043114206,0.0074634926,0.0365965097,0.1414057533,-0.027606816,1.0,1.95122e-05,-0.565154265,0.0022688583,0.0789473684210526,-0.0465116279069767,0.1081081081081081,-0.108695652173913,-0.2931034482758621,-0.6771653543307087,-0.6238532110091743,-0.6495726495726496,-0.5638297872340425,-0.5060240963855422,-0.5494505494505495,-0.4875,-0.4605263157894737,-0.5340909090909092,-0.5900000000000001,-0.5119047619047619,-0.5980392156862745,-0.5543478260869565
14737.0,0.0004270037,-0.007893053,-0.013903676,0.0725078865,0.011228482,-0.31157885,1.0,0.0375792969,-0.76568456,0.0119047621,0.0238095238095237,-0.0227272727272727,-0.1224489795918367,-0.1730769230769231,-0.0652173913043477,-0.0851063829787234,-0.1041666666666666,-0.2037037037037037,0.162162162162162,0.303030303030303,0.2463768115942028,0.323076923076923,0.323076923076923,0.2112676056338027,0.131578947368421,0.1025641025641026,0.0749999999999999,0.1168831168831168
67387.0,0.0007862384,0.0065279591,0.0141839691,-0.012508717,0.0111696053,-0.352525285,0.0,-0.001307531,1.9743589744,-0.016949153,0.0666666666666666,-0.1232876712328767,0.0491803278688525,0.0158730158730158,-0.1111111111111111,0.0666666666666666,0.1228070175438595,0.0847457627118644,0.4545454545454546,0.641025641025641,0.7297297297297298,0.6000000000000001,0.3333333333333332,0.1851851851851851,-0.0985915492957746,-0.0985915492957746,-0.1466666666666666,-0.2380952380952381
15246.0,0.0525026355,0.0591149519,0.0825281594,0.0643376962,0.4020746427,0.00237862,2.0,0.0069190998,0.3837774069,-0.020498155,0.3232758620689655,0.2953586497890295,0.6961325966850829,0.3290043290043289,0.1673003802281369,0.4481132075471699,0.764367816091954,0.6684782608695652,0.91875,1.0884353741496595,1.1468531468531469,2.3010752688172045,2.13265306122449,2.265957446808511,2.13265306122449,2.935897435897436,3.148648648648648,3.796875
15537.0,0.0024119633,0.0099198528,0.015639565,0.0221084198,0.1725735918,-0.04822248,0.0,0.0004563665,1.7800901838,-0.104764249,0.0,0.2131147540983606,0.0571428571428571,-0.0749999999999999,-0.1494252873563218,-0.1777777777777778,-0.1956521739130434,-0.2884615384615384,-0.0263157894736841,-0.0864197530864198,0.1384615384615384,0.0422535211267605,-0.0632911392405063,-0.097560975609756,-0.0133333333333333,-0.0864197530864198,-0.0632911392405063,0.0277777777777776
68830.0,0.0042426509,0.0143416044,0.0181224599,0.0496870212,0.0470902571,0.0127554272,0.0,-0.000788235,2.3780425314,-0.076506888,-0.0684931506849315,-0.2444444444444444,-0.2916666666666666,-0.3644859813084112,-0.2608695652173913,-0.2527472527472527,-0.6344086021505376,-0.6363636363636364,-0.5466666666666666,-0.5802469135802469,-0.5466666666666666,-0.5036496350364963,-0.4188034188034187,-0.3761467889908256,-0.3818181818181818,-0.4645669291338582,-0.6494845360824743,-0.5342465753424658
16003.0,0.0140159908,-0.052053042,-0.060983919,0.0867275558,0.2914841849,-0.035426174,0.0,0.0228441874,-0.821127408,0.0029239766,-0.0263157894736841,0.4230769230769231,0.2333333333333334,0.0882352941176469,0.15625,0.0882352941176469,0.0,0.0277777777777776,-0.0263157894736841,-0.1956521739130434,-0.119047619047619,-0.1956521739130434,-0.421875,-0.4393939393939394,-0.4861111111111111,-0.4558823529411765,-0.4558823529411765,-0.5888888888888889
16185.0,-0.01743903,0.0010989874,0.0014835223,-0.019221698,0.6839596186,-0.144878214,0.0,-0.0075,-0.784958189,0.0708333403,-0.0303030303030302,-0.0857142857142857,-0.1351351351351351,-0.1794871794871795,-0.3786407766990292,-0.3962264150943396,-0.1999999999999999,-0.2888888888888888,-0.4074074074074074,-0.36,-0.4181818181818182,0.0,-0.0857142857142857,-0.1578947368421053,-0.1999999999999999,-0.1351351351351351,0.1034482758620689,0.1034482758620689
63095.0,-0.015745257,0.005116165,0.0140614466,-0.328698106,0.0968781326,0.001643223,0.0,-0.023226522,2.3465078506,-0.02819425,0.2307692307692308,0.3714285714285714,0.3333333333333332,0.28,0.2151898734177215,0.2151898734177215,0.2307692307692308,0.3714285714285714,0.3913043478260869,0.411764705882353,0.3150684931506848,0.5,0.5,0.352112676056338,0.411764705882353,0.3714285714285714,0.411764705882353,0.411764705882353
61938.0,0.0,0.0171621179,0.0262980445,0.0022545359,0.0896019458,0.0,0.0,-0.001395349,-0.006756757,6.00936e-05,0.0530612244897958,-0.0076923076923076,0.0197628458498024,0.036144578313253,0.0,0.0278884462151394,-0.047970479704797,0.0932203389830508,0.162162162162162,0.2403846153846154,0.2169811320754717,0.1517857142857142,0.1834862385321101,0.1415929203539823,0.0573770491803278,0.084033613445378,0.0661157024793388,0.036144578313253
17057.0,0.0021405883,0.0149098268,0.0380265655,0.0542905761,0.1119987709,-0.017087872,1.0,-0.003597764,0.9101045053,0.0343413986,0.1864406779661016,0.1666666666666667,0.25,0.0606060606060605,-0.125,-0.0789473684210526,-0.2045454545454545,-0.125,-0.1025641025641025,-0.1463414634146341,-0.125,-0.2473118279569892,-0.2222222222222222,-0.3,-0.1666666666666666,-0.1025641025641025,-0.0277777777777777,-0.0277777777777777
17225.0,0.0377295386,-0.00467777,-0.012491049,0.0814432333,0.050923621,0.0101860894,0.0,0.0539300057,3.7559372535,-0.101029601,0.0769230769230768,0.0144927536231884,0.0769230769230768,-0.0070921985815602,0.2173913043478261,0.6470588235294117,1.0,1.0588235294117645,1.121212121212121,1.9166666666666663,2.255813953488372,1.7999999999999998,1.641509433962264,1.5925925925925926,1.2580645161290325,1.2580645161290325,1.6923076923076923,1.5925925925925926
58018.0,0.004332956,-0.033089039,-0.117988998,-0.155348941,0.0041240907,-0.035677207,0.0,-0.126977726,-0.317713397,-0.082267446,0.0,-0.0337078651685393,-0.1041666666666666,-0.2252252252252252,-0.3228346456692913,-0.2521739130434782,-0.2456140350877192,-0.2521739130434782,-0.2321428571428571,-0.2892561983471075,-0.3008130081300812,-0.2389380530973451,-0.2456140350877192,-0.2037037037037037,-0.1886792452830188,-0.1650485436893204,-0.2586206896551724,-0.2110091743119265
17903.0,-0.00497295,-0.000772678,-0.001163853,0.0852589461,0.083994531,0.003877922,0.0,-0.005148515,-0.41902408,-0.019767944,-0.1721311475409835,-0.2518518518518519,-0.2785714285714286,-0.2573529411764705,-0.2462686567164179,-0.2348484848484848,-0.1721311475409835,-0.1217391304347825,-0.2047244094488188,-0.1854838709677418,-0.0560747663551401,-0.0982142857142857,-0.1217391304347825,-0.1293103448275862,-0.1583333333333333,-0.2462686567164179,-0.2785714285714286,-0.2109375
49373.0,-0.002201859,-0.012275065,-0.016255403,0.0061454132,0.2409862481,-0.003253302,0.0,-2.5065e-05,1.5835411471,0.0025372207,0.1005747126436782,0.1264705882352941,0.2516339869281045,0.2006269592476488,0.2120253164556962,0.1133720930232558,0.0880681818181818,0.1857585139318884,0.2275641025641026,0.2435064935064934,0.4080882352941177,0.456273764258555,-0.1315192743764172,-0.1816239316239316,-0.1655773420479303,-0.1526548672566371,-0.1295454545454545,-0.0401002506265664
18570.0,-0.003095489,0.0321306791,0.037531295,0.0313112892,0.085040815,-0.039638082,2.0,-0.001,0.3063673682,0.000158228,0.0256410256410255,-0.2660550458715596,-0.2380952380952381,-0.2727272727272727,-0.2792792792792793,-0.2857142857142857,-0.2156862745098039,-0.0804597701149425,-0.0697674418604651,-0.0476190476190476,-0.036144578313253,-0.024390243902439,0.0389610389610388,-0.1208791208791209,-0.0751445086705202,-0.0588235294117647,-0.0303030303030302,-0.0123456790123457
27289.0,0.0025241052,0.0047855068,0.0229199556,0.2994601061,0.0118371126,-0.008163847,0.0,-0.005823928,6.7188905547,-0.130779654,-0.0163043478260869,-0.0109289617486338,-0.0765306122448979,0.0402298850574711,0.1383647798742138,0.4958677685950412,0.3923076923076922,0.5877192982456141,0.8854166666666667,0.8854166666666667,1.3815789473684212,1.585714285714286,1.234567901234568,1.5138888888888888,1.479452054794521,1.873015873015873,1.873015873015873,2.1206896551724137
18834.0,0.0039939247,-0.005889282,-0.007952919,-0.044958462,0.2614413777,0.0338742968,1.0,-0.011428571,1.8,0.0091890879,0.1666666666666667,0.0370370370370369,-0.0344827586206896,-0.0967741935483871,-0.1515151515151515,-0.125,-0.1764705882352941,-0.1764705882352941,-0.1764705882352941,-0.125,-0.1764705882352941,-0.1764705882352941,-0.2222222222222222,-0.3,-0.4399999999999999,-0.4814814814814815,-0.5172413793103448,-0.5333333333333333
47642.0,0.0243312417,0.0442442717,0.0593582525,0.0248935473,0.224213114,-0.006416759,3.0,0.0016116505,0.3836675021,0.0189776365,0.0729166666666667,0.1839080459770115,0.2261904761904762,0.1381215469613259,0.0198019801980198,0.03,-0.0048309178743961,0.10752688172043,0.2335329341317364,0.2638036809815951,0.3205128205128205,0.5259259259259259,0.6220472440944882,0.4609929078014185,0.4305555555555556,0.5606060606060606,0.6220472440944882,0.7606837606837606
18973.0,0.0099185894,0.0271071266,0.0383434894,0.0326381585,0.2741236667,-0.052148835,0.0,0.0057211694,4.1118909366,0.0560606085,0.0123456790123457,-0.0238095238095238,-0.0352941176470588,-0.0238095238095238,0.0249999999999999,0.0649350649350648,0.0789473684210526,0.0512820512820513,0.0249999999999999,0.0933333333333332,0.1714285714285714,0.2424242424242424,0.197080291970803,0.1631205673758864,0.2424242424242424,0.2238805970149253,0.2424242424242424,0.1631205673758864
29946.0,-0.00491444,0.0248789355,0.0491969981,0.0105802675,0.0221069773,0.0106221859,1.0,0.0001336226,0.9475431607,0.0408981815,0.1189320388349515,0.0,-0.0335429769392033,-0.0724346076458752,0.116222760290557,0.116222760290557,0.0477272727272726,0.206806282722513,0.239247311827957,0.239247311827957,0.3558823529411765,0.5366666666666666,0.4681528662420382,0.4316770186335403,0.4681528662420382,0.6006944444444444,0.7137546468401488,0.6824817518248176
10866.0,-0.001138943,0.0214224587,0.0400968627,0.0927960386,0.0549886225,0.0021262447,1.0,0.0008553846,0.2159624413,0.0072286339,0.0441767068273093,-0.0747330960854092,-0.1362126245847176,-0.1475409836065574,-0.195046439628483,-0.1719745222929936,-0.1849529780564263,-0.0972222222222222,-0.0476190476190476,-0.037037037037037,-0.0262172284644194,0.0833333333333332,0.0655737704918033,0.0077519379844961,0.0878661087866108,0.1063829787234043,0.1206896551724137,0.25
29970.0,-0.020163604,0.0240989843,0.0319719043,-0.034555483,0.3009527794,-0.028159463,1.0,0.0008832648,4.6064073227,-0.010921517,-0.1067961165048543,0.0337078651685394,0.0,0.0,-0.4177215189873418,-0.4064516129032258,-0.3846153846153846,-0.3762711864406779,-0.3134328358208955,-0.242798353909465,-0.264,-0.2268907563025209,-0.2610441767068273,-0.2520325203252033,-0.1748878923766815,-0.1822222222222221,-0.1858407079646017,-0.1674208144796379
44257.0,-0.00731404,0.008026933,0.0142372154,0.0602320186,0.1105477333,0.4355632176,0.0,-0.010796597,1.184,-0.023061613,0.1479591836734695,0.0416666666666667,0.2032085561497325,0.1421319796954314,0.1842105263157893,0.2640449438202248,0.2569832402234637,0.2857142857142858,0.5625,0.4423076923076923,0.5,0.5625,0.5202702702702702,0.5306122448979591,0.5100671140939597,0.5625,0.6304347826086956,0.6071428571428572
67176.0,0.0092828437,0.0191975511,0.0277523153,0.0805048886,0.1656539736,-0.013557776,1.0,-0.000176101,2.7756202805,-0.081281379,0.0671140939597314,-0.0304878048780488,0.0192307692307691,-0.1804123711340206,-0.2392344497607655,-0.2355769230769231,-0.2049999999999999,-0.0479041916167665,-0.0479041916167665,0.06,0.2230769230769231,0.2325581395348837,0.2230769230769231,0.1691176470588236,0.1521739130434782,0.1041666666666667,0.06,0.0671140939597314
19880.0,0.0016650469,0.015705761,0.0292365664,0.0758876868,0.1512185495,-0.005722177,3.0,0.0009513515,1.474749939,0.1902937368,0.0,0.15625,0.0277777777777776,-0.2291666666666666,-0.2448979591836735,-0.1777777777777778,-0.3148148148148147,-0.3728813559322034,-0.3392857142857143,-0.3272727272727272,-0.3620689655172413,-0.3508771929824561,-0.3620689655172413,-0.3728813559322034,-0.4714285714285714,-0.3934426229508196,-0.4307692307692308,-0.4788732394366197
45655.0,0.0009692159,0.0135855946,0.0429153002,0.0610151196,0.0092849201,0.0207248463,0.0,-0.00817086,6.8501577287,0.0317770923,0.0204081632653061,-0.0430622009569378,-0.1999999999999999,-0.2673992673992674,-0.3610223642172524,-0.2982456140350877,-0.2366412213740457,-0.1935483870967742,-0.0099009900990099,-0.0099009900990099,0.1428571428571428,0.1695906432748537,0.3605442176870748,0.2903225806451612,-0.1341991341991342,0.0,0.2658227848101266,0.2738853503184713
20240.0,0.0026810347,0.0082282287,0.0214919082,0.0769720814,0.0223795466,0.0242340159,1.0,0.000947518,1.6940454283,0.0001956178,0.0522388059701492,0.0444444444444445,0.0763358778625953,-0.1454545454545455,-0.0662251655629139,0.014388489208633,0.205128205128205,0.3557692307692308,0.330188679245283,0.5326086956521738,0.4536082474226803,0.7407407407407407,0.8076923076923077,0.6785714285714286,0.6395348837209303,0.5842696629213484,0.9583333333333331,0.6987951807228916
20248.0,0.017802645,0.0465696289,0.067425839,0.0541795666,0.0987149714,-0.076032582,2.0,-0.000263158,0.8493070583,4.5964e-05,0.2159999999999999,0.0742049469964665,0.256198347107438,0.1515151515151516,0.1428571428571428,0.3333333333333332,0.256198347107438,0.4339622641509433,0.5353535353535352,0.4901960784313726,0.8095238095238095,0.8999999999999999,0.974025974025974,0.8313253012048192,0.8650306748466257,1.1560283687943262,1.2028985507246377,1.2686567164179103
20467.0,0.0007151108,-0.000611995,-0.000854628,-0.163259259,0.1098491901,-0.003685662,2.0,0.0085925926,0.6140350877,0.0666666701,0.0588235294117647,-0.0999999999999999,-0.0999999999999999,-0.1627906976744185,-0.28,-0.25,-0.4,-0.28,-0.3333333333333333,-0.25,-0.3333333333333333,-0.1428571428571429,-0.1818181818181817,-0.25,-0.25,-0.4,-0.4545454545454546,-0.3793103448275862
62818.0,0.0026513105,0.0208255061,0.0561844586,0.031152929,0.0980603304,-0.040756885,3.0,0.0022958818,-0.484346225,-0.051232927,0.0344827586206897,0.0,-0.0721649484536082,-0.2105263157894736,-0.256198347107438,-0.2741935483870967,-0.2741935483870967,-0.25,-0.0999999999999999,-0.0109890109890109,-0.0909090909090909,0.139240506329114,0.1111111111111111,-0.0109890109890109,-0.0109890109890109,-0.0721649484536082,-0.1176470588235294,-0.1089108910891089
49402.0,0.0043922831,0.0195306848,0.0555427877,0.0469310602,0.228932944,-0.026842663,3.0,0.0035443038,0.774235771,0.0418676436,0.2153846153846152,0.0463576158940397,0.1048951048951047,-0.1022727272727272,-0.1022727272727272,-0.0062893081761006,0.0128205128205127,0.0604026845637584,0.2153846153846152,0.234375,0.3166666666666666,0.3739130434782609,0.3504273504273505,0.196969696969697,0.3057851239669422,0.3166666666666666,0.4363636363636363,0.595959595959596
25320.0,-0.00066256,0.0212466845,0.0381446247,0.0173093537,0.1073539873,-0.01387682,1.0,3.99202e-05,0.5565756528,0.0277878116,0.1412300683371299,-0.0547169811320754,-0.0118343195266271,-0.0346820809248554,0.0797413793103447,0.1464530892448512,0.1183035714285714,0.2043269230769231,0.3324468085106382,0.2683544303797469,0.1570438799076212,0.5274390243902438,0.6109324758842443,0.6755852842809364,-0.1593959731543623,-0.1840390879478827,-0.1800327332242226,-0.0365384615384615
68873.0,0.0039522716,-0.074415184,-0.925064599,0.4111507937,0.015884077,0.1496461557,0.0,-0.263630952,-0.249662618,0.0998419039,0.0606060606060605,-0.0277777777777777,0.1475409836065573,0.0447761194029849,0.2280701754385965,0.2962962962962963,0.0769230769230768,0.1666666666666667,0.0606060606060605,-0.0277777777777777,-0.0140845070422535,0.0144927536231884,0.1666666666666667,0.09375,0.2280701754385965,0.1290322580645162,0.09375,0.0606060606060605
60062.0,-0.000146813,0.0100954291,0.0233261714,-0.349736583,0.0015616393,0.3057563507,1.0,-0.001457887,0.0515339278,-0.05322692,-0.0744336569579288,0.0035087719298245,0.1042471042471042,0.0214285714285713,0.0833333333333332,0.11284046692607,0.0631970260223049,0.368421052631579,0.3883495145631068,0.3554502369668246,0.4444444444444444,0.4973821989528795,1.0140845070422535,0.6823529411764706,0.5376344086021505,0.5132275132275133,-0.2311827956989247,-0.1563421828908554
40352.0,0.0032036598,0.0077076381,0.0247332051,0.0505459059,0.0090524863,0.0064125138,1.0,0.0085109761,1.4187684815,0.0243387176,0.1223021582733812,0.0648464163822526,0.0947368421052632,0.0612244897959184,0.1345454545454545,0.3054393305439331,0.263157894736842,0.1863117870722432,0.1641791044776119,0.3624454148471616,0.3624454148471616,0.3565217391304347,0.5,0.4311926605504588,0.3991031390134529,0.3506493506493506,0.2839506172839505,0.3866666666666667
21742.0,0.0144957826,0.0293390982,0.0429948839,-0.016808192,0.0029757724,-0.01893049,0.0,0.0005042017,2.4255001929,-0.05100194,0.202020202020202,0.0258620689655173,-0.4386792452830188,-0.4166666666666666,-0.4734513274336283,-0.274390243902439,-0.2420382165605095,-0.274390243902439,-0.1904761904761904,-0.184931506849315,-0.15,-0.0846153846153846,0.0,-0.0245901639344262,-0.2371794871794872,-0.1904761904761904,-0.3802083333333333,-0.2468354430379746
