firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
12627,0.6076289048,0.1666314074,4.1077575854,0.0,0.0210439982,0.3082482508,0.2232603885,0.6167460858,0.5418652144,0.051973976,0.3826086957,0.307322965,0.97299444,0.0044999745,0.3186784599,10.0,0.0,0.2,2.0847682119,-4.000350649,0.0992317881,1.3265306122,-0.618395303,0.0061266167,0.6262840949,0.3656147368,0.0,17.352201258,1.9694987272,17.352201258,1.9694987272,3.4099560761,1.6207376479,1.8381476856,0.0,0.0,0.0,0.0,0.0,0.5607509741,6.0,-0.177616665,-0.430702376,0.0835153762,-1.327838441,-0.759535453,-0.073455353,-344.0458886,0.3143699447,9.7179408004,0.0564404751,0.0865872764,0.1851309284,0.1774877465,0.5663944344,-0.006723196,4.0,0.0970811939,4.2973512758,0.1853952482,2.0,9.1602043025,1.3889430215,0.0,0.15625,0.0537455212,0.0759988667,0.959839059,13.482073704,3.3419381e-07,8.8841904e-09,2.4717380643,6.1094890583,-6.156227738,0.1447361417,-0.075995845,0.0396995558
13232,1.0878598635,-0.15289401,-5.725645593,0.0,3.3378325345,4.7370518541,0.0553677735,-0.148141821,0.3135557833,0.026871055,-0.160189056,-0.1506042,-4.738471461,0.5715898929,0.1506042002,10.0,0.119886847,0.0039525692,-0.100090855,0.249295787,-0.031532357,0.1603159448,0.0115497102,-0.212532741,-0.108921288,0.5452489361,0.0,1.3324383586,1.64183027,0.3658656643,0.2310815584,22.547993429,33.546438547,0.0827191876,0.0,0.0,1.0,0.0,0.0,1.1311740237,4.0,0.0188778359,0.0152874145,0.598429658,-0.286120087,-0.12804959,0.4392961527,-494.4621662,0.3651068841,10.330506205,0.0088904165,-0.036259619,-0.125082958,-0.245921296,0.0251027867,-0.669886547,0.0,-0.035862069,-0.504908237,0.1011494286,2.0,8.8049533858,0.1832368929,0.0,0.036144577,0.0121737834,0.0080096638,0.9403640989,0.9760860301,5.9035771e-07,0.913043582,1.3349274973,1.7820314231,-1.022451947,0.0616768775,0.3007451505,0.1125857635
13777,0.672094113,-0.052543742,0.1902997001,0.0570101191,0.2661721749,0.7514839739,-0.207023789,-0.105663676,0.3005853733,-0.002506041,-0.004058611,-0.147218287,-2.784153005,0.0937460745,0.1472182871,12.0,0.0,-0.038331454,-0.118134851,0.0675150647,-0.107607801,0.1418354503,-0.192204958,0.0191424662,-0.140394365,0.583407188,0.0,2.7808487737,-0.187366164,2.7808487737,-0.187366164,2.3165166937,3.6204418828,-0.12287312,0.0,0.0,0.0,0.0,1.0,0.4033315992,2.0,-1.695550797,-0.214136559,0.3197382611,-11.18168779,0.1975950737,0.0510627836,-350.106253,0.1088391198,11.74654792,-0.005334075,-0.009383277,-0.013181498,-0.055776833,0.3073124316,-0.006496796,3.0,0.01,2.1887836874,0.0018115938,4.0,11.508586063,2.2350341503,0.0,0.2696629167,0.0690400992,0.0680161387,1.1532804818,18.446295136,5.0570221e-08,5.9130291e-09,1.4391496928,2.0711518382,-0.5478454,0.0703164566,1.6867913956,0.3859300898
44652,0.6104261287,0.1027388831,-8.215436228,0.020401102,1.4824148983,5.4631302256,0.0998215737,0.0150318285,0.7687858159,1.006554202,-0.039440332,0.0101846837,0.20593075,0.0815817878,0.0101846837,20.0,-0.001839673,-0.070866142,-0.021761096,-0.05591629,0.0242352287,0.1428508296,0.0970892169,0.0200725117,0.1771443822,0.3931974855,0.0,1.1038939522,0.1361345015,0.3134075201,0.4111606419,93.797433683,62.911728818,0.1480395924,0.0,0.0,1.0,1.0,0.0,2.9565254823,6.0,0.0763974194,-0.087622573,-0.109294443,-0.281201175,0.3040904471,-0.072074993,2072.041828,0.0597681503,15.288248492,0.0018677912,0.0187189546,0.0679438247,-0.066661041,0.0278300856,0.0286479493,3.0,-0.000851064,-0.427515892,0.0051810727,4.0,14.24252187,0.3915350731,0.0,0.0173913036,0.0079727263,0.0130925297,0.4695087343,0.608089473,1.3307233e-09,7.3382769e-08,0.6553976666,0.4295461014,0.1045119379,0.0301056858,0.2322695588,0.1318571375
38746,1.0860951741,0.0419381359,-11.12388646,0.0,2.0761852562,2.2292983495,0.0320552272,-0.006040768,0.0451918375,0.1025834718,-0.06686162,0.0878481387,6.6441821248,-0.236706477,0.0878481387,20.0,0.1364043021,0.1815252417,0.3462310485,0.0181927227,0.2956021839,0.0479057366,0.9444214379,-0.085915618,0.1354293741,0.5483166664,0.0,2.803046595,0.0344565494,1.2102598566,-0.063876089,19.037898233,2.6599160391,0.0332387882,0.0,0.0,0.0,0.0,0.0,0.0842297882,6.0,1.8943830717,-0.66772551,3.2673996106,8.4268059604,-0.939021852,-0.549315978,-10.39673462,0.0645718651,10.906520042,0.0021897853,0.0068818892,0.0185307848,0.1228086552,0.0436724484,0.1393481634,1.0,0.0095401677,0.5391621129,0.002139518,3.0,8.5871855632,0.1048314404,0.0,0.0370370373,0.0191354714,0.0218022279,1.0233798342,0.4459594043,6.8681454e-07,0.9130436316,1.0823630587,1.1715097908,0.0751219243,0.0527910822,0.0341905196,0.1689613064
60871,0.2909969306,0.0415357048,5.8192240218,0.0,0.1638969827,0.4312552043,0.157027374,0.2024769636,0.6489538565,0.0197573023,0.192645066,-0.145675448,-1.461098582,0.1022234641,0.1456754483,20.0,-0.026360396,0.0188679245,0.1608163657,0.0463466651,0.0124675823,0.2174618101,-0.096784353,0.0696043579,0.2080862371,0.6374955134,0.0,2.4514613019,-0.192361453,1.8174415334,-0.044933317,4.2553516904,4.7646192796,0.502488759,0.0,0.0,1.0,0.0,0.0,1.0026457231,6.0,0.0534310707,-0.144173272,-0.338099509,-0.426016113,-0.303316202,0.1861972095,984.38927257,0.0639047177,14.778831955,0.0047887098,0.0289849743,0.0453100601,0.0165964565,0.1897144975,0.1286081867,8.0,0.0002325582,0.5675585978,0.0654876288,7.0,14.609001987,0.983293472,0.0,0.0590405911,0.0260748437,0.0351495493,0.7227798629,4.0742066745,1.6602271e-09,1.3183261e-08,2.0640751074,4.2604060489,0.3250354864,0.0432865287,0.2095048028,0.5827469851
14198,0.9332283991,0.0741811078,-0.328859274,0.0,0.2181806219,0.9571473399,0.0560689386,0.0724947745,0.4118734419,-0.000889968,-0.018130054,-0.020205467,-0.319164904,0.0978571139,0.0202054669,20.0,0.0053083623,0.3471698113,0.0896535432,0.0134668057,-0.018359683,0.1457303207,-0.147767787,0.0302520331,0.0916717484,0.7012787455,0.0,6.7537926554,0.0474003779,5.1805953609,0.0595845207,2.0034429425,5.3064620219,0.497437194,0.0,0.0,1.0,0.0,0.0,0.5373430349,7.0,-0.54427204,0.2191755339,0.3879111572,-0.437255915,-0.609962698,0.1047855179,-276.2198789,0.0647790231,12.371743851,0.0005801203,0.0127779364,0.0165845909,0.0116674547,0.39860371,0.0204139432,0.0,-0.002613045,2.3900760441,-0.059267242,6.0,10.650151803,0.2659046392,0.0,0.0526315793,0.028319488,0.0286305449,1.1163036789,0.5384843756,7.5487867e-07,2.7391306771,1.096697816,1.2027460996,0.0880312823,0.0427329278,-0.328729121,0.478497579
14331,0.732178423,0.1071901191,0.6422148786,0.0,0.0444186015,0.771838366,0.3335723639,0.1606832484,0.5384876636,0.0163640439,-0.217196702,-0.043198062,-0.291308143,0.1384154737,0.043198062,14.0,0.0204340148,0.2467532468,0.4535796999,0.600061229,-0.105475269,0.5238178328,0.3883589047,0.0467885326,0.1956996289,0.7056876312,0.0,16.051282051,0.1180741157,12.933404558,0.1022508866,2.2187980326,5.7985539265,1.8381476856,0.0,0.0,0.0,0.0,0.0,0.5883868151,6.0,-0.559012354,0.1187589693,0.1868611811,-0.232976524,0.4101929181,0.1453438777,-398.9928789,0.0647790231,11.317202509,-0.012832683,0.0222358968,0.0238588101,-0.039998421,0.4335884368,0.0183435472,1.0,-0.014188318,0.4584756752,0.0002194904,4.0,11.398594277,1.8778458844,0.0,0.0579710156,0.0217716561,0.0308643888,0.9300159088,3.0393300462,9.8994086e-08,2.3378994e-08,1.2279221962,1.5077929199,0.2134227461,0.055151736,-0.001976283,0.478497579
45583,0.8176667746,0.0543461935,-19.60713478,0.035578026,0.6523040015,1.9659260468,0.100518875,0.0621490652,0.4209564954,0.0036319613,0.1137234858,-0.042327534,-1.11139163,0.1147460981,0.0423275336,21.0,0.0226308221,0.0315789474,0.1070030529,0.0949292622,-0.021407416,0.1361699949,-0.006010869,0.0623112951,0.0243081779,0.5156273179,0.0,3.1787722417,-0.197698478,1.1054883425,-0.213458962,213.85436454,6.8455936645,0.1771114604,0.0,0.0,1.0,0.0,0.0,0.68863969,6.0,0.0186314948,-0.123228178,0.3531184642,-0.116271793,-1.970305602,0.1139194713,-393.3451694,0.1215864161,12.339400893,0.0003845449,0.0071946729,0.0129134676,0.0372536067,0.0062537477,-0.02567291,0.0,-0.000758294,2.6461867069,-0.009975124,2.0,10.763588813,0.2282505652,0.0,0.0100502511,0.0061697798,0.0069317401,0.8855165559,0.6822438154,5.7714065e-08,1.1379432e-07,0.4054419315,0.1643831598,0.1908766579,0.0284770879,0.0592516063,0.1252704221
14702,0.22094074,0.0488625804,6.8190540461,0.0,0.1683815002,0.37952256,0.2558008029,0.5200303173,0.7380935802,0.0463559681,0.4123803679,0.0727443543,0.480458221,0.0253861519,0.0727443543,20.0,0.0645546629,0.3709643385,0.5367914544,-0.048291742,0.0734126312,0.1292551287,0.1212489794,0.2357314007,0.6137697449,0.6395547891,0.0,2.4787574557,0.2156426947,1.9838064754,0.2149860385,3.9301651572,4.0900784351,0.4327873232,0.0,0.0,1.0,0.0,0.0,1.3541524011,6.0,-0.322607628,0.270283209,-0.237266959,-0.006828725,0.7555220092,-0.032020264,3784.9239902,0.0295456463,16.042702053,0.0124295546,0.0386499987,0.0681056109,0.0511006873,0.2215760244,-0.057294418,8.0,-6.4935e-05,0.4912063365,0.0559597299,6.0,16.480400408,5.5629146995,0.0,0.1397590339,0.0419743434,0.041407935,0.423026719,15.149748223,9.675373e-11,2.7075555e-09,2.0413770787,4.1672203774,0.1975022737,0.0527682289,1.3413761897,0.432442079
15537,0.595626501,0.0324656962,2.1609931293,0.0101972337,0.1164409291,0.6454815196,0.0409106871,0.0556125641,0.4335377299,0.0025855211,0.1435914442,0.0609019627,1.3005720229,-0.00975828,0.0609019627,15.0,0.1391662202,0.56,0.1848580637,-0.178667454,-0.191453235,0.1203381978,-0.030929811,0.1799023902,0.0399717015,0.5992419565,0.0,5.6885577631,-0.099964097,3.3165930831,-0.307031391,4.7761399126,4.8841338784,0.458230198,0.0,0.0,1.0,0.0,0.0,0.5058955312,3.0,-0.401134641,0.4593188705,0.1374188023,0.0318594914,0.1747593406,-0.067164696,-529.2522598,0.0295456463,10.85263746,-0.011913403,0.0038995273,0.0050589266,0.0590392821,0.1897953861,0.0124837289,0.0,-0.011682923,2.7272830968,-0.192460312,2.0,9.6463993452,0.483700324,0.0,0.097560972,0.0467360103,0.0377044698,0.9792744631,1.4811592245,2.269591e-06,1.8260870438,0.3514130676,0.1234911441,0.9660602467,0.0492903754,-0.399904883,0.432442079
68830,0.6033571588,0.0850156249,-1.326487551,0.0,0.6966880623,2.5835071308,0.1237401765,0.4556941936,0.7426068819,0.1957182503,0.345350277,0.1757459184,2.2668307399,-0.107700407,0.1757459184,11.0,0.2485727915,0.1917973462,0.2837432212,-0.314179627,-0.040845602,0.0311644178,-0.409424896,0.5067677355,0.6079792783,0.5443277765,0.0,2.3984362506,0.096899427,0.348733896,-0.371329213,26.921859615,181.48137536,0.157324101,0.0,0.0,1.0,0.0,0.0,1.7300428104,3.0,15.064430756,-0.038407608,0.1548358035,-1.165268551,0.9059103001,-0.032048964,-1221.50642,0.0297952462,11.94442375,0.0099078742,0.039214323,0.0972389843,0.2069302988,0.0738152594,-0.032531675,1.0,0.0001832061,-0.517007468,0.0383735197,4.0,11.346805943,0.6872041448,0.0,0.0451127812,0.0187836808,0.0211666822,0.6031637472,1.7510874341,3.8320242e-08,2.6934638e-08,1.7194259639,2.9564256454,0.3265260138,0.0573974941,0.6126052944,0.207063706
85631,0.2067177815,0.0361732473,4.5049473901,0.0072255752,0.1013459287,0.2973291908,0.4363607781,0.1906815454,1.0396024442,0.9899326032,0.4685124311,-0.107798636,-0.844539448,0.0667229817,0.1077986358,10.0,-0.006841423,0.0,0.1111912495,-0.100683268,0.0311153572,0.3731054499,0.195676128,0.038577434,0.0896156347,0.6848054415,0.0,2.4071553003,-0.118997193,2.3699335441,-0.104419065,1.9358030239,5.3889043317,0.5548732684,0.0,0.0,0.0,0.0,0.0,1.4171025906,4.0,0.1347553378,-0.516816889,0.0467265357,8.3075121153,1.2295054549,0.0437911371,1052.7904134,0.0991112115,14.588938783,-0.010388417,0.0173938853,0.0235674421,0.0169344425,0.4985811366,0.0087534157,0.0,0.0003018868,1.9813626965,0.096426636,7.0,15.241018,2.6486041644,0.0,0.0416666679,0.0294817867,0.0385043088,0.7855061736,12.810154697,7.039306e-10,4.8813169e-09,0.6681778313,0.4464616143,0.0238699159,0.0524808406,-0.118216917,0.3859300898
16185,0.172224108,0.0929329971,3.1298674967,0.0854531772,0.2179940797,0.4440327307,0.5718157182,0.1029015323,0.969388479,-0.009578544,0.2055802332,-0.041561947,-0.166374072,0.1083946382,0.0415619465,12.0,0.0103230159,0.1297297297,0.1038624735,-0.05738275,1.6192343779,0.514379085,0.3842452862,0.0388408059,-0.004425421,0.8180145692,0.0,1.6876800738,-0.091312519,1.6683185433,-0.100724914,2.2791162072,2.839794526,0.5155768141,0.0,0.0,0.0,0.0,0.0,1.9826610563,5.0,0.1463756468,-0.387087159,0.0122328621,8.1997361534,0.410368236,0.0854627936,-432.3866486,0.0991112115,11.540170914,0.0150042565,0.0685883413,0.1292983201,0.0243219647,0.4992763645,-0.011368185,1.0,0.0022213559,-0.373663063,0.0441374481,5.0,9.236787542,0.1120745022,0.0,0.0542635657,0.0190856455,0.0251338022,1.2195070207,0.9197948023,1.1632623e-06,8.2173915005,0.0606953539,0.003683926,0.7835034116,0.0417994879,0.0924342068,0.3859300898
16791,1.3833143203,0.020706123,-28.13326419,0.0,1.0712694146,7.9478818316,-0.005884128,0.1538592896,1.1647882514,0.0,0.4009501188,-0.034726076,-3.842105263,0.100261227,0.0347260763,14.0,0.1439784349,0.044982699,0.1226332803,0.5799197125,-0.027945429,0.1473636773,-0.458767272,0.2723702186,0.0151959477,0.5277729762,0.0,1.7214452214,-0.30676711,0.2331002331,-0.681040862,169.60465116,101.29166667,0.1519588445,0.0,0.0,1.0,0.0,0.0,1.7939216209,4.0,-0.202373173,-0.304120498,0.833616324,1.0375633856,0.4066415015,0.076532585,-127.4018075,0.0594298188,7.8257944814,-0.006318306,-0.018171573,-0.032766066,0.4104898062,0.0190913127,-0.016428094,0.0,0.0537632667,0.2727272727,0.0111111104,3.0,4.5366236435,0.070210465,0.0,0.25,0.0964313861,0.1768849991,1.3953112293,0.7393543477,0.0001134671,10.956521944,1.7122277484,2.9317238623,0.1343452689,0.1727651731,-0.089743592,0.1175202212
17057,0.2167120976,0.0008042544,15.797948218,0.0,0.1879197895,0.4296556889,-0.057175529,0.0205157925,0.3644161113,0.0534101825,-0.120456012,0.1148462598,11.796159527,-0.045199098,0.1148462598,19.0,0.0154313905,-0.057142857,-0.143433048,-0.104920432,-0.022835846,0.1278917503,-0.174135687,-0.090002898,0.1852456956,0.5259700721,0.0,2.5010245902,0.1566261849,1.8834528689,0.0633867316,10.009635974,3.6894238358,0.0710688945,0.0,0.0,1.0,0.0,1.0,0.7639814,2.0,-0.117726003,-0.130421862,3.1793367618,282.4638135,4.9892082989,-0.063632111,-1541.700651,0.3182057129,11.23667777,-0.030500112,-0.055653359,-0.103912629,-0.054670744,0.1766772215,-0.043224878,0.0,-0.020996885,0.1364448694,0.0288313292,2.0,10.970703769,2.7636321195,0.0,0.0802469105,0.0305981491,0.0446169193,1.2520966183,17.345069877,6.2136225e-08,5.8747341e-09,1.9041532647,3.6257996556,-0.044343709,0.0613027341,0.3310810839,0.0965129337
