firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,secured,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,chmom,turn,IPO,indmom,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol
54594,0.5546515907,0.0750711512,6.3181161535,0.0220838814,0.5822308384,1.3017843839,0.1184934339,0.0901537918,0.3028808247,0.004559935,0.0766296378,0.0168717916,0.2449425063,0.0566830352,0.0168717916,16,0.0586270593,-0.043307087,0.0947804902,0.1119726177,-0.049864514,0.1131917845,-0.107093397,0.1180388955,0.1047208299,0.4982764201,0,3.0402012268,0.5151331189,1.2513459247,0.3732164162,110.0086548,4.7539030359,0.1711170867,0.0,0.0,1,0.100222594,0,0.0,0.5708998718,4.0,0.0841545966,-0.041327351,-0.213910372,-0.265444226,-1.393086672,-0.240602808,0.0473553979,151.17633546,0.474887993,12.294547014,-0.002592564,0.0103844085,0.0209864751,0.0270874499,0.0130923376,-0.022223768,1.0,0.0028349519,-0.373789459,-0.024275364,5.0,12.092560943,-0.168906368,0.6485641768,0,0.4719770828,0.0252100844,0.0158383682,0.027954665,0.6718077004,1.6059952625,3.0494837e-08,3.9983394e-08,2.0620708699,4.2521362724,0.0218408958,0.0498173284
10154,2.2313366256,0.086553323,-19.35560345,0.0,3.7057589123,7.2508764655,0.0579016941,-0.087975045,0.2850271013,-0.002569373,-0.158876479,-0.066808274,-4.803716609,0.5023309584,0.0668082735,17,0.002745988,-0.01809325,0.1906503025,0.1849813923,0.3036421198,0.1442106473,-0.017055381,0.0744552712,0.0604858938,0.5300617084,0,1.6875670704,0.2327567333,1.5559711789,0.2056392084,46.059386973,3.0456023308,0.0990581237,0.0,0.0,1,0.5167672792,0,0.0,0.7872004969,7.0,-0.062786888,0.1755262061,-0.136260208,1.5531828358,-0.377289313,1.2399383783,0.4909638317,-312.1497128,0.0829470253,9.8724805146,-0.024460676,0.0017520806,0.0047173021,0.2166848871,0.0265154081,-0.036641028,0.0,0.1295786683,1.6654871341,0.0016359612,4.0,7.4413203897,-0.000528538,0.1940818103,0,0.6220571233,0.095238097,0.0454276695,0.0408342045,1.4498272075,1.2691513475,1.04225e-05,5.2500001558,0.5474855568,0.2997404349,1.481351942,0.0741636738
10285,-1.60250763,-3.111705024,-19.36983776,0.0,5.2375154665,4.4270230141,-0.601960415,-0.452891281,0.0175006456,0.222101252,-0.019615594,-0.590823775,-1.049624634,0.1544172235,0.5965712084,10,-0.230643163,-0.282555283,-0.301900144,0.083117278,-0.647713811,1.0483372003,1.374438958,-0.268667686,-2.231065599,0.4302794641,0,0.4395200162,-0.712238406,0.2119336344,-0.671923905,32.982300885,5.2790368272,-0.520595794,0.0,0.0,1,3.6504854369,1,0.0,-0.266551759,4.0,-0.718692301,-0.052493185,-0.43509873,-2.030626319,26.342289245,-1.095938288,0.0544876176,-406.515479,0.1481704663,7.7472324588,0.0274329076,-0.190788339,-0.765854459,-0.808644725,0.036925423,-0.149988766,0.0,-0.607933884,0.8341307815,0.3111111149,1.0,4.8936332034,-0.29166662,0.0530066815,0,0.4902804128,0.1666666716,0.1033520563,0.1445747235,0.6980509145,0.1200995644,0.0003818436,11.550001526,1.9708645011,3.8843068817,0.8007453909,0.1797397903
10867,0.5093512805,0.193620829,3.7165318333,0.0,0.2506786173,2.0219667642,0.3702881013,0.2850393091,0.7689090275,0.299620451,-0.082725673,-0.138774957,-0.484325092,0.2873962547,0.1387749568,10,0.0130843022,0.1576819407,0.2877127978,0.279257041,0.3099374799,0.3290712129,-0.439776751,0.3312420123,0.6009359251,0.6257601037,0,2.1328699918,0.1755472029,1.5203393295,0.2076343954,29.249171637,7.4764122978,1.0630819672,0.0,0.0,1,1.8459459459,0,0.0,1.4098632109,8.0,0.187768761,0.4672262596,-0.056670216,-7.772918591,5.8845568675,0.3790362005,-3.377888482,-421.7955422,0.068496935,10.777731582,0.007077212,0.0485114422,0.072202821,0.042983651,0.0462814904,-0.068547432,1.0,0.0151864417,0.730869731,0.0334908813,4.0,10.472332053,-0.448849082,0.845531423,0,0.4469493958,0.0819672123,0.0302047507,0.0371105625,1.1036849333,4.522061414,2.4245629e-07,2.8214012e-08,1.8528591966,3.4330872025,0.1808862572,0.0583535321
11010,2.4701489179,-0.226239485,-4.784351635,0.0,4.123628474,7.0023879746,-0.013532366,-0.222189676,0.2161361713,0.0020538843,-0.287573288,-0.06176659,-2.057317073,0.2392068705,0.0617665904,16,-0.090032037,-0.262931034,-0.374229498,-0.017800603,0.0187990413,0.1355628546,-0.021268522,-0.114691141,-0.081460962,0.6222134817,0,3.334318555,1.5069803076,1.3433497537,1.3105947865,10.597077244,4.4793505118,-0.020375783,0.0,0.0,1,1.2025862069,0,0.0,0.5526828768,4.0,-0.092116136,-0.440926268,-0.28772589,1.5457037267,-0.512046348,-0.099666539,-0.219901351,-187.5838249,0.5299687202,7.860136831,-0.00738788,-0.010613928,-0.030148574,-1.311085408,0.1002133981,-0.089355647,1.0,-0.013795091,-0.970422077,0.0047619045,2.0,5.8471610575,-0.605769247,0.1833855799,0,0.4719770828,0.5,0.1812637267,0.2278431373,1.2221797997,1.3537094223,0.0003572093,2.10000012,1.7180692896,2.9517620838,-5.33031237,0.1634128748
11624,0.1077620925,-0.073424054,6.94164092,0.0,0.0498113527,0.1150536267,-2.497512438,0.7191111111,-0.366401754,0.0122296601,-0.235523748,-0.136319059,-0.240762125,-0.055746322,0.1363190585,7,-0.011441648,-0.25,-0.105766063,0.427273585,-0.14080928,0.5533333333,0.3740074906,-0.010222222,3.3979238754,0.8805879007,0,6.0,2.1250627825,5.898858075,2.2297338035,0.9316855475,5.120754717,-1.216076696,0.0,0.0,0,0.0,0,0.0,-3.138408304,5.0,6.00925146,-0.356936443,-0.336530032,-10.83967913,9.2614312024,-0.778466054,-7.259499759,-1165.257487,0.0308600313,9.1735823738,-0.006024096,-0.007239141,-0.010305615,-0.001128604,0.758947662,-0.001930664,0.0,0.0111355642,-0.389195065,0.0,3.0,7.797933015,-0.477777778,0.1541703544,0,0.7979120421,0.0,0.0159719148,0.2395604396,1.2783370379,1.0758955088,6.088095e-07,1.050000184,1.384481722,1.9167896387,-1.148304577,0.1082423839
11790,0.2987832454,0.0289006138,12.977873823,0.0086634158,0.1278715255,0.1271208602,0.0747361585,0.20429678,0.1553023724,-0.002837684,0.7823327616,-0.017396922,-0.235043645,0.0356935194,0.0173969224,16,0.0291051773,0.0,-0.116263153,0.0189005214,-0.188834764,0.0591850722,0.0457903848,0.2108444197,0.0575155712,0.5506043178,0,3.5206691021,0.1398703217,2.1542011152,0.0044526037,2.665462521,6.3064713065,0.4545958942,0.0,0.0,0,0.0,0,0.0,0.1797552158,4.0,-1.375794321,-0.061693242,-0.078372433,-0.20417541,0.8636926781,-0.061450919,-0.025865575,-165.2027742,0.3666774867,11.931507502,-0.011669481,0.0252709616,0.0374814474,-0.017384431,0.1000463714,0.0100939671,1.0,-0.005381648,-0.608073682,-0.034750067,6.0,9.2944517146,-0.158547015,0.0444887118,0,0.2463094485,0.0609756112,0.032450127,0.0534978317,1.4559075858,0.2236011244,4.9869668e-06,8.4000006524,1.0274487167,1.0556508655,0.0920064748,0.0375430444
12117,3.1409517124,-1.509301509,-3.943288288,0.0,2.3789800933,10.590583162,-0.298666424,-0.214403974,0.6946506052,-0.024649093,-0.007613788,-0.316051988,-1.313621262,0.4733490448,0.3160519879,10,-0.055313094,-0.175,-0.055217578,0.2496111467,-0.065278284,0.7754039989,0.0802636908,-0.004139073,-0.321490468,0.6133214273,0,1.8537151012,-0.324051673,1.3067522969,-0.338526414,9.5138738739,6.2695321776,-0.394238441,0.0,0.0,1,1.0,0,1.0,1.0293760832,4.0,-0.30218509,0.0242991549,-0.327543448,2.7128330234,25.334345497,-0.095938288,0.3734194389,-409.106604,0.1481704663,8.8062368365,0.0037394382,-0.098182884,-0.161835749,-0.603118889,0.2016641837,0.0067324901,0.0,-0.607933884,15.959099288,0.1855958737,4.0,6.7641735505,-0.050000068,0.2800808898,0,0.4902804128,0.1052631587,0.062171936,0.0491643995,1.0573541801,1.671226613,1.0671e-05,2.1000000846,0.9954944823,0.9910092643,0.5631147643,0.0928583465
12320,1.2433390245,-0.246836786,-52.89353499,0.059674219,2.1631304508,5.0637441742,0.1919909443,-0.052689933,0.2986567019,-0.071567808,0.1181364551,-0.160638738,-2.278546325,0.3155922662,0.1606387381,16,0.0217358642,-0.121212121,-0.167344003,-0.186242168,-0.035013938,0.146113653,0.0219778223,0.0741611444,-0.251610968,0.5289712063,0,1.7805916714,-0.045055852,0.8862822687,-0.167517024,162.71708185,6.4409879558,-0.023233816,0.0,0.0,0,,0,0.0,0.5938694338,2.0,-0.794934164,-0.199588724,-0.080461286,0.174534739,-0.548629138,-0.364383871,0.1426164501,-1312.109416,0.0847230902,11.413716821,0.0016274157,0.0045939708,0.0123615229,0.0171701389,0.0087365259,0.0153066224,0.0,0.0011111111,2.4984789222,0.1318552531,3.0,9.9360031442,-0.068607747,0.3429522175,0,0.3284894507,0.0462962948,0.0174688904,0.0183033168,1.0668051007,1.7784671558,6.9404646e-08,6.1169966e-08,1.0166904231,1.0336594164,0.0933243031,0.0407350211
13056,0.5502716449,0.0691369861,2.2811363044,0.0185352525,0.5020851845,1.1839330696,0.1052867601,0.1005226921,0.7565827298,-0.012496485,0.1168803084,0.0234853321,0.3411517995,0.0455507789,0.0234853321,17,0.0294701531,0.025974026,0.0978068202,-0.056142489,0.0321301825,0.1334733423,-0.22918658,0.0624855392,0.0860100165,0.5043024845,0,2.9045500498,-0.143681428,1.812451567,-0.170463267,17.542075919,4.8144578642,0.2292570805,0.0,0.0,1,0.0232593092,0,0.0,1.375933669,5.0,0.0110632687,0.0297309558,0.0314556191,383.66315133,-0.181898261,0.1263109857,272.00462733,744.21066771,0.042100665,14.001506606,0.0008667714,0.0169670659,0.0348428758,0.0324762899,0.0641332342,0.0291407685,0.0,0.0001324503,0.354354095,0.0126606477,4.0,14.185497959,-0.458489332,1.3925002474,0,0.2544582738,0.0363636352,0.0139922896,0.0158037723,0.7762373394,4.3574824106,1.8397981e-09,1.4404753e-08,0.9229943776,0.851918621,0.0785573637,0.0311604987
