firms,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
18980.0,-0.001579222,-0.003361664,0.0805736985,0.1384081744,-0.06331184,0.0,-0.014986603,0.5247826087,-0.124928478,0.0377358490566037,0.3095238095238095,0.3924050632911393,0.25,0.5277777777777777,0.4102564102564103,0.375,0.5068493150684932,0.4473684210526316,0.4285714285714286,0.3924050632911393,0.2941176470588236,0.746031746031746,0.5942028985507246,0.71875,0.8644067796610169,0.9642857142857142,1.0,0.6417910447761195,0.5492957746478873,0.8032786885245902,1.1153846153846154,1.391304347826087,1.6829268292682928,3.0740740740740744,2.548387096774193,2.333333333333333,2.142857142857143,1.75,1.5,1.8947368421052635,1.2000000000000002,0.7741935483870968,0.4285714285714286,0.3924050632911393,0.3580246913580247,0.3924050632911393,0.2359550561797752,-0.0434782608695651,-0.1472868217054264,0.0377358490566037,-0.0517241379310344,0.1111111111111111,0.0185185185185186,-0.2142857142857143,-0.3209876543209876,-0.4086021505376344,-0.5
17232.0,-0.003144779,-0.00422799,-0.046189659,0.1302443932,-2.105223594,1.0,0.0034305317,-0.289855072,-0.021828224,-0.053763440860215,0.1891891891891892,0.2054794520547944,0.2571428571428571,0.3968253968253967,0.3134328358208955,0.2753623188405796,0.375,0.3333333333333332,0.2222222222222223,0.4666666666666665,0.3333333333333332,1.4444444444444446,1.3783783783783785,1.0952380952380951,1.3157894736842106,1.0,0.8333333333333333,0.9555555555555556,0.9130434782608696,0.9130434782608696,0.76,0.6923076923076923,0.6923076923076923,1.2000000000000002,0.9130434782608696,0.8333333333333333,0.9555555555555556,0.9130434782608696,0.9130434782608696,0.5172413793103448,0.375,0.5172413793103448,0.4193548387096775,0.2571428571428571,0.3333333333333332,0.375,0.2394366197183097,0.0864197530864196,0.0864197530864196,0.2222222222222223,0.1,0.2222222222222223,0.1139240506329113,-0.0434782608695651,-0.0222222222222222,-0.0434782608695651,-0.2072072072072072
39116.0,-0.004549882,-0.006385222,-0.340675756,0.0178748337,0.0321650466,1.0,-0.027188303,0.4316939891,0.0,-0.1935483870967742,0.0416666666666667,0.0416666666666667,0.1363636363636364,-0.074074074074074,-0.1071428571428571,-0.1071428571428571,-0.1071428571428571,-0.2424242424242424,-0.4047619047619047,-0.4186046511627906,-0.3055555555555556,0.0,-0.1071428571428571,0.0,0.0,-0.1379310344827586,-0.21875,-0.2647058823529411,0.0,0.0869565217391303,0.1904761904761904,0.25,0.1363636363636364,0.9230769230769232,0.9230769230769232,0.6666666666666667,0.6666666666666667,0.5625,0.1904761904761904,0.1363636363636364,0.1363636363636364,-0.0384615384615384,-0.2424242424242424,-0.3243243243243243,-0.2647058823529411,0.1363636363636364,-0.1071428571428571,-0.21875,-0.3243243243243243,-0.3055555555555556,-0.4047619047619047,-0.3421052631578947,-0.2647058823529411,-0.375,-0.4186046511627906,-0.4186046511627906,-0.5689655172413793
50032.0,0.0228553129,0.054152814,0.4355160136,0.0835983031,0.0039360658,1.0,0.0123663175,1.9932341001,0.0620484715,-0.0594594594594594,0.0874999999999999,0.1012658227848102,0.0545454545454544,0.0874999999999999,0.0235294117647058,0.0807453416149068,0.1153846153846154,0.1153846153846154,0.1599999999999999,-0.0113636363636363,-0.0439560439560439,-0.0333333333333333,-0.09375,0.0609756097560976,0.0874999999999999,0.144736842105263,0.1999999999999999,0.1677852348993289,0.183673469387755,0.3384615384615383,0.5398230088495575,0.5535714285714286,0.5535714285714286,0.74,0.9120879120879122,0.7755102040816326,1.0714285714285716,1.0470588235294116,0.6730769230769231,0.5130434782608695,0.5,0.5535714285714286,0.359375,0.4380165289256199,0.5263157894736843,0.5398230088495575,0.4745762711864407,0.4262295081967213,0.4262295081967213,0.6730769230769231,0.6571428571428573,0.831578947368421,0.5263157894736843,0.5,0.3384615384615383,0.2608695652173913,0.359375
53321.0,0.0260082878,0.0362406797,0.0279749545,0.053148122,-0.107446387,0.0,0.0021729683,0.1354961832,0.0266632056,-0.1428571428571429,0.0196078431372548,-0.1612903225806451,-0.1475409836065574,-0.2160804020100503,-0.2040816326530612,-0.1428571428571429,-0.1428571428571429,-0.1999999999999999,-0.2040816326530612,-0.1235955056179775,-0.2710280373831776,-0.0930232558139535,-0.1567567567567567,-0.1475409836065574,-0.0769230769230768,-0.0982658959537572,-0.2390243902439024,-0.2876712328767123,-0.2535885167464115,-0.2352941176470588,-0.1917098445595855,-0.1428571428571429,0.1641791044776119,0.278688524590164,0.0833333333333332,0.1555555555555554,0.4181818181818182,0.1142857142857143,0.0331125827814569,-0.1284916201117318,-0.1612903225806451,-0.2463768115942028,-0.3004484304932735,-0.3004484304932735,-0.2909090909090909,-0.3389830508474576,-0.3976833976833976,-0.4583333333333333,-0.4264705882352941,-0.409090909090909,-0.4602076124567473,-0.4,-0.4200743494423792,-0.4620689655172414,-0.4967741935483871,-0.4388489208633094,-0.4918566775244299
49330.0,0.0144950468,0.0408784484,0.2338324255,0.1210166942,0.0040723064,3.0,-0.017423447,-0.800181653,-0.056603774,-0.0526315789473684,0.0588235294117647,0.1999999999999999,0.1999999999999999,0.1020408163265305,0.08,0.1020408163265305,-0.0357142857142857,-0.0847457627118644,-0.1428571428571429,-0.1692307692307691,-0.0847457627118644,0.0188679245283018,-0.1428571428571429,0.1020408163265305,0.2272727272727273,0.2272727272727273,0.08,0.125,0.2857142857142858,0.3846153846153846,0.4594594594594594,0.5428571428571429,1.0,1.7000000000000002,1.25,1.25,1.7000000000000002,1.347826086956522,1.16,0.7419354838709677,0.5,0.0588235294117647,0.0,0.2558139534883721,0.1999999999999999,0.9285714285714286,0.7419354838709677,0.2558139534883721,0.2558139534883721,0.1739130434782609,0.0384615384615385,0.6875,0.7419354838709677,0.3500000000000001,0.3170731707317074,0.0384615384615385,-0.1290322580645161
17304.0,0.0364722887,0.0834263208,0.0183357224,0.0435868521,0.0024845192,2.0,0.0089185075,-0.198100028,0.0033658165,-0.0951086956521739,-0.1505102040816326,-0.0431034482758621,-0.0646067415730337,-0.0926430517711172,-0.1096256684491978,-0.1526717557251908,-0.1048387096774193,-0.1878048780487804,-0.261640798226164,-0.191747572815534,-0.1236842105263158,-0.0901639344262295,-0.097560975609756,-0.0566572237960339,0.0406249999999999,0.1443298969072164,0.0953947368421053,0.0707395498392282,0.2957198443579767,0.5560747663551402,0.4605263157894737,0.734375,0.8707865168539326,1.6428571428571428,1.5419847328244276,1.3617021276595749,1.4306569343065694,1.2653061224489797,0.9473684210526316,0.7526315789473683,0.6989795918367347,0.839779005524862,0.8707865168539326,0.819672131147541,0.8707865168539326,0.9821428571428572,0.9588235294117646,0.6403940886699508,0.570754716981132,0.743455497382199,0.5136363636363637,0.7526315789473683,0.6485148514851484,0.665,0.5488372093023255,0.4291845493562232,0.2333333333333334
42032.0,0.0093978838,0.0189193855,0.4587390674,0.1066943453,0.0104752106,0.0,0.0265382191,0.1347368421,0.0521469321,0.0917431192660549,0.4166666666666667,0.3522727272727273,0.4512195121951219,0.4512195121951219,0.7,0.803030303030303,0.676056338028169,0.6527777777777777,0.6301369863013699,0.5256410256410255,0.4166666666666667,0.2934782608695652,0.0438596491228069,0.1333333333333333,0.1121495327102803,0.0818181818181817,0.3522727272727273,0.2395833333333332,0.3999999999999999,0.6527777777777777,0.8888888888888888,0.8307692307692307,0.859375,1.2884615384615383,1.2037037037037035,1.0517241379310347,1.2884615384615383,1.125,0.803030303030303,0.8307692307692307,0.9193548387096776,0.6527777777777777,0.5063291139240507,0.4875,0.6527777777777777,0.803030303030303,0.8888888888888888,0.7,0.7246376811594204,0.75,0.7761194029850746,1.0169491525423728,0.803030303030303,0.803030303030303,0.6527777777777777,0.4875,0.4691358024691359
42235.0,0.0090380435,0.028366998,0.0319717801,0.131111659,-0.004210187,0.0,0.0022560983,-0.463932806,-0.006171872,0.0466666666666666,0.171641791044776,0.2170542635658914,0.171641791044776,0.3083333333333333,0.2362204724409449,0.3418803418803418,0.3534482758620689,0.2170542635658914,0.1134751773049644,0.0261437908496731,-0.0063291139240506,0.3083333333333333,0.2764227642276422,0.1294964028776979,0.0979020979020979,0.1376811594202898,0.0979020979020979,-0.0654761904761904,0.0,0.2868852459016393,0.4144144144144144,0.4403669724770642,0.9146341463414632,1.6610169491525424,1.453125,2.14,2.270833333333333,1.453125,1.453125,1.1805555555555554,0.9146341463414632,0.6881720430107527,0.5858585858585859,0.2868852459016393,0.246031746031746,0.4672897196261683,0.1629629629629629,-0.1467391304347826,-0.2559241706161137,-0.1179775280898876,-0.1079545454545454,0.0466666666666666,0.2265625,0.0328947368421053,-0.1865284974093264,-0.3114035087719298,-0.3643724696356275
47730.0,0.0209611935,0.0301466594,0.1560550107,0.1357561393,0.006591308,0.0,0.0031211002,-0.273182957,-0.02285789,0.0588235294117647,0.25,0.267605633802817,0.1842105263157893,0.1842105263157893,0.1538461538461537,0.1999999999999999,0.1842105263157893,0.1111111111111111,0.0714285714285714,-0.0425531914893616,0.0112359550561798,0.139240506329114,0.0975609756097561,0.0714285714285714,0.125,0.0112359550561798,0.0,0.0112359550561798,0.125,0.2162162162162162,0.4516129032258065,0.4516129032258065,0.5789473684210527,1.25,1.0930232558139537,1.1951219512195124,1.3684210526315788,1.3076923076923077,1.4324324324324325,0.9148936170212768,0.8,0.5789473684210527,0.3432835820895523,0.25,0.1688311688311687,0.6071428571428572,0.6071428571428572,0.0588235294117647,-0.1089108910891089,-0.0999999999999999,-0.256198347107438,0.0588235294117647,0.0,-0.256198347107438,-0.4,-0.4078947368421053,-0.7560975609756098
