firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
53859,0.4800011147,0.0465106018,-5.149466705,0.0294882975,0.8722293761,0.2926651982,0.0614131928,0.0155443474,0.0831770215,0.0062639544,-0.001204643,-0.05374263,-1.557020172,0.118928547,0.0537426303,37.0,0.0005980212,0.0390070922,0.0758585953,0.0534747468,-0.03102484,0.0250088198,0.0170617608,0.043711747,0.0476605623,0.4691980805,0.0,0.8619654649,0.6539603252,0.7701543134,0.6393290008,36.328913231,7.7287501533,0.0853576926,0.0,0.0,1.0,0.0,0.0,0.2145916438,7.0,0.1338504624,-2.791069264,-211.7653842,-0.221540902,-50.64908327,-5988.306529,0.0244389518,13.339904806,0.0018073917,0.0146794767,0.0410648053,0.005470487,0.0023724463,0.0591952498,3.0,0.0036063401,0.0395859657,-0.031284973,5.0,12.958885067,0.543322702,0.0,0.0335045047,0.0162502992,0.0257647931,0.3663890394,0.9075956239,8.5974162e-09,4.9470611e-08,0.7444994865,0.5542794854,0.0537213901,0.030754346,0.0692910295,0.1645871527,0.0560383578064132,-0.1469377874606633,-0.1876440756108806,-0.0462787550744249,-0.0366320393657735,0.1423014586709887,0.2576730906495361,0.2151724137931034,0.3278070836473248,0.3749512290284824,0.3674815677143968,0.4781879194630873,0.5483304042179262,0.5496921723834653,0.5620567375886527,0.6142922583600552,0.5476504172156347,0.5483304042179262,0.5150472914875321,0.611339734796525,0.528187337380746,0.5989110707803995,0.5627494456762749,0.7979591836734694,0.7165124208475402,0.734251968503937,0.6638338054768651,0.7215437225207624,0.7333989178553864,0.615032080659945,0.7436912419594262,0.7708542713567841,0.6829035339063991,0.6032757051865332,0.6999517607332368,0.6474988312295467,0.7602397602397604,0.6669820245979188,0.7690763052208835,0.8306493506493509,0.7970423253442123,0.8053278688524592,0.8108941418293936,0.824961160020715,0.8016359918200411,0.8834847675040085,0.8221302998965876,0.839248434237996
54253,0.3157327121,0.042836192,6.0900239095,0.0291641894,0.5587294595,0.6960545719,0.1088050525,0.1265235707,0.421244758,-0.002029481,0.2499879503,0.0106602816,0.2060066101,0.0340116533,0.0106602816,41.0,0.0021527285,-0.08,-0.002735727,-0.128898378,-0.020157518,0.2033123929,0.0284327828,0.008935066,-0.032651252,0.3051037206,0.0,2.0048311864,-0.057493491,1.5052420555,-0.060287159,10.438799908,4.6418329523,0.1239698405,0.0,0.0,0.0,0.0,0.0,0.9843335094,2.0,-0.797654923,-0.188526936,0.6164508331,-0.737097547,0.968030324,-1487.355136,0.0352290716,14.898545122,0.0017386038,0.0179954231,0.0463124994,0.0020586572,0.0752360383,-0.014426126,0.0,0.0010337698,0.616922743,-0.020982056,5.0,14.913867955,1.1261026182,0.0,0.1041637883,0.02983754,0.027737949,0.7656241155,8.2820875724,1.330281e-09,1.7058197e-08,1.5883832248,2.5229612687,0.046155179,0.0298694015,0.1213893526,0.1917901544,-0.0036051502145922,0.0386542591267,0.1048924424138586,0.1522731784792534,0.2069037221875649,0.2004136504653566,0.3290588504694298,0.3560747663551402,0.33517368299977,0.2375266524520256,0.3348666053357867,0.4520890668001001,0.276165347405453,0.1237173281703776,0.1964543393114821,0.2984340044742728,0.2689112374289462,0.1635926222935042,0.1474891261368129,0.3293632615666515,0.0932378979092107,0.0566175131986164,0.0099182182008004,0.1748987854251011,0.0484104046242774,0.1208960988798764,0.0097425191370912,0.061836809366996,0.1002843601895735,0.0182456140350877,0.1280855199222546,0.15204446208813,0.1333723882054285,0.1649939783219589,0.2051495016611295,0.1245882580895174,0.20590068564305,0.0924148315452662,0.2468313641245971,0.1626602564102564,0.2091666666666667,0.1696896412736799,0.2388473852721451,0.2557334487234963,0.3589323343479278,0.500517063081696,0.5036269430051812,0.5572846793667827
22592,0.1275527557,0.0526530978,35.42300167,0.0208411703,0.2284684695,0.3298199631,0.2282287163,0.0463398254,0.5233937766,-0.040629158,0.1568930325,-0.049603826,-0.328367474,0.0699426624,0.0496038258,41.0,-0.005876194,-0.003942094,-0.048615694,-0.028795024,0.0238272302,0.1685261304,0.0160641482,0.0022066584,-0.106873141,0.3473922917,0.0,1.5434110705,-0.213142405,1.0491711155,-0.219142778,15.800626305,7.2879152624,0.3206302113,0.0,0.0,1.0,0.0,0.0,1.2360973377,4.0,0.1060570404,-0.091156707,28.816602589,-0.088491082,3.7643475439,85955.936088,0.0681401166,18.577321267,-0.000481087,0.0399879645,0.1117370103,-2.8303e-05,0.0782943232,0.0026167876,3.0,5.6744e-05,0.3924295683,-0.017300361,7.0,18.265704101,0.6623311678,0.0,0.0142558524,0.0048964653,0.0082118779,0.360852271,1.2768936899,1.016461e-11,3.931973e-08,0.7478713481,0.5593115533,0.0358118759,0.0158817238,0.1996276568,0.1291511028,-0.0167931813884635,-0.01194213949316,0.0063385107354956,0.0469937590901996,0.0528737005615962,0.0576126747884533,0.1234142920889906,0.1670860927152317,0.169875199150292,0.1254949546557668,0.1209845988814577,0.2430697608802989,0.2398339665118898,0.1644641205233248,0.1421257290991573,0.1078073925069145,0.1268623313511094,0.0683843588966353,0.0449452146424673,0.0858287122612444,0.0724804605355122,0.1008182897120368,0.146062300838915,0.2438594892616803,0.2238194444444443,0.2508339839591171,0.2303126759066827,0.2362679761487196,0.267021353080739,0.2990564646911395,0.3080234543160396,0.3747562212341055,0.2565418894830658,0.3199761306251316,0.4003178386968613,0.4758395444267649,0.5515935904208487,0.5007238354764538,0.6116140832190216,0.5981681327650312,0.6830293190717218,0.657699181638604,0.6945192307692307,0.7526603679761312,0.8980075390414648,0.9376580538757556,1.0117579908675798,0.906838346678208
24248,0.7296904999,0.0565648443,-8.225319201,0.0392466212,1.2366093204,0.5958751561,0.0546196614,0.1252751789,0.095624656,0.068497028,0.1218722723,-0.042943925,-1.410347271,0.136340918,0.0429439247,41.0,0.0078982294,0.1969230769,0.3075299085,0.1308308794,-0.022475979,0.0463328882,0.1220958268,0.116744634,0.1309804896,0.4516476534,0.0,1.3471314452,0.3381248357,0.9219317357,0.1336789892,14.487329435,12.264026403,0.1066451845,0.0,0.0,0.0,0.0,0.0,0.218777184,6.0,0.1175376126,-2.633153279,-211.5684312,-0.861442684,-50.63167089,-3924.435779,0.0244389518,15.084040792,-0.002575125,0.008296278,0.0217590843,-0.038284371,0.0234266021,0.0498932727,1.0,0.0003354579,0.2791480119,0.0181912184,4.0,15.143561576,0.9753748796,0.0,0.0177873559,0.0073075479,0.0131559247,0.2757850631,1.4143813487,3.816061e-10,2.4499637e-08,0.4476647847,0.2004037595,0.0922627435,0.0233121496,0.049155629,0.1645871527,0.0053962900505901,-0.0662490211433046,-0.0775181804115735,0.0325597506061654,0.0610428901939847,0.0633137149991083,0.1244813278008296,0.1270321361058601,0.1729293724178635,0.1701668302257113,0.1874128659629554,0.1808278867102395,0.247802427794056,0.2346241457858768,0.2851907738736796,0.184111221449851,0.1852882703777336,0.1300227445034116,0.0871626549963529,0.0524271844660193,0.0812477330431629,0.169707671179125,0.141271056661562,0.3430952917323722,0.2249845900965685,0.2706734867860185,0.1610516066212268,0.2003221260318097,0.1518547140649149,0.1373521556657764,0.1803603246881806,0.1928771508603441,0.1952686447473937,0.2098214285714283,0.1798931327924005,0.2343685300207039,0.2631355932203387,0.1118985453189109,0.1959879638916748,0.2599323753169906,0.1610516066212268,0.2162382700938392,0.2685106382978723,0.2921543129605548,0.4548560273304052,0.5205304769191532,0.4324843825084095,0.428366075706756
54675,0.3947290214,0.035049286,6.3464501892,0.0299074661,0.1644910636,0.722024726,0.1266707243,-0.096935763,0.6795787389,0.010291296,-0.226657796,-0.068048995,-1.144010767,0.0751460466,0.0680489953,37.0,-0.018313185,-0.015384615,-0.050422644,0.0406496748,-0.026770973,0.4103419516,-0.106723313,-0.00384696,-0.029066226,0.428679116,0.0,2.573125,0.4454822779,1.7616666667,0.447967032,9.6506935687,6.7190517998,0.3396698349,0.0,0.0,1.0,0.0,1.0,1.0316769646,6.0,-0.757354905,-0.123911551,0.6954471424,-0.617579056,1.0091647173,-3027.121096,0.0352290716,12.073283562,0.0030882887,0.0405408195,0.0571195905,0.0113794578,0.1646793154,-0.000426819,3.0,0.0089018494,2.1206323372,0.019769853,7.0,11.258933438,1.6420737223,0.0,0.2909091115,0.085765378,0.0108263378,1.9025980409,46.139782509,4.1322491e-08,5.4641311e-09,0.3642613976,0.1326863658,0.2059739204,0.030603991,0.8839906998,0.1917901544,-0.0484848484848485,0.0760795065113091,0.1087570621468925,0.1103253182461101,0.0729173785279846,0.1335740072202165,0.1751497005988023,0.1975591151792524,0.0724043715846993,0.0812672176308539,0.1451495258935082,0.1629629629629629,0.1672862453531598,-0.0107120352867045,-0.0156739811912225,-0.0314620604565084,-0.0977011494252872,-0.0556561385358459,-0.01875,-0.0770677796719769,-0.1224098513686494,-0.0791788856304985,0.0322156476002628,0.0543989254533243,0.0129032258064516,0.0129032258064516,-0.0069576217583808,0.0369881109643328,-0.0248386635941839,-0.0587529976019185,-0.064919594997022,-0.0824079485680888,-0.0063291139240507,0.1182336182336183,0.1254480286738351,0.1476608187134502,0.0971348707197763,0.0971348707197763,0.158671586715867,0.1510263929618767,0.0829453354026554,0.0902777777777776,0.092553931802366,0.1327561327561328,0.0902853492038138,0.0702113156100885,0.0328947368421053,0.059379217273954
54704,0.7208636567,-0.003065874,-3.969898403,0.0,1.0312834132,2.5916217324,0.0756948551,-0.011485616,0.30495921,-0.010438413,-0.057443082,-0.079892038,-36.67858325,0.1387308048,0.0798920378,42.0,0.003562753,0.0289855072,-0.096164127,0.0157459851,0.0492000212,0.148257531,-0.074539714,0.0559252898,0.056741573,0.4908806602,0.0,1.5076754386,0.0107466534,1.1019736842,-0.038052705,19.629898403,6.8446356275,0.0876307248,0.0,0.0,1.0,0.0,1.0,0.7668539326,5.0,-4.444202157,-0.036002712,0.3701479528,-33.62782859,0.0486850271,-8993.486161,0.0604618429,13.314402761,0.0120980579,-0.004430517,-0.010758331,-0.028752461,0.0690789474,-0.002461937,0.0,-0.010961214,0.8419537181,-0.117593589,4.0,13.750942581,1.5034877529,0.0,0.0319635049,0.0242402007,0.0381388046,0.3247847192,2.1323038797,6.1275372e-09,1.9670821e-08,1.6871968016,2.8466330474,-0.015903972,0.0467743796,0.0920719654,0.267333131,0.1073762838468719,0.2354166666666666,0.3477272727272726,0.1859999999999999,0.0971322849213689,0.0772025431425975,0.251054852320675,0.8473520249221183,0.3104972375690606,0.263045793397231,0.4169653524492234,0.5069885641677254,0.3355855855855854,0.1707798617966434,0.1053122087604845,0.0598748882931188,-0.0349877949552481,-0.119524870081663,-0.0848765432098767,-0.0270713699753897,-0.1279411764705882,-0.0254724732949876,-0.0756040530007794,-0.0008424599831508,-0.1659634317862166,-0.1387073347857661,-0.2465057179161373,-0.2233136869679109,-0.2803398058252427,-0.190443686006826,-0.1981068289384719,-0.0946564885496183,-0.0748829953198129,-0.1069277108433734,-0.1096096096096096,-0.1893369788106631,-0.0897927858787414,0.0781818181818181,0.0900735294117645,0.1570731707317072,0.2975929978118161,0.3032967032967033,0.4393203883495145,0.3985849056603772,0.4587945879458792,0.6027027027027025,0.7441176470588236,0.6070460704607046
76591,0.3095431282,-0.008605026,2.3352073261,0.0,0.265878177,0.2776271021,0.0238543804,-0.099756395,0.3020374266,-0.032236517,-0.090588218,-0.098800193,-6.972857378,0.0513965933,0.0988001935,35.0,0.003787636,0.0229508197,0.0740026832,0.5402012557,0.0227364909,0.4358003311,-0.22553404,0.008829587,-0.10748497,0.6081978106,0.0,7.8061628284,0.0323720636,6.9502432695,0.0100919538,1.0239905187,10.660343516,0.08530611,0.0,0.0,1.0,1.0,0.0,0.5075282334,6.0,-16.08814936,-0.283157281,0.2422090592,11.888933873,0.3846242968,-4528.850069,0.0238858186,13.595598059,0.0019258213,-0.001547217,-0.002963193,0.0035071129,0.4073418912,0.0160807711,1.0,-0.000905387,0.1530856883,-0.050552559,5.0,13.589428266,1.005621474,0.0,0.0425531901,0.015024944,0.02835204,0.7135439395,5.9575022413,2.9905471e-09,1.9197179e-08,1.1522851065,1.3277609667,-0.135743818,0.0483269575,0.1367247142,0.0988757239,0.0146991272393202,-0.031140350877193,0.2368421052631579,0.3299217338952438,0.2768786127167628,0.2798377752027809,0.4097000638162094,0.296361502347418,0.0419811320754717,0.0184416781927154,0.1493236212278876,0.1700211864406779,0.0728508984944147,0.0666344760985031,-0.0374727668845316,0.0193816335948315,-0.051931330472103,-0.1812453669384729,-0.139797507788162,-0.0615972812234494,-0.2361687413554634,-0.2071069633883704,-0.2262697022767075,-0.1778935615928545,-0.0639830508474577,-0.074570590699623,-0.0009045680687471,-0.0268722466960352,0.0298368298368298,-0.1908424908424908,-0.2116345467523197,-0.2527063599458727,-0.2848818387827776,-0.1220190779014308,-0.1042900008109641,-0.2221830985915492,-0.1670437405731523,-0.174822562570041,-0.1347434390912651,-0.0761187787536595,-0.0103046594982079,-0.0698947368421052,-0.066751161808196,-0.0155971479500891,0.1831815747188001,0.260125499144324,0.260125499144324,0.1669307976756471
42614,0.462855891,0.0593525061,0.3195868704,0.0,0.9589481551,1.1294686614,0.0814856072,-0.014454048,0.2624511943,-0.022964396,-0.021100998,-0.029081006,-0.70305732,0.10108072,0.0290810058,42.0,-0.004673378,-0.018146104,-0.044978642,-0.030616204,0.0099073488,0.1884970203,-0.015654791,0.0064585088,-0.006154654,0.4467096322,0.0,2.749590993,0.0229777015,1.9366005241,0.0339344966,7.4184228981,3.5037464337,0.1088040397,0.0,0.0,1.0,0.0,1.0,0.7797064348,6.0,1.5049173702,-0.099990952,0.1743492768,-1.060336873,0.0526834894,-7792.643109,0.0609734025,12.41748651,8.4238601e-06,0.0106887905,0.0321878263,-0.001941501,0.1068846386,0.0168180028,0.0,0.0021834061,0.2932960894,0.0165877119,5.0,7.7925305893,0.0100306492,0.0,0.0282932259,0.0161903208,0.0098007814,0.747656828,0.0983737084,4.7903511e-07,3.3157897242,1.3713613315,1.8806319015,0.0460407672,0.0325896836,-0.005850588,0.267333131,0.0030272452068618,0.0841665151790584,0.1095813953488371,0.1149747616376892,0.2238239367978247,0.3209302325581395,0.3792784458834413,0.3238623751387348,-0.0173010380622836,-0.1012671771139586,-0.0399227301996135,0.1024029574861367,-0.0522803114571746,-0.1018748588208718,-0.1668063704945515,-0.139518107055259,-0.148972602739726,-0.2064928153273016,-0.2223236406311122,-0.1497005988023951,-0.2016064257028113,-0.1976321808152832,-0.2184018913520965,-0.1307389593353738,-0.1450688073394496,-0.0997735849056603,-0.1799491799491799,-0.1735033259423503,-0.0891875381795969,-0.0919610231425092,-0.0385297436724165,-0.0096313517103951,-0.1225540679711637,-0.1292159439334208,-0.0109452736318407,0.0219328307059629,0.1701000588581518,0.0576343323284269,0.1675802662490211,0.1751724137931034,0.300763358778626,0.3044619422572179,0.3185938536369668,0.3576143865240155,0.4624816086316821,0.6140730717185385,0.6075471698113206,0.5608479455639885
22779,-0.008884542,0.0536425154,3.3304640907,0.0229657019,0.7110147781,0.4773345705,0.1617745163,-0.195337235,0.2753525856,-0.207006369,0.1078751469,-0.038809144,-0.5703125,0.0842355124,0.0388091441,41.0,-0.009782031,-0.066666667,-0.031627274,0.0676680492,-0.014567475,0.3080082136,-0.02256353,-0.0207234,-1.038756856,0.4785173483,0.0,2.089375285,-0.316602066,1.7838577291,-0.34384831,2.391852163,4.0504978663,0.0978934325,0.0,0.0,0.0,1.0,1.0,0.9813528336,4.0,45.314723654,-0.186625598,8.284805103,-1.043948938,0.3601629483,6721.784384,0.0587429544,16.460967467,0.0035864457,0.0227943782,-0.28011611,0.0086890185,0.2009513865,-0.094107006,2.0,0.0022286314,0.7454567341,0.0503826477,4.0,17.131424126,1.7688246701,0.0,0.0119445771,0.0076589016,0.0106334198,0.2781441467,1.4061600967,1.053108e-10,2.5184876e-08,0.6721581306,0.4517965526,0.2174269542,0.0247371246,0.2211880061,0.2984149873,-0.0092219768801141,0.0994522917267224,0.156283159011672,0.1011982099032771,0.014496608591568,0.007661822985469,0.0379643488910057,0.1424292346862363,0.1143900657414169,0.0626915575369184,0.0901815063598685,0.115530856975724,0.1767972847886456,0.2679521276595746,0.3303104290198813,0.2928813559322034,0.2766527196652719,0.1441427928603569,0.1227553723874006,0.2222400256369172,0.1371496720333929,0.1606816798539256,0.1826356589147286,0.2054361567635902,0.2841750841750843,0.1978643216080402,0.1458614991738021,0.1314150103826756,0.1997483485372759,0.1864986778659199,0.1522658610271903,0.1956112852664577,0.130074074074074,0.1578627808136006,0.220089571337172,0.2846076119905691,0.3618996607748617,0.3912091920481488,0.3213234020439981,0.3160800552104901,0.3335664335664334,0.1913165703576449,0.2261694261372768,0.3063880801507108,0.3699712643678161,0.4009182736455463,0.4760061919504643,0.5090009891196836
28345,1.3740219512,-0.58406616,-10.05766467,0.0634350639,1.6019643799,0.7216421427,-0.290897599,-0.313486964,-0.036084633,-0.030783272,-0.242602499,-0.25617692,-1.603318509,0.3523779249,0.2561769201,41.0,-0.00537928,-0.265186916,-0.473028681,-0.071546677,-0.676045472,0.1776060474,0.1655021853,-0.069760876,-0.381026552,0.5371794659,0.0,0.8649175429,-0.169704491,0.7653205576,-0.206583474,6.105789853,5.3324379343,-0.071325235,0.0,0.0,1.0,0.0,0.0,-0.085007361,2.0,-3.274024281,-0.18494387,5.6309581476,-1.443834829,-0.312212733,1923.7056429,0.0273920116,15.323409123,0.0633063226,-0.001470856,-0.002819773,-0.034253507,0.0838012068,0.9258672009,0.0,-0.000328947,0.6038145684,-0.061357411,5.0,16.714871841,3.2180867711,0.0,0.0228122901,0.0162329924,0.0295935183,0.2842544328,4.9627165376,2.096467e-10,8.0643711e-09,2.3053626686,5.314697034,0.0119848803,0.0500354673,0.2895685005,0.1480874915,0.1377245508982036,0.1082756106452789,-0.04251968503937,-0.0164995147201553,-0.1494124230554001,0.206828106391425,0.769499417927823,0.5502294747577767,0.354120267260579,0.0636808957312806,0.0692930003517411,0.256198347107438,-0.0193548387096774,-0.0728880756328148,-0.2687033918691364,-0.300506212609296,-0.3614786809493804,-0.3476394849785408,-0.4026331302809982,-0.3230906256958361,-0.3982581155977831,-0.3721602643535729,-0.4306049822064057,-0.465823229660868,-0.5133664158796223,-0.5107033639143732,-0.542719614921781,-0.5070536727744447,-0.5207315150559673,-0.5163856188355075,-0.4879568805794172,-0.4629924041688747,-0.531442663378545,-0.5318034806714924,-0.4960212201591512,-0.4960212201591512,-0.5490952239691487,-0.5510927347903131,-0.5007390376088028,-0.5198989260897031,-0.51038814623933,-0.5229876039541816,-0.5006570302233904,-0.489247311827957,-0.4895046179680941,-0.4642227705322524,-0.4933333333333334,-0.4337865524306202
65365,0.2484608109,0.0357370785,9.7879306243,0.0422065247,0.844824738,1.529723952,0.0771696723,-0.238861752,0.382576797,-0.052658602,-0.205729901,-0.04760799,-1.684978296,0.09595328,0.0476079896,41.0,-0.017290794,-0.271829682,-0.035454238,0.1082742541,0.1423808533,0.263922981,0.1780962311,0.0092965531,-0.333408382,0.3986449353,0.0,1.3209944184,-0.288163104,0.8523953019,-0.409686808,37.66439171,7.7484832481,0.1294300276,0.0,0.0,1.0,0.0,0.0,1.4039339296,6.0,-0.021512093,-0.349408499,-0.251356102,-0.248283435,-0.010718494,-4171.551514,0.2017925001,13.101516743,0.0024855068,0.0240675207,0.0978982849,-0.066623301,0.0358285591,-0.041844208,2.0,-0.002309469,0.2790883,0.1384927183,3.0,12.73702234,0.5364318406,0.0,0.0345912687,0.0223529165,0.0305520707,0.3665714362,1.0104639723,1.8200212e-08,5.1821669e-08,1.5221644727,2.316984682,0.0978758836,0.0395530463,0.4664479679,0.1454363883,-0.0947735191637629,-0.1311036789297658,-0.0979166666666666,-0.0909727081875436,-0.0363501483679525,0.0101088646967342,0.0798004987531173,0.1404741000877962,-0.0247747747747747,-0.1619354838709676,-0.167841127482383,-0.0305970149253731,-0.0890603085553997,-0.1414408460013219,-0.3163157894736842,-0.2486986697513012,-0.1966604823747682,-0.2589845978322875,-0.3472361809045226,-0.2198198198198198,-0.2619318181818182,-0.2015980331899201,-0.1305220883534136,-0.2636054421768707,-0.3409436834094368,-0.297077922077922,-0.353409656545545,-0.3887058823529411,-0.3053475935828876,-0.3478915662650602,-0.3958139534883721,-0.3216710182767623,-0.3849431818181819,-0.3582015810276679,-0.2710437710437711,-0.3540527100944803,-0.3001077586206896,-0.3328197226502311,-0.1345769487008661,-0.1169272603670972,-0.1234817813765182,-0.0694842406876791,-0.1175271739130434,-0.1211096075778077,-0.1425742574257426,-0.1264290517821116,-0.1240728253540121,-0.1683738796414852
69550,0.3680837119,0.031951554,7.5580418087,0.0,0.4712778828,0.3554516145,0.0905283737,0.4016655546,0.3388390216,0.3075344528,-0.008619733,-0.060852905,-1.369631902,0.0757134218,0.0608529052,42.0,0.0157046519,0.1666666667,0.221475206,0.0360663455,0.0576636387,0.5044609103,0.6411292541,0.0401470422,1.9989864554,0.2446543648,0.0,1.5702052302,0.2275174071,1.0969142691,0.1332680435,6.7516110554,3.5064891599,0.147209557,0.0,0.0,0.0,0.0,0.0,1.5783347154,6.0,-16.12639651,-0.139441434,0.3007496429,11.482589269,0.4089411252,21292.363521,0.0238858186,16.812121559,-0.010883588,-0.004154486,-0.011597402,0.0177428203,0.0386824856,0.0509257849,0.0,-0.02688633,0.6429472161,0.0465414198,6.0,17.92781347,2.2117919383,0.0,0.0173771214,0.0110841425,0.0198120746,0.2813414992,2.4885972623,5.211922e-11,1.3572185e-08,0.8800101846,0.774417925,0.3529194357,0.0452312467,0.1481977021,0.0988757239,-0.1000944287063267,-0.1852960034195341,-0.11840888066605,-0.1204430087678819,-0.0860704866938384,-0.177562028047465,-0.1542045706678501,-0.2765230594040615,-0.2949879785463288,-0.2569200779727095,-0.135404853708324,-0.0531544957774465,-0.2312966323855617,-0.319164136452938,-0.4382552313586797,-0.4751480104639956,-0.4724605590921672,-0.3577085088458298,-0.3350196249454863,-0.2827845719661336,-0.323753769735675,-0.3495990445316499,-0.288141923436041,-0.1620136293690922,-0.2156378600823045,-0.2278711768280332,-0.2606671838634601,-0.2351524879614768,-0.2493107522646711,-0.2193323776366987,-0.3140183552276409,-0.1605373265800485,-0.1216589861751152,-0.1361885338771812,0.0067344513402878,-0.0013099292638198,0.0786644029428407,0.1358760429082239,0.2284885594585883,0.2506561679790025,0.3095156303675712,0.3165256432395096,0.287402904424181,0.3484258931729749,0.3887067395264116,0.4025018395879323,0.5043409629044988,0.5641091922188439
59408,1.3390508731,0.0909445492,-4.939627008,0.0204579443,10.807741921,0.5326621328,0.0298196162,0.0189029971,0.0377024082,-0.012958347,0.0145336294,-0.005574214,-0.745342397,0.1587293774,0.0055742142,41.0,-0.002652953,-0.046644168,-0.022325884,-0.049771984,-0.009709445,0.2518713759,0.0035905852,-0.00294602,0.0435845505,0.4690873635,0.0,1.0509363471,-0.034878156,1.0443404476,-0.030163547,0.2587915312,0.1044672737,0.0097498809,0.0,0.0,0.0,0.0,0.0,0.3539672201,5.0,0.1141292864,-0.081283482,0.4904872399,40.155706529,0.0723406872,109575.21233,0.0286812661,18.62880285,0.0003348806,0.0022660659,0.0185532578,0.0035092553,0.1688824469,0.0050522901,3.0,0.0051118211,0.1287332196,0.0269482341,4.0,18.749726848,2.0189135092,0.0,0.0405107923,0.0142382207,0.0209021071,0.2372397166,2.3803296779,4.698699e-12,1.2634209e-08,1.3193162256,1.740595303,0.0073640268,0.0289843915,0.2812844624,0.369971101,-0.030359355638166,0.0800552104899932,0.1793519216277317,0.0581473968897905,0.0748626373626373,0.1575443786982249,0.25,0.1067892503536067,-0.0701128936423053,-0.102122776821572,-0.067342073897497,0.0044929396662387,-0.0422276621787025,-0.1247203579418343,-0.080493537015276,-0.0515151515151515,-0.017576898932831,0.0168940870695255,-0.0101201771030993,0.0330033003300329,-0.1252096143096702,-0.0815727699530516,-0.0879953379953379,-0.0821114369501466,-0.0273461777501553,0.0262295081967214,0.018217306441119,0.0336856010568031,0.0336856010568031,-0.0901162790697673,-0.0532365396249244,-0.0656716417910447,0.0051380860629415,-0.0107458912768647,0.1202576950608447,0.1340579710144926,0.1083569405099151,0.071917808219178,0.2169517884914464,0.1456808199121522,0.2713241267262387,0.2848932676518885,0.3935886019590382,0.3825088339222615,0.3479758828596038,0.5872210953346857,0.6791845493562232,0.7723669309173273
84372,0.2213219066,-0.047338297,-3.484207317,0.0012295661,1.8735514174,1.9590062646,0.1065207338,-0.112931335,0.2417799466,-0.211150652,-0.091518855,-0.097524935,-5.142857143,0.1961158005,0.0975249354,36.0,-0.003201576,0.0794701987,-0.033075406,0.0758989531,0.0403358124,0.9192546584,0.338326635,-0.023585454,-0.615179049,0.2287434185,0.0,1.4312184166,-0.040601644,1.0701852892,-0.084215151,19.429878049,5.0943245404,0.0221805686,1.0,0.0,1.0,0.0,0.0,1.0197755211,4.0,-1.623537564,-0.233561563,0.3353660761,-1.108690698,0.2835226265,-1506.350771,0.0278203388,15.424848465,0.0019018638,0.0138046704,0.0777051561,0.0160338314,0.0412397873,0.0096642412,2.0,0.0018639329,2.4207674139,0.1402259246,4.0,16.874639573,2.7727282728,0.0,0.0278609041,0.0236248299,0.0288506472,0.5256028345,9.2556804325,2.078657e-10,9.0744802e-09,1.5356886666,2.3583396808,0.0455724156,0.0384799569,-0.027991194,0.1672035425,-0.0490398818316101,-0.0236578707916288,0.1591645660785019,0.042422279792746,0.106565830182193,0.0755095222185098,0.3779965753424656,0.5084348641049672,0.3160261651676204,0.1873847288823311,0.2101503759398495,0.4149450549450548,0.2829812674372258,0.1688453159041394,0.0694352159468436,0.0712146422628949,0.1731049562682214,0.0908166723144694,0.0945256715402922,0.2673228346456693,0.1046671242278654,0.0856661045531197,0.1633538127936391,-0.0365160131697096,-0.0576697892271662,0.0400646203554118,-0.0826446280991737,-0.0143906919779546,0.0550639134709929,-0.1192886456908344,-0.0546255506607928,-0.0852514919011082,-0.0549031121550206,-0.0789699570815452,-0.1192886456908344,-0.1873264327190104,-0.0952782462057335,-0.1058333333333334,-0.0242497726583814,-0.0362275449101796,0.1804180418041803,0.1679970972423803,0.1671501087744742,0.1591645660785019,0.2633437990580847,0.3451734224822398,0.5126879699248119,0.3809523809523809
