firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
21020.0,-0.013134428,-0.034696446,0.3939942113,-0.74331125,0.1205167075,0.2998779255,1.0,0.017121116,2.5153871832,0.1079372242,0.1160651096956828,0.398049645390071,0.2831570382424735,0.2084291187739462,0.4181654676258992,0.2065799540933435,0.5019047619047619,0.3130724396336386,0.2936833470057425,-0.1721784776902888,-0.4124441132637854,-0.450139470013947,-0.4512874043145441,-0.4753825681969394,-0.4152762328513163,-0.4006081337894337,-0.4831202884300229,-0.5164060104262496,-0.4208593463092178,-0.5386190754827385,-0.503463476070529,-0.5573954532697165,-0.5591277606933185,-0.5088757396449703,-0.6073207171314741,-0.5504561003420753,-0.6184369707234454,-0.6104249011857708,-0.6011633788568538,-0.5845626975763962,-0.6378043178686266,-0.6326578150477522,-0.6964973056197075,-0.7093087557603687,-0.7096833578792342,-0.6969056313665194,-0.6876609229550406,-0.6631781290046989,-0.667930090545378,-0.6475189986589183,-0.6873513084853291,-0.6866057233704292,-0.6742408593265854,-0.6299859221022994,-0.6271867612293144,-0.6598360655737705,-0.6436158192090395,-0.6622403084172199
11499.0,0.0095855246,0.0042171101,0.0088727164,-0.026337137,0.0901734738,0.0019302803,1.0,0.007183908,0.6716323298,-0.01751563,-0.0594594594594595,-0.0169491525423729,-0.0452674897119341,-0.1787610619469026,0.0388059701492538,0.0561456752655538,0.3107344632768363,0.2841328413284132,0.4903640256959314,0.031111111111111,-0.0842105263157894,-0.0913838120104438,-0.1156289707750952,0.0145772594752187,-0.003579098067287,0.0014388489208632,-0.2459371614301192,-0.2742440041710114,-0.2135593220338982,-0.1030927835051546,-0.0333333333333333,-0.0866141732283465,0.0116279069767442,0.031111111111111,-0.1624548736462094,-0.0645161290322581,-0.116751269035533,-0.1753554502369667,0.0131004366812226,0.1335504885993486,0.2189141856392293,0.4808510638297871,0.5640449438202246,0.6934306569343065,0.5364238410596025,0.3567251461988303,0.286506469500924,-0.2063854047890535,-0.1773049645390071,-0.0682730923694778,-0.2795031055900621,-0.2418300653594771,-0.2595744680851064,-0.3835252435783879,-0.3377735490009514,-0.384070796460177,-0.4695121951219512,-0.5010752688172042
27991.0,0.0037135712,-0.000981752,-0.003319589,0.0078329252,0.0029953416,0.0150834361,0.0,-0.002251407,0.5585082879,-0.02039154,-0.0232131948686621,-0.0198602427363,0.0724346076458752,0.0899795501022495,-0.0376745305729416,0.0908718788374949,0.026315789473684,0.0384465515001948,0.0548885077186962,-0.1066040898424404,-0.1815948408230114,-0.1109752029356165,-0.0851355990387916,-0.1505524861878453,-0.1763675697949932,-0.1611583254642744,-0.1235474676606006,-0.1502816452332872,-0.1486529656053667,-0.1608061299464678,-0.1635279347143753,-0.1471090249626626,-0.0927144802541988,-0.0616197183098591,-0.1053043867502238,-0.0279635258358662,0.009724677948977,0.017823042647995,-0.0059679224170086,-0.0075719960278053,0.0042708202487125,-0.0068322981366458,0.0018796992481204,0.0388513513513515,0.0,-0.0613993895280582,-0.1291798279054569,-0.0884733781780867,-0.0545175023651844,-0.1113704568189396,-0.0781736423382912,-0.061178957256928,-0.095076400679117,-0.0604066282759431,-0.0411369633005516,-0.0272539238350163,0.0298853536004122,0.0246059207996924
10517.0,0.000903936,0.0146641238,0.0258164793,-0.109080602,0.0278160686,-1.487254216,0.0,-0.005754594,0.3170036816,0.0548949968,-0.1439694899094231,0.0308075009567547,-0.0490732568402471,-0.0361424226158526,0.0323878880797239,0.1865638766519823,0.459496071525332,0.6881855217800061,1.364793678665496,0.3696923468090516,-0.0924865229110512,-0.0567326212572228,-0.0775684931506849,-0.2810623248365141,-0.1616868969810146,-0.1597254718452659,-0.1455987311657415,-0.1227813059762253,0.0114532482162974,-0.0326809121924941,0.024144486692015,-0.0077362313501565,0.0761086695964841,0.2810939357907254,0.1510683760683759,0.1430086993422448,-0.0108336393683438,0.0834674175382139,0.2438235973216345,0.2398158803222092,0.354198089492207,0.2896815896576488,0.156008583690987,0.1657649859337804,0.317437026167767,0.3518193224592219,0.428154825026511,0.4638586956521739,0.2347008938803574,0.2168511407273547,0.16400172860847,0.3848329048843186,0.4750821467688935,0.4988870339454647,0.8113651647612643,0.9747067448680352,0.7411118293471233,0.6839637386683339
20482.0,0.0005744841,0.031255884,0.0687567705,0.0123084397,0.0985278712,0.1567948371,2.0,0.0009133254,0.8782196983,0.0496250579,0.0117353539087043,0.041670630767767,0.0060645042727189,0.0001826984561981,0.0879372019077902,0.1975281636224433,0.1534976822587441,0.1889455966988813,0.387530097579521,0.4213942619758535,0.2564838191416112,0.2605341929541791,0.2813341135166762,0.3095323525894031,0.30859328313613,0.28328645100797,0.257060849598163,0.3019024970273485,0.4381978195192435,0.3761940673705379,0.3696522391793846,0.4105900541097653,0.5002740476842968,0.513756394303885,0.4785955435516542,0.5881926312735712,0.4925027262813521,0.638090963494913,0.6705828501678361,0.7952123298901457,0.7794571753616122,0.8835369000516082,0.8272696929238983,0.8148516492623901,0.7614221364221365,0.9185211144208864,0.9423452190881674,1.0189931772081873,1.051911544227886,1.1493914409108754,1.2263115087433911,1.252417198107385,1.3979413053000438,1.508936755270394,1.465435712677325,1.428793256433008,1.6212592769930567,1.8505597500650877
60038.0,-0.000550795,0.0166155897,0.0337315994,0.0695598101,0.0320866733,0.1541294868,1.0,0.0086292731,-0.013562528,0.025139868,-0.0902777777777777,0.0684397163120567,0.3084014747200161,0.3670598911070781,0.3904014766958927,0.3111401218450826,0.4086021505376342,0.3878397052049744,0.4864331524420324,0.2975882859603789,0.2601421999163529,0.2664985287936108,0.3578188373141053,0.4583030831034314,0.5047920610107528,0.4849679645145393,0.4485576923076921,0.3343666961913198,0.5080080080080078,0.4576681180454764,0.8831249999999999,0.7568513119533529,0.8031119090365049,1.1143859649122807,0.8831249999999999,0.7355990783410138,0.4158834586466164,0.3745437956204378,0.3814763869784503,0.4520481927710842,0.3331858407079644,0.4105805243445692,0.4457773512476006,0.2821276595744679,0.2424742268041235,0.2876068376068377,0.3317715700141443,0.3391111111111111,0.31,0.2638422818791945,0.0889049512106974,0.0534965034965033,0.0571929824561403,0.0389655172413792,0.0756872545519455,0.1655705996131526,0.236863711001642,0.1783339851388345
10779.0,0.0133368477,0.0304121649,0.0491568492,0.0843019085,0.1820752201,-0.019720156,4.0,0.0625933757,1.1133475074,0.032919338,-0.0065573770491803,0.0202020202020201,0.0376712328767123,-0.0065573770491803,-0.0319488817891374,-0.1061946902654867,0.0782918149466191,0.074468085106383,0.8253012048192772,0.3260393873085336,0.063157894736842,-0.0225806451612904,-0.0081833060556465,-0.1517357222844345,-0.0982142857142857,-0.223076923076923,-0.223076923076923,-0.2953488372093024,-0.2329113924050634,-0.2518518518518519,-0.2903981264637002,-0.2190721649484536,-0.2518518518518519,-0.192,-0.1652892561983471,-0.2481389578163773,-0.2518518518518519,-0.2026315789473683,-0.1464788732394366,-0.1810810810810811,-0.223076923076923,-0.2015810276679842,-0.2329113924050634,-0.1464788732394366,-0.1583333333333334,-0.1464788732394366,-0.192,-0.1464788732394366,-0.1583333333333334,-0.223076923076923,-0.1464788732394366,-0.192,-0.3483870967741936,-0.4,-0.394,-0.4,-0.3878787878787879,-0.3621052631578948
61487.0,-0.00423465,0.0227949778,0.0405735543,-1.775354809,0.1757842174,0.1198123615,1.0,0.0312181024,0.1904786625,0.1236861739,-0.090566037735849,0.2631027253668765,0.2110552763819098,0.1330512458862247,0.1384034010392063,-0.0997385132611131,-0.0813798360968172,-0.1372829783425808,0.025531914893617,-0.2057999670456417,-0.3184389140271493,-0.3669556080903599,-0.2501555693839452,-0.1966666666666666,-0.2225806451612902,-0.2147304831199638,-0.2614158749616917,-0.2969661610268378,-0.2922173274596181,-0.3333333333333332,-0.3830005120327701,-0.3935581278309008,-0.3918748422911935,-0.3774218548178765,-0.4049382716049382,-0.4056720098643649,-0.4324069712670748,-0.4749455337690631,-0.3974999999999999,-0.4395348837209302,-0.4543808014489472,-0.4737991266375545,-0.4459770114942528,-0.3898734177215189,-0.4584269662921347,-0.4459770114942528,-0.4916684243830415,-0.438751746623195,-0.4192771084337349,-0.3048745312950678,-0.3656225322453277,-0.4133398247322297,-0.3955354903436167,-0.4066962087641554,-0.3547523427041499,-0.4049382716049382,-0.3780645161290322,-0.3921815889029003
61241.0,-0.2101858,0.2535953296,0.4605637445,0.0100575532,0.2555233207,-0.006348296,2.0,0.0006542362,0.5836722154,-0.041375819,-0.0102525361536801,0.2180900517997075,0.1185510428100988,0.0097996036115393,0.1844246416117783,0.7432047139327123,0.7046468401486989,0.7505249093338422,1.016490765171504,1.016490765171504,0.9512765957446808,0.9997819450501526,1.3425287356321838,1.702917771883289,2.1635046567781995,1.9160572337042925,2.011822660098522,2.0197563384919324,2.3458591754834,2.319218241042345,2.5936520376175545,2.8975775605609857,2.7570667759115115,3.9680390032502704,3.305633802816901,4.036243822075782,1.9689219812236969,2.643623361144219,4.003273322422259,5.118078719146097,5.679533867443554,7.429227941176469,8.125373134328356,6.573080099091659,5.674672489082969,7.921206225680933,7.421487603305785,7.348657259899863,6.192941176470588,6.054615384615384,5.7384276267450405,6.348557692307692,7.195710455764075,5.895488721804511,5.303092783505154,5.342323651452281,7.843780135004822,7.087301587301587
78223.0,-0.009496484,0.0223025424,0.0374209134,0.0102389087,0.0422749202,0.1483678864,0.0,-0.001560062,0.3845025102,-0.079940515,0.0704417792621832,-0.1107327531845125,-0.1143072478331866,-0.1453333333333333,-0.1129701849289217,0.1006868560724321,0.10171875,0.2016019086571234,0.7720532797185224,0.4834841152956028,0.1405693950177937,0.1444570686576856,0.1830536912751679,0.147063608264194,0.3152396940869242,0.1265377855887521,0.3499904269576872,0.3760733801717408,0.6175728378068364,0.7027288094663127,0.6209195402298853,0.6606217616580312,0.6179440110142269,0.7452970297029704,1.007687927107062,0.9940610859728508,1.0616959064327487,1.0425840092699885,0.6836198662846227,0.5385118917739473,0.5686318131256953,0.6752197671655975,0.6760161635369624,0.8511420320294041,0.4913282571912014,0.5268514508445215,0.613132006405857,0.5798790051534841,0.559610705596107,0.3755364806866954,0.5095268679083709,0.562721631205674,0.4565172485023758,0.4741793853230192,0.6614043355325168,0.6625795802876682,0.4781970649895177,0.678809523809524
