firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,secured,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,chmom,turn,IPO,indmom,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol
54594,0.4196784495,0.0479985158,28.526128462,0.0149798115,0.314910385,0.9317605257,0.1142630225,0.1856097475,0.3714716547,0.1579294428,-0.020649914,0.1392271874,1.9639997396,-0.046270557,0.1392271874,13,0.0660578063,0.0168539326,0.2023289196,-0.00338072,-0.019485908,0.121194353,0.0173475535,0.1152924801,0.4081420828,0.52528238,0,2.0780035423,0.0347716746,0.9843304142,0.0431059613,87.318301611,4.4686347969,0.2035966949,0.0,0.0,1,0.8344153242,0,0.0,0.7354609409,5.0,0.155146384,-0.040536241,-0.42731313,-0.19943156,-0.449527873,0.9572775915,0.2350738236,198.52279825,0.5334339891,12.930282352,-0.001841249,0.0195911574,0.0370735583,0.063435003,0.0163399597,-0.014345083,4.0,0.0004666667,1.7486296006,0.0748728653,5.0,12.22717039,0.0985129931,0.4847511027,0,-0.163631277,0.0404040404,0.0211847986,0.0228618042,0.8221264081,1.1096656741,3.9081392e-08,6.1672099e-08,1.4141414925,1.9997961608,0.1294339027,0.0397764586
10154,1.4160028629,0.0563559491,-9.613722517,0.0,1.5953292953,3.1713342788,0.0313907631,0.2559952237,0.333145378,-0.092757597,0.7308389175,-0.005283071,-0.253527752,0.0706437461,0.0052830707,14,0.0096349878,0.0867052023,0.103845657,-0.071773213,-0.04750911,0.157971786,0.3264922255,0.1114243701,-0.040556074,0.4998943055,0,1.3131234783,-0.347472434,1.1744985241,-0.348130524,18.140561031,2.7959756012,0.1447858963,0.0,0.0,1,0.9733846401,0,0.0,0.5084416984,3.0,-0.7321779,-0.112039812,-0.032440146,-7.322997594,0.0338951852,1.21256699,2.7148837144,-218.8133063,0.0849810308,10.147785758,-0.012670404,0.0034519,0.0066498254,0.2560139962,0.0580540664,-0.01333071,0.0,-0.068841204,-0.430363083,-0.112742333,3.0,9.7529553182,-0.190993804,0.4644141586,0,-0.147699279,0.0666666701,0.0310604202,0.0401680424,1.7051826687,4.7840470907,3.4725544e-06,5.0000000511,1.2240763356,1.4983628755,0.0715937699,0.0441624611
10285,0.4326209558,0.0295710893,7.5533391154,0.0,0.8159691303,1.1155758385,0.0829871688,0.7586621374,0.659785733,0.1658447963,0.6979617048,0.2993540076,9.913425345,-0.263579697,0.2993540076,7,0.1968666528,0.2774566474,0.1834605999,-0.267375643,0.0310656147,0.303330333,-0.272197975,0.3723543245,0.885815947,0.4653465767,0,3.879386298,0.9986719591,1.7482910527,1.0342346527,26.077189939,3.8088421586,0.0841918498,0.0,0.0,1,0.024920501,1,0.0,1.8515283843,3.0,-0.252881266,-0.621469526,-7.1551e-05,-0.069682663,3.3671803165,0.4595242038,-0.740287195,-369.5039839,0.1529638306,10.188478507,-0.028272799,-0.005392451,-0.014004149,0.0060848917,0.034262451,0.0298792558,0.0,-0.019219353,-0.525530953,-0.088932808,3.0,7.7765350282,0.1350844257,0.1198846901,0,-0.224359212,0.2307692319,0.0789039292,0.0666411186,0.9088451863,1.2295501839,5.6188415e-06,2.0000001187,1.3028578321,1.6974385308,-0.046506714,0.0795723628
10867,0.7398665737,-0.035362827,-5.256634947,0.0,0.9126997441,2.9716632938,-0.010504035,-0.086903221,0.2201412064,0.0096529533,-0.218996883,0.1223923104,6.1760479042,-0.253765341,0.1223923104,7,0.0119140857,0.0614035088,0.2672108647,0.1723509012,0.3716263839,0.3256382069,0.2531874612,-0.008127313,0.0616833789,0.5105489918,0,1.6713597279,0.6588550102,1.109326278,0.6670787331,57.233278956,6.8771929825,0.1830094618,0.0,0.0,1,1.0031483668,0,0.0,0.4941962929,6.0,-0.018728912,0.2485076884,-0.094881505,-45.12836557,-1.450610284,3.2420220852,-1.660436705,-376.3645234,0.0618975226,9.9859024444,0.0073243682,0.00760293,0.0164059519,0.2090750173,0.0068579679,0.000854763,1.0,0.0069565248,0.723095373,0.1214320306,1.0,9.5679273998,0.8411841533,1.2839506173,0,-0.235850707,0.0645161271,0.0296098732,0.0616691783,0.8084704381,8.2650282502,2.22959e-07,9.8506888e-09,1.8874936585,3.5626323108,0.2001103293,0.0844179247
12117,1.6113299716,0.0882445635,-1.486854373,0.0,0.6452095808,3.6575795777,0.0682706263,0.0608193199,0.9113267649,-0.003767661,-0.050550725,-0.005535785,-0.1375,0.100378191,0.0055357849,7,0.0003954132,-0.088235294,-0.013137755,0.2932091148,0.3435871143,1.1599264706,0.3039773868,0.0298540633,0.1131007457,0.7106885126,0,2.9929173281,0.1858651211,2.3820979363,0.2246286404,4.3279880664,5.7947821745,0.4334483169,0.0,0.0,0,,0,0.0,1.3389212431,4.0,-0.046654716,0.1195894742,-0.365763492,1.1090263533,-0.686061435,0.9188331077,-0.376329307,-383.7639839,0.1529638306,9.9532831635,0.0485627178,0.0211065038,0.0289002558,0.0301764891,0.3745111732,0.0238703581,4.0,0.2771352785,1.4138062113,0.064292321,5.0,8.7098775352,0.6870286819,0.488916903,0,-0.224359212,0.0869565234,0.0322428712,0.0324363218,1.5485255759,1.7019978714,3.6197514e-06,2.0000000756,1.18072546,1.3941126119,-0.038808168,0.0751029079
12320,0.8645271555,0.0189148208,-17.75608273,0.0324105193,1.0776758219,2.7544772892,0.0857363473,0.1874593809,0.3578683114,0.0615655233,0.3260922532,0.1092239443,10.330027548,-0.176475799,0.1092239443,13,0.0303338353,0.1785714286,0.1505345452,-0.069631171,0.2227844435,0.1265351545,0.0052430053,0.1542823646,0.0505540429,0.5225846743,0,1.9191092259,-0.060485395,1.0616542948,-0.038472283,107.18167072,5.8274539201,0.1253204404,0.0,0.0,0,,0,0.0,0.6506173621,3.0,0.0691902196,0.1088173768,0.0977708943,0.0938744232,-0.758887425,-1.122648518,0.0509029521,-1136.388894,0.0943704929,11.444560967,0.0041507407,0.0112754695,0.0272267941,0.1299874897,0.0115639486,-0.020468477,2.0,0.0198301791,-0.678408177,0.0470653381,1.0,9.8442681929,0.4317954637,0.3793151448,0,-0.163991384,0.0297029708,0.0143929415,0.0110004377,0.966242103,1.0175330361,3.0991443e-07,1.132123e-07,1.2987193934,1.6866720628,0.4145241932,0.0463733209
13056,0.9657724719,0.0598642785,-8.731883314,0.0379415928,1.0964820929,2.1062433623,0.0312647307,0.1248382829,0.6270438942,-0.001482931,0.2276665275,0.0503796769,1.6392141595,-0.038266094,0.0503796769,14,0.0311463942,0.0,0.0655627229,0.0851871972,-0.049401817,0.0913038254,-0.016599454,0.1204260824,0.0271602443,0.5295170902,0,2.7021011141,-0.190781833,1.4451119694,-0.205092542,32.156812832,4.2174799594,0.1217946061,0.0,0.0,1,0.0655265968,0,0.0,1.1601642123,1.0,-0.00216688,-0.011209199,-0.118624778,0.4167592073,-6.431436072,1.5018758522,-0.034708189,106.736521,0.0398564906,13.273346904,0.0037863564,0.0005991127,0.0013856342,0.0385529468,0.0317609349,0.0006672679,0.0,-0.003404255,0.2344517601,0.0768826343,4.0,13.167319056,0.5496391011,0.8703791203,0,-0.153796143,0.0258064512,0.0128021339,0.0177218636,0.7433989571,3.466370854,6.5058463e-09,2.6138429e-08,0.9706602889,0.9421813964,-0.066541793,0.0409482846
41734,1.2562076553,0.1404225811,-23.04070302,0.0545304903,3.4310498518,6.6739539864,0.0224072807,-0.127080175,0.2108187802,0.0141709967,-0.239050283,0.0444906657,1.7064126552,-0.099196288,0.0444906657,13,-0.164813259,-0.230894309,-0.220486654,-0.608316729,0.4575282035,0.1533480843,0.0313830862,-0.213273252,0.3869462025,0.5249799511,0,1.6189425532,0.1080132329,0.8169279287,0.6968308292,57.873860812,4.4826175541,0.0749839058,0.0,0.0,1,0.2850610557,1,0.0,1.1433544304,5.0,0.6474205598,-0.073479143,-0.261993721,0.5331936348,-0.804066877,,-0.140452664,-134.3882022,0.0377577138,11.169265458,-0.001497214,-0.003763333,-0.011887586,,0.0130128899,0.2089379477,1.0,,0.0609093509,0.0346474089,1.0,10.725335728,0.6443548557,1.0054805853,0,-0.080401879,0.0588235296,0.0340757631,0.0296653908,1.1114330797,16.896199244,6.0712173e-08,1.1598661e-08,1.0987031448,1.2071486004,0.1106561696,0.0603534163
13283,0.2217080643,0.0527387381,4.5516408519,0.0,0.0271822701,0.2062772059,0.6133617891,0.3735243192,0.8191405635,-0.001797268,1.4065656566,0.0648584124,0.2644672796,0.0387910675,0.0648584124,10,0.0175077923,0.625,0.4840960394,0.2305347858,-0.175900966,0.4843049327,0.6623439583,0.0604438848,0.3048514353,0.7983393307,0,10.825737265,-0.305637843,10.648793566,-0.316987002,1.2402675356,5.4787878788,1.6586748038,0.0,0.0,1,1.0,0,0.0,0.873594091,2.0,-0.293591239,0.0850008121,0.347471802,-0.280595554,0.5203637185,0.4572865671,-0.43791643,-361.3963661,0.1529638306,10.338321315,-0.007870297,0.0515428959,0.0618388934,0.0068169597,0.6682328673,-0.035274313,1.0,0.0028522844,-0.867924528,2.7556e-05,3.0,7.6842665683,-0.22870197,0.053174889,0,-0.224359212,0.0333333351,0.0134424092,0.0089352343,0.87789406,0.2203071299,2.8492959e-06,8.000000546,0.9950852717,0.990194698,0.0121854914,0.0616533691
13646,0.5046318137,0.0179384838,2.2376295972,0.0129484634,0.6441476681,0.6124162559,0.0436447167,0.0510473961,0.1256407256,0.2872813519,0.1071428571,0.0241238831,1.5078459344,-0.009109986,0.0241238831,13,0.0,0.0,0.0169981302,0.785326576,0.054672862,0.0443616764,0.0775307644,0.0572966647,0.0099871959,0.4965879838,0,1.1213325762,-0.087501754,1.1213325762,-0.087501754,5.4316840672,75.734177215,0.0904233113,0.0,0.0,1,1.0611334226,0,0.0,0.1870934699,2.0,-0.186554161,0.0043041647,-0.090501399,0.1283458146,-3.054648009,-0.209036164,-1.217049526,-59.12658071,0.0923611172,10.527696548,,0.0104348576,0.0244099254,0.0322081052,0.0783637578,-0.054927061,1.0,-0.001956302,-0.330706532,0.0036090226,2.0,8.8471801583,0.0736581618,0.2299093018,0,-0.115545192,0.0,0.0041373594,0.0440705468,1.3100961328,3.0306854021,1.4219454e-07,5.6804022e-08,0.1933459169,0.0373826436,-0.197039211,0.014761521
