firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
54594,0.7961788976,0.0696680944,-5.643173959,0.0028414379,0.8272251547,1.6915099751,0.0809563713,0.1350295328,0.2449704938,0.0075220342,0.1507184388,-0.022128896,-0.484816582,0.1034443419,0.022128896,37.0,0.0064716053,0.0517241379,0.3133015469,0.0699838413,-0.028717147,0.1419365958,0.2193130164,0.0897130127,0.1190765639,0.4521882044,0.0,2.1970265138,-0.171626177,0.9776471719,-0.131647127,30.919192799,5.9893689142,0.163184711,1.0,0.0,1.0,1.0,0.0,0.4512495548,6.0,-0.056633564,-0.022097619,-0.330464824,0.1992797074,2.5528787388,0.0531951406,-258.967617,0.0660019752,13.507974017,0.0008064027,0.009743345,0.0198601415,0.084975511,0.0202713807,-0.058328235,0.0,-0.002119542,0.8072607473,-0.050254665,6.0,13.632927112,1.2886467434,0.0,0.0384615436,0.0274180585,0.0323553898,0.6414223846,7.7019779712,3.1029713e-09,9.8419516e-09,1.4612274694,2.1351857172,-0.015634971,0.0437923717,0.4981457392,-0.026546162
13056,0.8730543167,0.099470566,-2.037405137,0.0255529319,0.8956111748,1.8204697915,0.1319014189,0.011504585,0.6218725709,0.0234802432,-0.123206806,-0.060308102,-1.066227677,0.2055288365,0.0603081023,37.0,0.0102531769,-0.046153846,-0.026463177,0.2142586185,0.0092020619,0.1698662109,-0.079651009,0.0161017121,0.2007565276,0.3435270955,0.0,2.089567794,0.1475959972,1.5648776073,0.1338618174,7.3785339004,12.926478466,0.1527251565,0.0,0.0,0.0,0.0,0.0,1.4556066685,7.0,0.0022488611,-0.097959153,-0.036335334,3.1550221334,0.068459607,-0.11725782,-199.6727387,0.0830353523,13.208821631,0.0013890368,0.0092255943,0.018117443,0.0319768337,0.1319720403,0.022641841,0.0,0.0047125353,1.0068365173,-0.072896285,5.0,13.85639815,2.9256920585,0.0,0.0302830841,0.0161449851,0.0250744436,0.3719941822,4.6731619763,2.042427e-09,7.9483725e-09,1.1330903509,1.2838937433,-0.092561777,0.0718945649,0.0529791726,-0.220424047
14526,0.8528916344,-0.036848442,-1.812185596,0.0238446405,0.488527516,1.5168767659,-0.047997432,-0.021803004,0.2069263971,0.0052219321,0.0241509516,-0.010949693,-0.403051494,-0.021996622,0.010949693,37.0,0.003985719,0.0434399765,-0.163521615,-0.228720487,-0.259332351,0.1445304435,-0.097200561,0.0341783492,-0.046313921,0.4942534563,0.0,1.8774068418,-0.018706108,1.5912361996,-0.05075254,9.6245644168,5.1786748894,0.0633124323,0.0,0.0,0.0,0.0,0.0,0.3152041678,1.0,-0.069396887,-0.232470389,-0.026955128,-206.7146643,-1.517137814,-47.9984931,-606.7097816,0.060670577,12.803873018,0.0027105506,-0.003347332,-0.00518508,0.0786189864,0.0899956052,-0.006681284,2.0,-0.003194888,-0.185889466,0.0985049773,3.0,12.401472838,0.7375856215,0.0,0.0319391713,0.0199921331,0.0323953359,0.3559539656,1.1599177938,1.5269861e-08,2.663601e-08,1.5028189487,2.2584647927,-0.011468579,0.0436982309,0.8682226402,-0.054796251
11581,0.6666119941,0.0903039748,-3.512390945,0.0019874766,0.8252148056,1.0483743399,0.099392783,0.268222973,0.3585829218,0.0088309627,0.2898993403,-0.02559276,-0.378084436,0.1244465023,0.0255927603,25.0,0.0419102519,0.1272727273,0.2454226942,0.0404230442,0.0236871186,0.4119425724,-0.139331858,0.0713207042,0.2423778695,0.1921280743,0.0,1.6544929958,0.2434747239,0.9786438513,0.0778839654,32.684086746,6.4592554523,0.1757651078,0.0,0.0,1.0,1.0,0.0,0.7427070477,6.0,0.1333400969,0.0234777879,-0.50743549,-0.017377891,-0.695144244,0.0764920974,-2031.077168,0.0450626644,14.496344002,0.0009749011,0.0193513942,0.0425271369,0.0675118249,0.0215011468,0.0422850637,0.0,0.0019920319,0.9216824685,0.0936813336,4.0,15.160276748,2.089708681,0.0,0.032062687,0.0137943248,0.020627008,0.3378797097,3.3777283848,5.424076e-10,8.275258e-09,1.6644848004,2.7705096509,0.0194126668,0.0346181757,0.7854342884,-0.108404619
15203,0.3550490642,0.0275104242,56.632176656,0.0062701821,0.3445465091,0.7563668475,0.0683647632,0.1194816054,0.314632107,0.0045112782,0.1720583007,-0.100240641,-2.413105413,0.0938959777,0.1002406407,37.0,0.0781884887,0.1409395973,0.1009659264,0.0387853472,0.1475410411,0.0891212348,-0.098055065,0.1685618729,0.0727818124,0.5259856599,0.0,2.9078819332,-0.158025099,0.6289328576,-0.345807167,91.32807571,11.608259824,0.1447626841,0.0,0.0,1.0,0.0,0.0,0.5607041364,6.0,-0.45460333,0.0085632276,0.0530799766,1.1707074575,3.8306078585,0.4143670557,-3970.359118,0.0478739101,10.21106416,-0.002581537,0.0359522047,0.0756227758,-0.047163681,0.0079048463,-0.024708308,2.0,0.0095108099,2.0117050051,0.1733447136,6.0,10.109666019,0.6128205128,0.0,0.0416714437,0.0300116183,0.0400648096,0.8585212912,1.1856622434,7.5573061e-07,6.399388e-08,1.2107917681,1.4660167058,-0.045469607,0.0864438433,0.6514048571,-0.108404619
16126,0.4801471788,0.0655711154,1.3850953104,0.0233811485,0.5823363197,0.7138855215,0.1429622501,0.4831985464,0.3398462147,0.0115733247,1.0150296895,-0.015017633,-0.203701055,0.0789280208,0.0150176334,36.0,0.0517140492,0.2784313725,0.0661541047,-0.504778133,-0.044623004,0.176815941,-0.113535826,0.2061571731,0.1235462948,0.51367753,0.0,4.8812085381,0.0265330755,3.5848142165,-0.000943655,2.7505527856,6.1449511664,0.2459271504,0.0,0.0,0.0,0.0,0.0,0.5357403035,4.0,-0.014118591,-0.19611809,0.2080362678,-207.0874087,-1.088320446,-47.9984931,-457.6977916,0.060670577,13.38439853,0.0003761941,0.0168355597,0.0364280351,0.0253323816,0.2556382727,0.0086838763,2.0,0.0002112825,0.7310557358,-0.062812641,6.0,13.2894092,0.9037855307,0.0,0.026564315,0.0167744864,0.021525903,0.4429001145,1.6140784768,7.3677773e-09,2.8329006e-08,1.2250252267,1.5006868061,0.0895945866,0.0337566644,0.4867369333,-0.054796251
16249,0.2424586634,-0.060821777,3.7914133987,0.0,0.0099873823,0.0349443318,-1.126769359,0.7272870414,0.1158872618,0.1340852609,0.4863013699,-0.065180994,-0.21358305,-0.047831277,0.0651809942,26.0,0.0096992091,0.3225806452,0.919721871,0.092057472,4.4785557215,0.102351314,-0.064315353,0.0300740041,0.7389008087,0.9025515953,0.0,30.279585799,0.3695227778,26.720414201,0.5070785493,0.177229225,3.7679900744,-7.077134986,0.0,0.0,0.0,0.0,0.0,0.1214721901,5.0,1.8105834502,0.0021716053,0.2612236486,-2.641692175,-0.212621019,-0.005431649,-1789.094761,0.0381692448,11.020327999,0.0,-0.084131737,-0.086935384,-0.000253136,0.7810391978,-0.027718739,0.0,-0.008790737,0.3675652555,0.0630625337,4.0,10.146705485,0.3823635179,0.0,0.027397234,0.0201232186,0.0470413409,0.7459864459,1.459423173,2.6609039e-07,6.5321844e-08,0.6609179029,0.4368124744,1.9695768925,0.1444679433,0.1806860325,-0.027364387
17137,2.232215976,-0.04203844,-13.13331406,0.0,1.9110901689,4.9399156879,-0.04864534,-0.087462829,0.5499308603,0.0090790048,-0.140544879,-0.047346607,-4.89010989,0.1635341519,0.0473466071,36.0,0.0407306563,0.0546677881,0.010879934,0.0971102475,0.0730854261,0.0843647899,-0.023176254,-0.011108593,-0.036516396,0.48659411,0.0,1.4793711892,-0.3875936,0.8031731656,-0.511466405,21.249570951,7.4398026628,0.0428730314,0.0,0.0,1.0,0.0,0.0,1.051724763,6.0,0.0683714299,0.035645325,0.0477192804,1.3044801421,-0.446971514,0.0360700517,-963.9939423,0.139206547,11.548304171,-0.000684981,0.0017829275,0.0026064129,0.0103765886,0.3220064725,0.0543725822,0.0,0.0324705608,-0.286867404,0.0343757421,2.0,9.9762858298,0.3393718734,0.0,0.0237825643,0.0068041772,0.0153438098,0.5068319546,1.1878956671,2.3356418e-08,3.5940057e-08,0.9097081727,0.8275689596,0.2308387545,0.083522561,0.4971992352,0.0243474084
85914,0.521604409,0.1008919767,-2.777990329,0.018803673,0.8340772109,3.971841389,0.1473047729,-0.024751393,0.7459840455,-0.062617146,-0.068883401,0.0048131449,0.068128426,0.0940183652,0.0048131449,26.0,0.0227379602,0.0,0.0116311828,-0.150745055,0.0302644216,0.2594820821,0.1187416041,0.0471533166,0.0446202532,0.479734663,0.0,1.2089345492,0.0272396728,0.5282234792,-0.066458583,31.166769994,21.410562181,0.2072619319,0.0,0.0,1.0,1.0,0.0,2.1465189873,6.0,-0.018428352,-0.183752607,0.0372971825,11.958339383,-0.740623905,-0.558526551,10500.759834,0.3999914001,15.931224561,-0.002707061,0.0094789268,0.0280107612,0.0008551962,0.1125922779,0.0024691539,1.0,-0.003126221,1.3788229766,-0.017462166,3.0,16.964476011,3.6601354392,0.0,0.0535117351,0.0261570933,0.0313349468,0.6375142513,17.587004048,9.888027e-11,3.9231045e-09,0.8877539745,0.7881071192,0.0225803832,0.0400756722,0.1985704282,0.1704735316
20670,0.2050359733,-0.038241853,8.2111176609,0.0,0.4412781376,1.3318019508,-0.041175552,-0.02577564,0.5437641564,0.0175330779,0.0034168565,-0.073640584,-1.26104173,0.0099827195,0.0736405841,28.0,-0.012771483,-0.05,0.0198014503,0.0020048402,0.2955096561,1.3548215237,0.1039485453,0.0079890436,-0.083181416,0.4087056862,0.0,1.159238188,0.0233392326,0.8583467705,0.056728903,26.958971941,6.7998691567,-0.019567143,0.0,0.0,0.0,0.0,1.0,1.5377884265,6.0,-1.794443625,0.099714916,-0.577196677,-0.418124946,-1.220602597,-0.03022626,-2856.302996,0.0348260869,11.844397344,0.0001100554,0.0248912385,0.0729267506,0.0497346333,0.0782640677,-0.002322293,5.0,0.0165562914,1.8295123069,0.2006178014,2.0,11.255630375,0.6935957731,0.0,0.0498812422,0.0229035391,0.0392492771,0.5521246201,2.2927193443,3.6544649e-08,2.5211623e-08,1.5207639754,2.3127230688,0.0901999961,0.0740665417,0.5526943845,-0.166362813
