firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9
53284.0,-0.007287298,0.0008888289,0.0027195428,0.0051350909,0.0293861461,-1.494210679,0.0,-0.049543147,-0.223260644,0.0265690964,0.0824175824175823,0.0368421052631577,0.0478723404255319,0.2960526315789473,0.2547770700636942,0.2628205128205128,0.2628205128205128,0.2709677419354839,0.2389937106918238
17953.0,-0.010651629,0.0126456238,0.0594569288,0.366386456,0.03597978,-0.08129826,2.0,-0.003656551,-0.445057667,-0.059892834,0.0346320346320345,0.1116279069767443,0.0391304347826086,0.1890547263681592,0.1273584905660376,0.0765765765765766,-0.0204918032786884,-0.06640625,-0.1148148148148148
42438.0,0.0003715448,0.0142713642,0.0388376682,0.3219321064,0.0572429739,0.002850018,0.0,0.0009947097,-0.006782946,0.0232558139,0.0053191489361701,0.0384615384615385,0.0161290322580645,0.1183431952662721,0.0617977528089888,0.1812499999999999,0.0053191489361701,-0.0257731958762886,0.0384615384615385
17807.0,-0.017581533,0.0130288958,0.0323717949,-0.313974661,0.0117775619,-0.040186095,1.0,-0.066886432,-0.326913373,-0.166666672,0.1999999999999999,-0.25,-0.3333333333333333,-0.4,-0.5,-0.7,-0.7142857142857143,-0.7391304347826086,-0.6470588235294117
55044.0,-0.001809877,0.0196736346,0.0283915745,0.1126807068,0.0465085996,-0.002069028,0.0,0.0042036326,-0.037037037,0.0110183819,-0.0164835164835165,-0.0324324324324324,-0.0324324324324324,0.1401273885350318,0.1049382716049383,0.1548387096774193,0.0848484848484849,0.0783132530120482,0.1118012422360248
20336.0,0.0007648981,0.0235317645,0.0254855245,0.0208585824,0.5447865197,0.0305064469,3.0,0.0024413796,0.2447980864,0.0404081624,-0.1343283582089552,-0.1076923076923076,-0.0333333333333333,0.0740740740740741,0.0,-0.0333333333333333,-0.1212121212121212,-0.1212121212121212,-0.2839506172839506
20811.0,0.0115424501,0.0304976499,0.0472458451,0.0825101905,0.0532380652,-0.039551611,1.0,0.0037665498,0.081946786,0.000190259,-0.1025641025641025,0.0,-0.0277777777777777,0.0294117647058822,-0.0277777777777777,0.1666666666666667,0.0606060606060605,0.0606060606060605,-0.0277777777777777
64899.0,-3.7138e-05,0.0274105979,0.043234942,0.1320559088,0.0010482524,0.023609293,1.0,0.0004353327,0.8954248366,0.0385211688,0.0,0.275229357798165,0.224669603524229,0.1300813008130081,0.1982758620689655,0.1680672268907563,0.0775193798449611,0.0775193798449611,0.1779661016949152
52003.0,0.0070558157,0.0231321028,0.0493905062,0.091303955,0.0581159153,-0.116864085,0.0,0.0084090262,0.6259087905,0.0144927539,-0.0263157894736841,0.0,-0.0389610389610389,0.1212121212121211,0.0422535211267605,0.1384615384615384,0.0882352941176469,0.15625,0.15625
27158.0,-0.001370199,0.0126895248,0.0213211709,-0.225129235,0.0390440513,-0.089431,2.0,-9.8044e-05,0.0282381829,-0.029360496,0.0263157894736842,-0.025,-0.040983606557377,0.0263157894736842,-0.0787401574803149,0.0,-0.0930232558139535,-0.0639999999999999,0.0086206896551723
41419.0,-0.013317243,0.0106654323,0.0210897951,-0.083649311,0.1394962023,-0.0052094,0.0,0.0,0.2099358974,0.0439560451,0.0,0.0769230769230768,0.0769230769230768,0.2727272727272727,0.2173913043478261,0.1666666666666667,0.0,-0.1515151515151515,-0.1764705882352941
47175.0,0.0114294037,0.0275481316,0.0700941295,0.1734199369,0.043146048,0.0330722635,0.0,0.0053675867,-0.316906098,-0.009292831,-0.1024390243902438,-0.0799999999999999,-0.1481481481481481,0.0222222222222221,0.2266666666666665,0.472,0.5726495726495726,0.5726495726495726,0.6140350877192982
23975.0,-4.8365e-05,0.0485619946,0.0638749399,-0.00398605,0.2060918053,0.01992665,1.0,-9.6703e-05,-0.856473415,0.0098991059,-0.0520833333333333,-0.0899999999999999,-0.0990099009900989,-0.0108695652173913,-0.0520833333333333,0.0224719101123596,-0.0108695652173913,-0.0714285714285714,-0.0421052631578947
24548.0,0.0,-0.042070731,-0.044151029,0.0135879424,0.6911408445,-0.141938892,1.0,-0.00331689,1.9880935687,0.0470238142,0.1666666666666667,-0.0666666666666666,-0.16,0.0,-0.1063829787234043,-0.0232558139534884,-0.2075471698113207,-0.3538461538461538,-0.3333333333333333
15712.0,0.0023841289,0.0332763003,0.0608060855,0.0244624732,0.018808968,-0.00209725,1.0,0.0061481004,0.3406471414,0.0394652942,0.0037313432835821,0.018939393939394,0.0228136882129277,0.1302521008403361,-0.0392857142857142,0.0803212851405623,0.1594827586206897,0.1850220264317181,0.1695652173913042
30680.0,-0.00273582,0.004395132,0.0094313365,0.4879292914,0.0760582512,-0.00307095,0.0,-0.002916924,1.7881773399,-0.002000002,0.0,-0.0441176470588234,-0.0714285714285714,-0.0076335877862595,-0.0714285714285714,-0.037037037037037,-0.1333333333333333,-0.1216216216216216,-0.0647482014388489
53401.0,0.0139713131,0.0414242567,0.0519595901,0.0117293641,0.2206781733,0.0375346905,1.0,0.0008163268,1.199753667,0.0590544632,-0.0754716981132075,-0.0392156862745097,-0.1515151515151515,-0.01010101010101,-0.3,-0.2313725490196078,-0.2313725490196078,-0.1934156378600823,-0.1587982832618025
25583.0,0.0073479322,0.0287362076,0.0377578585,0.0397644745,0.2416038671,-0.161661069,1.0,0.0066977841,2.475262697,0.0565686896,-0.005524861878453,-0.0109890109890109,-0.0575916230366492,0.2080536912751678,0.1042944785276074,0.0843373493975903,0.1180124223602483,0.1688311688311687,0.1612903225806452
25698.0,-0.003018819,0.0141173855,0.0165042235,0.0124167295,0.4110858756,-0.032452222,0.0,-0.003345146,0.5372015451,-0.036521737,0.0,-0.1666666666666666,-0.2857142857142857,-0.1071428571428571,-0.1935483870967742,-0.1666666666666666,-0.1935483870967742,-0.3243243243243243,-0.3243243243243243
25770.0,0.0082774244,0.0112084949,0.0142688553,0.2248366278,0.1016544703,-0.009083764,1.0,0.0120979125,-0.743093535,-0.02,-0.0377358490566037,-0.0892857142857143,0.3421052631578947,0.3783783783783783,0.2749999999999999,0.4166666666666667,0.1590909090909091,0.108695652173913,0.02
56274.0,0.0078999893,0.0159574745,0.0614074376,0.8947782989,0.0071883599,-0.02812165,1.0,0.000968978,4.3597359736,0.0093673272,-0.0471698113207547,-0.0350318471337579,0.0033112582781456,0.0669014084507042,-0.0032894736842105,0.0899280575539569,0.160919540229885,0.2367346938775509,0.1348314606741574
26316.0,0.0110563584,0.0169384962,0.0195994522,0.0239804258,0.3492304357,0.0686942973,8.0,0.0086462873,0.052095835,0.0140845068,0.0428571428571429,0.0735294117647058,0.3272727272727274,0.1774193548387097,0.2372881355932203,0.2807017543859649,0.1060606060606059,0.0895522388059701,-0.0394736842105263
48637.0,0.0,0.0117278243,0.0220460423,0.2822563981,0.0068459026,0.0085037676,0.0,5.90371e-05,0.16,-0.026471472,-0.1827956989247311,-0.0952380952380952,-0.0617283950617284,0.1515151515151516,-0.0617283950617284,0.0704225352112675,-0.05,0.1176470588235294,0.3103448275862068
30816.0,0.0141459389,0.0010483953,0.0054046201,-0.029117624,0.0442244492,-3.554518517,1.0,0.0212596333,0.285799345,0.012987013,0.0142857142857142,0.0142857142857142,-0.0273972602739726,0.0,-0.1234567901234567,-0.1341463414634146,-0.1234567901234567,0.0142857142857142,0.0
67192.0,0.0046515697,0.004760208,0.0944996146,0.6060346919,0.0057532904,-1.061320536,2.0,0.0086749192,-0.426915134,-0.050574714,-0.1785714285714286,-0.1320754716981131,-0.0416666666666666,0.1794871794871795,-0.0416666666666666,-0.0799999999999999,-0.1481481481481481,-0.1785714285714286,-0.1481481481481481
36150.0,0.0021312873,0.0210795113,0.0278451431,0.0619741432,0.0230786428,-0.037898897,0.0,0.0032653061,-0.132275132,-0.009401221,0.0103092783505154,-0.0576923076923077,-0.0392156862745097,0.1264367816091953,0.0425531914893617,0.0652173913043479,-0.0576923076923077,-0.0666666666666666,-0.0666666666666666
27370.0,0.0508695466,-0.006344269,-0.008003986,0.2824034606,0.1676309009,0.0126230228,0.0,0.0628685899,-0.197728033,0.2307692319,0.0384615384615385,-0.2285714285714285,-0.25,-0.0357142857142857,-0.1290322580645161,-0.4130434782608695,-0.55,-0.6142857142857143,-0.509090909090909
64565.0,-0.00339351,0.0047685256,0.0345157464,0.0679995944,0.0314785782,0.0050435867,1.0,0.0001722054,-0.459990182,-0.163736761,-0.1666666666666666,-0.180327868852459,-0.1379310344827586,-0.0909090909090909,-0.0566037735849056,0.0416666666666667,-0.074074074074074,-0.1071428571428571,-0.1525423728813559
50649.0,0.0061250806,0.0290441176,0.0474617002,0.1005175799,0.2821325648,0.0111581362,1.0,0.0030459873,0.0192837466,-0.045292456,-0.0845070422535211,-0.0845070422535211,-0.0972222222222222,0.0317460317460318,0.015625,0.0655737704918033,-0.1333333333333333,-0.1216216216216216,-0.1875
28434.0,-0.024078608,-0.039389042,-0.044260077,0.0001278057,0.6489622104,-1.733168785,0.0,-0.008573635,0.0581215525,-0.027027028,-0.0714285714285714,-0.2641509433962264,-0.2909090909090909,-0.2199999999999999,-0.3275862068965517,-0.3035714285714286,-0.25,-0.3275862068965517,-0.3709677419354839
47829.0,-0.002482828,-0.010037861,-0.02097389,0.0349401504,0.2738619387,-0.025244622,0.0,-0.0159107,0.4230235784,0.0134908948,0.032967032967033,-0.1965811965811965,-0.1896551724137931,-0.0873786407766989,-0.175438596491228,-0.0105263157894737,-0.265625,-0.3517241379310345,-0.3333333333333333
69323.0,0.0165810972,0.0309678573,0.0498355939,0.1565307138,0.0582648192,-0.01805329,8.0,0.0122614078,3.474152691,0.1204901971,-0.1782178217821782,-0.1862745098039215,-0.1530612244897958,0.0779220779220779,0.0641025641025641,0.1857142857142857,0.0779220779220779,0.0246913580246914,0.1369863013698631
65218.0,-0.004291062,0.0224451624,0.027830487,0.0677423671,0.0341142622,0.0072511672,1.0,-0.002072785,-0.485527544,0.000711238,-0.1025641025641025,-0.1860465116279069,-0.2222222222222222,-0.1025641025641025,0.0294117647058822,0.0606060606060605,-0.1860465116279069,-0.3,-0.3137254901960784
55589.0,-0.000448712,0.0121651237,0.0414381475,0.4405467577,0.0510826816,-0.16422829,1.0,0.0098871089,0.9963768116,0.0748856617,-0.131578947368421,-0.0704225352112676,-0.1951219512195121,-0.1081081081081081,-0.0833333333333333,0.0476190476190476,-0.1081081081081081,-0.2325581395348837,-0.2325581395348837
61305.0,0.0068737129,0.0248475785,0.0419641556,-0.121938334,0.1867747758,0.0638899817,3.0,0.0131111325,-0.130434783,0.0011494234,-0.0491803278688525,-0.0793650793650794,0.0943396226415094,0.1153846153846154,0.0545454545454544,0.2083333333333332,0.1599999999999999,0.1153846153846154,0.0943396226415094
21872.0,0.0063193649,0.0196335045,0.0326949844,0.0511139285,0.0838103075,-0.00575111,1.0,-0.004395604,0.6920664785,0.0047616921,-0.0421052631578947,-0.037037037037037,-0.0899999999999999,-0.0054644808743169,-0.0108695652173913,0.0224719101123596,0.058139534883721,-0.0714285714285714,0.0282485875706215
56290.0,0.0,0.0388071955,0.0420378929,-0.003833328,0.2151581958,0.0,0.0,-0.038365401,-0.983068783,-0.00759016,-0.0071942446043165,0.0,-0.0036101083032491,0.0298507462686568,-0.0707070707070707,-0.0383275261324042,-0.028169014084507,-0.031578947368421,0.0072992700729928
31536.0,0.003447196,0.0241787133,0.0437867781,0.0481039689,0.0089241019,0.0108348149,1.0,-0.000189573,-0.199182143,0.0348878424,0.0989583333333332,0.0656565656565657,0.0193236714975846,0.192090395480226,0.192090395480226,0.1593406593406594,0.0193236714975846,0.1283422459893048,0.2196531791907514
54391.0,-0.002714441,0.0090430968,0.0291002036,-0.002143289,0.04757746,-0.016225491,0.0,-0.002856736,-0.418323587,-0.019233844,-0.0660377358490565,-0.0434782608695651,-0.0747663551401869,0.0819672131147541,0.1,0.1999999999999999,0.1785714285714286,0.1927710843373493,0.1314285714285714
32046.0,0.0024812001,0.0231024151,0.0552378057,0.0231821288,0.0027184699,-0.05442904,8.0,-0.000208451,1.3208178456,-0.012312249,-0.0340136054421769,-0.0273972602739726,-0.0657894736842105,0.109375,0.1833333333333333,0.2033898305084744,0.109375,0.0289855072463767,0.0441176470588235
62172.0,0.0017868539,0.0097773767,0.0282854656,0.1814487053,0.0095315904,0.0633476936,2.0,0.0477220583,2.1142857143,-0.031182792,-0.1666666666666666,-0.2307692307692307,-0.2682926829268293,-0.3023255813953488,-0.2857142857142857,-0.25,-0.3023255813953488,-0.2857142857142857,-0.3478260869565217
47511.0,0.0125696514,0.0395323903,0.0607994893,0.059800078,0.1113486399,-0.008945508,0.0,0.0011583337,0.7857142857,0.0162893669,0.0052356020942407,0.032258064516129,0.032258064516129,0.3150684931506848,0.1428571428571428,0.1707317073170731,0.1034482758620689,0.2467532467532467,0.28
65576.0,-0.014532634,-0.046725204,-0.117256886,0.3212830957,0.0129037771,-0.024491953,0.0,-0.163314664,-0.182795699,0.1428571492,-0.1999999999999999,-0.3043478260869565,-0.5151515151515151,-0.5428571428571429,-0.6363636363636364,-0.6444444444444444,-0.7241379310344828,-0.6363636363636364,-0.6799999999999999
20909.0,-0.045141794,0.0257850678,0.0405748776,0.1091487512,0.1100170314,-0.00329478,1.0,0.0126372448,2.4327642004,0.0343301995,-0.0408163265306122,-0.0174216027874564,-0.0568561872909698,0.119047619047619,0.1510204081632653,0.119047619047619,0.0071428571428571,-0.0208333333333333,0.1146245059288537
48143.0,-0.039667626,0.0446123209,0.0642086079,-0.012742564,0.354728708,0.0087914718,3.0,0.0121964539,1.2619047619,0.0038434032,-0.0970149253731342,-0.1357142857142856,-0.1933333333333333,-0.2039473684210526,-0.1597222222222222,-0.1357142857142856,-0.1933333333333333,-0.1357142857142856,-0.0396825396825396
62586.0,-0.006404179,0.0109831543,0.0375728369,0.0691217282,0.0084969789,-0.107269562,0.0,0.0002422019,0.817087846,0.0199968237,-0.0683760683760683,-0.0916666666666666,0.0380952380952381,0.2247191011235956,0.1595744680851063,0.2528735632183907,0.101010101010101,0.2528735632183907,0.0792079207920792
53866.0,0.0052166779,0.042024812,0.0635061924,0.0320712987,0.142896347,0.0217188659,0.0,0.0019358078,2.3109723186,0.0894764587,0.0097560975609756,0.0147058823529411,-0.0416666666666666,0.1311475409836064,0.2034883720930231,0.4577464788732395,0.3986486486486487,0.3441558441558441,0.2621951219512195
50729.0,-0.006158375,0.0196321571,0.0316257491,0.0380478564,0.0871020401,0.008377032,0.0,-0.006720327,0.1990595611,-0.010935634,-0.018796992481203,0.0275590551181101,0.0316205533596838,0.1012658227848102,0.0,0.0038461538461538,-0.0038167938931297,-0.0543478260869565,0.0740740740740741
60628.0,-0.010388963,0.0061704963,0.0138878291,0.0922749426,0.0119432397,-0.203833178,1.0,-0.000820896,1.3672332047,-0.036914821,-0.1184210526315789,-0.1753846153846153,-0.2023809523809523,-0.0915254237288135,-0.039426523297491,0.0229007633587785,0.1754385964912281,-0.0147058823529411,-0.1125827814569536
63597.0,-0.020792723,-0.015665224,-0.021961146,-0.167337627,0.0840170319,0.0148189171,0.0,-0.055689748,-0.645333333,-0.109890115,-0.1627906976744185,-0.1999999999999999,-0.1999999999999999,-0.1818181818181817,-0.3793103448275862,-0.3454545454545454,-0.4193548387096774,-0.4,-0.4285714285714286
55730.0,-0.010886946,0.0186517705,0.0277107021,0.0043900956,0.0313948155,0.0185250887,0.0,-0.005606271,-0.262371615,-0.012043593,0.1096491228070175,0.1,-0.066420664206642,0.3246073298429319,0.3457446808510638,0.4624277456647399,0.3675675675675676,0.3041237113402062,0.331578947368421
57330.0,0.0017112607,0.0192619345,0.0337744581,0.02580497,0.1270513268,-0.022495344,0.0,0.0040516494,-0.276270007,0.0771634616,-0.4958677685950413,-0.5234375,-0.5215686274509803,-0.5,-0.4403669724770642,-0.416267942583732,-0.3869346733668342,-0.4672489082969432,-0.4218009478672986
37875.0,-0.000359754,0.0141942952,0.0352806742,0.0348749665,0.0408179662,-0.018314008,0.0,0.0002563107,0.124231269,0.008829494,0.0618556701030927,-0.0884955752212389,-0.0803571428571429,-0.0803571428571429,-0.134453781512605,-0.5672268907563025,-0.5896414342629481,-0.5880000000000001,-0.6023166023166023
51051.0,-0.005654684,0.0137485151,0.0355936476,-0.380375084,0.0128898887,0.0129022272,3.0,-0.008171467,-0.745489079,-0.059999999,-0.0909090909090909,-0.1666666666666666,-0.1666666666666666,-0.0476190476190476,-0.2307692307692307,-0.2452830188679244,-0.3333333333333333,-0.4029850746268657,-0.4805194805194805
20765.0,-0.016576584,-0.005245221,-0.010208085,0.2175781989,0.074737998,0.1366687797,0.0,-0.039306489,-0.262767267,0.0239024742,0.0436507936507937,-0.0804195804195804,-0.1233333333333333,-0.0401459854014598,-0.1204013377926421,0.0691056910569105,-0.0436363636363635,0.0115384615384614,-0.0149812734082397
66923.0,-0.004258648,0.027620505,0.0323158177,0.0187034086,0.0018369576,0.5023360277,0.0,-0.003213825,9.3050847458,0.0015991013,0.0,-0.0793650793650794,-0.0333333333333333,0.0545454545454544,0.1153846153846154,0.2340425531914893,0.183673469387755,0.1599999999999999,0.0545454545454544
17144.0,-0.002464999,0.0128385743,0.033051189,0.1668054458,0.0200937709,-0.008897218,0.0,-0.000862,0.9489805914,0.0009601079,-0.0719257540603248,-0.0909090909090909,-0.0804597701149425,-0.024390243902439,-0.0521327014218009,0.0,0.0178117048346055,0.0723860589812332,0.0526315789473683
32205.0,-0.000773055,0.016951178,0.040937754,0.1153689671,0.1538673975,0.0060824416,1.0,-0.000676397,-0.50831793,0.0048780488,0.0392156862745098,0.1041666666666667,0.127659574468085,0.1216931216931216,0.127659574468085,0.2254335260115607,0.1910112359550562,0.2183908045977012,0.2694610778443114
32328.0,-0.008853767,-0.002910041,-0.004527858,-0.01453603,0.0212529633,0.0030819536,0.0,-0.026067873,-0.177427068,-0.08486968,0.0338983050847456,-0.0615384615384615,-0.0615384615384615,0.0608695652173914,-0.0615384615384615,-0.0687022900763358,-0.0542635658914728,-0.1527777777777778,-0.1223021582733813
26657.0,0.007783788,0.0118851014,0.0291678197,0.2561920797,0.0253790192,-0.004777511,4.0,-0.007819549,1.518351214,0.0009469688,-0.0148148148148148,-0.0291970802919707,0.0152671755725191,0.1083333333333333,0.0390625,0.1176470588235294,0.0901639344262295,0.146551724137931,0.3854166666666667
32504.0,0.0029133704,0.0195386797,0.0378508743,0.0130362,0.051028109,0.0128076815,2.0,0.0075748064,0.5813953488,0.0091480911,-0.0084033613445377,0.0085470085470085,-0.056,0.0,-0.0084033613445377,-0.1194029850746268,-0.1127819548872181,-0.0327868852459016,-0.078125
22250.0,0.000184215,0.0231931197,0.0471318523,0.0790906387,0.0110018173,0.0092749649,1.0,0.0015441962,-0.246564586,5.24474e-05,-0.045662100456621,-0.0913043478260869,-0.1218487394957983,-0.0094786729857819,-0.0669642857142857,0.0773195876288659,-0.0094786729857819,-0.0324074074074074,-0.0141509433962264
27879.0,-0.061346073,-0.022563896,-0.074658919,-0.195173597,0.0307126512,-0.031888795,0.0,-0.071071429,1.2057205721,-0.071961198,-0.3526011560693641,-0.5,-0.4105263157894737,-0.3411764705882353,-0.3707865168539326,-0.2727272727272727,-0.4105263157894737,-0.4285714285714286,-0.3526011560693641
50382.0,0.007810938,0.0184437934,0.0245511626,0.0328522036,0.2596760274,0.0614319079,0.0,0.005941356,1.3129251701,0.0549355168,-0.088235294117647,0.0598290598290598,0.0420168067226891,0.1272727272727272,0.2038834951456309,0.2783505154639174,0.1071428571428572,0.1071428571428572,0.1923076923076923
52716.0,-0.008195811,0.031480001,0.0520671795,0.0293091284,0.0271381642,-0.030826947,1.0,-0.000127389,-0.307379612,0.0501156189,0.0,-0.0248447204968944,-0.1129943502824858,-0.0710059171597633,0.0064102564102563,0.0194805194805194,-0.1179775280898876,-0.0598802395209581,-0.1179775280898876
50999.0,0.0196326368,0.0335436067,0.0514119091,0.0124744019,0.0162340916,0.0436381334,3.0,0.0117917232,0.5881326353,-0.065057851,-0.0238095238095238,-0.1368421052631578,-0.1632653061224489,-0.1632653061224489,-0.2336448598130841,-0.1458333333333333,-0.1632653061224489,-0.0786516853932584,-0.196078431372549
59555.0,0.0032038515,0.0210314052,0.0480380679,-0.048962309,0.0729115566,0.0086047477,1.0,0.0046417365,3.260967137,0.0008007437,-0.0752427184466019,-0.0971563981042653,-0.1717391304347826,0.018716577540107,-0.0661764705882352,0.0269541778975741,-0.0498753117206982,-0.0498753117206982,0.0793201133144476
55706.0,0.0007703185,0.0022784953,0.0045594077,-0.017147382,0.000628277,0.011301205,2.0,-0.004709726,-0.63670226,0.0250000004,-0.097560975609756,-0.159090909090909,-0.097560975609756,-0.0512820512820513,-0.3620689655172413,-0.2745098039215686,-0.4032258064516129,-0.4126984126984127,-0.4393939393939394
54690.0,-0.000180239,0.017198308,0.034677209,0.043584555,0.0883463555,0.0,1.0,0.0082840752,2.0124426981,0.0328614786,-0.004739336492891,0.0047846889952152,0.0294117647058822,0.1538461538461537,0.1170212765957445,0.1797752808988764,0.1170212765957445,0.1052631578947369,0.1797752808988764
65285.0,-0.000977707,0.0134541222,0.0672738072,0.1865095291,0.0776611282,0.0057596808,0.0,0.010175718,5.5066666667,0.0098945368,-0.054054054054054,0.1666666666666667,0.2804878048780488,0.3636363636363635,0.5441176470588236,0.5909090909090908,0.2962962962962963,0.2209302325581394,0.1797752808988764
48653.0,0.0021719326,0.0211711556,0.0734352819,0.0205234018,0.1095517505,-0.144043674,1.0,0.0025770022,0.5259668158,-0.004624343,-0.06,-0.1090047393364929,-0.2449799196787149,-0.1493212669683258,-0.1173708920187793,-0.0917874396135265,-0.1454545454545455,-0.0552763819095477,-0.0052910052910053
42842.0,0.0012206286,-0.00356978,-0.010232886,-0.048131436,0.0029807204,-0.033143183,1.0,0.0014655405,-0.359467757,0.0025719386,-0.0526315789473684,-0.0999999999999999,-0.1818181818181817,-0.0526315789473684,-0.1818181818181817,-0.25,-0.28,-0.3571428571428571,-0.3571428571428571
62287.0,0.0017007114,0.0361944517,0.050701686,0.0274740704,0.1425589171,0.0320845241,0.0,0.0033940782,1.0487576184,0.005154104,0.0227272727272727,-0.032258064516129,0.0112359550561798,0.1688311688311687,0.1111111111111111,0.2162162162162162,0.1538461538461537,0.1920529801324504,0.139240506329114
48557.0,0.0014179015,0.0008590131,0.0014515655,0.042443418,0.136534454,1.8996633278,0.0,-0.012495775,-0.313777508,-0.011890243,0.0289855072463767,0.0,0.109375,0.2678571428571428,0.0757575757575756,0.290909090909091,0.4791666666666667,0.3653846153846154,0.4791666666666667
44637.0,-0.033638529,-0.053008391,-0.096336005,0.0907568367,0.0244197891,-0.041391113,0.0,-0.071111111,-0.528888514,-0.035256412,0.0588235294117647,-0.25,-0.3076923076923077,-0.3571428571428571,-0.4375,-0.4,-0.4375,-0.4545454545454546,-0.5135135135135135
