firms,roaq,roeq,cash,nincr,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15
52003.0,0.0341113392,0.0655477086,0.0142392735,2.0,0.0292201749,-0.051290482,0.1666666666666667,0.0845070422535212,0.1846153846153846,0.1323529411764705,0.203125,0.203125,0.1159420289855073,-0.0493827160493827,0.0845070422535212,0.0845070422535212,-0.0374999999999999,-0.0609756097560976,-0.493421052631579,-0.2596153846153846,-0.2450980392156863
27158.0,0.0056603935,0.0106073364,0.0279095973,1.0,-0.132055378,-0.008259715,0.0701754385964912,-0.0393700787401575,0.0427350427350428,-0.0542635658914728,-0.024,0.0517241379310344,0.0,0.0252100840336133,-0.008130081300813,0.0338983050847456,0.0166666666666666,0.0252100840336133,0.0166666666666666,0.0517241379310344,-0.046875
41419.0,0.028976566,0.0576029118,0.0924841294,0.0,-0.242462417,0.0399999991,0.1818181818181818,0.1304347826086955,0.0833333333333332,-0.0714285714285714,-0.2121212121212121,-0.2352941176470588,-0.2972972972972972,-0.2571428571428571,-0.3157894736842105,-0.2972972972972972,-0.3953488372093023,-0.3953488372093023,-0.4347826086956522,-0.4901960784313726,-0.5
47175.0,0.0322800943,0.0784400749,0.1062883446,1.0,-0.291554659,-0.113881466,0.1999999999999999,0.4399999999999999,0.728,0.8461538461538463,0.8461538461538463,0.894736842105263,1.0377358490566038,0.6615384615384616,0.8305084745762712,-0.4255319148936169,-0.3513513513513513,-0.2653061224489795,-0.2313167259786477,-0.2551724137931034,0.0093457943925232
15712.0,0.0283363176,0.0549041824,0.0155831079,0.0,-0.428640777,0.0164590068,0.1050420168067227,-0.0607142857142857,0.0562248995983936,0.1336206896551723,0.1585903083700439,0.1434782608695652,-0.0330882352941176,-0.1114864864864865,-0.1932515337423312,-0.1729559748427672,-0.2507122507122507,-0.162420382165605,-0.162420382165605,-0.1882716049382715,0.0233463035019454
30680.0,0.0067239201,0.0158460066,0.0527601133,0.0,2.9865771812,-0.014978005,0.0687022900763358,0.0,0.0370370370370369,-0.0666666666666666,-0.054054054054054,0.0071942446043165,-0.1666666666666666,-0.2222222222222222,-0.2592592592592593,-0.1666666666666666,-0.2708333333333333,-0.2708333333333333,-0.554140127388535,-0.527027027027027,-0.3913043478260869
53401.0,0.0394869816,0.0499259474,0.2477570585,0.0,1.1815184541,-0.060918646,0.1666666666666667,-0.175,-0.0941176470588235,-0.0941176470588235,-0.0493827160493827,-0.0085836909871244,-0.0759999999999999,-0.1630434782608695,-0.1115384615384615,-0.1046511627906976,-0.1979166666666666,-0.1690647482014388,-0.2142857142857143,-0.2892307692307692,-0.2712933753943217
25583.0,0.0282902488,0.0368046164,0.2673368444,0.0,-0.150792942,-0.021888275,0.2818791946308725,0.1717791411042943,0.1506024096385543,0.1863354037267079,0.2402597402597401,0.2322580645161289,0.1235294117647058,0.0494505494505495,0.0213903743315508,0.1104651162790697,0.0552486187845304,-0.0544554455445545,-0.2509803921568627,-0.3321678321678322,-0.3525423728813559
56274.0,0.0148037509,0.0443244632,0.0041419484,0.0,0.4836258842,-0.031959708,0.0633802816901407,-0.006578947368421,0.0863309352517984,0.1570881226053639,0.2326530612244897,0.1310861423220974,0.055944055944056,0.1021897810218979,0.0863309352517984,0.2128514056224899,0.1526717557251908,0.3422222222222222,0.3981481481481481,0.2635983263598327,0.4519230769230768
26316.0,0.0148522431,0.0171484133,0.3759384593,7.0,-0.262753031,0.014901001,-0.1129032258064516,-0.0677966101694915,-0.0350877192982456,-0.1666666666666666,-0.1791044776119402,-0.2763157894736842,-0.3529411764705882,-0.2465753424657534,-0.3292682926829268,-0.3373493975903614,-0.5217391304347826,-0.4761904761904761,-0.5258620689655172,-0.6357615894039735,-0.5258620689655172
48637.0,0.0139566744,0.0284269271,0.01935091,0.0,0.195473251,-0.010136785,0.2272727272727273,0.0,0.1408450704225352,0.0124999999999999,0.1911764705882352,0.396551724137931,0.3278688524590163,0.2857142857142858,0.4210526315789473,0.6200000000000001,0.6875,0.4464285714285714,0.3278688524590163,0.3064516129032257,0.265625
60425.0,0.0290930702,0.0694834131,0.0265059235,2.0,2.5,0.0539772734,0.3333333333333332,0.2307692307692308,0.2549019607843137,-0.0077519379844961,0.0158730158730158,0.1851851851851851,-0.0153846153846153,-0.0303030303030302,-0.0985915492957746,-0.0303030303030302,-0.152317880794702,-0.36318407960199,-0.4336283185840708,-0.4732510288065843,-0.3263157894736842
30816.0,0.0004657636,0.002298033,0.0367220174,0.0,0.1389830508,0.0401849225,0.028169014084507,-0.0987654320987654,-0.1097560975609756,-0.0987654320987654,0.0428571428571429,0.028169014084507,-0.0519480519480519,0.028169014084507,0.1060606060606059,-0.1309523809523809,0.1587301587301588,0.1060606060606059,0.1967213114754098,0.0735294117647058,0.1967213114754098
26658.0,0.0004340927,0.0010587419,0.1161073515,0.0,-0.350963988,0.0002480168,0.1129032258064515,-0.3300970873786407,-0.2580645161290322,-0.3235294117647058,-0.31,-0.3727272727272727,-0.3168316831683168,-0.3669724770642202,-0.4812030075187969,-0.4651162790697675,-0.5140845070422535,-0.4888888888888889,-0.5,-0.4692307692307692,-0.5369127516778524
36150.0,0.0264952021,0.0349710918,0.0919537352,6.0,-0.548519496,0.0001030713,0.1724137931034481,0.0851063829787233,0.108695652173913,-0.0192307692307692,-0.0285714285714285,-0.0285714285714285,-0.1282051282051282,-0.1130434782608695,-0.1570247933884297,-0.0727272727272727,-0.135593220338983,-0.1130434782608695,-0.203125,-0.2272727272727273,-0.184
27370.0,-0.004659147,-0.00598859,0.1264163519,1.0,0.1143508994,-0.090639431,0.2857142857142858,0.1612903225806452,-0.217391304347826,-0.4,-0.4857142857142857,-0.3454545454545454,-0.4,-0.4545454545454546,-0.6666666666666667,-0.5862068965517242,-0.7142857142857143,-0.6923076923076923,-0.71875,-0.7662337662337663,-0.775
64565.0,0.0050225562,0.0300054133,0.023282247,0.0,-0.61852861,-0.016129032,0.0545454545454544,0.0943396226415094,0.2083333333333332,0.0740740740740741,0.0357142857142858,-0.0169491525423728,-0.1714285714285713,-0.1076923076923076,-0.2368421052631578,-0.1343283582089552,-0.2368421052631578,-0.3829787234042553,-0.4579439252336449,-0.5606060606060606,-0.3255813953488372
50649.0,0.0199295863,0.0327851898,0.2758578431,0.0,-0.58974359,0.0142857144,0.1428571428571428,0.125,0.180327868852459,-0.04,-0.0270270270270269,-0.0999999999999999,-0.0999999999999999,-0.25,0.125,0.1612903225806452,0.125,0.0588235294117647,0.0140845070422535,0.1612903225806452,0.1612903225806452
47829.0,0.0016770614,0.0035080345,0.3241656743,0.0,0.0352112676,-0.060868612,0.1262135922330096,0.0175438596491228,0.2210526315789474,-0.09375,-0.1999999999999999,-0.1773049645390071,-0.2418300653594771,-0.056910569105691,-0.1532846715328467,-0.2704402515723271,-0.4313725490196078,-0.4051282051282051,-0.4889867841409692,-0.5433070866141732,-0.6133333333333333
69323.0,0.0304215998,0.0453664628,0.0676950975,8.0,0.0207080394,0.0301030101,0.2727272727272727,0.2564102564102564,0.3999999999999999,0.2727272727272727,0.2098765432098766,0.3424657534246575,0.1951219512195121,0.1136363636363635,0.0425531914893617,0.1136363636363635,0.0652173913043479,-0.0297029702970297,0.1807228915662651,-0.0754716981132075,-0.1833333333333333
29197.0,0.0088129114,0.0211789262,0.200176952,2.0,0.9413005192,-0.02662479,0.076086956521739,0.0879120879120878,0.1999999999999999,0.0102040816326529,-0.0198019801980198,-0.0747663551401869,-0.1160714285714286,-0.0660377358490565,0.0102040816326529,0.0206185567010308,-0.091743119266055,-0.0833333333333333,0.2531645569620253,0.2692307692307691,0.1647058823529412
61305.0,0.018544535,0.0304484222,0.0867364546,2.0,-0.756684492,0.0002480168,0.0192307692307691,-0.0363636363636363,0.1041666666666667,0.06,0.0192307692307691,0.0,-0.0363636363636363,0.0,0.06,0.4324324324324324,0.4324324324324324,0.394736842105263,0.1041666666666667,-0.0535714285714286,-0.0185185185185184
21872.0,0.0193484976,0.0329176819,0.0670212848,0.0,-0.375201288,0.0049999999,0.092896174863388,0.0869565217391303,0.1235955056179776,0.1627906976744186,0.0204081632653061,0.1299435028248587,-0.0384615384615384,-0.0338164251207729,0.0,0.0638297872340425,0.1627906976744186,0.2820512820512821,0.1111111111111111,0.098901098901099,0.1235955056179776
56290.0,0.0846622123,0.096051479,0.2098696653,0.0,0.2992545261,0.0219385936,0.0335820895522387,-0.0673400673400673,-0.0348432055749129,-0.0246478873239436,-0.0280701754385964,0.010948905109489,-0.0348432055749129,-0.0947712418300653,0.0452830188679245,0.0492424242424243,-0.0314685314685314,0.0452830188679245,0.1352459016393443,0.0992063492063493,-0.0071684587813619
31536.0,0.0249824659,0.0437893993,0.0261791409,0.0,3.7806129337,-0.109027108,0.1694915254237288,0.1694915254237288,0.1373626373626373,0.0,0.106951871657754,0.1965317919075144,0.0952380952380953,0.0894736842105263,0.0894736842105263,0.143646408839779,0.1499999999999999,0.3101265822784811,0.3018867924528301,0.2937499999999999,0.4275862068965517
54391.0,0.0113426755,0.0382830494,0.0485299536,2.0,0.3124222056,0.0097290925,0.1693989071038251,0.1888888888888888,0.2969696969696969,0.2738095238095237,0.2891566265060241,0.2228571428571428,0.0862944162436547,0.1145833333333332,-0.0092592592592593,0.0490196078431373,0.0046948356807512,-0.0970464135021097,-0.2103321033210332,-0.3074433656957929,-0.2842809364548495
32046.0,0.0233142339,0.0560029061,0.0024397803,8.0,-0.657020969,0.0281690136,0.1875,0.2666666666666666,0.2881355932203389,0.1875,0.1014492753623188,0.1176470588235294,0.0270270270270269,0.0,-0.0843373493975904,-0.0674846625766871,-0.2361809045226131,-0.1999999999999999,-0.3059360730593607,-0.3303964757709251,-0.327433628318584
62172.0,-0.004914005,-0.012229539,0.0251203369,1.0,-0.352941176,0.0270270277,-0.0465116279069767,-0.0238095238095238,0.0249999999999999,-0.0465116279069767,-0.0238095238095238,-0.108695652173913,-0.0465116279069767,0.0512820512820513,-0.0465116279069767,0.1388888888888888,0.0512820512820513,0.0249999999999999,0.0249999999999999,-0.1458333333333333,-0.127659574468085
47511.0,0.0403203098,0.063425708,0.0454293916,1.0,-0.741750359,0.000110806,0.273972602739726,0.1071428571428572,0.1341463414634145,0.0689655172413792,0.2077922077922078,0.24,0.0219780219780219,0.0508474576271187,-0.088235294117647,-0.083743842364532,-0.0158730158730159,0.0628571428571429,-0.0106382978723403,-0.476056338028169,-0.3921568627450981
20909.0,0.0185189419,0.029300659,0.1213189989,0.0,0.6544525872,-0.013559478,0.1865079365079365,0.2204081632653061,0.1865079365079365,0.0678571428571428,0.0381944444444444,0.1818181818181818,0.0135593220338983,-0.0354838709677419,-0.022875816993464,-0.0771604938271605,-0.0771604938271605,-0.0164473684210526,-0.0537974683544303,-0.0033333333333332,0.0912408759124088
48143.0,0.0232848766,0.035151652,0.2824581151,2.0,-0.270605398,0.0,-0.0131578947368421,0.0416666666666667,0.0714285714285714,0.0,0.0714285714285714,0.1904761904761904,0.171875,0.0714285714285714,0.0948905109489051,0.171875,0.1627906976744186,0.171875,-0.3055555555555556,-0.3827160493827161,-0.3478260869565217
62586.0,0.0144756589,0.0501078258,0.009970808,1.0,-0.233964006,0.0092752371,0.1797752808988764,0.1170212765957445,0.2068965517241379,0.0606060606060605,0.2068965517241379,0.0396039603960396,-0.1025641025641025,-0.0789473684210526,-0.139344262295082,-0.1666666666666666,-0.1101694915254237,0.0194174757281553,-0.5625,-0.5550847457627119,-0.6052631578947368
50729.0,0.025463797,0.0408195659,0.0842220071,0.0,-0.343563512,-0.007589378,0.0675105485232068,-0.0306513409961686,-0.0269230769230769,-0.0343511450381679,-0.0833333333333333,0.0411522633744856,-0.0269230769230769,0.0284552845528456,0.1447963800904976,0.1990521327014218,0.2524752475247525,0.271356783919598,0.3041237113402062,0.1712962962962962,0.1396396396396395
60628.0,0.0054659671,0.0115464808,0.0157725441,0.0,3.5116557979,-0.092667338,0.1389830508474576,0.2043010752688172,0.2824427480916029,0.4736842105263157,0.2352941176470588,0.1125827814569535,0.0769230769230768,-0.0918918918918918,-0.064066852367688,-0.4954954954954955,-0.5022222222222222,-0.4256410256410257,-0.4156521739130434,-0.402135231316726,-0.4598070739549839
63597.0,-0.000730912,-0.000997238,0.1754943309,1.0,1.4159292035,-0.047065338,0.0227272727272727,-0.2241379310344827,-0.1818181818181817,-0.2741935483870967,-0.25,-0.2857142857142857,-0.296875,-0.3661971830985915,-0.4078947368421053,-0.375,-0.4155844155844156,-0.4512195121951219,-0.4827586206896551,-0.5673076923076923,-0.5588235294117647
55730.0,0.0222363509,0.0320624324,0.0516631951,0.0,-0.583971883,0.0085642766,0.418848167539267,0.4414893617021276,0.5664739884393064,0.4648648648648648,0.3969072164948453,0.4263157894736842,0.2044444444444444,0.3091787439613527,0.3028846153846154,0.2843601895734597,0.2604651162790699,0.3284313725490195,0.3482587064676616,0.2904761904761905,0.355
57330.0,0.0255083921,0.0462253064,0.0794246114,0.0,-0.091603053,-0.016145488,0.0450819672131148,0.1697247706422018,0.2200956937799043,0.2814070351758795,0.1135371179039301,0.2085308056872037,0.0714285714285714,0.0282258064516129,0.0119047619047618,-0.0154440154440154,0.1590909090909091,0.328125,0.2686567164179105,0.6346153846153846,0.7708333333333333
37875.0,0.014244909,0.0360679586,0.0507390639,0.0,-0.211505886,-0.060374546,0.0,-0.0588235294117647,-0.5294117647058824,-0.5537848605577689,-0.552,-0.5675675675675675,-0.627906976744186,-0.6477987421383649,-0.6387096774193548,-0.6363636363636364,-0.6387096774193548,-0.5658914728682171,-0.6097560975609756,-0.5867158671586716,-0.5741444866920152
51051.0,0.0097705866,0.0260416667,0.0221222566,2.0,0.0872340426,-0.019166665,0.1428571428571428,-0.0769230769230768,-0.0943396226415094,-0.1999999999999999,-0.2835820895522388,-0.3766233766233766,-0.3513513513513513,-0.368421052631579,-0.3766233766233766,-0.3846153846153846,-0.4893617021276596,-0.5102040816326531,-0.4606741573033708,-0.4947368421052631,-0.2380952380952381
20765.0,0.0060891812,0.0118259592,0.0832908684,0.0,0.0320963435,-0.048047473,0.0948905109489051,0.0033444816053511,0.2195121951219512,0.0909090909090908,0.1538461538461537,0.1235955056179776,0.056338028169014,-0.0476190476190476,0.0344827586206897,0.023890784982935,0.0791366906474819,0.1627906976744186,0.1363636363636364,0.1029411764705883,0.0101010101010101
23253.0,0.0180610149,0.0238167367,0.0781726482,3.0,1.4572972114,-0.094354936,0.1944444444444444,0.2647058823529411,0.3271604938271604,0.2146892655367231,0.1025641025641026,0.053921568627451,-0.1762452107279694,-0.1730769230769231,-0.1947565543071161,-0.1041666666666666,-0.1947565543071161,-0.3019480519480519,-0.3217665615141956,-0.5232815964523281,-0.4691358024691358
17144.0,0.0150799429,0.0351951658,0.0428683129,1.0,1.4379982285,-0.081514628,0.0609756097560976,0.0308056872037914,0.0874999999999999,0.1068702290076335,0.1662198391420912,0.144736842105263,0.0609756097560976,0.0406698564593301,0.0308056872037914,0.0163551401869159,0.1240310077519379,0.0820895522388058,0.0714285714285714,-0.0158371040723982,-0.0418502202643171
32205.0,0.014704315,0.0360842294,0.1890680736,0.0,4.3081807994,-0.004781528,-0.0052910052910053,0.0,0.0867052023121386,0.0561797752808987,0.0804597701149425,0.1257485029940119,0.0867052023121386,0.0386740331491712,0.0804597701149425,0.261744966442953,0.2129032258064516,0.0386740331491712,0.010752688172043,0.0804597701149425,0.1604938271604938
52935.0,-0.007755644,-0.017135145,0.0219799499,0.0,-0.483204134,0.0354010034,0.1071428571428572,0.0508474576271187,0.1923076923076923,-0.03125,-0.1267605633802817,-0.1621621621621621,-0.3033707865168539,-0.1267605633802817,-0.3541666666666666,-0.1842105263157895,-0.3980582524271845,-0.3980582524271845,-0.4608695652173913,-0.523076923076923,-0.5079365079365079
32328.0,0.0004673677,0.0006957399,0.0181784973,0.0,-0.029115934,-0.069030305,0.1304347826086955,0.0,-0.0076335877862595,0.0077519379844961,-0.0972222222222222,-0.0647482014388489,-0.1719745222929936,-0.4298245614035088,-0.453781512605042,-0.3779904306220095,-0.375,-0.3010752688172042,-0.3689320388349514,-0.3925233644859813,-0.3896713615023474
26657.0,0.0090509431,0.0224050749,0.0686548585,3.0,0.3744427935,-0.074603563,0.0916666666666665,0.0234375,0.1008403361344538,0.0737704918032786,0.1293103448275863,0.3645833333333332,0.2596153846153846,0.336734693877551,0.3505154639175258,0.4555555555555555,0.2596153846153846,0.2843137254901962,0.31,0.3645833333333332,0.5975609756097562
32504.0,0.0186781116,0.035623854,0.0860508813,1.0,1.5626204239,7.49622e-05,0.0593220338983051,0.0504201680672269,-0.0671641791044775,-0.0601503759398496,0.0245901639344261,-0.0234375,-0.0671641791044775,-0.0530303030303029,-0.0875912408759124,-0.0601503759398496,-0.0875912408759124,-0.0942028985507246,-0.1830065359477124,-0.228395061728395,-0.1935483870967742
22250.0,0.0143908969,0.027869645,0.0020070806,0.0,-0.186322226,-0.052312039,0.1279620853080569,0.0625,0.2268041237113403,0.1279620853080569,0.1018518518518518,0.1226415094339623,0.0258620689655173,-0.081081081081081,-0.1185185185185184,-0.125,-0.1376811594202898,-0.048,-0.1530249110320284,-0.1217712177121771,0.1279620853080569
27879.0,0.0210354954,0.0633629476,0.0038288264,1.0,3.415503876,-0.218304129,0.1176470588235294,0.0674157303370786,0.2337662337662338,0.0,-0.0306122448979592,0.0982658959537572,-0.4722222222222222,-0.6161616161616161,-0.576837416481069,-0.5297029702970297,-0.4960212201591512,-0.2803030303030303,-0.304029304029304,-0.3448275862068966,-0.3448275862068966
50382.0,0.0253834951,0.0337228295,0.012916183,1.0,-0.422572178,0.0,0.0818181818181817,0.1553398058252426,0.2268041237113403,0.0625,0.0625,0.1442307692307691,0.0258620689655173,0.0530973451327434,0.1442307692307691,0.3222222222222222,0.1018518518518518,0.1442307692307691,-0.048,0.0530973451327434,0.1121495327102803
52716.0,0.0212370386,0.0357661152,0.0470207945,0.0,4.4577218728,-0.064766308,0.0473372781065088,0.1346153846153845,0.1493506493506493,-0.0056179775280899,0.0598802395209581,-0.0056179775280899,-0.5292553191489362,-0.5575,-0.5378590078328982,-0.5137362637362637,-0.502808988764045,-0.4913793103448276,-0.5042016806722689,-0.5484693877551021,-0.5292553191489362
50999.0,0.0236708276,0.0408945687,0.0068088515,2.0,-0.042145594,-0.052879483,0.0,-0.0841121495327102,0.0208333333333332,0.0,0.101123595505618,-0.0392156862745097,-0.0754716981132075,-0.0485436893203883,-0.1327433628318584,0.0208333333333332,-0.0754716981132075,-0.02,-0.1171171171171171,-0.1551724137931034,-0.2631578947368421
59555.0,0.0181457326,0.0460213193,0.0752137283,0.0,-0.399218054,0.0292052883,0.2299465240641711,0.1274509803921568,0.2398921832884097,0.1471321695760599,0.1471321695760599,0.3031161473087818,0.2332439678284181,0.1855670103092783,0.2568306010928962,0.3068181818181819,0.4375,0.6428571428571428,0.5972222222222223,0.5753424657534247,0.6727272727272726
55706.0,-0.010069921,-0.023033951,0.0050645762,1.0,-0.739062904,0.0014712345,0.0512820512820513,-0.2931034482758621,-0.196078431372549,-0.3387096774193548,-0.3492063492063492,-0.3787878787878788,-0.4305555555555556,-0.4142857142857142,-0.4743589743589743,-0.4305555555555556,-0.4225352112676056,-0.4533333333333333,-0.4938271604938271,-0.5232558139534884,-0.5
54690.0,0.0149323939,0.0298203186,0.0674595671,0.0,2.3890746934,0.0589171732,0.1208791208791209,0.0851063829787233,0.146067415730337,0.0851063829787233,0.0736842105263158,0.146067415730337,0.0851063829787233,0.1147540983606556,0.0793650793650793,0.0680628272251309,0.0625,0.0408163265306122,0.0149253731343284,0.0,0.0099009900990099
48653.0,0.0190777192,0.0635148075,0.1012290489,0.0,0.1741889759,-0.044708681,0.1266968325791855,0.1690140845070422,0.2028985507246377,0.1318181818181818,0.2512562814070351,0.3174603174603174,0.0921052631578946,0.1857142857142857,0.2326732673267326,0.1913875598086125,-0.0196850393700787,-0.0639097744360902,0.0121951219512195,-0.1587837837837837,-0.1754966887417218
62287.0,0.0406549137,0.055853157,0.085711801,2.0,0.7998912452,0.0232774299,0.1558441558441559,0.0987654320987654,0.2027027027027026,0.1410256410256409,0.1788079470198675,0.1265822784810126,0.0853658536585366,0.1055900621118013,0.1410256410256409,0.1946308724832215,0.1558441558441559,0.1558441558441559,0.3185185185185184,0.1866666666666667,0.1125
48557.0,0.001416282,0.0026170398,0.4149794489,0.0,-0.566421255,0.0140791479,0.1428571428571428,-0.0303030303030302,0.1636363636363635,0.3333333333333332,0.2307692307692308,0.3333333333333332,0.1636363636363635,0.1228070175438595,-0.0588235294117647,0.1034482758620689,-0.0303030303030302,-0.2195121951219512,-0.36,-0.3725490196078431,-0.3904761904761904
44637.0,9.19005e-05,0.0001509434,0.0503450843,0.0,1.4829464539,-0.070757572,-0.0714285714285714,-0.1875,-0.1333333333333333,-0.1875,-0.2121212121212121,-0.2972972972972972,-0.3157894736842105,-0.3658536585365853,-0.4468085106382978,-0.409090909090909,-0.3953488372093023,-0.5094339622641509,-0.6231884057971014,-0.6338028169014085,-0.675
18278.0,0.0149581074,0.0220222443,0.0087987803,1.0,-0.343810312,-0.006603067,0.0990990990990992,0.0082644628099173,0.0209205020920502,0.0892857142857141,0.0701754385964912,0.0317124735729386,-0.0278884462151394,-0.0827067669172932,-0.1159420289855072,-0.0895522388059701,-0.0792452830188679,-0.0895522388059701,-0.1756756756756756,-0.2154340836012861,-0.1742808798646362
44821.0,-0.024769729,-0.032405146,0.2156185211,1.0,0.5454566901,0.000711238,0.04,-0.0188679245283018,0.2380952380952381,0.3333333333333332,0.2380952380952381,0.3,0.5757575757575757,-0.0188679245283018,-0.1333333333333333,-0.2972972972972972,-0.48,-0.5517241379310345,-0.5968992248062015,-0.6623376623376623,-0.6666666666666667
53129.0,0.00466844,0.0097005169,0.0174267529,1.0,2.9401580097,-0.033480281,-0.0497512437810945,0.0159574468085106,-0.045,-0.1074766355140186,-0.0637254901960784,-0.1906779661016949,-0.2235772357723577,-0.2420634920634921,-0.25390625,-0.2204081632653061,-0.2204081632653061,-0.2329317269076305,-0.2681992337164751,-0.2709923664122137,-0.2765151515151515
