firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
11157,0.7388602012,0.0307629526,-38.30828025,0.0,1.0688556496,2.3234661686,0.063729347,-0.02715601,0.3748205085,0.0056014937,-0.082395742,-0.048466166,-2.887755102,0.119598826,0.0484661657,35.0,-0.024404341,-0.087155963,-0.000371396,-0.115780809,-0.059380697,0.1286257727,-0.098594685,0.0209899485,0.0656479909,0.4269082266,0.0,1.8859997851,0.0084350677,1.1561190502,0.0359021923,188.57961783,5.7046242775,0.0655587956,0.0,0.0,1.0,0.0,0.0,0.9625353707,6.0,-1.170398652,-0.093625869,-0.14851296,-2.145290637,-0.784377045,-1.295611023,0.1619984538,-1863.261821,0.0381692448,9.4795035137,0.0176112847,0.0305298816,0.0844614139,0.0260543374,0.0068157152,-0.002615228,3.0,0.037276537,8.5386210472,0.2354770266,5.0,7.8795563809,0.1606415258,0.0,0.0852941051,0.0333673519,0.0446726707,1.3412714727,0.730051241,6.2515979e-06,3.6521740337,0.5726547974,0.327933517,-0.30165095,0.0738740235,0.11045905,0.0440041934
47730,0.7380294643,0.0637040332,-18.9369683,0.0275817748,1.0049320968,3.9381199397,0.0648810041,0.2136852912,0.3175692691,0.013261138,0.3385026771,-0.05325838,-1.328888759,0.1483596068,0.05325838,37.0,0.0,0.0,0.2148596566,-0.010627732,0.0570188993,0.8862004033,0.4175301948,0.0005527323,0.0769405636,0.2411802338,0.0,1.6556038412,-0.092041807,1.6556038412,-0.092041807,160.45800431,7.6921887056,0.1287427569,0.0,0.0,0.0,0.0,0.0,0.6440986435,5.0,-1.241298726,0.2153892732,-0.176977414,1.2004834321,-0.823849695,-0.676853734,0.140628827,-1471.479075,0.0362121738,13.904780937,0.0011258595,0.0056607849,0.0133687488,0.0382839003,0.0093544626,0.0059045148,0.0,0.0,0.8361682145,-0.008804257,4.0,14.881881247,1.9268595524,0.0,0.0401760899,0.0137055194,0.0197518762,0.3450765618,1.7109938432,1.5442944e-09,1.6756782e-08,1.0092492214,1.0185839909,0.0371881087,0.0257278006,-0.222444997,0.0717217595
13777,0.3654036878,0.036335108,2.1952790181,0.045966576,0.1518535148,0.4223092826,0.1239691363,0.0787959866,0.5005608438,0.026641444,0.2362321751,0.0425529808,0.5836501901,0.0151281153,0.0425529808,29.0,0.0,0.0206185567,0.1370024975,-0.529065725,-0.020668988,0.68530491,1.6696451777,0.0047954721,0.0245711123,0.5809219036,0.0,2.2489711234,0.0022202549,2.2489711234,0.0022202549,1.9204568403,4.6114762931,0.4054534677,0.0,0.0,0.0,0.0,1.0,0.6729662424,5.0,0.7112974952,0.1622532369,-0.097767514,1.2610823191,-1.401377734,0.5738623853,0.0942185116,-2411.182577,0.0366265566,12.21722302,0.0071983311,0.0247062971,0.0338542687,0.0209446578,0.4930595274,-0.001410759,0.0,0.0011148272,0.6237374807,0.0539518148,4.0,11.446621812,0.5840801695,0.0,0.0452962071,0.0260783041,0.0302372247,0.6536842002,1.4094436788,5.1077481e-08,4.183449e-08,1.098829439,1.207426136,0.0327757309,0.0412646815,-0.036949446,0.0717217595
38746,1.3166444296,-0.126100734,-4.22251126,0.0,1.8528018679,1.6150266845,-0.025255046,-0.101503955,0.0645646285,0.0,-0.110835428,-0.067050348,-1.780452321,0.0984156104,0.0670503475,37.0,-0.023085601,-0.053846154,-0.196360106,0.0163755367,-4.335780454,0.1412788632,-0.29087371,-0.109702188,-0.088035857,0.5408830246,0.0,2.0660289055,-0.011773059,0.864436089,-0.050732749,3.759784128,3.3703536127,-0.030368249,0.0,0.0,1.0,0.0,0.0,0.1373618122,4.0,-2.762102838,-0.120661178,-0.189695092,290.60807901,-2.927592695,-0.472998017,1.3885669019,-415.4127186,0.0725428248,10.31823614,-0.000394274,-0.001672099,-0.003962382,-0.067311433,0.1481014193,-0.008283696,0.0,-0.044383303,-0.278207416,0.0251431428,3.0,8.5245182785,0.2098065377,0.0,0.0968342647,0.0376669603,0.0355960022,1.5133511415,4.1247972507,1.176807e-06,5.4782609218,0.4088009617,0.1671182263,-0.472754631,0.0566420034,-0.577850357,-0.003929986
60871,0.3483169889,0.0790069502,1.8067483442,0.0258457038,0.136028175,0.2747063914,0.632622882,0.2191824998,0.4862190277,-0.00231707,0.3127301583,-0.008251734,-0.04603935,0.0826443788,0.0082517338,37.0,0.0036648233,0.0823529412,0.0839459526,0.1840391936,0.0120931198,0.2468867406,-0.034870928,0.0122340188,0.1861714645,0.8070220112,0.0,8.3548690012,0.5452957853,7.7928153065,0.5662616259,0.833222453,8.5912242836,0.749894307,0.0,0.0,0.0,0.0,0.0,0.6518120196,5.0,0.074132622,-0.073743363,-1.7171663,-315.252004,-1.688903711,-0.433692783,12.000209526,7922.7331857,0.0355617731,16.290242701,-0.00054602,0.0264099355,0.0367238032,-0.006902768,0.6948680084,-0.009225482,0.0,-0.000511117,0.2529460538,-0.027201805,6.0,16.738807116,1.6520366492,0.0,0.0184236784,0.0071883787,0.0136739988,0.3212270639,2.3916122701,7.370765e-11,1.2516195e-08,1.0109459946,1.0220118039,0.1311782548,0.0262438079,-0.15874125,-0.064031519
14198,0.6280566487,0.024649331,0.9000898878,0.0076439622,0.1454636814,0.7023947003,0.0754882124,0.0736471131,0.3929403676,-0.027163368,0.2781817708,-0.02960704,-0.89723225,0.0467655057,0.0296070396,37.0,0.0385634074,0.0714285714,0.1180319974,-0.069135191,0.0205364488,0.2154719386,-0.035864562,-0.17219665,0.035277551,0.6443922869,0.0,4.3141985455,-0.140719116,3.1266746223,-0.175561595,2.7915016268,5.271186252,0.3951399773,0.0,0.0,0.0,0.0,1.0,0.4666537911,6.0,-1.164164679,-0.000959625,0.0100715749,-2.256094189,0.4314599755,-0.363171621,0.0891651335,-1201.746771,0.0381692448,13.647624493,-0.019551936,0.0391193704,0.0473148834,0.0131989513,0.3374439549,0.0448302205,1.0,0.0040542923,2.0225205992,0.0716610262,7.0,13.459742122,1.0989473684,0.0,0.0246336423,0.0113567953,0.0183822891,0.3183777712,1.1442334957,2.6744777e-09,2.1326502e-08,0.9283771016,0.8618840428,0.0079285511,0.0306423436,0.0701460184,0.0440041934
14702,0.5469262743,0.1197022732,0.6688963639,0.0253574909,0.3145447585,0.6536390485,0.3036229982,0.2666145498,0.4194329979,-0.016564784,0.4853699425,-0.040315517,-0.2596054,0.1507776297,0.0403155173,37.0,0.0123867008,-0.005519356,0.1014102806,0.2651031987,0.040517966,0.2840646651,-0.101668526,0.0020865649,0.1677107283,0.6299788616,0.0,3.7061560487,0.582028199,3.0973514674,0.7142343739,1.6846067596,6.8648825065,0.5129760262,0.0,0.0,0.0,0.0,0.0,0.6012383307,6.0,0.1927406226,-0.117590386,-0.640227573,-0.137063611,-0.615816803,-0.156898095,0.1028232249,12680.210272,0.0450626644,16.487333473,-0.011708356,0.0084409494,0.0132954545,-0.03135939,0.1468706332,0.0439610316,0.0,0.0048879837,0.2094150942,0.0097079524,6.0,17.077891746,2.2195615605,0.0,0.0523049794,0.0148175998,0.0207473458,0.2755707397,3.1931281567,6.91518e-11,8.7891465e-09,1.2574662167,1.5812212861,0.0479167559,0.0254882119,-0.127295096,-0.018076057
15537,0.9326488245,0.0524775186,-0.32029602,0.0344320884,0.1909933699,1.3269004251,0.1040592418,0.0317389498,0.5122078801,0.023326432,0.0643323996,-0.035438169,-0.747126437,0.0916848601,0.0354381687,32.0,-0.004179887,-0.120567376,0.1151430664,0.0532280196,-0.014293283,0.1351835273,0.0758069794,-0.008461669,0.0253089945,0.6737125794,0.0,6.3440522244,-0.042265114,4.6360009671,-0.014480372,3.4373453709,6.7112711864,0.4199194898,0.0,0.0,0.0,0.0,0.0,0.6132549872,5.0,0.1183413639,0.0692393515,-0.755275593,0.2486589396,-1.299279168,0.2229783514,0.0437304553,-3350.027028,0.0450626644,11.012778408,-0.003538516,0.0129208729,0.0155000816,0.0430945651,0.3435477618,-0.057708096,1.0,0.0056632827,1.9012742136,0.0442447588,6.0,7.9199396521,0.0496349057,0.0,0.0382165238,0.0187595998,0.0304705579,1.5295277473,0.2372510662,8.7405627e-06,1.8260872637,0.2391030381,0.0571702628,-0.522600279,0.0310001146,-0.081284232,-0.018076057
68830,1.1795114933,0.1237615669,-1.538946583,0.0,0.7296584003,1.9149387381,0.0060952221,0.1658859476,0.1208766056,-0.113074957,0.4770135593,-0.020647086,-0.317078694,0.1630037229,0.0206470862,28.0,0.0553718429,0.8103448276,0.3589238715,0.553273281,-0.372348731,0.0482331184,-0.476978667,0.3008554197,0.0309432822,0.5261919169,0.0,3.4112671518,-0.334086086,2.5963319997,-0.459594271,5.4650793862,28.07890411,0.2906887969,0.0,0.0,1.0,0.0,0.0,0.1711985367,5.0,0.8873375227,0.2645508682,0.7502519708,-41.7765897,-2.34599937,-0.477630441,-7.622595166,-3913.01966,0.028180379,11.873104441,0.0273207318,0.0405858222,0.0607755453,0.3580560629,0.1712433997,0.5226223945,2.0,0.0072645914,1.1429033301,0.0367732863,5.0,11.667074695,0.9704656714,0.0,0.050112579,0.0237457385,0.0307269184,0.5548105582,1.4694263249,5.1786217e-08,3.2063021e-08,1.1742385451,1.3788361608,-0.001087759,0.0410855366,-1.286962906,0.1554828058
49373,0.2745520667,0.079436103,0.6497240166,0.0261584855,0.7118456307,0.7148588255,0.2278640471,-0.005035422,0.3052838975,-0.055489227,-0.009305193,-0.017830973,-0.221976371,0.0970690409,0.0178309735,37.0,0.0,-0.028985507,-0.025820193,0.0237873253,0.016104217,0.396004165,0.0780737502,-0.003426999,0.0062083949,0.4306158495,0.0,1.1187786018,-0.019554866,1.1187786018,-0.019554866,2.1864424551,7.6668142761,0.1432996892,0.0,0.0,1.0,0.0,0.0,1.04885085,5.0,0.0444230936,-0.173994374,0.0056474976,-0.201993241,-0.81324868,1.0061387599,-0.05517407,4100.552168,0.1536608989,15.317177821,0.003011511,-0.000897017,-0.004134109,-0.003543002,0.2586463166,0.1430416826,1.0,-0.007334963,0.7781018186,-0.001564091,4.0,16.441185353,2.8365903139,0.0,0.0291261859,0.0115204917,0.0153870979,0.5542794855,6.5849125929,1.742324e-10,7.374591e-09,0.685019536,0.4692517648,-0.103178691,0.0409647541,-0.062385915,0.1784488564
