firms,bm,ep,cashpr,dy,lev,sp,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,ear,ms,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48,mom49
49429,2.5223111803,0.2126590804,-3.806357287,0.0298977619,5.0494469994,11.767444091,0.1785918273,0.6049213386,0.0,0.2366110785,7.0,0.0446119329,-0.146540027,0.2029915513,0.0938948994,-0.005805962,0.0863784432,0.0954484764,0.1364966255,0.0781642357,0.5671712046,0.0,2.4033428214,-0.048290852,0.9278151902,0.0927539377,13.65195325,26.811699037,0.1159586902,0.0,0.0,0.0,0.0,0.0,1.4164449431,2.0,0.0029837699,0.1006250246,-0.2097271,0.7368506505,-0.380579368,-236.1020005,0.1128910204,11.046122707,0.005631649,0.006609028,0.0200288634,0.6211493341,0.0271619957,0.0690694903,1.0,0.0350405282,0.1810515914,4.0,0.0561838745,0.0,0.0189701896,0.0111729788,0.0079407707,1.2333988173,0.2680654279,1.8296816e-06,8.8421059138,0.2920583071,0.0852980547,-0.37174523,0.0391248651,-0.772437729,0.109799539,-0.1079545454545454,-0.0063291139240506,0.2170542635658914,0.2868852459016393,0.5242718446601942,0.4403669724770642,0.4403669724770642,0.4017857142857142,0.3771929824561404,0.2265625,0.3534482758620689,0.2868852459016393,0.3083333333333333,0.3083333333333333,0.5392156862745099,0.4811320754716981,0.3193277310924369,0.3193277310924369,0.3534482758620689,0.3418803418803418,0.3305084745762712,0.2661290322580645,0.3193277310924369,0.3305084745762712,0.2975206611570247,0.1984732824427482,0.171641791044776,0.1214285714285714,0.145985401459854,0.0902777777777776,0.2076923076923076,0.2868852459016393,0.246031746031746,0.1056338028169014,0.1214285714285714,0.1629629629629629,0.1544117647058822,0.1376811594202898,0.2868852459016393,0.2362204724409449,0.1984732824427482,0.1984732824427482,0.4811320754716981,0.3893805309734512,0.4672897196261683,0.4272727272727272,0.5242718446601942,0.4952380952380952,0.4403669724770642
44943,0.4756866994,-0.012236314,3.8356573705,0.0,0.2982601491,1.3296794341,-0.028169014,0.314340589,0.0,-0.033856317,7.0,0.0922077922,-0.03163017,0.0799171843,-0.078949811,0.5299188813,0.1637347767,-0.092315936,0.1017925736,-0.02456874,0.6199087615,0.0,2.0457038391,0.0119220682,1.10511883,-0.18202064,20.780876494,5.5430393199,0.0613187736,0.0,0.0,0.0,0.0,0.0,0.4532148458,5.0,0.131119471,0.2122921625,-0.045802024,-0.293072674,-1.246692287,-205.5408591,0.0436923598,7.9262415232,0.0,-0.037814257,-0.111468382,0.0713089727,0.0819725669,0.0143088867,0.0,-0.037624347,0.006410256,1.0,0.1726254966,0.0,0.0416666679,0.0272255042,0.0210526316,0.8294653976,0.2014586042,3.76417e-05,5.5263165485,1.4731494309,2.1701692458,-0.30689734,0.1008841481,-0.082352953,0.0048846006,0.1,0.0476190476190476,0.2941176470588236,0.2941176470588236,0.2941176470588236,0.1,0.6923076923076923,0.5714285714285714,0.5714285714285714,0.6923076923076923,0.4666666666666665,1.0,1.2000000000000002,1.0,1.0,0.8333333333333333,0.375,0.2941176470588236,1.2000000000000002,1.4444444444444446,1.4444444444444446,1.0,0.8333333333333333,0.6923076923076923,0.6923076923076923,0.4666666666666665,1.4444444444444446,1.0,0.8333333333333333,1.0,1.4444444444444446,1.4444444444444446,1.2000000000000002,0.2941176470588236,0.2222222222222223,1.2000000000000002,1.2000000000000002,0.8333333333333333,0.6923076923076923,1.75,2.3846153846153846,2.6666666666666665,2.142857142857143,2.3846153846153846,2.3846153846153846,1.75,2.6666666666666665,2.142857142857143,1.933333333333333
43211,0.9643624086,0.1421779769,-3.980114623,0.0,0.8242449821,8.5996698154,-0.011212824,0.398007219,0.002264273,-0.25222973,6.0,0.0134153158,-0.063670412,0.9857090446,1.182762267,-0.549567808,0.0857407693,0.1352671348,0.0465393959,0.3647542423,0.5908332454,0.0,1.8091813697,0.3712826685,0.9300944895,0.3060312401,60.159604029,21.620209712,0.2048169482,0.0,0.0,0.0,1.0,0.0,0.9181042055,5.0,-0.006973772,0.8064971469,-0.023616263,-0.432776797,-0.914888354,-259.1699327,0.0628336518,9.7878732572,-0.021312497,-0.00035238,-0.000655457,-0.696379969,0.0898798521,-0.00566491,0.0,-0.064203109,-0.10263158,2.0,0.4934107902,0.0,0.1111111119,0.052629205,0.0710704776,1.2449993128,2.7776729867,4.9734428e-06,4.866783e-08,1.4385216376,2.0693445019,0.0944695223,0.0580804484,0.2310606142,-0.089266512,-0.0625,-0.0625,-0.1176470588235294,-0.1428571428571429,-0.0909090909090909,-0.25,-0.2857142857142857,-0.4,-0.4230769230769231,-0.4642857142857143,-0.5,-0.4230769230769231,-0.3478260869565217,-0.3333333333333333,-0.2857142857142857,-0.25,-0.5081967213114754,-0.5522388059701493,-0.4339622641509434,-0.3478260869565217,-0.1891891891891891,-0.3478260869565217,-0.2857142857142857,-0.0625,-0.1176470588235294,-0.1891891891891891,-0.1428571428571429,-0.032258064516129,0.4285714285714286,0.3636363636363635,0.3636363636363635,0.6666666666666667,0.7647058823529411,0.25,0.3043478260869565,0.1999999999999999,0.5,1.1428571428571428,2.333333333333333,2.75,2.75,2.75,2.75,2.0,2.333333333333333,2.333333333333333,2.75,2.333333333333333,2.0
19254,0.512740028,0.081225835,3.3122847848,0.0136568907,0.385752721,1.2494340868,0.1571211758,0.5662988258,0.00563518,0.1518810961,6.0,0.0353267913,-0.043478261,0.1616529762,0.0200696204,-0.018832103,0.1683788524,-0.002448843,0.1170620657,0.1588272516,0.5756940839,0.0,2.4179142674,-0.040745669,1.3959053103,-0.04019687,20.101596597,4.753016568,0.3414634146,0.0,0.0,0.0,0.0,1.0,0.9628763271,3.0,-0.184325702,0.0505140033,-0.687856699,0.2538372654,-1.089691326,2656.0649049,0.0695524755,14.603911553,0.0017175224,0.0278414565,0.0473901487,0.0507852053,0.0506103682,0.0150631687,2.0,0.0082702842,0.0032389495,5.0,0.3795571508,0.0,0.0404040404,0.0219224514,0.0305146116,0.3622391849,0.5924252809,5.6589312e-09,7.9587726e-08,1.0437807168,1.0894781849,-0.041805328,0.0393733448,-0.180545055,-0.389576523,0.062295081967213,-0.0526315789473684,-0.0581395348837209,-0.1776649746192893,-0.1171662125340599,-0.1195652173913043,-0.2429906542056075,-0.2154963680387409,-0.5075987841945289,-0.4508474576271186,-0.4295774647887324,-0.3793103448275862,-0.3480885311871227,-0.2941176470588235,-0.2322274881516587,-0.2304038004750593,-0.2669683257918552,-0.3076923076923077,-0.2211538461538461,-0.2322274881516587,-0.1940298507462686,-0.2376470588235294,-0.2154963680387409,-0.2248803827751195,-0.1074380165289256,-0.0061349693251533,-0.0385756676557863,-0.0211480362537764,0.0657894736842106,0.0519480519480519,0.0945945945945945,0.0836120401337792,0.035143769968051,-0.0581395348837209,-0.0442477876106194,-0.0328358208955223,-0.0847457627118644,-0.0553935860058308,-0.0181818181818181,0.0384615384615385,0.0945945945945945,0.0188679245283018,-0.0821529745042493,-0.0924369747899159,0.0188679245283018,-0.0581395348837209,-0.0357142857142857,-0.0470588235294118,-0.1147540983606557
31421,0.7006670398,0.0950505557,1.0209208282,0.0382828487,0.1725859505,1.2881623021,0.02537409,1.0429699542,-0.001452433,0.062694365,7.0,0.0388254028,0.0,0.0508586308,0.0694846589,0.0018472741,0.1362670713,0.0550374764,0.0590244018,0.0166793692,0.6657445824,0.0,6.3856937455,-0.12425937,3.8973759885,-0.17277967,7.0967167501,5.2390107633,0.6757930286,0.0,0.0,0.0,1.0,0.0,1.2829630064,5.0,0.0283594399,0.1023349906,-0.1194976,-54.80503583,2.6891459947,-148.2275726,0.0459337256,10.705937468,0.0050985321,0.0396877491,0.0492036736,0.020909102,0.2077985152,0.0330424331,2.0,0.0016363645,0.0503327847,4.0,0.1122814881,0.0,0.0123456791,0.0141385549,0.0140319873,1.1169899115,0.3492173571,1.2357378e-06,2.9439376e-07,0.762505429,0.5814145293,0.1998556379,0.0458414014,0.2976833467,0.0048846006,-0.0679611650485436,-0.0495049504950495,-0.1111111111111111,-0.2066115702479338,-0.1724137931034483,-0.1794871794871795,-0.2440944881889764,-0.2941176470588235,-0.2671755725190839,-0.1724137931034483,-0.1504424778761062,-0.1351351351351351,0.0212765957446807,-0.0103092783505154,0.0434782608695651,0.1428571428571428,-0.0769230769230768,-0.1724137931034483,-0.1932773109243697,0.0434782608695651,0.263157894736842,0.1034482758620689,0.0549450549450549,0.1999999999999999,0.1999999999999999,0.2151898734177215,0.263157894736842,0.1428571428571428,0.2307692307692308,0.1851851851851851,0.2972972972972973,0.0909090909090908,0.1999999999999999,-0.0204081632653061,0.0105263157894737,0.0786516853932584,0.1162790697674418,0.032258064516129,0.1999999999999999,0.1999999999999999,0.3333333333333332,0.1999999999999999,0.1428571428571428,-0.0857142857142857,0.2151898734177215,0.28,0.2151898734177215,0.352112676056338,0.6842105263157894
28644,0.9932437695,0.1411604361,-1.42634985,0.0386682243,0.9634345794,2.9510124611,0.1256916907,0.4671124852,0.0059542463,0.1311722751,7.0,-0.012330781,-0.055555556,-0.023905819,-0.234184385,0.0362625876,0.1336330467,0.0624962024,0.0226941775,0.1204260927,0.6429603463,0.0,2.5275511775,-0.098815692,1.5380560259,0.0767825392,7.3198106829,8.0752304332,0.2435372106,0.0,0.0,1.0,0.0,0.0,0.8702613661,3.0,0.000475786,-0.162227493,-0.034276199,-0.353529384,-0.428645112,-357.8516392,0.0978663225,10.648545025,0.0025203307,0.0169680314,0.0326830149,0.1303738318,0.2060401015,0.0143370513,0.0,0.0092484424,-0.009007506,3.0,0.0565939772,0.0,0.0190476198,0.0103249318,0.0064025412,1.1428146035,0.3887608255,1.4921748e-06,3.3157898342,1.4850179511,2.2052783151,-0.005974357,0.0447213749,0.0702679841,-0.056416532,-0.0153846153846153,-0.0303030303030302,-0.0656934306569343,-0.1351351351351351,-0.0518518518518518,-0.0791366906474819,-0.2558139534883721,-0.1633986928104575,-0.0791366906474819,-0.0303030303030302,0.1228070175438595,0.1962616822429905,0.2673267326732673,0.292929292929293,0.3617021276595744,0.4883720930232558,0.1130434782608695,0.0406504065040651,0.0578512396694215,-0.0077519379844961,-0.2928176795580111,-0.3725490196078431,-0.36318407960199,-0.3933649289099525,-0.3469387755102041,-0.3263157894736842,-0.3402061855670103,-0.3333333333333333,-0.189873417721519,-0.189873417721519,-0.0656934306569343,-0.0791366906474819,0.1636363636363635,-0.1688311688311687,-0.1466666666666666,-0.1232876712328767,-0.1633986928104575,-0.0077519379844961,0.1743119266055046,0.2549019607843137,0.28,0.3913043478260869,0.2307692307692308,0.3061224489795917,0.3913043478260869,0.4545454545454546,0.6000000000000001,0.4883720930232558,0.4222222222222223
31595,1.1867281655,0.1610871398,-4.937671609,0.0615979765,1.1816693944,3.1686752963,-0.035584458,0.3848453025,-0.156800564,0.0336659436,7.0,-0.000822453,-0.041431262,0.0540469199,0.0247879171,0.0386136306,0.1788868351,0.0081088309,0.0346958559,-0.095896622,0.5085388449,0.0,2.2753713839,-0.209216115,1.2845973417,-0.263581536,17.542559033,5.3734230446,0.2129021248,0.0,0.0,0.0,1.0,1.0,0.6814025542,4.0,0.0005848871,0.047246912,-0.118151558,0.1124301249,-0.708870989,-119.5107841,0.0466251269,9.1429176957,0.0014933585,0.0195432865,0.038160389,0.0479246898,0.0871709116,-0.012610017,1.0,0.0084510056,0.0493902434,1.0,0.6243046641,0.0,0.0199999996,0.0177014873,0.024810727,0.6942845542,1.1484672646,4.9974176e-07,6.2828371e-08,1.0798620936,1.1661021413,-0.016393606,0.0509081112,0.3633403788,0.1373984264,-0.1428571428571429,-0.1272727272727273,-0.1111111111111111,-0.25,-0.04,-0.0769230769230768,-0.0204081632653061,-0.1272727272727273,-0.04,0.0909090909090908,0.0434782608695651,0.1707317073170731,0.3333333333333332,0.3714285714285714,0.3714285714285714,0.4545454545454546,0.3333333333333332,0.0666666666666666,0.2972972972972973,0.3714285714285714,0.3333333333333332,0.1162790697674418,0.2307692307692308,0.1707317073170731,0.411764705882353,0.5,0.411764705882353,0.5,0.5483870967741935,0.5,0.6000000000000001,0.5,0.5483870967741935,0.1999999999999999,-0.04,0.0434782608695651,0.1428571428571428,0.0434782608695651,0.1162790697674418,0.2307692307692308,0.263157894736842,0.2307692307692308,0.1428571428571428,0.263157894736842,0.5483870967741935,0.6551724137931034,0.6551724137931034,0.7142857142857142,0.7777777777777777
40141,0.4872376762,0.082077127,3.6918641682,0.0285121575,0.1859547167,1.8321766249,0.1718732939,0.9456043036,0.006842083,0.2546766548,7.0,0.0775933509,0.1115537849,0.1323182704,-0.06375177,0.0066352817,0.1040238485,-0.016402415,0.1506009187,0.1430820849,0.5877702579,0.0,2.8897802241,-0.071119781,0.8095340334,-0.070038283,20.060540503,52.254062435,0.6034645117,0.0,0.0,0.0,0.0,0.0,1.2712006161,3.0,0.0064270862,-0.006084128,0.0624061977,-0.689750068,-0.358358223,836.21408492,0.0433784616,13.517765018,0.0027115954,0.0305208062,0.0412130551,0.028827879,0.1356705258,-0.006094741,0.0,0.0013099305,0.0215876899,5.0,0.5209325981,0.0,0.0253164563,0.0221097914,0.0267295096,0.8252758844,6.5997471876,5.4807356e-09,3.0683685e-08,0.7108402216,0.5052938206,0.1964339244,0.0357846678,-0.13750782,0.1460548673,-0.098314606741573,-0.1370967741935483,-0.1132596685082872,0.006269592476489,0.1801470588235294,0.2205323193916351,0.2159090909090908,0.1464285714285713,0.1888888888888888,0.25390625,0.3836206896551724,0.310204081632653,0.4930232558139535,0.459090909090909,0.6212121212121211,0.8135593220338984,0.7074468085106382,0.5141509433962264,0.4524886877828054,0.4266666666666667,0.5070422535211268,0.4524886877828054,0.3487394957983194,0.4657534246575343,0.4140969162995596,0.5507246376811594,0.5358851674641147,0.5141509433962264,0.6632124352331605,0.605,0.5070422535211268,0.4657534246575343,0.4330357142857142,0.2891566265060241,0.2788844621513944,0.3264462809917354,0.5,0.4140969162995596,0.4330357142857142,0.5658536585365854,0.6546391752577319,0.671875,0.4724770642201834,0.5285714285714285,0.6546391752577319,0.605,0.6130653266331658,0.8238636363636365,0.8135593220338984
31579,1.9372331758,-0.414665146,-7.335886983,0.0019553528,5.2282222584,7.2456248982,-0.184346394,0.194797946,0.0367604825,-0.178000492,7.0,-0.163852533,-0.355,-0.291042206,-0.054873124,-0.092731079,0.0947286013,-0.123893037,-0.174048337,-0.134629942,0.4884261886,0.0,2.0507029419,-0.008936465,0.9088778964,0.2239855061,15.626370537,5.5224043716,-0.038898075,0.0,0.0,1.0,1.0,0.0,0.5512723461,0.0,-0.055157249,-0.212061061,-0.340850337,0.5503859078,-1.765520996,-134.8335312,0.0829181681,8.2520876731,0.0125446528,-0.037814257,-0.111482853,-1.144435863,0.0608523087,-0.092825948,0.0,-0.210543277,-0.150599385,1.0,0.5420129271,0.0,0.1111111119,0.0520472297,0.0367098766,0.9548600234,1.2601372314,9.2651237e-06,1.0237069e-07,2.1219029073,4.502471948,0.0126353467,0.0854346505,-0.170634918,-0.063649633,0.096774193548387,-0.1052631578947368,-0.2093023255813954,-0.15,-0.0555555555555555,-0.3061224489795918,-0.3818181818181818,-0.46875,-0.276595744680851,-0.081081081081081,-0.1282051282051282,0.0625,0.1724137931034481,0.8888888888888888,1.125,1.0,0.5454545454545454,0.3076923076923077,0.7894736842105263,0.7,0.5454545454545454,0.1724137931034481,0.1724137931034481,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.1724137931034481,0.0625,0.1333333333333333,0.0625,0.0625,0.0625,0.096774193548387,-0.2916666666666666,-0.276595744680851,-0.2093023255813954,-0.2444444444444444,-0.1904761904761904,-0.2093023255813954,-0.1052631578947368,-0.1052631578947368,0.0303030303030302,-0.0555555555555555,-0.0555555555555555,0.2592592592592593,0.1333333333333333,0.2142857142857142,0.1724137931034481,0.1333333333333333
31683,2.2035011865,0.0536443792,-12.27068443,0.0,0.6997092945,5.1970907846,-0.065503003,0.2652027027,-0.156800564,-0.111111111,7.0,-0.1036189,0.2380952381,0.097795295,-0.109681341,0.1266414468,0.1755027422,-0.08798575,-0.158971471,-0.050025138,0.5975472987,0.0,3.6583333333,0.0566431322,1.3841666667,0.3243267186,33.507518797,6.8986068111,0.1474509804,0.0,0.0,0.0,0.0,0.0,0.3461538462,5.0,0.0296343987,0.3098160265,0.2959407349,0.4273549254,19.165145516,-59.57652436,0.0673995404,7.8114165945,0.0158118792,0.0218055839,0.0277777778,0.5442981822,0.001473188,0.1250075999,2.0,0.0587372139,0.1540740728,1.0,0.11649535,0.0,0.0357142873,0.0222103362,0.035814647,1.0163737055,0.6231027634,2.84627e-05,11.052631935,0.4895760092,0.2396846688,-2.232297687,0.0893081474,-0.074074064,0.1967290872,-0.1176470588235294,0.25,0.1538461538461537,0.25,0.1111111111111111,0.5,0.6666666666666667,0.7647058823529411,0.6666666666666667,0.6666666666666667,0.7647058823529411,0.6666666666666667,1.0,1.3076923076923077,1.0,1.0,0.6666666666666667,0.5,0.7647058823529411,0.6666666666666667,0.5,0.3636363636363635,0.3636363636363635,0.5789473684210527,0.6666666666666667,0.6666666666666667,0.4285714285714286,0.6666666666666667,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.5789473684210527,0.5,0.3043478260869565,0.3636363636363635,0.4285714285714286,0.3043478260869565,0.25,0.4285714285714286,0.7647058823529411,0.875,0.875,1.0,1.0,0.875,0.7647058823529411,1.0,1.0,1.0
19713,1.0973193425,0.1125910683,-30.19993722,0.0730452995,2.3454121362,5.5385398261,-0.224270589,0.2910507341,-0.156800564,-0.174283701,6.0,-0.126275106,-0.306818182,-0.539573545,-0.530103955,0.3033802089,0.117968367,0.1366985011,-0.330758567,-0.304978327,0.4613362209,0.0,1.966337531,0.1361951719,1.2082029511,0.615133061,94.078031521,5.7678455222,0.075755064,0.0,0.0,0.0,0.0,0.0,0.7753815782,5.0,0.0116034553,-0.820415882,-0.36297157,-238.4182414,-0.706163112,171.24269345,0.0277536815,13.326772531,0.0021528963,0.014912307,0.0429925365,0.0278045685,0.0394477838,-0.005047538,0.0,0.0214637077,-0.021463179,3.0,0.2305999348,0.0,0.026041666,0.0146759031,0.0132212069,0.9810885606,0.8912098754,2.7845361e-08,1.023874e-07,1.1736494352,1.3774529967,-0.026478267,0.0449596521,-0.147392507,0.1222392787,-0.2248628884826325,-0.2574430823117338,-0.1798839458413926,-0.1686274509803921,-0.1016949152542372,0.0241545893719807,-0.0093457943925233,-0.1166666666666667,0.0119331742243435,-0.0842332613390929,-0.0802603036876355,0.0653266331658291,0.1041666666666667,0.8515283842794761,1.0483091787439616,0.9539170506912442,0.6183206106870229,0.86784140969163,0.8515283842794761,0.90990990990991,0.9185520361990952,0.86784140969163,0.8928571428571428,1.1522842639593909,0.972093023255814,1.0784313725490198,1.0483091787439616,0.9813084112149532,1.1522842639593909,1.0483091787439616,1.2083333333333337,1.2433862433862433,1.1414141414141414,1.0,0.8197424892703862,0.8275862068965518,0.7306122448979593,0.7966101694915255,0.9013452914798206,0.962962962962963,1.099009900990099,0.90990990990991,0.7666666666666666,0.7520661157024793,0.7520661157024793,0.7740585774058577,0.7377049180327868,0.7235772357723578,0.6627450980392158
50788,0.2763229089,0.0698608636,6.6877282781,0.0133923416,0.3140997844,0.8554371385,0.2697263514,0.7811869441,0.6804154303,0.1496668639,6.0,0.0340018046,-0.034653465,0.1797021522,-0.056314733,0.0515261102,0.1343326921,-0.037160474,0.0710987508,0.4427625181,0.5983646363,0.0,2.4556498684,0.2944970483,1.4557092262,0.510071168,10.593959439,4.9486288142,0.2821908956,0.0,0.0,0.0,1.0,0.0,1.8231959047,4.0,0.0184556712,-0.00914695,-0.064746656,-0.324455614,-0.54049624,64.843763694,0.0911915558,11.968672481,-0.003378424,0.0290417015,0.0565923511,-0.022599016,0.1428987512,0.0088442547,0.0,-0.001392062,-0.042720361,3.0,0.3039713465,0.0,0.0337837823,0.0190964913,0.0239156884,0.7315077383,0.9000885128,1.0193053e-07,1.1840308e-07,1.6843397886,2.8370005233,-0.00218302,0.0548070488,0.1053844206,-0.095665859,-0.0569948186528497,-0.037037037037037,-0.1574074074074074,-0.225531914893617,-0.0319148936170212,0.0340909090909091,-0.1495327102803738,-0.5946547884187082,-0.5472636815920398,-0.543859649122807,-0.5449999999999999,-0.4739884393063583,-0.2972972972972972,-0.2601626016260162,-0.4240506329113924,-0.4129032258064516,-0.4901960784313726,-0.3953488372093023,-0.3157894736842105,-0.1875,-0.0421052631578947,-0.2121212121212121,-0.1534883720930232,-0.0520833333333333,0.1097560975609757,0.2638888888888888,0.2465753424657535,0.2465753424657535,0.4796747967479675,0.625,0.7009345794392523,0.8958333333333333,1.1411764705882352,0.3382352941176469,0.3093525179856116,0.6396396396396395,0.8383838383838385,0.75,1.2195121951219514,1.3333333333333337,1.5277777777777777,2.1379310344827585,1.7999999999999998,2.033333333333333,2.7142857142857144,2.192982456140351,2.192982456140351,1.9836065573770492,1.716417910447761
31747,0.6797938412,0.1305772541,0.6120104572,0.0304598598,0.1465829713,0.9653652344,0.1264540547,0.4546112317,0.0010729614,-0.05026455,7.0,-0.035282416,0.1136363636,0.0582785014,-0.552331578,-0.02605305,0.1013006503,-0.040674183,0.0172538543,0.1735391556,0.7126689066,0.0,5.5964851826,0.2199672678,3.6019986216,0.4054002689,3.4028497409,7.7875494071,0.9777476255,0.0,0.0,0.0,0.0,0.0,0.5753154296,2.0,0.0668529178,-0.03998113,0.146882788,-0.636596137,0.1191885901,-25.63768056,0.1008393874,10.05082939,0.0018410042,0.028361085,0.0344765451,0.0209638181,0.371701481,-0.015547232,0.0,0.0026983132,0.0416051205,4.0,0.2309061489,0.0,0.094339624,0.0423178055,0.0339914745,1.1349365489,1.897987426,8.8599817e-07,5.9665674e-08,0.6784076503,0.46023694,0.1282467973,0.0486237558,-0.09775221,0.0659560149,-0.0964912280701754,-0.0283018867924528,-0.019047619047619,0.0842105263157895,0.1195652173913044,0.0957446808510638,0.2560975609756097,0.1704545454545454,0.0,0.0,-0.0283018867924528,-0.1120689655172413,0.1839080459770115,0.1318681318681318,0.2261904761904762,0.3205128205128205,0.03,-0.1953125,-0.1196581196581196,0.0,-0.0096153846153845,-0.1693548387096773,-0.0803571428571429,-0.0462962962962962,-0.1196581196581196,-0.1043478260869564,-0.3869047619047618,-0.2015503875968992,-0.2746478873239436,-0.2847222222222222,-0.2945205479452054,-0.0964912280701754,-0.0096153846153845,-0.2137404580152672,-0.1416666666666667,-0.1825396825396825,-0.1889763779527559,-0.1953125,-0.237037037037037,-0.2076923076923077,-0.1043478260869564,-0.0462962962962962,-0.0636363636363636,-0.1271186440677966,0.03,0.0957446808510638,-0.1043478260869564,-0.1416666666666667,-0.1196581196581196
53196,1.58209176,0.169730701,-68.03574571,0.0349881605,1.5317274467,6.3399732821,0.0773999707,1.0940055694,0.0,0.0616540912,7.0,0.0388596101,0.0652173913,0.1439293193,-0.045387541,-0.008192971,0.1252069655,0.0764021233,0.0826762421,0.0930960812,0.5348190339,0.0,3.5589186392,0.3431240302,0.3480791618,0.3626085117,334.09375,45.729911396,0.1765828373,0.0,0.0,0.0,0.0,0.0,2.1298838128,4.0,0.0011131924,0.1168653443,0.0427048176,0.3554728427,-0.031065846,-79.58961975,0.0411620169,10.572518126,0.0038086232,0.0024818659,0.0046780905,0.0830729436,0.0229230055,0.0148330472,0.0,0.0077534747,0.0004952848,4.0,0.291092437,0.0,0.0909090936,0.0360443589,0.0309411883,0.6375849733,0.8384114772,6.0777352e-07,9.2822885e-08,1.2138417915,1.4734118947,0.0183011173,0.0484448317,0.0123314415,0.1460548673,-0.0097087378640776,-0.0097087378640776,0.1590909090909091,0.2592592592592593,0.6190476190476191,0.59375,0.5223880597014925,0.59375,0.728813559322034,1.04,1.125,1.2666666666666666,1.5499999999999998,1.4878048780487805,1.7567567567567566,1.914285714285714,1.6842105263157894,1.4878048780487805,1.4878048780487805,1.6842105263157894,1.6842105263157894,1.3720930232558142,1.2173913043478262,1.3720930232558142,1.4285714285714284,1.125,0.7,0.6451612903225807,0.8888888888888888,0.7586206896551724,0.8545454545454545,0.8214285714285714,1.2666666666666666,0.8214285714285714,0.7,0.7,0.6451612903225807,0.6451612903225807,0.8214285714285714,1.0816326530612246,1.3720930232558142,1.2666666666666666,1.2173913043478262,1.4285714285714284,1.6153846153846154,1.5499999999999998,1.2173913043478262,1.0816326530612246,1.04
44708,0.5380879625,0.1038688203,-1.05099395,0.0,1.364291171,3.3471570446,0.1370841487,0.5763209393,0.0,0.0635754546,6.0,0.0591395388,-0.024390244,0.3450721984,0.0048706559,0.0594824695,0.1540895062,0.0619322071,0.0831539465,0.3786787836,0.5633834151,0.0,2.8795326794,0.360196774,1.4518902237,0.4091446405,106.03284356,5.1533226918,0.1196466671,0.0,0.0,0.0,1.0,0.0,2.156099266,5.0,0.0261158834,0.2641930178,0.0334552529,-1.238058299,19.00215532,-24.6395223,0.0673995404,10.662457585,0.0156263502,0.0235507478,0.080317087,0.1774219257,0.013770679,-0.010146919,2.0,0.0146788991,0.0248494428,3.0,0.3488436736,0.0,0.0289855078,0.033174179,0.0324167256,0.7498449106,1.3051552886,3.4871135e-07,7.5860324e-08,1.3523432021,1.8288321364,-0.067940588,0.0649817536,-0.602747906,0.1967290872,-0.0625,-0.1666666666666666,-0.1346153846153845,-0.1089108910891089,0.4516129032258065,0.6363636363636365,0.5517241379310345,0.5,0.8367346938775511,0.7307692307692308,1.0930232558139537,2.2142857142857144,2.6,2.333333333333333,2.6,2.333333333333333,1.8125,1.727272727272727,1.5714285714285716,2.2142857142857144,2.333333333333333,2.0,2.0,2.0,2.103448275862069,1.903225806451613,2.0,1.903225806451613,2.103448275862069,1.8125,2.333333333333333,1.6470588235294117,1.903225806451613,1.3684210526315788,1.1428571428571428,1.903225806451613,1.903225806451613,1.727272727272727,2.0,1.727272727272727,2.9130434782608696,2.2142857142857144,2.6,2.0,2.6,2.333333333333333,2.2142857142857144,1.903225806451613,1.903225806451613
