firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
21020,2.6911050712,-0.587187648,-5.979409612,0.0577004979,9.5802611099,14.793822256,-0.052749774,0.0299727195,0.0504663952,6.96961e-05,0.0807946065,0.0867717297,1.8481405776,-1.672392966,0.0867717297,6.0,0.0132332855,0.0484991831,0.1747706632,0.1031212026,-0.949151545,0.1213213432,0.1263682342,-0.003780054,-0.115408796,0.567929557,0.0,0.991638341,-0.116887114,0.8167898258,-0.164933958,13.066835831,7.201932338,0.0399685632,0.0,0.0,0.0,1.0,0.0,0.0880373556,1.0,-0.033081555,0.0927321922,-0.026332489,1.8700219898,-0.394033952,-1.174930308,77.610731249,0.0779703433,12.92370632,0.0056923142,0.0039768645,0.0173226715,0.1517137616,0.0972810439,-0.067904995,0.0,0.0034857479,-0.318278052,-0.018433571,0.0,13.724816818,2.0953672159,0.0,0.0458715595,0.0198843178,0.0364997788,0.5610721837,6.0340403382,4.838e-09,9.9662687e-09,1.2949269555,1.6768358202,0.1864651012,0.0624832159,0.3128817782,-0.251606373,-0.0847457627118644,-0.0924369747899159,-0.217391304347826,-0.3374233128834356,-0.2230215827338129,-0.0847457627118644,0.148936170212766,0.3670886075949366,0.5,0.4594594594594594,0.5,0.6363636363636365,0.4794520547945204,0.4399999999999999,0.7142857142857142,0.6119402985074627,0.7704918032786885,0.5428571428571429,0.3670886075949366,0.2413793103448276,0.3333333333333332,0.4210526315789473,0.4025974025974026,0.1368421052631578,0.0093457943925232,0.1368421052631578,0.2413793103448276,0.1868131868131868,0.1612903225806452,0.125,0.2134831460674158,0.1368421052631578,0.0188679245283018,0.0285714285714284,0.0909090909090908,-0.1818181818181817,-0.2116788321167882,-0.2058823529411765,0.148936170212766,0.125,0.1368421052631578,0.3170731707317074,0.4399999999999999,0.3012048192771084,0.2705882352941176,0.3500000000000001,0.4594594594594594,0.4794520547945204
28636,1.9032252096,-0.313182713,-13.96735892,0.0084377255,3.8471094005,6.6517402809,0.026846346,-0.059144515,0.2240178233,0.0,-0.010269756,0.0287390981,0.5443516622,-0.483664243,0.0287390981,7.0,0.0186242664,0.0833333333,0.1552502807,0.1326195284,-0.184629128,0.1025631172,0.2034226738,-0.009718848,-0.14455854,0.4991577868,0.0,2.9826658358,-0.231619384,1.4381691497,-0.253755966,47.250262881,7.6689612015,-0.012874742,0.0,0.0,1.0,0.0,0.0,0.4312359999,2.0,-0.071975209,0.0979844809,0.1126946193,0.7613320958,-0.622734144,-0.47874888,-55.7234269,0.1143814836,9.4813879807,0.0053269728,-0.001003809,-0.003031874,0.5168005948,0.0145270359,0.0458775117,0.0,0.0298931435,-0.673913043,-0.024966262,1.0,7.3550019211,0.2632903429,0.0,0.0461538471,0.021018318,0.0160297414,1.4847901827,0.8633794187,8.5687198e-06,5.0000001989,0.6711101341,0.4503888121,0.3310176442,0.0435420883,0.0977272672,-0.125929898,-0.25,-0.3125,-0.3529411764705882,-0.3529411764705882,-0.4,-0.4310344827586206,-0.4499999999999999,-0.4210526315789473,-0.4406779661016949,-0.5352112676056338,-0.5147058823529411,-0.5352112676056338,-0.5657894736842105,-0.5975609756097561,-0.5975609756097561,-0.547945205479452,-0.5352112676056338,-0.484375,-0.6024096385542168,-0.625,-0.5925925925925926,-0.5975609756097561,-0.5975609756097561,-0.625,-0.6413043478260869,-0.5875,-0.6206896551724138,-0.6162790697674418,-0.6162790697674418,-0.5975609756097561,-0.5875,-0.5875,-0.5925925925925926,-0.6071428571428572,-0.5416666666666667,-0.6764705882352942,-0.7130434782608696,-0.6857142857142857,-0.65625,-0.6162790697674418,-0.6292134831460674,-0.6292134831460674,-0.6206896551724138,-0.6526315789473685,-0.6732673267326732,-0.7053571428571428,-0.7105263157894737,-0.7155172413793103
56899,0.4743048971,0.0562421866,2.0532609731,0.0103980689,0.6537031591,0.9902581998,0.1145846949,0.6394664654,0.4213719752,0.2688026066,0.5753077235,0.243267886,3.9275199601,-0.164650124,0.243267886,6.0,0.1351368058,-0.045982244,0.5415820172,0.0641870759,-0.211135755,0.0810581873,0.2658079722,0.3122482486,0.7392009056,0.6093940076,0.0,4.755193662,0.5897443481,2.4168573944,0.9602754112,6.1191415565,4.7566055541,0.1542602781,0.0,0.0,0.0,0.0,0.0,0.9377910417,2.0,0.0061101599,-0.035861896,-0.060154099,-0.294454477,-0.823045814,-3.26024139,-66.93714479,0.0436923598,11.438273306,-0.030839462,6.03847e-05,0.000155492,-0.074761141,0.1456933533,0.1105200883,1.0,-0.035346148,0.0797740911,0.0914950296,2.0,10.982721624,0.5753154296,0.0,0.0270270277,0.0130420209,0.0184478261,0.7498558486,1.4628207263,8.0052131e-08,5.8021692e-08,1.845622289,3.4063216338,0.2015948901,0.0647726343,0.7877077765,-0.182893736,-0.2482758620689655,-0.4263157894736842,-0.6007326007326007,-0.6064981949458483,-0.5962962962962963,-0.6161971830985915,-0.5674603174603174,-0.5301724137931034,-0.5532786885245902,-0.6903409090909092,-0.6366666666666667,-0.5674603174603174,-0.5871212121212122,-0.5725490196078431,-0.4809523809523809,-0.470873786407767,-0.4438775510204081,-0.4171122994652406,-0.5155555555555555,-0.5439330543933054,-0.5045454545454545,-0.441025641025641,-0.3012820512820513,-0.3511904761904761,-0.6885714285714286,-0.618881118881119,-0.5640000000000001,-0.57421875,-0.5708661417322834,-0.5400843881856541,-0.4438775510204081,-0.4809523809523809,-0.4010989010989011,-0.4171122994652406,-0.31875,-0.5155555555555555,-0.5640000000000001,-0.560483870967742,-0.5301724137931034,-0.4759615384615384,-0.4577114427860697,-0.3353658536585365,-0.2430555555555555,-0.2158273381294964,-0.2323943661971831,-0.2101449275362319,-0.0683760683760683,-0.1349206349206348
49648,0.2976830061,0.0176151762,6.6142256482,0.0022028875,0.6335916576,1.0465459041,-0.017957913,-0.13999986,0.1117228546,0.9788314987,-0.285859741,0.3714342314,25.79757085,-0.436813579,0.4262162436,6.0,0.0757351227,-0.024390244,0.0888584761,-0.12431236,-0.248862684,0.088630004,-0.093077206,0.0648720119,0.4690102843,0.4810475714,0.0,2.4124438743,0.5252608191,1.5677677999,0.2208908288,23.138051857,4.655340148,0.0555121351,0.0,0.0,0.0,1.0,1.0,0.3555312243,4.0,-0.0009637,0.1962799318,-0.060514473,-0.286710143,0.0690453322,-0.542244737,-106.6819444,0.0449484624,11.417190695,-0.002829295,-0.00082461,-0.00196574,-0.032462864,0.0314309915,0.2175579884,1.0,0.0048594795,0.3959285418,-0.071440987,1.0,11.202501751,0.874134987,0.0,0.1025641039,0.0358964016,0.0499018514,0.9354345187,1.3879973489,4.1267893e-07,6.4553745e-08,1.8684012756,3.4909233267,0.0810946418,0.0927441583,-0.824945879,-0.257482357,0.1428571428571428,-0.0117647058823529,-0.0769230769230768,0.0120481927710842,0.2923076923076924,0.2352941176470588,0.4608695652173913,0.3999999999999999,0.1666666666666667,0.0632911392405062,0.1914893617021276,0.1999999999999999,0.5412844036697249,0.7872340425531914,1.2400000000000002,1.210526315789474,0.9534883720930232,1.3333333333333337,0.5412844036697249,1.0,1.4347826086956523,2.0,2.8181818181818183,1.9473684210526316,2.8181818181818183,3.2,2.8181818181818183,3.5405405405405403,2.9069767441860463,2.652173913043478,3.2,3.5405405405405403,3.8,4.25,3.941176470588236,2.5,3.097560975609756,3.097560975609756,3.666666666666667,3.8,3.666666666666667,3.8,5.222222222222222,5.461538461538462,5.461538461538462,6.304347826086956,6.636363636363637,6.0
20482,0.2943658882,0.0614432646,13.663944559,0.0210075081,0.2967704553,0.5840636323,0.14507273,0.1928738631,0.544783542,0.0243469608,0.2428330381,0.069886354,0.6180082364,0.023470821,0.069886354,6.0,0.0347398611,0.1180262921,0.2109034868,0.0544888664,-0.002489023,0.0811537446,-0.050882486,0.1271407555,0.1464172995,0.4299811832,0.0,1.3244786348,-0.135855443,0.7917920284,-0.139829214,17.256843371,5.951579181,0.2801066521,0.0,0.0,0.0,0.0,0.0,0.9864368078,4.0,-0.001870087,0.0834912402,0.0879331014,-0.306412635,-0.269966962,-0.053451015,3269.8876433,0.0911915558,15.132743652,0.001084671,0.0252663064,0.0521530172,0.0162347381,0.0818948685,0.001541184,0.0,0.0018704452,0.1588625187,0.0118410429,6.0,13.507553667,0.2022615118,0.0,0.0252100844,0.0118115916,0.0168470231,0.4439836696,0.4835644548,2.4722341e-09,8.2125565e-08,0.8798764238,0.7741825212,0.1747901952,0.0300202107,0.1120703062,-0.267352206,-0.0047846889952153,-0.063063063063063,-0.1746031746031746,-0.5336322869955157,-0.5497835497835497,-0.5666666666666667,-0.5657620041753653,-0.5272727272727273,-0.5398230088495575,-0.514018691588785,-0.4773869346733668,-0.4951456310679611,-0.4569190600522193,-0.4597402597402598,-0.3827893175074184,-0.3900293255131964,-0.3520249221183801,-0.2901023890784983,-0.3020134228187919,-0.3290322580645161,-0.3677811550151976,-0.3479623824451411,-0.3157894736842105,-0.3224755700325733,-0.2996632996632996,-0.2597864768683274,-0.2380952380952381,-0.1713147410358565,-0.1937984496124031,-0.2091254752851711,-0.1297071129707112,-0.2238805970149253,-0.2296296296296296,-0.1811023622047244,-0.1811023622047244,-0.2544802867383512,-0.2752613240418118,-0.3020134228187919,-0.1969111969111969,-0.1746031746031746,-0.5657620041753653,-0.5294117647058824,-0.4939172749391727,-0.4926829268292683,-0.5398230088495575,-0.514018691588785,-0.4760705289672544,-0.4926829268292683
10057,1.4013983938,0.1298160711,-19.11231884,0.0752935588,1.5480189421,4.7592179683,0.1323504533,-0.044347622,0.4058328783,0.0170840159,-0.106470342,-0.057793919,-1.363370231,0.3068034381,0.0577939189,7.0,-0.04365471,-0.119667334,-0.011084899,0.0394348963,0.0447041063,0.0999130435,0.2134180329,-0.010162602,0.0336089554,0.5940300218,0.0,2.3862183349,-0.095759142,1.2607062359,-0.052696769,66.757288023,5.0088617246,0.1373782717,0.0,0.0,1.0,0.0,0.0,0.8668517772,4.0,0.0130593906,-0.050419763,-0.239164935,-54.10430448,2.4006924123,4.100278605,-113.5237962,0.0459337256,11.473719352,-0.012403683,0.0001095002,0.0002166812,-0.13862803,0.0238198217,0.0188925872,0.0,-0.051244749,0.4301724138,-0.006738271,1.0,10.367850302,0.3300352815,0.0,0.0229885057,0.0155154658,0.012210995,1.352893437,2.0007340638,3.8696528e-07,6.5992468e-08,0.8344331809,0.6962787333,-0.053017105,0.0508161505,0.5099493294,-0.182893736,-0.1193181818181817,-0.2010309278350515,-0.2824074074074074,-0.3404255319148936,-0.2922374429223744,-0.2326732673267326,-0.2171717171717171,-0.2326732673267326,-0.2401960784313725,-0.2475728155339805,-0.2249999999999999,-0.3432203389830508,-0.3318965517241379,-0.2824074074074074,-0.2010309278350515,-0.1927083333333333,-0.0432098765432098,-0.1927083333333333,-0.2824074074074074,-0.4216417910447761,-0.2583732057416268,-0.1292134831460674,-0.0828402366863905,-0.1388888888888888,-0.1576086956521739,-0.0251572327044025,-0.0662650602409639,0.0472972972972973,-0.0372670807453415,0.0472972972972973,0.1071428571428572,-0.0432098765432098,0.0333333333333334,0.1567164179104476,0.0992907801418438,-0.1193181818181817,-0.1388888888888888,-0.0432098765432098,0.0763888888888888,0.0,0.1567164179104476,0.24,0.4090909090909091,0.5196078431372548,0.5346534653465347,0.4622641509433962,0.7415730337078652,0.5656565656565657
28695,2.0920444825,-0.038323353,-1.916224287,0.0,0.8841745081,2.1905902481,-0.143912738,-0.378513859,0.1260933925,-0.027939464,-0.564516129,-0.245899069,-10.01885246,1.2715141146,0.3249575552,7.0,-0.005942275,-0.541666667,2.6282608696,1.4145737494,-0.564027849,0.2223175966,1.882487863,-0.005113713,-0.118766215,0.6243495056,0.0,2.025203252,0.5733926694,1.6487804878,0.4235614227,2.1240875912,6.8987068966,0.0772744576,0.0,0.0,0.0,0.0,0.0,0.2496396656,2.0,0.1817703319,0.5153413129,-0.789910794,1.5834580217,-0.377772134,70.161406724,-209.2408424,0.0385211925,7.4812035272,-0.004709999,-0.019743751,-0.030195952,0.0581693755,0.3465164406,0.0296673803,0.0,-0.079384089,1.9240506329,0.0833333358,0.0,4.9236239171,0.2023952096,0.0,0.1111111119,0.0646940676,0.0541787293,0.8894580108,2.1796976697,2.85414e-05,3.0000000558,0.8600976117,0.7397679017,0.4290426861,0.095704112,0.5429864157,-0.257482357,-0.1764705882352941,-0.3,-0.2222222222222222,-0.125,-0.125,-0.0666666666666666,-0.1764705882352941,-0.2222222222222222,0.0,0.2727272727272727,0.0,0.0,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.2727272727272727,0.2727272727272727,0.2727272727272727,-0.125,-0.125,0.5555555555555556,0.3999999999999999,0.1666666666666667,0.1666666666666667,0.0769230769230768,0.1666666666666667,0.0769230769230768,0.1666666666666667,-0.0666666666666666,0.0769230769230768,0.0,-0.125,0.1666666666666667,-0.0666666666666666,-0.0666666666666666,-0.2631578947368421,-0.3,-0.3,-0.2631578947368421,-0.3333333333333333,-0.3,-0.0666666666666666,-0.125,-0.0666666666666666,-0.125,-0.125,-0.2222222222222222,-0.2222222222222222
51510,1.9083957553,0.088517595,-36.47113108,0.0,4.1604480558,9.240098661,0.0269571192,0.1294960786,0.5475074371,0.0005906675,0.1708297836,0.1056831411,6.830369357,-0.516090273,0.1056831411,7.0,0.0567044132,0.0253012048,0.3308973576,-0.391957283,-0.065453041,0.1262792398,-0.004590167,0.0882989273,0.0487788647,0.5521512231,0.0,2.4402723473,-0.251741663,0.8695564244,-0.194223553,120.73892405,6.4639559509,0.0663391049,0.0,0.0,1.0,0.0,0.0,1.4644306914,4.0,0.0090194784,0.331112131,0.0099218347,0.8743700442,1.3963824658,-6.92063508,-45.84448859,0.5281310274,8.7566037152,-0.007164192,0.002474161,0.0078680203,0.1349006837,0.0593012419,0.0179185742,0.0,-0.074944824,0.6752136752,0.0013683327,1.0,6.4626393652,0.2005116096,0.0,0.1111111119,0.0648472675,0.0576526442,1.366821867,1.472442356,1.72186e-05,3.0000000687,1.4535573515,2.1128289741,-0.093269165,0.0756623236,0.6051671914,-0.169018961,-0.303030303030303,-0.4102564102564102,-0.4102564102564102,-0.3783783783783784,-0.3428571428571428,-0.28125,-0.3235294117647058,-0.3611111111111111,-0.2580645161290322,-0.2580645161290322,-0.28125,-0.303030303030303,-0.303030303030303,-0.28125,-0.0416666666666666,-0.1153846153846154,-0.1481481481481481,0.0,-0.1785714285714286,-0.2580645161290322,-0.2068965517241379,-0.0416666666666666,-0.0799999999999999,-0.1153846153846154,-0.2068965517241379,-0.2580645161290322,-0.1481481481481481,-0.0799999999999999,-0.1481481481481481,-0.0416666666666666,-0.0416666666666666,-0.0799999999999999,0.0952380952380953,0.0952380952380953,0.0952380952380953,-0.3235294117647058,-0.28125,-0.2333333333333332,-0.303030303030303,-0.28125,-0.303030303030303,-0.303030303030303,-0.2068965517241379,-0.3947368421052631,-0.4523809523809523,-0.4888888888888889,-0.4772727272727273,-0.4651162790697675
57306,1.5041196395,0.1465958768,-3.438971309,0.0076415503,1.5696588259,9.7096445273,0.1012715555,0.022790734,0.866999454,0.0,-0.042988624,0.04298571,0.8912695875,0.0159394302,0.04298571,6.0,-0.018770581,0.0539215686,0.1784312164,-0.532139969,-0.220255197,0.1861617973,0.1140938467,0.0038842524,0.1018235516,0.5968473599,0.0,3.1753107835,0.0664654265,0.7403873952,0.3054084154,25.394065718,51.610765014,0.1428988725,0.0,0.0,0.0,0.0,0.0,1.8400700574,5.0,0.0008998844,0.2171988755,0.031408995,0.2775007222,-0.302479608,-4.868092582,-81.86685567,0.0411620169,9.9198529066,0.0017149017,0.0096009692,0.0193328048,0.8947983276,0.0386383679,0.0278295873,2.0,0.0048573537,1.6046511628,-0.049390243,1.0,7.8494213172,0.1164125266,0.0,0.0526315793,0.0289797218,0.0226378664,0.9052506877,0.6330386833,2.873602e-06,1.3773713e-07,0.914224466,0.8358063742,-0.020285583,0.0559624483,0.3370833985,-0.035314005,-0.0857142857142857,-0.2558139534883721,-0.2888888888888888,-0.3333333333333333,-0.3962264150943396,-0.2888888888888888,-0.0857142857142857,-0.1578947368421053,-0.2380952380952381,-0.2380952380952381,-0.0303030303030302,0.0,0.0,0.0666666666666666,0.2307692307692308,0.3333333333333332,0.3333333333333332,0.3913043478260869,0.1034482758620689,0.0666666666666666,0.0,0.1428571428571428,0.1034482758620689,-0.0303030303030302,-0.0857142857142857,0.0,0.032258064516129,0.032258064516129,0.032258064516129,0.032258064516129,0.1034482758620689,0.032258064516129,0.1034482758620689,0.1034482758620689,0.0666666666666666,-0.2558139534883721,-0.3333333333333333,-0.1351351351351351,-0.1351351351351351,-0.2380952380952381,0.0,0.032258064516129,0.1428571428571428,0.1428571428571428,0.032258064516129,0.1034482758620689,0.4545454545454546,0.3913043478260869
17224,2.0425137562,0.1706728449,-16.18517802,0.0355246645,1.1130031856,5.9788782701,0.1078902143,0.0026501767,0.2705388693,0.0039249891,-0.136281913,0.064549331,1.1918552036,-0.032744473,0.064549331,6.0,0.0608243886,0.046,0.0992020672,0.2949947424,-0.107477681,0.1058356941,0.1248717343,0.1461277974,0.098977811,0.5719780225,0.0,3.7596073865,0.1675758109,1.2964564964,-0.11712467,59.921826625,12.199653325,0.2622676699,0.0,0.0,0.0,0.0,0.0,0.4283636666,5.0,0.0607478042,0.044143226,0.0973894106,0.7284311455,-0.159894517,0.2528570857,-63.91153898,0.0648518167,9.7616359283,-0.007705246,0.0115146147,0.0213340141,0.063760597,0.0269481167,0.2587236907,0.0,-0.009849809,1.276119403,0.0839610361,5.0,9.1388577966,0.5231921636,0.0,0.068965517,0.0292982291,0.0296675501,0.838430065,3.0591248078,9.3231527e-07,3.6165291e-08,0.9897388865,0.9795830635,0.4512780355,0.0519412057,-0.082577901,-0.069945628,-0.0980392156862745,-0.0980392156862745,-0.0612244897959183,-0.0612244897959183,-0.0212765957446808,0.0,0.0,-0.0212765957446808,0.0222222222222221,0.0454545454545454,-0.1320754716981131,-0.0416666666666666,-0.1320754716981131,0.2105263157894736,0.393939393939394,0.4375,0.4375,0.4375,0.2777777777777777,0.2105263157894736,0.3529411764705883,0.2432432432432432,0.069767441860465,0.069767441860465,0.1219512195121952,0.1794871794871795,0.1794871794871795,0.1219512195121952,0.0,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.3142857142857143,0.2105263157894736,0.3529411764705883,-0.1929824561403509,-0.1481481481481481,-0.0980392156862745,-0.1785714285714286,-0.2068965517241379,-0.1153846153846154,-0.1481481481481481,0.2105263157894736,0.2432432432432432,0.3529411764705883,0.1499999999999999,0.2432432432432432,0.4375
