firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
45583,2.0500622563,0.066164225,-9.709810875,0.1044777524,1.9593718539,5.8077611865,0.0584614271,-0.057492111,0.4093957356,0.0005766348,-0.098703307,26.0,-0.044270023,-0.058139535,-0.05838359,-0.017644304,0.0071332566,0.1487302982,0.086203574,-0.052434457,-0.014420728,0.5224699229,0.0,3.9284498859,0.2203551875,1.5819049595,0.3910890492,29.579004536,8.243544998,0.1152456976,0.0,0.0,0.0,0.0,0.0,0.785190859,5.0,0.0465115733,-0.075166108,0.6944125363,-0.176044743,-913.9089965,0.1234690043,11.172421738,-0.0022177,0.0025915891,0.0050763887,-0.096636903,0.0489713544,0.0064118812,1.0,-0.009795918,0.2888270746,0.1336204708,2.0,10.338390096,0.4613870557,0.0,0.05511811,0.0220977586,0.0281623642,0.7256582492,1.0169609624,1.9699502e-07,5.2771357e-08,0.5225552266,0.2730639649,0.1589717493,0.0519370512,0.1802834816,-0.202271345
14702,0.1261806916,0.0211140883,10.232401562,0.0,0.0689562642,0.1413846927,0.2130541582,0.3604306314,0.5268497505,0.0402376965,0.3100104971,25.0,0.0132063778,0.057628524,0.2022544052,-0.364930528,0.0070672925,0.2242858202,-0.005479621,0.0482078799,0.3896599427,0.6888843769,0.0,3.0313179701,-0.036645339,2.652307755,0.00103633,1.7602688836,4.0558064686,0.4790732077,0.0,0.0,1.0,0.0,0.0,0.815258886,6.0,-2.167059834,-0.029287424,-0.177581305,-0.693967297,31928.864677,0.0320529325,17.822321917,0.0224708546,0.0487739961,0.0754284115,0.0169819816,0.4256414601,-0.024630533,5.0,0.0,0.3316864911,0.0511878431,7.0,18.059487285,3.5997328846,0.0,0.08130081,0.0313229492,0.0493559832,0.3900222844,10.318524126,2.152803e-11,4.3051537e-09,2.0221772256,4.0892007318,0.1042821164,0.0721050761,-1.630690129,0.3521554895
15537,1.202842272,0.0339262277,-1.573101885,0.0263226974,0.4404254356,1.6499298484,0.0092861118,0.0869617282,0.4810557072,-0.013836197,0.510492984,20.0,0.030296423,0.0690607735,0.0964101824,-0.106210132,0.0390335712,0.1628061768,0.0594857409,0.0654069071,-0.014242901,0.6214922111,0.0,2.9181623014,-0.353488779,1.9274366681,-0.379489854,4.0512980085,4.9152195017,0.2136815551,0.0,0.0,1.0,0.0,1.0,0.5954719445,6.0,-2.236272082,-0.017855174,0.8990802751,0.4763362765,-2411.706698,0.0320529325,10.005141206,0.0040714662,0.0125483086,0.0159442255,0.0941389455,0.2478351878,0.0405723229,3.0,0.0124553066,1.3831985893,0.0528849978,6.0,8.175547596,0.1353202378,0.0,0.0813953504,0.0600950584,0.0512215139,1.2367637295,0.5551936751,1.2484e-05,6.3913045805,0.3077457034,0.094707418,0.4585236614,0.0608718035,-0.213408729,0.3521554895
68830,1.2883755656,0.1532312262,-5.223754344,0.0,1.1623245443,3.7425175342,0.0810517658,0.1332702157,0.4858730739,0.123816156,-0.087763804,16.0,0.0253879836,0.055715658,0.1143030626,-0.004112262,6.52104e-05,0.0304827683,-0.056208065,0.0972596,0.4502948916,0.5410837993,0.0,2.2815079557,0.1746216095,0.5101814991,0.52567536,18.130344801,179.42265193,0.148734083,0.0,0.0,1.0,0.0,0.0,1.1333363579,6.0,-0.986938939,-0.003050743,1.0136619403,-0.266251253,-3988.574926,0.0240711872,11.662960544,0.0045810006,0.0309610643,0.058810257,0.092245037,0.084230157,-0.015037769,1.0,0.0008910569,0.2029727307,0.237046035,5.0,11.954000609,1.7114358974,0.0,0.0498220623,0.0227523176,0.0271567869,1.10222901,7.000706081,4.536236e-08,1.1000116e-08,0.6211155522,0.3857845292,-2.803175651,0.085084212,0.6103125345,0.8130103948
85631,0.332660231,0.0054171293,2.5164364808,0.0080533403,0.1684717263,0.4530008079,0.0207806417,0.3076179208,1.018207838,0.2513413037,0.3055706551,15.0,0.0145765403,0.1150442478,0.1081039819,-0.098674683,-0.112135723,1.4522251934,0.2641638155,0.0540542488,0.3086571847,0.5192469223,0.0,1.8212210079,-0.063699748,1.7568772713,-0.081292362,2.2850687179,7.3997600123,0.2622535096,0.0,0.0,0.0,0.0,0.0,1.533004376,3.0,0.6901110946,-0.215035246,0.1535998347,-0.727638666,-331.5486155,0.0452414988,14.297936707,-0.002055119,0.0266378804,0.0384864739,0.0014829723,0.3955921025,-0.012614842,3.0,0.0006543967,2.3399046715,0.3012521565,7.0,15.553379064,2.7259375,0.0,0.0649038479,0.0270415539,0.0470760562,0.4312249071,3.792948702,1.6353394e-09,8.9959343e-09,1.3783446063,1.8998338538,-0.048291778,0.0770653131,-1.320875097,0.3222667708
49373,0.2260318383,0.0506119576,12.145899884,0.0202205194,0.1805273689,0.3500482146,0.2385131818,-0.342244695,0.1715143816,-0.087417392,-0.457142016,25.0,0.0,0.0359281437,0.2585582173,0.3215103993,0.1126403688,0.6450596207,-0.093580218,0.0218261668,-0.208436442,0.4411582938,0.0,1.9634616461,0.1697640894,1.9634616461,0.1697640894,6.5754774689,2.212650057,0.258416852,0.0,0.0,0.0,0.0,0.0,0.3195764561,6.0,-0.847342974,-0.323597793,-0.142454636,-2.920134041,3216.1483219,0.1132579102,15.012818426,-0.002266925,-0.003111921,-0.007457904,0.0521390593,0.0475504824,0.1304244645,1.0,0.0005217391,0.5118790497,0.0595527599,2.0,14.884680304,1.2999017675,0.0,0.0433145016,0.0161445305,0.0240568079,0.5058263824,2.1126844198,1.3729772e-09,2.4955892e-08,0.630339828,0.3973282987,0.5899826905,0.0432937995,0.0309296492,-0.202271345
18570,0.6371463392,0.0780324149,5.8181128462,0.0194681156,0.1631474719,1.3128344504,0.1611454021,0.0181418134,0.4374072088,-0.033330134,-0.019375076,25.0,-0.014371364,0.0376414762,0.0920855895,0.0935509198,0.0717281203,0.0692929633,0.064215613,0.0288965411,0.0282169858,0.5240217799,0.0,0.6532078616,0.0614253194,0.5130421997,0.2771432565,38.04765272,56.850375675,0.754882925,0.0,0.0,0.0,0.0,0.0,0.5516542123,8.0,-0.052107723,-0.085311905,0.1713369732,0.1561895938,-3146.195987,0.0364592817,13.301474787,-0.001921738,0.0206506427,0.0271311773,-0.024268129,0.0080447773,0.0375529265,0.0,0.0,0.7048424571,-0.077258127,7.0,12.414581632,0.5566072596,0.0,0.0514942519,0.0271199197,0.0316390787,0.5924155911,1.4446748404,1.5949262e-08,3.3005799e-08,0.4166859781,0.1736272043,0.4547886482,0.0452679243,0.5943171881,-0.065569315
18973,0.3257438633,0.050034128,5.8492831209,0.0180979346,0.1144626741,0.5951689966,0.2261958438,0.126019806,0.9101544461,0.0048008535,0.1543001364,16.0,-0.002766448,0.0,0.0345204878,-0.122111722,0.0423739849,0.2261584856,0.1431317494,0.0308731849,0.1179560815,0.5246982769,0.0,2.7723135703,-0.116323449,2.2602442519,-0.08932999,6.2393925741,6.4246418338,0.6477009828,0.0,0.0,1.0,0.0,0.0,1.2292445709,6.0,-0.289389744,-0.127214519,-0.042735803,-1.194766908,497.5901873,0.1167015195,13.313551448,0.0027040709,0.0278340826,0.0363823402,0.0262186059,0.1875684418,0.0195809068,0.0,0.0001758242,0.9336034691,-0.022605717,6.0,11.705967992,0.2154660038,0.0,0.024336284,0.016724626,0.0221495219,0.7064956574,0.6092890539,3.410127e-08,9.8762909e-08,0.6667029633,0.4444928412,-0.060851272,0.0525874531,0.1640833556,-0.1643765
19271,0.5177738441,0.0892867083,1.0714899484,0.024332298,0.2434476693,1.2360842991,0.2675026469,0.1276635045,0.7684350798,0.1000386997,0.0955071941,25.0,0.0258337364,0.046875,0.0294475433,-0.104404855,0.0503077403,0.1853081903,0.0212442183,0.0829891943,0.1434443964,0.6218273292,0.0,4.2470134303,0.1178871166,3.0486755213,0.1117991296,5.5467807042,10.138505369,0.5094004016,0.0,0.0,0.0,0.0,0.0,1.1455489556,5.0,0.0126031737,-0.094353049,-0.212105721,0.751800321,-3090.974551,0.0331938229,11.833566802,-0.001867733,0.0279750553,0.041128408,0.0379517204,0.314195265,-0.00765434,0.0,-0.002206897,-0.920937726,0.0010936284,5.0,10.516657648,0.1738410078,0.0,0.01728395,0.0065263497,0.005399281,1.9199689831,0.994392679,2.5700739e-07,7.3043479953,0.0830770898,0.0069018028,0.6229434116,0.039639397,0.5519078351,-0.065569315
29938,0.1816548104,0.0400155635,19.684420322,0.0156496511,0.1620432224,0.3518200037,0.2020460358,0.1613119143,0.7362784471,-0.002620621,0.2082717873,25.0,0.0142458966,0.0,0.0641102457,0.0301479815,0.0038509194,0.158045977,-0.129197656,0.0796519411,0.1391304348,0.4843025937,1.0,1.9323017408,-0.150587727,0.916827853,-0.045699619,10.385964912,6.4817518248,0.343812709,0.0,0.0,0.0,0.0,0.0,1.3540372671,5.0,-0.057134059,-0.122953382,-0.284154555,-0.231903276,1164.1208256,0.0364592817,14.240201003,0.0020199388,0.0284512746,0.0554095046,0.0099678158,0.1051728084,-0.048303371,0.0,9.47486e-05,-0.646286003,-0.028908679,6.0,11.063218459,0.0376132653,0.0,0.0255164038,0.0096332753,0.0103883503,0.921105084,0.1527667572,5.0451746e-08,4.7412053e-07,0.0541739099,0.0029348125,1.477441584,0.0313669663,0.3453160177,-0.065569315
10866,1.3191197688,0.1873615032,-8.748327625,0.0385003849,2.113130175,8.4132497795,0.1111720601,-0.00746911,0.9944935534,0.005228974,-0.085981765,25.0,0.0056910009,0.0454545455,0.0352125161,0.02900445,-0.014133559,0.3019739953,-0.07895858,0.0270636965,0.1508974371,0.5049739105,0.0,2.2398688519,0.1098132412,0.5592393775,0.020074082,46.669330757,23.362022979,0.1456209129,0.0,0.0,1.0,0.0,0.0,2.9205844162,7.0,0.0130870797,-0.101533009,0.7770311623,-0.325087389,-937.137939,0.0649729835,12.184961362,-0.00124536,0.0057257225,0.0158681138,0.0836347636,0.052523457,0.0007808135,0.0,0.0017156627,-0.330889839,-0.078619949,3.0,12.25798175,0.744103076,0.0,0.0683229789,0.0260622883,0.0358097472,0.6619547366,1.2802021821,4.8031791e-08,3.7569121e-08,0.3742985805,0.1400994274,4.8763119375,0.0569469037,0.428364088,0.0340773808
20248,0.4156797521,0.01635463,1.1273122452,0.0278187294,0.6036735891,1.6325726729,0.0015963451,-0.150963173,1.1816841576,-0.112000811,-0.001446982,18.0,-0.034243103,-0.168500856,-0.180675721,-0.134502596,0.016212383,0.2927593232,0.1393023091,-0.152893354,-0.3026108,0.5441168556,0.0,1.9352876895,-0.390901352,1.6587399629,-0.372694705,6.4411859686,32.252147549,0.2376038919,0.0,0.0,0.0,0.0,0.0,2.3389062446,3.0,0.0068856681,-0.185527429,-0.939969968,0.6019353108,-798.139934,0.1234690043,12.189094962,-0.021871125,0.0238030024,0.0586628094,-0.118533979,0.2486462615,-0.280435227,1.0,-0.041232493,-0.371794872,0.0508757541,4.0,11.336978547,0.5529523573,0.0,0.0119513455,0.0071522949,0.0104875964,0.7268831098,0.7863317969,3.1537678e-08,6.921442e-08,0.6305925492,0.3976469631,-0.253279822,0.0619990166,0.2354691599,-0.202271345
25320,0.0124496715,0.0383555838,289.87105856,0.0206081797,0.280091121,0.3403263403,0.2356780276,-0.019705308,0.6236463696,-0.042410714,0.1118822292,25.0,0.0091438817,0.0103092784,-0.040621266,0.1346836116,0.0115997076,0.1141367323,-0.054530818,0.0191727321,-0.731121281,0.2992810576,0.0,0.4113159568,-0.199362065,0.2158296249,-0.309394476,1070.6666667,11.874306839,0.1834295957,0.0,0.0,0.0,0.0,1.0,3.8020594966,5.0,0.0148555272,-0.13091877,-0.717429894,-0.233338834,15672.746699,0.0331938229,16.184428047,0.0054477358,0.0489376524,0.5685916373,0.0105030196,0.016534867,-0.01635572,2.0,0.0009542744,0.4388225022,0.1284463555,6.0,14.763294918,0.2664238199,0.0,0.028846154,0.0128428392,0.0246891153,0.2900157705,0.2988334812,1.1132532e-09,9.2736098e-08,-0.028998467,0.0008409111,0.6817056952,0.04463723,0.2596910739,-0.065569315
21726,0.9749892083,0.0425969093,-3.787346904,0.0495899163,1.6264093931,2.8039195373,0.1502020623,-0.101084641,0.3174580359,-0.012771833,-0.113114013,26.0,-0.04398752,-0.152713891,-0.203838894,0.0369218104,0.0751846153,0.2120254624,-0.015385237,-0.107664931,-0.054906523,0.4312019386,0.0,2.0230059216,-0.221252673,1.2888108969,-0.168388965,14.00629636,5.9121491244,0.1163669751,0.0,0.0,1.0,0.0,0.0,0.8514569769,5.0,-2.282094851,-0.239629839,0.6712272114,-0.059718772,-2323.495448,0.0320529325,11.94756095,-0.011651339,-0.015754487,-0.036697927,-0.128507295,0.0741555642,0.0224129116,0.0,-0.001975309,3.3050647821,0.2764705941,4.0,10.552635496,0.3304195804,0.0,0.0424528308,0.0204472403,0.025207809,0.8483666861,1.0935452044,1.1804556e-07,6.1160398e-08,0.5121557994,0.2623035629,-0.175725092,0.0585211283,0.8233491694,0.3521554895
21742,0.4322069086,0.0576103111,17.515235833,0.0045229757,0.3736816936,1.4496573764,0.1282098062,0.1726885206,0.6138603341,0.0021292776,0.2049492151,16.0,0.0153504776,0.0966621648,0.0405954423,-0.071741964,0.0862182858,0.0700473022,-0.030986935,0.2081154396,0.1461571757,0.5361979142,0.0,0.8376024529,0.4350424479,0.2744365836,0.8534973945,68.71326773,179.42265193,0.3106333439,0.0,0.0,1.0,0.0,0.0,1.0876775992,6.0,0.2010321105,0.0048981658,1.2965685,13.86007123,-2767.632219,0.0545653003,13.240337506,-0.004172449,0.0085399323,0.0158865222,0.2121360102,0.0482575246,0.004639264,0.0,-0.006787879,0.0723995264,0.0683427397,6.0,12.888250034,0.6093018241,0.0,0.0395480208,0.0211841433,0.0481126102,0.5424196988,1.5101358483,1.085262e-08,2.9927851e-08,0.4825604901,0.2328646267,0.0118539775,0.0493274031,0.7344450845,-0.132253205
11267,0.701701565,0.1255762563,-0.192005156,0.0275655197,0.360585693,2.2489278682,0.2619361859,0.1055111348,0.7789859698,-0.026699299,0.124363982,20.0,0.0308101017,0.2142857143,0.112880382,0.0921780288,0.0534532583,0.1245925755,-0.10707023,0.1156112072,0.0960669786,0.6819302317,0.0,2.4909876057,-0.072461567,1.6619546935,-0.104080383,6.9324892581,13.309714462,0.4629108289,0.0,0.0,0.0,0.0,0.0,1.1690781147,6.0,0.0180337063,0.0672981603,0.1596129585,0.1863516309,-857.584814,0.0649729835,12.392821886,0.0047038253,0.0224657646,0.0348672902,0.0525923056,0.3053826424,-0.014579687,1.0,0.0035804878,-0.677097673,0.0575936297,6.0,10.946582727,0.6722108145,0.0,0.0548780486,0.0290096557,0.039672707,0.982946529,2.6611748282,8.9887964e-08,2.8163027e-08,0.9176939527,0.8421621909,0.0535390972,0.0896451505,0.5061770097,0.0340773808
86474,1.1886446886,0.1509157509,-0.46963434,0.0,0.0818681319,1.1245421245,0.2842827004,0.1081469649,0.5357827476,0.0133160117,-0.324773414,13.0,-0.008032129,0.1470588235,-0.057993249,0.064013592,0.0715925242,0.4074074074,0.3281481481,-0.004153355,0.1593426224,0.7334130027,0.0,14.874720358,0.6433686377,9.4765100671,0.7791972956,1.9523052464,7.974025974,1.5852119026,0.0,0.0,0.0,0.0,0.0,0.5989639157,5.0,0.0427799914,-0.093683979,17369.32195,-1.293318859,-3803.365883,0.0398631017,9.9746505676,0.0098307816,0.0320023065,0.0342064715,0.047826087,0.4598669021,0.0233863773,0.0,0.0098104794,4.9024298907,0.1930361148,5.0,9.7043427756,1.7209484617,0.0,0.2297297269,0.0773282914,0.0942581531,1.0238616636,11.963666154,5.4632086e-07,9.4377286e-09,2.4844553584,6.172518428,-0.018598063,0.1709348762,-2.748484953,0.9606612876
22825,0.6165013179,0.0580261467,0.2262406367,0.0,0.444796482,2.1236128588,0.1576004897,0.113933624,0.734985319,0.0169452714,0.1342412451,20.0,-0.009933287,-0.01754386,0.2522682396,0.0081789956,-0.056047836,0.538547486,0.3642121559,-0.036480114,0.0997278089,0.5564791725,0.0,2.441023319,-0.211447875,1.4255150555,-0.114112546,93.823970037,4.4701998572,0.1874810088,0.0,0.0,1.0,0.0,0.0,1.2286405565,5.0,-1.070084566,-0.109157048,0.8487679183,-0.567755485,-886.9760705,0.0506733292,10.545351307,0.0045793537,0.0252053243,0.0410300316,-0.098181254,0.0170308733,0.0040668516,2.0,0.00536098,1.3514825268,-0.009520201,5.0,9.5981632674,0.2721946823,0.0,0.1764705926,0.0706434451,0.0525451427,1.6624469935,2.2828590074,8.5361546e-06,2.7391305063,0.3751693223,0.1407520204,-0.333593722,0.0544342791,0.4221611908,0.5322374396
65533,0.8561390294,0.0462436745,-2.150765969,0.0,2.2825895614,1.4071759073,0.0178324215,0.1188123545,0.1997766239,-0.008757611,0.1676621514,17.0,0.0010315662,0.0,0.398662285,-0.979934287,-0.104829054,0.0516951513,0.0913666526,0.1287660797,0.0260463638,0.4529227886,1.0,1.1509285869,0.6525749678,1.0344249629,0.7484007644,16.74087826,31.403654672,0.0804793982,0.0,0.0,0.0,0.0,0.0,0.5151974555,5.0,-1.221046241,-0.150564068,0.5194452819,-1.246883674,889.04271075,0.0458088199,14.664973885,-0.003222983,-0.001307319,-0.004454421,0.115027149,0.0269355922,0.1640483157,0.0,-0.016194332,-0.454184426,0.0028982125,6.0,14.498866334,1.3005935036,0.0,0.0525059663,0.0191456538,0.0247991502,0.7778798148,4.7249978767,1.5232856e-09,1.3640671e-08,0.7500373741,0.5625560625,-0.094106534,0.0686085238,1.2918021808,0.0059311915
