firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10
48653.0,0.0022898147,0.0193856307,0.0672054395,0.0176270905,0.0665302803,0.0070654406,0.0,0.0014319004,-0.217044329,0.00489383,0.0495495495495494,0.2393617021276595,0.2393617021276595,0.165,0.1042654028436018,-0.0642570281124498,0.0542986425339366,0.0938967136150235,0.1256038647342994,0.059090909090909
42842.0,-0.003383115,-0.011098427,-0.031194296,-0.097434637,0.0187608794,-0.070251503,0.0,-0.045176625,0.1116369947,0.0004432611,0.05,0.1999999999999999,0.1666666666666667,0.1052631578947369,0.05,-0.0454545454545454,0.1052631578947369,-0.0454545454545454,-0.125,-0.16
62287.0,0.0035277257,0.0255076246,0.0366671356,0.0305488163,0.1115526218,-0.009365898,0.0,0.002310483,1.8556430446,0.0351758786,0.0245098039215685,0.1358695652173913,0.1611111111111112,0.1875,0.1236559139784945,0.1741573033707866,0.3571428571428572,0.2901234567901234,0.412162162162162,0.3397435897435896
48557.0,0.009628855,0.0114483516,0.0194044188,0.0546311187,0.090583329,-0.614464206,1.0,0.0115080936,-0.616271316,-0.02284845,-0.1046511627906976,0.0405405405405405,0.0845070422535212,0.1159420289855073,0.0845070422535212,0.203125,0.375,0.1666666666666667,0.3999999999999999,0.6041666666666667
44637.0,0.0291862086,0.0037441841,0.0079625293,0.1115912039,0.0258885476,-0.032597199,1.0,0.0403563885,-0.345222869,-0.155555557,0.0476190476190476,0.5714285714285714,0.2222222222222223,0.2941176470588236,-0.0833333333333333,-0.1538461538461538,-0.2142857142857143,-0.3125,-0.2666666666666667,-0.3125
18278.0,-0.008937501,0.0125938068,0.0188288742,-0.049320901,0.0296090321,-0.020494519,1.0,-0.018110072,0.4356453779,0.012447176,-0.0350194552529182,0.0376569037656904,0.0376569037656904,0.0689655172413792,0.0829694323144105,0.0163934426229508,0.117117117117117,0.0247933884297519,0.0376569037656904,0.1071428571428572
44821.0,0.0,0.0086900287,0.0115759436,0.0730661858,0.0359489756,-0.03964375,3.0,0.0237435689,0.0622410778,-0.095766127,0.064516129032258,0.5714285714285714,0.346938775510204,0.32,0.6923076923076923,0.2692307692307691,0.32,0.2452830188679244,0.5714285714285714,0.6923076923076923
45074.0,-0.008811015,0.0013649698,0.0029731089,0.1110336098,0.0023825843,-0.107456985,0.0,-0.010509184,-0.718783491,-0.018431984,-0.0983606557377049,0.0784313725490195,0.0576923076923077,-0.140625,-0.1911764705882352,-0.367816091954023,-0.2903225806451612,-0.1538461538461538,-0.2028985507246377,-0.4021739130434782
45197.0,-0.000564513,0.0133090231,0.0710219942,0.0235101665,0.0563473241,1.077046666,2.0,0.0128046442,1.4852766815,-0.013745211,0.1428571428571428,0.2307692307692308,0.3913043478260869,0.1636363636363635,0.1228070175438595,0.1851851851851851,0.2549019607843137,0.2190476190476191,0.3061224489795917,0.1962616822429905
53129.0,-0.001771828,0.0122815944,0.0296808232,0.1216607983,0.0264394445,-0.004918621,0.0,-0.005753575,-0.152676399,-0.012533613,0.0090090090090089,0.0926829268292683,0.0821256038647342,0.061611374407583,0.0873786407766989,0.1727748691099475,0.1144278606965174,0.1914893617021276,0.1200000000000001,0.0467289719626167
44265.0,0.0059389888,0.0011814299,0.0032426508,0.0875565852,0.0266601157,-0.003331865,0.0,0.0229260998,0.0247279921,0.0157324718,0.0483870967741935,-0.0151515151515151,0.04,0.0077519379844961,0.1504424778761062,0.1818181818181818,0.3829787234042554,0.3131313131313131,0.4285714285714286,0.2149532710280373
51828.0,0.0227338968,-0.006558882,-0.011277136,0.0291311026,0.0249944562,0.0005470296,0.0,0.0305009037,-0.547908232,0.1044563428,0.1891891891891892,0.375,0.2941176470588236,0.76,0.4666666666666665,0.375,0.8333333333333333,0.76,0.5714285714285714,0.2941176470588236
67280.0,0.0259223055,0.061436934,0.0815436488,0.0730297158,0.591360841,0.0222338766,1.0,0.0028100775,-0.131472764,-0.039248828,0.125,0.4754098360655738,0.3636363636363635,0.3235294117647058,0.2328767123287671,0.25,0.5,0.3636363636363635,0.4516129032258065,0.3043478260869565
46747.0,-0.012331632,0.0101035362,0.0298742913,-0.005991086,0.0768064876,0.8726175606,1.0,-0.012472909,-0.49313937,-0.044444446,0.1282051282051282,0.5172413793103448,0.5172413793103448,0.5172413793103448,0.5172413793103448,0.375,0.76,0.4193548387096775,0.375,0.1891891891891892
33312.0,2.06367e-05,0.0034492868,0.0178688472,0.0961759971,0.0651216219,0.0008513779,0.0,0.0001479454,-0.737628808,-0.022168569,-0.0135135135135134,0.1774193548387097,0.1317829457364341,0.1587301587301588,0.2268907563025211,0.2166666666666665,0.4174757281553398,0.6781609195402298,0.6222222222222222,0.5051546391752577
47750.0,-0.003649036,0.0141818305,0.0543906727,0.0210358051,0.173448617,-0.226346192,0.0,0.0034015251,0.0891248395,-0.015503876,0.0307692307692306,0.1074380165289257,0.2072072072072073,0.1858407079646018,0.098360655737705,-0.2429378531073446,-0.2298850574712644,-0.0945945945945946,-0.0147058823529411,-0.0496453900709219
61137.0,-0.001852867,0.0164480798,0.04102678,0.0227240667,0.3476431196,-0.148899911,3.0,-0.001616162,-0.660285285,0.0090894466,-0.091743119266055,0.1379310344827586,0.1927710843373493,0.0421052631578946,-0.0833333333333333,-0.146551724137931,0.2531645569620253,0.076086956521739,0.2073170731707316,0.2531645569620253
58624.0,-0.00184777,-0.000863222,-0.003812613,0.0226910349,0.0477504616,0.3721400729,0.0,-0.002227959,-0.371414493,-0.01029264,-0.0606060606060605,0.0813953488372092,-0.088235294117647,-0.2051282051282051,-0.1696428571428571,-0.25,-0.2051282051282051,-0.2249999999999999,-0.1769911504424779,-0.146788990825688
48443.0,0.0079290418,0.0311238809,0.050678242,0.0161590398,0.0036134056,0.1195824009,0.0,0.0032370593,0.1051018174,-0.03418028,-0.03125,0.2916666666666667,0.3333333333333332,0.3478260869565217,0.2653061224489796,0.2916666666666667,0.4418604651162789,0.4761904761904763,0.6756756756756757,0.5121951219512195
50462.0,0.0092185324,0.0380001437,0.0470326739,-0.131175458,0.3218062304,-0.000129624,3.0,-2.963e-05,0.9117647059,0.0392642827,0.0728476821192052,0.3278688524590163,0.2755905511811023,0.3170731707317074,0.2461538461538461,0.1824817518248176,0.4464285714285714,0.2461538461538461,0.2857142857142858,0.0945945945945945
52708.0,0.0041929954,0.0097388177,0.0266737876,0.0811452125,0.0080694756,-0.004209073,3.0,0.0101169869,-0.000521105,-0.028213719,-0.0086956521739129,0.1287128712871286,0.1875,0.1875,0.2391304347826086,0.1176470588235294,0.2391304347826086,0.3571428571428572,0.2527472527472527,0.1067961165048543
64020.0,0.0037523452,0.0362288672,0.0468795747,0.0125619525,0.1725996468,-0.011957857,0.0,-0.000779917,2.1102003643,-0.076702496,-0.0515873015873016,0.1064814814814814,0.1273584905660376,-0.0204918032786884,-0.0204918032786884,-0.2507836990595611,-0.1371841155234656,-0.1309090909090908,-0.0590551181102362,-0.06640625
64610.0,0.0035536791,0.0760315999,0.12008949,0.0183826702,0.0536108945,0.0105410003,1.0,0.0010325387,0.5300130492,-0.028791469,0.0747126436781608,0.1614906832298137,0.2808219178082192,0.2986111111111111,0.1197604790419162,0.1130952380952381,0.2466666666666666,0.1402439024390243,0.2142857142857142,0.2142857142857142
13143.0,-0.000164927,0.0011757941,0.004167199,0.0055112905,0.0663584034,-0.001364844,0.0,-0.000377972,-0.064856712,-0.026787139,0.0092592592592593,0.1122448979591836,0.1847826086956521,0.1473684210526316,0.1847826086956521,0.3974358974358973,0.379746835443038,0.2528735632183907,0.2386363636363635,0.2528735632183907
61794.0,-0.023942778,-0.061799054,-0.210635299,-0.079949925,0.0120405726,0.0501815339,0.0,-0.150388674,0.2659453303,0.0,0.0606060606060605,0.09375,0.0194174757281553,0.1170212765957445,0.0714285714285714,-0.0277777777777777,0.0714285714285714,-0.054054054054054,-0.0277777777777777,-0.1101694915254237
50682.0,0.0388787456,0.0471132217,0.0732252112,0.0817856287,0.1350385989,0.006177795,8.0,0.0,-0.190629317,0.0002922267,-0.0317460317460317,0.2199999999999999,0.2978723404255319,0.1730769230769231,-0.0615384615384615,-0.1408450704225352,0.3863636363636364,0.1730769230769231,0.150943396226415,0.1730769230769231
51079.0,-0.004043987,-0.029483877,-0.108472254,0.0078627859,0.0195493301,-10.67452144,0.0,-0.008726003,-0.006949106,-0.04261246,0.1076923076923077,0.1076923076923077,0.0588235294117647,0.0746268656716417,-0.0999999999999999,-0.0999999999999999,-0.0526315789473684,0.0,-0.1428571428571429,-0.04
59926.0,0.0022022533,0.0115036849,0.0533255552,0.035086899,0.028755282,-0.29509456,0.0,0.0006500001,-0.63454457,0.0284472834,0.1925465838509317,0.3913043478260869,0.0,-0.1069767441860465,-0.0679611650485436,-0.0303030303030302,0.2387096774193549,0.2307692307692308,0.2972972972972973,0.411764705882353
45022.0,-0.028740107,0.0042589938,0.0101211348,-0.051794043,0.0643661484,-0.001325489,0.0,-0.007759563,0.4267879436,-0.13081813,-0.0518134715025906,-0.0108108108108108,0.076470588235294,0.14375,0.1656050955414012,-0.1073170731707316,0.1158536585365854,-0.0108108108108108,0.0280898876404493,-0.1408450704225352
52090.0,-0.004622395,0.006665659,0.0148375502,0.0451412307,0.0040333058,0.0180724501,0.0,-1.7455e-05,2.5696158159,-0.043478262,-0.0107913669064748,0.07421875,0.0576923076923077,0.0261194029850746,0.1044176706827308,0.0185185185185186,0.1224489795918366,0.0456273764258554,0.1853448275862068,0.1458333333333332
59942.0,0.0105898803,0.0233493011,0.0364928481,0.0381285557,0.3144388849,0.0267081687,0.0,0.0010752688,-0.610077057,0.0001131492,0.0941176470588236,0.2653061224489796,0.4198473282442747,0.2317880794701987,0.1481481481481481,0.1698113207547169,0.55,0.4645669291338583,0.7222222222222223,0.453125
54114.0,0.0068553557,0.0365643667,0.0665154171,0.0279893505,0.1010605115,-0.00364484,6.0,8.71288e-05,-0.832408762,-0.017781519,-0.0531249999999999,0.0938628158844765,0.1433962264150943,0.0594405594405593,0.2520661157024793,0.3231441048034935,0.5380710659898478,0.5303030303030303,0.7616279069767442,0.5618556701030928
47538.0,-0.00014968,0.0288643211,0.0541427203,0.0233709245,0.2688573074,0.0642217294,1.0,0.0044285154,24.987261146,0.1234569205,0.058659217877095,0.1347305389221555,0.1554878048780488,0.1993670886075949,0.1625766871165643,0.2633333333333334,0.297945205479452,0.2718120805369128,0.3731884057971015,0.3439716312056737
62949.0,-0.009580973,0.0024517077,0.0053539115,-0.055370353,0.0359452832,0.0371365645,3.0,0.0014285714,9.0965891941,-0.060741398,-0.0508474576271186,0.1914893617021276,0.2444444444444444,0.0566037735849056,-0.0508474576271186,0.0,0.3999999999999999,0.0370370370370369,0.0769230769230768,0.0370370370370369
54950.0,-0.004112223,0.0111186387,0.033303889,0.1732865663,0.0087541875,-0.018502939,1.0,-0.001048155,-0.285692666,-0.054804806,0.028169014084507,0.0138888888888888,0.0735294117647058,0.1774193548387097,0.2807017543859649,0.2166666666666665,0.3035714285714286,0.2807017543859649,0.2166666666666665,0.2166666666666665
51246.0,0.0,0.010697936,0.0247195574,0.0025124238,0.0074442366,0.0,0.0,0.0036081504,-0.036887995,0.000190259,-0.0136986301369863,0.0746268656716417,0.0746268656716417,0.0909090909090908,0.1428571428571428,0.1999999999999999,0.2857142857142858,0.263157894736842,0.263157894736842,0.1999999999999999
55213.0,-0.00019682,0.023460194,0.0355862584,0.0433499486,0.0614143616,-0.020717885,0.0,-0.000762914,1.0154183557,0.0065789474,0.055944055944056,0.1185185185185184,0.126865671641791,0.0486111111111111,0.0633802816901407,0.0785714285714285,0.1021897810218979,0.0863309352517984,0.3853211009174311,0.2905982905982907
54324.0,0.0,0.026755616,0.0329117012,-0.003003528,0.0237114127,0.0,0.0,0.0751677852,0.1013567438,-0.019996953,0.0567375886524823,0.0492957746478872,0.1119402985074626,0.1037037037037036,0.1203007518796992,0.1919999999999999,0.3669724770642202,0.3545454545454545,0.3070175438596492,0.2416666666666667
64442.0,-0.001325381,0.0004152537,0.0040816327,-0.144650612,0.0720120648,-0.224045168,0.0,1.3966048164,0.5628517824,-0.090909094,0.25,0.25,0.0,-0.0909090909090909,0.25,0.4285714285714286,0.1111111111111111,-0.0909090909090909,0.1111111111111111,-0.2857142857142857
34331.0,-0.020951941,-0.026237824,-0.05683812,-0.149732966,0.079454125,0.0047244612,0.0,-0.058067648,4.7272727273,-0.13767625,-0.0691823899371069,-0.0920245398773006,-0.0198675496688741,0.0136986301369863,0.0802919708029197,0.0,0.0068027210884353,-0.0326797385620915,0.1127819548872179,0.1212121212121211
65373.0,-0.011451364,0.014109913,0.0292893992,-0.013305759,0.0610086768,-0.10296921,0.0,0.0002491715,3.756097561,-0.015837731,0.1551724137931034,0.3673469387755101,0.3673469387755101,-0.0289855072463768,-0.0289855072463768,0.046875,-0.0289855072463768,0.0,0.0307692307692306,-0.0694444444444444
56363.0,-0.007287235,0.0209279964,0.0354343905,-0.004972824,0.0185580935,0.0094705229,2.0,-0.000645783,-0.278716411,0.0267412513,-0.0777777777777777,0.0641025641025641,0.1369863013698631,0.1369863013698631,0.0641025641025641,-0.3412698412698413,-0.2782608695652173,-0.2782608695652173,-0.3615384615384616,-0.4391891891891891
51377.0,-0.007790449,0.0010441327,0.0022218963,0.0111846873,0.012063892,-0.048890516,0.0,-0.013369286,-0.369396741,0.0004072525,-0.1454545454545455,-0.0105263157894737,-0.0105263157894737,-0.0309278350515463,-0.0961538461538461,-0.2539682539682539,0.0217391304347827,-0.0408163265306122,-0.0208333333333333,-0.248
22066.0,0.0027568746,0.0244640799,0.0357686216,0.0352118816,0.0150686472,0.0034134026,0.0,0.0009628304,0.2247307068,0.0005500992,0.0,0.0790697674418605,0.0593607305936072,0.1100478468899521,0.0265486725663717,0.0841121495327101,0.2677595628415301,0.2210526315789474,0.288888888888889,0.3488372093023255
57665.0,-0.005416256,-0.004131175,-0.007740883,-0.009531011,0.0246868248,-0.017764229,1.0,-8.7671e-05,0.0859318454,0.0002131285,-0.0135135135135134,0.1587301587301588,0.1774193548387097,0.3272727272727274,0.0138888888888888,-0.1097560975609756,0.0895522388059701,-0.0875,-0.0641025641025641,-0.0875
47204.0,0.0009221226,0.0032092271,0.0073197578,0.2296764559,0.0513002868,-0.011851488,0.0,-0.014174434,2.0985915493,-0.053760849,-0.0581395348837209,0.1739130434782609,0.3500000000000001,0.08,0.0384615384615385,0.0519480519480519,0.3064516129032257,0.3064516129032257,0.3064516129032257,0.4464285714285714
59011.0,-0.003186328,0.0428715243,0.0862068966,0.0889215914,0.4170361146,-0.056864428,1.0,-0.01322314,3.0073662473,0.0705513824,-0.0833333333333333,0.0431034482758621,0.1634615384615385,0.0614035087719297,0.2346938775510203,0.1634615384615385,0.6351351351351351,-0.147887323943662,0.0254237288135592,-0.0970149253731342
59601.0,0.0272947392,0.0202601834,0.0315169611,0.0269211492,0.0618454127,-0.024897068,3.0,0.0249522891,-0.445841992,0.004501421,0.0869565217391303,0.4705882352941177,0.3157894736842106,0.1363636363636364,0.0416666666666667,-0.2647058823529411,-0.295774647887324,-0.3055555555555556,-0.375,-0.4565217391304348
25232.0,-0.000718425,0.0229093469,0.0612805625,-0.063331412,0.0304945727,-0.018252436,2.0,0.0010980392,0.0283744365,-0.004014445,0.0,0.1038961038961039,0.1333333333333333,0.1643835616438356,0.1283185840707965,0.0991379310344826,0.108695652173913,0.1233480176211454,0.0625,0.0669456066945606
58077.0,0.001333712,0.0184908953,0.0570461058,-0.046054495,0.0008555784,0.0812808839,2.0,0.0060922135,-0.82766907,0.033079016,0.1710526315789473,0.0853658536585366,0.1265822784810126,0.0470588235294118,0.3283582089552239,0.1125,-0.043010752688172,-0.0918367346938775,0.2191780821917808,0.6181818181818182
31878.0,0.0031270682,0.0068578146,0.0185326822,0.3231116677,0.00689758,-0.283700836,0.0,0.0967033054,-0.24632187,-0.05354702,0.0340909090909091,0.2816901408450705,0.0459770114942528,-0.0108695652173913,0.0459770114942528,0.0963855421686747,0.2638888888888888,-0.0108695652173913,0.1097560975609757,-0.0990099009900989
34948.0,-0.01819742,0.002687277,0.0055078282,-0.022715174,0.0096256441,0.001453467,0.0,-0.014117647,-0.263860133,-0.02990299,-0.0377358490566037,0.1724137931034481,0.02,-0.0642201834862384,-0.0192307692307692,-0.0642201834862384,-0.0192307692307692,-0.0727272727272727,-0.081081081081081,-0.1639344262295081
66034.0,-0.021391738,0.0064691562,0.0109703518,0.0010248298,0.0156561922,-0.006435703,0.0,-0.012310689,-0.211624441,0.0327213453,0.0266666666666666,0.2727272727272727,0.2622950819672132,0.2727272727272727,0.2833333333333334,0.0476190476190476,0.3162393162393162,0.1846153846153846,0.1666666666666667,0.0547945205479452
35107.0,-0.008827357,0.0339341248,0.0499898755,0.060726967,0.2470833333,-0.001617083,1.0,0.0015809086,-0.635701275,-0.016000001,-0.0814814814814814,0.0,0.0782608695652173,-0.088235294117647,-0.1788079470198675,-0.4811715481171548,-0.3575129533678757,-0.4066985645933014,-0.3980582524271845,-0.4833333333333333
58675.0,0.0036883218,-0.02294547,-0.056176931,0.0121409374,0.1649226523,0.2423360882,2.0,-0.152727273,-0.519922724,0.0003628451,0.0576923076923077,0.1,0.1224489795918366,0.0576923076923077,-0.140625,-0.140625,-0.0178571428571429,-0.2465753424657534,-0.3529411764705882,-0.4387755102040817
35115.0,0.0015520906,0.0114487825,0.0328040101,-0.051357808,0.0597689755,-0.273271191,1.0,0.0091137536,-0.621425695,0.0347222239,0.0393700787401574,0.056,0.064516129032258,0.0,0.03125,0.0819672131147541,0.1578947368421053,0.1282051282051282,0.1785714285714286,0.1379310344827586
68638.0,0.0023277414,-0.018996359,-0.075731832,-0.028077043,0.0337565085,-0.002667007,0.0,-0.026052256,-0.4274603,-0.012337715,0.2424242424242424,0.4909090909090909,0.4909090909090909,0.3898305084745763,0.1388888888888888,0.0933333333333332,0.4385964912280702,0.0789473684210526,0.1081081081081081,-0.108695652173913
65023.0,-0.001708404,0.0071414107,0.0122249638,0.0576481601,0.0145463886,0.1670062343,0.0,-0.007561368,-0.403016634,0.0400040001,0.0,0.1578947368421053,-0.0434782608695651,-0.1269841269841269,-0.0909090909090909,-0.1603053435114504,-0.0178571428571429,-0.1056910569105691,-0.0178571428571429,-0.0677966101694915
63298.0,-0.003404669,0.0028097445,0.0060489436,0.069303992,0.0185001641,-0.025708301,0.0,-0.002457049,-0.154997659,-0.072674544,-0.0662650602409639,0.2204724409448819,0.28099173553719,0.24,0.1567164179104476,0.1231884057971015,0.4220183486238531,0.1832061068702291,0.1567164179104476,0.2204724409448819
58253.0,0.008529599,-0.021554901,-0.029315961,0.0929846409,0.1003203719,0.0187312518,0.0,-0.036695724,-0.478070175,-0.03125,-0.032258064516129,0.0169491525423728,0.0909090909090908,0.1111111111111111,0.0909090909090908,0.1111111111111111,0.25,0.25,0.2244897959183673,0.1320754716981131
50702.0,0.0,0.0199368626,0.0545026056,0.0024041368,0.4332903096,0.0,0.0,0.0076261456,2.4676923077,0.0035618569,0.0681818181818181,0.1370967741935485,0.205128205128205,0.205128205128205,0.2155172413793102,0.2760180995475112,0.3177570093457944,0.2589285714285714,0.2589285714285714,0.330188679245283
45823.0,-0.011171611,-0.019210651,-0.022144267,-0.098791391,0.4319229587,-0.021081753,0.0,-0.006437205,0.4719626168,-0.075531435,0.1428571428571428,0.1282051282051282,0.1428571428571428,0.0864197530864196,0.0602409638554217,0.0114942528735633,0.1428571428571428,0.1891891891891892,0.2571428571428571,0.0352941176470589
16360.0,-0.00028681,0.0130799033,0.0351768058,0.0675329712,0.0077238451,-0.019930485,0.0,0.0016398735,-0.538238397,0.005380583,0.0943952802359882,0.0421348314606742,0.1521739130434782,0.0816326530612245,0.1703470031545741,0.2203947368421053,0.2366666666666665,0.24496644295302,0.2244224422442244,0.159375
63096.0,-0.00496242,0.020176107,0.0460833908,-0.020110128,0.1029625454,-0.046336788,2.0,-0.00248504,1.8158253552,0.0004676357,0.0325203252032519,-0.0078125,0.0200803212851405,0.0854700854700853,0.0495867768595041,0.0241935483870967,0.1545454545454545,0.2211538461538462,0.27,0.2211538461538462
39984.0,-0.012565964,-0.007851535,-0.014323694,-0.244817839,0.053408773,0.3998417106,0.0,-0.051036432,1.6681783825,-0.10330908,-0.0588235294117647,0.0212765957446807,-0.04,0.0,-0.2131147540983606,-0.2258064516129032,-0.1578947368421053,-0.3142857142857143,-0.2727272727272727,-0.3846153846153846
43705.0,-0.007231164,-0.021120632,-0.088140802,-0.488424714,0.0164935204,-0.038854948,0.0,-0.201193327,-1.0,0.0004625358,0.25,0.25,0.25,0.0869565217391303,0.0869565217391303,0.0416666666666667,0.0416666666666667,-0.1071428571428571,0.0416666666666667,0.25
53102.0,-0.023002368,-0.012386776,-0.020615866,0.0244801845,0.0157699782,-0.05148166,0.0,-0.047378641,0.2352336929,-0.059623851,-0.1196581196581196,-0.0462962962962962,0.0,-0.1825396825396825,-0.326797385620915,-0.3439490445859873,-0.3757575757575757,-0.3397435897435897,-0.3602484472049689,-0.4114285714285715
40571.0,-0.004599357,0.0376162016,0.04621548,0.0137172521,0.1394021683,0.0032257043,0.0,-0.000368001,-0.435028249,-0.042302551,0.0416666666666667,-0.2063492063492064,-0.1999999999999999,-0.1999999999999999,-0.2366412213740457,-0.2094861660079051,-0.1596638655462184,-0.1902834008097166,-0.074074074074074,-0.1379310344827586
64064.0,0.0165911293,0.0261306222,0.0768410789,0.1136391057,0.3265621843,-0.016915417,0.0,0.0025328928,-0.12770175,-0.070873175,0.0555555555555555,0.3652694610778444,0.4161490683229814,0.3141210374639769,0.3255813953488371,0.3411764705882352,0.4430379746835442,0.4615384615384614,-0.0879999999999999,-0.0338983050847457
65058.0,0.0011647379,0.0110644926,0.0577002053,0.003605407,0.0066063166,-0.006861843,3.0,-0.000273684,-0.434691011,-0.064847112,0.0160427807486631,0.532258064516129,0.5573770491803278,0.3286713286713287,0.3970588235294117,0.3194444444444444,0.6101694915254237,0.3194444444444444,0.3669064748201438,0.3868613138686132
64792.0,0.0024431957,0.0188635841,0.0232492203,0.0014466027,0.4061009539,0.9163923744,0.0,0.0049184493,2.5965517241,0.0003494062,-0.0714285714285714,-0.037037037037037,-0.037037037037037,-0.1612903225806451,-0.1333333333333333,-0.1186440677966101,0.1555555555555554,0.0833333333333332,0.1304347826086955,0.04
65307.0,-0.000206129,0.0074315398,0.0164821443,0.03938309,0.0129118794,0.0404036672,0.0,-0.000237681,0.082578568,-0.014692273,0.0072992700729928,0.2545454545454546,0.0072992700729928,0.0454545454545454,0.1499999999999999,0.1794871794871795,0.3269230769230768,0.2777777777777777,0.3529411764705883,0.3269230769230768
54498.0,0.0082318077,0.0042367227,0.0089346434,0.0973940456,0.1557792732,-0.031736698,0.0,0.0353820787,-0.363505747,-0.05940144,-0.0331125827814569,0.0977443609022556,0.1317829457364341,0.0428571428571429,0.0428571428571429,0.0138888888888888,0.3518518518518518,0.1967213114754098,0.3035714285714286,0.2478632478632478
46922.0,-0.012553468,0.0360366897,0.0716085798,0.0076731046,0.0145030836,0.0013728956,1.0,-0.009756098,4.2199830173,-0.087045413,0.0292887029288702,0.2118226600985222,0.2178217821782178,0.1603773584905661,0.2178217821782178,0.3085106382978724,0.4137931034482758,0.4909090909090909,0.618421052631579,0.5569620253164558
67775.0,0.0,-0.201554054,-2.651555556,-2.497855776,0.0039766947,-0.231779708,0.0,-0.709111302,-0.617543337,-0.024358975,0.5333333333333334,0.6428571428571428,0.7692307692307692,0.2105263157894736,0.2777777777777777,0.0454545454545454,0.0,-0.28125,-0.4390243902439024,-0.4772727272727273
52943.0,0.0023470801,-0.109218664,-0.482615132,-0.887218156,0.0418298175,-0.016014932,1.0,-0.693098644,-0.145710059,0.0470653381,-0.2678571428571429,-0.2807017543859649,-0.3050847457627118,-0.2931034482758621,-0.2807017543859649,-0.359375,-0.4057971014492754,-0.5,-0.5,-0.5060240963855422
69220.0,0.0010744601,-0.042893876,-0.056943367,-0.037981952,0.4017489069,0.1586396916,0.0,-0.047579984,0.5327055869,-0.027808674,0.2903225806451612,0.25,0.6000000000000001,0.6000000000000001,0.4814814814814814,0.4285714285714286,0.5384615384615385,0.25,0.1111111111111111,-0.1489361702127659
46543.0,0.0022931915,0.015561376,0.0298645762,0.0435109907,0.2557366213,-0.003399412,0.0,0.0022182074,-0.012772496,-0.012548118,0.0212765957446807,0.0344827586206897,0.0572687224669603,0.0412147505422992,0.1111111111111111,0.2060301507537687,0.2307692307692308,0.1483253588516746,0.1566265060240963,0.0835214446952596
36281.0,0.0269015121,0.0264968957,0.0537540294,0.3914194027,0.200035627,-0.046156971,2.0,0.0540388438,-0.396433471,0.0022091847,0.1632124352331605,0.2168021680216802,0.268361581920904,0.3205882352941176,0.3483483483483482,0.3524096385542168,0.6268115942028984,0.6446886446886446,0.6209386281588447,0.5429553264604812
70018.0,-0.002645834,0.0058711064,0.0075918744,0.009723835,0.2237538467,-0.003592436,0.0,-0.007741936,0.1732084258,-0.063268442,-0.1014492753623188,0.0163934426229508,-0.1267605633802817,-0.2151898734177215,0.0,-0.0461538461538461,0.1698113207547169,0.0163934426229508,-0.0746268656716417,-0.0158730158730159
70288.0,0.0112445498,0.0213808117,0.0461486827,0.1985543299,0.002953394,-0.030754494,1.0,0.0100337063,-0.231695192,0.020725945,-0.3263888888888888,-0.1916666666666666,-0.1181818181818181,-0.2049180327868852,-0.1916666666666666,-0.1339285714285714,0.1547619047619046,-0.010204081632653,-0.0673076923076922,-0.2538461538461538
52089.0,-0.015105864,0.0137833396,0.0274875057,0.0084789311,0.0157912208,-0.12501052,0.0,-0.002209661,-0.75308642,-0.02875458,0.0194174757281553,0.3291139240506329,0.5,0.381578947368421,0.3636363636363635,0.1666666666666667,0.4583333333333332,-0.3823529411764705,-0.2164179104477611,-0.34375
38850.0,-0.001437777,0.0043389105,0.0048631814,-0.096294025,0.5819867218,-0.001258305,0.0,-0.001901875,-0.571752694,0.0024444386,-0.1151079136690647,-0.0390625,-0.031496062992126,-0.0681818181818182,0.0603448275862068,0.0603448275862068,0.2178217821782178,0.2424242424242424,0.1388888888888888,0.0249999999999999
71002.0,0.008473597,0.0077386071,0.0100932864,-0.066399779,0.4421800578,-0.00826988,2.0,-0.225,-0.212413801,0.0010080636,-0.1351351351351351,0.1034482758620689,0.1228070175438595,0.1851851851851851,0.2549019607843137,0.2075471698113207,0.0,-0.0588235294117647,0.0491803278688525,0.1034482758620689
41216.0,0.0285842712,0.0107899122,0.0248019931,0.0224229497,0.0666420471,-0.554543946,0.0,0.1073899126,1.2580645161,-0.048139475,-0.0317460317460317,0.196078431372549,0.1296296296296295,0.2199999999999999,0.2448979591836735,0.196078431372549,0.3555555555555556,0.2708333333333332,0.2708333333333332,0.0701754385964912
27481.0,0.0029053413,-0.012285012,-0.039331164,0.0457364916,0.1182257118,0.0126108218,0.0,-0.063750005,0.7799511002,0.0565910693,0.0,0.0847457627118644,0.0847457627118644,0.0491803278688525,-0.1688311688311687,0.0666666666666666,0.1636363636363635,-0.1111111111111111,-0.2727272727272727,-0.2808988764044944
25283.0,0.0036752042,0.0204056167,0.0475021434,0.0083037395,0.0155764204,-0.027207586,1.0,0.0004848485,0.1286905567,0.0364775932,-0.0236686390532544,-0.0119760479041916,-0.0060240963855421,-0.0236686390532544,0.0377358490566037,0.0784313725490195,0.1,0.1073825503355705,0.1956521739130434,0.0784313725490195
72128.0,0.000389615,0.0180031141,0.0391341137,0.0023253031,0.0090192022,0.0035928747,0.0,-0.000775101,-0.406913692,-0.016393442,0.0,0.5,0.2941176470588236,0.2692307692307691,0.2692307692307691,0.1,0.32,0.1999999999999999,0.2222222222222223,0.1
