firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
54594,1.1627805123,0.0696199958,-9.624131208,0.0150632355,1.5410069624,2.7431544177,0.062260397,-0.026758782,0.2061345759,-0.022124004,-0.084407629,-0.049808969,-1.961818182,0.2062017695,0.0498089694,39.0,-0.007779247,-0.059701493,0.0446382691,0.0738152858,0.0536654995,0.2546904315,0.4457652164,0.0043709092,0.0623964175,0.3967341944,0.0,2.6573264781,0.1826851266,1.1588688946,0.1831353372,28.779548473,6.8709575143,0.1284632971,0.0,0.0,1.0,1.0,0.0,0.4753373912,7.0,0.7101384425,0.0379459505,-0.093567143,0.3482037303,-1.236266777,0.0374549311,-763.4179076,0.0557834562,13.841972901,-9.2153e-05,0.0083766203,0.0194861746,-0.036249674,0.0426920909,-0.009761072,1.0,0.0007971303,2.5362409092,-0.082071773,5.0,14.204813682,2.0801384923,0.0,0.037277706,0.0263594966,0.0275089103,0.4991585528,8.8102412272,1.0163554e-09,7.3438719e-09,1.6570679224,2.7458740994,0.0129179673,0.040897563,-0.542374865,0.220411878
14526,0.4532619678,0.0255352343,2.757613639,0.0140281967,0.2540509682,0.9521985255,0.0616021152,0.0548302184,0.344821782,0.0161071912,0.0867741673,-0.042921505,-1.158004047,0.055105139,0.0429215047,39.0,0.0039615295,0.0646314631,0.0570009193,-0.073200881,0.1427803395,0.143831238,-0.067160873,0.0514212012,0.0377337343,0.5446646948,0.0,2.0614486727,-0.049675567,1.7663444302,-0.043839541,8.1822898408,5.7142017774,0.2401701563,0.0,0.0,0.0,0.0,0.0,0.5247199547,7.0,0.034855315,0.0735104309,0.0541335596,-1.059605786,2.4753694537,-0.058244647,-577.9033846,0.0564540603,13.777054852,0.0008256564,0.0123077232,0.0182298492,0.0029237406,0.1448762903,-0.004031518,1.0,-0.000716846,2.0439764625,0.0022270968,4.0,14.180715417,1.3607168756,0.0,0.0402385183,0.0206324872,0.0317396488,0.3765609397,2.0771593544,3.4080165e-09,1.871006e-08,1.6416448037,2.6949976617,0.0050505431,0.035879944,0.0974702638,0.2817823102
11581,0.4141805744,0.0565818697,9.6539049487,0.0011222286,0.3983834908,0.4906604354,0.0983473805,0.0559074973,0.2680025449,0.0021685424,0.0877038532,-0.02239794,-0.313138226,0.074299816,0.0223979395,27.0,-0.033511121,0.0,-0.202822825,-0.136025811,0.0388132145,0.2675090324,-0.42870802,-0.001921162,0.0270298792,0.2106320709,0.0,2.4398307244,0.3866862411,1.9969146351,0.822208667,12.306868232,5.8415702385,0.2020499933,0.0,0.0,1.0,0.0,0.0,0.4877908723,5.0,-1.077335609,-0.162965418,-0.590541427,-0.000568811,-0.169376772,0.0468898648,-1767.936656,0.041286326,14.725849176,-0.003256409,0.0235038349,0.0437229488,0.0018756209,0.0490654602,0.3072958571,0.0,-0.001399776,1.0505528409,-0.001027573,4.0,15.328419856,2.154739777,0.0,0.0318762325,0.0132887662,0.0199777976,0.3944282929,4.7637742592,4.478293e-10,8.8820734e-09,1.5913892633,2.5325197873,0.032296257,0.0243126814,-0.390510066,0.3607716798
15203,0.770653048,0.1203087325,-1.148453135,0.0182381718,0.639148606,1.6458144321,0.1433191833,0.2078514794,0.4210017405,0.0022354694,0.2727436174,-0.081949408,-0.877673546,0.2259005244,0.0819494079,39.0,0.0355616285,0.2125,0.3199493121,-0.048523594,0.077893246,0.0861355145,-0.036607399,0.1101527751,0.1588486864,0.5355290915,0.0,3.3774123175,-0.075540591,0.9560328914,0.3312219116,23.566257272,13.123470122,0.2783007673,0.0,0.0,1.0,0.0,0.0,0.7108139298,6.0,-6.723343683,0.3106501113,0.1679771637,0.1051867474,-1.032014579,0.1784594205,-3423.589058,0.0420731411,10.177533322,-0.014957135,0.0008268142,0.0014103607,-0.077025048,0.0471958926,0.0477110967,0.0,-0.033660969,6.24514836,-0.13354161,6.0,8.8430605316,0.3138950663,0.0,0.0399999991,0.0127078638,0.0222088034,1.0555809577,1.5260027675,3.5759517e-07,5.4619984e-08,0.9035963383,0.8164863426,0.3373837306,0.0701273285,-0.142549009,0.3607716798
16126,0.2946467406,0.0533433653,11.431379186,0.0118437871,0.3178851985,0.5034637452,0.1555354075,0.1440896543,0.3189600758,1.0167686561,0.1287887808,-0.049627204,-0.533975122,0.0818273953,0.0496272041,38.0,0.0321142523,0.2219127205,0.2163278705,-0.094602241,0.0986223272,0.1900877806,0.1426887798,0.0870421491,0.1610693685,0.3749465043,0.0,2.2071842488,-0.431471577,1.4064289859,-0.51986093,10.262851182,5.8308961035,0.2643953744,0.0,0.0,0.0,0.0,0.0,0.6274629793,7.0,0.0342447276,0.0826952642,0.211414817,-1.218221013,0.1430004592,-0.031522391,-179.9426246,0.0564540603,13.947448799,0.0011348474,0.0166596077,0.0472469819,0.0380231569,0.0426746465,-0.068734334,2.0,-0.00213106,3.1953788758,-0.030564238,6.0,14.074658748,1.4887509596,0.0,0.0673674047,0.0208087584,0.0238742202,0.4041287084,2.4053972876,2.3686132e-09,1.7370526e-08,1.3595488986,1.8483732078,0.0269976855,0.0353533001,0.1997163117,0.2817823102
16249,0.2351089896,-0.159759501,3.9484275132,0.0,0.0425147679,0.0711289878,-1.696523517,-0.066770793,0.1004815827,0.1421369274,1.5270425777,-0.138153908,-0.24866699,-0.120032587,0.1381539083,28.0,0.0028277116,-0.04,0.7740222115,-1.095543006,0.412946627,0.1,-0.070394737,0.0050761421,-0.162309443,0.8476165969,0.0,6.0755949603,-0.676816155,4.9342043864,-0.682877466,0.3887830688,3.9761904762,-5.298531811,0.0,0.0,0.0,0.0,1.0,0.1065047941,3.0,-21.11902472,0.1372427873,-0.07305439,0.2645020119,-1.202273072,-0.043108208,-2597.818277,0.0350468276,10.68822844,0.0001301575,-0.138047771,-0.156469836,0.0075310768,0.6589958159,0.0165957092,0.0,-0.002497452,1.4168693678,-0.183968665,4.0,9.9205068858,0.9621466266,0.0,0.1600000411,0.0543117556,0.0753170579,0.9143533084,8.9539246419,1.4354804e-07,1.3211365e-08,0.8172553791,0.6679063547,-0.899899011,0.0824627368,0.00963303,0.3832262626
17137,1.3063223827,0.2218704845,-2.276432647,0.132226935,0.5805692685,2.2398179654,0.0913035339,0.0179501196,0.6584548379,-0.044524775,-0.011860501,0.083298916,0.702167484,0.0660802446,0.083298916,38.0,0.0567864391,-0.138113208,0.0650216423,-0.002679632,0.0375526567,0.0811418685,-0.05971729,0.0593303879,0.0317840391,0.5529469011,0.0,2.5201217193,-0.068419732,1.4186382655,-0.226668012,5.9182723961,17.116597905,0.4599151018,0.0,0.0,1.0,0.0,0.0,0.962082199,5.0,-0.110901698,0.02195135,-0.164653883,0.3794416771,0.3401971048,0.0184431026,-1000.199681,0.1476123824,11.989459314,0.0088302013,0.0024645062,0.0034878396,0.084207877,0.1641560123,0.0270202303,0.0,-0.00723589,1.8421962405,-0.10347833,3.0,11.494394187,0.5616105732,0.0,0.0664430037,0.0190069076,0.0219655191,0.6107087056,2.3912858873,2.8121088e-08,2.9075267e-08,0.8047044868,0.6475493111,-0.116746843,0.0410015417,-0.086007187,0.1575353489
20670,0.3063573669,0.1163047228,3.7299242484,0.0,0.0865835051,0.4706267765,0.1827877267,1.7767471241,1.1249587226,0.2200055706,0.2534711742,0.2212120121,0.6280867656,0.0432552656,0.2771690762,30.0,0.0287067619,-0.028571429,0.3016766622,-0.027044745,0.028487099,0.9949604032,-0.283970057,0.0878382316,3.7062897866,0.5680458908,0.0,3.6881757574,1.1876557855,3.2212857094,1.6057569244,2.8617454557,9.4489560986,1.586913572,0.0,0.0,0.0,0.0,0.0,2.2991952596,6.0,0.5232673493,-0.729071223,-0.036807691,-0.228556406,4.8888850975,0.0961659153,-3433.62228,0.042081662,13.814900732,0.0264816598,0.0177313366,0.0237118559,0.0255109436,0.178927568,-0.013562474,1.0,0.0018303844,5.1853208788,0.2027488425,4.0,15.406249673,5.030527341,0.0,0.0583463013,0.0325732482,0.0528437699,0.3800190846,12.845444444,8.830489e-10,3.8517019e-09,0.9251651958,0.8559306396,-0.129405768,0.0601170869,-0.022663662,0.5677756261
64899,0.3499037171,0.0474400103,11.505986365,0.0,0.5844736494,0.3420500589,0.0432211973,0.0742907776,0.1732091872,-0.049080354,0.0775615147,-0.022850556,-0.434502321,0.0680528049,0.022850556,38.0,0.0144290751,0.0227272727,0.053422748,0.0934959783,0.0013952392,0.0938974776,0.1392893952,0.0245291776,0.0688714499,0.2797129915,1.0,3.6453754241,1.1496300245,1.4608349314,1.6559830005,8.4346907994,5.9251960161,0.1092523638,0.0,0.0,1.0,0.0,0.0,0.3727952167,5.0,-17.34789525,-0.065150735,-0.013357163,-0.258287919,-0.321787629,-0.005780411,-865.1238533,0.0458451887,14.493254069,0.0054101113,0.0820335833,0.5077734036,0.0741695721,0.0082703147,0.4669251982,1.0,0.0014746544,9.3703703704,0.0727253808,3.0,8.333654876,0.0028757723,0.0,0.0203703884,0.0083483208,0.0032567316,1.0765489173,0.0219519157,4.8155272e-07,4.0000005591,0.9809003877,0.9621655705,0.2038456001,0.0522449259,0.2687786611,0.3753062551
23660,0.3943358224,0.0565026266,7.0906842798,0.014283911,0.384062813,0.7731752565,0.1399064468,0.0443956196,0.4753878122,-0.03349668,0.0605256481,-0.055793791,-0.752296777,0.0990093705,0.0557937906,30.0,0.0078062309,0.0666666667,0.0522844954,-0.015577396,-0.008152697,0.191929081,0.1630522221,0.0509898565,0.0291505679,0.3797528401,0.0,2.9210039982,0.271222089,1.5957293045,0.2781620683,12.058764698,8.5449123133,0.2423570739,0.0,0.0,0.0,0.0,0.0,0.8939744336,6.0,0.0014003408,0.0433296537,0.0795857824,-0.000289634,-0.447140621,-0.015679101,3700.8728757,0.1572292726,15.784677419,-6.7674e-05,0.0178105279,0.0351570662,0.0084808538,0.065610621,-0.005917626,0.0,-0.00020938,1.6330656114,0.0152222202,6.0,16.047866747,1.110597123,0.0,0.0167813394,0.0094504276,0.0156601914,0.3656863605,2.2649869457,2.541772e-10,2.0700018e-08,1.0880902972,1.183940495,0.1069765441,0.0202540341,0.0202021157,0.0390720481
