firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
21020,0.0540293659,0.0770473195,1.2171083633,0.0039566285,1.1161435074,1.140204086,0.1418445677,0.0353138748,0.3107762903,1.2865272224,-0.072407741,-0.004602029,-0.06870229,0.0823406468,0.0046020291,40.0,-0.000185941,0.0262681159,0.5966606768,0.1258091711,0.0654999134,0.1169165996,-1.74002197,0.5081536405,0.0,0.9015258653,-0.131015423,0.8267956829,-0.142458027,5.2804259007,24.0824393,0.101292085,1.0,0.0,1.0,0.0,0.0,-3.674013921,6.0,0.1543937284,0.0053481494,-0.484386827,-0.055382732,-0.050999797,31114.222922,0.0725156293,17.187405056,-4.5728e-05,0.0212926367,0.4611578427,-0.004587805,0.2123882449,0.0016054579,1.0,0.0,-0.411662746,0.0095224287,3.0,18.271821229,3.5501539415,0.0,0.0674382597,0.0248625099,0.0327380346,0.3121883874,5.5446692599,4.101337e-11,5.4302625e-09,1.57945275,2.4946709895,0.022270555,0.0521975291,-0.212887089,0.0492365564,0.1018789144050105,0.0753871230643847,-0.0158493380570576,0.08757469606429,0.2764207980652962,0.487598647125141,0.3574753735757825,0.3585585585585584,0.2285847299813781,0.3142430278884462,0.5049900199600799,0.4420765027322404,0.4291903601408069,0.5731743666169897,1.0902970297029704,218.91666666666669,149.8,163.9375,19.068441064638783,16.83108108108108,13.58011049723757,11.44811320754717,8.774074074074074,7.417862838915472,7.991482112436115,7.170278637770899,6.830860534124629,6.486524822695036,5.775353016688062,5.165887850467289,5.689480354879595,7.417862838915472,7.624183006535947,6.454802259887006,6.784660766961652,5.88135593220339,6.151761517615176,4.793633369923162,4.743199129488575,6.627167630057803,5.827943078913324,7.73841059602649,8.792207792207792,5.638993710691824,8.666666666666666,8.865420560747664,12.129353233830848,10.86067415730337
11499,0.4439706119,0.032036616,5.0286736907,0.0145447265,0.5711591865,0.6448407084,0.0674501206,0.1888728854,0.2497303005,0.0265759956,0.3088250154,-0.008352329,-0.243633861,0.0398418204,0.0083523288,35.0,0.0296263866,0.0893997446,0.3339803463,0.0533102611,0.594272454,0.0330324558,0.0634836802,0.235052029,0.0,1.8973470823,-0.097751944,1.2631551008,-0.151090982,13.594515029,4.5076035209,0.1183890914,0.0,0.0,1.0,0.0,0.0,0.4923652923,6.0,7.1507214264,-0.048805952,0.0783572053,-0.735354077,0.0321507775,-4042.821839,0.0410566741,12.61976119,-0.004580012,0.0004778396,0.0010925705,0.0854297246,0.0454928754,-0.007994228,0.0,0.0009425071,-0.207595797,0.0456586285,4.0,12.95633965,1.1634261435,0.0,0.0795320868,0.0289232433,0.040524769,0.4907407473,2.0940689532,2.1391177e-08,2.3131912e-08,1.7851971109,3.1869287249,0.0964138928,0.0445554168,-0.06453116,-0.208977674,-0.2543921293042868,-0.2266763848396502,-0.3172458172458172,-0.2507062146892655,-0.2590782122905029,-0.2082089552238806,-0.2453769559032718,-0.2187039764359352,-0.3194355355997434,-0.2590782122905029,-0.3322844556324733,-0.3604581072935503,-0.3430340557275542,-0.3172458172458172,-0.3431154036651809,-0.3339610797237916,-0.3988668555240793,-0.2464488636363636,-0.2034534534534535,-0.2058383233532934,-0.1373983739837398,-0.1209610604805303,-0.0861326442721791,-0.1794276875483372,-0.0175925925925927,-0.0406871609403255,0.0663316582914572,0.1384120171673819,0.198870056497175,0.0859774820880245,0.1191983122362867,0.3262499999999999,0.3430379746835441,0.4985875706214688,0.2939024390243903,0.369032258064516,0.4839160839160839,0.6682389937106916,0.9117117117117116,0.7479406919275122,0.7683333333333333,0.8643472149007203,0.7003205128205128,0.4127829560585885,0.5702699502723181,0.6173780487804879,0.87787610619469,0.7983050847457624
81912,0.888291527,0.0941101208,-0.069879408,0.0280204176,0.1362676184,0.5638282496,0.1274650899,0.0310387306,0.1554653524,-0.000184281,-0.030391073,0.0116771191,0.1252130641,0.0823263042,0.0116771191,35.0,-0.00603055,-0.04587156,-0.061954632,0.1888073534,0.2112368771,-0.076924915,0.0411576976,0.5802973849,0.0,6.5508563361,-0.40024166,4.538487246,-0.396706307,1.6042897146,5.2758249641,0.8070534579,0.0,0.0,0.0,0.0,1.0,0.180596625,4.0,3.1810640507,-0.21311209,1.7034459853,-0.741719967,0.173975111,-2719.100907,0.0446872923,14.634349418,-0.02423073,0.0422624915,0.0487412846,-0.014867058,0.3430259677,-0.001225146,1.0,0.0273300631,0.0730181127,-0.052069641,4.0,13.002517284,0.2216235761,0.0,0.0240350254,0.0129708729,0.0216048023,0.3671064861,0.3937094169,4.8716089e-09,9.0837214e-08,1.2061787211,1.4548671072,0.0715776378,0.0204268041,0.0282975197,-0.110687289,0.0014035087719297,0.1036349574632637,0.0192857142857143,-0.0013995801259621,-0.0117728531855955,0.0745481927710842,0.0355587808417996,0.0492647058823529,0.0745481927710842,0.0586053412462908,0.0689138576779027,0.082701062215478,0.1122369446609508,0.1044891640866871,0.0244077530509692,0.0400874635568513,0.0769811320754716,0.0868240670220867,0.1087801087801088,0.1157154026583269,0.2144680851063829,0.1911519198664439,0.2617152961980546,0.1991596638655461,0.2113752122241086,0.2528533801580332,0.3237476808905382,0.3990196078431374,0.4502032520325203,0.4880083420229406,0.3935546875,0.4650924024640657,0.3348924228250702,0.3115808823529411,0.1236220472440945,0.0761689291101055,0.0777945619335347,0.0843465045592704,0.1183385579937303,0.1027820710973725,0.064131245339299,0.2021903959561921,0.0893129770992366,0.0251436781609195,-0.0636482939632546,-0.0928162746344565,-0.1250766400980992,-0.0429242119382964
27991,0.5782380881,0.0526399407,-183.1412575,0.0339996597,1.296742199,0.4622776984,0.055496771,0.0595798881,0.0909488902,0.0035305222,0.0683015449,-0.050465567,-1.765696249,0.1455860866,0.0504655668,40.0,-0.0002677,-0.010415047,0.0107114283,-0.037201269,0.0372829817,0.0296490717,0.0412502652,0.4484670784,0.0,0.6243397815,-0.031645146,0.460155996,-0.049840934,459.18358759,8.8355707161,0.0859534656,0.0,0.0,0.0,0.0,0.0,0.2450011563,3.0,-0.760081582,-0.269490257,9.298456801,-11.63237052,0.0545755975,-189.1245894,0.0257826007,15.767130562,0.00011464,0.0011263467,0.0036913625,-0.002129142,0.0008079967,0.086807717,1.0,-0.000784314,1.0016228142,-0.01800391,5.0,16.264410187,1.7267147797,0.0,0.0182800461,0.009789015,0.0171403138,0.3630637487,3.4200400502,1.426276e-10,1.1332397e-08,0.5027536581,0.2527612407,0.0552900382,0.0228272425,0.0442516054,-0.053002674,-0.0051498127340823,-0.0916215445996011,-0.0667545015371102,0.0082239443302229,0.0370912640312348,0.1667276720351391,0.1194029850746267,0.1918115535614133,0.1021784232365143,0.1503067484662577,0.1394101876675602,0.1663007683863886,0.1455525606469003,0.2112863385901575,0.2046485260770973,0.1947151424287856,0.1377833303587363,0.1645962732919255,0.1746821448313984,0.0823429541595925,0.1492698756084369,0.1287181303116147,0.0467980295566503,0.1012264639834168,0.1396138720057205,0.1942675159235667,0.250490388387603,0.2388262728332686,0.2035114215593731,0.2073863636363637,0.2409966906754916,0.1906985431453118,0.2321221492075762,0.2910085054678006,0.3185108583247156,0.3308977035490605,0.3555177546247077,0.3489208633093525,0.3231631382316313,0.3446530267875975,0.3986397542781923,0.4846297158826269,0.4410036166365279,0.5053128689492326,0.430013458950202,0.408528501988511,0.4692325420603824,0.4898340733816313
10517,0.5521408401,0.0353043669,10.160867257,0.0028064609,0.5565642088,1.2298242129,0.0714429042,0.34461267,1.2623234016,-0.006428444,0.7946735583,0.059381142,1.6258484271,-0.022095183,0.059381142,33.0,-0.000373481,-0.015873016,0.2195476569,0.0463254099,0.7873456697,0.1811418276,0.0732988702,0.3620398304,0.0,0.996734721,-0.341200282,0.9479219439,-0.348756732,109.62345133,11.773209549,1.1418343629,0.0,0.0,1.0,0.0,0.0,2.0627213339,2.0,-73.63416167,-0.059105077,-0.213907741,-3.579763521,-0.500552985,-1320.768744,0.1473165608,14.398005058,0.003339727,0.0200431936,0.0402469594,0.1151101228,0.062612178,-0.146660978,3.0,0.0060049452,1.2095001718,0.1471851855,3.0,15.493717459,2.2988947511,0.0,0.0332903452,0.061901147,0.0327041915,0.7213047846,25.867198387,7.319685e-10,6.0421721e-09,0.8550924537,0.7311831044,-0.278923085,0.0318294372,-0.648900349,-0.037391943,-0.0503186850050318,-0.105811749842072,-0.0739286882564606,-0.0024665257223397,0.1433764135702744,0.1640625,0.1049960967993755,0.0731614859742229,-0.2056677890011223,-0.1379415347137638,-0.0393620631150322,-0.0638227513227512,-0.0787504067686301,0.0528077352175528,-0.0370748299319727,-0.0115223463687151,-0.0021149101163201,0.0220216606498195,0.0458071666050978,-0.0122121423586881,0.0107104605498036,0.0078319686721253,-0.0139324277255312,-0.0129009762900976,0.0373763283253938,-0.0451939291736931,0.0010608203677509,-0.013588850174216,-0.0817385663314952,0.0179791441927363,-0.0522263140274523,-0.0347766791680872,0.0,0.0662900188323916,0.0419580419580418,0.093050193050193,0.0132426628489619,0.0638857572341224,0.0610944527736132,0.0772450532724504,0.0579222720478325,0.121188118811881,0.0626876876876876,0.1229670765569217,0.0017692852087756,0.0035448422545196,-0.0166724557137895,0.1163249211356467
20482,0.3170636275,0.0253491825,6.7320035202,0.0200760812,0.2892251877,0.2982248103,0.076671571,-0.039065956,0.2814238819,-0.025878853,0.1102567002,-0.046397872,-1.135386403,0.0541302997,0.0463978724,40.0,-0.001187254,0.115942029,-0.073279019,0.0190579092,0.2608256108,-0.006705003,-0.144809503,0.2821304906,0.0,1.4490125332,-0.284264449,1.198063046,-0.311949657,4.5396860987,5.6461238148,0.1751781791,0.0,0.0,0.0,0.0,1.0,0.4737594851,4.0,-10.05889904,0.0333798774,0.2897054844,-1.124130328,0.1273235422,64777.630797,0.0318276958,18.01679073,0.0001680188,0.0128164749,0.0245749326,0.0020587434,0.2285415942,-0.047122037,0.0,0.0010792143,0.5584991641,0.0388868568,5.0,17.983085953,1.0784885904,0.0,0.0308056679,0.0151317753,0.0209111274,0.2516498674,1.3936501047,3.59867e-11,1.7034898e-08,0.9802989717,0.9609860739,-0.014974841,0.0205531756,-0.101303155,-0.083399982,-0.0219548237280979,0.0350759606791779,0.0290981785872943,0.0408896877106268,0.0628584537738012,0.1139697042558305,0.0968276515151513,0.0999525166191832,0.132762836185819,0.1579605098725318,0.1959215281362931,0.2030641391846273,0.1646556058320762,0.2637752318603383,0.2087138012001044,0.2131448023042681,0.267578659370725,0.3959023802350105,0.39003900390039,0.2648102648102646,0.3282683486238531,0.2634305972184345,0.2548754062838569,0.3117214043035108,0.3711157147084936,0.3674734356552536,-0.2926717557251909,-0.2872307692307693,-0.2926717557251909,-0.3242415402567095,-0.2931034482758622,-0.3013120193032725,-0.2813711803939817,-0.2502022981064897,-0.2534643893006768,-0.2440854951868167,-0.1815933580639462,-0.1444136657433056,-0.1760626000355681,-0.1506874427131072,-0.1399665862260998,-0.0940555338287055,-0.1176918682155779,-0.0972330475448168,-0.1195362979855567,-0.1133014354066985,-0.1097232897770945,-0.055453618756371
10656,0.4475440183,0.0555636368,3.4621377999,0.0131187662,0.4491074641,0.9774965738,0.1060797802,0.4469406054,0.3796648425,0.0338112177,0.8200170821,0.0099669705,0.136,0.0480069822,0.0099669705,40.0,0.0425415775,0.1538461538,0.0209910144,0.1460954276,0.699213687,0.0584485051,0.200082203,0.4197051309,0.0,2.3316487095,-0.03970893,1.482168018,-0.008878476,11.689824256,3.9863340157,0.2042567251,0.0,0.0,1.0,0.0,1.0,0.620093506,3.0,-1.461885436,-0.004949437,4.4043644116,-2.416267324,0.3015344888,-2374.918134,0.1062765098,13.698729875,0.0076230056,0.0175302209,0.0352418662,0.0327300203,0.0737986923,-0.00235152,2.0,0.0,1.0136975305,0.1323294844,4.0,14.380269383,1.5837457348,0.0,0.0563681722,0.0253245372,0.0429743886,0.326996172,2.6916124933,2.9782277e-09,1.2410643e-08,1.5438016739,2.3833236082,-0.131489722,0.0485563737,0.7065147321,-0.057035584,0.0275572162540869,0.1340206185567012,0.0138248847926267,0.0476190476190476,-0.032541776605101,0.1387163561076605,0.1446409989594173,0.3126491646778042,0.2127894156560088,0.2621916236374069,0.0054844606946984,0.0950721752115479,0.202843083652269,0.0318949343339587,-0.1203518592562975,0.0218300046446817,0.3793103448275863,0.4084507042253522,0.4965986394557824,0.4175257731958763,0.5793251974156497,0.7282010997643362,1.1153846153846154,0.9873532068654018,1.1133525456292026,1.10727969348659,1.189054726368159,1.206619859578736,1.19560878243513,1.3280423280423284,1.4608501118568236,1.5056947608200455,1.436323366555925,1.5791324736225092,1.4444444444444446,1.3182297154899896,1.653799758745477,1.9891304347826084,2.188405797101449,2.2116788321167884,2.470031545741325,3.158790170132325,3.1904761904761907,2.6065573770491803,2.278688524590164,2.120567375886525,1.7465667915106118,1.7603513174404015
60038,0.5993273148,0.0727954375,4.6483333333,0.016781408,0.6061979638,1.6298334521,0.1012048506,0.1649407306,0.5888012456,0.0281162137,0.205780976,0.0018997605,0.0292336605,0.0706673604,0.0018997605,40.0,0.0739821015,0.6833333333,0.196981368,0.016649078,0.2452748521,0.0840934796,0.1263533781,0.4834086977,0.0,3.7434745818,-0.351234427,1.5517802513,-0.467258256,46.90376203,5.505057247,0.1778929188,0.0,0.0,0.0,0.0,0.0,1.1311241251,6.0,-0.01300636,0.3055744359,-1.378282649,-0.685318258,0.2064755088,-1921.691363,0.0506976226,10.909748802,0.0004855862,0.0054975538,0.0110581313,0.0608804016,0.0228045685,0.0041968884,0.0,-0.000547345,5.4017109089,0.0020042276,3.0,9.574344965,0.2852763769,0.0,0.0200000219,0.0154822871,0.0190070606,0.9373539825,0.990800358,3.7936091e-07,6.4875078e-08,0.2687033111,0.0722014694,0.0116593993,0.023201018,-0.18471648,-0.116771449,-0.0499219968798752,-0.0333077594645361,-0.0860430215107553,0.0149999999999999,0.0591304347826087,0.0979567307692306,0.0842729970326408,0.073443008225617,0.0907462686567164,0.1201716738197424,0.0855614973262033,0.1127352457518728,0.1468926553672316,0.247098976109215,0.2261744966442953,0.2394843962008139,0.2336259284267385,0.2107355864811133,0.283005617977528,0.3162824207492793,0.4206732451536148,0.4351924587588374,0.4273437499999999,0.4987694831829368,0.4569494174594695,0.4975409836065574,0.6548913043478262,0.6578947368421053,0.6123907863383637,0.5456852791878173,0.6901017576318222,0.6854243542435423,0.7929342492639844,0.7350427350427351,0.7317207256734468,0.7203389830508475,0.8262694922031188,0.827,0.923157894736842,0.902332361516035,0.9477611940298504,0.8854489164086687,0.8039099526066351,0.808910891089109,0.9255902192242832,0.923157894736842,0.9374337221633088,0.8913043478260869
10779,0.5066623979,0.0247438712,2.5174689783,0.0,0.0572173436,0.4721764849,0.0988564961,0.0870881463,0.4224201276,0.0055927588,0.4417979255,-0.066132462,-1.446703635,0.0605409196,0.0661324621,37.0,0.0151248433,0.1609195402,0.1460977686,-0.059121517,0.9243369735,0.0359462716,0.0577021006,0.5680344995,0.0,9.1513696696,-0.200719633,5.7308669867,-0.149289252,2.7256006336,9.4828536436,0.8835745752,0.0,0.0,0.0,0.0,0.0,0.4574156588,5.0,3.1123557661,-0.00632099,1.3218168562,0.3280953439,0.1521897264,-5053.580207,0.0446872923,10.985079185,0.0022290567,0.0145460444,0.0161887281,0.0090163336,0.2837906032,-0.011234816,1.0,0.0007543546,0.4479042364,-0.076192876,6.0,9.9303047576,0.2511056033,0.0,0.0509708859,0.0261586878,0.031785066,1.2979397374,0.7275463306,2.4468159e-06,2.0772346e-07,1.6872004528,2.8466453679,0.0880387607,0.0733223276,-0.559890934,-0.110687289,-0.0177133655394525,0.1318514120310236,0.2708333333333332,0.227364185110664,0.0990990990990989,0.1821705426356588,0.2708333333333332,0.4878048780487805,0.5803108808290156,0.5885830360165627,0.9426751592356686,0.9365079365079364,0.9365079365079364,0.7836257309941519,0.8100890207715132,0.8100890207715132,1.3193916349809889,1.3106060606060606,1.3461538461538458,0.5249999999999999,1.0333333333333332,0.8711656441717792,1.5630252100840334,1.6890015428697378,1.8110599078341012,2.674698795180723,2.630952380952381,2.6094674556213016,2.630952380952381,2.4463276836158188,2.3246130368432527,2.8125,2.7195121951219514,2.738661436626624,3.149659863945578,2.7423312883435584,3.765625,3.65648854961832,4.545454545454545,4.350877192982456,5.1,5.224489795918367,4.700934579439251,4.754716981132074,3.3884892086330938,3.518518518518518,3.206896551724138,2.8364779874213832
61487,0.747532739,0.0295174264,-1.622828744,0.0176136307,0.8700829801,8.8800840479,0.0158231976,-0.239393682,0.0896733187,0.0,-0.375191294,-0.103724699,-6.578871201,0.2237087728,0.1037246988,41.0,-0.035834888,0.059683313,0.0473538946,-0.435873321,0.290028396,-0.019230855,0.0181788797,0.6951825688,0.0,1.4883780241,0.1517082946,1.4084209652,0.1826965996,51.541778909,28.423055762,0.129360581,0.0,0.0,0.0,0.0,0.0,0.2597472282,5.0,-1.478145719,-0.099112277,4.7043531323,-2.43079391,0.4772362794,-2686.153114,0.1062765098,12.141706249,-0.002576343,0.009087068,0.0196638666,-0.443854185,0.2758227864,-0.002870296,1.0,-0.007993177,-0.207837033,0.0427211104,4.0,10.366435096,0.2292555714,0.0,0.0510727279,0.0249800707,0.0284692734,0.8372249623,0.8314316781,1.9154277e-07,8.2861486e-08,1.4232607036,2.0256710304,0.2700470216,0.0590623392,-0.153426579,-0.057035584,0.0049342105263157,0.1579944865609923,0.3455455455455454,0.5174983066154888,0.5983353151010702,0.5174983066154888,0.0246988870254609,0.0286195286195285,-0.1397670549084858,0.0629448046813221,-0.0673050235914516,0.1603936464088395,-0.0868206521739131,0.0103728202044497,-0.0188321167883213,0.1745893044390072,0.2982422252269652,0.2107728337236534,0.1052458477224138,0.0050844922984893,-0.0243867034402671,0.072956577266922,0.352586033407124,0.3178431372549017,0.6882692790756089,0.8831605491734378,0.9164528086683774,0.9263399254800802,1.209401709401709,1.2036065573770491,0.9148148148148144,0.6171799807507217,0.6032919847328242,0.8959097320169249,0.1067017948295734,0.1754109828611401,0.6206896551724137,0.7626540781536846,1.308749270035381,1.5371838429596072,1.8358649789029533,2.3437810945273627,1.8641438677235145,1.605038759689922,1.6523283346487765,1.575095785440613,1.2891689373297002,1.334556014060828
