firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,secured,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,chmom,turn,IPO,indmom,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol
54594,0.6021740591,0.0355322949,0.3498041241,0.0,0.7987419593,1.4307966657,0.0465674916,0.0323392904,0.2110216949,0.010575283,0.024234068,-0.044905315,-1.742730993,0.0974555265,0.0449053154,31,0.0114212617,0.1304347826,0.1470800266,-0.067517579,0.0163013936,0.2008811459,0.2508917144,-0.021201423,0.0432903303,0.4853853694,0,2.9654241525,-0.099396258,1.3689423528,-0.028494195,14.856529858,5.8829619024,0.1127677574,0.0,0.0,0,,1,0.0,0.441717161,7.0,0.5179784091,0.0326944744,0.0279372394,0.1787151101,-1.179699421,-0.872860892,0.1164919732,-337.3752247,0.0485907185,13.605441183,0.0053606066,0.0105842238,0.0250733037,0.0525740458,0.0288952792,0.1014650105,1.0,0.0019006686,0.4988359851,0.0589567316,5.0,14.771407003,-0.596323083,2.6134067952,0,0.2659392062,0.0540929213,0.030897389,0.0388361417,0.3860992623,5.6708602484,2.0706922e-09,5.9517891e-09,2.1631264246,4.6791159287,0.1265977596,0.0559914999
11790,0.376352426,0.015896039,2.0155933861,0.0240424327,0.2701752383,0.1449306344,-0.023858458,0.039673945,0.0916295196,0.0082090573,0.1124629208,-0.024546442,-0.979310345,0.0314631944,0.0245464423,31,-0.014660367,0.0402684564,0.0666192827,0.3553476215,0.0444918284,0.0656605697,0.0661242844,-0.001347369,-0.006969793,0.6856940297,0,7.238172737,-0.417382419,5.9636343229,-0.39341511,0.6100307625,4.0869277197,0.132758761,0.0,0.0,1,0.2293553155,0,0.0,0.1329219411,6.0,-0.454098896,-0.104142721,-0.000385606,0.3203415467,0.3441318607,-0.324609971,-0.032283024,-989.0486947,0.288554221,12.914775518,0.0004298178,0.0046549371,0.0079966155,-0.002891219,0.3457847911,1.6744916307,0.0,0.0005569151,0.3543314801,-0.014065539,5.0,12.718117526,0.3439530764,0.687511304,0,-0.045314317,0.0662699938,0.0237445512,0.0272754934,0.581466841,2.0285411637,1.7113168e-08,2.5305268e-08,0.7250249376,0.5256611601,0.1070760752,0.0374122058
13056,0.8156881611,0.0414967044,-0.761195341,0.0048607904,0.6757392756,1.1191622952,0.0278418643,0.0207788768,0.4317896082,0.0230920867,-0.055591041,-0.113740007,-4.046307583,0.2094051342,0.1137400065,31,-0.009282337,-0.126623377,-0.052871585,0.147268904,-0.002459036,0.1678821161,-0.032748612,-0.02053854,0.0940719819,0.3573077431,0,2.6281027833,-0.055547613,2.1710819063,-0.013439755,4.1453115094,9.4942666959,0.1078881048,1.0,0.0,1,0.6140786136,1,0.0,0.8142551714,4.0,0.1861496155,-0.068446656,-0.253659165,1.4318620233,-0.05102661,0.989812523,0.1224999649,398.5236032,0.0557568574,13.929684013,-0.004383008,0.0036305405,0.0066663327,-0.020521895,0.1213731657,0.0023267904,1.0,-0.004961832,2.1499335253,-0.028271912,4.0,14.902862513,0.1291643055,2.5806821114,0,0.006638957,0.0262600128,0.0304308816,0.0265335695,0.6749956203,18.587198749,9.476501e-10,6.6213003e-09,0.7544626675,0.5692139166,0.1490779078,0.0249104776
50091,0.7583551996,0.0834068461,-2.461370912,0.0174640278,0.7200918933,1.8020943022,0.0363503417,0.0626892453,0.3695850806,0.0316688412,0.0633304377,-0.008153494,-0.140263723,0.0951058009,0.0081534939,31,0.0144245895,0.0714285714,0.162945467,0.0527484626,0.038616921,0.1223547668,-0.005136674,0.0259864653,0.0620811199,0.5368775094,0,2.5798222274,0.0732240445,1.8606254203,0.0927159439,15.772514607,3.9022031702,0.1886628056,0.0,0.0,1,0.7963921202,0,1.0,0.6991979711,8.0,-0.094945496,0.008679199,-0.190056819,1.7674883792,-1.087214377,-2.063892186,-0.131010308,-2367.430981,0.1250942529,13.280770911,-0.001470759,0.0189884183,0.0381073225,-0.079414264,0.0772806538,0.0040205148,0.0,-0.018062531,0.5597014925,0.0476414822,4.0,13.188191246,0.2495021571,1.1965753684,0,0.1990686275,0.0911417529,0.0396644578,0.0503552315,0.6090667041,4.7739150777,9.751865e-09,1.3068694e-08,1.4952258206,2.2357002546,0.0405231383,0.0392509982
14526,0.4657723374,0.0433601404,8.2147997319,0.0175109265,0.497956348,1.6446748697,0.0638817318,0.0992294222,0.3887733702,-0.001060019,0.1349532331,-0.055386915,-1.175473519,0.0943288373,0.0553869154,31,-0.002012313,0.0620155039,0.1746290599,-0.178236971,-0.024090951,0.1670993346,-0.124186168,0.0334275051,0.0634435314,0.4830779178,0,1.5658454122,-0.10090909,1.2744033073,-0.055686538,105.38176638,4.5326062668,0.1864005451,0.0,0.0,0,0.0,0,0.0,0.7590053507,6.0,0.0024747841,0.1722948628,0.0359611288,0.5703707107,0.2054709791,-0.335613259,0.1396008587,-1016.063122,0.0693857072,12.934570065,-0.004527424,0.0230735279,0.0461792252,0.0265716543,0.0095051598,0.0199262574,3.0,0.0058177117,3.1521835442,-0.002766667,5.0,13.702739317,-0.150288224,1.9950681238,0,0.2477588309,0.0583684891,0.0243300028,0.0424325467,0.5226390441,4.4935421306,6.2628129e-09,1.0637929e-08,1.2019846251,1.444767039,-0.103875735,0.0403692658
11581,0.2134936669,0.0621306656,57.272962534,0.0018870017,0.6553075673,0.8511267249,0.1261152621,1.3490932154,0.7867193542,0.1382459389,0.91637341,-0.036244316,-0.361286157,0.0845776151,0.0362443161,19,0.0688306907,0.625,0.3428694464,-0.107762513,0.0156466232,0.2673017084,-0.22739064,0.2225866232,2.9098869607,0.2242204279,0,1.5858902694,0.0552848129,0.8655151403,0.0110995335,94.251255311,7.440378092,0.1638123552,1.0,0.0,0,0.0,1,0.0,5.7855297158,6.0,-1.739695302,-0.459088659,0.5203013727,-0.002818577,-0.011659683,0.3514788567,0.0826219562,-1593.629098,0.041573834,14.124858316,0.0030037494,0.0213462339,0.0868673749,0.0585323445,0.0074404095,-0.051551666,1.0,0.0003770028,1.4447635,0.0782626106,5.0,14.843304507,-0.270783318,3.4278592375,0,0.2902345501,0.0665658191,0.0442242559,0.0339073125,0.8674759466,40.222964733,8.121129e-10,2.7225652e-09,1.4112243546,1.9915541791,0.0089656482,0.0322849293
15203,0.7524775354,0.1026201217,0.2475375626,0.010293523,0.4850560104,1.5355205319,0.1552343159,0.1067067443,0.4389442044,0.0128998968,0.0384528896,-0.13545568,-1.554759468,0.2621697276,0.1354556804,31,0.0203317282,0.0642201835,0.1435387985,-0.153611812,0.0519076072,0.1422527763,-0.401715012,0.083693406,0.1556702694,0.5485441351,0,4.6029126214,0.4557160103,1.4349514563,1.1881268263,12.202838063,15.291841004,0.2749034749,1.0,0.0,1,1.0668491009,0,1.0,0.711727698,6.0,-1.822663129,-0.053777768,-0.040478444,0.536165292,-0.752419266,-0.742664356,0.2602140688,-2730.901348,0.041573834,9.4560310193,0.0249859102,0.0206921809,0.0321983188,-0.056614376,0.1016805296,0.1913719172,0.0,-0.036657546,2.5029977477,-0.02111983,5.0,10.608563299,0.5405217975,2.6409866532,0,0.2902345501,0.0338409953,0.0287009331,0.0423090137,1.2952541801,2.9985755923,4.7497129e-06,2.2993721e-08,0.9464056591,0.8956836715,-0.359940384,0.0841968367
16126,0.84517742,0.0539969164,-30.25880077,0.0,0.5982750611,1.7104409748,0.0683900779,0.071726126,0.2834135937,0.015506738,0.0509964714,-0.012724151,-0.32876143,0.0717490198,0.0127241506,30,0.0334833368,0.0062565172,0.1191400944,-0.065442973,-0.042346071,0.1555278659,-0.050988664,0.0758668955,0.0869013089,0.3889507988,0,1.9435876007,0.0450457065,1.1048852758,0.0066370851,294.83172147,5.8761757903,0.1980681436,0.0,0.0,1,1.2303664921,0,0.0,0.4672640951,7.0,-0.014966878,0.0299347235,-0.019797858,0.9497757934,0.3175968849,-0.324589167,0.1170210413,-1309.279632,0.0693857072,11.928472939,-0.00033683,0.0129024577,0.0216682287,0.0553646977,0.0104786074,-0.00889815,1.0,0.0012913223,13.634295464,0.1362267174,4.0,10.74233443,0.4101076974,0.7237502162,0,0.2477588309,0.0697958842,0.0273305682,0.026037018,0.7948596496,3.8962885461,4.0499879e-08,2.2376524e-08,0.7628625203,0.5819592249,0.0483617347,0.0401315433
16249,0.1117367697,0.0247823173,8.7557059432,0.0,0.0046401569,0.0150767801,-4.446428571,0.3286772847,0.066263521,0.0210320249,0.001610306,0.2668180221,1.8196869356,-0.020313742,0.4421930434,20,0.0288211843,0.2692307692,0.2391171061,-0.695498279,0.1476921631,0.44,0.3295652174,0.0417340942,0.346942446,0.9359979487,0,25.290640394,0.2451986719,23.428571429,0.2322862152,0.1493938498,4.0178926441,1.901814301,0.0,0.0,0,,0,0.0,0.0699640288,3.0,-3.816243861,-0.059142709,0.1621865067,-0.181879893,0.1829039654,-0.324456461,0.1152985573,-1484.589819,0.0445888172,11.664370225,0.0636538915,0.1157379386,0.2093737482,0.0024274174,0.8815222595,0.1659677121,1.0,0.0335961959,0.361983321,0.0577661693,2.0,11.597755056,0.0751329024,0.9957821964,0,0.1225164997,0.0790698007,0.0304399911,0.0504899781,0.8990180718,7.8525843674,1.2061535e-07,2.541866e-08,,,,
17137,1.0347085217,0.0355360517,-10.79981432,0.0443225672,0.4155645933,1.5750275389,-0.014777133,0.0379666808,0.3621732142,0.0057941377,0.1613703811,-0.033513635,-1.342721142,0.0832510596,0.0335136348,31,0.0052869368,0.1,0.0619444075,0.1468186268,0.1206014623,0.0995077064,-0.074184506,0.0491145592,-0.00451603,0.3624308745,0,2.1317117564,-0.199671236,1.1205634152,-0.220165383,47.152482768,9.0427850765,0.2083148539,0.0,0.0,1,0.9522409993,0,0.0,0.4721986149,5.0,0.0076253741,-0.027190336,0.1071585086,0.2477433676,-0.664492301,-0.043792739,-0.034853779,-630.0653684,0.1655832747,12.293487753,-0.001365321,0.0072890564,0.0102793479,0.0399575015,0.0230321134,-0.006787351,2.0,-0.001109262,-0.075080726,0.03869035,4.0,11.719034089,0.0205595366,0.9034938942,0,-0.005472814,0.0681551024,0.0210797639,0.0295559363,0.8723841946,19.557762013,1.7533884e-08,1.1172844e-08,1.3835468639,1.9142019247,-0.014141864,0.0363535094
