firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,secured,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,chmom,turn,IPO,indmom,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol
54594,0.6597575168,0.0313493155,2.1728612957,6.77091e-05,0.3827595692,1.118148156,0.0524501521,-0.259403559,0.137950938,0.0079209049,-0.519466168,-0.032553127,-1.272138229,0.0712299782,0.0325531268,47,-0.056208031,-0.12962963,-0.209591729,-0.251058338,0.0049328275,0.0955011839,-0.044769623,-0.06974507,0.0795479725,0.4919331688,0,2.7820665083,-0.259185599,1.0273159145,-0.472433342,27.431893688,6.9212070411,0.0948498593,0.0,0.0,0,0.0,0,0.0,0.3122091735,7.0,-0.022097501,-0.146263332,-0.109943885,1.6968730384,-0.58626263,-0.589647541,0.0837103881,-2207.141621,0.0624291911,14.202568954,0.0016174444,0.013544312,0.0210483708,0.0279691898,0.030334728,0.0262601399,1.0,-0.000918555,1.4150077859,0.0638542632,3.0,14.699504362,0.064770167,2.0894489114,0,0.094356988,0.0503611229,0.0319074081,0.0393583205,0.4358587414,4.9463150621,1.4922735e-09,9.1200084e-09,2.1925452345,4.8072546054,0.0111063262,0.0535102756
14526,0.5123668041,0.0160506834,3.282317757,0.0203815396,0.5431548764,1.2797851646,0.0744775578,-0.100879458,0.287753401,-0.027568733,-0.146777347,-0.117930684,-8.190399067,0.1475121857,0.1179306839,47,-0.032204805,-0.152777778,-0.112916676,0.067154186,0.0278941868,0.1228635319,0.2840362215,-0.021427983,-0.046505463,0.407320748,0,1.611908877,0.1685168127,0.9339698095,0.2935401032,25.561246106,9.4131854685,0.1045967316,0.0,0.0,0,0.0,0,0.0,0.6178397687,6.0,-0.136378138,-0.063158954,-0.459303987,-0.110652884,-13.92697595,1.6165440814,0.0508887502,-2117.192475,0.0553124103,13.675095605,-0.007715597,0.0113246618,0.0232037452,0.0198037174,0.0807420086,-0.016730603,1.0,0.0024213075,0.9739361888,0.1222796598,4.0,14.171467127,-0.370922452,2.0697898332,0,-0.098849863,0.0551888086,0.0367763364,0.0432742405,0.5911915931,12.198864121,2.7848877e-09,7.5431175e-09,1.8557964146,3.4439803325,0.0322851567,0.048323386
11581,0.2720445744,0.0265393244,6.4873070565,0.0015899043,0.2693062959,0.3489077694,0.0816537848,-0.004909656,0.3112857791,0.0071410653,-0.122603576,-0.016990759,-0.347433602,0.0357599774,0.0169907591,35,0.0075109103,-0.086956522,0.071697899,-0.166014552,0.0418139959,0.2157238543,0.1466888931,0.003768073,0.1474614866,0.3841381121,0,2.6523032857,-0.179565836,2.0931999644,-0.187829701,3.7666723666,4.7292993631,0.1416144686,0.0,0.0,1,0.8118088028,0,1.0,0.6976805688,7.0,0.0605915954,0.105062545,-0.31129061,-0.078644215,-1.654993065,-1.022283435,0.1291272727,-9584.453988,0.0363924557,13.956732345,-0.000568822,0.0038829767,0.0077268691,0.0090140895,0.1557390568,-0.49233149,0.0,-0.002368546,1.5065551377,-0.113074627,4.0,14.095078382,0.1745665972,1.167257175,0,-0.13380379,0.051995784,0.0297662436,0.0344618449,0.4834056183,3.1603618938,3.5065732e-09,1.7069929e-08,0.9689533955,0.9388706827,0.005390895,0.0410439084
15203,0.6443839518,0.0132561118,-83.34516603,0.0,0.6534703007,1.553703434,0.022349048,0.1090783386,0.3833962666,0.0234498309,0.1803057554,0.0604685175,5.6291079812,-0.061363973,0.0604685175,47,0.0791285271,0.094488189,0.1140613147,0.0131931873,1.1261499967,0.1022007336,-0.279347395,0.1208849652,0.0451196124,0.4915442601,0,1.5837127618,-0.052170743,0.3625601665,-0.099805305,498.06309751,9.3747653023,0.0851722005,0.0,0.0,1,0.9370778528,0,0.0,0.6960734834,5.0,0.0981708848,0.0527103321,-0.129845899,0.2936951622,-1.757511296,-0.502729225,0.0320033223,-11083.57145,0.0363924557,9.5317720366,0.0296229325,0.0191954834,0.0412746586,0.1114011275,0.0001438573,0.0184923742,1.0,0.0527755062,7.9174969228,0.2400578111,2.0,10.581563447,-0.201571903,3.375862069,0,-0.13380379,0.1347656399,0.0484897259,0.0864056326,0.8122762041,5.8311630845,4.2401505e-07,1.190639e-08,0.6299339454,0.3968167756,0.2442326021,0.0841666912
16126,0.4858962307,0.0308816627,33.522526117,0.0137530745,0.2908944419,0.6539897964,0.0841295633,-0.072068137,0.2099669315,-0.039773596,-0.150899389,-0.05064163,-1.323294795,0.0717472061,0.0506416304,46,-0.006693803,0.0939442781,-0.209923179,-0.099444313,0.0244140791,0.1830167002,-0.065438569,-0.011932045,-0.017456799,0.330340912,0,2.6657180501,1.1097442455,1.8496267018,1.0376384266,56.542225517,4.5058732537,0.2072740474,0.0,0.0,1,0.0013219741,0,0.0,0.34021527,5.0,-0.102500677,-0.119913041,-0.212581931,-0.137123458,-13.37767564,0.0642798783,-0.024876229,-1796.128355,0.0553124103,13.825065813,2.67361e-05,0.0123275328,0.0197579673,-0.071656586,0.01961784,-0.051506766,0.0,0.0005781461,-0.101068826,-0.072369024,5.0,13.832711767,-0.330953346,1.0619360738,0,-0.098849863,0.0255402029,0.0198080055,0.0279598313,0.4013224479,2.211313492,3.4945119e-09,1.9870497e-08,1.1807732631,1.3942254987,0.0237676943,0.0364811137
17137,1.0938283913,0.1212721028,-3.095569506,0.0516828067,1.7404247333,3.270313783,0.0742374266,0.0474749658,0.5580115713,-0.018203761,0.0589279361,0.0084420335,0.1928278461,0.0978874644,0.0084420335,47,0.0560974219,0.0714630613,0.2608982981,0.1084691298,-0.257418258,0.0701009538,0.0808205523,0.0872465215,0.0297538442,0.5529796115,0,1.3432077426,-0.01046289,0.7620381615,-0.147353115,9.3404365605,12.875697991,0.1296581368,0.0,0.0,1,0.0519607316,0,0.0,1.4193823957,5.0,0.0134528306,0.041227306,0.0066024546,0.5031868996,0.3226791718,-0.467463768,0.1592222907,-2105.54596,0.1515446569,12.029070801,-0.005256503,0.011309199,0.0295082378,-0.027014332,0.1235331784,0.0347147042,1.0,0.0032808399,7.9174969228,0.2681977917,2.0,12.343016053,0.4984257798,2.2714754335,0,-0.312544723,0.1123388484,0.0362810062,0.0513253642,0.7052291032,26.324396585,1.3996557e-08,5.9371494e-09,1.5819723097,2.5026363888,0.0365619583,0.0728716907
20670,0.2416342664,-0.053765117,1.6794674713,0.0,0.8607704551,0.7841951241,-0.004481383,-0.125049162,0.2844384385,0.0264261989,-0.053553366,-0.107016921,-2.351089474,0.072641484,0.1070169211,38,-0.028216134,-0.089814815,-0.157112538,-0.0333042,0.0224672989,0.3974780504,-0.049343147,-0.053395992,-0.310573598,0.4206024043,0,1.9981164623,0.0204114807,1.7774721432,0.0737509379,3.2611916638,4.8730675089,0.0024260486,0.0,0.0,0,0.0,1,1.0,0.9102371682,5.0,0.3157276581,0.0621391984,-0.127396492,-0.161828031,-0.539125089,0.2331027149,0.0549275058,-15973.39646,0.0642905452,11.923541901,-0.000258022,-0.025148561,-0.116728674,-0.029536738,0.2264877912,-0.002535328,0.0,-0.018518519,4.1604687884,-0.242497914,3.0,13.049143215,0.0356201605,2.551179578,0,-0.206298515,0.0890301988,0.0832892354,0.0757906747,0.7977631182,38.702266758,1.8862774e-08,4.6639827e-09,1.5678982134,2.4583048075,0.0078875395,0.0623044967
64899,0.3283628401,0.0482442664,54.697454885,0.0138961838,0.3181441346,0.2080177831,0.1055483773,-0.007993207,0.1783429467,0.0118768574,-0.112681747,-0.029708973,-0.404654655,0.0677665334,0.0297089733,46,-0.003031528,0.0333333333,0.0325283155,0.1367909883,0.0267977715,0.0474640845,-0.149799222,0.0248360368,0.1209301175,0.1961033359,1,2.3989441336,0.5917680457,1.3816090143,0.5133872159,18.703647416,7.9144694534,0.1639274066,0.0,0.0,1,0.0010014516,0,0.0,0.3672744358,8.0,0.1271470597,0.0964776996,-11.04676863,0.1756294702,-1.421529951,-1.545477392,0.0263629473,25057.345625,0.0426379215,15.734248184,-0.002797623,0.0185791013,0.0420631304,-0.00278078,0.0141534749,0.0166321736,2.0,0.0011982426,1.8579081291,-0.028324028,6.0,9.568741869,0.0979719094,0.0026286305,0,-0.038553197,0.0712849349,0.0324852775,0.0733402502,0.7918182969,0.0199869107,3.3235535e-07,7.6609952e-07,1.059680702,1.1229231901,0.0538257812,0.0352991392
23660,0.1002412197,0.0301977786,61.434466291,0.0144187538,0.1236479991,0.1934328082,0.1788702398,0.0739174055,0.4610482426,0.006246676,0.0257725299,-0.031404612,-0.224823757,0.0369869567,0.0314046124,38,0.0141565433,0.0,0.004406418,-0.057203083,0.0211243517,0.1639817885,0.0864915233,0.0235930526,0.1399124382,0.3225142846,0,1.4701055021,-0.436580247,0.8021405471,-0.371853253,14.416052184,7.7017333483,0.3016151882,0.0,0.0,0,0.0,0,0.0,1.0626776937,6.0,0.3286218387,0.1503730427,0.1710690899,-0.101758822,-0.200213884,-0.025746684,0.0115491202,30888.420397,0.2743317733,17.447733771,0.0024881862,0.0375004295,0.0890453079,0.0037754047,0.0141155311,0.003938575,0.0,0.0003079182,0.7423063556,0.0120920334,6.0,17.621228467,-0.318524377,1.0164314609,0,-0.115891899,0.0345128477,0.0210288307,0.0246963878,0.3521005466,1.9873934561,8.572572e-11,1.9260285e-08,0.975644565,0.9518823171,0.0175582892,0.0341193565
82542,0.3182892153,0.0415235405,5.7342772693,0.0069856054,0.055310798,0.2711564842,0.2222456362,0.1652942364,0.3906236485,0.0009534908,0.3587129297,-0.043401435,-0.362800534,0.0565883032,0.0434014346,46,0.0057497513,0.0678513732,0.1231955644,-0.126703289,0.0534793821,0.5004318175,0.1039928397,-0.000790012,0.1371634653,0.4777143748,0,6.4687443047,-0.15810286,5.2167851285,-0.129934289,2.4561538655,6.3300820026,1.1884512819,0.0,0.0,1,1.0,0,0.0,0.4464549922,6.0,-10.43244002,-0.037778264,-0.250723057,-0.036831021,-1.332329845,0.3758500904,0.1991648563,-4743.736602,0.02204135,13.51004851,0.0006919209,0.0240672607,0.0282495557,0.0083996186,0.3041000661,0.0049939584,0.0,-0.001190143,-0.250581224,-0.015726084,6.0,12.747938238,-0.198578528,0.4839652198,0,-0.351147931,0.0384616032,0.0161450884,0.0239885176,0.4135363983,1.3025663782,7.1221555e-09,3.4307494e-08,1.0076748324,1.0154085679,0.0835869854,0.0353868356
