firms,roeq,nincr,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42
48581.0,0.0143775629,1.0,-0.024390243902439,-0.1304347826086956,-0.0476190476190476,0.3333333333333332,0.1428571428571428,0.3333333333333332,0.5384615384615385,0.1764705882352941,-0.0476190476190476,-0.183673469387755,-0.1666666666666666,-0.1999999999999999,-0.1666666666666666,-0.0909090909090909,0.8181818181818181,1.8571428571428568,1.2222222222222223,0.7391304347826086,0.7391304347826086,0.6000000000000001,0.2903225806451612,0.1764705882352941,-0.1666666666666666,-0.3103448275862068,-0.4594594594594594,-0.4666666666666667,-0.4666666666666667,-0.3939393939393939,-0.3939393939393939,-0.3939393939393939,-0.5,-0.5,-0.4594594594594594,-0.0697674418604651,-0.3103448275862068,-0.5402298850574713,-0.6226415094339622,-0.6946564885496183,-0.7619047619047619,-0.7727272727272727,-0.7575757575757576,-0.7419354838709677
44548.0,0.0331502178,0.0,-0.0897435897435897,0.1451612903225807,0.1451612903225807,0.6136363636363635,0.4199999999999999,0.7317073170731707,0.7749999999999999,0.7317073170731707,0.7317073170731707,0.5106382978723405,0.9189189189189187,1.1515151515151514,1.1515151515151514,0.9722222222222224,1.1515151515151514,2.380952380952381,1.6296296296296298,1.7307692307692308,2.55,2.0869565217391304,2.0869565217391304,1.7307692307692308,2.0869565217391304,1.6296296296296298,1.2903225806451617,1.4482758620689653,1.3666666666666667,1.21875,1.1515151515151514,0.6904761904761905,0.5106382978723405,0.5434782608695652,0.4791666666666667,0.7317073170731707,0.5106382978723405,0.3396226415094339,0.109375,0.0289855072463767,-0.0657894736842105,-0.1931818181818182,-0.330188679245283,-0.3931623931623932
26673.0,0.027595857,1.0,-0.0983606557377049,0.0,0.1,0.375,0.3414634146341464,0.2790697674418605,0.2790697674418605,0.2222222222222223,0.0576923076923077,0.1224489795918366,-0.0178571428571429,0.4473684210526316,0.3414634146341464,0.6176470588235294,1.0370370370370372,1.75,1.2916666666666663,1.1153846153846154,1.2000000000000002,0.8333333333333333,1.0370370370370372,1.2000000000000002,1.0370370370370372,0.8333333333333333,0.71875,0.6666666666666667,0.5277777777777777,0.7741935483870968,0.8333333333333333,0.4473684210526316,0.4102564102564103,0.4102564102564103,0.375,0.4864864864864864,0.6666666666666667,0.5277777777777777,0.3414634146341464,0.1224489795918366,0.0377358490566037,0.1,-0.0178571428571429,-0.0833333333333333
38746.0,-0.028145314,0.0,-0.1052631578947368,-0.2272727272727273,0.0,0.2142857142857142,0.4166666666666667,0.4166666666666667,-0.0555555555555555,-0.1052631578947368,-0.2272727272727273,-0.3703703703703703,-0.1052631578947368,0.0625,-0.2608695652173913,-0.2272727272727273,-0.2272727272727273,0.2142857142857142,0.0625,-0.0555555555555555,-0.15,-0.2608695652173913,-0.2272727272727273,-0.2608695652173913,-0.2608695652173913,-0.4137931034482759,-0.4848484848484848,-0.4333333333333333,-0.46875,-0.3703703703703703,-0.4848484848484848,-0.6382978723404256,-0.6458333333333333,-0.6304347826086957,-0.653061224489796,-0.5526315789473684,-0.6458333333333333,-0.7068965517241379,-0.782051282051282,-0.7926829268292683,-0.7901234567901234,-0.8380952380952381,-0.8571428571428572,-0.8731343283582089
45583.0,0.0231867973,1.0,0.02,-0.1774193548387096,0.0,-0.0192307692307692,0.0625,0.1333333333333333,0.1590909090909091,0.0625,-0.1206896551724138,-0.1639344262295081,-0.1206896551724138,0.2142857142857142,-0.1206896551724138,-0.0727272727272727,-0.0192307692307692,0.4166666666666667,0.3076923076923077,0.1333333333333333,0.1333333333333333,0.3076923076923077,0.0625,0.02,-0.0892857142857143,-0.0555555555555555,-0.1052631578947368,-0.1904761904761904,-0.1904761904761904,-0.0892857142857143,-0.2714285714285714,-0.4069767441860464,-0.46875,-0.3928571428571429,-0.3544303797468354,-0.2153846153846154,-0.3703703703703703,-0.495049504950495,-0.495049504950495,-0.5363636363636364,-0.6194029850746269,-0.6599999999999999,-0.6751592356687899,-0.8344155844155844
52951.0,-0.00084507,0.0,0.0,-0.0714285714285714,0.4444444444444444,1.1666666666666663,1.1666666666666663,0.625,0.7333333333333334,0.625,0.4444444444444444,1.3636363636363638,1.3636363636363638,1.3636363636363638,1.6,2.25,1.1666666666666663,3.333333333333333,2.7142857142857144,2.25,2.25,1.3636363636363638,0.8571428571428572,1.1666666666666663,0.625,0.625,0.1818181818181818,1.1666666666666663,0.8571428571428572,1.1666666666666663,0.8571428571428572,0.625,0.4444444444444444,0.1818181818181818,0.0833333333333332,0.3,0.0,-0.1875,-0.2352941176470588,-0.3809523809523809,-0.4347826086956522,-0.4347826086956522,-0.4347826086956522,-0.48
10559.0,0.0048196999,0.0,-0.0490196078431373,-0.0551948051948052,-0.0364238410596026,0.0581818181818181,0.0139372822299652,0.0355871886120997,0.3472222222222223,0.5077720207253886,0.2278481012658229,0.1733870967741935,0.334862385321101,0.2543103448275863,0.4405940594059405,0.6256983240223464,0.6724137931034482,1.034965034965035,1.0638297872340423,1.18796992481203,1.2384615384615385,1.108695652173913,0.7017543859649122,0.4264705882352941,0.3726415094339623,0.515625,0.3167420814479638,0.2226890756302522,0.3472222222222223,0.3791469194312795,0.2991071428571428,-0.0364238410596026,-0.082018927444795,0.0777777777777777,0.0104166666666667,0.1322957198443579,0.0139372822299652,-0.1441176470588235,-0.1155015197568388,-0.1894150417827298,-0.1961325966850828,-0.3071428571428571,-0.3038277511961722,-0.1961325966850828
29284.0,-0.131054131,0.0,-0.0999999999999999,0.0,0.3846153846153846,0.5,0.2857142857142858,0.2857142857142858,0.2857142857142858,0.1999999999999999,0.0,0.2857142857142858,0.2857142857142858,0.1999999999999999,0.3846153846153846,0.2857142857142858,0.2857142857142858,1.25,0.1999999999999999,0.2857142857142858,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.125,0.1999999999999999,0.0,0.125,0.2857142857142858,0.125,0.0,0.0,0.0,0.0,-0.0999999999999999,-0.25,0.0,0.0,-0.1818181818181817,-0.4,0.125,0.0,0.0,-0.0999999999999999,-0.1818181818181817
54084.0,-0.069692432,1.0,-0.1904761904761904,-0.2916666666666666,-0.1904761904761904,0.0,0.2142857142857142,0.2142857142857142,0.0,-0.2608695652173913,-0.3461538461538461,-0.4137931034482759,-0.3199999999999999,-0.3928571428571429,-0.5,-0.3703703703703703,-0.5405405405405406,-0.2272727272727273,-0.3928571428571429,-0.5405405405405406,-0.575,-0.5,-0.7638888888888888,-0.75,-0.7901234567901234,-0.7875,-0.8247422680412371,-0.8380952380952381,-0.8482142857142857,-0.8316831683168316,-0.8712121212121212,-0.8988095238095238,-0.9034090909090908,-0.8866666666666667,-0.8866666666666667,-0.89375,-0.8957055214723927,-0.9114583333333334,-0.9114583333333334,-0.915841584158416,-0.9209302325581395,-0.915841584158416,-0.9205607476635514,-0.9209302325581395
46455.0,0.0446310208,1.0,-0.0625,0.0,-0.032258064516129,0.7647058823529411,0.875,0.875,0.5789473684210527,0.4285714285714286,0.1999999999999999,0.1538461538461537,0.0344827586206897,0.0714285714285714,0.0344827586206897,0.25,0.1538461538461537,0.7647058823529411,0.5789473684210527,0.4285714285714286,0.3636363636363635,0.3043478260869565,0.25,0.0714285714285714,0.0,-0.1428571428571429,-0.2307692307692307,-0.2857142857142857,-0.3617021276595744,0.1999999999999999,-0.0909090909090909,-0.1666666666666666,-0.2105263157894736,-0.3617021276595744,-0.4444444444444444,-0.25,-0.25,-0.3181818181818182,-0.375,-0.4736842105263158,-0.53125,-0.5384615384615384,-0.5652173913043479,-0.6296296296296297
54893.0,0.0492419682,2.0,-0.127659574468085,-0.2336448598130841,0.2615384615384615,1.1578947368421053,1.0499999999999998,0.9523809523809524,1.0499999999999998,0.8222222222222222,0.5471698113207548,0.5185185185185186,0.9523809523809524,0.7083333333333333,0.7446808510638299,0.8222222222222222,1.1025641025641026,2.4166666666666665,1.9285714285714284,1.827586206896552,2.727272727272727,2.28,2.037037037037037,2.1538461538461537,1.9285714285714284,1.5625,1.2777777777777777,1.1578947368421053,1.1578947368421053,1.4117647058823528,1.2162162162162162,0.5769230769230769,0.5769230769230769,0.8636363636363635,0.9069767441860466,1.1025641025641026,1.0499999999999998,0.7446808510638299,0.5769230769230769,0.3666666666666667,0.1549295774647887,0.0933333333333332,-0.0238095238095238,0.1388888888888888
43529.0,0.0118996106,0.0,-0.0714285714285714,-0.1612903225806451,0.04,0.3,0.3,0.3,0.2380952380952381,0.1818181818181818,0.1304347826086955,0.3,0.368421052631579,0.1818181818181818,0.1304347826086955,0.0833333333333332,0.1304347826086955,0.1818181818181818,0.0833333333333332,0.1304347826086955,0.1304347826086955,0.0833333333333332,0.1304347826086955,0.1304347826086955,0.0,-0.0714285714285714,-0.0714285714285714,-0.037037037037037,0.0,0.04,0.04,-0.1875,-0.1612903225806451,-0.1612903225806451,-0.2972972972972972,-0.1333333333333333,-0.2571428571428571,-0.35,-0.3953488372093023,-0.4347826086956522,-0.4468085106382978,-0.5806451612903225,-0.6060606060606061,-0.5737704918032787
51115.0,-0.436875272,0.0,-0.1818181818181817,-0.1818181818181817,-0.1818181818181817,1.0,0.8,0.5,1.0,0.5,0.8,0.8,0.3846153846153846,0.5,0.1999999999999999,0.6363636363636365,0.8,0.125,-0.0526315789473684,0.2857142857142858,-0.0999999999999999,-0.1428571428571429,0.0588235294117647,-0.0999999999999999,-0.217391304347826,-0.217391304347826,-0.3076923076923077,0.0588235294117647,-0.25,-0.4857142857142857,-0.5,-0.4857142857142857,-0.5609756097560976,-0.4193548387096774,-0.5714285714285714,-0.5909090909090908,-0.6170212765957447,-0.6538461538461539,-0.6785714285714286,-0.6785714285714286,-0.7142857142857143,-0.7534246575342466,-0.7662337662337663,-0.8043478260869565
49541.0,-0.001116625,0.0,0.0555555555555555,0.0,0.1176470588235294,0.4615384615384614,0.2666666666666666,0.1875,0.3571428571428572,0.3571428571428572,0.3571428571428572,0.4615384615384614,0.2666666666666666,0.5833333333333333,0.4615384615384614,1.1111111111111112,1.375,1.7142857142857144,1.375,0.7272727272727273,0.7272727272727273,0.8999999999999999,0.7272727272727273,0.5833333333333333,0.3571428571428572,0.3571428571428572,0.3571428571428572,0.2666666666666666,0.2666666666666666,1.1111111111111112,0.2666666666666666,-0.0952380952380952,-0.1363636363636363,-0.0952380952380952,-0.2083333333333333,0.0,-0.05,-0.24,-0.2692307692307693,-0.3666666666666667,-0.4242424242424242,-0.5128205128205128,-0.5581395348837209,-0.62
54076.0,-0.044704794,1.0,-0.0833333333333333,0.0476190476190476,0.375,1.0,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.4666666666666665,0.1578947368421053,0.375,0.5714285714285714,0.5714285714285714,0.375,0.4666666666666665,0.375,1.75,0.5714285714285714,0.8333333333333333,0.2941176470588236,0.1,0.1,0.1,-0.0434782608695651,-0.12,-0.2142857142857143,-0.1538461538461538,-0.3529411764705882,-0.2413793103448276,-0.2666666666666667,-0.4883720930232558,-0.5510204081632653,-0.4210526315789473,-0.5319148936170213,-0.5217391304347826,-0.5510204081632653,-0.5217391304347826,-0.5925925925925926,-0.6206896551724138,-0.6271186440677966,-0.6271186440677966,-0.65625,-0.639344262295082
38527.0,0.0453014753,1.0,0.0208333333333332,0.0208333333333332,0.0,0.3611111111111111,0.3243243243243243,0.2894736842105263,0.2250000000000001,0.1666666666666667,0.3243243243243243,0.53125,0.4848484848484848,0.75,0.5806451612903225,0.6333333333333333,0.53125,0.2894736842105263,0.3243243243243243,0.3611111111111111,0.2564102564102564,0.3999999999999999,0.3243243243243243,0.3611111111111111,0.3243243243243243,0.2564102564102564,0.2564102564102564,0.3243243243243243,0.1951219512195121,0.6333333333333333,0.4411764705882353,-0.0392156862745097,-0.0392156862745097,-0.1551724137931034,-0.2461538461538461,-0.2461538461538461,-0.2461538461538461,-0.2794117647058823,-0.3,-0.3,-0.3717948717948718,-0.3874999999999999,-0.467391304347826,-0.4787234042553191
49373.0,0.3939749172,2.0,-0.1021897810218978,-0.1854304635761589,-0.2064516129032257,-0.0610687022900763,-0.0538461538461538,0.0081967213114753,0.1181818181818181,0.1181818181818181,0.0982142857142858,0.1284403669724769,0.3369565217391304,0.2058823529411764,0.1284403669724769,0.0081967213114753,0.1081081081081081,0.4137931034482758,0.3369565217391304,0.430232558139535,0.9838709677419356,0.9838709677419356,0.8636363636363635,0.7083333333333333,0.6621621621621621,0.3666666666666667,0.2551020408163265,0.3225806451612902,0.4137931034482758,0.430232558139535,0.6621621621621621,0.3977272727272727,0.1081081081081081,0.2551020408163265,0.2424242424242424,0.921875,1.6170212765957448,0.4137931034482758,0.0884955752212388,0.1603773584905661,0.2058823529411764,-0.075187969924812,-0.0955882352941176,0.3225806451612902
29735.0,0.022821259,0.0,0.0,-0.0263157894736841,0.1212121212121211,0.3214285714285714,0.4230769230769231,0.6818181818181819,0.7619047619047619,0.9473684210526316,0.5416666666666667,0.6086956521739131,1.4666666666666668,1.4666666666666668,1.0555555555555554,1.4666666666666668,1.3125,1.4666666666666668,1.4666666666666668,1.6428571428571428,1.4666666666666668,1.176470588235294,0.8500000000000001,0.6086956521739131,0.3703703703703704,0.6086956521739131,0.2758620689655173,0.15625,0.15625,0.48,0.6818181818181819,0.48,0.4230769230769231,0.5416666666666667,0.4230769230769231,0.5416666666666667,0.5416666666666667,0.3703703703703704,0.15625,0.2758620689655173,0.48,0.4230769230769231,0.3214285714285714,0.3214285714285714
27836.0,0.0237203136,1.0,-0.1136363636363636,-0.0930232558139535,0.3448275862068966,0.8571428571428572,0.625,0.8571428571428572,0.5,0.7727272727272727,0.5,0.8571428571428572,1.2941176470588234,1.2941176470588234,1.0526315789473686,1.6,1.4375,2.9,2.5454545454545454,2.0,1.7857142857142856,1.4375,1.1666666666666663,1.4375,1.1666666666666663,0.7727272727272727,0.625,0.625,0.56,0.625,0.625,0.3928571428571428,0.21875,0.2580645161290322,0.0263157894736842,0.1818181818181818,0.1818181818181818,-0.1136363636363636,-0.2909090909090909,-0.3157894736842105,-0.4,-0.4868421052631578,-0.5568181818181819,-0.4583333333333333
54826.0,0.0154492566,1.0,-0.1166666666666667,-0.1166666666666667,-0.196969696969697,0.2619047619047618,0.2325581395348837,0.2325581395348837,0.2325581395348837,0.2325581395348837,-0.0363636363636363,-0.1166666666666667,0.4324324324324324,0.4722222222222223,0.4324324324324324,0.394736842105263,0.358974358974359,0.7666666666666666,0.606060606060606,0.65625,0.606060606060606,0.4324324324324324,0.2926829268292683,0.2619047619047618,0.0392156862745098,-0.0185185185185184,-0.0701754385964912,-0.1846153846153846,-0.2933333333333333,-0.196969696969697,-0.273972602739726,-0.5137614678899083,-0.5267857142857143,-0.5350877192982456,-0.5954198473282443,-0.480392156862745,-0.5267857142857143,-0.5267857142857143,-0.6918604651162791,-0.7654867256637168,-0.8058608058608059,-0.832807570977918,-0.8051470588235294,-0.7253886010362695
27289.0,0.020661978,0.0,-0.15625,-0.0999999999999999,0.2857142857142858,0.5,0.588235294117647,0.4210526315789473,0.4210526315789473,0.2857142857142858,0.1739130434782609,0.125,0.1739130434782609,0.3500000000000001,0.3500000000000001,0.3500000000000001,0.2272727272727273,1.25,1.076923076923077,0.588235294117647,0.6875,0.5,0.4210526315789473,0.6875,0.3500000000000001,0.125,0.0,0.0,0.125,0.4210526315789473,0.2857142857142858,-0.0357142857142857,-0.0999999999999999,-0.1290322580645161,-0.0999999999999999,0.0384615384615385,-0.0689655172413793,-0.15625,-0.2894736842105263,-0.25,-0.3720930232558139,-0.3414634146341463,-0.4489795918367347,-0.4255319148936169
47642.0,0.0607663712,1.0,-0.0363636363636363,-0.086206896551724,0.0291262135922329,0.394736842105263,0.358974358974359,0.358974358974359,0.3766233766233766,0.358974358974359,0.092783505154639,0.0291262135922329,-0.0363636363636363,0.4722222222222223,0.3417721518987342,0.358974358974359,0.7666666666666666,2.117647058823529,2.117647058823529,2.117647058823529,2.3125,2.3125,1.65,1.65,1.5238095238095235,1.12,1.2083333333333337,1.0,0.962962962962963,1.1632653061224492,0.962962962962963,0.394736842105263,0.3766233766233766,0.7966101694915255,0.3766233766233766,0.606060606060606,0.1521739130434782,-0.086206896551724,-0.2262773722627736,-0.369047619047619,-0.4564102564102564,-0.4361702127659574,-0.3801169590643275,-0.4143646408839779
45946.0,-0.009182736,0.0,-0.1538461538461538,-0.0434782608695651,-0.0833333333333333,0.5714285714285714,1.0,0.5714285714285714,0.4666666666666665,-0.0434782608695651,-0.1538461538461538,-0.0833333333333333,-0.0833333333333333,-0.12,-0.2666666666666667,0.375,0.4666666666666665,1.75,1.0,0.8333333333333333,0.5714285714285714,0.8333333333333333,0.8333333333333333,0.5714285714285714,0.2941176470588236,0.1578947368421053,0.0476190476190476,-0.0833333333333333,-0.1851851851851852,0.2222222222222223,-0.0434782608695651,-0.3333333333333333,-0.2903225806451612,-0.3333333333333333,-0.4210526315789473,-0.2666666666666667,-0.2666666666666667,-0.3529411764705882,-0.4761904761904761,-0.5510204081632653,-0.6071428571428572,-0.6071428571428572,-0.639344262295082,-0.6071428571428572
44011.0,0.0504464286,1.0,0.0,-0.1401869158878504,-0.1067961165048543,0.295774647887324,0.2432432432432432,0.3142857142857143,0.4375,0.3333333333333332,0.3142857142857143,0.3731343283582089,0.4153846153846154,0.5862068965517242,0.5862068965517242,0.6428571428571428,1.2439024390243905,1.787878787878788,1.875,1.875,1.875,1.6285714285714286,1.4864864864864864,1.4864864864864864,1.190476190476191,1.13953488372093,1.0909090909090908,0.6140350877192982,0.393939393939394,1.0444444444444445,0.8775510204081634,0.6428571428571428,0.393939393939394,0.6727272727272726,0.7037037037037037,1.0909090909090908,1.13953488372093,1.0909090909090908,0.6428571428571428,0.4838709677419355,0.2777777777777777,0.3731343283582089,0.2105263157894736,0.2432432432432432
29911.0,0.0277726218,1.0,0.0416666666666667,-0.1869918699186992,-0.1304347826086956,0.408450704225352,0.4492753623188406,0.3513513513513513,0.2820512820512821,0.2658227848101266,0.2195121951219512,0.1764705882352941,0.2195121951219512,0.2987012987012987,0.1627906976744186,0.1494252873563217,0.1627906976744186,0.3157894736842106,0.1904761904761904,0.1627906976744186,0.0309278350515462,0.0204081632653061,0.0204081632653061,0.0309278350515462,0.2658227848101266,0.2048192771084338,0.0416666666666667,0.0416666666666667,-0.0825688073394494,0.1235955056179776,0.1904761904761904,-0.1379310344827586,-0.099099099099099,0.1111111111111111,0.1235955056179776,0.1363636363636364,0.6129032258064515,0.408450704225352,0.1494252873563217,0.0101010101010101,0.0416666666666667,0.075268817204301,0.1627906976744186,0.1764705882352941
29946.0,0.030670045,1.0,-0.0973451327433628,-0.1206896551724138,-0.1282051282051282,0.0515463917525773,0.0515463917525773,0.1333333333333333,0.1333333333333333,0.108695652173913,-0.0727272727272727,-0.0467289719626168,-0.0192307692307692,-0.0097087378640776,-0.0097087378640776,0.0625,0.02,0.59375,0.4782608695652173,0.5454545454545454,0.5454545454545454,0.4166666666666667,0.1590909090909091,-0.0285714285714285,-0.0555555555555555,0.0,-0.0555555555555555,-0.0727272727272727,-0.1707317073170732,-0.1904761904761904,-0.2916666666666666,-0.3625,-0.4137931034482759,-0.4171428571428571,-0.4486486486486486,-0.4333333333333333,-0.4171428571428571,-0.5277777777777778,-0.5622317596566524,-0.6136363636363636,-0.5984251968503937,-0.593625498007968,-0.6136363636363636,-0.5920000000000001
