firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
54594,0.7829043353,0.1013252153,-0.94764584,0.0,1.0390767391,1.8526267851,0.095149951,0.2757286446,0.2847645211,0.0276710223,0.3546713406,0.0484178128,0.7765397056,0.0226421624,0.0484178128,34.0,0.0765668043,0.3846153846,0.305088068,0.1907125623,0.0521740504,0.1287142429,0.0400074051,0.1534169513,0.1841442367,0.4857088502,0.0,3.5855129772,0.4243080088,1.5918745624,0.3470394569,12.317507893,6.8400519578,0.171384555,0.0,0.0,1.0,1.0,0.0,0.5707192616,6.0,-3.099186509,0.1565758571,0.2216034819,0.4005282795,-2.291112288,-0.224857861,-0.029989735,-545.5362233,0.0644260688,13.657754855,-0.003771409,0.0124557439,0.0277290051,-0.073946461,0.0669893865,0.0064894732,1.0,-3.0257e-05,0.6073958728,0.0986081334,4.0,14.060616909,2.1406650054,0.0,0.1095313281,0.0272283615,0.0329606948,0.608873576,9.7928719967,2.4695744e-09,9.4308176e-09,1.3143694922,1.727567162,0.064483173,0.0587427343,0.9937242945,-0.075980284
13056,3.499425942,-1.506126834,-14.83149562,0.1817861277,5.9819406823,11.180527975,0.029153914,-0.205405813,0.5169494155,-0.168505681,0.0506168868,-0.185780689,-1.320689852,0.4829995915,0.1857806891,35.0,-0.007904352,-0.025641026,-0.048249572,-0.048597348,-0.058449719,0.1679634897,0.0243748381,-0.015955749,-0.439068444,0.2624461992,0.0,1.6347898254,0.1049393424,1.0411088947,0.0404695554,28.077886276,26.717940614,-0.20133823,0.0,0.0,0.0,0.0,0.0,0.9645255355,4.0,-0.020435139,0.0716785672,0.0297465713,29.607554144,0.1567264011,-2.058765295,-0.697387486,-555.0783323,0.0819007625,13.593636167,-0.008278524,-0.03057685,-0.079277231,-0.326381816,0.0419978407,0.0070877496,1.0,0.0241286863,0.9548953368,-0.115374075,3.0,13.963795044,3.8589155476,0.0,0.2930575013,0.0720888617,0.046476426,1.1360121227,31.473677097,3.6090398e-09,4.2549401e-09,1.3025663374,1.6966790633,-0.021853256,0.0894144754,4.0929601206,-0.159863341
50091,0.9636776421,0.1183429754,-1.359907496,0.0213066638,0.5033333244,1.3482902922,0.0613030041,0.0290587295,0.2465670745,0.0054710581,-0.04314638,-0.041669285,-0.50925041,0.178609184,0.0416692851,34.0,-0.002893584,0.0769230769,0.0578960714,0.0761009436,0.0093601425,0.0989949651,0.0096568208,0.0529914481,0.0712818244,0.6006669218,0.0,2.866532377,-0.038338384,2.2663391003,-0.041736028,4.6498909871,3.6686048109,0.3100260772,0.0,0.0,1.0,0.0,0.0,0.3855015908,6.0,0.0585455356,0.0285730964,0.1406196439,-0.655097114,0.2349926309,-0.141552527,0.0775609823,-1019.073508,0.1816274652,13.376797405,-0.001804109,0.0052676361,0.008018947,-0.008374843,0.2105731221,-0.008214555,0.0,-0.001023123,2.0018832392,-0.030309521,7.0,13.632326056,2.3420510038,0.0,0.0823300034,0.0399352606,0.0528339973,0.7031251718,22.722512952,2.9116952e-09,5.5877744e-09,1.7262267443,2.9798587726,0.053708843,0.0664126647,0.5969130409,-0.160113123
14526,1.203499676,0.1945941113,-9.467772727,0.0334491294,0.8022469605,3.5178677457,0.1521900668,-0.063573188,0.4018540997,-0.033536267,-0.243311846,-0.118277993,-1.260513722,0.4398826589,0.1182779932,35.0,-0.013522826,-0.186833395,0.0495492788,0.2358856009,0.0133373675,0.1438328567,0.1874679342,0.0715801728,0.1125932069,0.5073341015,0.0,1.4539073824,-0.005514092,1.2028838085,0.0043431536,34.201847746,6.0062431047,0.3284461189,0.0,0.0,0.0,0.0,0.0,0.7874004681,7.0,0.0431911304,-0.003708647,-0.125874397,0.6410259529,-0.153789394,-4.04905711,0.2301202397,-482.4131243,0.0581476965,12.947662484,-0.00211887,0.0200993585,0.0357824552,-0.158161168,0.0512806907,-0.052563599,0.0,0.0105596621,0.589608682,-0.0100621,6.0,12.999338412,1.7876794757,0.0,0.0466215909,0.0263934228,0.0486046068,0.5739707647,5.5517378862,6.2489106e-09,1.0266089e-08,1.457147732,2.1232795128,-0.008398415,0.0617558078,0.6417718766,-0.111579825
11581,0.3562845361,0.0693568166,5.4859615338,0.0012711794,0.5879776424,0.9417498164,0.1415618634,0.1116795578,0.40240982,1.0236322902,0.0379885198,-0.030009864,-0.388048374,0.0962706166,0.0300098638,22.0,0.0112660839,0.0135135135,0.1406651457,-0.022543685,0.0454404226,0.3322853958,0.1344386349,0.0355402805,0.2592109553,0.2843146156,0.0,1.9042699879,0.096051947,1.2119726798,0.145360477,13.577777052,7.3442515139,0.1639951543,0.0,0.0,0.0,1.0,1.0,1.135215364,8.0,0.2520585045,0.0137397925,-0.017356466,-0.660285205,-4.694640768,-0.009934373,0.0008405409,-592.9676909,0.0439735416,13.877960059,-0.007884279,0.0024476482,0.00728259,-0.181398354,0.0136702081,-0.035853686,0.0,-0.015549077,0.2211473087,-0.03327361,6.0,14.336060941,2.0096421779,0.0,0.0586683825,0.0199287657,0.0382884072,0.5688568283,6.6330146584,2.0293794e-09,1.172555e-08,1.1576951686,1.3402581035,0.0663327638,0.0525627483,1.1492962482,-0.101596613
15203,0.7384915833,0.1125261946,-47.37980583,0.014696044,0.9356276379,1.9701922415,0.1009475353,0.3635498573,0.4285571192,1.0090725806,0.5488599349,0.1527345157,1.9693989071,-0.10908277,0.1527345157,35.0,0.1393978764,0.1151515152,0.2556234815,0.1746649322,-0.189729112,0.0867979577,0.3750097218,0.420744228,0.18406783,0.5360124881,0.0,2.2857804003,-0.411683071,0.5013305565,-0.635731965,311.0776699,9.5988615938,0.1936900958,0.0,0.0,1.0,0.0,0.0,0.798185941,2.0,0.2199266555,-0.079393601,0.0842815359,-0.278078158,-5.470193655,-0.105974284,-0.204512846,-2343.567911,0.0439735416,9.9144927407,-0.010074168,0.0001469184,0.0003330558,-0.004098853,0.0079988205,-0.021433326,1.0,-0.033426853,2.1820501549,-0.035733636,4.0,8.5110624291,0.3020050125,0.0,0.0569105148,0.0297203171,0.056834087,1.3130619751,1.3480996351,4.1924415e-06,6.4812288e-08,1.5070658522,2.2712474828,-0.036562315,0.1096149189,0.7318182038,-0.101596613
16126,0.7612536258,0.1717125066,-0.187569704,0.0,0.6818824631,1.6776774881,0.2229543849,0.834868792,0.6614973179,0.0012367054,2.5536967538,-0.065652861,-0.426242714,0.2449037115,0.065652861,34.0,0.0315053446,0.2109704641,0.287860759,-0.376937966,0.1564255684,0.1657198914,0.0003481631,0.3033742157,0.2802211336,0.4972371002,0.0,3.1183978345,0.2927143448,2.0030494595,0.8382383226,8.6707599142,6.3671792971,0.5283331626,0.0,0.0,0.0,0.0,0.0,0.8327403596,5.0,0.0527098591,-0.077992707,0.2719294617,0.1987799028,0.8624623719,-3.865395918,0.0351412922,-499.7046343,0.0581476965,13.110556242,0.0108680471,0.029550852,0.0562262363,0.0962999344,0.1340738339,-0.102969096,0.0,0.0002470356,0.3778925194,-0.028271299,6.0,13.162940348,1.6248543479,0.0,0.1164257675,0.0359334071,0.0450988565,0.5897539466,6.0073624782,5.3223086e-09,1.0375727e-08,1.5494614818,2.4008308836,0.0386744115,0.0684254032,0.8842655822,-0.111579825
16249,0.1186681915,-0.014359581,9.3416918524,0.0,0.0078362454,0.0302793465,-0.910615522,-0.117286994,0.1305973215,0.0043247309,0.1493955095,-0.067075433,-0.630176302,-0.005310513,0.0670754326,23.0,-0.003709442,0.0444444444,0.8147494707,0.7592619146,0.538322328,0.0832177531,-0.732269564,0.049379673,-0.130607315,0.8974100619,0.0,15.667971809,-0.274812413,14.552075176,-0.281203122,0.3238257146,1.9880170081,-1.863398955,0.0,0.0,0.0,0.0,1.0,0.1371204279,4.0,6.8592959377,0.1312130126,0.0175421475,-0.135837828,12.013095847,0.4741602193,0.2100035524,-1326.177473,0.0407097253,11.001200781,-0.044307775,-0.285076691,-0.313147355,-0.011488058,0.6657490397,-0.036369763,0.0,-0.063654637,-0.052160847,-0.1263023,4.0,8.9271562227,2.6759381097,0.0,0.5324674845,0.1449415035,0.1022061905,2.3041118103,91.772213425,7.540558e-07,2.7001683e-09,0.9296117685,0.8641780401,-0.09583457,0.1162496445,0.876919826,-0.093898379
17137,2.682167508,-0.831461832,-41.02303415,0.35019801,2.3415267333,5.9400020604,-0.05530144,-0.215247358,0.3945311117,-0.032777166,-0.019033068,-0.09915099,-0.681229092,-0.265045843,0.0991509897,34.0,-0.024186335,-0.079002079,-0.023989112,0.0541472182,0.151148823,0.0885719885,-0.106534034,-0.016890728,-0.33190832,0.4085618702,0.0,2.2239981628,0.1326735662,1.2171317028,0.1371979065,76.329891448,8.0993959826,-0.284727033,0.0,0.0,1.0,0.0,0.0,0.608466939,4.0,-0.046689809,0.1692248016,0.0452960626,0.7580933667,0.0195868097,-4.308955574,-0.229751278,-368.4894608,0.1350503872,10.800134654,-5.1521e-05,-0.049063878,-0.091896542,-2.17992141,0.0499640469,0.0029407273,1.0,-1.143753116,-0.748780882,0.0589391589,1.0,10.663169842,0.5038556671,0.0,0.1051454768,0.0548926389,0.0783994635,0.7067685137,2.0940675437,5.6065553e-07,3.9650408e-08,1.4357007249,2.0612365714,0.0146892179,0.1087659976,1.9739461712,-0.143028437
85914,0.3894358989,0.0841275483,-2.788782249,0.0186204544,0.8949560719,3.7756745619,0.137738353,0.2404765637,0.9249098605,0.007564945,0.2958464902,-0.061153093,-0.871385842,0.1574351028,0.0611530926,24.0,0.0031486146,0.0333333333,0.1247282812,-2.27782181,0.0400136001,0.1921418304,0.0858476773,0.1079322778,0.0354594112,0.4527107924,0.0,0.9711914641,-0.104604328,0.407705987,0.0477455679,45.195783133,24.097965739,0.1909648752,0.0,0.0,1.0,1.0,0.0,2.6106155219,4.0,0.0294419914,0.0657534346,0.0377363091,-1.515483637,0.1355232218,0.3002453422,0.0878471186,10515.481615,0.3897054979,16.564177284,-0.003997492,0.0276069163,0.125,0.1095419522,0.0629344117,-0.03881343,1.0,0.0086745316,0.6459618259,0.1422625254,6.0,17.597057782,3.4007852006,0.0,0.0593107454,0.0247518628,0.0290611023,0.5184367563,11.128105574,5.413614e-11,5.2053485e-09,1.2346207727,1.5242884524,0.0638851619,0.0380048395,-0.026892179,0.1121918684
