firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
65832.0,-0.005101945,-0.00060353,-0.001014349,0.0348662556,0.4421353137,0.2457435939,2.0,-0.001775411,1.1024333518,-0.035691706,-0.1055974593092496,-0.0845184884193416,-0.1404044257916825,-0.1052422557585385,0.0990243902439025,0.1181141439205957,0.0728571428571429,0.0926285160038797,0.0547752808988764,-0.0161572052401746,-0.0911657926583299,-0.1337946943483275,-0.0728395061728395,-0.0728395061728395,-0.0643687707641195,-0.1452959028831562,-0.1822141560798548,-0.0651452282157676,0.0287671232876713,0.0208427729950158,-0.0367678495083368,0.0759312320916905,-0.0022143489813993,-0.0628119800332778,-0.03800170794193,-0.1417142857142856,-0.1599552572706934,-0.2552066115702479,-0.3264573991031391,-0.2097509645738338,-0.1472369417108251,-0.0948171956609079,-0.0940892641737032,-0.1536438767843726,0.6047008547008548,0.5570145127850725,0.7505827505827507,1.3866525423728815,0.8287337662337664,0.7172256097560978,0.4970099667774086,0.3292035398230089,0.3564118001204095,0.3292035398230089,0.2318206670311646,0.6481346013167522,0.3704379562043796,0.10009765625
21020.0,0.0,-0.050789126,-0.586982724,0.2333036695,0.1902506482,-0.200087512,0.0,0.02734375,0.5856870746,0.4935903354,-0.2878998609179416,-0.4161915621436716,-0.4323725055432372,-0.600312256049961,-0.6327116212338594,-0.6350677120456165,-0.7582625118035883,-0.7866666666666666,-0.7703005832211753,-0.7911056711546307,-0.7925445705024311,-0.8056925996204933,-0.819400352733686,-0.8037562284400153,-0.831855500821018,-0.8497652582159625,-0.861808367071525,-0.8306318226926894,-0.8397997496871089,-0.8193366266760762,-0.7787381158167674,-0.7520581113801452,-0.7672727272727273,-0.7985837922895358,-0.7923763179237632,-0.7922077922077922,-0.810720887245841,-0.7960159362549801,-0.7744493392070484,-0.769680611785875,-0.6968620485494376,-0.6210214655810511,-0.5420393559928444,-0.5933280381254964,-0.6355871886120996,-0.5772089182493807,-0.6031007751937985,-0.5109837631327603,-0.5214953271028038,-0.3969375736160189,-0.4046511627906977,-0.5324200913242009,-0.433001107419712,-0.3367875647668393,-0.3015006821282401,-0.4272930648769574,-0.3926453143534993,-0.5772089182493807
11499.0,-0.004237961,0.0093901426,0.0247671312,-0.020454378,0.0076857995,-0.011801657,1.0,-0.013582343,1.7008248694,-0.082679412,-0.0724409448818897,-0.2946107784431138,-0.3086854460093896,-0.3534577387486278,-0.3680257510729614,-0.4635701275045537,-0.4918032786885246,-0.5954670329670331,-0.6145287958115183,-0.5343873517786562,-0.4869337979094077,-0.4869337979094077,-0.5172131147540984,-0.5807829181494663,-0.5284227381905524,-0.6276864728192162,-0.5728788977519942,-0.3433667781493869,-0.3418994413407821,-0.4253658536585366,-0.3646170442286947,-0.3411633109619687,-0.3276255707762557,-0.26375,-0.3237657864523537,-0.4050505050505051,-0.3283922462941847,-0.2439024390243902,-0.2040540540540542,0.0261502813637868,0.130518234165067,0.2804347826086957,0.3540229885057471,0.4192771084337348,0.8123076923076922,0.943894389438944,1.6294642857142851,0.9633333333333332,0.7529761904761905,0.537859007832898,0.5141388174807198,0.7122093023255813,0.6780626780626782,1.0310344827586206,1.7783018867924527,2.9797297297297294,2.802453195610071,2.2831661092530657
81912.0,-0.003399661,0.0147007365,0.0169486337,0.0071041602,0.2862010977,-0.049167616,0.0,-0.003536693,1.37032135,-0.072140537,-0.1509009009009009,-0.1412300683371298,-0.117096018735363,-0.0980861244019137,-0.1320030698388333,-0.1572280178837555,-0.2107466852756454,-0.2679611650485436,-0.2975155279503105,-0.2805343511450382,-0.2926829268292682,-0.3243727598566307,-0.3713173985547525,-0.3203125,-0.2559210526315788,-0.2598167539267015,-0.2173010380622836,-0.2352941176470587,-0.2722007722007721,-0.2823604060913705,-0.3606557377049181,-0.3190848886213124,-0.2529722589167767,-0.2837238758708043,-0.3091020158827122,-0.3646067415730337,-0.3610169491525423,-0.3170289855072463,-0.3194945848375451,-0.2189226519337016,-0.1744525547445254,-0.0864297253634894,-0.1122448979591836,-0.1489841986455981,-0.1720351390922401,-0.0668316831683167,-0.047979797979798,0.0385674931129476,-0.0767346938775509,-0.0782396088019559,-0.0249999999999999,-0.1023809523809523,-0.1016679904686258,-0.0574999999999999,-0.0455696202531644,-0.0233160621761657,-0.0930232558139535,-0.2173010380622836
27991.0,-0.002200915,0.0100849496,0.0318624706,0.0058065843,0.0083389258,-0.021004482,1.0,0.0081247969,0.5197303472,0.069569719,-0.0891059798697454,-0.0934001178550382,-0.1228620296465221,-0.1344585091420533,-0.1966057441253262,-0.2744635699127563,-0.2820811945870275,-0.2383663366336633,-0.2212098202986585,-0.2276606425702811,-0.1790288153681962,-0.2278544542032622,-0.3372819297867758,-0.3628080347898116,-0.362279792746114,-0.35111767186841,-0.3693379790940766,-0.3929769185243638,-0.3763680583704905,-0.356410792721188,-0.3169811320754716,-0.3302133217239877,-0.2845849802371542,-0.2290152843898771,-0.2188372683422188,-0.2326683291770573,-0.2130434782608695,-0.2504263093788063,-0.2778690448251584,-0.2558645707376058,-0.2583755121716077,-0.2631704980842911,-0.3019509981851179,-0.3151569107500557,-0.3281659388646287,-0.3077615298087739,-0.3025838621940163,-0.2656324582338901,-0.2761703128675605,-0.2629940119760479,-0.2621103117505996,-0.3071380319747804,-0.3038461538461539,-0.2780384795870483,-0.2585542168674699,-0.2710258232646292,-0.2402469135802469,-0.2381777667739539
78049.0,0.0034094094,0.0194274206,0.0323529965,0.0665404545,0.0050294589,-0.021687968,0.0,0.0056659324,1.232880604,0.0306552593,-0.0026797677534614,-0.1032128514056225,0.0366759517177344,0.1381243628950048,0.1678870292887027,0.1606029106029105,0.1103928393833912,0.0542965061378657,0.0013452914798204,-0.1273935130910513,-0.0341695501730104,-0.2352739726027397,-0.2214086471408647,-0.2129009517095524,-0.155446293494705,-0.1838450292397661,-0.2435636856368563,-0.2241139680333566,-0.1642964071856287,-0.102491961414791,-0.0282854656222802,-0.0461341307133704,-0.0749792874896438,-0.1692708333333333,-0.1729629629629629,-0.1686522710349963,-0.1781376518218624,-0.1477099236641221,-0.0715176715176716,0.0592979127134725,0.075108329321136,0.1335025380710659,0.0557919621749409,0.0081264108352143,-0.0900570497147514,-0.1028525512253918,-0.0123839009287926,0.0168488160291437,0.1164999999999998,0.0913978494623655,0.0513182674199623,-0.1068000000000001,-0.0795548227535037,0.0290322580645161,0.0261948529411764,0.0871470301850048,-0.3047945205479452,-0.3261919130959566
20482.0,0.0013568137,0.0321051955,0.0735287836,0.0115533941,0.117491197,-0.068424521,1.0,0.0009439305,0.9898071621,0.0230846033,-0.0599822537710736,0.004170616113744,-0.0395285584768811,-0.0108309990662931,-0.0571377714489141,-0.056634016028495,-0.078942792557816,-0.0302087147564994,-0.0121223424095486,0.0204199576189558,0.0449792858551982,-0.0108309990662931,-0.0599822537710736,-0.0644648534086894,-0.0507168458781361,-0.0302087147564994,-0.000566037735849,0.0874563744610963,0.1352336048006859,0.1149231740686171,0.0908154859967049,0.0876796714579055,0.1088549298723047,0.2146296720935565,0.2405152224824354,0.2393542349087505,0.2472333411820109,0.19895880488909,0.2275782155272305,0.3433933553132133,0.4046671970299655,0.2304297328687572,0.2492924528301887,0.1737203633946376,0.1359639716920437,0.0807998367680065,0.0980514096185738,0.0775020341741252,0.1362076362076363,0.1517721243748639,0.1765881830297644,0.1354769560557343,0.2623927550047664,0.2425521932911094,0.2504721435316337,0.2705684816502758,0.3461245235069885,0.2995583905789991
10656.0,0.0131686457,0.0392152043,0.0595480707,0.0938065007,0.2117637001,0.0002380458,2.0,0.0170157068,2.209364248,0.113616569,-0.0292249047013977,0.0867709815078234,0.100864553314121,0.0898716119828815,0.1318518518518519,-0.045,-0.0353535353535353,-0.1308304891922639,-0.1511111111111112,-0.1218390804597701,-0.1618211738891937,-0.174054054054054,-0.1337868480725624,-0.0614250614250615,-0.0329113924050633,-0.0850299401197605,-0.1898197242841993,-0.1157407407407408,-0.1022326674500587,-0.1278538812785388,0.0852272727272727,0.0836879432624113,0.100864553314121,0.1040462427745665,-0.0013071895424837,-0.0438047559449312,0.0366350067842604,0.0310391363022941,0.0611111111111111,0.1610942249240121,0.2733333333333332,0.2971137521222411,0.3240901213171578,0.0394557823129251,-0.045,0.0213903743315506,0.0508940852819808,0.1318518518518519,0.0296495956873314,-0.1463687150837989,-0.1872340425531915,-0.5978947368421053,-0.5505882352941176,-0.515228426395939,-0.4694444444444444,-0.5026041666666667,-0.5338621110433192,-0.5659090909090909
60038.0,0.002976675,0.0401943463,0.0753245622,0.0758377493,0.071847109,-0.00327964,2.0,0.0042325193,0.7744610282,0.0317299908,-0.005797682358583,-0.00785,0.0530780894617135,0.0281347150259068,0.0101890909090909,-0.0252629806106623,-0.0176732673267326,-0.0420620689655172,-0.0486232876712328,-0.00785,-0.0696517079705291,-0.0739933333333333,-0.0486232876712328,-0.0813425925925925,-0.0007122302158273,-0.0951074918566774,-0.0354097222222222,-0.0360791117279666,-0.0259396914446002,-0.0252561403508772,-0.0582983050847457,0.0050723589001446,-0.0807346128391792,-0.0512226775956283,-0.1038645161290322,-0.0758416500332667,-0.0085581727337615,0.0504499735309686,0.1265287915652879,-0.0050071633237822,-0.0433815426997244,0.0007276657060517,0.0273742603550295,-0.1556170212765957,-0.2368076923076922,-0.2635153764581124,-0.1838954171562866,-0.1230997474747475,-0.00785,-0.2040057306590257,-0.1877134502923977,-0.11528025477707,0.1432181069958846,0.5016324324324324,0.5097934782608697,0.6360541813898704,0.8039090909090909,0.8520133333333333
85084.0,0.0,-0.130422993,-0.204072974,-0.10049028,0.1673191243,-0.003099129,0.0,-0.22220211,29.719608434,-0.310826458,-0.2434927554814721,-0.3218390804597701,-0.4088176352705411,-0.528,-0.4486496589103822,-0.3789473684210526,-0.5390625,-0.549618320610687,-0.5902777777777778,-0.6302563138434543,-0.6312500000000001,-0.6373916784463156,-0.6335403726708075,-0.6312500000000001,-0.6335403726708075,-0.6337678460583489,-0.6358024691358025,-0.6145554321552231,-0.6358024691358025,-0.7107843137254902,-0.6652672188811982,-0.6810810810810811,-0.694300518134715,-0.7079207920792079,-0.730593607305936,-0.7163461538461539,-0.74235807860262,-0.764,-0.7551867219917012,-0.7467811158798283,-0.7885304659498208,-0.8002708192281652,-0.8061760840998686,-0.8089996762706377,-0.7965517241379311,-0.8033333333333333,-0.804635761589404,-0.7951388888888888,-0.7965517241379311,-0.8065573770491803,-0.8426666666666667,-0.8451443569553806,-0.8,-0.7035175879396984,-0.702020202020202,-0.728110599078341,-0.7050000000000001,-0.7790262172284644
