firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
12627,0.660704343,0.2255268835,0.4913471327,0.0,0.0369571269,0.675389755,0.5718157182,1.1103157895,1.7002406739,0.0097687821,2.3396226415,-0.449573575,-0.691730889,0.5652839644,0.4495735752,11.0,0.0,0.5,3.1665951052,2.4754426702,1.229133538,0.8494623656,-0.359636063,0.0132631579,1.0677412328,0.9166909417,0.0,18.152542373,0.0461233191,18.152542373,0.0461233191,1.0976133922,23.270983213,1.8447075209,0.0,0.0,0.0,0.0,0.0,1.8710520584,7.0,-0.100518794,0.1724777993,-0.007761313,-1.55135014,0.3075615539,0.2653720023,-357.177617,0.3057316954,10.20136745,0.0472481828,0.0991033608,0.1425260718,0.025719366,0.8137956787,-0.000355247,0.0,0.0151493339,-0.623049818,0.0008164942,4.0,10.361945292,1.5965571641,0.0,0.0980392173,0.0428668604,0.0528753713,0.4238123863,4.4236104951,1.4745262e-07,1.1688749e-08,1.5924458648,2.5358838323,2.5290455465,0.1198843251,-1.641650606,0.2143465779
13232,0.8963420142,0.0074263636,-5.612018764,0.0,2.6915148778,3.424878318,0.0725254094,-0.00427798,0.3838706802,0.0,-0.009586694,-0.10295858,-31.16987741,0.377620553,0.1029585799,11.0,-0.048732835,0.0157480315,-0.111983097,-0.355349019,0.1548705061,0.1307975936,-0.184126109,0.0442614915,0.0120105149,0.5386887153,0.0,1.2603354234,-0.054113524,0.3817607177,0.0434450537,27.602070527,23.959000281,0.1227930863,0.0,0.0,1.0,0.0,0.0,1.2881617114,5.0,-0.023400877,-0.033692974,0.3639065865,-1.953644938,-1.222018463,0.1615230306,-453.6202978,0.2918079643,10.562489617,0.0037667072,0.0260281493,0.1135135135,-0.045346396,0.0653651238,-0.554096698,0.0,-0.006,-0.073410405,-0.021256039,2.0,9.7375916038,0.2645364065,0.0,0.057692308,0.0194332123,0.0148320698,1.2747835197,0.9119833341,5.9554109e-07,2.8636364767,1.1675064891,1.363071402,-0.983269229,0.0552674422,0.0990676066,0.2026953786
13777,0.8061969922,-0.072837253,-0.490912936,0.0388741205,0.3675618876,0.8652704106,-0.210288629,-0.083720812,0.2879523295,-0.001211306,0.0114463788,-0.183744172,-3.09627747,0.1526870919,0.1837441723,13.0,0.0,-0.289566237,-0.156651313,-0.10658407,0.0134003455,0.1324821754,-0.065944549,0.0255948181,-0.121410262,0.5553379193,0.0,2.424095443,-0.128289368,2.424095443,-0.128289368,2.4446085218,3.2142221503,-0.127875104,0.0,0.0,0.0,0.0,1.0,0.401991266,3.0,0.1473028701,-0.806383126,0.6462057463,8.588285773,1.4316960883,0.1297552473,-420.2328366,0.0991112115,11.471155104,0.0219353008,0.0038016099,0.0054964253,0.0066694867,0.3232035077,-0.008879855,6.0,0.0012903226,2.8654786974,-0.224107846,4.0,11.376114414,0.8890163245,0.0,0.1000000015,0.0343347167,0.0605693226,0.7200304701,2.8699929782,1.0351663e-07,2.2603605e-08,1.9594562208,3.8394686812,-0.17292073,0.0747617772,-0.732903242,0.5763807416
44652,0.6104261287,0.1027388831,-8.215436228,0.020401102,1.4824148983,5.4631302256,0.0998215737,0.0150318285,0.7687858159,1.006554202,-0.039440332,0.0101846837,0.20593075,0.0815817878,0.0101846837,20.0,-0.001839673,-0.070866142,-0.021761096,-0.05591629,0.0242352287,0.1428508296,0.0970892169,0.0200725117,0.1771443822,0.3931974855,0.0,1.1038939522,0.1361345015,0.3134075201,0.4111606419,93.797433683,62.911728818,0.1480395924,0.0,0.0,1.0,1.0,0.0,2.9565254823,6.0,0.0763974194,-0.087622573,-0.109294443,-0.281201175,0.3040904471,-0.072074993,2072.041828,0.0597681503,15.538652331,-0.003299634,0.0097606036,0.0301945398,-0.01616307,0.000430827,0.0083827518,0.0,0.0,3.5806898462,-0.057154387,4.0,14.499351444,0.5443695001,0.0,0.0857142881,0.0268245752,0.027655642,0.7739433513,2.3880337695,1.3650619e-09,3.0100585e-08,0.5613094378,0.315068285,0.2488969765,0.0304950306,0.4234321966,0.2283599379
38746,1.4264755207,0.0868812551,-9.430336715,0.0,2.6014822829,3.3005139302,0.0452124652,0.0407308632,0.0624521266,0.0131542888,0.0237847873,-0.012153458,-0.552428394,0.1348769272,0.012153458,21.0,0.0074630341,0.5454545455,0.2096710234,0.1541471114,0.1639148103,0.0393032086,-0.179571981,0.0051102277,0.0731250712,0.5540762858,0.0,3.2018321872,0.1422686276,1.4409885063,0.1906438922,16.460716598,3.0483661437,0.0452011159,0.0,0.0,0.0,0.0,0.0,0.1020202185,7.0,-3.605315621,0.5259812395,1.1755229775,-0.419090909,-0.430519381,0.1459080844,-6.182174099,0.0774738727,10.489157395,0.0022197753,0.0067589348,0.0191713883,0.1434642002,0.0441928415,0.0114946252,1.0,0.0124501937,4.8544839255,0.0,5.0,8.1799006184,0.1625277062,0.0,0.0526315793,0.0227372468,0.0219561842,1.2652452183,0.9937778089,2.1856346e-06,1.9090910119,0.8842248499,0.7818535851,0.5421122718,0.0457773533,0.0255451726,0.1358033377
60871,0.2378165183,0.0432406194,12.154070885,0.0,0.1253249249,0.3413518255,0.1785911221,0.2277038895,0.6631844985,0.5219358568,0.1759651104,-0.100114497,-0.762807076,0.0762248698,0.1001144967,21.0,0.0145649096,0.1111111111,0.2172949576,0.1003160803,0.0115506285,0.1483880527,-0.317636266,0.2581584589,0.2568445053,0.5896369673,0.0,2.0677783543,-0.156511933,1.5018632954,-0.173638729,6.2307412334,5.1925306215,0.5733493007,0.0,0.0,0.0,0.0,0.0,1.0286579232,6.0,-0.036116987,-0.194785626,0.9248504035,0.875086395,0.2671346743,0.1036110683,1823.2773733,0.0483580267,14.973571444,0.0069104062,0.0385437328,0.0567000244,0.0195385822,0.1508643755,0.0370856631,8.0,0.0,0.7496387872,0.0591679486,7.0,15.604120531,1.8183961105,0.0,0.0772727281,0.0314175339,0.0401179996,0.4712055568,3.5032379373,1.0712289e-09,1.1348936e-08,2.1714207604,4.7150681185,0.3758982492,0.050226716,-0.061010128,0.3587418989
14198,0.851108089,0.0538305435,-0.139526262,0.0041984943,0.1983417854,0.86322907,0.0282271968,0.0858776396,0.3916743177,0.005992388,0.0859913243,-0.002052747,-0.040374626,0.0560039316,0.0020527472,21.0,0.0204794545,-0.009803922,0.0773965323,-0.191213698,-0.057499116,0.1342791688,-0.078577689,0.0493114097,0.0894946066,0.7074237273,0.0,6.4164978765,-0.049941536,4.9043449853,-0.05332406,2.041582333,4.5066354065,0.4312037809,1.0,0.0,1.0,0.0,0.0,0.5036308714,4.0,0.1944925737,-0.190268814,0.5354292082,-0.972258224,-0.123268036,0.1215254165,-336.1093517,0.0686646617,12.670000039,-0.004642813,0.0052229456,0.0067647952,-0.023991634,0.3809897879,-0.019945417,0.0,-0.009074089,0.6959770597,-0.058188265,6.0,11.885736519,0.4546353457,0.0,0.0777777806,0.0231847318,0.0348475341,1.2543776432,1.9647870604,1.2488733e-07,5.1766135e-08,1.0886823723,1.1852293077,0.2465389278,0.0392725521,0.0232736679,0.6450906917
14331,0.7863128115,0.0386097265,0.3982392742,0.0,0.074134447,0.5759531187,0.0176444174,0.0993665875,0.3356742057,0.0074988972,0.6560337045,0.039485443,0.8401953943,0.0061700121,0.039485443,15.0,0.1314760308,-0.21875,-0.259585743,-0.086257766,-0.016885281,0.4106435176,-0.216056629,0.158094943,0.0655956184,0.6874430649,0.0,10.124170246,-0.369260959,6.8494728622,-0.470404499,1.643587575,5.1935131195,1.142533424,0.0,0.0,0.0,0.0,0.0,0.3560383387,2.0,0.1377951989,-0.399214893,0.4706339308,-0.093879846,-0.213608005,0.0716914971,-497.9163517,0.0686646617,11.316265604,-0.008016232,0.0025207058,0.0027583607,-0.033115485,0.3810850985,0.0148467049,1.0,-0.008695652,4.2954214446,0.0158730168,3.0,11.419295872,0.9749351772,0.0,0.0212765951,0.0071953677,0.0073588392,1.2924743583,0.3787295371,1.5589226e-07,7.0000003798,0.7651891335,0.58551441,-2.883061669,0.046388399,0.0067632917,0.5750817952
45583,0.8176667746,0.0543461935,-19.60713478,0.035578026,0.6523040015,1.9659260468,0.100518875,0.0621490652,0.4209564954,0.0036319613,0.1137234858,-0.042327534,-1.11139163,0.1147460981,0.0423275336,21.0,0.0226308221,0.0315789474,0.1070030529,0.0949292622,-0.021407416,0.1361699949,-0.006010869,0.0623112951,0.0243081779,0.5156273179,0.0,3.1787722417,-0.197698478,1.1054883425,-0.213458962,213.85436454,6.8455936645,0.1771114604,0.0,0.0,1.0,0.0,0.0,0.68863969,6.0,0.0186314948,-0.123228178,0.3531184642,-0.116271793,-1.970305602,0.1139194713,-393.3451694,0.1215864161,12.32603608,-0.002429407,0.0078976263,0.0142167732,0.0169166412,0.0244676898,0.0190273244,1.0,-0.006629834,2.8230452675,-0.031914894,2.0,10.510555876,0.2806940958,0.0,0.0352941193,0.0138316183,0.0206200267,0.6238238658,0.794620765,5.6841644e-08,5.984941e-08,0.4725915414,0.223342765,0.0612843675,0.025817723,0.2405403414,0.350575611
14702,0.1984688988,0.0505271922,8.1898812866,0.0,0.1315196152,0.3407272935,0.304146496,0.7416103579,0.8769070839,1.1316227528,0.6049353545,0.1333980571,0.6857217109,0.0158795995,0.1333980571,21.0,0.0778497375,0.6218254579,0.8447211031,-0.170320308,-0.038818181,0.1319564452,0.0208991052,0.2459532556,0.8457719629,0.6492434765,0.0,2.6825227362,0.0822046062,2.1865292069,0.1021887639,3.9799215423,3.7443667225,0.5601735307,0.0,0.0,1.0,0.0,0.0,1.5230599505,6.0,0.2503239982,0.4598233055,22.372558758,-0.475218949,0.6109322774,41.359683524,8239.8542355,0.0271844052,15.71489696,0.0291889479,0.0589045806,0.0966816129,0.0572929283,0.259438001,0.0239811383,8.0,9.97506e-05,1.0038740762,0.1325636804,6.0,16.713173552,4.5000994182,0.0,0.0562913902,0.0257505224,0.0359357207,0.4534971808,9.2906019266,1.688273e-10,4.7679026e-09,2.4542833021,6.0235065268,0.2123298847,0.0541070824,-0.496920174,0.3346821976
15537,0.595626501,0.0324656962,2.1609931293,0.0101972337,0.1164409291,0.6454815196,0.0409106871,0.0556125641,0.4335377299,0.0025855211,0.1435914442,0.0609019627,1.3005720229,-0.00975828,0.0609019627,15.0,0.1391662202,0.56,0.1848580637,-0.178667454,-0.191453235,0.1203381978,-0.030929811,0.1799023902,0.0399717015,0.5992419565,0.0,5.6885577631,-0.099964097,3.3165930831,-0.307031391,4.7761399126,4.8841338784,0.458230198,0.0,0.0,1.0,0.0,0.0,0.5058955312,3.0,-0.401134641,0.4593188705,0.1374188023,0.0318594914,0.1747593406,-0.067164696,-529.2522598,0.0295456463,10.709204202,-0.006078034,0.0066212637,0.0078007466,-0.007680745,0.1883629885,-0.027393374,0.0,-0.011870242,0.5527330174,0.0303361043,3.0,10.286067788,0.5717732207,0.0,0.151515156,0.0590269647,0.0613378812,1.0950907178,1.8950815961,1.3154982e-06,0.9545454996,0.2934170765,0.0860935808,1.1133437156,0.0476449645,0.0549260971,0.3346821976
68830,0.6033571588,0.0850156249,-1.326487551,0.0,0.6966880623,2.5835071308,0.1237401765,0.4556941936,0.7426068819,0.1957182503,0.345350277,0.1757459184,2.2668307399,-0.107700407,0.1757459184,11.0,0.2485727915,0.1917973462,0.2837432212,-0.314179627,-0.040845602,0.0311644178,-0.409424896,0.5067677355,0.6079792783,0.5443277765,0.0,2.3984362506,0.096899427,0.348733896,-0.371329213,26.921859615,199.14006515,0.157324101,0.0,0.0,1.0,0.0,0.0,1.7300428104,3.0,15.064430756,-0.038407608,0.1548358035,-1.165268551,0.9059103001,-0.032048964,-1221.50642,0.0297952462,11.852072692,0.0011323285,0.0083911612,0.0212375057,0.0966031114,0.0133670132,0.077861045,0.0,6.47059e-05,-0.465195246,0.0521935048,4.0,11.692639458,0.6980435585,0.0,0.0327868834,0.0163916422,0.0188198563,0.6630071204,0.8782362024,1.0067577e-07,6.8373169e-08,1.394459533,1.9445173891,0.3522818319,0.0518254912,-0.357142863,0.7740749106
85631,0.2067177815,0.0361732473,4.5049473901,0.0072255752,0.1013459287,0.2973291908,0.4363607781,0.1906815454,1.0396024442,0.9899326032,0.4685124311,-0.107798636,-0.844539448,0.0667229817,0.1077986358,10.0,-0.006841423,0.0,0.1111912495,-0.100683268,0.0311153572,0.3731054499,0.195676128,0.038577434,0.0896156347,0.6848054415,0.0,2.4071553003,-0.118997193,2.3699335441,-0.104419065,1.9358030239,5.3889043317,0.5548732684,0.0,0.0,0.0,0.0,0.0,1.4171025906,4.0,0.1347553378,-0.516816889,0.0467265357,8.3075121153,1.2295054549,0.0437911371,1052.7904134,0.0991112115,14.281353669,0.0043116535,0.036286247,0.0519999134,0.0139681268,0.3905836633,-0.010433731,0.0,-0.000735294,-0.226268995,0.0343304584,7.0,15.550813911,3.1243493559,0.0,0.0501567386,0.0331371405,0.0310844912,0.5747047954,19.527034554,7.643494e-10,4.9733377e-09,0.9863236196,0.9728342825,-1.170136424,0.0566716148,0.0335759176,0.5763807416
16185,0.172224108,0.0929329971,3.1298674967,0.0854531772,0.2179940797,0.4440327307,0.5718157182,0.1029015323,0.969388479,-0.009578544,0.2055802332,-0.041561947,-0.166374072,0.1083946382,0.0415619465,12.0,0.0103230159,0.1297297297,0.1038624735,-0.05738275,1.6192343779,0.514379085,0.3842452862,0.0388408059,-0.004425421,0.8180145692,0.0,1.6876800738,-0.091312519,1.6683185433,-0.100724914,2.2791162072,2.839794526,0.5155768141,0.0,0.0,0.0,0.0,0.0,1.9826610563,5.0,0.1463756468,-0.387087159,0.0122328621,8.1997361534,0.410368236,0.0854627936,-432.3866486,0.0991112115,11.946783648,0.0060159568,0.0640478224,0.1214045573,0.0111482019,0.559767141,-0.012363995,2.0,0.0015423076,1.9761821854,0.0224166103,5.0,9.5045014105,0.2749611198,0.0,0.1764705926,0.064863697,0.0649476682,1.9892605211,5.3980940013,3.370737e-06,4.7727273028,-0.001704299,2.9046356e-06,0.7735148388,0.0412046551,0.2040668921,0.5763807416
17057,0.2270855662,-0.009807012,8.9657769007,0.0,0.0867948583,0.199962173,-0.083092764,0.5903799194,0.369356579,0.3997811417,-0.05306921,0.222300171,5.7942857143,-0.066631642,0.222300171,20.0,0.0324461788,0.0181818182,-0.045833779,-0.463355484,0.0801849241,0.10625,-0.169219283,0.0591742859,1.1483405789,0.588393394,0.0,4.8148148148,0.9251369354,3.9812169312,1.113786332,2.4707104279,2.483435412,-0.050119332,0.0,0.0,1.0,0.0,0.0,0.630898102,3.0,0.1007903992,-0.187100899,0.4194041213,1.323569668,0.307905062,-0.085905964,-1596.868518,0.2099248347,11.440886889,0.0022147765,0.0008149382,0.0011569998,0.0107260691,0.2578468131,0.0055470047,0.0,-0.446727366,0.2899744712,0.034999554,1.0,11.648877987,2.0479126701,0.0,0.0722891539,0.0372371909,0.0433275037,0.7544735886,12.405516583,2.9257331e-08,6.6411335e-09,1.5804105214,2.4976974161,0.0451854622,0.0536586705,-0.6208674,0.3319044857
18570,0.4539139173,0.0616670739,36.539374223,0.01411163,0.1085932854,0.8838847375,0.18064273,0.1793440048,0.5091609786,0.0063239979,0.4486294525,-0.078687238,-0.663184452,0.1025637184,0.0786872378,21.0,0.0032306846,0.1890756303,0.0971764053,0.0890831712,0.0444540542,0.0619410433,-0.061344019,0.2078308668,0.1291295424,0.5204583928,0.0,0.6120719878,-0.231674901,0.4104125278,-0.227580847,73.387044302,49.259344894,0.9961324996,0.0,0.0,0.0,0.0,0.0,0.602474572,4.0,-0.083799696,0.0002040898,-0.143350106,-0.568011252,0.3345333927,0.0968245975,-915.1945625,0.0375389476,13.368300178,-0.001691105,0.0255870165,0.0321260745,0.0174593421,0.0150551883,-0.023358369,0.0,-0.003333333,0.2139172058,-0.050470696,7.0,12.949521348,0.6653735462,0.0,0.0476190485,0.0176289158,0.0190532348,0.6947528008,2.2152915373,8.7872217e-09,3.0928739e-08,0.5818636025,0.3385652519,0.392219105,0.0319400847,0.0249578955,0.063043176
