firms,nincr,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42
65832.0,1.0,0.096774193548387,0.2477064220183487,0.2363636363636363,0.2035398230088496,0.1623931623931624,0.0625,0.1147540983606556,0.1147540983606556,0.2142857142857142,0.2363636363636363,0.0708661417322835,-0.0354609929078014,-0.0684931506849315,0.1623931623931624,-0.3732718894009217,-0.3818181818181818,-0.1904761904761904,-0.2879581151832461,-0.1952662721893491,-0.3365853658536585,-0.3429951690821256,-0.2272727272727273,-0.3761467889908256,-0.2842105263157894,-0.2093023255813954,-0.1337579617834394,-0.0872483221476509,-0.276595744680851,-0.2608695652173913,-0.2608695652173913,-0.2228571428571428,-0.2648648648648648,-0.3061224489795918,-0.1282051282051282,-0.18562874251497,-0.0354609929078014,0.0303030303030302,-0.0215827338129496,0.1333333333333333,0.0149253731343284,-0.0144927536231883,-0.3429951690821256
65453.0,2.0,0.006578947368421,-0.0064935064935064,0.0928571428571427,0.0,-0.0316455696202531,-0.0192307692307692,-0.0496894409937888,-0.0999999999999999,0.006578947368421,0.0551724137931035,0.150375939849624,0.2749999999999999,0.4854368932038835,0.5,0.4571428571428571,0.4854368932038835,0.3783783783783783,0.4433962264150943,0.5,0.9615384615384616,1.25,1.353846153846154,1.1857142857142855,1.2173913043478262,0.9615384615384616,1.0675675675675675,1.1549295774647883,1.125,0.9870129870129872,1.013157894736842,0.8658536585365855,0.9367088607594938,1.095890410958904,0.8,0.8214285714285714,0.8,0.8658536585365855,0.8888888888888888,0.8433734939759037,0.8888888888888888,0.8658536585365855,0.6276595744680851
66413.0,1.0,0.0,-0.04,-0.0103092783505154,0.0,0.2151898734177215,0.1294117647058823,0.0909090909090908,-0.04,-0.1111111111111111,-0.04,-0.1192660550458715,-0.0769230769230768,-0.0103092783505154,0.1999999999999999,0.263157894736842,0.4545454545454546,0.5483870967741935,0.5,0.6000000000000001,1.0,0.92,0.9591836734693876,1.2325581395348837,1.5945945945945947,1.1333333333333333,0.7777777777777777,0.92,1.1818181818181817,1.2325581395348837,1.5945945945945947,1.6666666666666663,1.5945945945945947,1.823529411764706,1.4615384615384617,1.7428571428571429,1.3414634146341462,1.1818181818181817,1.1333333333333333,1.0,0.8461538461538463,1.0,1.1333333333333333
21020.0,3.0,-0.1452282157676349,-0.1004366812227074,-0.1326315789473684,-0.0678733031674208,-0.1522633744855966,-0.0964912280701754,-0.1857707509881423,-0.2822299651567944,-0.2313432835820895,-0.2182163187855788,-0.2655971479500891,-0.2092130518234165,-0.2313432835820895,-0.2137404580152672,-0.1857707509881423,-0.2720848056537103,-0.2327746741154562,-0.2076923076923077,-0.1362683438155136,-0.1825396825396825,-0.237037037037037,-0.2015503875968992,-0.1792828685258963,-0.098468271334792,-0.0720720720720721,-0.22117202268431,-0.2030947775628626,-0.1857707509881423,-0.224105461393597,-0.3016949152542373,-0.3256955810147299,-0.2720848056537103,-0.2695035460992907,-0.1252653927813163,-0.1889763779527559,-0.10239651416122,-0.1289640591966173,-0.1825396825396825,-0.1522633744855966,-0.2196969696969697,-0.1540041067761807,-0.1139784946236559
85041.0,0.0,-0.2708333333333333,-0.1176470588235294,-0.0789473684210526,-0.2526690391459074,-0.2708333333333333,-0.3823529411764705,-0.5833333333333333,-0.5661157024793388,-0.4230769230769231,-0.4642857142857143,-0.3636363636363636,-0.25,-0.139344262295082,-0.139344262295082,-0.1176470588235294,-0.2164179104477611,-0.0454545454545454,-0.0454545454545454,-0.2335766423357664,-0.2808219178082192,-0.375,-0.3518518518518518,-0.2808219178082192,-0.1101694915254237,0.0714285714285714,-0.054054054054054,-0.0454545454545454,-0.2808219178082192,-0.2164179104477611,-0.2605633802816901,-0.375,-0.3597560975609756,-0.2164179104477611,-0.1796875,-0.3930635838150289,-0.5625,-0.5550847457627119,-0.4927536231884057,-0.3518518518518518,-0.4414893617021277,-0.4166666666666666,-0.518348623853211
62500.0,0.0,0.0,0.0666666666666666,0.0,-0.0588235294117647,-0.1111111111111111,-0.0857142857142857,-0.1111111111111111,-0.1111111111111111,0.1428571428571428,0.2307692307692308,0.1428571428571428,0.1034482758620689,0.3333333333333332,0.6000000000000001,0.7777777777777777,0.8823529411764706,0.8823529411764706,1.2857142857142856,1.1333333333333333,1.1333333333333333,1.0,1.1333333333333333,0.8823529411764706,1.6666666666666663,1.4615384615384617,1.4615384615384617,1.4615384615384617,1.2857142857142856,1.1333333333333333,1.0,1.1333333333333333,0.6842105263157894,1.6666666666666663,3.0,1.6666666666666663,1.9090909090909087,2.2,1.6666666666666663,1.6666666666666663,1.4615384615384617,0.6842105263157894,0.7777777777777777
10496.0,0.0,-0.2083333333333333,0.1875,-0.24,-0.2692307692307693,-0.3448275862068966,-0.3214285714285714,-0.4722222222222222,-0.5581395348837209,-0.62,-0.6481481481481481,-0.7121212121212122,-0.6935483870967742,-0.6935483870967742,-0.7007874015748031,-0.6607142857142857,-0.6833333333333333,-0.7361111111111112,-0.7654320987654322,-0.7790697674418605,-0.7625,-0.7934782608695652,-0.6724137931034483,-0.6346153846153846,-0.6607142857142857,-0.6041666666666667,-0.7205882352941176,-0.7790697674418605,-0.8061224489795918,0.5833333333333333,0.1875,0.1176470588235294,0.0555555555555555,0.2666666666666666,-0.05,-0.05,-0.5681818181818181,-0.5777777777777777,-0.6274509803921569,-0.6041666666666667,-0.6779661016949152,-0.6545454545454545,-0.5869565217391304
27991.0,3.0,-0.0337837837837837,0.0141843971631205,0.0916030534351144,0.0287769784172662,-0.1333333333333333,-0.1062499999999999,-0.1637426900584795,-0.2011173184357542,-0.2011173184357542,-0.1538461538461538,-0.2228260869565217,-0.2666666666666667,-0.2777777777777778,-0.2704081632653061,-0.227027027027027,-0.192090395480226,-0.192090395480226,-0.1734104046242774,-0.1686046511627906,-0.1172839506172839,-0.1226993865030674,-0.0891719745222929,-0.1062499999999999,-0.0774193548387096,-0.0833333333333333,-0.0833333333333333,-0.0137931034482758,0.0,0.0070422535211267,0.0141843971631205,-0.0069444444444444,-0.0137931034482758,0.0287769784172662,0.1171875,0.3490566037735849,0.3619047619047619,0.5212765957446808,0.6823529411764706,0.8101265822784811,0.7023809523809523,0.6627906976744187,0.6627906976744187
20482.0,0.0,0.0458333333333333,0.1155555555555556,0.0818965517241379,0.0502092050209204,0.1057268722466959,0.1784037558685445,0.1357466063348416,0.0635593220338983,0.0590717299578058,0.0726495726495726,0.1057268722466959,0.1461187214611872,0.2067307692307691,0.2549999999999999,0.224390243902439,0.1566820276497695,0.1255605381165918,0.2184466019417474,0.200956937799043,0.1409090909090908,0.0329218106995885,0.0203252032520324,0.0818965517241379,0.1106194690265487,0.028688524590164,0.0329218106995885,0.0546218487394958,-0.5290806754221389,-0.5246212121212122,-0.485655737704918,-0.5068762278978389,-0.5088062622309197,-0.5444646098003629,-0.455531453362256,-0.4670912951167728,-0.4176334106728538,-0.4216589861751152,-0.4176334106728538,-0.393719806763285,-0.389294403892944,-0.3802469135802468,-0.3463541666666666
10560.0,2.0,0.0614035087719297,0.2099999999999999,0.2736842105263157,0.2474226804123711,0.2736842105263157,0.2604166666666667,0.2222222222222223,0.1747572815533979,0.3010752688172042,0.4404761904761904,0.5125,0.8059701492537314,0.5921052631578947,0.4938271604938271,0.4404761904761904,0.2736842105263157,0.2604166666666667,0.2346938775510203,0.4756097560975609,0.3152173913043479,0.3296703296703296,0.3908045977011494,0.3595505617977528,0.3152173913043479,0.2604166666666667,0.1203703703703704,0.1747572815533979,0.1415094339622642,0.1980198019801979,0.1634615384615385,0.1415094339622642,0.1862745098039215,0.2099999999999999,0.1308411214953271,0.0803571428571428,0.1308411214953271,0.0431034482758621,0.0803571428571428,0.110091743119266,0.0614035087719297,0.1415094339622642,0.1634615384615385
