firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
85885,0.8653804861,0.0882653233,-5.988497717,0.0,0.3424441001,5.0992636263,0.1341348102,0.1131882576,1.3760771141,0.0,0.1121976325,19.0,-0.132916333,0.3333333333,0.1314697609,-1.452824187,0.2924383546,0.7027027027,0.1924651925,-0.232802687,0.1135807504,0.6098833639,0.0,3.8968540485,-0.010276765,2.1572975761,1.1079032412,146.93607306,8.971006412,0.2841130604,0.0,1.0,0.0,0.0,0.0,1.902324633,5.0,0.2423086231,0.9226279139,0.2425411679,0.3325911829,-0.484863553,-1384.806207,0.1134016527,8.6966170943,0.0389951804,-0.035099794,-0.053060517,0.3800004405,0.0287326161,-0.000540152,0.0,0.1402420308,2.7308354937,-0.095548513,1.0,8.3239277787,1.293766012,0.0,0.0927859247,0.0311941667,0.0544343794,0.9942670203,5.6086931398,1.7911292e-06,1.9090909282,0.3699015054,0.1368271237,0.9043500232,0.070681425,-0.135596478,0.1749248569
85914,0.1979464244,0.0462761951,3.5067330769,0.0,0.3025306253,1.4199272006,0.2115003305,0.1290617252,0.858932533,0.0083300721,0.0602067707,19.0,0.0687710696,0.0204081633,0.171918266,0.0725592917,0.0148830322,0.1715686275,0.1412080961,0.1365000652,0.2534798535,0.6324334258,0.0,1.2717173961,-0.008912249,0.6925127749,-0.068875946,9.4411538462,71.565597668,0.2331988586,0.0,0.0,1.0,1.0,0.0,2.3992673993,7.0,0.0170383183,0.2271199784,-0.211719266,-0.546710628,-0.814986464,15386.465625,0.2317239642,16.690166703,0.0009055627,0.0175438596,0.043053961,0.0451926532,0.2430587691,0.0011798956,1.0,0.0005008598,0.4649149478,0.0535360891,6.0,17.285064135,2.1546760141,0.0,0.0229995865,0.0127862277,0.0190138955,0.3651497291,4.9038625715,5.052116e-11,8.0191484e-09,1.4541364111,2.114512702,0.1224497828,0.0499231379,-0.053189405,-0.005354229
18092,0.1419675733,0.031921113,49.702518653,0.003784338,0.0332798044,0.1583427463,0.2963012165,0.0690887105,0.7255361151,-0.012532574,0.2383392851,22.0,0.0191458282,0.5676470588,0.1618017694,0.0473445288,0.0176105557,0.2212137219,0.2279229277,0.0183091542,0.1260179732,0.480643712,0.0,3.5605037619,-0.146014571,2.3180388128,-0.181831113,9.5422955817,3.466587545,1.255129279,0.0,0.0,0.0,0.0,0.0,0.9405567383,6.0,-0.603295726,0.0099721632,0.4946665397,2.2904474611,4.8782787569,8836.8071552,0.0505077949,16.028462259,0.0024651389,0.0338049457,0.0417294453,0.0058706644,0.048730308,0.0193039423,0.0,-0.001388464,0.4264296432,0.0056279227,6.0,16.648041296,2.0175266546,0.0,0.0302261226,0.022509922,0.0282606961,0.4195880878,8.0137563118,1.270236e-10,7.2633379e-09,0.6010769397,0.3612934874,0.3786709611,0.0323714788,-0.453345287,0.057298639
18244,0.8101230425,0.0751837648,-0.169568627,0.0,0.2762464046,1.1226030681,0.1161728053,0.0795553791,0.0854704248,0.0116391853,0.0015932793,21.0,-0.044021075,-0.0546875,-0.039741662,-0.167233133,-0.059044441,0.1667479278,-0.115084526,-0.033148075,0.1089904845,0.7126736045,0.0,3.6769181483,0.0883174127,3.3712958514,0.1678602649,2.204,4.475394171,0.3218756784,0.0,0.0,0.0,0.0,0.0,0.1177403478,5.0,-0.581251793,-0.196241508,-0.127668019,2.9586029303,6.7168428019,-1339.152285,0.0505077949,10.704854887,0.0090512496,0.0262538746,0.034396712,0.05264557,0.5339880821,0.0053818412,1.0,0.0121305002,22.204442726,0.2940004673,5.0,10.869773031,1.2237602677,0.0,0.088709712,0.0362865788,0.05615692,0.7336525295,3.8008853286,1.4314538e-07,2.056607e-08,0.3702504307,0.1370853814,3.2324436056,0.0514646916,0.1158242099,0.057298639
84839,0.0761326468,0.0081093506,29.506260032,0.0,0.0119986639,0.1003151799,0.1133907415,0.1307816346,0.997199355,0.0074937191,-0.055700156,19.0,-0.012386984,0.1353383459,0.2894613782,0.2254289376,0.0398745195,0.4574132492,-0.368769716,0.008444369,0.1671060637,0.7310753527,0.0,8.6581687612,0.3417115952,7.5224416517,0.3944452697,3.245799893,2.6882921209,0.7341365462,0.0,0.0,1.0,0.0,1.0,1.1906814034,7.0,-0.531015437,0.1101325337,0.0623578267,2.2246125345,6.0888200423,-1061.817285,0.0505077949,11.866700314,0.0001211876,0.0236957768,0.0326444649,0.012977264,0.1526377036,-0.028930324,2.0,-0.013539652,1.4860190687,-0.19237303,5.0,11.934112306,1.3985076463,0.0,0.0689779669,0.0498344326,0.0753070312,0.6564648859,11.371050527,2.0289747e-08,7.2017841e-09,1.4509003914,2.1051119458,0.252467895,0.0780528339,-0.093065426,0.057298639
67176,0.9948009673,0.0846054788,-2.869961223,0.001569688,0.8633825436,3.3493400721,0.0339323249,0.1993216508,0.8148566976,0.0019754417,0.3878174029,20.0,0.0272142999,0.0434782609,0.0552685052,-0.347460862,0.0066265387,0.1352661411,0.0177945208,0.1284306682,0.0728546574,0.5695485474,0.0,1.588603452,0.1165203496,0.4782390785,1.2893007454,13.711495942,119.8803066,0.2478179351,0.0,0.0,1.0,0.0,0.0,1.3541225424,4.0,0.0133360733,-0.058932356,-0.011090823,0.4338977795,-0.156312206,-480.4395582,0.0755908592,14.063461942,-0.001468129,-0.011029156,-0.020601302,0.0642390953,0.0643685214,0.0014623325,0.0,-0.002207541,1.4782828873,-0.001617141,2.0,13.434781275,0.6283773214,0.0,0.0317177959,0.0150417731,0.02598905,0.4661545281,2.3061889804,3.9407845e-09,3.187644e-08,1.0448505721,1.091712718,0.1693018769,0.0344839111,0.3113398736,0.1281116496
20670,0.29822016,0.0260702537,5.6407961936,0.0,0.1472736647,0.5868133974,0.099848795,0.0897909528,0.2460685068,0.011190234,0.0421321108,21.0,0.0789472279,-0.235294118,0.2855943385,0.1282405728,-0.374636566,0.7760785209,0.9718190165,-0.047367657,0.1149719393,0.5081339075,0.0,2.7396396763,-0.050269942,1.9159786897,-0.123450465,5.6142127548,6.92265461,0.2881760549,0.0,0.0,0.0,0.0,0.0,0.3760810603,5.0,1.2943936928,-0.023561158,-0.376213663,3.0111408707,-0.500438819,-1986.223462,0.0377775352,11.835741437,0.0121399611,0.0090630677,0.0116218699,0.2055319983,0.1274031795,0.0150561959,1.0,0.0,1.146835609,-0.032658819,4.0,11.93714805,1.6416600628,0.0,0.0352760777,0.0244854083,0.047287191,0.4119617358,1.9842320261,3.0349042e-08,1.7469762e-08,1.9946600903,3.9786688757,0.0059073732,0.093083039,0.3225892909,-0.040236103
64899,0.7034145895,0.0652091667,-10.7634748,0.0016999459,0.9411102771,1.0509810398,0.1028081865,0.7390798197,0.3434457644,0.1748217847,0.5737305736,29.0,0.1008488518,0.015625,0.3004881367,-0.292891886,0.0430647394,0.0753434145,-0.194419018,0.3143999524,1.0235313843,0.3182187702,1.0,2.0115235744,-0.114984736,0.7866492782,-0.097680564,95.659979535,5.5863707128,0.1165204521,1.0,0.0,1.0,0.0,0.0,0.8111455135,5.0,0.0028229337,-0.103031215,-0.017553518,0.3331246001,-0.29757183,-978.8007548,0.0421814493,13.371092801,0.0048743049,0.0145274689,0.0348875203,0.0317380514,0.0017271224,-0.023853557,1.0,0.0004079413,0.4689265537,0.0501575107,4.0,9.4240540263,0.0092337644,0.0,0.0211699773,0.0114137109,0.0123549132,0.7756493095,0.0238284844,1.169971e-06,7.6363695948,0.5558498016,0.3089690019,-0.317295248,0.0393835337,0.2271629074,0.0977515509
22905,0.3113475464,0.0761371494,5.5044825666,0.0,0.8725035202,0.7614985469,0.1658845103,0.0220242264,0.4801624466,0.9982271353,-0.04627892,29.0,-0.003365987,0.009009009,0.0476568243,-0.117691986,0.0003521625,0.1334517095,0.0686559542,0.0112272649,0.2786444397,0.201691313,0.0,2.3433442963,0.3277558997,1.8367664878,0.4050314726,8.6795514463,7.8129888362,0.0991684924,0.0,0.0,0.0,0.0,1.0,2.0127635663,8.0,4.2623729494,-0.053742109,-0.086422075,31.653255716,522.72438608,-3079.171488,0.0253560383,13.686381614,-3.7953e-05,0.0241806433,0.0832388232,0.0115452603,0.0720469631,-0.005913012,2.0,0.0009839292,0.7674594113,0.0116142818,5.0,13.82435033,2.0293983707,0.0,0.1309801638,0.0295477229,0.0255629072,0.8237948317,12.271204156,1.6081994e-09,8.0322677e-09,0.2088870033,0.0436337802,0.5132866704,0.0582704331,0.1225844186,-0.064236144
47175,0.9755965766,-0.000345237,-1.698490665,0.0064309787,0.6181104905,4.2894268192,-0.004434417,-0.04372516,0.646989024,-0.028844276,-0.033277257,30.0,0.0289338825,0.0958358693,-0.02374294,0.2285621812,-0.01992003,0.3378869881,0.3938554399,0.0298248251,-0.050228585,0.6444717291,0.0,2.4807117854,0.0233884497,1.1912989089,-0.0993573,12.480535974,16.867088597,0.1375729484,0.0,0.0,1.0,0.0,0.0,1.0489448341,4.0,0.0099128167,0.1096969009,-0.13629156,0.2309395241,-0.400801224,378.550445,0.2317239642,14.937181492,0.0040592006,-0.003124151,-0.005284843,0.0837392974,0.2590554577,0.0068836257,0.0,0.0030840401,0.649769268,0.0475022211,3.0,16.252051486,2.895902605,0.0,0.0341137275,0.0141998975,0.0224996725,0.3274589867,3.0809667028,3.985554e-10,1.0571382e-08,1.3204203271,1.7435098403,0.1061560685,0.0576495571,-0.312310411,-0.005354229
23660,0.2430267447,0.0350392909,21.358648086,0.0063890824,0.1187256631,0.3622366672,0.1782892328,0.088020036,0.5047635529,0.0045603751,-0.015252815,21.0,-0.0175019,0.0216606498,0.0474483406,0.0206819185,0.0086451624,0.1493486649,0.0068368992,-0.005635038,0.1467729474,0.4074350771,0.0,3.1755832305,0.1031260158,1.6804775152,0.4917172187,11.064988735,9.8534237654,0.4190448115,0.0,0.0,1.0,0.0,0.0,0.7763652775,7.0,-0.01640724,-0.078329323,-0.041388512,-0.491040203,-0.105493625,6381.0764952,0.1496010161,15.776877509,0.0021073708,0.0258570535,0.0384889794,0.0097101013,0.092720654,0.0046828434,0.0,0.0,0.7690207829,0.0253251521,6.0,16.072930862,1.3487593701,0.0,0.0111566875,0.0101787005,0.0181358686,0.392919304,4.4690907204,1.995362e-10,1.4188274e-08,0.8668522216,0.7514327741,0.0246969039,0.030149423,0.0231589701,0.0429538034
23975,0.334204018,0.0492221689,70.311105654,0.0111939109,0.1499321774,0.6689259551,0.1633778925,-0.014432752,0.4407024843,0.0156507083,-0.2779178,29.0,-0.004007909,0.0518067044,0.036048538,-0.013868322,0.0239646749,0.1465208533,-0.014602772,0.0227368028,0.1741292901,0.4150319302,0.0,2.311170571,0.5504878914,1.4162229625,0.5629128076,88.806660278,5.812475499,0.3711281413,0.0,0.0,0.0,0.0,1.0,0.7573329191,8.0,0.7056773763,-0.000141249,0.0115730875,0.4179381018,-0.286829488,-1077.668517,0.0395943272,14.107052354,0.0018950535,0.0282106872,0.0403243219,0.0137419975,0.0455400045,0.0007712105,2.0,-0.000112867,0.1539182017,0.0164772258,6.0,13.779439808,0.9921195652,0.0,0.0238141231,0.0116504756,0.0175449519,0.4346381348,2.7922001634,1.1137666e-09,1.5968573e-08,0.7446416617,0.5544912044,0.1885848535,0.0292375295,0.009500413,0.0761861595
82542,0.5906342466,0.0739011536,8.3191038407,0.02004451,0.3558020312,1.3908813611,0.1631086757,0.026379603,0.4732739807,-0.067457376,0.106931677,29.0,0.0266003368,-0.116022099,0.1678781214,0.1896367393,-0.078925467,0.1137286294,-0.094094445,0.0145148439,-0.01672472,0.4393344921,0.0,2.2989009102,0.2052321115,1.2490125365,0.1886995839,61.937411095,7.2545818061,0.3120607519,0.0,0.0,1.0,0.0,1.0,0.7173282991,5.0,12.376023621,0.1603871144,-0.240635891,31.21203074,-0.956800023,-3372.369453,0.0251574359,10.977848156,0.0023383102,0.0298169077,0.050166161,0.0248040829,0.0237271546,-0.001942821,3.0,-0.001820776,-0.100346021,0.0159697749,5.0,8.8805298843,0.1332983469,0.0,0.0152866095,0.00908952,0.007857783,1.0500765206,0.3763791499,3.4363538e-07,7.6363639257,0.2069886194,0.0428442886,-3.046234707,0.0276727809,-0.194195933,-0.064236144
30680,0.645052567,0.1289085747,-4.502307076,0.0095338115,1.2508772688,4.6544479605,0.134307622,0.5587554081,0.5333336992,0.0458296124,0.6670449059,30.0,0.1986522312,0.3468817477,0.6575165558,0.1304215345,0.3551265034,0.1573545372,-0.025357263,0.3585281863,0.30318405,0.5795612742,0.0,1.8178351119,-0.042036974,0.9939640857,-0.171093996,38.579358849,7.8530275698,0.1981554993,0.0,0.0,0.0,0.0,0.0,1.2856551063,5.0,0.1524655618,0.3409387997,0.1772056154,3.6767229462,-0.862450876,-1165.348812,0.0488030706,14.50803974,0.0131205279,0.0252623515,0.0773265403,0.5101455068,0.0621509764,-0.023014631,0.0,-0.000285878,0.8046145293,-0.06617781,2.0,15.654465375,3.5885735393,0.0,0.0526823439,0.0313202019,0.0543795931,0.4555793937,12.288627302,5.586812e-10,3.9491231e-09,1.1098007693,1.2316577475,-0.00201145,0.0494740864,0.4585330852,0.6813519776
56274,0.3270946294,0.0494746064,9.3895882353,0.0369882556,0.6433063464,0.9908635802,0.1021625433,-0.056345131,0.2393473732,-0.029007107,-0.082377101,29.0,-0.047375536,-0.380952381,-0.268009799,-0.686452422,0.1229012577,0.1223263889,-0.130486636,-0.034084425,0.0372590172,0.319992568,0.0,1.7138625395,0.0757318607,0.8548510567,0.1675310648,23.861485376,10.489815082,0.1093640562,0.0,0.0,1.0,0.0,0.0,0.7064500076,5.0,0.022789389,-0.349195461,-0.414130899,-0.04319536,-0.863982311,10297.095045,0.0421814493,16.447129659,0.0052962829,0.0093093895,0.0276184318,0.0114143056,0.0263732188,-0.00308667,0.0,0.0007633588,0.922293527,-0.021256566,2.0,16.103077055,0.7161052594,0.0,0.0267203357,0.013407435,0.0183242353,0.3972915059,1.5220580113,2.114103e-10,2.5249303e-08,0.465895501,0.2170586178,0.0283688224,0.0289670094,0.0990480572,0.0977515509
27642,1.0919999476,0.0427053722,-1.610006353,0.0,0.5719375925,2.0058425141,0.0581955202,0.0111447222,0.6791912116,0.0,-0.04043956,21.0,-0.007283091,0.0149253731,0.0372578241,0.2020663554,0.0391994052,0.6393442623,-0.074633305,-0.063206496,0.040439341,0.4674764604,0.0,1.9340357306,0.1290560142,1.8795235914,0.1457438827,4.8640406607,4.4434126524,0.1256168686,0.0,0.0,0.0,0.0,1.0,1.064902646,7.0,3.1582657141,-0.01314137,-0.293016739,2.8987675278,-5.24204638,-1631.751438,0.0388121315,8.9335982396,0.0264289126,0.0507806579,0.0873761085,0.1742274389,0.2478349866,0.0052035489,1.0,0.0977245634,22.204442726,0.2940004673,5.0,8.4951479217,1.4075173096,0.0,0.1734693348,0.0433516263,0.0232317483,1.0303724205,1.3184522827,2.1614944e-06,0.9545455163,1.1086587218,1.2291241614,-0.305682021,0.1519992875,1.2285861521,-0.01956961
31318,0.5587280545,0.0336211576,2.2475729232,0.012756645,0.1212181196,0.7436594176,0.0577283072,0.2884726642,0.6284802574,0.0591030591,0.1011715557,21.0,-0.008073945,-0.130584192,0.117251686,-0.784171817,0.0189448135,0.161130152,0.1132930711,-0.02782398,0.2615403715,0.6036379932,0.0,6.0695493022,0.2250133824,4.4998284146,0.4599306726,5.5000554549,3.3446717626,0.4492133472,1.0,0.0,1.0,0.0,0.0,0.7792939211,7.0,4.2717247885,-0.098517689,-0.226015277,31.900636224,521.85701075,-3186.078108,0.0253560383,11.762923122,0.0003752662,0.0044269518,0.0056452695,0.0075182251,0.3311584788,0.0358789717,0.0,0.0069420108,1.9468103301,-0.003498334,5.0,10.908665002,0.5254363164,0.0,0.0405904204,0.0169327789,0.0322421938,0.8615817095,1.693274458,6.440388e-08,3.9169119e-08,0.9293896585,0.8637651374,0.0973651968,0.0623705719,0.1511313243,-0.064236144
31668,0.3316004655,0.0553444862,91.149042146,0.0091890972,0.1135576499,0.7081202232,0.1941995113,0.0868352124,1.136260107,0.0517241379,-0.166980325,26.0,0.1299353325,-0.064935065,0.2203376206,0.2068555192,0.0708302862,0.082111437,-0.039889764,0.1490149186,0.2134505419,0.5480261434,0.0,3.370918053,0.294632763,0.5376874101,-0.174038656,116.32950192,13.927522936,0.4743326489,0.0,0.0,0.0,0.0,0.0,1.7022275326,5.0,0.5769142662,0.1319332862,-0.073301033,-0.238838228,-30.80549455,-1300.49027,0.1164404847,10.577146057,-0.002997698,0.0250373072,0.0331043555,-0.003335928,0.0177898147,0.0004414672,0.0,-0.001801401,2.2584140675,-0.006579228,3.0,9.0535461645,0.3259279086,0.0,0.0557692237,0.0181341652,0.0159294189,1.175236125,1.2251774729,1.0933646e-06,7.31053e-08,0.1172079717,0.0137377086,0.1446023321,0.0352867002,-0.438566315,0.139724926
