firms,roaq,roeq,cash,nincr,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22
45583.0,0.0288787543,0.0461420639,0.2146797728,3.0,0.9351220585,-0.057642013,-0.0788177339901478,-0.1302325581395349,-0.1869565217391304,-0.3125,-0.1904761904761904,-0.0922330097087378,-0.4006410256410256,-0.4174454828660436,-0.3199999999999999,-0.322463768115942,-0.3175182481751825,-0.1869565217391304,-0.0410256410256409,-0.0260416666666666,0.1402439024390243,0.1265060240963855,0.2222222222222223,0.2466666666666666,0.2302631578947369,0.0331491712707181,-0.0555555555555555,0.0388888888888889
57920.0,0.012128689,0.0212713777,0.2439227998,2.0,3.228286385,-0.094912271,-0.1049999999999999,-0.0913705583756345,-0.0478723404255319,-0.0773195876288659,-0.0478723404255319,-0.0427807486631015,-0.1788990825688073,-0.0529100529100529,0.0654761904761904,-0.0271739130434782,0.1548387096774193,0.2785714285714284,0.5982142857142858,0.584070796460177,0.8080808080808082,0.8453608247422681,0.6272727272727272,0.4793388429752065,0.5565217391304347,0.4916666666666667,0.7378640776699028,0.4319999999999999
10559.0,0.0076698608,0.0168024512,0.0076136963,0.0,-0.225511872,-0.011087289,0.0264650283553875,0.1265560165975103,0.0402298850574711,0.1312500000000001,0.242562929061785,0.1407563025210083,0.1652360515021458,0.5210084033613445,0.5338983050847457,0.5252808988764044,0.5514285714285714,0.4795640326975476,0.6554878048780488,0.8039867109634551,1.0185873605947957,0.9963235294117648,1.1720000000000002,1.0884615384615386,1.1547619047619049,1.2911392405063291,1.3405172413793105,1.770408163265306
63095.0,-0.008304753,-0.02895543,0.0124839412,1.0,-0.954692557,0.0161290318,0.0327868852459016,-0.0307692307692307,-0.1710526315789473,-0.2125,-0.25,-0.1923076923076923,-0.1923076923076923,-0.0999999999999999,-0.1486486486486486,-0.0999999999999999,-0.0999999999999999,-0.0597014925373133,0.1886792452830188,-0.0454545454545454,-0.015625,-0.0869565217391304,-0.125,-0.2222222222222222,-0.25,-0.2588235294117647,-0.34375,-0.4324324324324324
61938.0,0.0193894099,0.03269528,0.0703364079,2.0,-0.379229872,-0.009708738,-0.0252525252525253,0.0265957446808511,-0.0203045685279187,-0.0153061224489795,-0.0853080568720379,-0.1105990783410137,0.0265957446808511,-0.3057553956834532,-0.2576923076923076,-0.2851851851851852,-0.2431372549019608,-0.2024793388429752,-0.1227272727272726,-0.035,0.1352941176470588,0.0489130434782609,0.0157894736842105,-0.0153061224489795,-0.0252525252525253,0.0157894736842105,0.0432432432432432,-0.0492610837438424
58018.0,0.0022127083,0.0071786099,0.0015960885,2.0,0.7661248863,-0.064429012,-0.0237288135593219,0.032258064516129,-0.0136986301369863,0.0285714285714284,0.1076923076923077,0.0867924528301886,0.1612903225806452,0.2100840336134453,0.3980582524271845,0.4399999999999999,0.3333333333333332,0.4922279792746113,0.7041420118343196,0.9591836734693876,1.3225806451612905,1.4,0.7888198757763976,0.7888198757763976,0.9328859060402686,1.1492537313432836,1.1984732824427482,0.9726027397260272
27289.0,-0.062357236,-0.272540665,0.04122937,0.0,3.9828571429,-0.046468221,0.0740740740740741,-0.1714285714285713,-0.3012048192771084,-0.2162162162162162,-0.275,-0.4081632653061224,-0.3894736842105263,-0.1944444444444444,-0.2564102564102564,-0.1830985915492957,-0.1830985915492957,-0.09375,0.1599999999999999,0.3488372093023255,0.5263157894736843,0.6111111111111112,1.4166666666666663,1.2307692307692308,1.5217391304347827,1.9,2.0526315789473686,2.411764705882353
47642.0,0.0421802489,0.0503724099,0.30907058,1.0,-0.0321489,0.0087505691,-0.0147058823529411,-0.1518987341772152,-0.2429378531073446,-0.3020833333333333,-0.2872340425531915,-0.26775956284153,-0.1976047904191616,-0.1464968152866241,0.1260504201680672,0.0634920634920634,0.0151515151515151,0.072,0.1452991452991452,0.2523364485981307,0.7866666666666666,0.675,0.2641509433962263,0.2181818181818182,0.2407407407407407,0.1858407079646018,0.0634920634920634,-0.021897810218978
29946.0,0.0204512374,0.0443626029,0.0019768419,1.0,2.5511551155,-0.053986608,-0.0253623188405797,0.1302521008403361,0.0846774193548387,0.0228136882129277,-0.0659722222222222,-0.0912162162162162,-0.0850340136054421,0.05078125,-0.1003344481605351,-0.0627177700348432,-0.088135593220339,-0.169753086419753,-0.0659722222222222,-0.0037037037037036,-0.0182481751824817,0.0074906367041198,-0.03584229390681,-0.0819112627986348,0.0074906367041198,0.1350210970464134,0.0846774193548387,-0.0692041522491349
10866.0,0.037390019,0.0633256658,0.0160284468,2.0,0.0151187905,-0.011186051,0.0396825396825397,-0.0437956204379561,-0.0642857142857142,-0.569078947368421,-0.5596638655462185,-0.5604026845637584,-0.541958041958042,-0.4449152542372881,-0.4018264840182648,-0.4151785714285714,-0.4045454545454545,-0.3609756097560975,-0.2361516034985422,-0.1148648648648649,-0.1381578947368421,-0.0839160839160839,-0.0038022813688213,0.0355731225296442,0.212962962962963,0.1801801801801801,0.1696428571428572,0.1541850220264318
29970.0,0.034193709,0.0454044523,0.3245895878,1.0,2.2064590542,0.1423083046,-0.065040650406504,-0.1153846153846154,-0.1901408450704225,-0.1353383458646616,-0.1481481481481481,-0.0416666666666666,0.1057692307692308,0.0176991150442478,0.1057692307692308,0.2921348314606742,0.1979166666666667,0.5972222222222223,0.619718309859155,0.5753424657534247,0.7164179104477613,0.6911764705882353,0.796875,0.7692307692307692,0.796875,0.8253968253968254,0.6428571428571428,0.7424242424242424
44257.0,0.0111131642,0.0198603642,0.0983684143,0.0,0.8148148148,0.0917747077,0.0263157894736842,0.1641791044776119,0.0196078431372548,0.0,0.1142857142857143,0.3,0.21875,0.2580645161290322,0.4181818181818182,0.6082474226804124,0.7142857142857142,1.0526315789473686,1.0259740259740258,1.2608695652173911,1.5161290322580645,1.328358208955224,1.5161290322580645,1.5161290322580645,1.4375,1.2941176470588234,1.2608695652173911,1.2285714285714286
45655.0,0.0307897651,0.0698747074,0.0040490306,4.0,3.2887323944,0.2088425606,0.119047619047619,0.3722627737226278,0.4242424242424243,0.4351145038167938,0.6785714285714286,0.709090909090909,1.088888888888889,1.1860465116279069,1.0434782608695654,1.088888888888889,1.473684210526316,1.7246376811594204,1.892307692307692,1.8484848484848488,1.892307692307692,1.7647058823529411,1.7246376811594204,1.5753424657534247,1.8059701492537317,1.8484848484848488,1.8484848484848488,1.5066666666666668
62818.0,0.0324837886,0.0826664595,0.0294938127,2.0,-0.459274829,-0.034905006,-0.1184210526315789,-0.021897810218978,-0.216374269005848,-0.3197969543147207,0.2523364485981307,0.3535353535353536,0.6341463414634145,0.5227272727272727,0.9142857142857144,1.126984126984127,0.9142857142857144,0.8873239436619718,1.126984126984127,1.061538461538461,1.09375,1.3103448275862069,1.2711864406779665,1.2711864406779665,1.576923076923077,1.9777777777777776,2.1904761904761907,2.526315789473684
49402.0,0.0086935372,0.0313774141,0.0408443578,2.0,0.8106363485,0.1411192976,-0.1869158878504673,-0.1470588235294118,-0.1386138613861386,-0.3307692307692308,-0.1030927835051546,-0.0842105263157895,0.0740740740740741,-0.0113636363636363,0.2985074626865671,0.5,0.1599999999999999,0.144736842105263,0.2608695652173913,0.403225806451613,0.5,0.4745762711864407,0.2794117647058822,0.1756756756756756,0.2428571428571428,0.5,0.2794117647058822,0.2428571428571428
25320.0,0.0235357208,0.0407793952,0.0472489707,1.0,0.5205910091,-0.023234037,0.0622119815668202,0.0720930232558139,0.1582914572864322,0.1299019607843137,0.182051282051282,0.2805555555555554,0.2359249329758712,0.2913165266106443,0.2293333333333334,0.1912144702842377,0.3885542168674698,0.3885542168674698,0.5418060200668897,0.5627118644067797,0.6763636363636363,0.5164473684210527,0.6582733812949639,0.5787671232876712,0.6824817518248176,0.752851711026616,0.6763636363636363,1.0131004366812228
30314.0,0.0101831091,0.0380852551,0.0785879812,2.0,0.5657894737,-0.030850164,0.0357142857142858,0.1298701298701299,0.2340425531914893,0.1638795986622072,0.1717171717171717,0.2700729927007299,0.2985074626865671,0.4499999999999999,0.4621848739495797,0.6148491879350348,0.5746606334841629,0.6690647482014389,1.083832335329341,1.2745098039215683,1.3046357615894038,1.4507042253521123,1.887966804979253,2.0933333333333333,2.107142857142857,2.3461538461538463,2.298578199052133,2.107142857142857
60062.0,0.0065571292,0.0165063502,0.011573745,0.0,-0.461829995,-0.010600707,-0.0476190476190476,-0.1194968553459119,-0.1715976331360946,-0.2134831460674157,-0.0410958904109589,0.0108303249097472,0.25,0.5135135135135136,0.6091954022988506,0.4814814814814814,0.7073170731707317,0.9047619047619048,0.9444444444444444,1.1705426356589146,1.1875,1.2222222222222223,1.1052631578947367,1.2400000000000002,1.204724409448819,1.1875,1.121212121212121,1.1705426356589146
40352.0,0.0026982403,0.0068368025,0.0049096118,1.0,-0.102274139,-0.008050267,-0.0223463687150837,0.0542168674698795,0.0670731707317073,-0.0112994350282485,0.0,-0.0789473684210526,0.0355029585798816,0.3358778625954197,0.3888888888888888,0.3999999999999999,0.3671875,0.4227642276422765,0.6055045871559632,0.7156862745098038,0.8617021276595744,0.6355140186915889,0.7857142857142858,0.4957264957264957,0.6203703703703705,0.6355140186915889,0.4957264957264957,0.4583333333333332
26841.0,0.0173714429,0.0245921092,0.1645070936,0.0,-0.706372162,-0.073250135,-0.03125,0.0064935064935065,-0.0127388535031847,-0.0773809523809523,0.0,0.1397058823529411,0.1567164179104476,0.3839285714285714,0.3839285714285714,0.3839285714285714,0.4761904761904763,0.2704918032786885,0.2015503875968991,0.2015503875968991,0.1567164179104476,0.4903846153846154,0.4485981308411215,0.3963963963963963,0.8023255813953489,0.8674698795180722,0.7613636363636365,0.8452380952380953
48047.0,0.0280850723,0.0677697346,0.2619161792,0.0,0.3715170279,0.0257451534,0.1294117647058823,0.1034482758620689,0.1098265895953756,0.0549450549450549,0.2972972972972973,0.3061224489795917,0.263157894736842,0.5238095238095237,0.5867768595041323,0.6695652173913043,0.641025641025641,0.6000000000000001,0.7142857142857142,0.9793814432989691,1.0210526315789474,1.1818181818181817,1.3414634146341462,1.3703703703703702,1.5945945945945947,1.526315789473684,1.313253012048193,1.0425531914893615
60417.0,0.0833173128,0.3700137552,0.1126662767,2.0,1.3064748201,0.0472312495,-0.0574712643678161,-0.1368421052631578,-0.1717171717171717,-0.1632653061224489,-0.0574712643678161,0.1884057971014492,0.0249999999999999,0.0,0.2238805970149253,0.607843137254902,0.4909090909090909,0.7446808510638299,0.8636363636363635,0.7083333333333333,0.5185185185185186,0.7446808510638299,0.5471698113207548,0.7826086956521738,0.9069767441860466,0.9069767441860466,0.7083333333333333,0.607843137254902
30568.0,0.0102059087,0.0233351528,0.1676031557,2.0,3.0,0.0380478185,-0.081967213114754,-0.0344827586206896,-0.1884057971014492,-0.2112676056338028,-0.1999999999999999,-0.081967213114754,0.0980392156862746,-0.0508474576271186,0.1428571428571428,0.2444444444444444,0.2444444444444444,0.3023255813953489,0.3658536585365854,0.3999999999999999,0.3658536585365854,0.3999999999999999,0.3333333333333332,0.3658536585365854,0.3333333333333332,0.2173913043478261,0.2444444444444444,0.2444444444444444
43000.0,-0.002412813,-0.007478009,0.0932131168,0.0,-0.43902439,-0.027269808,-0.0802919708029197,0.0039840637450199,-0.0802919708029197,-0.0418250950570342,-0.1399317406143344,-0.0735294117647058,0.0370370370370369,0.1052631578947369,0.3193717277486911,-0.16,-0.2921348314606742,-0.0999999999999999,-0.0270270270270269,0.1402714932126696,0.26,0.2352941176470588,0.0,0.1999999999999999,0.4736842105263157,0.6799999999999999,0.5555555555555556,0.7027027027027026
50155.0,0.00712064,0.0423525766,0.0172703148,0.0,2.233256351,-0.015326806,-0.0463320463320463,0.0291666666666665,-0.0313725490196078,-0.0783582089552238,-0.0463320463320463,-0.1018181818181818,-0.03515625,0.1330275229357798,0.2107843137254901,0.15962441314554,0.2602040816326529,0.4615384615384614,0.7769784172661871,0.802919708029197,1.1858407079646018,1.0756302521008403,0.7152777777777777,0.8161764705882353,0.976,0.0466101694915255,0.0206611570247934,-0.0040322580645161
45460.0,0.0129173431,0.0189088655,0.0773695712,1.0,5.9398907104,0.0150746303,0.0,-0.0092592592592593,-0.0092592592592593,-0.0695652173913043,-0.044642857142857,0.1505376344086022,0.0594059405940594,0.2159090909090908,0.7258064516129032,1.0576923076923077,1.018867924528302,0.9814814814814814,1.183673469387755,1.0576923076923077,1.0576923076923077,0.9107142857142858,0.7258064516129032,0.5735294117647058,0.5735294117647058,0.4861111111111111,0.4861111111111111,0.4078947368421053
41152.0,-0.066793737,-0.31385285,0.0137113252,0.0,-0.471861472,-0.100062538,-0.1904761904761904,-0.3584905660377359,-0.3703703703703703,-0.276595744680851,-0.2608695652173913,-0.1052631578947368,-0.1707317073170732,0.0303030303030302,0.0625,0.4166666666666667,0.3076923076923077,0.4782608695652173,0.4166666666666667,0.1724137931034481,0.096774193548387,0.2592592592592593,0.0625,0.2142857142857142,0.3600000000000001,0.4782608695652173,0.4166666666666667,0.096774193548387
52388.0,0.0025609971,0.0055045772,0.0044801561,2.0,0.6745277484,0.0164224878,-0.1721854304635761,-0.074074074074074,-0.0566037735849056,-0.3315508021390374,-0.3386243386243386,-0.6312684365781711,-0.6223564954682779,-0.5659722222222222,-0.5915032679738562,-0.5265151515151515,-0.4318181818181817,-0.371859296482412,-0.2732558139534884,-0.1228070175438597,0.0964912280701755,0.1061946902654866,0.0683760683760683,-0.0234375,0.1261261261261261,0.1210762331838564,0.0775862068965518,0.1061946902654866
31026.0,0.0091351034,0.0216936251,0.0315226932,2.0,2.6363636364,-0.082869514,0.0223463687150837,0.0280898876404493,0.1296296296296295,0.1656050955414012,0.1158536585365854,0.2620689655172414,0.3863636363636364,0.7102803738317758,0.8300000000000001,0.7941176470588236,1.1785714285714284,1.2048192771084336,1.4729729729729728,1.7313432835820897,1.815384615384616,1.5416666666666663,1.6142857142857143,2.05,2.05,2.0,1.7313432835820897,1.6142857142857143
19828.0,-0.000171909,-0.000628086,0.0668812039,0.0,0.3923739237,-0.070197046,-0.0909090909090909,-0.0625,-0.1176470588235294,-0.1176470588235294,-0.1428571428571429,0.1538461538461537,0.1538461538461537,0.25,0.25,0.4285714285714286,0.4285714285714286,0.3636363636363635,0.5,0.25,0.5,0.4285714285714286,0.5,0.5,0.5,0.4285714285714286,0.3043478260869565,0.25
59707.0,0.0092640887,0.0164715438,0.2071258307,2.0,0.7100470035,-0.031533746,-0.0682926829268292,0.0852272727272727,0.0977011494252872,0.1369047619047618,0.1506024096385543,0.2483660130718954,0.0437158469945355,0.0,0.0670391061452513,0.2993197278911566,0.1717791411042943,0.2402597402597401,0.854368932038835,0.4692307692307693,0.8365384615384615,0.9690721649484536,0.8365384615384615,0.4253731343283582,0.0324324324324323,-0.151111111111111,-0.5318627450980392,-0.5341463414634147
63546.0,0.017610541,0.0235653132,0.1211797678,1.0,4.8203991131,-0.06779418,0.0235294117647058,-0.0645161290322581,-0.0543478260869565,0.0235294117647058,0.1153846153846154,0.144736842105263,-0.0113636363636363,0.0874999999999999,-0.0842105263157895,0.2253521126760562,0.2253521126760562,0.359375,0.6730769230769231,0.8510638297872339,0.4745762711864407,0.5818181818181818,0.403225806451613,0.4262295081967213,0.8913043478260869,1.0232558139534884,0.5818181818181818,0.5535714285714286
22699.0,0.0153814799,0.0468999184,0.0492639279,3.0,-0.412345679,0.0088166427,0.0784313725490195,0.0784313725490195,0.0280373831775699,0.0576923076923077,0.0377358490566037,0.0576923076923077,0.264367816091954,0.1827956989247312,0.2359550561797752,0.3414634146341464,0.4285714285714286,0.6666666666666667,0.8333333333333333,0.8032786885245902,0.71875,0.6176470588235294,0.3414634146341464,0.3253012048192771,0.3414634146341464,0.3414634146341464,0.25,0.2087912087912087
49154.0,0.0137634681,0.0322528046,0.0199640917,2.0,1.0345727508,-0.026736605,0.0746268656716417,0.0786516853932584,-0.0136986301369863,-0.5183946488294314,-0.4792043399638336,-0.4705882352941176,-0.473491773308958,-0.3987473903966597,-0.3484162895927601,-0.3469387755102041,-0.4024896265560166,-0.352808988764045,-0.2340425531914893,-0.1603498542274052,0.006993006993007,-0.0367892976588628,0.0549450549450549,0.0285714285714284,0.0706319702602229,0.180327868852459,0.2467532467532467,0.1999999999999999
19350.0,0.0099921182,0.0258922533,0.0365448234,3.0,2.7692843635,-0.005967712,-0.0854430379746835,-0.0707395498392282,0.0358422939068099,0.0547445255474452,-0.0236486486486486,-0.0524590163934426,0.0069686411149825,0.0433212996389891,0.10727969348659,0.2245762711864407,0.2350427350427351,0.3632075471698113,0.5210526315789474,0.4029126213592233,0.5792349726775956,0.445,0.4236453201970442,0.2142857142857142,0.1606425702811245,0.1201550387596899,0.0284697508896796,0.0176056338028169
57883.0,-0.042755276,-0.175278125,0.0254042649,0.0,-0.391662194,-0.073761627,-0.0253164556962025,-0.1538461538461538,-0.3185840707964602,-0.2935779816513761,-0.2935779816513761,-0.1444444444444445,-0.2299999999999999,-0.1538461538461538,-0.2803738317757009,-0.1720430107526881,-0.1444444444444445,-0.2222222222222222,0.013157894736842,-0.1979166666666666,-0.2596153846153846,-0.3063063063063063,-0.4832214765100671,-0.5523255813953488,-0.5157232704402516,-0.6091370558375635,-0.6637554585152838,-0.7083333333333333
49429.0,0.0156189779,0.040213596,0.0215887867,2.0,1.5285171103,-0.006391279,-0.0022123893805309,0.0636792452830188,0.0841346153846154,0.0367816091954023,0.1683937823834196,0.199468085106383,0.4455128205128205,0.0586854460093897,0.1868421052631579,0.0712589073634204,0.0973236009732361,0.2704225352112677,0.4137931034482758,0.5392491467576792,0.5340136054421769,0.6580882352941178,0.5714285714285714,0.8713692946058091,1.1578947368421053,1.4644808743169395,1.4644808743169395,1.3489583333333337
44943.0,0.0495549675,0.0826313678,0.2553051849,3.0,3.4868004224,0.2010489572,-0.0638297872340425,-0.0434782608695651,-0.1698113207547169,0.0731707317073171,0.0232558139534884,0.6296296296296295,0.6296296296296295,0.4193548387096775,0.4193548387096775,0.8333333333333333,0.5714285714285714,2.142857142857143,2.3846153846153846,3.888888888888889,3.888888888888889,3.0,3.0,3.0,3.0,2.6666666666666665,2.6666666666666665,2.6666666666666665
43211.0,0.0140204038,0.0430024843,0.1252340607,6.0,0.0560351355,0.0008403361,-0.1914893617021277,-0.1555555555555555,-0.1555555555555555,0.0555555555555555,0.0555555555555555,0.4074074074074074,0.4615384615384614,0.3571428571428572,0.52,0.8095238095238095,0.5833333333333333,1.1111111111111112,1.2352941176470589,1.375,1.2352941176470589,0.8095238095238095,0.7272727272727273,0.6521739130434783,0.52,0.6521739130434783,1.1111111111111112,0.8095238095238095
61313.0,0.0065638865,0.0114514609,0.1437545898,2.0,-0.154929577,0.0411813008,-0.1182795698924731,0.0249999999999999,-0.0681818181818182,-0.108695652173913,-0.0837988826815642,-0.1038251366120218,0.1232876712328767,0.0512820512820513,0.086092715231788,0.1388888888888888,0.2148148148148148,0.0789473684210526,0.2424242424242424,0.4017094017094016,0.4137931034482758,0.2615384615384615,0.2058823529411764,0.1388888888888888,0.2424242424242424,0.1156462585034012,-0.0352941176470588,-0.1182795698924731
19254.0,0.0059872923,0.0100353285,0.0847969434,2.0,-0.269148697,-0.019954036,-0.1169590643274853,-0.1881720430107527,-0.1968085106382978,-0.1271676300578035,-0.0679012345679012,0.0,0.0863309352517984,0.0785714285714285,0.0633802816901407,-0.0443037974683544,0.0342465753424656,0.055944055944056,0.3245614035087718,0.26890756302521,0.26890756302521,0.055944055944056,-0.006578947368421,-0.1117647058823529,-0.1793478260869565,-0.3258928571428571,-0.3136363636363636,-0.4323308270676691
56960.0,0.0229953684,0.0384417627,0.1100868149,1.0,-0.456264775,-0.009828069,-0.0297029702970297,0.0828729281767954,0.0888888888888888,0.0261780104712041,0.0261780104712041,-0.0297029702970297,0.1136363636363635,0.2727272727272727,0.3706293706293706,0.410071942446043,0.240506329113924,0.240506329113924,0.5680000000000001,0.7192982456140351,0.75,0.75,0.6198347107438016,0.7192982456140351,0.8317757009345794,0.8317757009345794,0.7818181818181817,0.8148148148148149
31421.0,0.0284712682,0.0339624774,0.2018415314,0.0,1.4731404959,0.0423976611,0.0354609929078013,-0.0331125827814569,-0.0759493670886075,-0.0394736842105263,0.0977443609022556,0.2478632478632478,0.2586206896551724,0.5698924731182795,0.4455445544554455,0.5051546391752577,0.5208333333333333,0.5869565217391304,0.7176470588235293,1.0277777777777777,1.085714285714286,0.9210526315789472,0.6590909090909092,0.8024691358024691,0.8481012658227849,0.825,0.5869565217391304,0.6590909090909092
28644.0,0.0148454435,0.0306201041,0.0696877346,4.0,-0.324561404,-0.054309967,0.020979020979021,0.0656934306569343,0.0503597122302157,0.0354609929078013,0.0735294117647058,0.1967213114754098,0.2920353982300885,0.2268907563025211,0.2372881355932203,0.2695652173913043,0.4038461538461537,0.3518518518518518,0.4455445544554455,0.4747474747474747,0.5368421052631578,0.1774193548387097,0.5869565217391304,0.6590909090909092,0.6781609195402298,0.3904761904761904,0.3153153153153154,0.3518518518518518
31595.0,0.0282172225,0.0401044139,0.0343402758,2.0,0.787446505,0.0486406842,-0.1634615384615384,-0.2232142857142857,-0.2368421052631578,-0.2689075630252101,-0.2868852459016393,-0.0224719101123596,0.0357142857142858,0.0357142857142858,0.1012658227848102,0.2985074626865671,0.1917808219178083,0.6111111111111112,0.8125,0.7058823529411764,0.9772727272727272,0.7755102040816326,0.74,0.7058823529411764,0.7058823529411764,0.8125,0.6111111111111112,1.0714285714285716
40141.0,0.0128652942,0.0195797231,0.0074229178,0.0,0.0987256009,-0.038778457,0.0047619047619047,0.0765306122448978,0.0292682926829268,-0.0905172413793103,-0.0704845814977973,-0.128099173553719,-0.1352459016393442,-0.0231481481481481,0.0603015075376884,0.0710659898477157,0.0549999999999999,0.0144230769230768,0.1657458563535911,0.2057142857142857,0.4161073825503356,0.3439490445859872,0.4652777777777777,0.1988636363636364,0.31055900621118,0.3270440251572326,0.1787709497206704,0.0820512820512819
31579.0,0.0303112608,0.1700960219,0.1550173371,1.0,-0.042702703,-0.209523819,-0.2777777777777778,-0.3157894736842105,-0.3809523809523809,-0.4901960784313726,-0.2777777777777778,-0.1333333333333333,0.04,-0.1612903225806451,0.0833333333333332,0.04,1.3636363636363638,1.3636363636363638,1.6,1.1666666666666663,0.625,1.3636363636363638,1.0,0.8571428571428572,0.5294117647058822,0.5294117647058822,0.2380952380952381,0.2380952380952381
