firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,secured,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
47730,0.6473812778,8.63002e-05,-1.832088889,0.0212730101,0.9823556735,2.5836566946,0.0851686523,0.0228294427,0.2379353301,0.0026588154,0.0585883009,-0.122444608,-49.42432851,0.1974118074,0.1224446081,46.0,0.0,-0.185714286,-0.078632321,0.0865914773,0.2051870073,0.348265896,-0.512622308,0.0455776418,-0.027042802,0.3151695835,0.0,1.461039619,0.0337479631,1.461039619,0.0337479631,15.189244039,6.605913504,0.0436393206,0.0,0.0,1.0,1.0,0.0,0.0,0.5408560311,6.0,-2.959039287,-0.081587985,-0.400538717,0.5695120833,-28.61276243,7.1551772161,0.1998047538,-12280.80278,0.03476008,15.016777851,0.0048608042,0.0197516482,0.0497233887,-0.048895376,0.1000211517,-0.001365451,1.0,0.0111594992,0.9773915841,0.0961523401,4.0,15.577982703,1.516966335,0.0,0.041491881,0.0139841088,0.021624814,0.4904991191,3.0978321338,6.529324e-10,1.5500324e-08,1.1598075148,1.3451534714,0.0100983881,0.046737052,0.0122879478,0.5847394935,-0.0290697674418605,-0.0457142857142857,0.0581797235023042,0.0021822149481725,-0.0367068694284216,0.0233983286908079,0.0121212121212122,0.1955743573055646,0.0652363003769207,0.5082101806239738,0.1160388821385176,-0.0367068694284216,-0.0257226199946963,-0.0329033956304291,0.0076796489303345,0.0115638766519823,-0.0139559849704775,-0.1271085768591114,-0.0814999999999999,0.0135172413793103,-0.0323939952594152,0.0107290233837689,0.0302860347728548,0.0745832114653408,0.1441918405481159,0.1597222222222223,0.1947967479674797,0.1392248062015504,0.1582597730138715,0.1775641025641026,0.2590815627141878,0.2909346451159522,0.1802120141342758,0.0973715651135007,0.0449374288964734,-0.0339205890086773,-0.0259809119830327,-0.1415887850467289,-0.1246128186800095,-0.1191560776792135,-0.1730812514067071,-0.1766024204392647,-0.1151252408477842,-0.1463754646840148,-0.1493401250289417,-0.1573394495412844,-0.0992890414317233,-0.0903689031938598
13777,0.2248086053,0.0126916281,3.84514307,0.0264035563,0.0976457199,0.2173615449,0.068522207,0.0618870498,0.4399975203,0.0327107295,0.110656703,-0.115693484,-2.853752596,0.0489103949,0.1156934844,38.0,0.0,0.0094339623,0.0621860799,-0.170050049,0.0455504082,1.4933652783,-0.306603481,0.0153307297,0.0420131406,0.6699509904,0.0,2.6479413376,0.0144612504,2.6479413376,0.0144612504,1.228688481,4.6173471428,0.3011950413,0.0,0.0,0.0,0.0,0.0,1.0,0.6192989957,6.0,-0.568774649,0.0644989554,-0.391859189,0.4675809388,-1.046428831,-0.585228027,0.1304441019,-9767.000534,0.0317627387,13.590262063,-0.002634749,0.0140912916,0.0194115226,-0.004644238,0.601902953,0.0062536974,1.0,0.002602811,0.1742443831,0.0283364281,7.0,13.112313042,1.1049141429,0.0,0.0385756604,0.0177785855,0.0340309191,0.4608761806,1.3761917619,7.6804474e-09,3.0349674e-08,1.125490509,1.2667288858,0.1380383242,0.045967187,-0.175648472,0.5847394935,0.1188118811881187,0.1699147381242387,0.3085831062670301,0.3682336182336183,0.356638418079096,0.1663630843958714,0.2189086294416244,-0.0123393316195371,0.1656553398058253,0.3518648838845883,0.1677811550151977,0.2866711319490957,0.290994623655914,0.2150537634408602,0.1850709438618136,0.2789613848202397,0.2189086294416244,0.4421921921921923,0.4608365019011406,0.5161799526440412,0.4833976833976836,0.6075313807531382,0.6574633304572908,0.7368896925858952,0.8382775119617227,0.8471153846153847,0.6689834926151175,0.583676834295136,0.0684093437152391,0.2840909090909091,0.3184625943719972,0.4586180713743357,0.505485893416928,0.4776923076923078,0.5442122186495177,0.5331205107741421,0.6517626827171108,0.487993803253292,0.547945205479452,0.6910211267605635,0.7447774750227067,0.9804123711340208,0.8668610301263364,0.7886405959031657,0.7511394712853237,0.8686770428015567,0.8578336557059962,0.8312678741658723
60871,0.2739566017,0.0278744014,26.291409893,0.0202341328,0.2162494728,0.1279380911,0.0785784155,0.0035508472,0.1903433054,0.0032120379,-0.021975116,-0.036757029,-0.645274546,0.0458610431,0.0367570293,46.0,-7.5873e-05,-0.030487805,-0.064764612,-0.225989924,-0.00894261,0.5888260554,-0.114501787,0.0153977249,0.0246607194,0.1235623468,0.0,1.844478991,0.4017447906,1.398862699,0.5345459929,5.3066277726,7.5969932315,0.2121407775,0.0,0.0,0.0,0.0,0.0,0.0,0.3312476493,4.0,0.1580411241,0.0393141308,-0.068069482,-0.129505696,-0.449138598,-0.298987748,0.0281470649,27428.152663,0.0642905452,18.28796183,0.0012048561,0.0180970788,0.0323821288,0.0046899167,0.0488832846,-0.145612509,4.0,0.0009502477,0.1961073464,-0.016805838,5.0,18.368355612,1.472248118,0.0,0.0246951263,0.0139522634,0.0242000845,0.6672923264,11.553499742,1.251297e-11,6.4322625e-09,0.917221481,0.8412952452,-0.004383342,0.0295894734,-0.29009725,0.7273596861,-0.0027076423204492,0.059318377911993,0.2429764616552772,0.2620352921021074,0.2605236139630391,0.2828036569438399,0.201320939334638,0.3043824701195219,0.3442518248175183,0.6433909648633576,0.351031636863824,0.3424145785876995,0.2397340962638843,0.3043824701195219,0.3816937072118542,0.3186252573167458,0.3414367659109534,0.2542993359441514,0.3053069903428724,0.5248395777271786,0.2674638678596011,0.3995440296380736,0.3774308152580405,0.4902892979971678,0.716532680880811,0.6028067885117494,0.7600047784016248,0.59344581440623,0.4904400606980275,0.5324526731849388,0.5359674728940784,0.516052685737806,0.6866628506010306,0.6167014155601889,0.6342762063227954,0.6035045711797999,0.6548354487251489,0.7109511090465686,0.6136911281489597,0.7097597771846351,0.7608461814270349,0.8647006708011644,0.8937017994858614,0.7179337686567164,0.933464566929134,0.7978035387431361,0.798242402050531,0.9659727782225782
14702,0.1953959844,0.0668498835,6.5225200418,0.0147036494,0.2175068743,0.3177539917,0.2668672886,0.174989487,0.4243061396,-0.002183406,0.0892691952,-0.008942166,-0.051119094,0.070267189,0.0089421659,46.0,0.0207844938,0.0909090909,0.1775739321,-0.000388961,0.0184551092,0.2025862069,-0.146682341,0.0520920942,0.2878013148,0.4961666443,0.0,2.9982058758,0.3063905085,2.1226732451,0.4021877482,2.997908679,5.5294117647,0.3537746292,0.0,0.0,0.0,0.0,0.0,0.0,0.9575115656,7.0,0.1327834479,0.1502917669,0.0900059523,-0.261094706,-0.112263427,-0.360628353,0.0180427626,45506.579635,0.0376507894,18.619636517,-0.000151768,0.0505524985,0.1068254869,0.0112714836,0.2841879425,-0.006746095,0.0,0.0013446421,0.5442222539,0.0111493934,7.0,19.048633374,1.6619018033,0.0,0.0337264836,0.0180580233,0.0274518828,0.3560613688,3.1042037838,1.244074e-11,1.1066934e-08,1.2787091886,1.6350971891,-0.009384367,0.0433309556,-0.780018329,0.631806752,0.1202780996523755,0.1721629485935984,0.63228093871349,0.6262405382674516,0.5694805194805195,0.502875796673403,0.5993382961124898,0.7208971164115345,0.9460547504025768,1.1099956350938456,0.6634549208534068,0.6671839972409037,0.5838794233289648,0.6697754749568223,0.7817913748617769,0.9374749498997998,1.0133277800916285,0.9582742556208226,1.1527499443331108,1.4988369087619544,1.1937826185613796,1.4377206253151793,1.5216484089723528,1.473899692937564,1.9529627367135003,1.5933476394849788,1.940389294403893,1.5014230271668825,1.2473268247326823,0.9880732058400166,1.0930937432344665,0.9038991729027176,0.9464465472115966,0.7385362344901998,0.6787636742490015,0.8027223568898005,0.8912363067292648,0.8321015728633694,0.7132730816941344,0.856018429641006,1.142730496453901,1.181900248250959,1.3403534253207456,1.107236268526591,1.3806944102437826,1.4853470437018,1.6692435118718945,1.8227737226277372
15537,0.9746430715,0.0167567144,-2.294868433,0.0064860491,0.5323258424,1.5142771383,0.0162158525,-0.010208805,0.4058064184,0.0093457944,-0.099339796,-0.122858484,-11.105919,0.2028554277,0.1228584844,41.0,-0.033299302,-0.104109589,-0.130487238,-0.010744011,-0.009387766,0.4464925373,-0.081365052,-0.011520263,0.0463467601,0.4113736111,0.0,2.8958889737,0.2886612053,1.4622758489,0.4924402367,10.143631436,6.6628194086,0.1688448983,0.0,0.0,1.0,0.5643855192,0.0,0.0,0.6492889667,4.0,0.1055263538,-0.020105136,-0.105012728,0.518152381,-0.178952411,3.0420184851,0.1506310013,-8553.014365,0.0376507894,11.637518848,0.0093173558,0.0073868801,0.0114597881,-0.013585467,0.0990621184,-0.004697137,2.0,0.0074418605,3.8122919958,0.1253350992,6.0,10.346152054,0.3479919125,0.0,0.0450793058,0.0197749469,0.0363570806,0.9449874795,1.0335064226,2.5435189e-07,7.9879861e-08,0.9596024392,0.9208368413,0.1007404602,0.0616101297,-0.225971268,0.631806752,0.0093896713615022,0.0717846460618145,0.360759493670886,0.3403990024937657,0.5693430656934306,0.5625,0.350502512562814,0.6718506998444791,0.5291607396870555,0.3853092783505154,-0.0101289134438304,-0.1358520900321542,-0.2164723032069971,-0.3042071197411002,-0.3221941992433795,-0.3351886209029067,-0.3457090687766281,-0.5554177005789909,-0.5839783281733746,-0.5802420929324483,-0.570343725019984,-0.4727807748896517,-0.4458762886597938,-0.4619619619619619,-0.4266666666666666,-0.4520897043832824,-0.4435817805383023,-0.5023148148148149,-0.5146726862302482,-0.4060773480662983,-0.4297082228116711,-0.4312169312169311,-0.3977591036414566,-0.3064516129032257,-0.2007434944237918,-0.2037037037037037,-0.223826714801444,-0.2641018619934283,-0.1468253968253967,-0.1730769230769231,-0.2095588235294118,-0.2210144927536232,-0.1666666666666667,-0.2293906810035841,-0.2736486486486487,-0.2950819672131147,-0.2066420664206643,-0.2246608341928179
68830,0.8394264248,0.0065468555,-0.07413135,0.0,0.0919788476,0.8133851672,-0.025012981,-0.042271559,0.0694642579,-0.047679593,-0.100946776,-0.011475261,-1.873375541,0.0188115745,0.0114752609,37.0,0.0045843892,-0.0703125,-0.108096471,-0.462607472,0.0876693321,0.1260430232,-0.016615697,0.0179399883,-0.040458147,0.6471512063,0.0,8.4181930572,-0.018914997,7.1858021277,-0.035825065,2.0446499079,14.489021879,0.5368860742,0.0,0.0,0.0,0.0,0.0,0.0,0.0866992347,5.0,1.4071979175,-0.082553302,-0.248317059,0.595574486,7.7010635307,-0.898488775,0.1055589375,-5288.062621,0.0232852488,13.138004284,0.0066133602,0.0070376146,0.0087560126,0.0110168678,0.3804191136,0.0433160275,0.0,-0.000696732,-0.010716156,0.0164812263,5.0,12.722530379,0.742142578,0.0,0.0601475909,0.0263687019,0.0326991472,0.5347622029,1.417828205,1.7974494e-08,3.4033883e-08,1.2792815164,1.6365611983,-0.011026884,0.0556443583,-0.621629904,0.3593566489,0.0412413229889752,-0.0254777070063694,0.0524143623607098,0.1659807956104253,0.2382648106183231,0.1225238444607481,0.1027821824996395,0.3043478260869565,0.2861466039004707,0.6448075682648893,0.0927010427081844,0.0152621101526211,-0.0666178623718886,-0.1671203048448557,-0.0546218487394958,0.0022271714922048,0.1138613861386137,0.0254691689008044,0.0493827160493827,0.133837261004891,-0.0947816826411076,-0.0509862299962783,-0.0402709823108768,0.0489510489510489,0.1231830861841138,0.0992958758442303,0.0314143184575974,0.0125744540039709,-0.050632911392405,-0.0064935064935064,-0.0552056317154501,0.0063141278610892,0.0230008023535703,0.0508241758241758,-0.0522794846382557,-0.0630740967544397,-0.0759753593429158,-0.1642997596679047,-0.1324563393059651,-0.1846957263135458,-0.1168321403832833,-0.2348469693938788,-0.2077464788732395,-0.1957527333894029,-0.1920152091254753,-0.1546027185324344,-0.0807498197548666,-0.0786462724316512
85631,0.0158477102,0.0198313863,29.979015723,0.0,0.1036428756,0.0622155988,0.1351750083,0.1780946062,0.572524396,0.000911577,-0.000648898,-0.034029021,-0.189538156,0.0235901907,0.0340290213,36.0,0.0,0.1386138614,0.1576214763,0.1717254163,0.0077769491,0.1990155865,-0.041629032,0.005939184,-3.265275333,0.363073024,0.0,0.8293237472,0.0039329925,0.8293237472,0.0039329925,2.0409218178,5.893951174,0.2104854861,0.0,0.0,0.0,0.0,0.0,0.0,-6.447015834,7.0,-2.686210626,0.0536747829,-0.07621057,-0.062021484,-27.53794031,-1.761100322,0.0259831371,46325.334656,0.03476008,18.037563341,-0.022551358,0.1310713251,0.9459192377,0.0022963176,0.2551168988,-0.013944101,3.0,0.0003964964,0.1404768025,-0.048216183,6.0,18.049196944,1.1618285194,0.0,0.0211115759,0.0229424779,0.0197897047,0.4097699242,4.4083795129,2.567655e-11,1.5229449e-08,0.8407027595,0.7067811298,0.049247623,0.0372926622,0.0001933362,0.5847394935,-0.0914063339228401,-0.0099918634695834,0.1778466578010809,0.2009436907901687,0.1291411884411883,0.1734128568038258,0.1598728625778669,0.3187089552238804,0.4825521829744028,0.7772579899258174,0.4534261839899411,0.4093470962993599,0.5122096090586714,0.5336097586296162,0.8826682274701407,0.878334394041977,0.9425148478844104,0.7764614842799513,0.7030694108698226,0.7241314399353675,0.556758736504195,0.7804516249228837,0.7019201706594791,0.8847146059782609,1.1571416686105276,0.9199307266435984,1.1464602707930367,0.7771442572544998,0.7974083059664199,1.1599968078480225,1.1163322145091157,1.1489540550771449,1.203574185861795,1.2091892817327596,1.3617092874776535,1.3994982701954677,1.6464751502432509,1.5289880583409294,1.2201503681177974,1.4713164974167108,1.4238160929582384,1.504106778590125,1.7517356675262843,1.48215075601682,2.080159764627512,2.208395859835781,2.214715990730012,2.4107448979591832
85914,0.1640162565,0.0642906538,2.1626204444,0.0207389206,0.5177578795,1.6899359739,0.1910429996,0.2229491373,0.7269578603,0.0019727557,0.1955085865,-0.180564372,-1.740266963,0.1761735547,0.1805643719,36.0,0.0252755497,-0.184,0.0830468857,0.1596352234,-0.032435095,0.1722085386,0.0682443459,0.0236675005,0.3184823225,0.6325011276,0.0,1.1919019105,0.0846482328,0.6584925387,0.4410670275,8.4021333333,44.544769086,0.1983303249,0.0,0.0,1.0,0.0073506891,0.0,0.0,3.2428858867,5.0,0.2363873228,-0.113501998,-0.083611884,-0.561548979,0.165493393,-3.054615434,-0.24155316,23408.599407,0.4274172795,17.170917587,0.0003206978,0.0384869352,0.1997063142,0.0622525185,0.295012325,-0.002214954,1.0,0.0006432641,1.8039356837,-0.135542547,7.0,17.605882521,1.961628531,0.0,0.0831846818,0.0262696074,0.027625861,0.5257760014,8.8568418224,6.8457e-11,9.0778296e-09,1.2102620739,1.4647342874,-0.011736736,0.0396186528,0.2609562331,1.5803753417,0.0904900290610279,0.0001838235294118,-0.0244733303451367,-0.0221942672297602,-0.0188441078351817,0.0926799879505972,0.2469348000458346,0.3935202970930975,0.4182197315261304,0.9091228070175436,0.4384666226040976,0.2849214783327429,0.2394077448747151,0.3494543650793649,0.5149658916887094,0.5773300478330192,0.7096622152395915,0.421926042075003,0.5605908504230601,0.7363970001595659,0.4624378443757559,0.5313819307627357,0.5807669959325972,0.8369345037137068,1.0547583081570997,0.6847809258399131,0.5510262257696692,0.371219758064516,0.3677727501256911,0.4503531920565107,0.4591043175113971,0.5944322344322344,0.421926042075003,0.5547935419345622,0.5022087244616233,0.4894607172187242,0.5893091865050386,0.8255326287535647,0.9439085387638442,0.9104634831460672,1.0055289347585696,0.8652725402811106,0.8981336124193267,0.8322949991581072,1.100366724570546,1.2140386571719226,1.465896215726263,1.4442946990116798
49373,0.0221676931,0.0019209234,0.4337743827,0.0639278062,1.5729997305,0.8237004377,0.0751611324,0.5491309704,0.3324237222,-0.046964745,0.8274989505,-0.024442486,-16.69996751,0.0340002816,0.0244424864,46.0,0.0,-0.06504065,-0.147068983,-0.310484231,-0.123873041,0.2496278464,-0.682389579,0.1568189773,-0.868813559,0.6578900458,0.0,1.9590661684,-0.092877885,1.9590661684,-0.092877885,0.9152283806,16.327424323,0.0450525577,0.0,0.0,0.0,0.0,0.0,0.0,1.8482661068,2.0,-0.101865594,-0.264109827,-11.05723477,-0.251093899,-0.025651904,7.1551772161,-0.01543717,-2083.762906,0.260679618,15.334391327,-0.00077192,-0.090685484,0.8280684083,-0.066731368,0.1456297779,0.0098944565,0.0,-0.025536854,-0.089165584,0.035164969,3.0,16.005200552,2.0772008649,0.0,0.0233848654,0.0092628808,0.0173310243,0.2308726355,1.4586995373,2.426616e-10,1.3732603e-08,1.0961111802,1.2014597193,0.0534646592,0.0409889472,-0.004179327,0.4106875312,0.0863808322824717,-0.0835106382978723,-0.0017381228273465,0.0577041129527318,0.1882758620689655,0.1882758620689655,0.2065826330532214,0.013529411764706,0.0348348348348348,0.2237215909090908,-0.1664247701983551,-0.2573275862068965,-0.2661839863713798,-0.293273174733388,-0.3105242096838735,-0.2705334462320068,-0.2886044591246902,-0.3777537016973636,-0.4119453924914675,-0.3436190476190476,-0.3667769202499081,-0.2802840434419382,-0.2865424430641821,-0.2696057651547265,-0.3208513992905005,-0.3620881155127731,-0.3507912584777694,-0.330873786407767,-0.3632668144863266,-0.3151828298887122,-0.2436347673397717,-0.3723132969034608,-0.3768535262206147,-0.3219205037386855,-0.3197789182787208,-0.3507912584777694,-0.3428680396643783,-0.3418640183346065,-0.303556992724333,-0.3493202416918429,-0.3556469708302169,-0.4350819672131147,-0.44257521837593,-0.3507912584777694,-0.3049616780960064,-0.2589247311827957,-0.161964980544747,-0.1971109040074558
18973,0.3610792972,0.0470112801,5.8801437216,0.0191427185,0.1168887291,0.4523778816,0.1589612283,-0.012824589,0.4769706941,-0.018887862,-0.088538302,-0.024878966,-0.254589789,0.058979872,0.0248789664,37.0,0.0135882917,-0.114754098,-0.068363712,0.0071071512,-0.01541542,0.1493116388,-0.309574048,0.0560887854,0.0144550727,0.4204474129,0.0,2.7406180065,0.1566424439,2.0108129626,0.0733915706,4.9682231912,7.3969872966,0.4635586625,0.0,0.0,0.0,0.0,0.0,0.0,0.6462773898,4.0,103.81764376,0.2672242264,-0.181345251,0.2984664557,0.0712054069,0.1014317976,-0.012927972,-2335.269139,0.1707603697,14.766312859,-0.000491858,0.0262480363,0.0350522092,-0.004533032,0.2298138394,0.0009446327,0.0,-0.000435635,-0.029993228,-0.008523756,8.0,14.694079092,0.8673824047,0.0,0.025705412,0.0129083312,0.0193224202,0.3075550358,0.8153826321,1.5046413e-09,3.4649545e-08,0.9561076239,0.9141417885,0.1224260787,0.030274676,-0.103861993,0.5749076999,-0.1308216584627035,0.0391579900407423,0.2171261930010604,0.1471764117941028,-0.0208999786734912,-0.001305199042854,-0.0194361384023922,-0.1020927048699394,0.0544327055581075,0.0172834035009969,-0.0302070130967471,-0.1708506411414123,-0.1982186517638841,-0.1945614035087719,-0.1851260205892795,-0.1345900094250707,-0.0275365388688838,-0.1125072491784264,-0.0691403081914031,-0.0084233261339092,-0.0590284894445584,-0.0107735401853048,-0.0295920524202072,0.0268396331916795,0.0563736769443166,0.0539485766758491,0.1394887068751551,0.0493714285714284,0.1349814585908526,0.2002614379084966,0.1909208819714656,0.1771794871794871,0.2612637362637362,0.2358008075370121,0.2275401069518716,0.2002614379084966,0.2113456464379945,0.1741687979539641,0.2065703022339027,0.2097496706192356,0.3766116941529234,0.3828313253012045,0.3542772861356931,0.2788300835654596,0.178690629011553,0.1878395860284605,0.2002614379084966,0.2629986244841813
19271,0.4301333639,0.0442111364,6.6434494196,0.0,0.5073564481,1.1952039701,0.0334587871,0.2578003499,0.5267625713,0.0,0.4750579232,-0.018612394,-0.35422641,0.0598718885,0.0186123937,46.0,0.021016076,-0.00177305,0.0486532299,-0.475232484,-0.06058024,0.0751922762,-0.016036734,0.2153479782,0.0716262559,0.5442904697,0.0,2.6237453727,-0.008537698,1.5057054536,0.1372208153,36.478717523,5.9388030598,0.1820734847,0.0,0.0,1.0,0.9720233463,0.0,0.0,0.9781601588,3.0,-0.103546471,-0.183017426,-11.05723477,0.2773999941,-1.660455817,-4.397696891,0.0184683024,-16191.26509,0.0426379215,11.674594794,-0.001519921,0.0094279477,0.020548522,0.0529532573,0.0508655314,-0.05980785,0.0,-0.002598005,-0.310813756,0.011065173,4.0,8.7869256054,0.1777018839,0.0,0.0360942557,0.0181198069,0.0180075667,1.0028907079,0.1407626009,1.3054206e-06,2.3811586e-07,0.5449792741,0.2970024092,0.4073553458,0.0719385415,-0.087360902,0.2340139322,-0.0806805708013171,-0.1018766756032171,-0.0821917808219178,-0.0851993446204258,0.0096443640747438,0.0403726708074532,0.0114734299516909,0.0628172588832487,-0.0806805708013171,-0.2739488513220632,-0.0417620137299771,-0.1211962224554039,-0.3243243243243243,-0.3745332337565348,-0.3210376976084313,-0.4448127278753729,-0.4998507017020006,-0.5304177179702831,-0.4371639784946237,-0.4224137931034483,-0.4165795889933821,-0.2965140697186056,-0.2971044901384808,-0.4070796460176991,-0.1570206341217916,-0.0568693693693694,-0.0011926058437685,-0.0147000864710968,0.1964285714285714,0.2226277372262775,0.2316176470588236,0.1092715231788079,0.1144377910844978,0.1196524064171122,-0.1388174807197942,0.0146288275736741,0.3346613545816732,0.3508064516129032,0.30859375,0.3900414937759335,0.4063811922753988,0.5008960573476702,0.2444279346210995,0.2015781922525108,0.3486312399355877,0.4654418197725285,0.3538307347865799,0.3954379592448807
29938,0.0663986073,0.0278033662,38.940147852,0.0109263531,0.1274517064,0.1130625398,0.2158711452,0.1220081728,0.4282934423,0.0021732206,0.0856242841,0.0188904172,0.1245465538,0.0243405527,0.0188904172,46.0,0.030261348,0.0212765957,0.011732852,0.0757722609,-0.02826547,0.0823136819,-0.067111605,0.0544853084,0.1991499696,0.4310110995,1.0,3.7102272727,-0.040717259,1.7954545455,0.0527143832,4.9822222222,5.9,0.2474255115,0.0,0.0,0.0,0.0,0.0,0.0,1.2865816636,3.0,0.1290387641,0.0025155337,-0.631541053,0.0203327277,-0.085530932,-0.146154353,0.0889090539,13376.385722,0.0419666983,16.231144733,-0.002355926,0.034488189,0.0911360799,0.0003498033,0.1702848345,0.0267282779,0.0,0.0001395284,-0.434535217,-0.05422555,5.0,12.898890813,0.0549219469,0.0,0.0155038759,0.0075342681,0.0107239873,0.392070994,0.0673103036,4.3372518e-09,2.3811586e-07,0.6493572654,0.4216648581,0.1742121697,0.0320389167,-0.007165704,0.2340139322,-0.1000408329930583,-0.1032144310321443,0.0537051792828686,-0.0372743156668607,-0.0054151624548736,0.0455407969639469,0.1485148514851486,0.1140690817186185,0.1657263751763047,0.2868820552744258,0.1265973760436192,0.0287848140656605,0.0533694440019116,0.0363636363636363,0.0638777152051488,0.1066108786610879,0.1485148514851486,0.2391304347826088,0.2021818181818182,0.3436293436293436,0.2642447418738052,0.2921633769786984,0.3411764705882354,0.4059111205613439,0.3943483762125686,0.3602139477473771,0.4259219322838043,0.3015748031496064,0.2560790273556232,0.2412239534447156,0.3532541956610726,0.2039329934450109,0.2388982574480047,0.2398274892180762,-0.0276470588235293,-0.0417391304347825,-0.0166567519333729,0.0963355994030841,0.153322867608582,0.1872867660262167,0.1887810140237327,0.2828870779976717,0.3411764705882354,0.2466063348416289,0.3757802746566792,0.4047163798597835,0.3263791374122367,0.4134245404018812
10866,0.3490653259,-0.765452024,-5.982463285,0.0187635229,2.8992397078,3.6904209775,-0.046329567,-0.232206018,0.3639365269,-0.060177736,-0.06697102,-0.263083957,-1.287745324,0.2202552404,0.2630839566,46.0,-0.060692428,-0.263157895,-0.275363658,-0.231109931,-0.021541966,0.0833021438,0.1694979601,-0.132448523,-0.68999613,0.4643621596,0.0,0.8642167002,-0.166489817,0.3253429839,0.0491017653,22.003991145,13.156122024,-0.219732989,0.0,0.0,0.0,0.0,0.0,0.0,1.3323554455,2.0,-0.135982382,0.1441662214,-0.138966509,4.728857669,-0.214709672,-2.315877845,-0.565800176,-5388.241202,0.1259346863,13.755074953,0.005531094,-0.037974209,-0.29990143,-0.223107073,0.0515320961,-0.01771805,0.0,0.0006618134,0.563893233,0.005910432,2.0,14.554997035,2.8440124037,0.0,0.0545454621,0.0336206987,0.0518525227,0.3291863913,4.5933326557,2.284437e-09,7.9305983e-09,2.3149887771,5.3591730382,0.0627517639,0.0880443489,-0.49533923,1.5803753417,-0.0345047923322684,0.2837723024638912,0.9674479166666669,0.5805439330543931,0.9346991037131882,1.3946117274167986,0.8117505995203838,1.107391910739191,0.8631319358816276,1.9057692307692309,0.3104943625325238,-0.1390313390313391,-0.3637894736842105,-0.3097304705344906,-0.2978624535315985,-0.3545493378897907,-0.2501240694789082,-0.1954206602768904,-0.2414658634538153,-0.1988335100742312,-0.4239420510865421,-0.3880113406237343,-0.5141479099678457,-0.4936327077747989,-0.4570607258354293,-0.5001653986106517,-0.558187134502924,-0.5786391522587842,-0.6267292490118577,-0.5488205434458048,-0.5606280895609189,-0.5738860688099268,-0.5383440268866483,-0.5502976190476191,-0.4605498036415566,-0.4902159244264508,-0.5486857825567503,-0.5370710784313726,-0.447127698499817,-0.5049148099606815,-0.4399555226093402,-0.4461143695014663,-0.4560835133189345,-0.4473299195318215,-0.4757113115891742,-0.4280847842543528,-0.4941412788751256,-0.5086178861788618
