firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
10195,0.6405754008,0.0051826963,0.0861706509,0.0,0.8118775394,0.49294097,0.0532713813,0.3674503592,0.1744708091,0.6623258631,-0.14326009,-0.07734921,-18.77078175,0.1024659582,0.0773492099,20.0,0.0026193636,0.1076443058,-0.053182012,-0.196819336,-0.049348409,0.1982739375,-0.06750522,0.0258297617,3.5639090374,0.6541959698,0.0,3.6836058777,1.2885045461,3.6272463416,1.3390913157,0.8803169199,6.9033119384,0.1465470534,0.0,0.0,1.0,0.0,0.0,1.1025793947,5.0,0.2413618805,-0.257454099,0.5491399315,-1.463905829,2.9435884259,0.0603233902,-2861.235176,0.0597197003,12.093435721,0.0007666505,0.0065638308,0.0148877835,0.0141270826,0.2670922147,0.0885026797,1.0,0.0037688224,0.2026796151,-0.009669277,3.0,8.7701285275,0.0699362041,0.0,0.0677966103,0.0303297789,0.0302504041,0.832535485,0.4099225482,4.1288007e-07,2.8636365419,0.7978899103,0.636628309,-0.266158343,0.0430598604,0.1226683153,0.3042086284
41064,0.9484560145,0.0890538119,-31.5465283,0.038477734,1.2835404516,0.9484365159,0.0682855303,0.1957482988,0.2206467112,0.1637000945,0.1757435989,-0.090993348,-2.126233224,0.2784029854,0.090993348,20.0,0.0120892698,0.8952193844,0.2912428364,-0.286669502,-0.105129222,0.1172440684,0.1436920416,0.180908494,0.2172128734,0.4848201794,0.0,0.9405828182,0.4641898355,0.8714110004,0.3565112019,44.318737271,3.6557878588,0.2370291247,0.0,0.0,1.0,0.0,0.0,0.464681049,5.0,0.1898023603,0.5301209799,0.8570205452,-1.335592039,0.3526022896,0.2362604174,-2534.849264,0.0597197003,13.753432208,-0.002012255,0.0073750299,0.0176233136,0.0084142108,0.0080913376,-0.009360228,1.0,-0.008644295,-0.082668504,-0.005938901,6.0,13.264076459,0.6195702745,0.0,0.023391813,0.0150769285,0.0227357656,0.6037928554,1.8790397357,6.0330476e-09,3.1580689e-08,1.2561973725,1.5780318386,-0.098093474,0.0332857093,0.0620987656,0.3042086284
25452,0.4056170023,0.0605674864,5.6225823045,0.018364304,0.1084855903,0.6619606098,0.165427935,0.1801017593,0.4183371135,0.0048076923,0.4213902496,-0.004761369,-0.037330982,0.0628285301,0.0047613692,14.0,0.0307052075,0.1049011178,0.2275375955,-0.205197574,-0.176022444,0.2006815969,-0.153552878,0.1232554813,0.1288492506,0.5719781137,0.0,3.3042079208,-0.125371886,1.9683168317,-0.045756581,7.6505144033,5.9324291982,0.8540051057,0.0,0.0,1.0,0.0,0.0,0.5042982782,5.0,0.1418814699,-0.411915771,0.2456257565,8.9729455948,-0.319524875,0.0398966855,-399.7302116,0.0991112115,11.864641634,0.0070268425,0.043651412,0.0553263398,0.048112088,0.1447996183,0.0016251869,2.0,0.006300485,6.5480257273,0.1382629946,6.0,12.368958633,1.4004288882,0.0,0.0413223132,0.0211088731,0.0439593026,0.788111528,3.8953382658,3.7590565e-08,1.8509842e-08,0.7367545513,0.5428072688,0.5945891744,0.0523516399,-0.327329729,0.5027346666
25989,0.6446964299,0.085594561,-4.465481812,0.0056998635,0.9407673079,1.219931811,0.1094080338,0.1651681041,0.5340183905,0.0260956842,0.2043533825,-0.125617967,-2.509405568,0.3003860289,0.1256179669,21.0,0.0,0.2018779343,0.1429476542,-0.14406162,0.0404971316,0.2765957447,-0.045277785,0.0015087569,0.1445886456,0.3578182964,0.0,1.2948127552,-0.140975217,1.2948127552,-0.140975217,6.6252186079,2.0525004063,0.129079314,0.0,0.0,1.0,0.0,0.0,1.4909381968,6.0,0.2255701183,-0.314938955,0.4847051841,7.9135079898,-0.502803827,0.2774541843,-481.0143366,0.0991112115,10.799402093,0.0216323119,0.0242761607,0.0584077381,0.084918306,0.100055995,-0.0054132,4.0,0.0615392047,6.5298188109,0.0730877938,5.0,7.2034055211,0.0844483227,0.0,0.2830188572,0.116039586,0.1310078789,1.0178942358,0.3456236776,5.5138157e-06,8.5909094228,0.9649111304,0.9310534896,0.6612689697,0.0826221451,0.4726190942,0.5027346666
68347,0.3563198855,0.084085286,9.4372818605,0.0,0.2416845821,1.0538301241,0.2258121159,0.5097943193,0.708863859,1.7037089468,0.7426573427,0.1888780488,1.1164936563,-0.009795402,0.1888780488,12.0,0.172097561,0.363438004,0.511055486,-0.149801449,0.0512758685,0.1779661017,-0.105576818,0.2869735553,0.3843255463,0.6013590658,0.0,2.5623447591,-0.031432124,1.566318927,-0.101245044,23.070063694,4.7512024486,0.5277919429,0.0,0.0,0.0,0.0,0.0,1.0629238885,4.0,-0.343505763,0.2627568745,-0.101887813,0.6390897472,0.4782479013,-0.067201818,9722.4757465,0.0295456463,16.503094412,0.0018233387,0.0350308141,0.0587915079,0.0757008477,0.1123097384,-0.009139596,0.0,0.0,1.1184009896,0.0891619399,3.0,16.396535413,2.4431715576,0.0,0.0620155036,0.028925916,0.0364017342,0.456591758,6.3859198258,1.686225e-10,7.5932645e-09,0.9291314807,0.8632853085,-0.390188438,0.0501177474,0.5167752909,0.3804111626
25604,0.7416928221,0.0009125955,-1.2288188,0.0,0.3811493586,1.3389311545,0.0045789981,0.0538656121,0.5025776084,0.1499411534,0.0253298153,-0.004778367,-5.728971963,0.0061408297,0.0047783672,11.0,0.0255054117,0.2649769585,0.1108068522,-0.116547812,0.1462610639,0.328656259,-0.364248388,0.101711468,0.2868198701,0.5892810309,0.0,2.2177848173,-0.001872562,1.5500395972,-0.034578904,13.869334747,2.8820818799,0.1579173936,0.0,0.0,1.0,0.0,0.0,0.9172228059,7.0,0.0491644073,0.1019357621,0.1125963824,-0.638334126,-1.417661747,0.0901145751,-691.9039818,0.0639047177,11.709769188,0.0,-0.019954273,-0.030208597,0.019530371,0.0653259549,-0.004561752,0.0,-0.005128205,0.2002074445,-0.104989433,4.0,12.014779716,1.7098074726,0.0,0.1199999973,0.0441012081,0.0625459969,0.710245965,6.1593312833,5.6482724e-08,1.3101336e-08,1.8070758042,3.2655229621,-0.931058405,0.0804049922,-0.262941173,0.551849658
25612,0.1892985461,-0.016453443,329.12693011,0.0,0.1656425238,0.9710050032,0.0322733745,-0.082581149,0.4221923277,0.0182321717,-0.143353304,-0.064275207,-1.448979592,0.0073872603,0.0642752065,12.0,0.0247595338,-0.177272727,-0.083046629,0.0490288432,0.1608133284,0.4142949547,-0.43634434,0.1264971359,-0.021861716,0.4788227142,0.0,1.7130674364,-0.210663725,1.4896352663,-0.261883686,814.57746479,5.5386899061,0.0281532058,0.0,1.0,0.0,0.0,1.0,0.8320464995,5.0,0.2214166369,-0.694089616,0.0293073002,9.0310939515,0.1370972801,-0.015544584,-452.5057116,0.0991112115,11.15974441,0.0564404751,-0.031819274,-0.056946237,-0.029129311,0.0033584031,-0.026576127,0.0,0.0570330076,-0.458464774,-0.007751938,3.0,9.4830737676,0.2254857997,0.0,0.0161290318,0.0114884945,0.0122437603,1.086214272,0.7698294743,4.5637923e-07,1.2688581e-07,1.1887853282,1.4132105565,0.2737565053,0.0589220088,-0.017982629,0.5027346666
25786,1.4078005005,0.0022435068,-0.398227452,0.0,0.0535852964,0.1554922772,0.0088344258,-0.305759377,0.0018446403,-0.136952636,-0.621835225,0.0823110982,12.561199001,-0.144533609,0.0823110982,14.0,0.0,-0.329268293,-0.730730685,-0.231894025,-0.139122209,0.4242424242,-0.738737374,-0.043533511,-0.159063966,0.8142418517,1.0,22.399355878,1.155280208,22.399355878,1.155280208,0.1342071945,3.7308488613,0.0153403643,0.0,0.0,0.0,0.0,0.0,0.0023194681,3.0,0.0294986011,-0.518139833,0.8105364775,-1.833492374,-1.243969958,-0.15027273,-1771.329563,0.0375389476,9.9382361412,-0.000809751,0.0041332074,0.0042905302,0.1001307851,0.6266751417,0.527188082,1.0,0.0044661367,-0.596116444,-0.053021068,0.0,9.7085669602,0.9451871079,0.0,0.095238097,0.0438920255,0.0295219565,1.1879058522,1.4050099541,2.6449932e-06,2.863636428,1.0088959904,1.0178711195,-0.39486049,0.0752597804,0.5599800914,0.1384641915
25823,0.5403163445,0.0987889439,0.6690906869,0.0064802684,0.4476497843,2.632024285,0.1787770929,0.1335552655,0.2130255613,1.0430879713,0.0273687298,-0.110073203,-1.035968431,0.2011311711,0.1100732034,19.0,0.0,-0.083333333,0.1379539012,0.2142097582,0.0408175019,0.0889995258,-0.051598803,0.0622681078,0.2397137746,0.6439031774,0.0,1.9730561393,0.0235839619,1.9730561393,0.0235839619,25.167807382,4.8582786769,0.2779795408,0.0,0.0,0.0,0.0,1.0,0.4132379249,8.0,0.1686626341,-0.600150222,0.3803250986,10.231176904,0.6815587702,0.1781993265,-433.8302116,0.0991112115,11.279731578,0.0010028899,0.0294013228,0.0493968983,0.0750647949,0.0836654839,-0.005221156,1.0,-0.005063291,-0.549618043,0.0384615399,5.0,9.7797933302,0.5580439815,0.0,0.1185410321,0.0455014317,0.0600981851,1.4245249401,4.9383224331,2.7077215e-07,1.909090931,2.3398236138,5.4747745437,-0.109647728,0.065751703,0.4472298941,0.5027346666
25938,0.3558955363,0.0692214041,4.716638089,0.0305555471,0.1572875315,0.6620246483,0.2420512057,0.0553045704,0.7884948423,0.0071495631,-0.086643751,-0.195873708,-1.414087984,0.16710656,0.1958737079,12.0,-0.013322831,0.0411111111,-0.0046792,0.034128293,0.0453920892,0.3820130865,0.0400806879,-0.060863891,0.1331338528,0.5233809711,0.0,2.0000946701,0.0612273275,1.9353403389,0.0918146861,6.4141784426,5.2328879456,0.7250939937,0.0,0.0,0.0,0.0,0.0,1.2144092331,7.0,0.1877129513,-0.475705778,0.1959042904,8.2320926463,0.7015612037,0.1441747153,-348.2022116,0.0991112115,11.996348031,-0.004284044,0.0735495226,0.1060546306,0.0235729345,0.2961465244,0.0087205778,3.0,0.0082209686,4.74358474,-0.009141547,6.0,10.648277966,0.2343569014,0.0,0.0217391308,0.0149235683,0.0280642665,1.3092311658,0.9048132819,5.94291e-07,2.8636365077,0.9826767431,0.9656535815,-1.640689543,0.0687135778,0.2178715367,0.5027346666
26009,0.5831358621,0.0884233492,-0.253444906,0.0,1.0863273262,2.2591078494,0.1275787015,0.1277652904,0.6124847194,0.0080432948,0.0845645016,-0.061520071,-1.095725367,0.185311056,0.0615200712,20.0,0.0144093554,0.0342598578,0.2505048873,0.1948756349,-0.081784633,0.1927738395,-0.038852127,0.0550100556,0.2181574294,0.5494280744,0.0,2.4797183305,0.0647758297,1.7444803051,0.1333073161,7.6591954876,6.2750820868,0.155404272,0.0,0.0,1.0,1.0,0.0,1.7794036949,7.0,0.0581559932,-0.128781339,-0.045960578,-0.405155225,-1.10973729,0.2692848014,-740.6293568,0.0639047177,12.468410467,0.0028525721,0.0176492185,0.0505280545,0.0668426497,0.1969550892,-0.013516486,2.0,0.0020781383,0.1200964773,-0.032010453,5.0,12.312649796,2.2187048215,0.0,0.0987654328,0.0538905076,0.0591244741,1.451213713,15.232612863,4.2308657e-08,5.5199655e-09,1.1380090421,1.2950645799,0.1479164146,0.0571146953,0.9157230442,0.551849658
40125,0.4216337284,0.040652067,4.5117836907,0.0,0.4350482241,1.238038788,0.0917671632,0.2918987146,0.3701541204,0.0902066949,0.1842720096,-0.056336654,-1.053088794,0.0834623033,0.0563366538,21.0,0.0,0.1344827586,0.305819946,0.0657458689,-0.014130822,0.2911783513,-0.124406487,0.1160735836,0.4255771522,0.4408452431,0.0,1.3902665083,0.0725528042,1.3902665083,0.0725528042,21.714648123,4.0880645556,0.2425692,0.0,0.0,1.0,0.0,0.0,0.7941093238,6.0,0.1591896038,-0.38233413,0.2616424826,9.006103859,0.3214264556,0.0605304587,2212.0004134,0.0991112115,15.12640479,-0.000576291,0.0200221822,0.0436940061,0.1053817257,0.0665521113,0.0624573184,3.0,-0.00364557,1.4737617447,-0.020350038,5.0,14.611844487,0.609343357,0.0,0.0318091437,0.0166004782,0.0209789482,0.3160933527,0.8733778008,1.2095452e-09,3.0484364e-08,0.8327692822,0.6935046774,0.3657200247,0.0265065061,0.2926024331,0.5027346666
26084,0.6946505613,0.0657791216,-3.217943075,0.0117242337,0.6147612216,4.1351440761,0.0011949811,-0.12048337,0.7685477706,-0.123332978,-0.026618611,0.0553657975,1.1776110069,-0.011683096,0.0553657975,15.0,0.0,0.1576518841,0.0206251163,-0.008735729,1.4877017038,0.3309724564,-0.179878321,0.005517127,-0.189459031,0.5894991099,0.0,2.3237579227,-0.189860646,2.3237579227,-0.189860646,58.99041471,5.1753792819,0.2351193751,0.0,0.0,1.0,0.0,0.0,1.316373062,5.0,0.2711279773,-0.359165005,0.5346593154,8.1522009204,0.3295092042,-0.034614941,-439.1418366,0.0991112115,12.072055421,0.0007429881,0.0166928474,0.0314659086,0.0434435234,0.0351666345,0.0001695222,2.0,0.0028795899,1.0760869565,0.088208166,1.0,10.717546203,0.2741946088,0.0,0.0697674453,0.0231154274,0.019023232,1.2596956127,4.3376431437,1.390865e-07,4.9242424e-08,0.8992213051,0.8085989555,-0.756097844,0.0471432652,0.0780062781,0.5027346666
86925,0.1669108508,0.0444612328,10.615430384,0.0,0.0664502121,0.647678135,0.3758200562,0.4310057418,1.6790202155,0.5587793897,0.4397905759,-0.016457143,-0.073369565,0.0477233341,0.0164571429,10.0,-0.013104762,-0.144230769,0.4984626136,-0.008806542,2.5154234962,0.5831111111,-0.095066725,0.0151879978,0.4275381038,0.7449979291,0.0,2.9181818182,0.0974604524,2.9013636364,0.1251988925,8.9682141363,5.5899374348,1.1416309013,0.0,0.0,0.0,0.0,0.0,5.0738827176,7.0,0.2749362881,-0.509329174,0.0754753814,0.0100452593,0.5597747899,0.0055807661,-3351.660346,0.0597197003,11.899758061,0.0537136507,0.0758991787,0.1111571962,0.0709809083,0.3094745017,-0.015016788,4.0,0.0142867956,3.8063276777,0.1410660483,3.0,12.361013906,1.1356083298,0.0,0.1141304374,0.0455692473,0.0795075798,0.7139898756,8.3503630908,2.7880697e-08,6.2717685e-09,1.6700627929,2.7891097324,1.9002363539,0.1325103235,1.9195805664,0.3042086284
26252,0.3722619068,0.0707517867,15.585365085,0.0,0.239319225,1.8937488425,0.2337856289,0.210591133,1.1163793103,0.5151438025,0.2898531286,0.1475431755,1.1644389729,-0.011634351,0.1475431755,18.0,0.0,0.341235184,0.2520937886,-0.235018488,0.0442395829,0.5017077799,-0.158585634,0.0322167488,0.1645840632,0.5207012208,0.0,2.4315465791,-0.161752419,2.4315465791,-0.161752419,66.809482002,4.9677503591,0.4104967198,0.0,0.0,0.0,0.0,0.0,1.7374751839,5.0,-0.068823642,0.267956179,3.2335676991,282.76115281,0.9479395833,-0.030067364,-1504.853757,0.3182057129,12.499450964,0.0085389208,0.0342217701,0.0562222148,0.1007510069,0.0045471328,-0.001893238,6.0,0.0,-0.235769452,0.0023809522,3.0,12.331029885,1.5261593149,0.0,0.1478873193,0.0558155257,0.0691735481,0.9370067662,9.2397346515,1.7855431e-08,9.4830404e-09,2.0649795168,4.264140405,-0.006177979,0.0574441877,0.8088135898,0.2170465913
26279,0.4210209321,0.0035262449,-5.994086941,0.0,0.9917643158,1.5348060281,0.0451646209,-0.039294895,0.0730919617,0.0022446689,-0.059965975,-0.147758448,-32.72629061,0.2165463807,0.1477584478,20.0,0.0,-0.154292343,-0.081449512,-0.071023154,0.6592065653,0.6612672701,0.3017430368,-0.016968741,0.0131875693,0.2931599658,0.0,0.9883582244,0.0669992809,0.9883582244,0.0669992809,54.467869222,3.1325293393,0.0465314801,0.0,0.0,1.0,0.0,1.0,0.2369557739,7.0,0.1806185243,-0.671109232,0.2610296862,8.1054011212,-0.206532064,0.1936145361,-449.1112219,0.0991112115,11.970049634,0.0066716421,0.0137679669,0.0411192629,0.053333024,0.0295677627,0.0119858432,0.0,0.0019354841,0.3711392872,-0.054368284,4.0,11.810125844,0.9320066335,0.0,0.1132075489,0.043366552,0.0419575584,1.0019248222,4.4219846216,6.10615e-08,1.4496469e-08,2.017101312,4.068697703,-0.974824575,0.0796372202,0.4147869654,0.5027346666
26295,0.3499612681,-0.029816279,8.1996688742,0.0,0.2923164618,1.521565647,-0.002150327,0.0767421347,1.2722728609,0.0439353367,0.1676786548,0.0276558592,0.5745098039,-0.046946024,0.0276558592,12.0,0.0479494077,-0.1,0.1889447236,-0.055725327,0.0270740117,0.582010582,-0.079067593,0.0420464569,0.0109778754,0.6590476971,0.0,2.0752840909,-0.059557598,1.445413961,-0.09526299,34.471523179,4.2456769984,-0.015082956,0.0,0.0,1.0,0.0,1.0,2.1911839216,3.0,-0.331774031,-0.200681129,-0.108246431,-0.822979218,0.0381424473,-0.10435244,-571.3792598,0.0295456463,10.101743972,0.0029385836,0.0233934098,0.0429335115,0.0463580616,0.1108412836,0.0153712089,0.0,0.0161499228,1.7757137316,0.0954941139,2.0,9.4749976785,0.5644952943,0.0,0.125,0.0692290467,0.1041326415,1.0263832541,2.4943516297,1.2399852e-06,3.1601248e-08,0.8375643688,0.7015140719,1.0604771282,0.1112596034,-0.11714283,0.3804111626
26332,0.153828135,0.0315753141,8.6655281655,0.0,0.0912015681,0.2389645008,0.2578095478,0.4002224318,0.4757929413,0.5071121093,0.8421712738,-0.083849966,-0.562259105,0.049328822,0.0838499663,11.0,-0.005184903,0.0169902913,0.2752902815,-0.529692077,-0.070534997,0.3779724019,0.1483267106,0.1268283755,0.2325373134,0.7176791237,0.0,2.217381106,-0.221067112,2.132117516,-0.200908364,2.7377571636,2.8495735102,0.7108537942,0.0,0.0,1.0,0.0,0.0,0.6705870647,3.0,-0.008660183,0.0061976087,-0.806571094,0.6363489079,0.4473832026,-0.044683241,-241.6713468,0.020750409,13.659840474,0.0081530343,0.0347771008,0.0558488738,0.0141097626,0.4188061895,-0.008560281,0.0,0.0001381819,-0.069823311,0.0011544051,5.0,13.097195302,0.760296153,0.0,0.1043478251,0.0342596929,0.0428710237,0.9250167325,3.5798671465,9.9891184e-09,1.8392313e-08,1.2316757411,1.5170251313,-0.093783345,0.0499175065,0.500510187,0.2841214668
11404,0.8783548317,0.1213909444,-14.68603933,0.0835120498,1.2853875446,1.0536109723,0.1142203682,0.0181627916,0.14066815,0.002269886,0.0001056052,-0.03789732,-0.702233511,0.2066357336,0.0378973198,20.0,-0.001271944,-0.065584522,0.0171888714,0.0941197224,0.0850233995,0.0399912927,0.0060177011,0.0479618793,0.0482327509,0.4688002763,0.0,1.3134906082,0.3032177119,0.9430467352,0.3730303463,25.989152642,12.686570492,0.1487689505,0.0,0.0,0.0,0.0,0.0,0.3132637944,6.0,-0.96446207,-0.146733137,0.1940407994,-0.275092687,0.3135339976,0.0528415649,4669.2914633,0.0116755323,15.780688317,0.000869803,0.0146432963,0.0337674938,-0.00452633,0.008072899,-0.054781601,1.0,0.0025688073,-0.184522043,0.0002509858,4.0,14.284167343,0.2661562056,0.0,0.0165975112,0.0083872882,0.0126354981,0.446587571,0.539318861,1.2423616e-09,9.664521e-08,0.2951184346,0.0870948904,0.8048403798,0.0237189411,-0.024749486,0.1402468106
26578,1.0507891573,0.2201421548,-7.085982659,0.0,1.2654521103,3.8095064152,0.102739726,-0.009940668,0.4857916103,0.0,-0.161313751,0.0125532861,0.1327433628,0.1909197449,0.0125532861,19.0,0.0196668149,-0.074074074,0.0890010442,0.0091642144,0.1052159466,0.1752094278,0.0963729945,0.0527219736,0.2650249194,0.482060716,0.0,1.2831580385,0.245013546,0.8982379456,0.1936626552,25.835672998,8.4422558014,0.2670177749,0.0,0.0,1.0,0.0,0.0,1.3057754324,7.0,0.063070575,-0.151006211,0.3986405584,-0.480999288,-1.378850672,0.0572123011,-1501.149447,0.0430627274,9.527292977,0.0,0.018329712,0.0467528776,0.0928176796,0.055997804,0.042458214,1.0,0.0597354763,1.3952095808,0.0892857164,1.0,6.3638898011,0.0652645635,0.0,0.1000000015,0.0430272264,0.0505333493,0.8820402452,0.2779293404,1.35607e-05,8.4000004458,0.2073533392,0.0429954073,-1.534559879,0.0626870136,0.9789543778,0.2510342872
41929,0.8281224692,0.0741252298,-13.17973117,0.0279056073,2.2117631005,5.7540688506,0.0603960042,0.0719960913,0.3712469973,0.0182622822,0.0688038458,-0.043891504,-1.739563811,0.203070797,0.0438915038,20.0,0.002836772,0.0358056266,0.1165768209,-0.162324247,-0.02498703,0.1415785863,-0.054352096,0.0456705018,0.0806182001,0.4536212075,0.0,1.091303345,-0.003814787,1.047164102,-0.005311239,48.902205598,6.7227784066,0.1114349644,0.0,0.0,1.0,0.0,0.0,1.3272485474,6.0,0.0111122483,-0.122684025,0.2822513955,-1.012067456,0.8599312128,0.0424482077,597.20341215,0.0956318622,13.826890312,0.0030333644,0.0097730316,0.0358743463,0.1672854239,0.0365458905,0.0119879777,1.0,0.0041314554,-0.2232088,0.019675904,2.0,13.548048673,1.0015389563,0.0,0.0206185561,0.012992724,0.0202264582,0.757050758,3.4429555179,3.3343453e-09,1.9651019e-08,1.2211637925,1.4912410082,-0.002107351,0.0449801125,-0.225615983,-0.088788814
21821,0.6614195211,0.055464446,-33.3366225,0.054643854,1.0096427124,0.9193137066,0.0591300861,0.0201653139,0.1151145393,0.0010114705,0.0312960657,-0.082018012,-2.446659133,0.1911670392,0.0820180124,20.0,0.0083519258,-0.007737705,-0.046499073,0.0856463886,0.0016058839,0.0693671607,-0.078017188,0.0696101328,0.003630713,0.4892478247,0.0,0.879405954,-0.061771058,0.6933490702,-0.106388023,95.104720734,5.5575288628,0.1408415662,0.0,0.0,0.0,1.0,0.0,0.2416533115,5.0,-0.973437924,-0.08888632,-0.022894511,-0.026352413,1.12955879,0.0373728706,1922.9817133,0.0116755323,15.080861394,-0.015804766,-0.00387702,-0.009795205,-0.006108037,0.027402183,-0.27218971,0.0,0.000776699,-0.264966087,9.09939e-05,3.0,14.084895791,0.2937474342,0.0,0.0099337753,0.0076205387,0.0126974834,0.5092960375,0.8429580719,1.474876e-09,6.9140825e-08,0.4541759537,0.2062757969,0.0489954373,0.0213161358,-0.125006334,0.1402468106
26586,0.4906420312,0.0436068376,68.361618639,0.0283800905,0.2632599296,0.5166168929,0.0871508882,0.0221148727,0.1899476984,0.0042259281,-0.008323564,-0.077407707,-1.32379459,0.1013333333,0.0774077068,20.0,-0.008274854,-0.019005257,0.0846742866,-0.35793102,-0.070716567,0.0633585866,-0.221537688,0.0524454575,0.0392301565,0.5221265673,0.0,1.2700095572,0.0188960975,0.709238611,0.2708685663,126.00257511,11.615733309,0.3143595308,0.0,0.0,0.0,0.0,0.0,0.2901832494,7.0,-0.001537231,-0.157405726,-0.100313213,-0.057101882,-0.233436782,0.0673615842,696.38592074,0.0453547408,14.749795322,0.0110949103,0.0270788277,0.041608301,0.0348153048,0.0021354525,-0.003730617,2.0,0.0012060302,0.2453625632,-0.022556674,5.0,13.74843442,0.3406834156,0.0,0.0593406595,0.0182781591,0.0181507044,0.5851687788,1.4523486432,2.6197913e-09,4.3520753e-08,0.4584146197,0.2101439635,2.1862301067,0.035590864,0.0847723049,0.3397989497
26607,0.2598784226,0.094565955,3.0657947661,0.0001186359,0.7989860931,2.1061290815,0.1880946259,0.1370978016,0.5435641182,0.1515779407,0.0180898952,-0.141431136,-1.488151659,0.2352944379,0.1414311358,20.0,0.00213286,0.191778705,0.1986826015,-0.470554099,-0.019460785,0.1052743968,-0.079841292,0.1716518268,0.7750067525,0.5425916866,0.0,0.7927317272,-0.100207976,0.6698244181,-0.079003849,15.473174511,73.799538106,0.2178961123,0.0,0.0,1.0,1.0,0.0,3.0395246241,6.0,0.0001219062,-0.12619856,0.7990582498,-0.895140081,-0.020809001,0.0917246467,-272.495137,0.0835947759,12.238351047,0.0048422517,0.0237771244,0.0850610684,0.0645160614,0.0199310298,-1.161902535,0.0,0.0066638344,0.5687749205,-0.018169113,6.0,12.128084077,0.7607038599,0.0,0.0847457647,0.0280885222,0.0428414967,1.418223652,8.6993991641,1.3728918e-07,1.8325816e-08,0.1211132305,0.0146684146,1.1359072227,0.0468706544,-0.041771038,-0.035539584
71765,0.7266435115,0.0816057184,-56.08581395,0.0332467742,1.3593396989,0.9402288486,0.0693045272,0.0470558631,0.1658278812,-0.012001257,0.045120062,-0.04585126,-1.151234568,0.1755530425,0.04585126,8.0,0.0039336202,-0.022553727,0.0810889082,0.0779833181,-0.034226319,0.0427823946,-0.048995574,0.0271766482,0.0487095602,0.4891886566,0.0,0.9367194005,-0.051814166,0.8001665279,-0.075076325,86.813953488,5.7786377709,0.1140043556,0.0,0.0,1.0,0.0,0.0,0.4089422028,6.0,-0.003753403,-0.364575953,-0.00719342,-0.321994402,0.1707485453,0.0064511195,1310.7313931,0.1312167514,15.554708385,0.0070895522,0.0066089882,0.0188034188,0.0095540385,0.0042689434,0.008293199,0.0,0.0001781737,0.2329088504,0.0332613948,2.0,15.761006335,1.2024054484,0.0,0.0360360369,0.0145187934,0.0193438369,0.3463336213,1.9052802995,4.064362e-10,1.6927122e-08,1.0075008922,1.0150580477,0.0084475806,0.0302785523,0.2589568637,0.2724695946
26650,0.4087486436,0.0854907734,71.376240079,0.0288613689,0.3998965944,0.3783987604,0.1945831417,-0.073198283,0.1988101514,0.0,-0.23268628,0.0598452279,0.5898305085,0.035065707,0.0598452279,20.0,-0.007519737,-0.551428571,-0.17101466,-1.05822323,2.0213709546,0.037992987,-0.26215821,-0.253151593,0.1549484498,0.5632134395,0.0,35.773584906,2.2754532526,16.667556742,2.9872171972,56.996031746,2.3978297162,0.2156974915,0.0,0.0,1.0,0.0,0.0,0.4086797931,5.0,1.0629480916,-0.842636691,-0.488786708,-1.711720563,0.8164905525,-0.122174678,-145.3569628,0.0537836881,11.490967391,-0.015454191,-0.004127732,-0.008185627,-0.03692816,0.0065667286,0.4973664388,0.0,-0.021825371,1.8849902534,-0.055936509,2.0,7.7515828391,0.0437629772,0.0,0.0266159698,0.0097064537,0.0131843377,0.6235587186,0.1860861697,3.7428999e-07,10.500000619,0.796711354,0.6347489816,-0.083917748,0.0335217751,-0.15393872,0.2708474191
23229,0.5592354842,0.1025517645,-32.75331487,0.0459714806,2.9911773277,1.8282504221,0.069074687,0.0603785339,0.126803121,0.0157047783,0.014679,-0.057013214,-2.014778325,0.3091708368,0.0570132143,20.0,0.0006145997,-0.001087816,0.0394455065,0.0068655989,0.0593571346,0.0785329465,-0.014415532,0.075411525,0.1464754424,0.4009790087,0.0,0.6797706798,0.2294143429,0.3955773956,0.2719318138,45.810126582,23.5,0.099010381,0.0,0.0,0.0,0.0,0.0,0.6959634122,6.0,-0.966069482,-0.082236431,-0.125078548,-0.226274668,-0.637010199,0.1553766681,599.97583832,0.0116755323,14.705867959,0.0011721612,0.012605042,0.0635680109,-0.012157352,0.0065412919,-0.076187957,1.0,0.0017112299,0.173712819,0.0,3.0,13.707091202,0.4321754875,0.0,0.0140845068,0.0074699586,0.0111505993,0.5669503935,1.6552303072,1.5630071e-09,4.4383686e-08,0.3651971252,0.1333689403,0.1695177581,0.0251231649,0.1808566834,0.1402468106
