firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
21020,0.1598020271,0.1129802443,-0.728804222,0.0094572402,2.0049771378,1.6963924571,0.1334101226,0.0590519467,0.2991841371,-0.187838405,0.1100748013,-0.077200092,-1.437967115,0.2754421202,0.0772000923,42.0,0.004634413,0.0320675105,-0.019760917,-0.138357409,-0.050163315,0.0586026509,0.0032102843,0.1018279459,-0.328305235,0.4954790537,0.0,0.7442329873,0.0140500543,0.6653690888,-0.007635776,5.7424610547,25.207026349,0.0997463138,0.0,0.0,1.0,0.0,0.0,2.3866903283,4.0,-0.074134513,-0.01881878,-0.014585768,0.3940137885,-0.199622234,0.1412215839,17112.657932,0.0776037893,17.016822366,0.0670659919,0.005654692,0.0658164427,0.0067129517,0.1364629247,-0.005596959,0.0,0.0025701435,1.971148023,-0.061834224,3.0,18.021096863,2.5727943426,0.0,0.0424336083,0.0153602795,0.0226448206,0.3037879005,3.819357759,3.968879e-11,9.5458303e-09,1.3765553956,1.8949047573,-0.028854122,0.0476457663,-0.107898684,0.2124708015,0.0053832902670112,0.1499999999999999,0.2753346080305927,0.2862258953168044,0.3152112676056338,0.6492405510420347,0.4631776872453774,0.3459210147016431,0.138502804194099,0.1387804878048779,0.1974865350089765,0.1024793388429752,0.1316044595249637,0.0101687581133707,0.2024208086531032,0.1977937403796819,0.1643391521197006,0.1691498685363714,0.1019589332074581,-0.033033033033033,-0.1153846153846154,-0.0252609603340292,-0.0486960065199674,-0.1294051836658587,-0.037914691943128,0.1291414752116082,0.3159526493799325,0.2008435997016537,0.2018018018018017,0.0868249534450651,0.1625996015936255,0.3313373253493012,0.2756830601092894,0.2642837801245599,0.3916542473919524,0.849108910891089,193.54166666666663,132.4,144.90625,16.752851711026615,14.773648648648647,11.89779005524862,10.011792452830187,7.646296296296295,6.446570972886763,6.954003407155025,6.227554179566563,5.927299703264095
11499,0.3988627663,-0.080195585,2.1193715397,0.0188748571,0.6474569094,0.8750442494,0.0819964902,-0.167304311,0.232060105,0.0071938204,-0.127886534,-0.196485863,-2.821105238,0.1460446001,0.1964858632,37.0,-0.029293282,-0.160988075,0.1349647,0.2854689034,0.1002530778,0.6931793179,0.8874030811,-0.058383251,-0.205186638,0.3086581541,0.0,1.4551852307,-0.056189545,1.0478962544,0.0163507168,8.812201513,5.0204786786,-0.058322639,0.0,0.0,1.0,0.0,0.0,0.5488118485,5.0,0.1264604022,0.049342782,-0.138356878,-0.040412539,-0.265416316,0.1309654297,-4025.187791,0.0351574588,12.716389344,-0.002007284,-0.091060186,-0.209323254,-0.002652342,0.0949032757,0.0372480569,0.0,0.0107526882,1.3022103574,-0.043286163,3.0,12.534278701,0.9991147036,0.0,0.0567823276,0.0181136766,0.0288378412,0.611291994,2.7887529902,1.0374475e-08,3.2341287e-08,1.6573907071,2.746943956,0.0070934257,0.0498227188,-0.685834335,0.2650495172,-0.0169133192389006,0.4090909090909089,0.2367021276595744,0.2693357597816195,0.508108108108108,0.5961098398169336,0.7116564417177913,1.1136363636363638,1.2463768115942029,1.2463768115942029,0.7884615384615383,0.81640625,0.6052934407364787,0.5639013452914798,0.7032967032967032,0.4411157024793388,0.5499999999999998,0.231244483671668,0.2290748898678414,0.1832061068702291,0.3147973609802073,-0.0196767392832045,0.0167638483965013,-0.1023166023166023,-0.0148305084745763,-0.0258379888268157,0.0410447761194028,-0.007823613086771,0.0272459499263622,-0.1051956382296344,-0.0258379888268157,-0.1220893643801133,-0.1591320072332731,-0.1362229102167182,-0.1023166023166023,-0.1363298662704309,-0.1242937853107345,-0.2096317280453257,-0.0092329545454545,0.0472972972972971,0.0441616766467065,0.1341463414634145,0.1557580778790388,0.2015503875968991,0.0788863109048723,0.2916666666666665,0.2613019891500903,0.4020100502512562
81912,1.0340706901,0.0482265758,-0.320872595,0.033485255,0.1105328323,0.5678462592,0.1099378036,-0.020006385,0.1333948756,-0.004150068,-0.288452601,-0.026661825,-0.63924755,0.0790552962,0.026661825,36.0,-0.021214114,-0.019230769,-0.116535425,0.0254706882,0.0012038159,0.1786759512,-0.154144136,-0.002574201,0.0211743825,0.617339728,0.0,9.3559195128,0.4281979382,6.6700480305,0.4696632752,1.2600405564,5.4324448362,0.5019463525,0.0,0.0,0.0,0.0,1.0,0.1536175815,5.0,45.008799628,-0.046141697,-0.1391897,9.3277603347,-0.202348321,0.3549827321,-3103.676176,0.0587429544,14.915574509,0.0096844615,0.0145810618,0.0161623451,0.0205186451,0.4517113603,-0.021623578,1.0,0.0006397953,0.4253296939,0.0439982628,5.0,13.260825284,0.1999275302,0.0,0.0458237194,0.0175305994,0.0219392508,0.3566894617,0.265240122,4.3895455e-09,1.209242e-07,1.1718674859,1.3732734045,0.0658269995,0.0216733024,-0.085277869,0.19078684,0.0289664252797894,0.1148359486447931,0.1334300217548949,0.1375545851528383,0.144216691068814,0.150957290132548,0.1317885590152063,0.1822995461422087,0.2434367541766109,0.3313458262350937,0.3614982578397212,0.2874794069192752,0.1586360266864344,0.1577777777777778,0.1940412528647823,0.1967840735068913,0.1603563474387528,0.161218424962853,0.1014799154334038,0.1350762527233115,0.0953048353188508,0.0968421052631578,0.2088167053364269,0.1164285714285715,0.0937718684394683,0.0824099722991691,0.1769578313253013,0.1342525399129173,0.149264705882353,0.1769578313253013,0.1594955489614242,0.1707865168539326,0.185887708649469,0.2182385035074046,0.2097523219814241,0.1220387652548458,0.1392128279883382,0.1796226415094339,0.1904036557501904,0.2144522144522145,0.222048475371384,0.330212765957447,0.3046744574290485,0.3819628647214854,0.3134453781512605,0.3268251273344653,0.3722563652326602,0.4499072356215214
27991,0.55292688,0.0508808729,-152.1927111,0.0327782292,1.2740351461,0.4027201396,0.0509554196,0.0649439875,0.0892859971,0.0032167958,0.0736787915,-0.037467545,-1.3151839,0.1177985778,0.0374675449,42.0,0.0001711753,-0.010613392,0.0009266351,0.0346482165,-0.006271981,0.0384837789,-0.080840274,0.0797707891,0.0479295328,0.448102459,0.0,0.6359267904,0.0299736564,0.4173662318,-0.014102195,393.95135683,9.8442669308,0.0868088915,0.0,0.0,0.0,0.0,0.0,0.2478432746,4.0,-4.375313389,0.0007556964,-0.078540317,0.7324362322,0.1155003699,0.1534662376,910.98568269,0.0239339153,16.085700202,0.0002969073,0.0033687791,0.0109709879,0.0005489417,0.000554915,0.1803666992,0.0,-0.000128156,0.2717645427,0.0182687177,5.0,16.486507885,1.3542724897,0.0,0.0091753881,0.0052960006,0.0085563543,0.2719581057,1.4481629214,9.496579e-11,2.0769272e-08,0.25767606,0.0663969519,0.0005508582,0.0218521613,0.1332027451,0.1026990099,0.0554578655484916,0.0249573098647051,0.0268456375838928,0.0398454157782515,-0.0106504374286801,-0.0373797187268689,0.0603342845495311,0.0740536820371644,0.0394298654589051,0.1336626471015545,0.1767455889006182,0.2101426799007444,0.2315340909090908,0.228625413320737,0.2165575304022451,0.3107676801612633,0.2644628099173554,0.3715943047987344,0.28086014445174,0.2749999999999999,0.2239999999999999,0.2176966292134832,0.1118552294100883,0.1422924901185771,0.2340661078601931,0.2693997071742313,0.4280746705710103,0.3701492537313433,0.4587773415591698,0.3490663900414936,0.4079754601226995,0.3946380697050937,0.4275521405049398,0.4021563342318059,0.4826144784343529,0.4744897959183674,0.4623313343328337,0.3926467963590934,0.4254658385093166,0.4378109452736318,0.3247877758913413,0.4067063277447269,0.3815509915014166,0.28128078817734,0.3479011919157022,0.3948873793350018,0.4617834394904458,0.5306002353864261
10517,0.6482163607,0.0609379328,0.0645177768,0.0032463363,0.4961985686,1.4034130659,0.1137858077,-0.016224531,1.0953986178,-0.015853994,-0.122358788,-0.123672058,-2.341714351,0.2036371646,0.1236720585,35.0,-0.001933792,-0.094488189,0.0087931275,0.500175445,0.0288240063,1.1590844501,0.2061768198,-0.053122843,0.0841347033,0.4260991534,0.0,7.4483952127,2.0459147611,7.2496212174,2.187551044,9.7475264373,16.666490011,1.257796855,0.0,0.0,1.0,0.0,0.0,2.1140786965,8.0,-22.78422592,-0.002241922,-0.119170477,-0.210471497,-1.193976268,0.0053303896,-1496.618278,0.1300804865,15.000344797,-0.00075107,0.0084781237,0.0148452813,-0.011482493,0.1258078032,0.1326713669,0.0,0.0012503907,2.5522589379,-0.085700422,6.0,15.695489454,2.4657674344,0.0,0.1703594774,0.0405008308,0.0255222338,0.6257984594,11.430396871,4.000164e-10,7.6618883e-09,1.1420413916,1.3042585402,-0.025946713,0.0466754535,0.2039443187,0.3285237384,0.0985576923076922,0.2946175637393766,0.2584579071597166,0.3132183908045975,0.3356993736951983,0.461397898583828,0.2745019920318723,0.2205265165967187,0.2745019920318723,0.3914745541539799,0.3981643356643356,0.4287628405538186,0.3180881747012771,0.2967166599108226,-0.1140958183328718,-0.150332005312085,-0.1349378042184964,-0.1165423916045291,-0.0867827576363118,-0.0591176470588236,0.1299894030377959,0.0731298222073129,0.0104232469993681,0.0464507687275106,0.1272022551092317,0.2920032310177705,0.315378289473684,0.2486338797814207,0.2126611068991659,-0.1024130190796858,-0.0258830694275276,0.0855106888361045,0.0578703703703704,0.0410022779043279,0.1896615842320563,0.088095238095238,0.1169692737430165,0.1275995770179767,0.1548736462093862,0.1817510158847433,0.1161898115840893,0.1420921099607281,0.1388394446422214,0.1142459073493555,0.1154114365411436,0.1722242579699524,0.0789207419898818,0.131188118811881
20482,0.3630360229,0.0187899159,1.3096084309,0.0273452492,0.5647403786,0.3686040601,0.1047401519,0.2768443766,0.3089436808,0.0001385244,0.6037849506,-0.045574095,-2.013170273,0.056617216,0.0455740952,42.0,-0.003513891,0.0135135135,0.0219554031,0.0716920912,-0.017224661,0.2371603856,-0.076814531,-0.004412442,-0.03172882,0.4838205484,0.0,4.0204204204,1.609083856,3.654954955,1.9053665815,1.1106790945,6.4202586207,0.0931559668,0.0,0.0,0.0,0.0,0.0,0.5907312244,4.0,7.9783349482,-0.102685785,-0.091025623,0.5233277049,-0.967639996,0.8907905468,53207.580897,0.0336401505,18.263412093,-0.000606105,0.0193685596,0.0368213323,0.0025630647,0.3564918543,-0.006261846,1.0,0.0,0.1038364742,0.0153813246,6.0,18.171962538,0.7823107482,0.0,0.0287274569,0.0112744637,0.0126850436,0.3905266945,1.2975622561,2.960588e-11,3.3166061e-08,0.7720412922,0.5960477569,-0.015003216,0.0228534371,0.2453789671,0.1280856305,0.008930916732335,-0.021151885830785,-0.0917474580279026,-0.0859114707282248,-0.1416759776536313,-0.022894937674892,-0.0307847590209439,-0.0125964010282776,-0.081759502749223,-0.0085183273102737,0.014795244385733,-0.1447339122689824,-0.1449243098842387,-0.1426339285714286,-0.0450024863252114,-0.1519099138882755,-0.2422568553955415,-0.217400162999185,-0.2096707818930042,-0.1725549332184404,-0.1709475501834665,-0.1891492505805362,-0.1418677390527256,-0.146823633940471,-0.1370478544147383,-0.1188345950906172,-0.0764606876653043,-0.0906723484848486,-0.0880816714150047,-0.060880195599022,-0.0399900024993752,-0.0085183273102737,-0.0025967281225656,-0.034439416792358,0.0477359519912712,0.0020871380120008,0.0057606703325476,0.0508891928864569,0.1572762880385658,0.1524152415241524,0.0485940485940483,0.1012041284403668,0.0474502317971092,0.0403575297941494,0.0874858437146091,0.1367268422610239,0.1337072018890199,-0.413587786259542
10656,0.4699378877,0.0536649365,3.3326226942,0.0110676406,0.364809194,0.8621398782,0.1144251684,0.1041378268,0.3174586646,0.015370364,0.0032815001,0.0056959765,0.0844215613,0.0491344588,0.0056959765,42.0,0.0048731165,0.0,0.0211591166,-0.026072078,0.0345160122,1.2642373556,0.1156102448,0.0065560851,0.1975956981,0.472715974,0.0,3.5656178594,0.436312824,2.5736962368,0.4983281463,8.2488886263,3.098401216,0.2011616893,0.0,0.0,1.0,1.0,1.0,0.5841053298,4.0,11.713039545,0.0439208527,-8.477826462,0.0466292201,0.6137064524,-0.1149272,-2210.737014,0.1226110697,13.138210535,-0.009902859,-0.001035442,-0.001820394,-0.009251725,0.0669264507,-0.002075131,0.0,-0.002275831,4.1236767089,-0.180919983,4.0,13.437093591,1.3632247279,0.0,0.0862290338,0.0238807029,0.0243805424,0.363514328,1.8504418076,6.7817039e-09,2.4906059e-08,1.6084625188,2.5871516743,0.0004837121,0.0506820922,0.1443447711,-0.031507306,0.0753793441018111,0.198581560283688,0.1569246972090574,0.0881624566617136,-0.1454686892259822,0.0036546368204659,-0.0152398027790228,-0.0205082478823005,-0.0674872665534804,0.0242424242424241,-0.038512035010941,-0.1856931060044477,-0.2211981566820277,-0.271551724137931,-0.1996357012750456,-0.0196340919232486,-0.0623132735808792,-0.1079983759642712,-0.0678829019940603,0.1336429308565532,-0.0013636363636364,0.0261560018682858,0.1324742268041236,0.0124423963133639,0.0461904761904761,-0.0338610378188214,0.1371635610766044,0.1430801248699271,0.3108591885441525,0.2111356119073868,0.2604704532415376,0.0041133455210238,0.093578894972623,0.2012028430836523,0.0304878048780488,-0.1215513794482208,0.0204366000928934,0.3774294670846394,0.4065300896286812,0.4945578231292518,0.4155927835051545,0.5771715721464465,0.7258444619010211,1.1124999999999998,0.9846431797651308,1.1104707012487989,1.1044061302681991,1.1860696517412932
60038,0.5424590024,0.068818899,4.3800118423,0.015643332,0.5404124312,1.4652274017,0.0988915327,0.1307402267,0.5892582995,-0.006869773,0.201611005,-0.034653893,-0.513758332,0.1041751818,0.0346538934,42.0,0.0199323292,0.1695906433,0.1344297527,0.111122827,0.0075501107,0.3037752414,0.0956338021,0.0632514953,0.0679881438,0.4872614103,0.0,5.1063182527,0.0220514248,2.2017160686,0.0892681338,21.074945018,6.2221667249,0.1965479966,0.0,0.0,0.0,0.0,0.0,1.0908901445,7.0,0.1465660218,0.1003827749,0.1215016201,-14.82110546,-0.031465004,25.843230922,-1906.7547,0.0511260178,11.438555846,-0.001940531,0.0055448215,0.0120445057,0.0383202825,0.0642039407,-0.003142129,0.0,0.0,0.7534917678,0.0230777878,4.0,10.231733199,0.3919533412,0.0,0.0210373569,0.0164210204,0.0308361704,1.2071715902,1.7100102033,3.1069672e-07,1.0500000735,0.4650945672,0.2163129564,0.1512028769,0.0361768242,0.009796816,0.1547158057,0.1633303002729753,0.1697163769441902,0.2222753346080306,0.2461013645224172,0.1805170821791319,0.3972677595628415,0.4158361018826135,0.5234475074921205,0.5648714810281519,0.6734293193717278,0.8462093862815885,0.4695402298850575,0.4931561244510885,0.5639143730886849,0.4836519771388783,0.4780346820809249,0.3999759096832123,0.4127071823204418,0.4205555555555555,0.3859078590785909,0.3995621237000548,0.3296931877275091,0.3529458451281779,0.2791395697848926,0.4205555555555555,0.4823188405797101,0.5366586538461537,0.517507418397626,0.5023501762632199,0.5265671641791045,0.5677498467198039,0.5193107546048725,0.5573421036603934,0.6051475204017578,0.7453924914675767,0.7161073825503355,0.7347354138398914,0.7265361242403781,0.6944996686547382,0.7956460674157304,0.8422190201729105,0.9883204640710416,1.0086410054988215,0.99765625,1.0976210008203449,1.0390912208231329,1.0959016393442624,1.3161231884057971
10779,0.5487335826,0.0412462851,2.0760540788,0.0568766178,0.1038443102,0.7775131819,0.1358664728,0.0784557276,0.4567669649,-0.000436967,0.4625189026,-0.195919164,-2.986984009,0.1644482792,0.1959191638,39.0,-0.055687681,0.0,0.70543705,0.8689499078,-0.339947508,0.378921963,-0.237181169,-0.02271287,0.0273980471,0.5256389385,0.0,4.6788745677,-0.291537889,2.4784658912,-0.110032,4.6461044913,14.700986079,0.6370734275,1.0,0.0,0.0,0.0,0.0,0.5174899483,5.0,-4.425274605,0.4911344935,-0.050752033,0.3018827436,-0.04381298,0.2075601574,-6180.60347,0.0542543586,10.802627026,0.0061091536,0.0021361568,0.0024870915,0.0042488735,0.2564403911,-0.038276074,0.0,-0.001840667,0.0559186006,-0.036272751,7.0,9.6057551442,0.2264114602,0.0,0.041666694,0.0309016389,0.0367833499,0.7102509736,0.6025885876,7.5173117e-07,1.3381614e-07,1.1896967061,1.4153782526,-0.09479488,0.0658804272,-0.25740515,0.19078684,-0.0686274509803921,-0.0865384615384615,-0.1104868913857677,-0.14568345323741,-0.0812379110251451,-0.0667976424361492,-0.128440366972477,-0.0461847389558234,0.0508849557522124,0.2337662337662338,0.2055837563451776,0.2055837563451776,0.1585365853658538,0.1046511627906976,0.0795454545454543,0.032608695652174,0.3888888888888888,-0.0365111561866124,-0.1171003717472118,-0.2889221556886227,-0.2213114754098359,-0.2351046698872786,-0.1186402939102683,-0.0104166666666666,-0.0442655935613681,-0.1441441441441441,-0.0794573643410853,-0.0104166666666666,0.1585365853658538,0.2305699481865284,0.2370113805047007,0.5127388535031847,0.5079365079365079,0.5079365079365079,0.3888888888888888,0.4094955489614242,0.4094955489614242,0.8060836501901141,0.7992424242424241,0.8269230769230769,0.1875,0.5833333333333333,0.4570552147239264,0.9957983193277312,1.0938946440379107,1.1889400921658986,1.8614457831325304,1.8273809523809528
61487,0.9047396105,0.0150259771,-0.911683955,0.0221891766,0.5713817621,6.5744778428,0.0324076976,0.0150360792,0.1449581646,0.0,0.053525164,-0.018082504,-1.763231198,0.0415202486,0.0180825037,42.0,0.0220328227,-0.202719407,-0.434474168,-0.642767178,0.5609719149,0.4056556935,0.0213656759,-0.070674095,-0.007855223,0.7435088629,0.0,2.2366568302,0.0160655716,2.0848107442,-0.009892061,12.588903391,12.231108936,0.2287600999,0.0,0.0,0.0,0.0,0.0,0.2311586125,6.0,11.71495216,-0.604949645,-8.477826462,0.4814309429,-0.448375683,-0.122541411,-2691.327864,0.1226110697,11.984439372,0.0229179944,-0.000721306,-0.001102312,-0.294695705,0.353794679,0.0018586666,1.0,0.0492455022,0.1708742054,-0.025568851,2.0,11.144448624,0.2571518887,0.0,0.0203857198,0.0222912816,0.0253451105,0.7855129073,0.2851302653,2.9182979e-07,1.0500002818,1.322025503,1.7477514307,0.1240199498,0.0528427859,-0.302847173,-0.031507306,0.0027819929185635,0.0851122058018609,0.0083926754832146,0.0687331536388138,0.3098777667657746,0.0298701298701298,0.0221706625418922,-0.0149068322981367,-0.0082541270635316,0.2117970660146699,0.1776061776061774,0.0325520833333332,-0.07618825722274,-0.108187134502924,-0.0329268292682927,-0.1306730980048235,-0.169981159723676,-0.1109865470852018,-0.0757575757575758,-0.1491416309012876,-0.4100580270793036,-0.4071471291866029,-0.3168504479669194,-0.2062062062062063,-0.1047640550914428,-0.0570749108204517,-0.1047640550914428,-0.3954871169385577,-0.3931741659014387,-0.4925124792013311,-0.3729242448204966,-0.4497640854843187,-0.3154350828729282,-0.4612771739130434,-0.4039386650631389,-0.4211678832116788,-0.3070604683677036,-0.234112420320649,-0.2857142857142857,-0.3479690840322316,-0.4070584716614327,-0.4244447670198867,-0.3670178799489144,-0.2020527269068223,-0.2225490196078431,-0.0040190906807335,0.1109554497058,0.1305959509552323
