firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
21020.0,0.0,-0.017378827,0.1105196451,0.2161214921,0.230664257,0.0246624697,0.0,-0.009287926,-0.127894236,-0.035364642,-0.0415430267062314,-0.0836879432624113,-0.1707317073170732,-0.2453271028037383,-0.1812420785804815,0.0303030303030302,0.0555555555555555,-0.0875706214689265,-0.0471976401179941,-0.1577574967405476,-0.1246612466124661,-0.2908891328210756,-0.2970620239390641,-0.0664739884393064,-0.1642949547218629,0.0695364238410596,0.1985157699443414,-0.1874213836477988,0.1831501831501831,0.2074766355140187,0.6069651741293534,0.4516853932584268,0.3571428571428572,1.0250783699059562,0.5794621026894866,0.0875420875420873,-0.39456419868791,-0.2642369020501138,-0.367286973555338,-0.3421588594704684,-0.3746369796708616,-0.2846068660022147,0.26171875,-0.1015299026425591,-0.2633979475484606,-0.2838137472283814,-0.4957064793130367,-0.5365853658536586,-0.5395580898075552,-0.6949952785646837,-0.7308333333333333,-0.7101839389860924,-0.7364341085271318,-0.7382495948136143,-0.7548387096774194,-0.7721340388007054,-0.7523955538520506,-0.7878489326765189
11499.0,0.009907512,0.0168202056,0.0357650537,0.011058166,0.0904950468,0.0528249851,2.0,0.0084745763,3.2498536157,0.0745642786,0.00169779286927,0.063063063063063,-0.0100671140939596,0.0746812386156647,0.0786106032906766,-0.0117087388398464,0.0172413793103449,-0.0084033613445377,0.2553191489361701,0.15234375,0.1090225563909774,0.6526610644257704,0.5974008393123056,0.5733333333333335,0.4936708860759493,0.4216867469879517,0.5817694369973192,0.5733333333333335,0.7771084337349399,0.586021505376344,0.4824120603015076,0.7878787878787881,0.6619718309859157,0.9932432432432434,1.5321888412017168,1.5106382978723405,1.43801652892562,1.7089072543618,1.1071428571428572,0.48989898989899,0.2394957983193277,-0.0150250417362269,0.00169779286927,-0.0708661417322833,-0.2934131736526946,-0.3075117370892017,-0.3523600439077935,-0.3669527896995708,-0.4626593806921676,-0.4909404659188955,-0.5947802197802198,-0.6138743455497382,-0.5335968379446641,-0.4860627177700348,-0.4860627177700348,-0.5163934426229508,-0.5800711743772242,-0.5276220976781425
81912.0,0.0026985238,0.0284676434,0.0323064981,0.0207709091,0.3367178534,0.0210970223,1.0,0.0040241449,0.6419005842,0.062605056,-0.0652037617554858,-0.0491071428571427,-0.033700583279326,0.0419287211740042,0.0397489539748954,0.0788712011577423,0.2033898305084744,0.0589488636363635,0.1630265210608423,0.0672870436649963,-0.0349514563106795,0.05,0.2121951219512194,0.2550505050505049,0.1767955801104972,0.2363184079601989,0.3171378091872792,0.2497904442581726,0.2842377260981912,0.3566878980891719,0.5015105740181269,0.6066810344827587,0.4895104895104896,0.6420704845814977,0.7418224299065419,0.6348684210526316,0.8778337531486144,0.7059496567505721,0.6529933481152994,0.4631992149165849,0.2987804878048781,0.4806355511420059,0.3183023872679045,0.1193693693693693,0.132118451025057,0.1639344262295081,0.1889952153110048,0.1442824251726784,0.1110283159463487,0.0404745289602233,-0.0349514563106795,-0.073913043478261,-0.0515267175572519,-0.0675422138836773,-0.1093189964157704,-0.1712062256809338,-0.1039663461538461,-0.0190789473684209
27991.0,0.0001380822,-0.001280383,-0.004297473,0.007842717,0.0092818029,-0.026438104,0.0,-0.005375088,0.6784803468,0.027681496,0.0132607151314232,0.0510930975190371,0.0323281061519902,0.0586343394359227,0.0396015549076773,0.0368306275745091,0.0737766624843161,0.1233919663953793,0.1768426842684267,0.2187410994018799,0.1459560792715586,0.1341107871720117,0.1752265861027191,0.1945840312674482,0.1697648988518316,0.2194357366771158,0.3662196679438059,0.3037781840341256,0.3002127013065938,0.3388610763454318,0.4192371475953567,0.5475587703435805,0.5628195763330899,0.6110692771084338,0.6294744859101293,0.278458320884374,0.3317771553065669,0.4075657894736841,0.3519747235387045,0.2435338564370823,0.2159704461494742,0.2746499851057491,0.3906402339941501,0.2667258732978093,0.2607542722451386,0.2197833523375143,0.2036568213783405,0.1172323759791122,0.0089601509078047,-0.0016332244517032,0.0591584158415841,0.0830169577322197,0.0740461847389557,0.1416755602988262,0.0737766624843161,-0.0783975877665302,-0.1138952164009111,-0.113160621761658
10517.0,0.0035982352,0.0295518457,0.0453218598,0.0184362582,0.1266931309,-0.00554308,3.0,0.0015772871,1.1143196874,0.1121440502,0.0773152081563297,0.321521625846795,0.2437469347719469,0.2730923694779115,0.3453580901856763,0.3782608695652174,0.9299847792998476,0.7310580204778157,0.851094890510949,0.5840099937539036,0.3518123667377397,-0.0659300184162062,0.0553474823137742,0.137219730941704,0.1271111111111111,0.2591857000993047,0.3025166923472009,0.2064700285442435,0.2163069544364506,0.1527272727272726,0.0791489361702126,-0.0246153846153845,-0.167159277504105,0.0837606837606839,0.268,0.4409090909090907,0.1553530751708427,0.1795348837209303,0.2370731707317073,0.1490711372904394,0.0457731958762885,0.0786899191833261,0.2667332667332667,0.2905852417302799,0.1321428571428571,0.3347368421052632,0.3895890410958904,0.4830409356725145,0.4692931633835455,0.2873096446700507,0.2899287894201423,0.1850467289719626,0.0791489361702126,0.1362007168458781,-0.028352490421456,-0.0132295719844357,0.0003944773175541,0.0557868442964195
20482.0,-0.002140685,0.0145271625,0.0385837409,0.017609373,0.1358581318,0.0153213599,0.0,0.0002038736,0.6601162524,0.0103036421,0.0197505197505196,0.0861381753764394,0.0237946149029431,0.0546119114168994,-0.04423226812159,-0.0610643185298622,-0.0058775841102555,-0.0006112469437653,0.0485250106883281,0.0313288477712361,-0.0412431587177481,-0.0689066059225512,-0.0963522476050111,-0.0734794106535701,-0.0914984256343768,-0.0998348320792806,-0.030057346252719,-0.0084899939357186,0.0844572186601813,0.0902422760613468,0.0427295918367347,0.088548601864181,0.172043010752688,0.0283018867924527,0.036121673003802,-0.1152597402597402,-0.0809443507588533,-0.0637526245466693,-0.1106074342701722,-0.1481417158735672,-0.1459167682395961,-0.1293929712460064,-0.0740041532943175,-0.129547471162378,-0.0701421800947867,-0.1106074342701722,-0.0840336134453781,-0.1269134923460306,-0.1264470169189671,-0.1471048513302034,-0.1019772976931526,-0.0852293920179038,-0.0550953573492583,-0.0323535214046163,-0.0840336134453781,-0.129547471162378,-0.1336983398092547,-0.1209677419354838
10656.0,-0.001846339,0.0125629618,0.025256273,0.0873613026,0.0706640864,0.0161687313,1.0,-0.003764115,2.6185962872,0.059413461,0.005044136191677,-0.0743321718931474,-0.1144444444444444,0.0640854472630172,0.0814111261872454,0.1737849779086893,0.4206773618538324,0.1686217008797652,0.3909249563699823,0.2731629392971246,0.1984962406015036,0.3195364238410596,0.5239005736137665,0.5094696969696968,0.5475728155339805,0.5297504798464492,0.4386281588447653,0.2039274924471299,0.1913303437967113,0.1337126600284495,0.194902548725637,0.3087027914614122,0.1146853146853146,0.337248322147651,0.3217247097844111,-0.1085011185682326,-0.2037962037962037,-0.0984162895927601,-0.0455089820359281,-0.1689259645464025,-0.0667447306791568,0.0598404255319149,0.043193717277487,0.0127064803049554,0.1337126600284495,0.1484149855907779,0.1369472182596292,0.1807407407407406,-0.00375,0.0063131313131312,-0.0932878270762229,-0.1144444444444444,-0.0839080459770114,-0.1256171146461876,-0.1383783783783784,-0.0963718820861678,-0.0208845208845209,0.0088607594936707
60038.0,-0.000286342,0.002420282,0.0047333544,0.0428958161,0.099324469,0.0070196387,0.0,0.0010351967,-0.297577855,-0.009323996,-0.0388059701492538,-0.0388059701492538,0.0147058823529413,0.0010362694300518,-0.0142857142857143,-0.0764818355640536,-0.0291457286432159,-0.0407149950347567,-0.0886792452830188,-0.1210191082802547,-0.1451327433628318,-0.1178082191780821,-0.0112589559877174,0.0853932584269663,0.0500798973834966,0.0443243243243243,0.1499999999999999,0.0721420643729189,0.0977272727272726,0.1431952662721893,0.2075,0.2212389380530972,0.1723300970873786,0.2677165354330708,0.330560185121417,0.3454038997214486,0.3702127659574468,0.3999999999999999,-0.072936660268714,-0.2081967213114753,-0.2974545454545454,-0.2891832229580574,-0.3045406440558383,-0.3085726964949074,-0.3099999999999999,-0.2676269901440484,-0.2849740932642487,-0.2974545454545454,-0.3221100202805594,-0.3168316831683169,-0.3337931034482758,-0.3383561643835616,-0.3099999999999999,-0.3529805760214333,-0.356,-0.3383561643835616,-0.361111111111111,-0.3050359712230216
10779.0,-3.107e-05,-0.019774661,-0.024233885,0.012337454,0.1578752913,0.0001459226,1.0,0.0314465409,0.3851984839,-0.090919252,-0.1804123711340205,-0.163157894736842,-0.1166666666666667,-0.0245398773006133,-0.2205882352941176,-0.2385422154111391,-0.1405405405405405,-0.3402489626556016,-0.2672811059907833,-0.37890625,-0.5196374622356495,-0.5737265415549597,-0.5984848484848484,-0.4870967741935483,-0.4936305732484076,-0.3429752066115702,-0.4259927797833934,-0.4664429530201341,-0.3999999999999999,-0.0124223602484472,0.2137404580152671,0.0063291139240506,0.91566265060241,2.0285714285714285,1.4461538461538463,1.12,1.148648648648649,1.0126582278481011,1.3382352941176472,0.0965517241379312,0.0965517241379312,0.0816326530612245,0.06,-0.0062499999999999,-0.059171597633136,-0.0304878048780486,-0.2837837837837837,-0.4197080291970803,-0.4952380952380951,-0.5167173252279635,-0.6005025125628141,-0.6386363636363637,-0.6838966202783301,-0.6912621359223301,-0.6942307692307692,-0.6442953020134228,-0.5880829015544041,-0.6025
61487.0,0.0084935796,0.0191765819,0.0640896234,1.0710528882,0.0623372269,0.0115065176,1.0,0.0328082569,1.3570300158,-0.066836358,0.0190867256637168,0.1511075569772091,0.1839611778253003,0.2435939524838013,0.4688367346938775,0.6219267605633803,0.6934823529411764,0.3676579572446556,0.5994000000000002,0.6934823529411764,0.5224325753569541,0.6450971428571428,0.3522404884922501,0.3709142857142857,0.3056326530612245,0.3867630057803468,0.2682466960352423,0.4358703241895261,0.4725933503836317,0.8221012658227849,0.6786705539358602,0.6265084745762712,0.9518101694915256,1.0549036402569594,1.0922383720930235,0.6329665343165061,0.6934823529411764,0.9180013324450368,0.5478064516129031,0.2637928007023704,0.0292885234179478,0.0176458112407211,-0.1507610619469026,-0.1359783913565425,-0.0257461928934009,0.0378226387887528,0.1683881153079736,0.0967314285714286,0.1202023346303502,0.1561927710843373,-0.1128135593220339,0.0410877662459769,0.3086,0.1664991896272285,-0.0368283706925393,-0.0980827067669173,-0.2333102529960052,-0.2146972176759409
