firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
54594,0.7829043353,0.1013252153,-0.94764584,0.0,1.0390767391,1.8526267851,0.095149951,0.2757286446,0.2847645211,0.0276710223,0.3546713406,0.0484178128,0.7765397056,0.0226421624,0.0484178128,34.0,0.0765668043,0.3846153846,0.305088068,0.1907125623,0.0521740504,0.1287142429,0.0400074051,0.1534169513,0.1841442367,0.4857088502,0.0,3.5855129772,0.4243080088,1.5918745624,0.3470394569,12.317507893,6.8400519578,0.171384555,0.0,0.0,1.0,1.0,0.0,0.5707192616,6.0,-3.099186509,0.1565758571,0.2216034819,0.4005282795,-2.291112288,-0.029989735,-545.5362233,0.0644260688,13.339226159,-0.002862067,0.0089023825,0.0199438421,0.0654140313,0.0881062624,-0.311718038,0.0,0.000566706,0.7552212964,0.0185984075,4.0,13.901814197,1.8722641202,0.0,0.0619047508,0.0276402444,0.0382807524,0.3835861119,3.7361496952,4.7991739e-09,1.1396917e-08,1.2754716898,1.6268280314,0.0694971467,0.0558937089,-0.48887124,-0.270096248
13056,1.0281001763,0.0907995632,-5.556959028,0.0237602361,0.9383097393,1.9359214449,0.0660266234,0.0147417577,0.5872268467,-0.115469042,0.1245716002,-0.089407761,-1.922203553,0.2653348061,0.0894077611,34.0,0.0190099932,-0.055363322,0.018255156,0.4099487479,0.0613805316,0.1639668249,-0.053415336,0.035761725,-0.068304144,0.2469546565,0.0,1.4795290227,-0.30954905,1.0006144719,-0.394759864,14.384218623,28.082185934,0.1621177667,0.0,0.0,0.0,0.0,0.0,1.0114905182,7.0,0.0400079212,0.1611192774,-2.433941376,-339.4316961,-0.712000534,14.23327384,-546.7991373,0.0742788069,12.946927526,-0.026959839,-0.106961331,-0.221287493,-0.040009845,0.0339509395,-0.022791099,0.0,-0.017361111,1.5132181187,-0.331110824,4.0,13.399908278,3.4227913883,0.0,0.512578547,0.1145940346,0.0779663018,0.93336011,25.52537254,8.6344312e-09,4.2908693e-09,1.2224458456,1.4943738454,0.0791425452,0.0706970591,0.9448469215,-0.38026271
50091,0.9636776421,0.1183429754,-1.359907496,0.0213066638,0.5033333244,1.3482902922,0.0613030041,0.0290587295,0.2465670745,0.0054710581,-0.04314638,-0.041669285,-0.50925041,0.178609184,0.0416692851,34.0,-0.002893584,0.0769230769,0.0578960714,0.0761009436,0.0093601425,0.0989949651,0.0096568208,0.0529914481,0.0712818244,0.6006669218,0.0,2.866532377,-0.038338384,2.2663391003,-0.041736028,4.6498909871,3.6686048109,0.3100260772,0.0,0.0,1.0,0.0,0.0,0.3855015908,6.0,0.0585455356,0.0285730964,0.1406196439,-0.655097114,0.2349926309,0.0775609823,-1019.073508,0.1816274652,13.33387734,0.0017270888,0.0238492505,0.0362547015,-0.001973325,0.1976547592,-0.044762633,1.0,0.0139198218,0.3150374074,-0.036187069,6.0,13.798833479,2.6048109966,0.0,0.1273370832,0.0446442005,0.0461633796,0.5756472789,10.466720268,3.5430283e-09,6.3130732e-09,1.7929882276,3.2148067845,0.0462236937,0.0643493747,0.5483340947,-0.396373702
14526,0.6432895469,0.0975845617,-5.130662916,0.0185177839,0.6305043191,1.9933042569,0.1343524827,0.254579093,0.4743288041,0.0068301226,0.3064878005,-0.085317117,-1.000671763,0.1952346771,0.0853171174,34.0,0.0120473718,0.1707212056,0.1321979798,-0.047925779,0.1483506636,0.1211256764,-0.123822801,0.1502690572,0.2075546956,0.475280642,0.0,1.4619688126,-0.041543172,1.1976820912,-0.038681546,71.902234181,4.6563433979,0.2622563305,0.0,0.0,0.0,0.0,1.0,0.8923358284,5.0,0.0114542433,-0.081722176,0.1296053392,0.2148711341,0.1178488485,0.104663773,-619.9717747,0.0608126715,12.744533064,0.0176581871,0.0306574609,0.0593207826,0.1355195546,0.0198111233,-0.051666898,2.0,0.0269230769,1.0391591947,0.148838222,7.0,13.555185229,2.911841288,0.0,0.0860389993,0.0382670084,0.0540750133,0.4352496468,7.4430419926,7.2117966e-09,7.1387642e-09,1.4598705484,2.1312220182,-0.008614733,0.0595947884,0.5542817753,-0.276940265
11581,0.3562845361,0.0693568166,5.4859615338,0.0012711794,0.5879776424,0.9417498164,0.1415618634,0.1116795578,0.40240982,1.0236322902,0.0379885198,-0.030009864,-0.388048374,0.0962706166,0.0300098638,22.0,0.0112660839,0.0135135135,0.1406651457,-0.022543685,0.0454404226,0.3322853958,0.1344386349,0.0355402805,0.2592109553,0.2843146156,0.0,1.9042699879,0.096051947,1.2119726798,0.145360477,13.577777052,7.3442515139,0.1639951543,0.0,0.0,0.0,1.0,1.0,1.135215364,8.0,0.2520585045,0.0137397925,-0.017356466,-0.660285205,-4.694640768,0.0008405409,-592.9676909,0.0439735416,13.60306432,-0.008647769,0.0071314603,0.0189005347,-0.043850028,0.0174894851,0.0108148848,0.0,-0.002787068,0.6212484666,-0.04084963,6.0,13.769868611,2.7335707137,0.0,0.114393957,0.050807734,0.0515783101,0.8505934609,32.584479732,2.9303922e-09,3.9051676e-09,1.1429333064,1.3062965428,0.0357784759,0.0498944279,0.0337699841,-0.363947223
15203,0.7384915833,0.1125261946,-47.37980583,0.014696044,0.9356276379,1.9701922415,0.1009475353,0.3635498573,0.4285571192,1.0090725806,0.5488599349,0.1527345157,1.9693989071,-0.10908277,0.1527345157,34.0,0.138713969,0.1151515152,0.2556234815,0.1746649322,-0.189729112,0.0867979577,0.3750097218,0.420744228,0.18406783,0.5360124881,0.0,2.2857804003,-0.411683071,0.5013305565,-0.635731965,311.0776699,9.5988615938,0.1936900958,0.0,0.0,1.0,0.0,0.0,0.798185941,2.0,0.2199266555,-0.079393601,0.0842815359,-0.278078158,-5.470193655,-0.204512846,-2343.567911,0.0439735416,9.8601624675,-0.004056694,-0.002783001,-0.00604674,0.1127106638,0.0037831485,-0.032235149,0.0,-0.026993989,0.9277364529,-0.168092337,4.0,9.9122646789,0.6521303258,0.0,0.2199999541,0.0696804566,0.0692865432,1.3666526732,2.1467659122,5.1767725e-06,3.990956e-08,1.5512345658,2.4063286781,-0.052586626,0.108714691,0.955214383,-0.363947223
16126,0.3402068829,0.0644492746,89.649208065,0.0,0.1097811737,0.7453122859,0.2262470433,-0.037773508,0.4407091803,1.0488663018,-0.474565508,-0.057012838,-0.405879804,0.0906079335,0.0570128378,33.0,0.0136824723,0.0930053805,0.2298843069,0.4561309008,-0.023754352,0.1656622139,0.1924201469,0.046399347,0.3149674308,0.4488128016,0.0,2.4122868653,0.0710909599,1.0896571107,-0.069092447,143.77772789,8.230759344,0.5212710794,0.0,0.0,0.0,0.0,0.0,0.7831629899,7.0,0.0062976226,0.1042407277,0.0518895141,-0.08821153,-0.334821266,3.70293e-05,-632.7481447,0.0608126715,12.945487163,0.0066167954,0.0328091197,0.0642674591,0.0762052379,0.0412354017,-0.101052148,0.0,0.0004156276,1.4763174709,0.0939196721,6.0,13.895005885,3.3254757016,0.0,0.0584172308,0.0326240619,0.053380534,0.5326456583,8.9246847766,5.1809092e-09,7.0658436e-09,1.5724178347,2.4724978467,0.044778603,0.0681658287,0.7418436705,-0.276940265
16249,0.1186681915,-0.014359581,9.3416918524,0.0,0.0078362454,0.0302793465,-0.910615522,-0.117286994,0.1305973215,0.0043247309,0.1493955095,-0.067075433,-0.630176302,-0.005310513,0.0670754326,23.0,-0.003709442,0.0444444444,0.8147494707,0.7592619146,0.538322328,0.0832177531,-0.73047868,0.049379673,-0.130607315,0.8974100619,0.0,15.667971809,-0.274812413,14.552075176,-0.281203122,0.3238257146,1.9880170081,-1.863398955,0.0,0.0,0.0,0.0,1.0,0.1371204279,4.0,6.8592959377,0.1312130126,0.0175421475,-0.135837828,12.076399932,0.2100035524,-1326.177473,0.0407097253,10.731847175,0.0124281762,-0.066691488,-0.071095455,-0.001985946,0.6635655016,-0.011131215,0.0,-0.010400754,-0.857734716,-0.043724811,4.0,9.4578814392,0.2955669495,0.0,0.1145834103,0.0512096598,0.0883705017,0.9528977803,0.7394108858,1.3503433e-06,1.1895755e-07,0.9820813549,0.9644837877,-0.066883332,0.1149140232,-0.081782828,-0.320940607
17137,2.682167508,-0.831461832,-41.02303415,0.3354470514,2.3415267333,5.9400020604,-0.05530144,-0.215247358,0.3945311117,-0.032777166,-0.019033068,-0.09915099,-0.681229092,-0.265045843,0.0991509897,34.0,-0.024186335,-0.079002079,-0.023989112,0.0541472182,0.151148823,0.0885719885,-0.106534034,-0.016890728,-0.33190832,0.4085618702,0.0,2.2239981628,0.1326735662,1.2171317028,0.1371979065,76.329891448,8.0993959826,-0.284727033,0.0,0.0,1.0,0.0,0.0,0.608466939,4.0,-0.046689809,0.1692248016,0.0452960626,0.7580933667,0.0195868097,-0.229751278,-368.4894608,0.1350503872,10.356909144,0.0657154904,-0.133816569,-0.22290644,-0.295807149,0.0154906183,-0.011734677,0.0,-0.697393633,-0.265084194,-0.043269191,1.0,9.1643592047,0.39417504,0.0,0.200000003,0.0703369122,0.0880957746,0.6939288101,1.5314983242,1.6938628e-06,6.6638002e-08,1.4154029071,2.0033653893,-0.025146741,0.0993373623,0.5052269915,-0.400495731
85914,0.2539220914,0.0796762673,3.0524349972,0.0115522093,0.4662788807,2.2664415401,0.1865774273,-0.059837878,0.7465733235,-0.145794801,0.1227161167,-0.046946217,-0.439232409,0.1146726662,0.046946217,23.0,0.0516560316,0.0714285714,0.1137919519,0.1119671344,-0.022324596,0.1769509982,0.0134152684,0.1019896831,-0.276890824,0.5132090453,0.0,1.0846506131,-0.247397477,0.3891269021,-0.514765761,22.099944782,72.901639344,0.2559095581,0.0,0.0,1.0,1.0,0.0,1.6237703596,5.0,-0.049168122,0.2536963746,-0.06818383,-0.571212342,-0.155585593,-0.010340603,15641.000138,0.2882974454,16.450360327,-0.003942096,0.0029676978,0.0109427609,0.1835995049,0.0499830484,-0.016296677,0.0,0.0048285852,0.3851622646,0.1729898416,6.0,17.852180592,4.0804345929,0.0,0.0720798522,0.0317056191,0.0420313373,0.4421447983,11.932383247,8.294452e-11,4.5736894e-09,1.2598081502,1.5871165753,0.0470709566,0.039579731,0.4858302563,-0.258769291
