firms,roeq,rsup,nincr,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
10006.0,0.0252641967,0.3928837177,0.0,0.0383189122,-0.027856119,-0.0623052959501557,-0.1275362318840579,-0.1224489795918367,-0.1662049861495844,-0.0290322580645161,-0.0851063829787234,-0.1147058823529412,-0.0738461538461539,0.1401515151515151,-0.0227272727272727,0.0379310344827585,0.1944444444444444,0.2336065573770491,0.0238095238095237,-0.1448863636363636,-0.1041666666666666,-0.1820652173913043,-0.2764423076923077,-0.3064516129032257,-0.3427947598253275,-0.3498920086393088,-0.0474683544303797,-0.199468085106383,-0.195187165775401,-0.125,-0.2181818181818181,-0.1730769230769231,-0.1448863636363636,-0.1662049861495844,-0.1685082872928176,-0.0766871165644171,-0.159217877094972,-0.2099737532808399,-0.2242268041237113,-0.2816229116945107,-0.2658536585365854,-0.2340966921119592,-0.159217877094972,-0.132564841498559,-0.1544943820224719,-0.1448863636363636,-0.2037037037037037,-0.2586206896551724,-0.2729468599033816,-0.2694174757281553,-0.2301790281329923,-0.2622549019607842,-0.3442265795206971
10014.0,0.022763883,-0.683960731,0.0,5.0833333333,-0.112885155,-0.0999999999999999,-0.1818181818181817,-0.0526315789473684,0.1999999999999999,0.1999999999999999,0.2857142857142858,0.3846153846153846,0.5,1.0,1.0,0.5,0.6363636363636365,0.6363636363636365,0.3846153846153846,0.5,0.5,0.2857142857142858,0.0588235294117647,0.1999999999999999,0.0588235294117647,0.1999999999999999,0.1999999999999999,0.0,0.125,0.125,0.0,0.0,0.0588235294117647,-0.0526315789473684,-0.217391304347826,-0.1818181818181817,-0.3333333333333333,-0.3571428571428571,-0.3571428571428571,-0.3571428571428571,-0.4,-0.4545454545454546,-0.4375,-0.5263157894736843,-0.5609756097560976,-0.5384615384615384,-0.5263157894736843,-0.6086956521739131,-0.55,-0.4705882352941176,-0.3076923076923077,-0.3333333333333333,-0.28
50526.0,0.0215777262,-78.62199329,0.0,2.756097561,0.1378446165,0.048780487804878,-0.0227272727272727,-0.0444444444444444,0.0749999999999999,0.0749999999999999,0.162162162162162,0.048780487804878,0.162162162162162,0.4333333333333333,0.2647058823529411,0.0,0.1944444444444444,0.0749999999999999,-0.0851063829787234,-0.1041666666666666,-0.1886792452830188,-0.2456140350877192,-0.2321428571428571,-0.2037037037037037,-0.2586206896551724,-0.1041666666666666,-0.2321428571428571,-0.3768115942028985,-0.4691358024691358,-0.4415584415584416,-0.4266666666666666,-0.3676470588235294,-0.3582089552238806,-0.4625,-0.4691358024691358,-0.4625,-0.5326086956521738,-0.5113636363636364,-0.5612244897959184,-0.5113636363636364,-0.5425531914893618,-0.5520833333333333,-0.5943396226415094,-0.6126126126126126,-0.6228070175438596,-0.6475409836065573,-0.6446280991735538,-0.6090909090909091,-0.5700000000000001,-0.5376344086021505,-0.4027777777777778,-0.3943661971830986,-0.4415584415584416
15763.0,0.0190476828,0.6771478921,0.0,0.1408767329,0.0359659297,-0.0563380281690141,-0.141025641025641,-0.1779141104294478,-0.1241830065359477,-0.1184210526315789,0.046875,0.3009708737864078,0.1964285714285714,0.7179487179487178,0.6341463414634145,0.558139534883721,0.5764705882352941,0.2884615384615385,0.2407407407407407,0.0634920634920634,0.0151515151515151,-0.0821917808219178,-0.2071005917159762,-0.2298850574712644,-0.2023809523809523,-0.1927710843373493,-0.1927710843373493,-0.424892703862661,-0.4904942965779467,-0.4044444444444445,-0.3679245283018868,-0.2637362637362637,-0.3881278538812786,-0.4416666666666666,-0.4682539682539682,-0.4530612244897959,-0.5442176870748299,-0.6975169300225734,-0.6919540229885057,-0.6555269922879177,-0.6763285024154589,-0.674757281553398,-0.706140350877193,-0.7298387096774194,-0.7432950191570882,-0.7254098360655737,-0.7178947368421053,-0.7022222222222223,-0.6876456876456876,-0.6528497409326425,-0.5825545171339563,-0.5705128205128205,-0.5838509316770186
21020.0,0.0183647899,2.0809040181,2.0,-0.318896052,-0.034482758,-0.1194029850746268,-0.078125,-0.1194029850746268,-0.0923076923076923,-0.2337662337662337,-0.2027027027027027,-0.1917808219178082,-0.0327868852459016,0.4390243902439024,0.1568627450980393,-0.0923076923076923,0.1568627450980393,0.0172413793103447,0.0,-0.106060606060606,-0.2133333333333333,-0.2891566265060241,-0.313953488372093,-0.3723404255319149,-0.2337662337662337,-0.144927536231884,-0.2804878048780488,-0.4380952380952381,-0.3854166666666666,-0.2976190476190476,-0.3444444444444444,-0.3218390804597701,-0.4869565217391304,-0.5931034482758621,-0.6358024691358024,-0.5986394557823129,-0.6217948717948718,-0.7064676616915423,-0.7293577981651376,-0.7400881057268722,-0.7107843137254901,-0.7478632478632479,-0.756198347107438,-0.7937062937062938,-0.8455497382198953,-0.8365650969529086,-0.8379120879120879,-0.8396739130434783,-0.8264705882352941,-0.8190184049079754,-0.8102893890675241,-0.802013422818792,-0.7965517241379311
28636.0,0.0450664137,-4.558589131,2.0,0.2295539033,-0.010195036,0.0714285714285714,0.0714285714285714,-0.5588235294117647,-0.4545454545454546,-0.4039735099337748,-0.1891891891891891,-0.2622950819672131,-0.0909090909090909,0.25,0.5,0.5517241379310345,0.7307692307692308,1.0930232558139537,0.8,0.8,0.5254237288135593,0.3636363636363635,0.3432835820895523,0.2857142857142858,0.5,0.6071428571428572,0.8367346938775511,0.267605633802817,0.0344827586206897,0.1688311688311687,0.0,0.4285714285714286,0.125,-0.0217391304347825,-0.2307692307692307,-0.3333333333333333,-0.3835616438356164,-0.4610778443113772,-0.4230769230769231,-0.4193548387096774,-0.4767441860465116,-0.4478527607361963,-0.4230769230769231,-0.518716577540107,-0.5477386934673367,-0.5945945945945945,-0.6218487394957983,-0.5673076923076923,-0.5287958115183247,-0.4642857142857143,-0.4155844155844156,-0.4578313253012048,-0.5
21549.0,0.0635078638,1.0692028563,0.0,1.4478527607,0.0008275658,-0.1318681318681318,-0.164021164021164,-0.0306748466257669,0.0748299319727892,0.234375,0.5800000000000001,0.6288659793814433,0.7173913043478262,1.135135135135135,0.9506172839506172,0.5800000000000001,3.1578947368421053,3.27027027027027,3.051282051282051,3.27027027027027,4.448275862068965,5.32,5.32,5.076923076923077,6.9,6.9,6.523809523809524,4.096774193548387,4.448275862068965,3.9375,3.9375,3.9375,2.590909090909091,3.647058823529412,3.051282051282051,2.761904761904762,2.16,1.8727272727272728,2.0980392156862746,1.507936507936508,1.821428571428572,1.46875,1.2253521126760565,1.4307692307692306,1.4307692307692306,1.7241379310344829,1.0789473684210529,0.9268292682926828,1.821428571428572,2.3617021276595747,2.3617021276595747,2.590909090909091,1.981132075471698
49648.0,0.0056276076,2.0471976401,0.0,0.1290322581,-0.024255024,-0.0909090909090909,-0.2727272727272727,-0.2307692307692307,-0.2452830188679244,-0.1489361702127659,-0.1666666666666666,-0.1304347826086956,-0.2592592592592593,0.0,-0.1489361702127659,-0.2727272727272727,-0.3103448275862068,-0.4444444444444444,-0.5555555555555556,-0.4444444444444444,-0.6428571428571428,-0.7058823529411764,-0.6774193548387097,-0.6638655462184874,-0.6581196581196581,-0.5833333333333333,-0.6666666666666667,-0.6774193548387097,-0.7297297297297297,-0.727891156462585,-0.7202797202797202,-0.6296296296296297,-0.6666666666666667,-0.6799999999999999,-0.689922480620155,-0.7222222222222222,-0.7058823529411764,-0.708029197080292,-0.7468354430379747,-0.754601226993865,-0.7647058823529411,-0.7814207650273224,-0.7948717948717949,-0.7969543147208122,-0.7604790419161677,-0.7202797202797202,-0.7297297297297297,-0.727891156462585,-0.7101449275362319,-0.6460176991150443,-0.6116504854368932,-0.6261682242990654,-0.6396396396396397
27991.0,0.0466508132,0.2580736842,4.0,0.2538975501,0.0154157076,0.0,-0.0163934426229508,-0.0476190476190476,0.0,0.0909090909090908,0.1009174311926606,0.0619469026548673,0.0526315789473683,0.25,0.1320754716981131,0.1214953271028036,0.1214953271028036,0.1538461538461537,0.0526315789473683,0.0434782608695651,-0.0163934426229508,-0.0697674418604651,-0.1780821917808219,-0.2207792207792207,-0.2156862745098039,-0.1724137931034483,-0.1549295774647887,-0.3142857142857143,-0.3103448275862068,-0.2105263157894736,-0.2592592592592593,-0.2941176470588235,-0.2899408284023669,-0.2857142857142857,-0.2727272727272727,-0.3063583815028902,-0.3406593406593406,-0.375,-0.3717277486910995,-0.3181818181818182,-0.2546583850931677,-0.2638036809815951,-0.2207792207792207,-0.1608391608391608,-0.183673469387755,-0.2052980132450331,-0.25,-0.2771084337349397,-0.2638036809815951,-0.2592592592592593,-0.1891891891891891,-0.2258064516129032,-0.2307692307692307
20482.0,0.0431451466,-0.445946034,2.0,1.7433273129,0.0845888173,-0.0709459459459459,-0.5416666666666667,-0.5491803278688525,-0.5346869712351946,-0.5233968804159446,-0.5062836624775584,-0.4488977955911823,-0.3834080717488789,-0.3226600985221675,-0.2724867724867724,-0.2231638418079096,0.0658914728682169,-0.1242038216560509,-0.3292682926829268,-0.3778280542986425,-0.3915929203539823,-0.3806306306306306,-0.3619489559164733,-0.3648960739030022,-0.3357487922705314,-0.3107769423558897,-0.400871459694989,-0.4935543278084714,-0.4680851063829787,-0.4791666666666666,-0.5200698080279231,-0.4791666666666666,-0.4830827067669173,-0.5141342756183745,-0.5513866231647635,-0.5299145299145299,-0.5315161839863713,-0.5089285714285714,-0.5266781411359724,-0.5424292845257903,-0.5409015025041737,-0.5669291338582677,-0.5749613601236476,-0.5578778135048231,-0.5409015025041737,-0.5158450704225352,-0.5071684587813621,-0.5217391304347826,-0.4850187265917602,-0.4670542635658915,-0.4086021505376344,-0.4270833333333333,-0.469111969111969
