firms,roaq,roeq,rsup,cash,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
47650.0,0.0023149637,0.0055121727,0.109822936,0.0666014351,0.0,-0.002093399,-0.198090692,-0.11774892,0.4285714285714286,0.5384615384615385,1.5,2.076923076923077,1.6666666666666663,1.3529411764705883,1.3529411764705883,1.3529411764705883,1.2222222222222223,1.8571428571428568,3.0,1.6666666666666663,2.333333333333333,4.0,5.666666666666667,5.153846153846154,4.0,3.4444444444444446,2.076923076923077,2.636363636363636,2.076923076923077,2.076923076923077,1.1052631578947367,1.2222222222222223,1.3529411764705883,1.3529411764705883,1.5,1.1052631578947367,0.7391304347826086,0.9047619047619048,0.8181818181818181,0.6666666666666667,0.6666666666666667,0.4285714285714286,0.3333333333333332,0.3793103448275863,0.0810810810810811,0.0256410256410255,-0.024390243902439,-0.1489361702127659,0.0,-0.1111111111111111,-0.0697674418604651,-0.1489361702127659,0.0810810810810811,0.0256410256410255,-0.0697674418604651,-0.2307692307692307
28716.0,0.0077628793,0.0154352999,0.0672613789,0.0550809217,0.0,-0.006042124,-0.201265322,-0.083333336,0.0,0.1818181818181818,0.4444444444444444,0.3,0.4444444444444444,0.4444444444444444,0.1818181818181818,0.1818181818181818,0.4444444444444444,0.625,0.4444444444444444,0.625,0.4444444444444444,1.1666666666666663,1.6,2.25,1.8888888888888888,1.3636363636363638,1.1666666666666663,1.1666666666666663,1.1666666666666663,0.7333333333333334,0.625,0.8571428571428572,0.625,0.625,1.3636363636363638,0.8571428571428572,0.3,0.625,0.625,0.3,0.625,0.4444444444444444,0.1818181818181818,0.0833333333333332,-0.0714285714285714,0.0833333333333332,0.0833333333333332,0.1818181818181818,0.0833333333333332,0.0,0.0,-0.1333333333333333,-0.1875,-0.2777777777777778,-0.3809523809523809,-0.2352941176470588
28724.0,0.0194410693,0.0400894855,0.2209205021,0.1462637082,0.0,0.0133891213,0.4559386973,-0.016534394,-0.1791044776119402,0.0,0.4864864864864864,0.375,0.4473684210526316,0.4473684210526316,0.4864864864864864,0.1956521739130434,0.1224489795918366,0.2222222222222223,0.1458333333333332,0.2790697674418605,0.6176470588235294,1.2916666666666663,2.235294117647059,1.1153846153846154,1.2916666666666663,1.619047619047619,1.391304347826087,1.0370370370370372,0.8333333333333333,1.0370370370370372,0.71875,0.71875,0.8333333333333333,0.6176470588235294,1.1153846153846154,0.7741935483870968,0.375,0.375,0.3095238095238095,0.375,0.6666666666666667,0.5277777777777777,0.4473684210526316,0.3095238095238095,0.375,0.1224489795918366,0.1,0.0576923076923077,0.0,-0.0350877192982456,-0.1129032258064516,-0.2948717948717948,-0.3529411764705882,-0.3452380952380952,-0.4761904761904761,-0.5089285714285714
28740.0,-0.003899163,-0.017096047,-0.991001642,0.1046623612,0.0,-0.077504105,0.68,0.0036764704,0.1052631578947369,0.1666666666666667,0.75,0.6153846153846154,0.75,0.3999999999999999,0.2352941176470588,0.1666666666666667,0.05,0.5,0.5,0.5,0.9090909090909092,0.5,1.625,1.3333333333333337,1.1,1.3333333333333337,1.1,1.1,0.75,0.75,0.5,0.1666666666666667,0.3125,0.9090909090909092,1.625,1.1,0.5,0.3125,0.2352941176470588,0.1052631578947369,0.1052631578947369,0.2352941176470588,-0.125,-0.0869565217391304,-0.125,-0.3225806451612903,-0.16,-0.3225806451612903,-0.3225806451612903,-0.4,-0.4615384615384615,-0.475,-0.4473684210526315,-0.5227272727272727,-0.4878048780487805,-0.5333333333333333
46850.0,0.0021691754,0.0222745174,0.1688128152,0.0043863912,0.0,0.0145348558,0.2076186314,0.004947722,0.0686274509803921,0.1783783783783783,0.1534391534391535,0.1065989847715735,0.2748538011695907,0.3292682926829269,0.2247191011235956,0.09,-0.018018018018018,0.1065989847715735,0.3132530120481926,0.1354166666666667,0.2247191011235956,0.1354166666666667,0.1413612565445026,0.1065989847715735,0.1847826086956521,0.6899224806201549,0.5797101449275361,0.3053892215568863,0.1534391534391535,0.1473684210526316,-0.5045454545454545,-0.5622489959839357,-0.5823754789272031,-0.5947955390334573,-0.6354515050167224,-0.6195462478184992,-0.6267123287671232,-0.6506410256410257,-0.6390728476821192,-0.6267123287671232,-0.5847619047619048,-0.5551020408163265,-0.5439330543933054,-0.5791505791505791,-0.5758754863813229,-0.5977859778597786,-0.6273504273504273,-0.6449511400651466,-0.6057866184448463,-0.5595959595959596,-0.5657370517928286,-0.5187637969094923,-0.5301724137931034,-0.5766990291262135,-0.5992647058823529,-0.5523613963039015
50569.0,0.0263279835,0.0463787474,0.0637467714,0.0699625715,0.0,0.0183913099,1.6780626781,0.0192104783,0.0508474576271187,0.1923076923076923,0.5897435897435896,0.5121951219512195,0.5121951219512195,0.3478260869565217,0.3777777777777777,0.24,0.2653061224489796,0.1923076923076923,0.3191489361702126,1.0,1.0,1.2142857142857144,1.5833333333333337,1.2962962962962965,1.0666666666666669,1.2142857142857144,1.2962962962962965,0.8235294117647058,0.6756756756756757,0.9375,0.4418604651162789,0.4090909090909091,0.4761904761904763,0.4418604651162789,0.9375,0.7714285714285714,0.3478260869565217,0.1698113207547169,0.5121951219512195,0.2653061224489796,0.4761904761904763,0.3478260869565217,0.1698113207547169,0.0689655172413792,-0.088235294117647,-0.2249999999999999,-0.2619047619047618,-0.2619047619047618,-0.2345679012345679,-0.3861386138613861,-0.4259259259259259,-0.4150943396226415,-0.515625,-0.5474452554744526,-0.5303030303030303,-0.4259259259259259
44820.0,0.0214530466,0.0342395181,0.1005419841,0.2524783147,2.0,0.0179090409,-0.422572178,0.0,-0.1212121212121212,0.0740740740740741,0.2608695652173913,0.2608695652173913,0.0740740740740741,0.0740740740740741,0.0740740740740741,-0.1212121212121212,0.0740740740740741,0.7058823529411764,0.7058823529411764,0.5263157894736843,0.6111111111111112,0.5263157894736843,1.6363636363636362,1.0714285714285716,1.2307692307692308,1.0714285714285716,0.8125,0.8125,0.8125,0.7058823529411764,0.4499999999999999,0.7058823529411764,0.8125,0.8125,1.0714285714285716,1.0714285714285716,0.2608695652173913,0.4499999999999999,0.3181818181818181,0.2083333333333332,0.4499999999999999,0.6111111111111112,0.2083333333333332,0.2608695652173913,0.1153846153846154,0.1599999999999999,0.2608695652173913,0.1599999999999999,0.1153846153846154,0.0357142857142858,0.0,-0.0645161290322581,-0.0645161290322581,-0.0645161290322581,-0.0645161290322581,-0.2926829268292683
28222.0,0.021069292,0.0522555727,0.0332173463,0.0614616778,2.0,0.0019528984,-0.44,0.0156908138,-0.0286624203821656,-0.0317460317460317,0.1050724637681159,0.2007874015748032,0.1867704280155642,0.3034188034188034,0.1487758945386064,0.0815602836879432,0.0116086235489221,0.0517241379310344,0.0553633217993079,0.1553030303030302,0.2923728813559323,0.3895216400911161,0.5885416666666667,0.7941176470588236,0.605263157894737,0.9122257053291536,0.7630057803468209,0.6310160427807487,0.4558472553699284,0.4352941176470588,0.5211970074812968,0.4186046511627908,0.4698795180722892,0.605263157894737,0.90625,0.7378917378917378,0.4805825242718446,0.5641025641025641,0.7086834733893557,0.7231638418079096,0.8944099378881987,0.9934640522875816,0.0445205479452055,0.0445205479452055,0.073943661971831,0.0304054054054054,0.1111111111111111,0.1401869158878503,0.1798839458413925,0.1151736745886653,0.0815602836879432,0.1050724637681159,0.0409556313993173,0.0777385159010601,0.25,0.2055335968379446
51721.0,0.0338199839,0.0622841638,0.0670611901,0.3574417996,0.0,0.0090553458,0.7846846847,0.0196730848,-0.0133333333333333,0.1746031746031746,0.3831775700934579,0.3214285714285714,0.6444444444444444,0.8500000000000001,0.7209302325581395,0.6818181818181819,0.48,1.0,0.8271604938271604,1.084507042253521,1.3125,1.740740740740741,2.8947368421052637,2.2888888888888888,2.148936170212766,2.2888888888888888,2.7,2.2888888888888888,2.217391304347826,1.9019607843137252,2.083333333333333,1.5084745762711864,1.690909090909091,1.5964912280701755,1.96,1.3125,0.7011494252873562,0.6444444444444444,0.8974358974358974,0.7619047619047619,1.2424242424242422,1.0273972602739727,0.8271604938271604,0.8271604938271604,0.7411764705882353,0.7011494252873562,0.8500000000000001,0.574468085106383,0.7011494252873562,0.4509803921568627,0.2758620689655173,0.4095238095238096,0.1935483870967742,0.0496453900709219,0.15625,0.1044776119402985
25662.0,0.0108141553,0.0224953478,0.1745989572,0.0132138143,0.0,0.0469678927,0.078528827,0.0054895212,-0.0108695652173913,0.064327485380117,0.2727272727272727,0.1165644171779141,0.3382352941176469,0.318840579710145,0.3284671532846714,0.421875,0.3481481481481481,0.4918032786885247,0.3999999999999999,0.7009345794392523,0.801980198019802,0.801980198019802,1.2195121951219514,0.8958333333333333,0.75,0.5826086956521739,0.4918032786885247,0.2907801418439717,0.2465753424657535,0.2551724137931035,0.0963855421686747,0.0459770114942528,0.0963855421686747,0.0963855421686747,0.1518987341772151,0.1973684210526316,-0.1415094339622641,-0.0808080808080807,-0.0108695652173913,-0.125,-0.0319148936170212,-0.1165048543689319,-0.1838565022421524,-0.2155172413793104,-0.208695652173913,-0.1801801801801802,-0.2479338842975206,-0.2384937238493724,-0.2222222222222222,-0.2510288065843621,-0.2510288065843621,-0.2890625,-0.2155172413793104,-0.2384937238493724,-0.2288135593220338,-0.2052401746724891
28804.0,0.0046254247,0.0301468976,0.1363259631,0.1130451382,1.0,0.0212599987,0.8356643357,0.100732604,-0.0434782608695651,-0.0434782608695651,0.1891891891891892,0.1282051282051282,0.1,0.1,0.1,-0.0833333333333333,0.0,0.0731707317073171,0.1,0.0476190476190476,0.0476190476190476,0.5714285714285714,1.0952380952380951,0.76,0.6923076923076923,0.76,0.4666666666666665,0.3333333333333332,0.2222222222222223,0.1282051282051282,0.1,-0.0222222222222222,-0.0833333333333333,-0.0833333333333333,0.1282051282051282,-0.0833333333333333,-0.1538461538461538,-0.0434782608695651,0.0,-0.1538461538461538,0.1,0.0476190476190476,-0.0434782608695651,-0.0638297872340425,-0.0222222222222222,-0.1999999999999999,-0.2142857142857143,-0.12,-0.0833333333333333,-0.1538461538461538,-0.1538461538461538,-0.1538461538461538,-0.2280701754385965,-0.2786885245901639,-0.3529411764705882,-0.3432835820895522
49584.0,0.0032811711,0.0052562418,0.1656445301,0.0181299525,0.0,0.0369137317,2.0094562648,0.1599999964,-0.1034482758620689,-0.0714285714285714,0.2380952380952381,0.2380952380952381,0.1818181818181818,0.625,0.4444444444444444,0.2380952380952381,0.8571428571428572,1.3636363636363638,1.1666666666666663,1.6,1.3636363636363638,1.1666666666666663,3.333333333333333,2.25,1.6,1.0,0.7333333333333334,0.7333333333333334,0.5294117647058822,0.625,0.368421052631579,0.5294117647058822,0.5294117647058822,0.4444444444444444,1.0,0.625,0.0833333333333332,0.2380952380952381,0.04,0.04,0.04,0.0833333333333332,-0.037037037037037,-0.1333333333333333,-0.0714285714285714,-0.1333333333333333,-0.1875,-0.1333333333333333,-0.2352941176470588,-0.3157894736842105,-0.2972972972972972,-0.3953488372093023,-0.3658536585365853,-0.409090909090909,-0.4468085106382978,-0.4468085106382978
42083.0,0.0126213031,0.018097861,-0.016693984,0.0436456095,1.0,0.0100475942,-0.49,0.0012759157,-0.0163934426229508,0.0,0.2765957446808511,0.2765957446808511,0.2765957446808511,0.25,0.2244897959183673,0.0714285714285714,-0.0476190476190476,0.1538461538461537,0.1111111111111111,0.2244897959183673,0.3043478260869565,0.25,0.5789473684210527,0.25,0.6666666666666667,0.5,0.3953488372093023,0.4285714285714286,0.1999999999999999,0.1111111111111111,-0.0476190476190476,-0.1549295774647887,-0.1666666666666666,-0.240506329113924,-0.2592592592592593,-0.0769230769230768,-0.1999999999999999,-0.2682926829268293,-0.1780821917808219,-0.2307692307692307,-0.3548387096774194,-0.4174757281553398,-0.5348837209302326,-0.5945945945945945,-0.6052631578947368,-0.7,-0.7345132743362832,-0.7156398104265402,-0.7087378640776699,-0.7115384615384616,-0.7029702970297029,-0.7247706422018348,-0.7309417040358744,-0.7058823529411764,-0.6666666666666667,-0.6666666666666667
24264.0,0.0014941325,0.00404689,0.0679147374,0.0129934866,1.0,-0.013624549,1.1676942047,0.0043661632,0.0585365853658537,0.1421052631578947,0.3999999999999999,0.2916666666666667,0.4090909090909091,0.2916666666666667,0.1542553191489362,0.1923076923076923,0.0742574257425743,0.1923076923076923,0.1666666666666667,0.2916666666666667,0.3312883435582823,0.4276315789473683,0.3562499999999999,0.3395061728395061,0.2122905027932962,0.1666666666666667,-0.0565217391304347,-0.0958333333333333,-0.0565217391304347,-0.0225225225225225,-0.2051282051282051,-0.1842105263157895,-0.2439024390243902,-0.208029197080292,-0.3197492163009404,-0.2619047619047618,-0.2814569536423841,-0.2517241379310344,-0.1872659176029962,-0.1749049429657795,-0.076595744680851,-0.03125,0.0382775119617224,0.0140186915887849,0.1128205128205128,0.1015228426395939,0.1923076923076923,0.1923076923076923,0.2916666666666667,0.160427807486631,0.1542553191489362,0.276470588235294,0.3562499999999999,0.276470588235294,0.2191011235955056,0.2916666666666667
48514.0,0.0183128926,0.0366850205,0.2706422944,0.0151973281,1.0,0.0039264229,-0.54822695,-0.014336357,0.0362318840579709,0.1626016260162601,0.2327586206896552,0.1916666666666666,0.311926605504587,0.5212765957446808,0.5212765957446808,0.4158415841584157,0.4591836734693877,0.5212765957446808,0.7875000000000001,0.8333333333333333,0.7654320987654322,1.1343283582089554,1.4237288135593222,1.3833333333333333,1.3833333333333333,1.75,1.6,1.2000000000000002,1.0140845070422535,1.2698412698412698,1.2000000000000002,1.2000000000000002,1.0428571428571427,1.2698412698412698,1.5087719298245612,1.5535714285714284,1.0428571428571427,0.9861111111111112,1.234375,1.1029411764705883,1.4237288135593222,1.3833333333333333,1.2000000000000002,1.072463768115942,1.0140845070422535,0.8571428571428572,0.6823529411764706,0.881578947368421,0.9589041095890412,0.8333333333333333,0.7228915662650603,0.7654320987654322,0.5376344086021505,0.4591836734693877,0.2118644067796611,0.1349206349206348
46818.0,0.0217036554,0.0352110605,0.0541764509,0.1257929545,0.0,-0.000335458,-0.385964912,-0.023255814,-0.0769230769230768,0.0434782608695651,0.1707317073170731,0.1428571428571428,0.1851851851851851,0.1428571428571428,0.0786516853932584,-0.0103092783505154,-0.1351351351351351,-0.1428571428571429,-0.0103092783505154,-0.0769230769230768,0.0909090909090908,-0.0943396226415094,0.3333333333333332,0.1851851851851851,-0.0943396226415094,-0.1724137931034483,-0.1999999999999999,-0.2258064516129032,-0.1999999999999999,-0.1272727272727273,-0.2319999999999999,-0.3043478260869565,-0.3333333333333333,-0.3333333333333333,-0.368421052631579,-0.3962264150943396,-0.6033057851239669,-0.6417910447761195,-0.625,-0.6483516483516483,-0.5636363636363637,-0.6363636363636364,-0.625,-0.7090909090909091,-0.6821192052980132,-0.7099697885196374,-0.6952380952380952,-0.6903225806451613,-0.6546762589928057,-0.6810631229235881,-0.694267515923567,-0.6883116883116883,-0.7073170731707317,-0.7099697885196374,-0.7280453257790368,-0.7318435754189945
26331.0,0.00227417,0.0079291763,0.5009819777,0.0082266762,3.0,0.0190386812,1.0511627907,-0.02752448,-0.0095238095238094,0.0196078431372548,0.2530120481927711,0.3506493506493506,0.0721649484536082,0.1555555555555554,0.0612244897959184,-0.0095238095238094,-0.037037037037037,-0.02803738317757,-0.02803738317757,-0.1034482758620689,-0.1034482758620689,-0.1034482758620689,0.0,-0.0714285714285714,-0.1544715447154471,-0.1034482758620689,-0.0714285714285714,-0.1475409836065574,-0.1875,-0.1875,-0.2061068702290076,-0.0956521739130434,-0.1875,-0.1999999999999999,0.0,-0.0714285714285714,-0.2972972972972972,-0.2777777777777778,-0.2296296296296296,-0.2517985611510791,-0.1875,-0.140495867768595,-0.2408759124087591,-0.3417721518987342,-0.2463768115942028,-0.3202614379084967,-0.3202614379084967,-0.3658536585365853,-0.2517985611510791,-0.2352941176470588,-0.2827586206896552,-0.2777777777777778,-0.2972972972972972,-0.3459119496855346,-0.3953488372093023,-0.4554973821989528
53655.0,0.0215933895,0.0316824888,0.1081447964,0.0804011304,4.0,0.034841629,3.4817927171,0.1747910045,0.2093023255813952,0.1555555555555554,0.4444444444444444,0.2919254658385093,0.5182481751824817,0.6639999999999999,0.5757575757575757,0.6000000000000001,0.6507936507936507,0.6507936507936507,0.625,0.625,0.71900826446281,0.6000000000000001,1.0,0.9259259259259258,0.8245614035087718,1.0392156862745097,0.625,0.4964028776978417,0.6774193548387097,0.625,0.5072463768115942,0.6507936507936507,0.4964028776978417,0.5757575757575757,0.7777777777777777,0.8571428571428572,0.4444444444444444,0.4246575342465752,0.4246575342465752,0.3866666666666667,0.5072463768115942,0.3506493506493506,0.2530120481927711,0.1122994652406417,0.2380952380952381,0.1063829787234043,0.1304347826086955,0.118279569892473,0.0146341463414634,-0.037037037037037,-0.063063063063063,-0.0956521739130434,-0.0755555555555556,-0.1746031746031746,-0.1333333333333333,-0.2180451127819549
