firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
65832.0,0.0009476127,0.0120559296,0.0374108119,-0.003028948,0.0193939809,-0.049161635,0.0,-0.000454546,0.5358462676,-0.053017719,0.0864197530864196,0.2753623188405796,0.2054794520547944,0.3538461538461539,0.375,0.3435114503816794,0.4079999999999999,0.2661870503597121,0.3037037037037038,0.3435114503816794,0.4545454545454546,0.6146788990825689,0.6923076923076923,0.5855855855855856,0.5855855855855856,0.7087378640776698,0.7087378640776698,0.7425742574257426,0.9775280898876404,0.7425742574257426,0.7959183673469388,0.6761904761904762,0.5714285714285714,0.6923076923076923,1.410958904109589,1.5142857142857142,1.626865671641791,1.6666666666666663,1.838709677419355,0.9555555555555556,1.0,1.0229885057471266,1.0,1.1728395061728394,1.5882352941176472,1.1463414634146345,0.7777777777777777,0.8526315789473684,0.9130434782608696,0.9775280898876404,0.6761904761904762,0.76,0.4666666666666665,0.7959183673469388,-0.0434782608695651,0.0864197530864196,0.0797546012269938,0.1069182389937106
65453.0,0.0002656697,0.0039497881,0.0076748971,0.0118026034,0.0986558543,0.018250702,0.0,-0.000897536,-0.963369963,0.040377073,-0.0384615384615384,-0.0384615384615384,-0.1071428571428571,-0.1071428571428571,-0.1071428571428571,-0.1071428571428571,-0.1666666666666666,-0.21875,-0.21875,-0.21875,-0.1935483870967742,-0.1666666666666666,-0.2424242424242424,-0.1379310344827586,-0.074074074074074,-0.074074074074074,-0.1379310344827586,-0.1935483870967742,-0.1935483870967742,-0.21875,-0.2424242424242424,0.0869565217391303,-0.074074074074074,-0.3055555555555556,-0.375,-0.5,-0.537037037037037,-0.5283018867924528,-0.5833333333333333,-0.6753246753246753,-0.691358024691358,-0.6710526315789473,-0.6031746031746033,-0.5967741935483871,-0.6031746031746033,-0.6376811594202898,-0.6153846153846154,-0.5614035087719298,-0.5535714285714286,-0.5967741935483871,-0.609375,-0.6875,-0.6835443037974683,-0.7126436781609196,-0.7422680412371134,-0.7596153846153846,-0.75,-0.7767857142857143
21020.0,-0.006736536,-0.001774321,-0.005125073,0.0590292035,0.0591210595,-0.016321663,0.0,0.0014728682,-0.182141217,-0.028777665,0.0683229813664596,0.205607476635514,0.1120689655172413,0.0238095238095237,-0.0963222416812609,-0.2543352601156069,-0.2670454545454546,-0.0618181818181817,0.0552147239263802,0.0466531440162272,0.009784735812133,0.084033613445378,0.1193058568329719,0.0794979079497908,0.2027972027972027,0.2285714285714286,0.3129770992366412,0.3578947368421052,0.5266272189349113,0.4059945504087194,0.2678132678132678,0.5357142857142858,0.4956521739130435,0.4913294797687861,0.6125,0.7551020408163265,0.8297872340425532,1.15,0.8297872340425532,0.1569506726457399,0.0863157894736841,0.0137524557956778,0.0886075949367088,0.1096774193548386,0.2227488151658767,0.2344497607655502,0.0932203389830508,0.1415929203539823,0.2027972027972027,0.1049250535331904,0.1096774193548386,0.1365638766519823,0.1492204899777283,0.2524271844660195,0.1700680272108843,0.1049250535331904,0.1120689655172413,0.1266375545851528
10429.0,-0.00354142,0.0067725439,0.0095291895,0.0515632879,0.1943049554,0.0202426986,2.0,-0.003333333,0.5374354005,-0.063244049,0.0,0.0909090909090908,0.0285714285714284,0.0434782608695651,0.180327868852459,-0.0526315789473684,-0.1325301204819277,-0.368421052631579,-0.28,-0.424,-0.4049586776859504,-0.3394495412844036,-0.4,-0.4705882352941176,-0.3846153846153846,-0.3628318584070796,-0.3142857142857143,-0.3271028037383178,-0.2941176470588235,-0.3628318584070796,-0.4098360655737705,-0.3333333333333333,-0.3739130434782608,-0.2653061224489795,-0.25,-0.0649350649350649,0.1428571428571428,0.2203389830508475,0.0434782608695651,-0.3333333333333333,-0.3898305084745762,-0.3142857142857143,-0.2727272727272727,-0.3076923076923077,-0.3076923076923077,-0.3739130434782608,-0.4586466165413534,-0.2941176470588235,-0.1428571428571429,-0.2340425531914893,-0.2941176470588235,-0.1428571428571429,-0.2577319587628865,-0.1818181818181817,-0.1818181818181817,-0.3076923076923077,-0.3333333333333333,-0.28
85041.0,0.0216387457,0.0344248921,0.0803604988,0.1179317355,0.25063862,0.0248066219,5.0,0.0065671642,1.0299558712,0.136618942,0.0551181102362203,0.3267326732673268,0.6144578313253013,0.5952380952380953,0.6962025316455696,1.0303030303030305,1.061538461538461,1.0,0.9142857142857144,1.061538461538461,1.0303030303030305,1.4814814814814814,1.3103448275862069,1.161290322580645,1.126984126984127,1.126984126984127,1.061538461538461,0.8873239436619718,0.5764705882352941,0.0307692307692306,0.046875,0.3009708737864078,0.1355932203389831,0.6962025316455696,0.763157894736842,0.8108108108108107,1.2711864406779665,1.4363636363636365,0.9705882352941178,0.072,0.0229007633587785,0.0551181102362203,0.1754385964912281,-0.141025641025641,-0.0496453900709219,0.0307692307692306,-0.1184210526315789,0.0634920634920634,0.3009708737864078,0.3009708737864078,0.4105263157894736,0.3267326732673268,0.3009708737864078,0.3814432989690721,0.2181818181818182,0.046875,-0.1624999999999999,-0.0563380281690141
62500.0,0.0006857958,0.0033428284,0.0075117194,0.212146483,0.0277547437,-0.011116311,0.0,0.0117113851,1.7708333333,-0.105911333,0.0370370370370369,0.0370370370370369,0.0769230769230768,-0.0666666666666666,-0.0967741935483871,-0.0967741935483871,-0.1764705882352941,-0.1764705882352941,-0.125,-0.1999999999999999,-0.2222222222222222,-0.282051282051282,-0.3170731707317072,-0.3333333333333333,-0.4509803921568627,-0.4042553191489362,-0.4285714285714286,-0.5087719298245614,-0.5333333333333333,-0.5882352941176471,-0.5882352941176471,-0.540983606557377,-0.6,-0.5692307692307692,-0.5555555555555556,-0.540983606557377,-0.4909090909090909,-0.5,-0.5172413793103448,-0.6666666666666667,-0.6923076923076923,-0.6585365853658536,-0.6626506024096386,-0.6666666666666667,-0.6585365853658536,-0.6666666666666667,-0.7333333333333334,-0.6956521739130435,-0.7021276595744681,-0.6818181818181819,-0.6818181818181819,-0.6744186046511628,-0.6888888888888889,-0.6744186046511628,-0.711340206185567,-0.752212389380531,-0.776,-0.7606837606837606
71239.0,0.0,-0.171339404,-0.208044727,-0.001847429,0.7312752149,376.8,0.0,-0.014385625,2.6882972823,-0.043277311,0.1545454545454545,0.2450980392156863,0.0583333333333333,-0.072992700729927,0.0079365079365079,-0.0230769230769231,0.2828282828282829,0.3804347826086955,0.1981132075471698,0.3368421052631578,0.4111111111111112,0.6933333333333334,0.8142857142857143,0.6933333333333334,0.8676470588235294,0.5874999999999999,0.5487804878048781,0.5874999999999999,1.1896551724137931,1.0158730158730158,0.7638888888888888,0.7162162162162162,0.5487804878048781,0.6933333333333334,0.5119047619047619,0.9538461538461538,1.309090909090909,1.081967213114754,0.7638888888888888,-0.2111801242236024,-0.0863309352517985,-0.0928571428571428,-0.0078125,-0.2658959537572254,-0.4279279279279279,-0.2111801242236024,-0.1858974358974359,0.4597701149425288,0.3804347826086955,0.0762711864406779,-0.1533333333333333,-0.1644736842105263,0.0495867768595041,0.1869158878504673,0.0854700854700853,0.1339285714285714,0.1981132075471698,0.0672268907563025
27991.0,-0.001106461,0.0029839698,0.0117218979,-0.006836213,0.0142720165,-0.028689614,1.0,-0.007079646,0.1685859381,-0.019139195,0.1649484536082475,0.2988505747126437,0.2696629213483146,1.690476190476191,0.527027027027027,0.1530612244897959,0.107843137254902,0.2150537634408602,0.1894736842105262,0.0970873786407766,0.0660377358490567,-0.0087719298245614,-0.0583333333333333,-0.08130081300813,-0.1031746031746031,-0.1102362204724409,-0.1928571428571428,-0.3651685393258427,-0.3791208791208791,-0.4021164021164021,-0.4292929292929293,-0.3989361702127659,-0.4405940594059405,-0.481651376146789,-0.4863636363636363,-0.5065502183406114,-0.4909909909909909,-0.481651376146789,-0.4909909909909909,-0.5443548387096775,-0.5271966527196652,-0.5291666666666667,-0.5551181102362205,-0.5443548387096775,-0.5330578512396694,-0.5425101214574899,-0.5551181102362205,-0.5368852459016393,-0.5022026431718062,-0.5150214592274678,-0.5022026431718062,-0.5150214592274678,-0.5568627450980392,-0.5043859649122807,-0.5191489361702128,-0.4886877828054299,-0.5,-0.5291666666666667
10517.0,-0.000637893,0.0099552393,0.022647521,-0.025621226,0.0010391953,-0.188941226,0.0,-0.001353191,0.7338810057,0.0189082283,0.2533333333333334,0.2368421052631579,0.119047619047619,0.119047619047619,0.0444444444444445,-0.06,-0.1214953271028037,-0.0873786407766989,-0.0408163265306122,0.0,0.0444444444444445,0.119047619047619,0.175,0.146341463414634,0.1604938271604938,0.175,0.1058823529411765,0.1058823529411765,0.0804597701149425,0.0804597701149425,0.205128205128205,0.205128205128205,0.0930232558139534,0.0681818181818181,0.2368421052631579,0.5161290322580645,0.6785714285714286,0.6785714285714286,0.4242424242424243,-0.0408163265306122,-0.0784313725490196,-0.06,0.0681818181818181,-0.1454545454545455,-0.1896551724137931,-0.2878787878787878,-0.3285714285714286,-0.2033898305084746,-0.2295081967213115,-0.2295081967213115,-0.265625,-0.3188405797101449,-0.3974358974358974,-0.3733333333333333,-0.3648648648648649,-0.3188405797101449,-0.3733333333333333,-0.3285714285714286
10656.0,-0.001953009,0.0269444662,0.0391362716,-0.038114217,0.347492033,-0.016250306,2.0,-0.003623602,0.6282764957,0.0099613443,-0.0508474576271186,-0.0175438596491228,-0.0508474576271186,-0.0666666666666666,0.0090090090090089,-0.0427350427350426,-0.0666666666666666,-0.0508474576271186,-0.0666666666666666,-0.081967213114754,-0.081967213114754,-0.0967741935483871,-0.0743801652892561,-0.0666666666666666,-0.0967741935483871,-0.0967741935483871,-0.0508474576271186,0.0,-0.0508474576271186,-0.0508474576271186,-0.081967213114754,-0.081967213114754,-0.0666666666666666,-0.125,-0.0344827586206896,-0.0175438596491228,0.2173913043478261,0.1914893617021276,0.2444444444444444,0.0,-0.0344827586206896,-0.1039999999999999,-0.1111111111111111,-0.1515151515151515,-0.2112676056338028,-0.2631578947368421,-0.2380952380952381,-0.1999999999999999,-0.1641791044776119,-0.1764705882352941,-0.2056737588652482,-0.2432432432432432,-0.2533333333333333,-0.2432432432432432,-0.308641975308642,-0.308641975308642,-0.2727272727272727,-0.282051282051282
